-0.0017783+0.00035435i,-0.0010494-0.00035017i,-0.0012146+0.001096i,-0.0011902+0.0022717i,-0.00066324+0.0030371i,-6.6421e-05+0.0026866i,-0.0011405+0.0011208i,-0.00093986+0.00080251i,0.00098923+0.00081702i,0.0020423+8.5968e-05i,0.0017557-0.00086626i,0.00063778-0.0007871i,-5.5384e-05-0.00070716i,-0.00035108-0.00079523i,-0.00035189-0.00088524i,0.0006668-0.00077521i,0.0016833+7.4412e-05i,0.001386+0.00049452i,0.00028752+0.00043303i,-0.00027258+0.00024669i,0.00017309+0.00025506i,0.00016245+0.00040545i,-0.00057203+0.00035815i
0.00064921-0.00062428i,0.00032269-0.0021099i,0.0010976-0.0023588i,0.00080439-0.00087917i,-0.0010361-0.00036555i,-0.0012717+0.0005879i,-0.00049307+0.0014881i,-0.00033054+0.00093436i,-0.00019525-0.00021645i,0.00030024-0.00095897i,-4.066e-06-0.0011447i,-0.00021908-0.00065368i,-0.00037745+0.00015311i,-0.00067547+0.000945i,-0.0004716+0.0011419i,-0.00031818-0.00014964i,-0.00020979-0.00069394i,-0.00026655-0.00030651i,0.00017903+3.566e-05i,0.00040139+5.352e-05i,-0.00030729+0.00034493i,-0.00038465+0.00023739i,0.00011849-0.0005195i
0.0016157+0.00054898i,0.0012422+0.00016087i,0.00015699-0.0009393i,-0.00090392-0.00048247i,-0.00098681+0.00081602i,0.00013027+0.00049797i,0.00093261+0.00086956i,0.0018235+0.00051345i,0.0023856-0.0010657i,0.0016345-0.0011693i,0.00047942-0.00083265i,4.5164e-05-0.00025909i,0.00015324+0.00060195i,0.00071836+0.00041083i,0.0014614-0.00048908i,0.0015856-0.00026662i,0.00061319+1.5888e-05i,0.00051349-6.3435e-05i,0.00049484-0.00066069i,-5.5019e-06-0.00049483i,0.00011019+0.00072045i,-0.00010726+0.00071909i,-0.00021115+0.00045429i
0.00086858-0.0013156i,0.0011289-0.001288i,0.00027281-0.0015283i,-0.00051939-0.0010718i,-1.7166e-05+0.00064614i,0.00072235+0.0020133i,0.00076623+0.0017971i,0.0008225+0.00010138i,0.00086288-0.0010536i,0.00079952-0.00090023i,-0.00032904-0.00066552i,-0.0012884-0.00067024i,-0.00063807+0.00016875i,0.00047795+0.0011561i,0.0011387+0.0012028i,0.0011054+0.0005841i,0.00097265+0.0002629i,0.0008166-0.0003498i,0.00042457-9.2312e-05i,0.00016175+0.00052379i,7.2382e-05+0.00062147i,0.00017406+0.00086195i,8.9858e-05+0.00026144i
0.00023782-0.00092456i,0.00076411-0.00087285i,-0.0005976-0.0010752i,-0.0022494-0.00041777i,-0.0014808+0.001028i,0.00021824+0.0016391i,0.00089823+0.00096356i,0.00042292+0.0005677i,-5.7958e-05+0.00051999i,-0.00027507+5.4834e-05i,-0.00090491-0.00082837i,-0.001292-0.00063837i,-0.0013238-0.00016974i,-0.00098991-0.00059369i,-0.00089103-0.00036263i,-0.00070904+0.00028106i,1.3478e-05-0.00010194i,0.00014591-0.00054882i,9.7594e-05+4.8868e-05i,2.2426e-05+0.0010237i,-0.00057617+0.0010046i,-0.00056641+5.385e-05i,-0.00060356+0.00011986i
0.0004918-0.00022889i,0.00043139-0.00041788i,0.0011481-0.0005653i,0.0016547-0.00070963i,0.00079905-0.0011627i,0.00022503-0.0015502i,-0.00016535-0.0011723i,-0.00025756-0.00046259i,0.00021443-0.00029935i,8.9728e-05-0.00098399i,-0.00029953-0.00084064i,-0.00045695-0.00027056i,-0.00021223-0.00030434i,0.00033026-0.00049594i,0.00048575+0.00023991i,0.00013526+0.001037i,0.00010058+0.00080507i,0.00042138+0.00027505i,0.0008485+0.00029624i,0.00048718+0.00027786i,-5.8849e-05-0.00022584i,0.00045686-0.00060664i,0.0010717-0.00014728i
-4.1729e-05-0.00051394i,0.00073918-0.00050393i,0.00088186-0.0002788i,0.0010853+0.00031578i,0.0012551+0.0010011i,0.00083935+0.0010146i,-0.00011038+3.2653e-05i,-1.9508e-05-0.00091836i,0.00046675-0.00069987i,0.00065019-0.00060195i,0.00055195-0.00045857i,0.00074375-0.00037713i,0.00043362-0.00031809i,-0.00035277-0.00021517i,-0.0001738-0.00053863i,0.00025766-0.00033887i,0.00028205-0.00038428i,0.00043813+0.0001549i,0.00051963+0.0006615i,0.00023683+8.4855e-05i,0.00047718-0.00030001i,0.00062099+0.00023975i,2.5906e-05+0.00047924i
0.00025147+0.0012848i,0.00028899+0.00016876i,0.00035868-0.0011214i,0.0003136-0.0017882i,0.00024729-0.0015601i,0.00063313-0.00030069i,0.00058819+0.00035362i,0.0008281+0.00055216i,0.0014201+0.00011001i,0.00086183-0.0004713i,-0.00023088-0.0010534i,-0.00049255-0.0011778i,-0.0011119-0.00020369i,-0.0009704+0.00047413i,0.00057898+0.00075079i,0.0010452+0.0011144i,0.00043497+0.00018803i,0.00067394-0.0012861i,0.00022762-0.0016668i,-0.00087186-0.00093576i,-0.00075117+0.00019063i,-0.00074178+0.00034554i,-0.0010016-0.00022872i
0.0011983+0.0007229i,0.00073809-0.00031275i,0.00028798-0.0022905i,-0.00014842-0.0018303i,-0.00026583+6.3716e-05i,5.3418e-05+0.0011408i,0.00013169+0.0010617i,6.9525e-05-2.9737e-05i,0.00064071-0.0011629i,0.00065198-0.0014513i,-0.00024907-0.0013492i,-0.0007853-0.00064849i,-0.00030637+7.7902e-05i,0.00023763+0.0003624i,-1.1302e-05+0.00024103i,-0.00065432+0.00043701i,-0.00054505-3.1265e-05i,-0.00019573-0.0004153i,2.6606e-05-0.0005326i,0.00012023+0.00012046i,0.00036586+0.00077051i,0.00088382+0.00021764i,0.00048215-0.00035334i
-0.001057+0.00013747i,0.00039758+0.00073857i,0.00080189+0.00079318i,0.00062266+0.00226i,0.0010926+0.0033146i,0.0014531+0.0026553i,0.0011538+0.0010023i,0.00062626-8.4547e-05i,0.00075883-0.00068016i,0.00072606-0.0011067i,-0.00013562-0.0011243i,-0.00047629-0.0011278i,-0.00077312-0.0014008i,-0.0006352-0.00096304i,0.00025105-0.00083281i,0.0010272-0.00092687i,0.0012113-0.00072269i,0.00052469-0.00065404i,-0.0007747-0.00070992i,-0.0015133-0.00030115i,-0.0013117+0.00052639i,-0.00072815+0.00046972i,-0.00025574-0.00021927i
-0.00035283+0.0011671i,0.00025832+8.6447e-05i,0.00010801-0.0011237i,-0.00080212-0.00039982i,-0.00061812+0.0016791i,-7.3764e-05+0.0022533i,0.0010592+0.001142i,0.0026668+0.00059122i,0.0022421+0.0004378i,0.00096214-0.00054919i,9.202e-05-0.00084611i,-0.00043136-0.00035245i,-0.00022481-0.00078989i,-3.9416e-05-0.0011233i,0.00050355-0.00067956i,0.0011985-0.00013958i,0.00090154-0.00079073i,-0.00066035-0.0010653i,-0.0011268-0.00071163i,-0.00024645-0.00059268i,-0.00037031-0.00026134i,-0.00034269-1.7706e-07i,0.00031948-0.0004317i
-0.0003558-0.00021391i,0.00028037-0.00090597i,-0.00019206-0.00085263i,-0.00010349+0.0004853i,0.00045283+0.0021531i,0.0016395+0.0025816i,0.0020795+0.001033i,0.0012251+0.00046519i,0.00083102+0.00053049i,-0.00025343-0.00059286i,-0.0014979-0.0016983i,-0.001157-0.0015106i,-0.00022844-0.00023682i,0.0004413-0.00032967i,0.0015132-0.00089852i,0.0019761-0.00053468i,0.00093602-0.00041691i,0.00030052+0.00010624i,0.00020448+0.00033197i,0.0001281-4.2657e-05i,0.00016022+2.9081e-05i,0.00026359+3.9704e-05i,-0.00010138-0.00053979i
0.0019914-0.00053575i,0.0020527-0.00057395i,0.0003493-0.00091593i,-0.00054152-0.0010138i,-0.00017107-0.00035301i,0.00014945+0.00078642i,0.001049+0.00086336i,0.0011578-0.00058346i,0.00069916-0.0014879i,0.00076298-0.0015022i,0.00067557-0.00097357i,3.2403e-05-0.00061041i,-0.00089296-0.00035659i,-0.0005161+0.00071529i,0.00038012+0.00086939i,0.00038494-0.00039311i,0.00053644-0.00014487i,-0.00010916+0.00092578i,-0.00090778+0.00034154i,-0.00040333-0.00011979i,-0.00043304-0.00023242i,-0.00070336-0.00034044i,-0.00041996-0.00011369i
-0.00072045-0.00031436i,-0.00083489-0.0003964i,-0.0014011-0.00084831i,-0.00219+0.00053308i,-0.00201+0.0031746i,-6.85e-05+0.003751i,0.0007929+0.0023363i,0.0004233+0.0012845i,0.0004349+0.00011753i,0.00036657-0.00075684i,-0.00012957-0.0011064i,-0.00077681-0.00076152i,-0.00087337-0.00052257i,9.9897e-05-0.00060719i,0.00088975-0.00094197i,0.00059163-0.001408i,0.00073175-0.00070792i,0.0014349-0.00071657i,0.0016889-0.0012879i,0.0010227-0.00077963i,0.00028185-0.00047929i,-1.8661e-05-0.00044926i,-0.00017998-0.00034182i
-0.0010225-0.00093924i,-0.00041312-0.0010897i,-0.0011382-0.00070407i,-0.0021832+0.00011391i,-0.0023255+0.0014439i,-0.001066+0.0017605i,-0.00058521+0.00031673i,-0.00054548-0.00047414i,0.00045306-0.00033454i,0.00066328-0.00095917i,0.00048592-0.0017744i,0.00093747-0.0007605i,0.00055047+0.00062758i,-0.00011388+0.00044641i,-0.00016897+0.00028608i,-2.1788e-05+0.00044503i,0.00018399+0.0009941i,-0.00029927+0.00097879i,-0.00045298+0.00038979i,0.00023006+6.4741e-05i,0.00022445-0.00068405i,0.00049937-0.0011479i,0.0003568-0.00087626i
0.0013102-0.00065957i,0.00077576-0.0010987i,0.00028811-0.0030123i,-0.00031653-0.0033223i,-0.0002106-0.00061284i,-0.00016624+0.0020403i,0.0001728+0.0018866i,0.0012605+0.00027204i,0.0020215-0.00067819i,0.00089932-0.00081718i,-0.00031182-0.00074314i,-0.00080318-0.00014931i,-0.00029037+0.0010504i,7.966e-05+0.0015519i,-9.128e-05+0.0011223i,0.00010897+0.00019682i,0.00035092-0.00075554i,0.00071679-0.00065073i,0.00063955-0.00013911i,0.001029+9.8837e-05i,0.0013455+0.00035628i,0.0011575+0.00057025i,0.00091899+0.00039639i
-0.00068325-0.00033368i,-0.00084549+0.0011063i,-0.0016363+0.0022731i,-0.0015065+0.0017503i,0.00039969+0.0013045i,0.0019089+0.00076336i,0.0018163+7.4832e-06i,0.00070094-8.8633e-05i,0.00040756-0.0005047i,0.0010255-0.00049326i,0.0014766-0.00015103i,0.0012137-0.00050783i,-2.2181e-05-0.00010622i,-0.0015777+2.3249e-06i,-0.0013837-0.00070317i,-0.00019479-0.0002782i,0.00023623+0.0002464i,7.8439e-05-7.0298e-05i,1.4692e-06-0.00022727i,-0.00082522+0.00013487i,-0.0013118+0.00036918i,-0.0016817-0.00015522i,-0.0013182-0.00051722i
0.001684-0.00054994i,0.0016067-0.0012161i,0.00038687-0.0023892i,-0.0013653-0.0025989i,-0.0024273-0.0011627i,-0.0014648+0.00074438i,-0.0002576+0.0016343i,0.00047934+0.0016967i,0.00072522+0.00057838i,0.00050076-0.00057138i,7.3448e-05-0.00035525i,-0.00048692+0.00032245i,-0.00062543+0.0015577i,0.00020428+0.0015769i,0.00019344+0.00051798i,-0.00038626+0.00016705i,-0.00064002+0.0005856i,-0.00078692+0.0011606i,-0.0010773+0.001097i,-0.00065359+0.00056078i,0.0002854-0.00017757i,0.00072731-0.00067112i,-7.7267e-05-0.00064249i
0.0010632+0.0015279i,0.0013171+0.0012423i,0.001518+0.0011162i,0.0013113+0.0018988i,0.0011379+0.0019249i,0.00089747+0.001606i,0.00043423+0.0014121i,0.00046942+0.0006112i,0.0010816-0.00061235i,0.00095903-0.0015783i,-0.0002743-0.0014096i,-0.0012099-0.00085648i,-0.0010983+0.0002228i,-0.00055296+0.000593i,-0.00022341+6.2469e-05i,-0.00034607+7.2373e-05i,-0.00041651-0.00011153i,0.00031175-0.0005549i,0.00098027-0.00052875i,0.00034487-0.00039058i,-0.00024814-0.00023922i,-0.00030856+0.00015001i,3.8773e-05-0.00029358i
0.00075449-0.000432i,0.0013503-0.001067i,0.0013394-0.0010072i,0.00051337-0.0013226i,-0.00065295+0.00010524i,-0.0010941+0.0016143i,-0.00087519+0.0012896i,-0.00023402+0.00099527i,0.00063815+0.00091391i,0.00049752+0.00011413i,-7.1732e-05-0.0008185i,0.00020649-0.00094618i,0.0005244-0.00041247i,0.00080862+0.00047029i,0.00068038+0.00090421i,0.00075285+8.113e-05i,0.00082053-0.00012785i,0.00060467+0.00022043i,0.00068266+0.00043775i,0.0003263+0.00011014i,0.00023732-0.00025397i,0.00045225+0.00019688i,0.00045959+0.00012554i
0.00026868-0.0025852i,-0.00023075-0.0020296i,-0.0014546-0.0028905i,-0.0020749-0.0033835i,-0.0021126-0.0017103i,-0.00043303+0.00061705i,0.0012846+0.00086129i,0.0011539+4.944e-07i,0.00046445-0.00053537i,-0.00021223-0.0013507i,-9.1117e-05-0.0013644i,-0.00043131-0.0010145i,-0.00071592-0.0015024i,-0.00011447-0.0010364i,0.00056281-4.8529e-05i,0.00085969+0.00043755i,0.000746+0.00022649i,0.00047717-9.2845e-05i,-0.00036101-0.00023556i,-0.0011949-0.00026382i,-0.0017653-1.1013e-05i,-0.0012335-0.00029767i,-0.00021944-0.0012819i
0.0008574+0.00010904i,0.0015098-0.00033401i,0.0018506-0.00039362i,0.00043073+0.00010315i,-3.8648e-05+0.0010061i,0.0010037+0.0011494i,0.0012666+0.000537i,0.0010553+0.00036265i,0.0010691-0.00016594i,0.00014771-0.0012621i,-0.00070831-0.0013215i,-0.0011846-0.00073784i,-0.0016137-0.00013635i,-0.00076265+0.0006955i,0.00019536+0.00085744i,0.00010086+0.00011855i,-0.00069099-0.00049214i,-0.00043527-0.001076i,8.8337e-06-0.00032524i,-0.00036319+0.00074459i,0.00013417+0.00089044i,0.00029467+0.00076389i,-0.00061459+0.0004572i
-0.00081384-4.8381e-05i,-0.0014281-0.00049372i,-0.002023-0.00095171i,-0.0018053+0.00059539i,-0.0015878+0.0016159i,-0.00047352+0.0016347i,0.00031651+0.001227i,0.0006223+0.00030824i,0.00091459-0.00063406i,0.00076173-0.001053i,0.00098021-0.0012699i,0.00043213-0.00086189i,-0.0011088-0.00052804i,-0.0015099-0.00073572i,-0.00057786-0.0003103i,-0.00021902+2.2253e-05i,-3.0337e-05+0.00036472i,-4.8015e-05+0.00029951i,-0.00054272-0.00043327i,0.00010652-0.0004005i,0.00065335+0.0004539i,0.00037679+0.00058107i,0.00011432-6.2041e-05i
-0.0021398-0.00054306i,-0.00052814+0.00049016i,-0.00042413+0.00050068i,-0.00022167+0.0011289i,8.8683e-05+0.0023083i,0.00087896+0.002882i,0.00042197+0.0017511i,-0.00029641+7.5539e-05i,0.00067933-0.0009246i,0.00073125-0.001289i,-0.00026402-0.00098269i,-0.00072226-0.00051473i,-0.00040833-0.00015509i,0.00059398-0.00025095i,0.00054961-0.00049839i,-0.00013299-0.00077928i,-0.00052369-0.0004716i,-0.00060182+0.00050086i,-0.00012464+0.00058678i,-0.000727+0.00016583i,-0.00067361-0.000196i,1.9489e-05-5.4933e-05i,-0.00014981+4.2782e-05i
0.0010903-0.00028497i,0.001293-0.0014406i,0.00068618-0.0026441i,-0.00043699-0.0018623i,-0.0012373-0.00042187i,-0.00073578+0.00032564i,8.6353e-05+4.8741e-05i,0.00051598-0.00064737i,0.00083466-0.0010646i,0.00093415-0.0011663i,0.00051126-0.0010833i,-0.00029881-0.00047051i,-0.00027005-0.00024394i,-0.00011675+0.00034376i,1.5099e-05+0.00086868i,0.00037533+0.00079458i,5.9024e-06+0.0001906i,-5.1264e-06-0.00030146i,0.00042889-0.00033908i,0.0002318-0.00012807i,-0.00012238-0.00011839i,0.00046526-0.00037749i,0.00045521-0.0002902i
0.00053194+0.0006273i,0.00087018+0.0010687i,0.0011648+7.46e-05i,5.0066e-05+0.00057572i,-0.00042122+0.0012553i,0.00025818+0.0014172i,0.00053849+0.0011273i,0.00072648+0.00066567i,0.0010022-0.00022972i,0.001098-0.00082972i,0.00032913-0.00079476i,-0.00028415-0.00054895i,3.3718e-05+0.00020431i,0.00046835+9.6514e-05i,0.000419-0.00057088i,0.00050945-0.00023821i,4.7287e-05+0.00023643i,-0.0003009+0.00013059i,5.1511e-05-6.5331e-05i,0.0004275-0.00064527i,0.0003883-0.00030823i,0.00032791-0.00043859i,0.0012506-0.00064554i
-0.00034705+0.00068733i,0.00063568-0.00029222i,-0.00027513-0.00024328i,-0.00075076+0.00057991i,7.5859e-05+0.0018404i,0.00065625+0.001624i,0.00080572+0.00020324i,0.00059837-0.0005983i,0.00041911-0.00069235i,0.001122-0.0010425i,0.00070775-0.00075263i,0.00026578+4.3596e-05i,0.00041698-0.00036258i,-2.4344e-05-0.00085494i,0.00018194+6.727e-05i,0.00065709+0.0008611i,0.0010732+0.001071i,0.0012088+0.0001951i,0.00036554-0.00040366i,0.00016499-9.8843e-05i,0.00045839+9.295e-05i,0.00061899+0.00064253i,0.00032552+0.0010723i
0.00022381+0.00041047i,0.00034212+0.00019462i,0.00018192-0.00096794i,0.00010172-0.001361i,9.7686e-05+7.4188e-05i,-0.00062254+0.0012743i,-0.00061652+0.0016178i,-0.0007374+0.0011082i,-0.00048208-0.00070951i,0.00027305-0.0013051i,-0.00024197-0.0011171i,-0.00077093-0.00092975i,-0.00097995+5.5595e-05i,-0.00057491+0.00046747i,0.00047773-7.4414e-05i,0.00088419-0.00019276i,0.00055269+0.00039693i,0.00037243+0.00033308i,0.00034022+0.00031791i,0.00045084+6.9048e-06i,0.00015277-4.2124e-06i,-4.7077e-05+0.00014527i,0.00063871-0.00033891i
0.00051757-0.00065629i,0.00075044-0.00019518i,0.0013186-0.00062489i,0.0018684-0.00069576i,0.001345-0.00016362i,0.00052593+0.00033522i,0.0004406+8.6529e-05i,0.00084754+7.4058e-05i,0.00064559+0.00014711i,-0.00082617-0.00025343i,-0.0014208+0.00026526i,-0.0013747+0.0011695i,-0.00078399+0.00047353i,-0.00019928+8.4931e-05i,-7.1491e-05+0.00044645i,0.00030186+0.00053325i,0.00024727+0.00033364i,4.7512e-05+0.0003676i,0.00020276+0.00026168i,0.00014763+6.5884e-05i,0.00051708+0.00023917i,9.9901e-05+0.00082015i,-0.00054075+0.00068052i
-0.0005942-0.0014243i,-0.001514-0.0020526i,-0.0025089-0.0031925i,-0.0030238-0.0024222i,-0.0025518-4.5674e-06i,-0.0007356+0.0013157i,0.00019558+0.0010231i,0.00097947+0.00061529i,0.0014368+0.00032533i,0.00054882-0.00031327i,-0.00036554-0.0004307i,-0.00052484-0.00026695i,-0.000378-0.00033554i,7.8479e-06-0.0008545i,0.00056782-0.0011291i,0.00078093-0.0010383i,0.0011601-0.00035116i,0.001118+9.9573e-05i,0.00053195+0.00030338i,0.00028201+0.00015426i,-0.00010249-9.6255e-05i,-0.00018963+4.7557e-05i,0.00016643-0.00043721i
-0.00034761-0.0011566i,0.00084644-0.00077928i,0.0010314-0.0005858i,-0.0010927-4.8789e-06i,-0.0017624+0.00088366i,-0.0010294+0.0012216i,0.00013764+0.00083063i,0.00033363+0.00036063i,-0.00049028+0.00011963i,-0.00072184-0.00011365i,-0.00032231-0.00024051i,-2.7609e-05-0.0010383i,-0.0008739-0.0011819i,-0.00069714-0.00080704i,0.00015948-0.000958i,-0.00032316-0.0009591i,-0.0003212-0.00010515i,0.00072008+0.00053529i,0.00083785+0.00018108i,-7.7184e-05-0.00014573i,-0.00021891+0.0001332i,-0.0001715+0.00027474i,-0.00069453+0.00033013i
0.00041014-0.00018761i,-0.00028283-0.0014607i,-0.00074567-0.002358i,-0.00015619-0.00039289i,0.000372+0.0012231i,0.0002211+0.0012331i,0.00036938+0.00035764i,0.0010167-0.00030182i,0.00025727-0.00020753i,0.0004341-0.00016032i,0.00082028-0.00065438i,-8.8441e-05-0.00062418i,-0.0007927+3.9787e-05i,-0.0010555+0.00047717i,-0.00064197+9.5898e-05i,-0.00031915-0.00012183i,-0.00058766+0.00020729i,-0.00030798-0.00023247i,-0.00026823-0.0005269i,0.00010688-6.1235e-05i,0.00094772+0.00025057i,0.0005886+0.00037068i,-2.8866e-05-0.00026351i
-0.0012121+0.00038283i,1.9812e-05+0.00061643i,0.00047303+0.0018228i,0.00053375+0.0025762i,0.00057593+0.0029491i,0.00061902+0.0021463i,0.00034457+0.0011536i,0.00040164+0.00083318i,0.0010384-1.1787e-05i,0.00048658-0.0012344i,-0.00035577-0.0016468i,-0.0011092-0.0013252i,-0.0011325-0.00088306i,-0.00021329-0.0007233i,0.00032269-0.00044269i,-5.8809e-05-0.0006291i,1.262e-05-0.00090263i,2.5954e-05-0.00087083i,-0.00058185-0.00078522i,-0.0009727-0.00014714i,-0.00079463+0.00052192i,0.00021799+0.00038291i,0.00052828-0.00029305i
-0.0004305-0.0017564i,0.00046245-0.0013677i,0.00020342-0.0029096i,-0.00045093-0.0020877i,-0.00045031+6.4009e-05i,-0.0002311+0.00015732i,0.00024005-0.00062721i,0.00078817-0.00081722i,0.0010145-0.00094826i,0.0012228-0.00096711i,0.00082504-0.00075191i,0.00019602-0.00044021i,-0.00075946-5.0939e-05i,-0.0013964+3.7416e-05i,-0.00062311-2.5199e-05i,0.00025781+0.00042314i,0.00013902+0.00072611i,-0.00010697+0.00056618i,0.00026886-6.1771e-07i,7.2018e-05-0.00078199i,-0.00061962-0.00088917i,-0.00032105-0.00067468i,-0.00038823-0.00073701i
-0.00084264-0.00093123i,-0.0018055-0.001024i,-0.0010602-0.00065417i,-0.00049115+0.00030425i,-0.0011452+0.00073412i,-0.00090983+0.00094182i,-3.6734e-06+0.00054284i,0.00044095+0.00027286i,0.00045163-0.00069556i,6.0615e-05-0.0015306i,7.9996e-06-0.00072016i,0.00016673+0.00021348i,9.4663e-05+0.00073351i,0.00033775+0.00067883i,0.0011728-0.00019452i,0.00090011-0.00039813i,-0.00015324-0.00041835i,-0.00059995-0.00092631i,-0.0010778-0.00093218i,-0.0015187-0.00085397i,-0.0010054-0.00095745i,-0.00014758-0.00027142i,-0.00027102-0.00015402i
0.0015027-0.00019941i,0.0010338-0.00084953i,-0.00027543-0.0029293i,-0.0021665-0.0025023i,-0.0025671-0.00091111i,-0.00094055+0.00071866i,0.00032083+0.0010551i,0.00073011+0.00059798i,0.001002+2.9014e-05i,0.00052995-0.00093798i,-0.0006231-0.00081122i,-0.00085969+0.00022302i,-4.1981e-05+0.00017131i,-0.00011664-0.00012517i,-9.7274e-05-0.00051319i,0.00052533-0.00067442i,0.00078162-0.00033036i,0.00096035-0.00097248i,0.00096706-0.0011571i,0.00022008-0.001171i,-0.00019648-0.0010191i,0.00032319-0.00054428i,0.0004785-0.00021356i
-0.00182+0.00036153i,-0.00068997+0.00056066i,-0.0006038+0.001284i,-0.00084852+0.0028175i,-0.00036328+0.0035532i,0.00036094+0.0025214i,0.00068397+0.00013765i,0.00067652-0.00064118i,0.00070981-0.00042197i,0.00089989-0.00069942i,0.00073623-0.00060525i,0.00032584-0.00082327i,-7.4177e-06-0.001563i,-0.00035403-0.0017086i,-0.00042641-0.0006026i,-0.00030675+0.00098759i,-0.00043288+0.00039846i,-0.00016436-0.00082708i,0.0007314-0.0010932i,0.00038653-0.00084184i,-0.00050636-0.00018187i,-0.00033268-0.00010973i,-0.00043535-0.00024326i
0.0010658+0.00078717i,0.0022114-0.00029486i,0.0032445-0.0016198i,0.001893-0.0017185i,0.00014674+0.00024566i,-0.00040934+0.0017i,0.00013277+0.0019409i,0.00081257+0.0014678i,0.0011395+0.00044506i,0.00066805-0.00053997i,0.00032464-0.0010973i,-0.00042228-0.00034368i,-0.00076673+0.00057964i,3.0637e-05+0.00096426i,0.00020705+0.00091546i,-0.00010217+0.00052906i,3.4294e-05-0.00030411i,-0.00024475-7.3355e-05i,-0.0012057+0.00080436i,-0.0012875+0.00063161i,-0.0010996+0.00082145i,-0.0011474+0.00061442i,-0.00041791-0.00019073i
0.00087564-0.00012828i,-0.00012331-0.0014261i,-0.00069636-0.0028242i,-0.00064694-0.0024063i,-0.00043267-0.00061484i,-5.8176e-05+0.00046432i,0.00023966+0.00035283i,0.00015192+0.0006585i,0.00043536+0.00039629i,0.00059033-0.00051616i,-0.00051634-0.00063966i,-0.00056392-0.00038843i,0.00016224+0.00030871i,7.1285e-05+0.00031245i,9.6405e-05-0.00064251i,0.0003883-4.5891e-05i,0.00015986+0.00042029i,0.00032122-6.8236e-05i,0.00040907-6.9283e-05i,3.8412e-05-0.00034522i,0.00046935-0.00036974i,0.00032909+0.00052508i,-0.00011083+0.00060062i
-0.0015395+0.00062085i,-0.00072447+0.00036809i,0.00032113+0.00044145i,-0.00040628+0.0018934i,1.349e-05+0.0025965i,0.00083765+0.0015366i,0.0012309+0.00086463i,0.0012835+0.00062529i,0.0006888-0.0007577i,0.0008234-0.0015109i,0.00072549-0.00076779i,9.9504e-05-0.00038261i,-0.00047509+0.00029112i,-0.00068052+4.0052e-05i,-0.00013144-0.00090878i,0.00070874-0.00075328i,0.0011869-0.00013977i,0.00064456-0.00025269i,1.604e-05-9.2787e-05i,-1.4154e-05+0.0004841i,0.00019492+0.00035957i,0.0002007+0.00022313i,0.00029023+0.0001646i
0.00021905-0.0016157i,0.00052686-0.0010932i,0.00024622-0.0018978i,-2.6755e-05-0.0014606i,-0.00012353+0.00049575i,0.00027684+0.0017721i,0.00041151+0.0020159i,-0.00012518+0.00079361i,-0.00014842+5.6669e-05i,0.00086215-0.00078033i,0.0010166-0.0010504i,4.4433e-05-0.00055871i,0.00032009-5.0304e-05i,0.00045273-0.0001356i,-6.8781e-05-0.00067701i,-0.00058169-0.00029223i,-0.00065841+0.00049809i,-0.00012572+0.00049083i,0.0003237+0.00034722i,-0.00034775+0.00030935i,-0.0006946+0.00035363i,0.0001193+0.00055956i,0.00022974+0.00081996i
0.0015013+0.00054925i,0.0011919+0.00050239i,0.00089085-0.00053962i,0.00031646-0.00020615i,-0.00067685+0.0010296i,-0.00035538+0.0018436i,0.000296+0.00085326i,0.0001181-0.00035016i,0.00074275-0.00087883i,0.0010144-0.0016702i,0.00037961-0.0021253i,-0.00078671-0.0016949i,-0.0014435-0.00061227i,-0.0012248-7.9248e-05i,-0.00079383-0.00080991i,0.00024382-0.0010782i,0.00067046-0.00056128i,0.00081089+0.00028546i,0.0010731+0.00038858i,0.00053416-5.9269e-05i,0.00015239-0.00013647i,6.1867e-05+0.00029453i,0.00036835+0.00054266i
0.0012877-0.00037825i,0.00088353-0.00085152i,6.5085e-05-0.0016305i,-0.00064421-0.0018212i,0.00019055-0.0001589i,0.00073483+0.001754i,0.0012115+0.0015407i,0.0019746+0.00034709i,0.0017125-0.00015696i,0.0016329-0.00066918i,0.0012401-0.0010739i,0.00026474-0.00052927i,0.00013307-0.00037875i,0.00020107-0.00042776i,-0.00018734+1.5783e-05i,0.00015471+1.2783e-07i,0.00062231-0.00036329i,0.00067987-0.00035827i,0.00067113+0.00018339i,0.00049089+0.00016518i,-0.00048186+0.00019339i,-0.0003408+0.00030077i,0.00059417-9.9235e-05i
-0.00089459-0.00036298i,-0.00024229-0.00076961i,-0.00033695-0.0015149i,-0.0018227-0.0010268i,-0.0025305+0.00070174i,-0.0016192+0.00085299i,-0.00065475-0.00026823i,-6.4329e-05-0.00021023i,0.00037845-0.00092661i,0.00073748-0.001335i,0.00045428-0.0010434i,0.00033026-0.00082249i,0.00034168+4.6598e-06i,0.00071942+0.00016123i,0.0012558+2.1221e-05i,0.00072333+0.00040594i,5.9808e-06+0.00026269i,9.5486e-05+0.00022665i,-9.4756e-07+0.00030414i,-0.00054254+1.0948e-05i,-0.00017988-0.00062841i,0.00072551-0.00086821i,0.00076718-0.00050777i
