-0.001315+0.0025166i,-0.0011852+0.0011107i,-0.0014752+0.00075969i,-0.0019782+0.0004961i,-0.0021642+0.00093854i,-0.0023216+0.0016182i,-0.0023175+0.0020334i,-0.0012353+0.0013639i,0.00051695-0.00021062i,0.0010091-0.0010923i,0.00061592-0.0009411i,0.00043257-0.00020271i,0.00040209-0.00021862i,0.00025277-0.00070831i,-6.6728e-05-8.7055e-05i,-0.00028375+0.00067135i,-0.00024732+4.2698e-05i,-1.4733e-05-0.00017191i,0.00020727+0.00026152i,0.00011726+0.0004857i,5.166e-05-0.00035575i,-0.00032136-0.0012015i,-0.0006206-0.00072738i
0.077935-0.14828i,0.096653-0.20517i,0.04701-0.17475i,-0.017399-0.094564i,-0.044157-0.032187i,-0.052555+0.013301i,-0.033498+0.053415i,-0.0023498+0.058543i,-0.0017434+0.04764i,-0.016158+0.04855i,-0.020737+0.047232i,-0.015438+0.03749i,-0.0079771+0.022083i,-0.014054+0.0061508i,-0.026372+0.0010627i,-0.031086+0.001519i,-0.030606+0.00023067i,-0.025092+0.0038399i,-0.013541+0.0072392i,-0.0013633+0.0071964i,0.0051224+0.010172i,0.0028194+0.016586i,-0.0018631+0.019967i
-0.032525+0.092789i,-0.015773+0.14093i,0.042084+0.1329i,0.083867+0.08331i,0.094249+0.035419i,0.099108-0.0202i,0.072016-0.079052i,0.021254-0.094517i,0.0023938-0.077998i,0.010336-0.064893i,0.014303-0.054018i,0.0051545-0.040259i,-0.010342-0.019702i,-0.010361-0.0011777i,0.0041958-0.0002713i,0.012847-0.0063244i,0.01002-0.0079589i,0.0012544-0.010921i,-0.009073-0.016393i,-0.01686-0.019037i,-0.015317-0.021016i,-0.0054446-0.023072i,0.0023123-0.020575i
-0.010027-0.047104i,-0.049653-0.092592i,-0.099132-0.11071i,-0.12145-0.083882i,-0.14073-0.035437i,-0.1633+0.029235i,-0.13092+0.085244i,-0.06809+0.081369i,-0.044833+0.052989i,-0.040982+0.047434i,-0.028694+0.041807i,-0.019382+0.027508i,-0.010858+0.014711i,-0.0077048+0.0038724i,-0.017036+0.00068151i,-0.025292+0.0038562i,-0.024482+0.0087747i,-0.019853+0.019215i,-0.011991+0.028714i,-0.0029182+0.027711i,0.00088647+0.022809i,0.00031159+0.018299i,-0.0010181+0.0114i
0.048888-0.0059891i,0.11261+0.022151i,0.15985+0.052703i,0.168+0.049023i,0.18304+0.024296i,0.20813-0.010391i,0.17894-0.047565i,0.11159-0.051083i,0.071113-0.034105i,0.054781-0.029446i,0.038811-0.029587i,0.026323-0.026424i,0.017475-0.023303i,0.015211-0.018867i,0.024895-0.014612i,0.034371-0.014274i,0.034388-0.018082i,0.028805-0.024952i,0.019316-0.028094i,0.0064418-0.024436i,-0.0041876-0.019113i,-0.0068036-0.013815i,-0.0026829-0.0086408i
-0.05263+0.026613i,-0.12149+0.011958i,-0.14811-0.012117i,-0.11939-0.021823i,-0.12386-0.033283i,-0.15924-0.023239i,-0.13425+0.011168i,-0.066835+0.017679i,-0.037223+0.0049311i,-0.033784+0.010644i,-0.021045+0.018836i,-0.009931+0.01381i,-0.0066277+0.0089543i,-0.0061799+0.0057279i,-0.014708+0.0019703i,-0.024324+0.0022737i,-0.024309+0.0027588i,-0.01898+0.0025564i,-0.0094328+0.0037608i,0.0035454+0.0069631i,0.011526+0.012231i,0.013779+0.014658i,0.011773+0.012106i
0.062424-0.057484i,0.143-0.048855i,0.1753-0.0076514i,0.15417+0.03928i,0.16852+0.081745i,0.1838+0.085017i,0.1356+0.055335i,0.07064+0.03036i,0.036868+0.012871i,0.018037-0.0031342i,0.0046225-0.0088251i,0.0053961-0.0032608i,0.014565-0.0019654i,0.018898-0.0058563i,0.02062-0.0054367i,0.022889-0.0027004i,0.021382-0.0014078i,0.016241-0.0049223i,0.0069467-0.011338i,-0.0040093-0.013247i,-0.0086392-0.012184i,-0.0091444-0.0092853i,-0.0076096-0.0022167i
-0.071188+0.088384i,-0.15059+0.11524i,-0.17299+0.10241i,-0.13063+0.069037i,-0.11151+0.029135i,-0.094229+0.0030109i,-0.04469-0.0044658i,-0.0060614-0.011921i,-0.0010475-0.016067i,-0.0046877-0.0085785i,-0.001772+0.00065448i,-0.0026885+0.0029415i,-0.0083577+0.0061618i,-0.010807+0.011676i,-0.012017+0.0096145i,-0.014734+0.0041692i,-0.014007+0.0050597i,-0.0088454+0.0099292i,-0.001379+0.015073i,0.0097241+0.017297i,0.017345+0.01429i,0.017103+0.0072659i,0.012002-0.00057904i
0.053048-0.10184i,0.12254-0.14172i,0.12772-0.10757i,0.069675-0.027836i,0.039771+0.023686i,0.016439+0.023537i,-0.025796+0.0051299i,-0.039733+0.003769i,-0.022013-0.00070513i,-0.012862-0.013249i,-0.015112-0.015085i,-0.01371-0.0061293i,-0.0021916+0.0020985i,0.011172+0.0010772i,0.014236-0.0034767i,0.011311-0.0036333i,0.0082133-0.0015876i,0.005571+0.00059571i,0.003565-0.0019759i,-0.0025375-0.0082801i,-0.011221-0.0088359i,-0.017539-0.0032967i,-0.017608+0.0033392i
-0.043763+0.10843i,-0.11627+0.15972i,-0.15524+0.13554i,-0.14743+0.075257i,-0.12649+0.070455i,-0.066601+0.10286i,0.015713+0.10357i,0.046718+0.064792i,0.035442+0.037855i,0.030175+0.027031i,0.024879+0.013787i,0.010406+0.0043588i,-0.0073151+0.0030347i,-0.018542+0.0081691i,-0.012972+0.010875i,-0.0038085+0.0065884i,-0.00020757+0.0029635i,0.0024024+4.077e-05i,0.0018837-0.0027299i,0.0008809-0.0011866i,0.005832+0.002183i,0.014479+0.0029333i,0.018764-0.0022046i
0.035516-0.11066i,0.087755-0.17588i,0.11216-0.17442i,0.082417-0.1419i,0.044728-0.15032i,0.013854-0.17566i,-0.020321-0.15803i,-0.021115-0.097165i,0.0021183-0.054745i,0.0069421-0.042924i,0.00080759-0.032928i,-0.00075141-0.021751i,0.001696-0.013294i,0.0070427-0.010343i,0.0070756-0.011373i,0.0017014-0.0093193i,-0.0052603-0.0087053i,-0.01449-0.0091994i,-0.020868-0.0068564i,-0.022895-0.0044242i,-0.022965-0.0011956i,-0.022719+0.0027007i,-0.021054+0.0065166i
-0.01258+0.10333i,-0.055428+0.14772i,-0.1+0.12657i,-0.10973+0.077691i,-0.10845+0.085616i,-0.1022+0.156i,-0.051691+0.18287i,-0.012423+0.12232i,-0.016582+0.066965i,-0.013711+0.047885i,-0.0012012+0.028982i,-0.0011718+0.01097i,-0.0075631+0.00045768i,-0.01444-0.00025948i,-0.013071+0.0083072i,-0.0035722+0.013775i,0.0047809+0.015055i,0.0080009+0.014786i,0.0055491+0.013167i,0.0049972+0.012482i,0.0099214+0.0086005i,0.015248+0.00081492i,0.018768-0.003785i
-0.0063839-0.080019i,0.040799-0.12354i,0.10854-0.14081i,0.14564-0.14924i,0.16007-0.16718i,0.16088-0.19737i,0.1105-0.17913i,0.057287-0.10073i,0.045196-0.043974i,0.035858-0.031352i,0.0216-0.024673i,0.018253-0.015893i,0.019604-0.012167i,0.020409-0.012565i,0.01549-0.015057i,0.0048888-0.01628i,-0.002958-0.015579i,-0.0035321-0.0117i,0.0020947-0.0058124i,0.0060561-0.00454i,0.001035-0.0062609i,-0.0095643-0.0038193i,-0.017274+0.00081218i
0.012164+0.055548i,-0.026841+0.087637i,-0.0663+0.10683i,-0.065118+0.11139i,-0.083587+0.11119i,-0.1271+0.12878i,-0.11626+0.12606i,-0.071238+0.075162i,-0.05511+0.028329i,-0.046613+0.019224i,-0.029779+0.017024i,-0.022964+0.0081284i,-0.020603+0.0058033i,-0.015077+0.0071253i,-0.012203+0.0080511i,-0.009723+0.012203i,-0.0022343+0.016151i,0.0076178+0.013863i,0.013811+0.0026318i,0.01297-0.0079792i,0.011126-0.0097675i,0.014286-0.0076339i,0.017456-0.0058553i
-0.02188-0.033449i,0.027088-0.058407i,0.081175-0.077641i,0.099684-0.071086i,0.12846-0.057079i,0.14144-0.061704i,0.097376-0.051996i,0.049473-0.014069i,0.04116+0.014399i,0.044082+0.012377i,0.037171+0.0040643i,0.030866+0.0069814i,0.025762+0.010102i,0.019661+0.0073895i,0.017639-5.395e-05i,0.012895-0.012263i,0.0034221-0.021747i,-0.004156-0.024438i,-0.0080461-0.020026i,-0.0081737-0.010409i,-0.0057289-0.0022868i,-0.0072855+0.0015301i,-0.011104+0.0021607i
0.025377+0.0031893i,-0.018406+0.028183i,-0.057687+0.0749i,-0.054973+0.10249i,-0.06004+0.10026i,-0.058236+0.076904i,-0.027797+0.040557i,-0.0084517+0.0039086i,-0.013771-0.019713i,-0.02554-0.01942i,-0.030069-0.00877i,-0.031525-0.0054921i,-0.029608-0.00089241i,-0.017621+0.0045417i,-0.011693+0.0039481i,-0.013796+0.007579i,-0.012905+0.015089i,-0.012823+0.016784i,-0.015119+0.014039i,-0.012544+0.011044i,-0.004165+0.0064775i,0.0062277+0.00093822i,0.013123-0.0019972i
-0.013625+0.020867i,0.02996+0.0026936i,0.059528-0.034035i,0.037523-0.054831i,0.0050525-0.063326i,-0.020673-0.060904i,-0.043749-0.044447i,-0.048148-0.016788i,-0.028568+0.014243i,0.0030858+0.027155i,0.023289+0.018294i,0.026+0.010964i,0.02019+0.0064584i,0.0091534+0.0020405i,0.007964+0.0025748i,0.016832-0.0038712i,0.016876-0.014212i,0.0084143-0.012877i,0.0023216-0.0018356i,0.00085133+0.0062355i,0.00075594+0.0083614i,-0.0035226+0.0098212i,-0.0087015+0.010939i
-0.00090974-0.039139i,-0.039401-0.015383i,-0.072652+0.032574i,-0.060407+0.066894i,-0.011671+0.09939i,0.043445+0.12159i,0.077663+0.10674i,0.071749+0.059829i,0.042039+0.010827i,0.004767-0.019139i,-0.023262-0.022761i,-0.029133-0.017819i,-0.02383-0.011944i,-0.013652-0.0053563i,-0.010557-0.003682i,-0.017414+0.0010663i,-0.016757+0.0097279i,-0.0085374+0.013535i,-0.0024427+0.010244i,-0.00077998+0.003305i,-0.00094594-0.0017327i,0.0036921-0.0034177i,0.010455-0.0048151i
0.01685+0.055271i,0.056231+0.037163i,0.079662-0.022751i,0.056535-0.085121i,0.0058876-0.14664i,-0.038831-0.18762i,-0.062715-0.17444i,-0.061885-0.12055i,-0.051035-0.055998i,-0.021293-0.0028165i,0.014925+0.011783i,0.023601+0.0032894i,0.013068-0.0026862i,0.00057365-0.0055882i,-0.0011561-0.0010457i,0.012637+0.0016714i,0.022549-0.0048697i,0.022763-0.0099444i,0.019608-0.011516i,0.010845-0.0085937i,0.0011952-0.0019476i,-0.0061374+0.0021638i,-0.011878+0.0032585i
-0.037165-0.065311i,-0.086469-0.055288i,-0.10531+0.013272i,-0.060775+0.084973i,-0.010931+0.14937i,0.0066226+0.21858i,0.021991+0.22808i,0.033282+0.16235i,0.03328+0.080259i,0.015517+0.014566i,-0.012766-0.012446i,-0.020426-0.0077323i,-0.01088+0.00086322i,-0.00057529+0.0054372i,-0.0003175+0.00082793i,-0.014755-0.0036253i,-0.022319+0.00018439i,-0.018018-0.0010836i,-0.012825-0.0067168i,-0.007466-0.005824i,-0.0028915-0.0028254i,0.0024259-0.0019541i,0.0089921-0.0028518i
0.06143+0.080909i,0.1254+0.076912i,0.15184+0.0016385i,0.11546-0.073374i,0.090434-0.12575i,0.096156-0.19531i,0.077871-0.21919i,0.046178-0.1716i,0.013591-0.10328i,0.0020745-0.029005i,0.024162+0.012114i,0.032227+0.0065412i,0.017422-0.0049162i,0.0042221-0.011954i,-0.00056442-0.009394i,0.0076516-0.00020161i,0.013905+0.0019354i,0.0081001+0.0031017i,0.0019247+0.0045351i,0.0013762+0.0020432i,0.0031296-4.3856e-06i,-0.00015756-0.00023041i,-0.0066508+0.0015898i
-0.08653-0.068506i,-0.16379-0.054643i,-0.17912+0.034495i,-0.11572+0.10953i,-0.094096+0.13812i,-0.13817+0.17674i,-0.14099+0.19199i,-0.096703+0.15479i,-0.044819+0.094777i,-0.015673+0.024616i,-0.025108-0.013018i,-0.031037-0.0046144i,-0.01776+0.0081612i,-0.0047862+0.012085i,0.00044715+0.0070187i,-0.0067631-0.00045626i,-0.013586-0.00047546i,-0.011956+0.00082695i,-0.0088548-0.00052723i,-0.0059341-0.0023458i,-0.0035491-0.0025782i,0.00050133+0.00019883i,0.007173+0.0021396i
0.11511+0.067254i,0.21122+0.044124i,0.20882-0.041095i,0.10517-0.069631i,0.074297-0.032247i,0.14494-0.035025i,0.1771-0.064575i,0.1466-0.072536i,0.086543-0.060375i,0.030326-0.016865i,0.022414+0.01934i,0.030066+0.012527i,0.019806-0.0045904i,0.0078141-0.013906i,0.0030586-0.013171i,0.0065614-0.0052855i,0.0095637-0.00027337i,0.00628+0.0056131i,0.0037159+0.010911i,0.0012505+0.0086235i,5.8285e-05+0.0032013i,0.00043652-0.0012003i,-0.0037845-0.0033136i
-0.14341-0.067106i,-0.27274-0.034042i,-0.28227+0.071085i,-0.15784+0.10231i,-0.10218+0.024185i,-0.15261-0.020979i,-0.176-0.00067312i,-0.15076+0.02392i,-0.09665+0.028499i,-0.038477-0.0031927i,-0.02851-0.032796i,-0.038638-0.021758i,-0.028452-0.00077551i,-0.01278+0.010027i,-0.0042565+0.011091i,-0.0047835+0.0057246i,-0.0054212+0.0014057i,0.0018334-0.0019772i,0.0078056-0.0048181i,0.0057528-0.0026416i,-0.00068832+0.00068198i,-0.0041709+0.0011572i,0.00026485+0.0011361i
0.16785+0.040328i,0.30158-0.013828i,0.28785-0.13379i,0.10486-0.15732i,-0.013104-0.032017i,0.026473+0.07535i,0.086713+0.086102i,0.10787+0.05615i,0.087822+0.024453i,0.038207+0.021617i,0.018149+0.033527i,0.024215+0.021607i,0.021145+0.0023173i,0.01441-0.0062661i,0.0099167-0.010298i,0.0081358-0.010503i,0.0053627-0.0091914i,-0.0021003-0.0075121i,-0.0055794-0.0039405i,-0.001852+0.00026755i,0.0022636+0.002765i,0.0037764+0.0027253i,8.412e-05-0.00059016i
-0.18847-0.024973i,-0.33561+0.040426i,-0.32587+0.14966i,-0.12487+0.14778i,0.038791+0.0099812i,0.039439-0.097921i,-0.020368-0.11321i,-0.067932-0.095401i,-0.069924-0.058892i,-0.022547-0.036535i,0.0029027-0.042807i,-0.0090932-0.035457i,-0.014238-0.013505i,-0.0084407+0.00037262i,-0.0053691+0.0061239i,-0.0066874+0.0083954i,-0.0069251+0.0075265i,-0.0025482+0.0037135i,0.0016236-0.0024411i,0.0027447-0.006836i,0.0027164-0.0074134i,0.0017534-0.0052033i,0.0038121-0.00031557i
0.21221+0.007563i,0.38258-0.086548i,0.38337-0.22735i,0.1586-0.25566i,-0.0553-0.12935i,-0.10985+0.00447i,-0.074111+0.065917i,-0.0099911+0.08833i,0.025116+0.069965i,0.0055879+0.043432i,-0.0077452+0.03944i,0.0061589+0.029241i,0.011499+0.011216i,0.0075841+0.0027177i,0.0081816-0.0010039i,0.010922-0.0043541i,0.0092669-0.0067896i,-0.0011929-0.0061819i,-0.011736-0.003439i,-0.012202-0.0023804i,-0.0064786-0.001656i,-0.0013426+0.00038612i,-0.00076069-1.6161e-05i
-0.21984+0.021115i,-0.39625+0.11948i,-0.3956+0.26473i,-0.14803+0.30397i,0.097351+0.19362i,0.16511+0.06746i,0.13274-0.017624i,0.067529-0.08575i,0.013199-0.088668i,0.014265-0.048842i,0.026122-0.033358i,0.012942-0.026429i,0.00070614-0.011538i,-0.0017986-0.0023371i,-0.005059+0.0020926i,-0.0087791+0.0063187i,-0.0067801+0.0090109i,0.00080297+0.0099121i,0.0042848+0.0089256i,0.00065561+0.005717i,-0.00075034+0.0017106i,-0.00023506-0.0018624i,0.00051341+0.0010794i
0.22458-0.039748i,0.42049-0.14798i,0.46209-0.29724i,0.25087-0.35526i,-0.00423-0.27414i,-0.10988-0.16639i,-0.11759-0.070033i,-0.083043+0.027833i,-0.036838+0.05833i,-0.029422+0.032127i,-0.035715+0.021086i,-0.022737+0.020338i,-0.0093948+0.012053i,-0.0046434+0.0045445i,0.0013761+0.00092931i,0.0089487-0.0015984i,0.011315-0.0052642i,0.0070546-0.0078021i,0.0028628-0.006556i,0.00097707-0.0013547i,-0.0011877+0.0032279i,-0.0026336+0.0038413i,-0.0033498-0.001759i
-0.22908+0.059875i,-0.43001+0.18166i,-0.4908+0.3413i,-0.30665+0.41771i,-0.066564+0.36562i,0.055067+0.26453i,0.11523+0.14663i,0.13198+0.018428i,0.090195-0.039639i,0.054261-0.023316i,0.042553-0.0097493i,0.0266-0.0090088i,0.012943-0.0025712i,0.0061142+0.0019951i,-0.002327+0.00067582i,-0.010292-0.00040027i,-0.011142+0.0020857i,-0.0046353+0.0041239i,0.0028951+0.0031335i,0.0067771+0.0012703i,0.0083922+0.00086721i,0.0074342-0.0005005i,0.0038032+0.00092651i
0.23065-0.067021i,0.45261-0.19176i,0.53826-0.34403i,0.38042-0.40955i,0.17008-0.36048i,0.05312-0.27524i,-0.037867-0.16886i,-0.094677-0.044133i,-0.075478+0.018537i,-0.043705+0.0049718i,-0.035269-0.0121i,-0.028037-0.010106i,-0.019608-0.0082551i,-0.013838-0.0081824i,-0.0074813-0.0056302i,-7.9069e-05-0.0018258i,0.0031532-0.0011223i,0.0010131-0.0044932i,-0.00071486-0.0069427i,-0.00043411-0.0066908i,-0.0007811-0.0049122i,-3.0727e-05-0.0025158i,0.0030345-0.0043588i
-0.21949+0.088929i,-0.44891+0.21081i,-0.56168+0.34753i,-0.44876+0.39446i,-0.27819+0.33423i,-0.15556+0.26948i,-0.014731+0.20961i,0.091927+0.1132i,0.091341+0.041043i,0.054126+0.029118i,0.037279+0.027769i,0.025386+0.01441i,0.012345+0.0070432i,0.004719+0.0063571i,-0.00042316+0.0035308i,-0.0050713+0.0012939i,-0.0065043+0.003296i,-0.0053978+0.0068292i,-0.00617+0.0064007i,-0.0069238+0.0021126i,-0.0028059+0.00030012i,0.0019977+0.00079391i,0.0027555+0.0038032i
0.21585-0.092819i,0.4482-0.21233i,0.58203-0.3287i,0.49995-0.34964i,0.34547-0.27233i,0.21696-0.20165i,0.056457-0.16279i,-0.075068-0.098598i,-0.087553-0.040273i,-0.046607-0.030204i,-0.023961-0.033304i,-0.015523-0.025436i,-0.010042-0.017125i,-0.0050156-0.012327i,0.0011765-0.0075891i,0.0056824-0.0042917i,0.006485-0.0039608i,0.0042546-0.0036803i,0.00098538-0.0016472i,-0.0021477+0.0013682i,-0.0035275+0.002415i,-0.0023585+0.0022719i,0.0010237+2.0012e-05i
-0.20716+0.10304i,-0.43215+0.22134i,-0.5714+0.30547i,-0.50631+0.2767i,-0.36217+0.18221i,-0.23917+0.13658i,-0.091119+0.15061i,0.032094+0.1321i,0.050202+0.079266i,0.018696+0.052319i,0.0058355+0.043949i,0.0082266+0.03102i,0.0080303+0.018438i,0.0040738+0.0096207i,0.0006542+0.0032025i,-0.0019921-0.00027739i,-0.0035213+0.00021425i,-0.0021402+0.0017148i,0.0001698+0.0012064i,0.0011566+0.0009138i,0.0023257+0.002125i,0.00093465+0.0017567i,-0.003573+0.0026957i
0.19516-0.10573i,0.41615-0.21343i,0.56314-0.26383i,0.51285-0.19373i,0.36749-0.083715i,0.22591-0.053676i,0.077034-0.10904i,-0.029466-0.1333i,-0.044367-0.097304i,-0.016011-0.064973i,-0.00065811-0.049035i,0.0019888-0.032449i,0.0040848-0.017627i,0.00567-0.0070963i,0.0049913-0.0012197i,0.0043044-0.0011768i,0.0053978-0.0040984i,0.0057502-0.0059681i,0.0057622-0.0043085i,0.0044135-0.00095419i,0.001-0.00086349i,-0.00083538-0.00085194i,0.001082-0.00036974i
-0.17993+0.10424i,-0.3918+0.19902i,-0.53439+0.23048i,-0.47559+0.14924i,-0.31733+0.040403i,-0.1859+0.026358i,-0.075561+0.098775i,-0.00054965+0.12746i,0.013417+0.087996i,-0.0031419+0.050077i,-0.012323+0.033766i,-0.010878+0.023622i,-0.0084691+0.014063i,-0.0073606+0.0052726i,-0.0057776+0.00056916i,-0.0068633+0.00052988i,-0.0097885+0.0029536i,-0.0085869+0.0026588i,-0.0036045-0.0018236i,0.00088008-0.0044873i,0.002805-0.0028349i,0.0015072-0.0019931i,-0.002244-0.0030402i
0.15973-0.099836i,0.35278-0.1775i,0.48311-0.17856i,0.413-0.078908i,0.23637+0.021779i,0.11592+0.0054268i,0.055218-0.094538i,0.021788-0.13545i,0.019859-0.095915i,0.031428-0.052959i,0.030448-0.035274i,0.017449-0.023166i,0.0071714-0.0086806i,0.003621+0.0022495i,0.0025154+0.0061345i,0.0047247+0.0053072i,0.0080958+0.0031366i,0.0065743+0.003314i,0.00065455+0.005174i,-0.0039953+0.0039218i,-0.0041908+0.0016518i,-0.00051228+0.002143i,0.0052775+0.0030264i
-0.14672+0.10087i,-0.32618+0.16953i,-0.44837+0.15593i,-0.37397+0.056625i,-0.19087-0.018408i,-0.078488+0.015007i,-0.046698+0.10179i,-0.032836+0.12497i,-0.027136+0.083957i,-0.027415+0.045192i,-0.024062+0.02621i,-0.018703+0.014619i,-0.013497+0.0037041i,-0.0075858-0.0062898i,-0.0034722-0.010259i,-0.0038612-0.0084994i,-0.0075342-0.0052162i,-0.0082905-0.0021119i,-0.0047088-0.00044315i,-0.0010266+0.00090898i,0.00045256+0.0024986i,-2.7686e-05+0.0010886i,-0.0024223-0.0030587i
0.13204-0.09246i,0.29359-0.15033i,0.39162-0.13374i,0.29615-0.053803i,0.11572-0.0137i,0.033007-0.053825i,0.04271-0.10961i,0.053942-0.10507i,0.045688-0.054312i,0.036658-0.016541i,0.029338-0.0068263i,0.020073-0.0045762i,0.01069+0.0017994i,0.0029214+0.0091871i,-0.0018051+0.010444i,-0.00028279+0.0071907i,0.0046153+0.0051276i,0.0049532+0.0046096i,0.0008033+0.0046301i,-0.0020626+0.0034477i,-0.0018796+0.00080607i,0.0009841+0.0011343i,0.0041476+0.005424i
-0.11343+0.084225i,-0.26143+0.1253i,-0.34679+0.098908i,-0.24994+0.031223i,-0.086283+0.021281i,-0.025295+0.081829i,-0.046882+0.12305i,-0.063504+0.095339i,-0.057801+0.045116i,-0.044385+0.017337i,-0.031684+0.0067234i,-0.021864-0.0013264i,-0.010688-0.009087i,-9.6463e-05-0.014748i,0.0039628-0.013758i,0.0016338-0.010649i,-0.0039124-0.010354i,-0.0052146-0.0094146i,-0.0010855-0.0067626i,0.0013712-0.0034963i,0.0001984-0.00055725i,-0.003044-0.0013947i,-0.0058246-0.005677i
0.10206-0.071683i,0.23324-0.10909i,0.31048-0.089109i,0.22659-0.050719i,0.087558-0.070473i,0.04242-0.1191i,0.06231-0.12196i,0.064812-0.07449i,0.042756-0.027541i,0.022185-0.006484i,0.015841-0.00017685i,0.013032+0.0043336i,0.0045541+0.0097844i,-0.0035961+0.012237i,-0.0068507+0.0094523i,-0.0046275+0.0071161i,-0.00054569+0.0071878i,-0.0010107+0.0051043i,-0.004324+0.0017158i,-0.0049129-0.00015033i,-0.0028263-0.00085399i,0.00053678+0.00074804i,0.0036125+0.0052076i
-0.088853+0.070197i,-0.20014+0.099494i,-0.25873+0.075661i,-0.17898+0.050211i,-0.067317+0.092707i,-0.048707+0.13887i,-0.07161+0.1156i,-0.064337+0.047482i,-0.041803-0.004284i,-0.024622-0.017646i,-0.015438-0.014936i,-0.010706-0.013901i,-0.0032162-0.013522i,0.0057837-0.011608i,0.009219-0.0077441i,0.0070923-0.0050318i,0.0040542-0.0054315i,0.0045045-0.0048982i,0.0062221-0.0030011i,0.0052322-0.0014553i,0.0023316-0.00026828i,0.00029416-0.0025224i,-5.2993e-05-0.0084788i
0.078438-0.058677i,0.17827-0.081187i,0.23679-0.054961i,0.18261-0.034701i,0.10298-0.084578i,0.085924-0.12326i,0.088062-0.090024i,0.067367-0.03548i,0.038968-0.0057241i,0.018573+0.00088492i,0.011084+0.0028438i,0.0078347+0.006914i,0.001004+0.011029i,-0.0045914+0.010828i,-0.0049176+0.0056698i,-0.0032407+0.0033575i,-0.0012909+0.0042651i,-0.00088993+0.0027109i,-0.0034626-0.00027788i,-0.0046086-0.0016727i,-0.0011431-0.0013305i,0.0038353+0.001985i,0.0056262+0.0068206i
-0.06289+0.045728i,-0.15397+0.059455i,-0.21339+0.036277i,-0.17881+0.037604i,-0.1256+0.098065i,-0.10862+0.1257i,-0.082648+0.08265i,-0.038299+0.022855i,-0.0051104-0.01068i,0.0060625-0.0141i,0.004065-0.0087137i,0.0013995-0.0087328i,0.0018874-0.010058i,0.0038069-0.006523i,0.0027048-0.0010618i,0.0011683+0.00034991i,0.0016157-0.001479i,0.0031323-0.00042221i,0.0055944+0.0023134i,0.0055775+0.0028921i,0.0016334+0.0010354i,-0.0017226-0.0027039i,-0.0019632-0.0058227i
0.059198-0.044255i,0.13304-0.054572i,0.1817-0.026827i,0.15611-0.017852i,0.11951-0.059187i,0.10806-0.076404i,0.079508-0.041298i,0.039997+0.0015363i,0.016467+0.017874i,0.0068326+0.013444i,0.0033879+0.0093722i,0.0026353+0.0095257i,-0.000851+0.0099283i,-0.0039152+0.0079248i,-0.0019994+0.0040829i,-0.0009232+0.0025639i,-0.0015764+0.0021345i,-0.0027288+0.00017871i,-0.0044877-0.0012322i,-0.0042846-0.00094013i,-0.001849+0.00074671i,0.00088907+0.0039004i,0.0013951+0.0074149i
-0.048563+0.03464i,-0.11454+0.037121i,-0.16587+0.0033926i,-0.16138-0.0093938i,-0.13913+0.028502i,-0.11537+0.0516i,-0.067668+0.037842i,-0.01799+0.014021i,0.0076683+0.0016587i,0.011472+0.00095907i,0.0060897-0.0013635i,0.00126-0.0060553i,0.00057958-0.0084331i,-2.2838e-05-0.0071028i,-0.0019876-0.0042274i,-0.0032375-0.0025761i,-0.0030388-0.00040514i,-0.0012994+0.0018266i,0.0010789+0.0028226i,0.0022304+0.0028189i,0.0012286+0.0022849i,-0.0010439+0.00033253i,-0.0010476-0.0036534i
0.045216-0.028429i,0.10773-0.026522i,0.15462+0.0043893i,0.14902+0.016746i,0.12555-0.009869i,0.095375-0.021127i,0.044811-0.0094632i,0.0018051+0.004504i,-0.01375+0.011426i,-0.012647+0.0071078i,-0.0088772+0.0028255i,-0.0056739+0.0052357i,-0.0028945+0.0074127i,-0.00057343+0.006568i,0.0019673+0.005599i,0.0031744+0.0043001i,0.0014782+0.0017395i,-0.0010494-0.001954i,-0.0017534-0.0047489i,-0.0019801-0.0048437i,-0.0014553-0.0024216i,0.00062223+0.00037745i,0.0016922+0.0017028i
-0.037361+0.025643i,-0.089537+0.014234i,-0.12689-0.027671i,-0.12013-0.052147i,-0.10073-0.031377i,-0.07313-0.0049884i,-0.031163+0.0075936i,-0.0013122+0.0092022i,0.0075061+0.0054556i,0.0069868+0.0020969i,0.0053569-0.0029327i,0.0031898-0.00779i,0.0014185-0.0099058i,-8.9202e-05-0.0097653i,-0.0020628-0.0088184i,-0.0025666-0.0076212i,-0.0018156-0.0053548i,-0.00090249-0.0023147i,-0.00041173-0.00082477i,-0.00049075-0.0010274i,-0.00045612-0.0011706i,-0.000335-0.0022959i,-0.00047024-0.0035731i
0.033054-0.014982i,0.079494-0.0019225i,0.11575+0.043978i,0.11216+0.070683i,0.087153+0.051773i,0.048383+0.021294i,0.0068966-0.00179i,-0.015792-0.009913i,-0.018628-0.0079863i,-0.011115-0.005338i,-0.004735-0.0025866i,-0.0029607+0.00076292i,-0.0022736+0.0031223i,-0.0011888+0.0036871i,-0.0010134+0.0042144i,-0.00021349+0.005131i,0.00016607+0.003903i,-0.0022083+0.0012256i,-0.0029568+0.00040119i,-0.0027951+0.00093953i,-0.0024006+0.0012392i,-0.0013316+0.0030212i,0.00029902+0.0047949i
