-8.4717e-05+0.00089297i,-0.00081636-0.00054797i,-0.00011659-0.0021875i,-0.00098118-0.0023839i,-0.0022113-0.00095161i,-0.0027663+0.0012913i,-0.0018438+0.0022352i,0.00014307+0.0016849i,0.00098682+0.0010234i,0.00096828+7.5237e-05i,0.00034488-9.2244e-05i,-4.1369e-05+0.00021484i,0.00055376+0.00025133i,-0.00021021+0.0001525i,-0.00049594-0.00021962i,0.00017804-0.00068378i,0.00055472-0.00091857i,0.0006158-0.0002505i,0.00014289+0.00044627i,6.2658e-05+0.000697i,0.00040681+0.00025945i,0.00059043-8.892e-05i,0.00041435-0.00041827i
-0.00046742-5.5446e-05i,-0.00014344+0.00012256i,-0.00049844+0.00032343i,-0.001184+0.00076322i,-0.00071947+0.0010942i,0.00015873+0.0011805i,0.00021328+0.00073682i,-0.00018726+5.2381e-05i,-0.00092264+0.0007614i,-0.00094781+0.0016273i,-0.00038129+0.00099217i,-0.00046032+0.00016966i,-0.00032463-0.00010549i,0.00020821-0.00024673i,0.00056702-0.00033762i,0.00024817-0.00089247i,0.00048748-0.00084849i,0.00038011-0.00051673i,0.00031968-0.00053728i,0.00066473-0.00037737i,0.00028258-0.00021828i,-0.00030028-5.9857e-05i,-0.00036095-4.619e-06i
-0.001182-0.00058211i,-0.0013447+0.00025968i,-0.0023658-0.00054248i,-0.0023266-0.0009091i,-0.0011357+0.00013212i,0.0003318+0.0004791i,0.00068564+0.00036184i,0.00056234-0.00071916i,-0.00021104-0.00074485i,-0.00070537+0.00039569i,-0.00038243+0.0002349i,5.7159e-06+5.4782e-05i,0.00023033+0.00099067i,-2.8129e-05+0.0011426i,-0.00014738+0.001072i,-0.00023209+0.0001397i,-0.00031065-0.00033044i,-0.00047696+0.00025393i,-0.00087781-0.00035232i,-0.0005519+5.0671e-06i,0.00027315+0.0013974i,0.00090645+0.00077571i,0.00036963-0.00026288i
-0.0013936+0.0016363i,-0.0004439+0.00096428i,-0.00027654+0.0016322i,-0.00086734+0.0013268i,-0.0012029+0.00074336i,-0.00048601+0.00030791i,8.2234e-05+0.00064047i,-0.00058699+0.0011023i,-0.00026996+0.0011073i,0.00076991+0.0011775i,0.00035566+0.00039543i,0.00016719-0.00060306i,0.0001649-0.00037011i,-0.00075459+0.00019238i,-0.001042+0.00052639i,-0.00026373+3.6492e-05i,-0.00070679-0.00060322i,-0.0012211-0.00027489i,-0.00051968+0.00061299i,0.00038421+0.00092229i,0.00037396+0.00016086i,-0.00023614-0.00066483i,-0.00033341-0.00091227i
-0.003023+0.00067168i,-0.0024926+0.0012289i,-0.0023658+0.0015231i,-0.0012243+0.0013355i,-0.00013319+0.0022652i,0.00059281+0.0026355i,0.0010502+0.00055632i,0.00041605-0.00047263i,7.2457e-06-0.00026497i,0.00018106+0.0004321i,0.00063941+0.00065312i,0.0003313+0.00023095i,-0.0001349-0.00057198i,0.00049072-0.00098936i,0.00064778-0.00084554i,0.00083484-0.00045685i,0.00056504-0.00047563i,0.00025666-0.00081241i,0.001195+0.00045921i,0.0018879+0.0013936i,0.00072905+0.00061426i,7.7247e-05-3.5069e-05i,0.00024692-0.00089496i
-0.0035059+0.00028931i,-0.0042273+3.8407e-05i,-0.0039138+0.0001646i,-0.0028884+0.0012803i,-0.0024517+0.0020782i,-0.0012956+0.0016507i,9.0724e-05+0.00083663i,0.00066717+8.3721e-05i,0.00057455+0.00035191i,-0.00013031+0.0017327i,0.00040381+0.0017436i,0.0012019+0.0010052i,0.00097014+0.00035839i,0.00031274-0.0007243i,0.00023252-0.0012805i,0.00046201-0.00067542i,-0.00070999+2.9646e-05i,-0.0012958+0.00043528i,-0.00095269-0.00015668i,-0.00066819-0.00089588i,-0.00029698-7.2729e-05i,0.00047577+0.00078675i,0.00092278+0.00052616i
5.0276e-05+0.00042654i,0.00090508-4.3674e-05i,0.0017091-0.00066233i,0.00046696-0.00092831i,-0.00078833+8.0711e-05i,-0.00014442+7.9138e-05i,0.00042464-0.00086075i,-8.233e-05-0.0010113i,-0.00062+2.5512e-05i,0.0001938+0.0009604i,0.00082636+0.00077753i,0.00044379-0.00041723i,0.00010737-0.00026555i,-0.00013623+0.00016175i,0.00016032+0.00031576i,-9.2744e-05+0.00098157i,-0.0007018+0.00067948i,-6.2101e-05-0.00070451i,0.0001012-0.0014479i,7.0509e-05-0.0009051i,0.00018333-0.0001299i,0.00050655-0.00012921i,0.00079076-0.00059756i
-0.00082187+0.0014747i,-0.00051148+0.0022429i,-0.00021958+0.002962i,0.00025815+0.0021896i,0.0011943+0.0016189i,0.00058236+0.0015711i,0.00049967+0.00080988i,0.00070303-0.00052571i,0.00034097-8.9993e-05i,0.00068304+0.00072299i,0.00098715+0.00028559i,0.0011965-0.00051428i,0.00059073-0.00048711i,-0.00065455+8.0691e-05i,-0.00045448+0.00036608i,0.0007117-5.638e-06i,0.0007278-0.00012447i,1.8233e-05-0.00021352i,-0.00017077-0.00094176i,-0.00032757-0.00050809i,-2.4014e-05+0.00025724i,0.00078894+2.6825e-05i,0.001144-0.00029458i
-0.00021788+0.0030571i,-0.00049284+0.0028408i,3.8739e-05+0.0024767i,0.00041799+0.0013589i,4.8676e-05+9.5332e-05i,-0.00032528-0.00048233i,-0.00097683-0.00063331i,-0.0014558-0.00036528i,4.5013e-06+0.00074274i,0.00071384+0.0009394i,0.0011625+0.00037694i,0.0011811+0.00015861i,0.00077358+7.6384e-05i,0.00061807+0.0002736i,-0.00044545-0.0005426i,-0.0012048-0.00065515i,-0.0012162-0.00080302i,-0.00069021-0.0011009i,0.00036096-0.00040249i,0.00037713+4.1895e-05i,-2.9758e-05-0.00021086i,0.00028304-7.2222e-05i,0.00051846+0.00027456i
-0.0012998+0.00062895i,-0.001655+0.00090943i,-0.0014969+0.0016587i,-0.0012487+0.0022625i,-0.00094149+0.0028522i,-4.3445e-05+0.0019494i,0.00014309+0.00077692i,5.873e-05+0.0007126i,1.0807e-05+0.0011948i,0.00046401+0.0010453i,0.0008537+0.00027112i,0.0011686-0.00027059i,0.00080789-0.00067111i,0.00056552-0.0011071i,0.00023309-0.00080047i,-0.00055843-0.00062459i,-0.00077766-0.0009071i,-0.00055722-0.00030756i,-0.00020015+0.00038018i,-6.103e-05+0.00026489i,-0.00025199+1.9966e-05i,-0.00048402+0.00038409i,-0.00027714+0.00073902i
-0.00074425-0.00032834i,0.00034193+2.5506e-05i,0.00049776-5.8476e-05i,-0.00050728-0.00030696i,-0.00032831+0.0003587i,0.0001136+0.0011837i,-0.00027824+0.0010274i,-0.00050169-0.00013837i,-0.0005552-0.0009868i,-0.00074618-0.00021465i,-0.00042651+0.00019705i,-0.00034964+0.0003997i,-0.00076142+0.00023775i,-0.00036501-0.00019488i,0.0004778+0.00030898i,0.00038903+0.00021296i,0.00052408-0.00039063i,0.00010958-0.0004972i,-0.00012119-0.00053488i,-0.00020437-0.00083713i,-0.00081301-0.00041373i,-0.00060638+4.7414e-05i,-0.00012236-7.3815e-05i
-0.0010575-0.00031012i,-0.00062785+2.5975e-05i,8.0295e-05-0.0013387i,-0.0012623-0.0015116i,-0.0020266-0.00067122i,-0.00062241+0.00027596i,0.00061073+0.00056326i,0.00052118+0.00078039i,0.00017201+0.00064147i,0.00019731+0.00074212i,-7.7451e-05+0.00075346i,0.00042749+0.00037096i,0.00075028-5.9533e-05i,0.0004382-0.00033813i,0.00023746-0.00040755i,0.00045795-0.00035118i,0.00046454-0.00035872i,4.3583e-06-0.0011836i,-3.4368e-05-0.0016069i,0.00029852-0.0010127i,0.00072498-0.00011408i,0.0006028-0.0003046i,0.0011632-0.0010202i
-0.00045304+0.0019089i,-0.00098181+0.00092661i,0.00088359+0.00030739i,0.0010052+0.00025933i,-0.00062519+0.0015702i,-0.00067846+0.0013329i,-7.1812e-05+0.00016298i,-8.0812e-05-0.00029904i,0.00026301+0.00054552i,0.00072349+0.0011878i,0.00097021+0.00065487i,0.00074518+0.00066715i,0.00063832+0.00010245i,0.0010058-0.0009291i,0.00012819-0.00050175i,-0.0005064-0.0003589i,-0.00029545-0.00042576i,-0.00053252-0.00018232i,-0.00086615-0.00048146i,-0.00044126-0.00070841i,0.00016797-0.00045509i,8.2955e-05-0.00060623i,-0.00032296-0.00055334i
0.0049825-0.0025667i,0.0048514-0.0013457i,0.00030279-0.001137i,-0.0022599-0.0014253i,-0.0025682-0.0012556i,-0.0017272-0.00019037i,-0.0008203+0.00095721i,0.00022396+0.0010623i,0.00039131+0.00054449i,-0.00027457+4.902e-05i,-0.0019275-0.00022823i,-0.0026742+0.00011401i,-0.0012404+0.00086512i,0.00020904+0.00097307i,-5.5158e-05+0.00072009i,-0.00075052-2.9518e-05i,-0.00052555-0.00048059i,-0.00069787-0.00016618i,-0.00071471-0.00073692i,-0.00056351-0.00090177i,-0.00078776-6.1929e-06i,-0.00027735+0.00049563i,0.00016624+0.00044807i
0.0022758-0.0028938i,0.0019757-0.0020813i,-0.00083946-0.0029102i,-0.003222-0.002023i,-0.0033622-0.00052701i,-0.0025005+0.00087685i,-0.0018105+0.0015655i,-0.00067829+0.0014664i,-4.3953e-05+0.0016457i,-8.4315e-05+0.0010931i,0.00037079+0.00078036i,0.00094774+0.00087644i,0.00062875+0.0005888i,0.00022248+0.00055253i,0.0002381+0.00075918i,3.1942e-05+0.0011503i,-2.271e-06+0.00088508i,0.00064809+0.00039352i,0.00063459+0.00030878i,0.00056466+0.00044934i,-0.00016666+0.00095446i,-0.00062149+0.0010612i,-0.00043837+0.00042439i
0.00045551+0.00017698i,0.0012929+0.00055709i,0.00053615+0.0013328i,0.00021852+0.001356i,-5.2156e-05+0.00053966i,-0.0011925+0.00015067i,-0.0013755+0.00059138i,-8.5062e-05+0.00113i,0.00051871+0.001883i,0.00028318+0.0014656i,-0.00016263-0.00015041i,-0.00029843-0.00029702i,-0.00079886+0.00013499i,-0.0011143+8.8627e-05i,-0.0006539-0.00034715i,-0.0011411-0.00095084i,-0.0014877-0.00033303i,-0.00072501+0.0014014i,-6.0691e-06+0.0012477i,0.00014473+0.00077913i,0.00022575+0.00075218i,0.00068081+0.00023939i,0.00041056+2.7039e-05i
0.00030141-0.00089288i,-7.2883e-06-0.00064716i,-0.001188-0.00017384i,-0.0016535+4.8514e-05i,-0.0012119-0.00019412i,-0.00049522+0.0002851i,-0.00045586+0.00072922i,-0.00041927+0.00015121i,-0.00011343+0.00017017i,0.00043314+0.00065191i,0.00044955+0.00049426i,0.00011785-0.00019162i,-0.00018084-0.00017528i,-0.00049842-0.00026249i,0.00011729-0.0002614i,-0.00011571+4.5949e-06i,-0.0006294-0.00031194i,-0.00079409+7.2558e-05i,-0.00027543+0.00018574i,-6.0128e-05-0.00013841i,-0.0005315+0.00031373i,0.00023715+0.00062233i,0.00074176+0.0010314i
0.00061753+6.7904e-05i,0.0012035-0.00053821i,0.0006561-0.00048988i,-0.00043883-0.00083942i,-0.00024604-0.00082472i,0.0001164-0.0003799i,-0.00033632-6.1862e-05i,-0.00036492+0.00011132i,-0.00036652+0.0004079i,-0.00055713+0.0005812i,-0.00030897-0.00013659i,-0.00018477-0.00024742i,-0.00042707-9.343e-05i,-4.0111e-05-0.00047008i,0.0011491+0.00029965i,0.00068217+0.00091965i,-0.00035014+0.00059394i,-0.00056917-7.139e-05i,-0.00017025-0.00060114i,0.00020504-0.00077393i,0.00021751-0.00089658i,0.00031992-0.00079847i,0.00051936-0.00033591i
0.0020943+0.00040788i,0.0014827+0.0010441i,0.00065394-5.7096e-05i,0.00047549-0.0016352i,-0.00012822-0.0016409i,-0.00099422-0.00036131i,-0.00057397-3.3983e-05i,0.0002655+0.00052095i,0.00046282+0.0012861i,0.00097289+0.00068607i,0.00088388-0.00023054i,0.00015959-0.00033014i,0.00033831+6.659e-05i,0.00017435+0.00015224i,-0.0008363-0.00043603i,-0.0012479-0.00026406i,-0.00018257+0.00028771i,-6.5676e-06-4.7319e-05i,-0.0002263+4.5259e-05i,-0.00015429+0.00036237i,-0.00040122+0.00012985i,0.00031095-3.6792e-05i,0.00033497-0.0002668i
0.00050221+4.474e-05i,0.00048385+0.00060939i,-0.00033627+0.0019787i,-0.00095371+0.0015168i,-0.00066933+0.00085327i,-0.00076004+0.00048812i,5.9352e-05+0.00018089i,0.0008803-4.3706e-05i,0.00031668-0.00030812i,-4.009e-05-0.0004802i,0.00047475-0.00077746i,0.0005735-0.00096028i,0.00028495-0.00088365i,0.00036121-0.00050849i,-0.00022464-8.1467e-05i,-0.0018047-0.00028074i,-0.00166-0.00065129i,-0.00063632-0.00056369i,-0.00016776-0.00052067i,0.00010093-0.00039439i,2.1634e-05-0.00038423i,0.00034397-3.4376e-05i,0.00075336-0.00015337i
0.00179-0.00019944i,0.0024266+1.596e-05i,0.0024086-0.00076717i,0.0010157-0.00089742i,-0.00045075-0.00094716i,-0.0006552-0.00079464i,-0.00047689+0.00053686i,-0.00031979+0.00092785i,0.00012773+0.00032678i,0.00017325-0.00036183i,-0.00028366-0.00078169i,-0.00062407-0.00087523i,-0.00030069-0.00034564i,0.00058692+0.0006524i,0.00040472+0.00074371i,2.385e-06+0.00049865i,0.00025073-0.00020038i,0.00074965+4.4811e-05i,0.00023434+0.00061339i,7.95e-05-2.0647e-05i,-0.00030067-0.00042291i,-0.00011929-8.8607e-05i,0.00031935+0.0007108i
0.00051141+0.00043471i,0.0003549+0.0012604i,-3.3267e-05+0.00063897i,-0.00066139-0.00024114i,-0.00088306+0.00034997i,-0.00062762+0.0012191i,0.0001244+0.0012525i,0.00016574+0.00038157i,0.0005831+0.0003866i,0.00056985+0.0007791i,-2.3821e-05-5.6108e-05i,0.00013068-0.00033869i,0.00053488+0.00015467i,0.00032865+2.3811e-05i,5.2091e-05-9.8381e-05i,-0.0004007+0.00013898i,-0.00049024-0.00023588i,0.00051447-0.00017623i,0.00068778+0.00059872i,0.00035909+0.00085083i,-0.00017237+0.00056477i,-0.00032336+6.4949e-05i,-0.00013252+0.00049064i
-0.00048758+0.002017i,-0.00051797+0.0014799i,-8.0599e-05+0.0020101i,0.00012811+0.0024356i,-0.00016175+0.0012011i,-7.9177e-05+0.0009166i,-0.0002691+0.00072235i,-0.00022408+0.00024936i,0.00091861+0.00066086i,0.0014873+0.00021686i,0.0017706-0.00072776i,0.0012468-0.0015187i,0.00037114-0.00052567i,5.8484e-05+0.00042148i,-0.00035516+0.00024101i,-0.00041879+0.00062345i,-0.00034056+0.00044703i,3.2043e-05+0.00026701i,0.00053442+0.00069772i,0.00056911+0.00048476i,0.0010784+0.00032368i,0.00070965-0.00022271i,-0.00012709-0.00084301i
0.0020025+0.0011987i,0.0023094+0.00055921i,0.0020761-9.7558e-05i,0.0013388-0.0014411i,0.00052818-0.0011794i,-0.00026636-0.00064819i,-1.0475e-05-0.00084705i,0.0005373-0.00050762i,0.00039493+0.00012791i,-9.241e-05-0.00036629i,-3.5118e-05-0.00041339i,0.00039368-0.00065064i,0.00013963-0.00055293i,-0.00028878+9.0998e-05i,-0.000678-9.9177e-05i,-0.00033057+0.00032193i,-0.00010099+0.00060361i,9.9287e-05+0.00020021i,-6.5595e-05+0.00015276i,-0.00015197-6.694e-05i,0.00029031+0.0001035i,0.00035094+0.00030385i,-0.00036807+0.00010055i
0.0019404+0.0014774i,0.0019497+0.0021261i,0.0018597+0.0015252i,0.00048954+0.00088601i,-0.0011983+0.00095376i,-0.0017741+0.00078126i,-0.0016602+0.00036526i,-0.0008408+0.00051133i,-0.00017699+0.00052234i,-0.00027479+3.4142e-05i,-0.00030541-0.00042887i,1.0322e-05-0.00043578i,0.00042773-9.3532e-05i,0.00038475+0.00014689i,-0.00016369-0.00014731i,-0.00045336-0.00015793i,-0.00054952+0.00064235i,-0.00013189+0.00052636i,0.00021465-0.00026225i,0.00031136-0.0009031i,0.00073289-0.00041281i,0.0011529-3.8917e-06i,0.00075647+0.00025942i
0.0020229-0.0014891i,0.00090983-0.0012269i,-0.00092296-0.0018586i,-0.0016314-0.001124i,-0.0020631+0.00055065i,-0.0015479+0.0011734i,-5.9743e-05+0.00073327i,0.00083202+0.00039275i,0.00086106+0.0010471i,-0.00040703+0.0014875i,-0.00068668+0.00039889i,-0.00023792+0.00036794i,0.00018497+0.0010362i,-0.00011815+0.00025074i,-0.00094357-0.00016957i,-0.0010769+0.00034836i,-0.0015308+0.00077367i,-0.0011119+0.00056869i,-0.00048625-0.00011404i,-0.00021489+0.00014421i,-0.00018896+0.0015223i,-0.00010385+0.0013652i,0.0002873+0.00021354i
0.00056657-0.0014167i,0.00030327-0.0018613i,0.00029049-0.0015679i,-0.00037302-0.00019977i,-0.0015816+0.00083589i,-0.001812+0.0010973i,-0.00090462+0.00067553i,-5.1685e-05-0.00080431i,0.00038976-0.0013111i,0.00048094-0.00084188i,-8.7514e-05-0.00051676i,-0.00082044-0.00028181i,-0.00079163-4.1661e-05i,0.00071782+0.00048323i,0.00030474+0.00059956i,-0.0014204-6.7953e-05i,-0.0013218-0.0002438i,-0.00037703+7.724e-05i,4.8272e-05-0.00046349i,0.00052015-0.00048946i,0.00089183-3.3251e-05i,0.00072162-0.00070499i,0.00050388-0.00065866i
-0.00053716+0.0016261i,-0.00067859+0.0018584i,-0.00048483+0.0012136i,0.00012362+0.00077423i,0.0005971+6.0663e-05i,0.00042759-0.0002359i,0.00020285-0.00018177i,0.00039222-0.0003645i,0.00030317-0.00071596i,5.2323e-05-0.00043386i,0.000144+0.00030348i,0.00045408+0.00051659i,0.00026461+0.00020154i,0.00019711-0.0001604i,-0.00050616-5.5549e-05i,-0.0011995+0.00022005i,-0.00051319+4.4531e-05i,0.00034055-0.00034807i,0.00032745-0.00047858i,-0.00021287+0.00043963i,-0.00048584+0.00090013i,-0.00043723+0.00056135i,4.3099e-05+0.00092633i
-0.00028459+0.00011342i,-0.0010918+0.0010338i,-0.00059851+0.0012117i,0.00034272+5.9934e-05i,0.00065644+0.00023729i,0.0001888+0.00078418i,-0.00097913+0.00082074i,-0.0015746+0.0004284i,-0.00096013+0.00025461i,-0.00030465+0.00042774i,-0.00061885+0.0002247i,-0.00066172-0.0003496i,-0.00022439-0.00095444i,-9.3224e-05-0.0010644i,0.00022418-0.00070029i,-0.00015525-0.00098821i,-0.00066843-0.0013594i,-0.00011719-0.00121i,0.00048594-0.00084335i,6.7365e-05-0.0013203i,-0.00035893-0.0013515i,-0.00045139-0.00027113i,-1.9443e-05+0.00035969i
-0.0002159-0.00054761i,-0.00074727-0.0010258i,-0.00074352-0.0011406i,-0.0019317-9.8408e-05i,-0.0017665+0.00060259i,-0.00020656+0.0010579i,0.00041704+0.00036039i,0.00092693-0.00098741i,0.00074813-0.00075675i,0.00067252-0.00015646i,0.00086113+0.00042838i,0.00046419-0.00019373i,0.00028186-0.0011066i,0.00039371-0.00031819i,0.00026852+0.00045576i,-0.0001526+0.00018784i,-0.00066738+9.2716e-05i,-0.0009264+6.0874e-05i,-7.2303e-05-0.00060831i,0.00014727-0.0014028i,-0.00038661-0.0014849i,-0.0005191-0.0011566i,-0.00054973+3.9489e-05i
-0.00032425-3.1862e-05i,-0.00033583+0.00074547i,-0.00094809+0.0011891i,-0.00065172+0.0018338i,-0.00010188+0.0016454i,0.00034405+0.00079061i,0.001104+0.00038994i,0.00035166+0.00057781i,-2.7042e-05+0.00019342i,0.00030195-0.0003005i,0.00025439-6.0417e-05i,0.00032789+3.4176e-05i,0.0010144+0.00030618i,0.0016918+0.0003156i,0.0010305-0.00039892i,0.00015318-0.0002926i,-0.0004665+0.00038291i,-0.0011917+9.8788e-05i,-0.0011189-0.00036896i,-0.00058706-0.00082307i,-0.00018367-0.00072843i,0.00013239-0.00061875i,0.00020427-0.00038093i
0.0016874-0.00046988i,0.00093399-0.0013499i,-0.00080171-0.0017849i,-0.0015964-0.0019539i,-0.001778-0.001392i,-0.0011926-0.0006618i,-0.00039336-0.00012085i,-0.00084523-9.948e-05i,-0.00076223+5.2157e-05i,0.00031189+0.00021016i,0.00023312+0.00050233i,-0.00049929+0.00032816i,-0.00056819-2.6378e-05i,-0.00051205+0.00028863i,-0.00048188+0.00031448i,-5.9575e-05+0.00068457i,0.00026463+0.0010515i,0.00077008+0.00078172i,0.00053605+0.00057362i,-1.4731e-05+9.5397e-05i,0.00041187-3.6519e-05i,0.00089974+0.00028692i,0.00045078+0.00078038i
-0.00030515-0.00049613i,-0.00074949-0.00030676i,-0.0014978+0.00033188i,-0.0017425+0.0012835i,-0.0015338+0.001734i,-0.00055322+0.0012422i,0.00042723+0.0012186i,0.00034026+0.00073735i,0.00031138-7.1318e-05i,0.00028962+0.00012663i,0.00070095+0.00047773i,0.0011474+0.00099395i,0.00092688+0.0012642i,0.00053247+0.0013151i,0.00024671+0.0012267i,3.6734e-05+8.5352e-05i,0.00035422-0.00014264i,0.00046295+6.8652e-05i,0.00050554-2.4266e-05i,0.0012605-0.00013689i,0.0013787-0.00060979i,0.00064363-0.00086823i,0.00099224-0.00053784i
0.000288-0.00073173i,0.00032028-0.00074204i,0.00022245-0.0011152i,-8.0808e-05-0.0014488i,-0.00033849-0.001316i,-0.00032004-0.00074723i,-1.9825e-05-0.00034527i,0.0002868+0.00036803i,0.00065395+0.0012671i,0.00090754+0.00094605i,0.00051762+0.00011416i,0.00015375+0.00046458i,0.00081273+0.00065026i,0.0017096-1.6582e-06i,0.00095542-0.00024736i,-1.5112e-05+5.1365e-05i,3.4627e-05-0.00022316i,0.00059712-0.00083323i,0.00065616-0.0010239i,0.00019911-0.00086836i,-0.00026035-0.00093121i,-0.00046247-0.00093227i,-0.00056443-6.5978e-05i
0.00050991-0.001885i,0.00068747-0.0014655i,-0.0013879-0.0013826i,-0.0028059-0.00031825i,-0.0028851+0.00072428i,-0.0014399+0.00082308i,-0.00015974+0.00019169i,-0.00014932-0.00017065i,0.00028664+3.7921e-05i,-9.6406e-05+0.00089651i,-0.00048885+0.0016387i,0.00061584+0.0014879i,0.0012742+0.00040593i,0.00061771-0.00028441i,0.00025746-0.00056451i,1.8661e-05-0.0001923i,-0.0010124+0.0007246i,-0.0011993+0.00037164i,-0.00074642-0.00013625i,-0.00020481-0.00012696i,9.2691e-05-0.00017501i,6.4049e-05+4.0989e-05i,0.0002355+0.00055213i
0.0010257-8.7148e-05i,0.0010837-0.00020358i,0.0010391-0.0006563i,0.00056315-0.0006722i,-0.00048289-5.3224e-05i,0.00018453+0.00060537i,0.0008105+0.00036598i,0.00038253-0.00018795i,-0.0004973-0.00036618i,-0.0013587-1.3123e-05i,-0.0010337+3.2223e-05i,-0.000558-0.00027767i,1.0055e-05-0.00043068i,8.8824e-05-0.0006608i,-0.00022671-0.0003012i,0.00036626+0.00054724i,0.0002386+0.001229i,-0.00028044+0.00059076i,0.00010046-0.00063526i,0.00033031-0.00080083i,-6.9314e-05-0.00087857i,8.0895e-05-0.00048262i,-0.00021193-7.8876e-05i
-0.0021977-0.00085701i,-0.0017319-0.00034951i,-0.0022667+0.00053776i,-0.0026599+0.00094909i,-0.001889+0.0018334i,-0.00031612+0.0021995i,0.00012648+0.00097533i,-0.0013077-0.00017217i,-0.0016778+2.0533e-05i,-0.0010821-3.2909e-05i,-0.0011028+9.7371e-05i,-0.00047743+0.00045732i,0.0008079+0.00059161i,0.0012501+0.00065876i,0.00071247+0.00024916i,0.00044247-0.00018405i,0.00033814-0.00029365i,3.759e-05-0.00011753i,-0.00030696-0.0002804i,2.1218e-05-0.00017926i,0.00035217+0.00031945i,-8.7185e-05+0.00042427i,-0.00011164+0.00040915i
0.00086835-0.001078i,2.8195e-05-0.00048528i,-0.0010079-0.0016414i,-0.0014611-0.0020838i,-0.0014957-0.00027195i,-0.0012193+0.0018398i,-0.00069509+0.0018041i,-0.000128+0.0010704i,-0.00049232+0.00092831i,-0.0009211+0.00091353i,4.1358e-05+0.00076515i,0.00083601+0.00080059i,0.00032517+0.00074285i,-0.00035821+0.00081084i,-0.00051002+0.00074805i,-0.00075696+0.00033967i,-0.00070192-0.00018179i,-0.00018458-0.0010528i,-0.00010179-0.00039318i,-0.000509+0.00034563i,-0.00014014-0.00031205i,0.0007661-0.00041865i,0.00066356+0.00012048i
-0.00023603-0.0003516i,0.0010189-0.00032919i,0.0010934-0.00027103i,-3.2763e-05+0.00011142i,-0.0011747-0.00061374i,-0.0015559-0.0010984i,-0.00096067-0.00076966i,-0.00019017-0.00075942i,0.00056513+0.00054591i,0.00045419+0.0012357i,7.6988e-05+0.00088345i,4.8506e-05+0.00028926i,-0.00026847-0.00020389i,-0.00039021-0.00035953i,-0.00023204-0.00030586i,-0.00017551-0.00047066i,-3.4878e-06-0.001036i,-0.00023912-0.00058016i,-0.00078097+0.00013961i,5.3189e-05+0.00012356i,0.00069586-0.00033187i,0.00064847-0.001124i,0.0011797-0.00048117i
-0.0013929-0.0025694i,-0.0019403-0.0015548i,-0.0026081-0.00054844i,-0.0029718+0.00039195i,-0.0019469+0.0015352i,-0.00069227+0.0022241i,-0.00034083+0.0013953i,-0.00056263+0.00041004i,-0.00054016+0.00093819i,-0.00028033+0.0013403i,5.429e-05+0.00089854i,0.00048104+0.0012546i,0.0013147+0.0011789i,0.0010989+0.0007831i,0.00019871+0.00051896i,-0.00025652+0.00026997i,-0.00027485+3.2533e-05i,0.00048107-0.00054025i,6.3607e-05-0.00046157i,-0.00036531+4.4906e-05i,0.00075115+0.00011667i,0.0011847+0.00023796i,0.00037376+0.00053408i
-0.001001-0.00056252i,-0.0012428+0.00048112i,-0.0012525+0.00014349i,-0.00097573-7.2889e-05i,-0.00099861+0.00061057i,-0.00021727+0.00083308i,-8.8972e-05+0.00088224i,-0.00050222+0.00027466i,-0.00064236+4.8906e-05i,-0.00086434+0.00040409i,-0.00059664+0.00074689i,0.00014509+0.00034319i,0.00085565-0.00017976i,0.0006863-0.00076659i,-2.4605e-05-0.0012077i,0.00058743-0.00041553i,0.00087056+0.00016898i,0.00051753-6.8244e-05i,0.00071953-0.00025611i,0.00097543-0.00047745i,0.00027393+2.4171e-05i,-0.00036636+0.00085939i,-0.00038133+0.00089104i
0.0014704-0.0014258i,0.0012316-0.0017907i,0.00053304-0.0024312i,-0.00055789-0.0024676i,-0.0014503-0.0014712i,-0.0017331-0.00082459i,-0.00086016-0.00010865i,0.0001425+0.0001446i,0.00021737-0.00041251i,-0.00022301-6.0604e-05i,5.8928e-05+0.00020488i,0.00020469+0.0003176i,0.00018631+0.00024743i,-0.00031986+0.00041902i,-0.00064157+0.00024228i,-2.4856e-05-5.9639e-05i,-6.4656e-05+0.00051325i,-0.00030916+0.00046097i,0.0003876-9.9804e-05i,0.00062829-0.0002892i,-5.5228e-05-0.00026092i,-0.00072438-0.00064804i,-0.0011526-0.00055018i
-0.00092221+0.00093052i,-0.00021525+0.0011774i,-0.00032076+0.00035087i,-0.0009914+0.00071224i,-0.0012009+0.0012265i,-0.001134+0.00043084i,-0.000769-0.00030662i,-0.00053548-0.00055639i,-0.00043784+0.00021796i,-0.00029906+0.00083647i,-9.0202e-05+0.0006127i,0.00059701-0.00025265i,0.00071988-0.00083068i,0.00016042-0.00066953i,9.3438e-05-0.00041412i,-0.00033995-0.00026126i,-0.00054917+3.1774e-05i,-0.00020006+0.00025997i,5.045e-05+0.00018629i,0.00011653-1.6751e-05i,0.00022914+2.3083e-05i,0.00035611+0.00027661i,0.00028209+0.00015158i
