-0.0035126+0.0012978i,-0.0021509+0.00065372i,-0.0016543+0.00074233i,-0.0016571+0.0005539i,-0.0010687+0.00086737i,-0.00071968+0.0017477i,-0.00092969+0.001869i,-0.00097959+0.00074532i,0.00070782-2.1728e-05i,0.0025277+0.00095398i,0.002258+0.0010503i,0.0010852-0.00035734i,0.00050465-0.00054998i,0.00052936-0.00021468i,0.00096595-0.00021941i,0.0012807-0.00013708i,0.0007192-0.00062745i,0.0003956-0.00068502i,-2.2312e-05-0.00027191i,-0.00039449-0.00021455i,0.00042542-0.00042991i,0.00057941-0.00029964i,-0.00018634+9.7936e-05i
-0.0013431-0.00050382i,-0.0013682-0.00040003i,-9.1255e-05-8.3384e-05i,0.00015122+0.00031278i,-0.00032222+0.00041819i,-0.00032188+0.00027735i,-0.00012274-0.00070315i,8.3222e-05-0.00091799i,-0.00034727+4.2227e-05i,-0.00041799+0.00024934i,-0.00024995+1.1955e-05i,-0.00011431-1.047e-07i,-0.00029156-0.00014765i,8.8689e-05-0.00034556i,0.00010825-0.00017256i,-0.00023097+1.2399e-06i,8.8927e-05+0.00012337i,6.3786e-05-0.00019298i,0.00053144+0.00054617i,0.00046589+0.0011803i,0.00019715+0.00078971i,-0.00036907+0.00044333i,-0.0014519-0.00046216i
-8.2332e-05+0.001252i,-0.00027684+0.0014301i,-0.00027092+0.001619i,0.0005463+0.0010463i,0.0012498+8.7281e-05i,0.00062992-0.00050926i,-0.00021059-0.00053284i,-0.00062144-0.00045235i,-2.6897e-05-0.00024746i,0.00029666-0.00010886i,0.00019425-0.00038183i,0.00062438-0.0007195i,0.00064906-0.00055663i,0.00031795-0.00010091i,-0.00048746-0.00021321i,-0.00063549-0.00031389i,-0.00072783-0.00012724i,-0.0010094-0.00041439i,-0.0005515-0.00053804i,-0.00026811-6.8634e-05i,-4.858e-05+0.00057313i,-0.00022289+0.00075211i,-0.00050821+0.00053901i
-0.0017393+4.4908e-05i,-0.0028364-0.00057776i,-0.0024361-0.0012794i,-0.0008222-0.0009453i,0.0002889-0.00077089i,0.0007503+2.4673e-06i,0.00049059+0.00067347i,-0.00041346+0.00037651i,-0.00091901+6.2544e-05i,-0.00037436+0.00035251i,-0.00017838+0.0006503i,-0.00011033+0.00074047i,2.7637e-05-0.00013647i,0.00057428-0.00093081i,0.00083632-0.00019433i,0.00065088+0.00033083i,0.0003615-0.00095691i,-0.00038125-0.0013816i,-0.00085426-0.00090122i,-0.00086217-0.0005068i,-0.00080996+0.00053818i,-0.00082902+0.00071159i,-0.00052862+0.00016508i
-0.00047081-2.9579e-05i,-0.00093569-0.00016157i,-0.00083161-0.00088699i,-0.0011619-0.0017275i,-0.0014879-0.0010539i,-0.00084978+0.00025015i,-0.0002185+0.00051345i,-0.00033637+7.8572e-06i,-0.00067843-0.00040598i,-0.00081435-0.0011978i,-0.00056613-0.0012422i,8.5388e-05+0.00010853i,0.00077082+0.001004i,7.3267e-05+0.00094069i,-0.00085704+0.0006945i,-0.00030896+0.00023108i,-0.00043149+0.00029784i,-0.00070485+0.00036092i,-3.3096e-05-7.4659e-06i,0.00030929-0.00056747i,0.00058219-0.00056322i,0.00048573-2.8721e-05i,9.442e-05+0.00012804i
0.00040007+2.7233e-05i,0.00069232-0.00068413i,0.00040866-0.0015122i,-3.747e-05-0.0015794i,-0.00079764-0.00022026i,-0.00082544+0.00047824i,7.7049e-05+0.00087887i,-0.00018653+0.00075743i,-0.00086045-0.00012465i,0.00017314-0.0006179i,0.00053449-8.3601e-05i,0.0002848+0.00059075i,0.00065446+0.00035598i,0.00093935-6.5303e-05i,0.0010651-0.00035272i,0.00052262-0.00085533i,-0.000185-0.00091649i,-5.251e-05+7.8495e-06i,0.00033678+0.00065628i,0.00069206+0.00037588i,0.00095488+0.00014276i,0.00046697-0.00023389i,-0.00062384-0.000634i
0.0010513-0.00162i,0.0008189-0.00071962i,-0.0012677-0.0011968i,-0.0020304-0.0014247i,-0.0017651-0.00080202i,-0.00094567+0.00016528i,-0.00063022+0.00039452i,-0.00091308-2.3919e-05i,-0.00048096-0.0002733i,-0.00065302-0.00029325i,-0.00096537+0.00015663i,-0.00029733+0.00057691i,0.00014607+0.00050307i,0.00069968+0.00061919i,0.0018247+0.00099235i,0.0022739+0.00081221i,0.001235-3.1426e-05i,0.00015598-0.00081165i,-0.00013548-0.0010092i,-0.0002286-0.00070253i,0.00016748-0.00076688i,0.00058981-0.00018762i,0.00038558+0.00079853i
-0.00049279-0.00019621i,-0.00070338-0.00056749i,-0.00074881-0.00042768i,-0.00022462-3.8049e-05i,0.00021693+0.00049408i,0.00061625+0.00066793i,0.0003544+0.00027076i,-0.00020613+0.00046965i,-7.0456e-05+0.00075141i,-0.00012825+0.00034184i,-0.0005815+0.00017605i,-0.00039442+4.7581e-05i,6.606e-05-0.0010772i,0.00013035-0.0013259i,0.000469-0.00065636i,1.4851e-05-0.0004327i,-0.00073341-0.00070847i,-0.00019834-0.00074635i,-9.9016e-05+0.00025297i,-0.00047022+0.00065232i,0.00015941+0.00054655i,0.00026004+0.00095836i,0.00028408+0.00075752i
-0.0021229-0.00086973i,-0.0020395+0.00025597i,-0.001624+0.00046657i,-0.00097623-0.0002041i,-0.00073692-0.00032483i,-0.00019772+3.9802e-05i,0.00097699+7.9725e-05i,0.0013592-0.00058563i,0.00027319-0.00069992i,-0.00025898-7.6735e-06i,0.00011465+0.0010474i,0.00042322+0.0011637i,0.00053527+0.00012867i,0.0008411-0.00013805i,0.00167+0.00029608i,0.0013211+0.0006978i,0.00037265+0.00011041i,-7.9127e-05-0.0015104i,0.00011517-0.0017139i,0.00019274-0.0013097i,8.0078e-05-0.0011347i,-0.0005219-0.00041012i,-0.0012982+8.7621e-05i
0.001821+0.0011867i,0.0013039+0.0012118i,0.00064304+0.00052903i,0.00010816+0.00095472i,-0.00028895+0.0015757i,-0.00031651+0.00080481i,0.00061529+0.00041715i,0.00071157+0.00067106i,-3.1182e-06+0.0004101i,-5.9767e-05+0.00015541i,0.00065529+0.001071i,0.0010911+0.0011681i,0.00030649+0.00014208i,0.00027263-0.00021815i,0.00017532-0.00026807i,-0.00062799-0.00083114i,-0.00037457-0.00086737i,-0.00061835-0.00061187i,-0.00061647-0.00032266i,0.00022326+0.00020773i,0.00064629+0.00065024i,-0.00028941+0.0007641i,-0.00067838+0.00016346i
-8.7125e-05-0.00014257i,-0.0010908+0.00014129i,-0.0020925-0.00062122i,-0.0019624-0.00081034i,-0.0014482-0.00060208i,-0.0010674-0.00041624i,-0.00041085-0.0002489i,0.00054359+0.00011495i,0.00060704+0.00013205i,-0.00049711-0.00024385i,-0.00038174-0.00034474i,0.00031958+0.00040135i,-0.00043271+0.0011018i,-0.00097156+0.00081084i,-0.00028378-0.00085459i,0.00053125-0.0015153i,0.0006035-0.00032807i,0.00032158+9.8136e-05i,0.00028571+3.2884e-06i,-0.00015921-0.00066462i,-0.00087112-0.00077457i,-0.0010778+0.00024414i,-0.0010276+0.00053411i
4.0734e-05+0.00033376i,-1.2314e-05-0.00022248i,-0.0007219-0.00126i,-0.0014312-0.0011385i,-0.0014173-0.0012274i,-0.00056609-0.0010648i,0.00038389-3.8051e-05i,0.00037972+8.2827e-05i,0.00058728-0.00023977i,0.0012429-0.00019552i,0.0013345+0.00023863i,0.00084428+0.00060919i,0.00039757+0.00065475i,0.00052434+0.00047053i,0.00062681+0.00045501i,0.00018703-4.5926e-05i,0.00013124-1.628e-06i,6.6122e-05+0.00065247i,-7.4437e-05+0.00025192i,-0.00033845+0.00028115i,-0.00032678+0.00031878i,-0.0002385-0.00028897i,0.00012376-0.00013457i
-0.0033613+0.00029469i,-0.0031909+0.0014798i,-0.0028201+0.0016118i,-0.00067005+0.00072803i,0.0014672-0.00011873i,0.0021626-0.0012133i,0.0020262-0.0014404i,0.0009122-0.00084085i,-0.00021877-0.00028815i,0.00024903-3.1429e-05i,0.00095843-0.00011164i,0.00051337-0.00010295i,8.3722e-05-5.3721e-06i,0.00082159-0.00048822i,0.001037-0.0011571i,3.9871e-05-0.00044724i,-0.00048555+0.00025504i,-0.00085729+0.00032451i,-0.00070908+0.00079448i,5.4376e-05+0.00064849i,0.00091483-0.0002512i,0.00086343-0.00047936i,0.00033494+3.9482e-05i
-0.00091961+0.0018719i,-0.0012017+0.0020366i,-0.00064786+0.0015382i,0.00088128+0.00075513i,0.0014009+0.00038704i,0.00056194+0.00021389i,-0.00028102-0.00083765i,-0.00020766-0.0010107i,-0.00033022+2.5202e-05i,0.00045982-0.00012599i,0.0013442-0.00070823i,0.0013623-0.0007528i,0.0010873-0.00062745i,0.00062169-0.00037315i,0.00079829-0.00057148i,0.00075774-0.00037916i,0.00053655+5.4834e-05i,0.00080016+0.00054169i,4.8813e-06+0.00030143i,-0.00054992-0.00063428i,2.4148e-06-0.00043231i,0.00048982+0.00047655i,0.00035446+0.00084923i
0.00027086-0.00027355i,0.00024191-0.0017861i,-7.5397e-05-0.0011035i,-0.00019814-0.00032826i,0.00074927+2.1812e-05i,0.00011814+0.00027935i,-0.00040564-0.0011579i,0.00034647-0.0014471i,0.00056188-3.3484e-05i,0.00034651+0.00041865i,-1.1404e-05+1.0254e-05i,0.00041169-0.00040383i,0.00057722-0.00053417i,-7.8076e-05-6.3921e-05i,0.00011162+0.00065022i,-0.00039124+0.00074169i,-0.00086344+0.00018789i,-0.00012434+0.00014918i,0.00069418+0.0003273i,0.001001-4.4058e-05i,0.00070877+0.00049682i,-0.00023097+0.00095403i,-0.00047139-0.00027032i
-0.0009479+0.0004006i,-0.0020169+4.9579e-05i,-0.0023113-0.00029337i,-0.0015872-0.00027156i,-0.00023214-0.0005339i,0.00088543-0.00069212i,0.00014639-0.00036845i,-0.00072372-0.00021734i,-0.00066591-0.00014067i,0.00034802-6.5471e-05i,0.001058+0.00050639i,0.0002957+0.0013292i,-0.0010145+0.0013012i,-0.0010121+0.00091711i,-0.00060887+0.00059989i,-0.00079245+0.00016064i,-0.00052309+2.2341e-05i,4.3375e-05-0.00029201i,0.00024172-0.00070409i,-0.00023248-0.00070636i,-0.00085256-0.00027153i,-0.00027722-0.00013852i,0.00028173-0.00049173i
0.00015845-0.0016528i,-0.00098086-0.0028121i,-0.0019374-0.00281i,-0.0018619-0.0011423i,-0.0011909+0.00018925i,-1.467e-05+0.00062973i,0.00046471+0.00080356i,0.00051002+0.00021657i,0.00067944-0.00036037i,0.00024876-0.00015632i,-0.0003195+0.00054683i,0.00026524+0.00096977i,0.00060333+0.00096213i,0.00069342+0.00081555i,0.0010866+0.0010545i,0.00053739+0.00084909i,0.00028958-5.0917e-05i,0.00025325-0.00055574i,0.00014021-0.00066628i,0.00028384-0.00010564i,0.0002892+0.00089128i,4.8507e-05+0.0010095i,-0.00051973+0.00018371i
0.0015528+0.0034106i,0.0025818+0.0019338i,0.0032059+0.0016019i,0.0025296+0.00089917i,0.0012134-0.00048432i,0.00021758-0.00056463i,-0.00024547+0.00030634i,-0.0005351+0.00047815i,0.00046861+0.00030677i,0.00077735-0.00027722i,-7.0911e-05-0.00088943i,4.7673e-05-0.00089763i,-5.8213e-05-0.00031234i,-0.00028732+0.00011373i,-0.00012183+0.00027749i,-0.00017648-0.00058531i,-0.00016245-0.00091688i,-0.00012888-0.00037256i,-0.00019386-0.00012044i,-7.0931e-05+0.00015463i,-0.00054405+1.0959e-05i,-0.00068229-1.5506e-05i,-0.00027714-2.0326e-05i
0.0012659-0.0021458i,-0.00040049-0.0016375i,-0.0009899-0.0011428i,-0.0016169-0.00070038i,-0.0012592-0.00027879i,0.00024361+1.6561e-05i,0.00068618-0.00029781i,-0.00017217-0.00037882i,-0.00048355-0.00070065i,-0.00014134-0.00062644i,-0.0001621-0.00043265i,0.0002674-0.00018311i,0.00046403+0.00071225i,0.00028717+0.0015313i,0.00054878+0.0014673i,0.0011315+0.00030152i,0.001037-0.00035014i,0.0010553-5.862e-05i,0.0005038+0.00085151i,-0.00012097+0.0013141i,0.00025327+0.0010381i,-0.00012221+0.00028634i,-1.2393e-05-7.7661e-05i
-7.0673e-05+0.00027987i,-0.00047354-0.0013498i,0.00026095-0.0017586i,0.00048717-0.00086469i,-0.00026699-0.0010961i,-0.0011236-0.00097346i,-0.001335-0.00025238i,-0.00060919+0.00023056i,0.00034027+0.00064668i,0.00079554+9.2573e-05i,0.0006965-0.00015449i,0.00024177-0.00030478i,0.0001101-0.00042028i,0.00020211-0.00054683i,0.00045881-0.00040003i,0.00090843-5.0542e-05i,0.0010111-4.7851e-05i,0.00096078-0.00017359i,0.00011893+0.00049625i,-0.000462+0.00044367i,-0.00027575-0.00057938i,-1.5458e-05-0.00046652i,-0.0007011+0.00038404i
-7.8956e-06+3.1017e-05i,0.00079424-0.001061i,0.00035368-0.0016841i,2.4209e-05-0.0010277i,-0.00024543-0.0001651i,5.4513e-05+0.00023228i,0.0010829-1.1906e-05i,0.0010605-0.00065279i,0.00035601-0.00072823i,-4.9031e-05-0.00026523i,-5.3809e-05-0.00012839i,-0.00060905-0.00015059i,-0.00061943+6.5661e-05i,-7.6364e-05-0.00035755i,0.00035061-0.00049756i,0.00054429+0.00016761i,0.00042566+0.00027484i,0.00067941+7.6148e-06i,0.00070432-5.5423e-05i,0.00050079-0.00014883i,0.00041205+0.00024808i,-5.7565e-05+0.0011663i,-3.9624e-05+0.00068261i
0.0016024+0.00093141i,0.0011709+0.00077168i,0.00022938+0.00057419i,0.00039677-0.00012523i,0.00091679-0.000942i,0.0007041-0.00037769i,0.00056812+0.00041231i,0.00048596+0.0010112i,0.00071594+0.00074021i,0.00035033-3.822e-05i,-0.00048857-0.00072441i,-0.00039769-0.00099398i,0.00014122-0.00048547i,8.2496e-05-0.00055681i,-0.0002467-0.00040634i,-0.00020939+0.00016856i,-8.9474e-05+0.00082694i,-0.00023366+0.0010288i,-0.00020102+0.00032762i,0.00027446-0.0001026i,1.4423e-05+0.00014168i,-0.00015773-0.00017045i,0.00010337-0.0006408i
-0.0017642+0.00027646i,-0.0010773+1.0251e-05i,-0.00148-0.00051036i,-0.0016248-0.00015727i,-0.00038589+3.9913e-05i,0.0011473-0.00049094i,0.00077605-0.00098841i,-1.4516e-05-0.00058011i,-0.00051259+0.00052536i,-0.00050371+0.00051342i,-0.00014763-0.00082318i,-7.3688e-06-0.001149i,0.00031545-0.00021392i,0.00073621+0.00012032i,0.00077696-0.0003077i,0.00032055-0.00072779i,-6.5311e-05-0.00046039i,-8.493e-05+9.5698e-05i,0.00014941+0.00052087i,-1.1786e-05+0.0001075i,-0.00042293-0.0001168i,-0.00061824-7.543e-05i,0.00013998-0.000204i
-0.0011761-0.00052933i,-0.0024284-0.00013497i,-0.0028131+0.00031593i,-0.0015856+0.0010604i,-0.00016575+0.002162i,0.00042398+0.0011814i,0.00055695+0.00034247i,0.0002353-7.34e-05i,-5.2437e-06-0.00017784i,-0.00039997+0.00067603i,-0.00039726+0.00068259i,0.00018205+0.0002519i,0.00055983+0.00018524i,-2.1341e-05+0.00033274i,-0.00032721+0.00022772i,-0.00014287-0.00022256i,8.6176e-05-0.00035169i,-0.00027171+9.241e-05i,-0.00068251+0.00039412i,5.6966e-05+0.00050836i,0.00040619+0.00070315i,-0.00047659+0.00028603i,-0.00081331-0.00010419i
-0.00069805+0.00074456i,-0.0010761+0.00053087i,-0.0004596+0.00089385i,0.0003044+0.00060181i,0.00066977+2.2463e-05i,0.00071901-0.00032758i,0.0003415-0.00056827i,0.00022698-0.00054523i,0.00043262-0.0008287i,2.985e-05-0.00077433i,-0.0004778-0.00037843i,-0.00027921+0.00015505i,0.00024049+0.00013981i,-9.3264e-05-0.00011354i,-6.563e-05-0.00024765i,0.00042634-0.00012126i,0.00045181+1.2222e-06i,0.00054317-9.3984e-05i,0.00059905-0.00014272i,0.00065368+0.0003602i,0.00016899+0.00097727i,-0.00041156+0.0010238i,-0.00050511+0.00067574i
-0.00060018+0.0010377i,0.00018777+0.0010356i,0.00051018+0.00065576i,0.00087765+0.00049694i,0.00052224+0.00023727i,-0.00016637-0.00011682i,-0.00021991+0.00019193i,-0.00042983+0.00049741i,-0.00064766+0.00012248i,-0.000647-8.0411e-05i,1.8783e-05-0.00098796i,0.00061803-0.0016718i,-0.00016825-0.00099779i,-0.00073525-0.00039771i,0.00035363-0.00014947i,0.00068471-0.00061945i,-9.7418e-05-0.0010784i,0.00019187-0.00051732i,-0.00021309-0.00033019i,-0.0006821-0.00059776i,-4.6755e-05-0.00041671i,0.00031463+3.61e-06i,-0.00052563+0.00056932i
0.0011104-0.00011305i,-0.00045131-0.00045535i,-0.00039662-0.0011588i,7.8091e-05-0.0011555i,-0.00053058-0.0010295i,-0.00036542-0.0017863i,0.0005367-0.0018287i,0.00057514-0.0010332i,-0.00018602-0.00069903i,-0.00071027-0.00057368i,-0.0011959-0.00013006i,-0.001171+0.00070485i,-0.00032298+0.0010941i,-0.00011702+0.00071239i,-0.0001924+0.00020537i,-0.00031226+8.4566e-05i,-0.0006895+0.00048689i,-0.00053169+0.00088197i,-0.00010137+0.00077065i,5.3648e-06-0.00013539i,-4.0514e-05-0.00052116i,-6.3937e-05-0.00051344i,-2.0073e-05+3.2681e-05i
-0.0010569+0.001756i,-0.001027+0.0010406i,-0.00052188+0.00046514i,0.00072234+0.00041258i,0.0012619-0.00082355i,0.00055692-0.0014708i,-0.00028572-0.00078621i,-0.00065485-6.0282e-05i,-0.00040601-0.0005041i,-9.7161e-05-0.00063519i,9.0743e-05-2.976e-05i,0.00057886+0.00054857i,0.00070652+0.00072587i,-5.4537e-05+6.8243e-05i,-0.00068035-0.0004347i,-0.00071888-0.0004079i,-0.00034102-0.0001982i,0.00014098-0.00016367i,0.00023385-0.00062362i,6.8462e-05-0.00026906i,-9.1557e-05+0.00054976i,-0.00064984+0.0005669i,-0.0011458+0.00014571i
-0.001856-0.0013715i,-0.0015466-0.0012331i,-0.00034154+0.00058929i,0.00033567+0.0010447i,0.001108+0.0006153i,0.00091201+0.00025037i,0.00045728-0.00024383i,0.00031429-0.00028733i,-0.00033142-0.00019111i,-0.00061908+0.00012543i,-0.00025714-8.3134e-05i,8.3491e-05-0.00079103i,0.00027887-0.00051319i,0.00039518-0.00014497i,0.00075319-0.00068974i,0.00040915-0.0011032i,0.00030389-0.0010914i,0.00086993-0.00072578i,0.00097106-0.00051026i,3.2184e-05-0.00061969i,-0.00056334-0.00017562i,-8.4805e-05-0.00030184i,0.00040404-0.00046112i
0.00081147+0.0020339i,-0.00021153+0.00013387i,-0.0011244+0.00063735i,-0.0010144+0.0011358i,5.8901e-05+0.00011125i,0.00010541-0.0010241i,-6.0372e-05-0.0013938i,0.00013657-0.0010456i,0.00052502-0.00084635i,0.00059787-0.0005135i,4.8847e-05-0.00024989i,-0.0005252-0.00060992i,-0.00022099-0.00052746i,-0.00035844-0.00091691i,-5.9918e-05-0.0012883i,0.00062022-0.00052099i,0.00036338+0.00048752i,-0.0006733+0.00064462i,-0.00072914-0.00012023i,-2.0263e-05-0.0010887i,0.00092001-0.0010851i,0.00063803-4.6106e-05i,-0.00067545+0.00058614i
-0.0039598+0.00033407i,-0.0043666+0.00092591i,-0.0036866+0.0012278i,-0.002861+0.0005725i,-0.0017894-0.00026286i,-0.00076379+9.5612e-05i,-0.00059726-5.3733e-05i,-0.0010569-0.00094661i,-0.0010196-0.00028953i,-0.0010177+0.00026376i,-0.00054307+5.8663e-05i,-2.9862e-05-0.00019469i,5.7871e-05+0.00037373i,-0.00026049+0.0010871i,-9.1763e-06+0.00052789i,-0.0005349-2.1165e-05i,-0.001168+0.00044339i,-0.00095302+0.00083298i,-0.00051888+0.00044918i,-4.8393e-06-0.00026875i,0.00015685-0.0004667i,0.00028289-0.00019485i,0.00057644+0.00010764i
0.0030864-0.001753i,0.0016585-0.0021338i,1.2238e-05-0.001649i,-0.00024209-0.0015804i,0.00033306-0.0018849i,0.0007465-0.001393i,0.00081482-0.00055758i,5.9412e-05-0.00016402i,-0.00016425-0.0001914i,0.00079386-0.00088171i,0.0012136-0.0011821i,0.00070469-0.00051084i,-9.5074e-05+0.00022468i,-0.00046435+0.00071185i,-0.00071247+0.00090283i,-0.00094379+7.3744e-05i,-0.00027505-0.00069964i,0.00018816-0.0010358i,-0.00020707-0.00034225i,-6.0727e-05-0.00016955i,0.00048649-0.00074626i,0.00028398-0.00098519i,-0.00045247-0.00077321i
-0.0013369+0.0014341i,-0.0006921+0.001873i,-0.00053965+0.0018489i,-0.00071073+0.0010162i,-0.00089156-0.00012397i,-4.3533e-05-0.0010283i,0.00052575-0.0012088i,0.00026927-0.00075846i,0.00090178+0.00029399i,0.0011076+0.00049097i,0.00021299-0.00019249i,-0.00014225-0.00061145i,0.00060471-0.00053934i,0.00082924-3.4025e-05i,4.2551e-05+0.00016741i,-0.00032376+0.00029464i,4.0371e-05+0.00039366i,-0.00011291+0.00051074i,-0.00077476+0.00068672i,-0.00012101+0.00091361i,0.00010717+0.00165i,-0.00078521+0.0014892i,-0.00073006+0.00028944i
-0.00060142-0.0010891i,-0.0017083-0.00061797i,-0.0019687+0.00029733i,-0.00082823+0.00053645i,0.00085407-0.00017951i,0.001095-0.00097647i,-9.3893e-05-0.00080012i,-0.00036537-0.00030343i,0.00041517-0.00018981i,0.0010303+0.00011344i,0.0011012+0.00034986i,0.00081583+0.00037816i,0.00036772+0.00017239i,0.0006518+5.9245e-05i,0.0010063-0.0007145i,0.00064731-0.0013414i,0.00078287-0.00046568i,0.00042602-0.00030704i,-0.00058462-0.00064409i,-0.00070007-0.00021665i,0.00014953-2.6949e-05i,0.00013769+0.00046838i,-0.00063706+0.00067024i
0.001014-0.00063787i,0.0008986-0.0011292i,-2.4556e-05-0.0013646i,-0.0006826-0.00070289i,-0.00075287-0.00058466i,-0.00073702-0.00032319i,-0.001242+0.00034107i,-0.0013092+0.0002926i,-0.0011213-0.00053488i,-0.00048922-0.00077534i,-0.00011801-0.00057702i,-2.8299e-05-0.00021341i,0.00030017-0.00031358i,0.00028112-0.00033514i,-0.000262-0.00018414i,-0.00029393-0.00046206i,8.6475e-05-0.00084048i,0.00046876-0.0006166i,0.0010965+0.0003793i,0.00088154+0.00047947i,5.1867e-05+0.00033639i,-0.00056168+0.00052613i,-0.00087562-8.0112e-05i
0.0012667+0.00066397i,-4.9992e-05+6.1408e-05i,-0.00090426-0.00077858i,4.2659e-05-0.00086541i,-0.0002656-0.00093054i,-0.00071308-0.00098384i,-8.648e-05-0.0003833i,0.00043673+0.0003556i,0.00097644+4.3203e-05i,0.00083188-0.00061825i,0.0003069-0.00049037i,-0.00021055-0.00040791i,-0.00015913-0.00065778i,-0.00032341-6.0918e-05i,-0.00063348+0.00056764i,-0.00069183+0.0007708i,-0.00027486+0.00059742i,0.0003497+0.00018651i,0.0003667+0.00049653i,0.00049741+0.0001714i,0.00074736+0.00027668i,0.00037291+0.00068749i,-0.00041582+8.4277e-05i
-0.0017831+0.0017881i,-0.0016926+0.0015i,-0.0017796+0.00078339i,-0.00090181+0.00014079i,0.00082683-0.00056582i,0.0016463-0.001519i,0.0015543-0.0014277i,0.00075431-0.00065772i,0.00017977-0.00036579i,-0.00036159-0.00052508i,-0.00077626-0.00058677i,-0.00042197-0.00083435i,0.00039931-0.0012625i,0.00051238-0.0012754i,0.00022822-0.00065377i,0.00021881-7.7731e-05i,0.00015041+0.00016186i,0.00021534-0.00021618i,0.00020472-0.00056045i,-0.00013652-0.00026548i,4.6332e-05-0.00037002i,0.00045365-7.9473e-05i,0.00031664+7.8452e-05i
-0.0024254+0.00022921i,-0.0012892-0.0004265i,-9.9586e-05+0.00030607i,0.00061472+0.00065963i,0.0014662+0.0005429i,0.0010122+0.00023024i,6.814e-05-0.00052531i,-0.0001268-0.0008734i,0.00045277-0.00049309i,0.00056757-9.9327e-06i,0.00020181-8.0579e-05i,0.00098469-0.00063535i,0.0013838-0.00045114i,0.00041386+0.00028024i,-2.339e-05+0.00016889i,2.4119e-05-8.5144e-05i,-4.5357e-05-5.46e-05i,-0.00025132+0.00014879i,5.2013e-05-0.00011529i,0.00032574-0.00050783i,0.00016134-0.00018615i,0.00028233-0.00014638i,0.00043072+1.6027e-05i
0.0021108+0.0012936i,0.0017028+0.0019138i,0.0013871+0.0013124i,0.00050217-0.00051689i,-5.125e-05-0.00037672i,-0.00080466-2.7354e-05i,-0.00098364-0.00077176i,-0.00071831-0.00056631i,-0.00070303-0.00026249i,-0.00066242-0.0010529i,-0.00026737-0.0011583i,8.4083e-05-0.00066567i,-0.00048841-0.00024769i,-0.0010791-0.00011187i,-0.0011589+2.4998e-05i,-0.0010826+0.00055502i,-0.00075138+0.00070501i,8.0938e-05-0.00016502i,0.00079915-0.00084264i,0.00049031-0.00027738i,3.9486e-05+0.00035508i,-6.126e-05+0.00084415i,-0.00039976+0.00056816i
-0.00080553+0.00036899i,-0.0012389+9.7918e-05i,-0.00063594-0.00046845i,-0.00045385-0.0010163i,3.9749e-05-0.0010908i,-9.9627e-05-0.00069832i,-0.00080559-0.00051848i,-0.00037103+0.00011183i,6.754e-05+0.0007149i,0.00028652+0.00025558i,0.00028577-0.00016912i,-9.1821e-05-0.00094763i,-0.00040393-0.00093564i,-0.00064819-0.00060721i,-0.00026581-0.00029756i,0.00093237-0.00046767i,0.0016719-0.00073555i,0.00063337-0.00099749i,-0.00035309-0.00031363i,-0.00055866+0.00040386i,-3.4435e-05-0.00010106i,0.00026242+0.00041525i,-0.00013878+0.0011167i
-9.6437e-05-0.00073231i,-0.00091097-0.00075436i,-0.0012738-0.00066752i,-0.0012673-0.00097741i,-0.00068859-0.00098263i,0.00024103-0.00064654i,2.8286e-05-0.00073904i,-0.00025974-0.0010547i,-0.00065143-0.00074914i,-0.00016758-0.001007i,5.8268e-05-0.00060129i,-0.0012661-0.00019071i,-0.00095905-0.00074147i,0.00035494-0.00021357i,0.00036508+8.8533e-05i,0.00077003+0.00046744i,0.00085783+0.0010819i,0.00052405+0.00072635i,0.00058558+7.0563e-05i,0.00050694+0.00015416i,0.00054543+0.00072352i,0.00068836+0.00090949i,-8.1237e-05+0.00039455i
-0.00016481+0.0016603i,-0.00056437+0.0025192i,5.1264e-05+0.0026311i,0.0012763+0.0015952i,0.001125+0.00011121i,0.0003834-0.00089636i,7.3441e-05-0.00081677i,-0.00044948-0.00089256i,-0.0008082-0.00083655i,0.00011058-0.00017194i,0.00072275-9.1204e-05i,-0.00024929-3.1485e-05i,-0.00085262-0.00018457i,4.9203e-05-0.00035544i,-7.6393e-05-0.00060524i,-0.00052779-0.00076591i,0.000102-0.00073867i,-0.00020291-0.000359i,-0.0007892+0.00045788i,-0.00056245+0.00080528i,-0.00024948+0.00084668i,-0.00046871+0.00077535i,-0.0011158+0.0004369i
-0.00033867-0.001136i,-0.0007895-0.00049785i,-0.0014465-0.00056588i,-0.0017296-0.00086164i,-0.0013117-0.00082257i,-0.00042944-0.0007495i,6.8038e-05-0.00079984i,0.00014215-0.00060579i,-2.9798e-05-8.4013e-05i,-0.00033275+5.0377e-05i,-0.00044415-0.00014143i,-0.00011923+0.00023473i,0.00067847+0.00060397i,0.00057282+0.00081732i,0.00013688+0.0010077i,0.00029212-0.00015393i,0.00034143-0.00035255i,3.5989e-05+0.00030187i,-0.00038202+9.8722e-05i,-0.00061452+7.1848e-05i,-0.00038928-0.00010275i,0.00024981+6.758e-06i,7.3122e-05+9.2854e-05i
