0.00091518-0.00020627i,0.0012917-0.002479i,0.0017546-0.0046922i,0.0016693-0.0029616i,-6.9205e-05+0.00031726i,-0.0015515+0.0016698i,-0.00077396+0.001825i,0.00074223+0.00088988i,0.0012226+2.5714e-05i,0.0012961-0.00048932i,0.0013023-0.00093626i,0.00049556-0.00099277i,-0.00053626-0.0010543i,-0.001066-0.00078235i,-0.00033055-0.00042633i,0.00044042+5.2352e-05i,0.00015244-0.00058292i,0.00012803-0.00065741i,0.00039488-0.00042909i,0.00096111-0.0010382i,0.0012493-0.00069668i,0.0012007+0.00034285i,0.0011587+3.8642e-05i
-0.0024638-0.00051754i,-0.0018064-0.00031239i,-0.0014481+0.0011174i,-0.0008616+0.002536i,-0.00051328+0.0030141i,0.00018927+0.001635i,0.00012917-0.0010847i,-0.00029051-0.0018781i,-2.9245e-05-0.00037618i,7.0252e-05-0.0002279i,-2.3705e-05-0.00043333i,-0.00042598+7.7562e-05i,-0.00029136-0.00037535i,-8.7766e-05-0.00030076i,-0.00023646+0.00034782i,-0.00015438-0.00018103i,-0.0005753-0.00043945i,-0.00074957-0.00053466i,0.00016969-0.00044705i,0.00057191-0.00018674i,0.00013339-0.00035314i,-0.00035042+1.8336e-05i,-0.00035515+0.00057571i
0.0005194+0.00044059i,0.0017606-0.00037963i,0.0023798-0.00095289i,0.0011968-0.001165i,0.0013328-0.00087668i,0.002955+0.00030635i,0.0031056+0.00056028i,0.001432-0.00082585i,0.00067562-0.0019863i,0.00078656-0.001355i,0.00064875-0.00085146i,0.00053526-0.00057589i,0.00056535+0.00020085i,0.00016168+0.00047367i,-0.00063667-4.0099e-05i,-0.00061584-0.0002936i,-0.00040662+0.00048205i,0.00061518+0.00058041i,0.00067193+1.7115e-05i,-6.6086e-05-5.9591e-05i,4.1309e-05-7.7573e-05i,0.00010967-0.00025312i,0.00037875-0.00023964i
0.0019146-0.00084574i,0.0017141-0.00084237i,0.0011916-0.001811i,0.00074859-0.0028601i,0.00020951-0.0021645i,-0.00029973-0.00058062i,-0.00045179+0.00025183i,-0.00042436-0.00014786i,-0.00060844+0.0001269i,-0.00065345+0.00034139i,-0.00062522-0.00013263i,-0.00071355-0.00051771i,-0.00045144+0.00010052i,-0.00041866+0.00096579i,0.00021283+0.0011111i,7.8907e-05+0.00066624i,-0.00072476+0.00041382i,-0.00026445+0.00050947i,-1.0146e-05+0.00043052i,-0.00011002+2.0715e-05i,0.00026345+0.0001589i,-0.00033483-0.00024864i,-0.00038295-0.00080957i
0.00086015-0.0019559i,0.00088817-0.00089986i,0.0010186-0.0010849i,0.0012876-0.0016277i,0.0016248-0.0011454i,0.0013977-0.00082603i,0.0010881-0.0017944i,0.00040953-0.002512i,-0.00048128-0.0019285i,-0.0004496-0.00070294i,2.3832e-05-0.00011101i,-7.9026e-05-0.0004453i,-0.00038455-0.00041346i,2.941e-05-0.000304i,0.00021692-0.00033914i,-0.00025885+0.00022047i,-0.00013799+0.00057476i,0.00022112+0.00076781i,0.00031044+0.00094952i,-3.8301e-05+0.00024773i,-0.00038573-0.00087141i,0.00011396-0.00016649i,-0.000217+0.0011802i
0.00081716-0.00060302i,0.0006203+9.3263e-05i,0.0008646+0.00068868i,0.001208+0.00040294i,0.001412-0.00018367i,0.0004406+0.00020013i,-0.00052994-8.7248e-05i,0.00015433-0.00085092i,0.00080592-0.0012372i,0.00064039-0.0015242i,2.977e-05-0.0010084i,-0.00022582-0.00058928i,-7.0062e-05-0.00083697i,0.00044613-0.00078647i,0.00046217-3.4964e-05i,-0.00020446+0.00059251i,-0.00021192+0.00065615i,8.3832e-05-0.00027797i,0.00038629-0.00019577i,0.00036874-0.00023398i,0.00023408-0.00080536i,0.00016078-0.00047568i,-8.511e-05+0.00040686i
0.0004969-0.00081833i,-0.00027037-0.00036354i,-0.00092784-0.00032579i,0.00043409-0.0011467i,0.0014605-0.00067881i,0.0011491+0.00010686i,0.00088209-0.0010096i,0.00052184-0.001206i,0.00067267-0.00018772i,-7.2128e-05+0.0002711i,-0.00044921+0.00019504i,-0.00049428-4.2567e-05i,-0.00083539-0.00037758i,-0.00069142-0.00058229i,-0.00014722-0.00038161i,-5.0027e-05+0.00011271i,-0.00043232+0.00048732i,-0.00011914+0.00072451i,3.4717e-05+0.00093436i,0.00016439+0.00093903i,8.1231e-05+0.00048592i,-0.00067494+0.0002347i,-0.00070089-0.00030359i
0.00044262+0.00076441i,0.00080151+0.00022449i,0.001217+0.00025724i,0.0015335-2.6592e-05i,0.0014872-0.00094012i,0.0014123-0.0012216i,0.0013759-0.0008276i,-9.1571e-05-0.00020099i,-0.0010009-0.00059857i,-0.000414-0.00086976i,0.00020305-0.000397i,0.0007053-0.0004365i,3.0902e-05-0.00016939i,-0.0007416-0.00015251i,-0.00039634-7.2478e-05i,-0.00055592+0.00047101i,-0.00066193+0.00014631i,0.00049906+0.00020837i,0.00056013+0.0005446i,0.00027444-9.8084e-05i,-0.00029113+0.00019554i,-0.00083978+0.00096753i,9.8263e-05+0.00095466i
0.00058175-0.0001799i,0.0010357-0.00078789i,0.00097887-0.0025266i,0.0004322-0.0026392i,-0.00033166-0.0022797i,2.5406e-05-0.0021945i,0.00048546-0.001811i,0.00032056-0.0015156i,0.0002609-0.0019125i,0.00068312-0.0017587i,0.00029892-0.0013339i,-0.00033856-0.00094445i,-0.00053232-0.00026295i,-0.00070511+0.00052788i,-0.0011997+0.0003303i,-0.0011368-0.00036945i,-0.00098599-0.00026118i,-0.0012866+2.3507e-05i,-0.00013355-4.5495e-06i,0.000947-0.00024097i,0.0004171-0.00049718i,0.00023063-0.0012288i,0.00037731-0.0011609i
0.00079926+0.0001396i,0.00078875+0.00010643i,0.000266-6.4024e-05i,-0.00054144-0.00063297i,-0.0010427+0.00021456i,-5.7922e-05+0.00093395i,0.00091792-4.4217e-05i,0.00053958-0.0016066i,0.00061803-0.0021984i,0.00033885-0.0020401i,0.00035788-0.001719i,0.00015029-0.0011413i,-0.00011607-0.00061743i,0.00031179+4.4606e-05i,-7.4622e-05+0.00067028i,-5.318e-05+0.00018072i,5.691e-05+7.7813e-05i,-0.00018578+0.00038711i,0.00061161+0.00047276i,0.00072268+0.00062394i,0.001165+0.00040534i,0.0016391+0.00042888i,0.00092398+0.00076477i
0.00022011+0.00077479i,0.0002502+0.00072008i,0.0011037+0.0011787i,0.0026013+0.00099201i,0.0032151-9.4291e-05i,0.0010638-0.0011133i,0.00020011-0.0019698i,-0.00012734-0.0022098i,-0.00088308-0.0016363i,-0.00022246-0.0010396i,-0.00018316-0.00030009i,-5.1887e-05+2.763e-05i,5.066e-05-0.00021029i,-0.00013307-0.00033302i,-0.00038902-0.0002178i,-0.0008061+0.00024411i,-0.00087905+0.00029524i,-0.00085528+1.4709e-05i,-0.0003084-0.00029081i,0.00030026-0.00037967i,-7.2254e-05-0.00011784i,-0.00054622-5.0006e-05i,-0.00044849+4.6118e-05i
0.00015527+0.0015704i,0.00022898+0.0010099i,-9.9226e-05+0.0011433i,0.0016685+9.1581e-05i,0.002756-0.0014163i,0.0021238-0.0017158i,0.0010222-0.001719i,0.0004297-0.0013037i,-0.00019603-0.00011379i,-0.0008824+0.00012414i,-8.7176e-05-0.00066639i,0.0010967-0.00063597i,0.00046401-0.00079741i,-0.00089232-0.00058645i,-0.00080389+0.00017562i,-2.6357e-06+9.4848e-05i,6.2322e-05+0.00031879i,0.00071484+0.00033934i,0.0014625+0.00027833i,0.0016387+0.00049714i,0.00095751+8.9249e-05i,-0.00039864+2.5652e-05i,-0.00094127+0.00060517i
-0.00039657-0.00051027i,-0.0005454-0.00085324i,8.5217e-05-0.0006507i,0.0010955-0.00036912i,0.001517+6.0926e-05i,0.0008634+0.00015943i,0.00034245-0.00081904i,-0.00066696-0.00114i,-0.001049-0.00060932i,-0.00010819+3.484e-06i,0.0011671-0.00013262i,0.0015234-0.00031995i,0.00043538+0.00034093i,-0.00045742+0.00049396i,-4.3413e-05+7.191e-05i,6.8828e-05-3.5304e-05i,-2.648e-05-0.00056661i,0.00022158-0.00084716i,0.00090142-0.0001951i,0.0004701+0.00075146i,-0.00039151+0.00092511i,-0.00033042-4.0248e-05i,-0.00031326-0.00020604i
2.9754e-05+0.000814i,0.0008568+0.00023989i,0.0010798+0.00077824i,0.0027607+0.00052615i,0.0039168-0.00033245i,0.0030402-0.0010041i,0.0017319-0.0016936i,0.0013255-0.001768i,0.001218-0.0011713i,0.00042058-0.0010118i,-0.00066422-0.0010166i,-0.00096144-0.00068569i,-0.0011474-0.0012178i,-0.0014058-0.0017071i,-0.00058017-0.00045216i,-6.9718e-05+0.00094793i,-0.00048611+0.0011905i,-0.00044061+0.00077694i,-9.4091e-05-4.4588e-05i,0.00039348-0.00071703i,0.00080681-0.00088797i,4.7193e-05-0.00076639i,-0.00031611-0.00014336i
0.00014648-0.0015922i,-0.00018515-0.00032029i,-0.001044-0.00064862i,6.0888e-05-0.0016904i,0.00081579-0.00096853i,0.0009338-0.00020541i,0.00046325-0.00073808i,0.00011462-0.0015938i,0.00025268-0.0017288i,-0.0001632-0.00061423i,-0.00023776+2.13e-05i,0.00018683-8.972e-05i,-3.3936e-05-0.00028887i,7.8993e-05+0.00019216i,0.00047328+0.00031718i,0.0002339+6.0674e-05i,-0.0001986+0.00067744i,-0.00026528+0.00065067i,-0.00024659-0.0001091i,2.3241e-05+0.00043368i,0.00014131+0.00056268i,0.00057742-0.00073155i,0.00060197-0.0011043i
-0.00031671-0.00036201i,0.00023961+0.00032038i,-0.00020534+0.00069005i,-0.00022749+0.0010521i,0.00043566+0.0008216i,0.00013289-0.00044525i,-5.5739e-05-0.0012788i,-0.00041167-0.0013487i,-0.0010212-0.0010428i,-0.00035744-0.0006694i,0.00055479-0.00035643i,0.00032667-0.00010642i,-1.0689e-05+5.8042e-05i,-3.6824e-05+0.00049243i,-0.00038178+0.00052976i,-0.00029942-0.00029612i,0.00018007-0.00019035i,0.00067068-0.00018247i,0.00041968+0.00034747i,0.00033843+0.0007245i,0.0003811+0.00021238i,-0.0009047+0.0004677i,-0.0019608+0.00062665i
-0.0012808+0.0014092i,-0.0014243+0.0010437i,8.1454e-05+0.0010555i,0.002174+0.0014297i,0.0028366+0.00072842i,0.0021631+0.00029457i,0.0012689-0.00024793i,0.00030395-0.00081752i,2.0117e-05-0.0012368i,0.00054019-0.0018757i,0.0010811-0.0015515i,0.00025265-0.00083863i,-0.00083479-0.0010034i,-0.00075652-0.00066529i,-0.0013247-8.9499e-05i,-0.001436-0.0008536i,-0.0009478-0.00053929i,-0.0005971+0.00040137i,-0.00030584+0.00078693i,1.4751e-05+0.0013121i,1.7711e-05+0.00047714i,0.0003056-0.00010574i,0.00083297+0.00046054i
0.0023701-0.0027414i,0.002286-0.0041465i,0.0019376-0.0051292i,0.00086045-0.0050975i,-0.001048-0.0042013i,-0.0013088-0.0016516i,0.00023933-0.00012855i,0.0013982-0.00040641i,0.00060323-0.0010344i,-7.6421e-05-0.0013141i,8.7069e-05-0.0016012i,-0.00032946-0.0014244i,-0.00085121-0.00050779i,-0.00051068+0.00047854i,5.6394e-05+0.00058237i,-0.00026456+0.00052801i,-0.00049606+0.00045736i,0.00061211+0.0013748i,0.0013782+0.0018917i,0.00070642+0.00084109i,-4.5647e-05-0.00033699i,-0.00027025-0.00049233i,-0.00015589-0.00015592i
-0.0026873+0.0036409i,-0.00077029+0.0037218i,0.0013507+0.0051359i,0.0034812+0.0044271i,0.0049294+0.0018752i,0.0037493-0.00056344i,0.0015113-0.002048i,0.00061886-0.0019249i,0.0004853-0.00080231i,0.00028737-6.2089e-05i,0.00010879-0.00057455i,0.00051157-0.00090228i,0.00045044-0.0010227i,-0.00053134-0.0013457i,-0.00057097-7.6457e-05i,0.00026863+0.0011704i,0.00055003+0.00096275i,0.00033272+0.0012367i,7.8673e-05+0.00058207i,0.00022937-0.00033853i,8.9799e-05-1.136e-05i,9.1132e-05+5.1668e-06i,0.00099513-0.00011641i
-0.00048653+0.0013283i,-8.5449e-05+0.0010361i,0.0010316+0.0010887i,0.0028789+0.00053629i,0.0026088-4.3192e-05i,0.0012606-0.00070364i,0.0010097-0.0016044i,0.0010422-0.0018015i,0.00055222-0.0016558i,0.00010781-0.001054i,9.0135e-05-0.00090134i,-0.00044446-0.00094266i,-0.0015845-0.00089671i,-0.0016035-0.0011618i,-0.0011889-0.00033893i,-0.0011422-5.456e-05i,-0.00048937-0.00024897i,-0.00015258-8.9451e-05i,6.4538e-05+0.00021364i,4.5479e-05+0.00053639i,-0.00017508+0.00040575i,-0.00049715+0.00026069i,-0.00044051+0.00060915i
0.0013677+0.0011392i,0.00063439+0.00083211i,0.0021455-0.00038826i,0.0025631-0.0019451i,0.001268-0.0025402i,0.00071043-0.0017458i,-0.00014806-0.0012837i,-0.00032328-0.00087927i,0.00041942-0.00055863i,0.00032955-0.00078126i,-0.00022981-0.0012415i,2.2405e-06-0.00097245i,-0.00041002-0.00069766i,-0.000853-0.00082815i,-0.00045254-0.00042567i,-9.9981e-05-5.5161e-05i,-0.00034428-0.00024205i,-0.00071268-0.00061805i,-0.00023484-0.00044517i,0.00016805-6.7536e-05i,0.00050676+0.00025929i,0.00091053+0.00060168i,0.00029388+0.00030938i
-1.5955e-05-0.00086694i,-0.00016462-0.00012411i,-0.00054538-2.8514e-05i,-0.00055324-0.00018476i,0.00074557-0.00076295i,0.0024222-0.0010587i,0.0028683-0.0013125i,0.0013687-0.0020395i,-0.00043804-0.0023061i,-0.0002281-0.0014297i,0.00064913-0.00054878i,0.00076774-0.00019461i,1.3455e-05-0.00034489i,-0.00085926-0.00032194i,-0.0014576-8.506e-05i,-0.00078548-0.00037903i,0.00028279+0.00014074i,7.5414e-05+0.0010929i,0.000123+0.0010515i,0.00068607+0.00010027i,0.0009546-7.5178e-05i,0.00029108-6.7971e-05i,-0.00012517-0.00046672i
7.804e-05-0.0011706i,0.00079453-0.0012347i,0.00081233-0.0010149i,-0.00026793-0.00034375i,-0.0015342+0.00036933i,-0.0012634+6.4213e-05i,0.00044142-0.0013566i,0.0020185-0.001832i,0.0017315-0.0013283i,0.00039466-0.0011878i,-6.8317e-05-0.00085352i,0.00012572-0.00086027i,0.00025874-0.0011707i,-0.00037678-0.0006859i,-0.00070572-0.00030869i,-5.5423e-05-0.00020369i,0.00040668+6.7519e-05i,0.00084876+0.00032192i,0.0010726+0.00074563i,0.00046593+0.00056147i,0.00010017+0.00013983i,0.00021304+0.00086196i,-0.00028741+0.001187i
-0.00010429-0.00025163i,-0.0002075-0.0016438i,0.0011228-0.0020198i,0.0013674-0.0011099i,0.00078309+0.00020228i,0.00086608+0.00055279i,0.0010708+5.8792e-05i,0.0010081-0.0006152i,0.00066379-0.00033961i,0.00027588-3.1008e-05i,3.5466e-05+6.3114e-05i,5.171e-05-0.00026198i,-9.7451e-05-0.00070047i,-0.00030755-0.00092601i,-1.5573e-05-0.00034985i,0.00026438+7.0063e-05i,0.00033691-0.00042998i,9.0115e-05-0.00089229i,7.804e-06-0.00069388i,0.00041806+0.00015794i,0.0004045+0.00047293i,0.000423-0.0002979i,0.00073575-0.00093057i
-0.0001586-0.000926i,0.00046531-2.7544e-05i,0.00093251+0.00091767i,0.0012443+0.0015457i,0.0011553+0.0018827i,0.00095178+0.0010506i,0.0017098-0.00040238i,0.0016293-0.00057154i,0.00042973-0.00061589i,5.1277e-05-0.00091024i,-0.00034045-0.00046452i,-0.00042341+2.0871e-05i,-0.00072525-9.592e-05i,-0.00094004-0.001002i,-0.00059627-0.0013361i,-0.00039346-0.00055287i,-0.00033079+0.00054089i,-0.00048728+0.0006989i,-0.00051653+0.00035937i,-0.00034291+0.00058191i,4.82e-05+0.0005384i,-0.00024626-1.7466e-05i,-0.00016461+4.1027e-05i
0.00078348-0.00087992i,-0.00025841-0.00096482i,0.00014208-0.0011656i,0.00079412-0.0011092i,0.00056527-0.0011686i,0.0010061-0.00082928i,0.00097378-0.0015589i,0.00093153-0.0023888i,0.00098238-0.0014543i,0.001103-0.00034775i,0.00070685-0.00072912i,-0.00048715-0.0009827i,-0.00058997-0.00037716i,0.0005604-0.00022126i,0.0010449-0.00054708i,0.00035221-0.00051975i,-0.00031176+0.00038395i,0.00054081+0.00068706i,0.0014319+0.00045733i,0.00098353+0.00040621i,-0.00025854-9.4917e-05i,-0.00052185-0.00064551i,3.1751e-05-0.00032971i
-0.00036585-0.0010335i,-7.7177e-05-0.0013455i,-0.00040622-0.0015749i,2.9735e-05-0.0016597i,0.00062369-0.0012418i,0.0019745-0.00031842i,0.002638-0.0002582i,0.001398-0.00096368i,0.00056733-0.00050427i,0.00016414+0.00035008i,-0.00014113+0.00018993i,0.00010202-0.00013542i,0.00013725-0.00011462i,-0.00038106-0.00031322i,-0.00065841-0.0007872i,-0.00042434-0.00087427i,1.8783e-05-0.00032438i,0.00024979+0.00011334i,0.00026368+0.00019137i,-8.9119e-05+0.00037868i,-0.0006645+0.00024005i,-0.0011196-0.00019017i,-0.00091077+9.6124e-05i
0.00043937+0.0016261i,0.00097597+0.00072044i,0.001456+0.00055444i,0.0025267-0.00023131i,0.0030835-0.00048611i,0.0019915-0.00078796i,0.00051776-0.0013889i,-0.0011908-0.0011582i,-0.0014245-0.00074334i,0.00020041-0.0011849i,0.00098993-0.0011814i,0.00068285-0.00068342i,7.2011e-06-0.00023962i,-0.0011696+0.00013312i,-0.0014768+0.00020128i,-0.00045594-0.00051802i,-0.00015088-0.00017574i,-0.00067089+0.00011838i,-0.00043445-3.5357e-05i,0.00045783+0.0005137i,0.00085746-8.6619e-05i,0.0010596-0.00079939i,0.0013475-0.00023118i
-0.0016429-0.0031768i,-0.0022499-0.0023812i,-0.0021504-0.00043685i,-0.000836+0.00081226i,0.00024829+0.0010896i,0.0012557+0.0010937i,0.0020832-0.00010619i,0.0016714-0.0014454i,0.00052912-0.0017281i,9.812e-05-0.0012857i,0.00080316-0.00098048i,0.0010195-0.00097748i,0.00080237-0.0012783i,0.0005575-0.00080909i,0.00025855-0.00041295i,0.00040937-0.00059054i,0.00099392+6.6093e-06i,0.00056881+0.0011568i,0.00041931+0.0010974i,6.2137e-05+0.00083873i,-0.00059722+0.00035539i,-0.00065303-0.00016115i,-0.00010457-5.5376e-05i
0.00058073-0.00042121i,0.00069002-0.00050223i,0.0007538-0.00062764i,0.0013637-0.0013357i,0.0018725-0.0017371i,0.0018334-0.0010967i,0.00079107-0.00066094i,0.00058261-0.00061096i,0.0012183+0.00012636i,0.001323+0.00062452i,0.00062305+1.7401e-05i,2.2751e-05-0.00037309i,-0.0008413-0.0001749i,-0.00083758-0.00054223i,-4.9797e-05-0.00056529i,-0.00030701-0.00020861i,-0.0003868-0.00033297i,-3.669e-05-0.00066375i,0.00025841-0.00042279i,0.0005388+0.00016389i,0.00085169+0.00050827i,5.9973e-05+0.00012467i,-0.00045418-0.00067935i
-0.0018989+0.00010307i,-0.0014426+0.0003335i,-5.1784e-05+0.0021158i,0.0024768+0.0020582i,0.0040682+0.0020508i,0.0036236+0.00044123i,0.0016852-0.001859i,0.00050308-0.001691i,-9.6666e-05-0.00058034i,-0.00050326-0.00030216i,0.00011375-0.00051342i,9.0182e-05-0.00067217i,-6.751e-05-0.00074558i,-0.00063126-0.0010527i,-0.0013003-0.00038538i,-0.001564+0.00045402i,-0.0010907+0.00021794i,-0.00057143-3.6333e-05i,-9.2706e-05-0.00051187i,0.00072164-0.00066035i,-8.0676e-05-0.00024336i,-0.0005187-0.00050801i,-0.00029596-0.00060965i
-5.4259e-05-0.00063777i,0.00036969-0.00092281i,0.0012883-0.0018081i,0.0012747-0.0016233i,0.00074513-0.0010066i,0.00053564-0.0011374i,0.00085037-0.0013678i,0.0014595-0.0016431i,0.0013572-0.0014739i,0.0010331-0.0010859i,6.5939e-05-0.00079637i,-0.00059935-0.00034587i,-0.00051859-0.00057199i,5.4616e-05-0.00060448i,-7.944e-06-3.0765e-05i,-0.00088082-0.00035621i,-0.00098828-0.0010444i,-0.0002733-0.0010455i,0.00053918-0.00070657i,0.0010387-0.00042549i,0.00094586-0.00067348i,0.00097833-0.00066164i,0.0010579-0.00041634i
0.00045879+0.0006955i,0.0003541+0.00049462i,0.00048573+0.0011306i,0.0016202+0.00099924i,0.0022834+0.00023782i,0.0021973-0.0010512i,0.0012553-0.0018097i,0.00050216-0.0013921i,0.00044672-0.00078001i,4.8452e-05+0.00023228i,-0.00016588+0.00044218i,8.3169e-06-0.00024304i,-0.00030613-0.0010162i,-0.00034256-0.0010332i,-8.9078e-05-0.00021526i,8.5953e-05+0.00016936i,2.1884e-05-0.00021637i,0.00039687-0.00014268i,0.0007297-2.4026e-05i,0.00053556-0.00016336i,-1.383e-05-5.9827e-07i,-0.00044519-0.00023882i,-0.00041114-0.00042842i
0.0010638+0.00070165i,0.0017454-0.0005609i,0.0025543-0.002386i,0.0027897-0.0032185i,0.0016626-0.0023869i,0.00020148-0.0016801i,0.00022423-0.0019294i,0.00019873-0.0012235i,0.00038126-0.00032195i,0.00082395-0.00043964i,8.0467e-05-0.00059659i,-0.00054745-0.00074415i,-9.8517e-05-0.00064635i,0.00023183-3.0906e-05i,-0.00045948+0.00047377i,-0.00064339+0.00080967i,-0.00024609+0.00092103i,0.00026083+0.0010689i,-7.5523e-05+0.00086911i,-0.00040672+0.00015515i,-0.00074108-0.00030666i,-0.0010894-5.2438e-05i,-0.0011494+0.00013179i
0.00011571-0.00070737i,0.00082993-0.0011437i,0.0011096-0.001097i,0.0018949-0.00034295i,0.0017033+4.5516e-05i,0.001484-0.00032217i,0.0010489-0.00037479i,0.00016955-0.00018907i,0.00047044-7.1457e-06i,0.0010621-0.00021984i,0.001306-0.00070517i,0.00041872-0.00059778i,-0.0010767+0.00019765i,-0.00096482+0.00054806i,-0.0006052-0.00023121i,-0.00069352-0.00027413i,-0.00087086-0.0005978i,-0.0015-0.00092901i,-0.0015981-0.00046319i,-0.00056458-0.00040216i,-8.004e-05-5.6102e-05i,-0.00060693-4.4071e-06i,-0.00085329-0.00059147i
-0.0030412+0.00027603i,-0.0010264+0.0016491i,-0.0011657+0.0023604i,-2.826e-05+0.0017429i,0.0016024+0.0018597i,0.0018895+0.0011219i,0.0015661-0.00060912i,0.00054906-0.0012779i,5.4134e-05-0.0018094i,-0.00027407-0.00093007i,-0.00090099+0.00054789i,-0.0002651+0.00025153i,0.00095715-0.00032652i,0.0012775-0.0010818i,0.00029005-0.0012927i,-0.00047774-0.00082473i,-0.00088824+0.00011835i,-0.0011906+0.00030041i,-7.7991e-05-0.00037398i,0.00050442-0.00011506i,-0.00017604+0.00050657i,-0.00051546+0.0010081i,-0.00012935+0.0012284i
-0.000534+0.00026415i,0.00034903-9.0489e-05i,0.001476-8.8533e-05i,0.0022585+0.00081685i,0.002538+0.0011289i,0.0021824-0.00015512i,0.0021106-0.0015171i,0.00095511-0.0013894i,-0.0010235-0.00064391i,-0.0014682-0.00058567i,-0.00072109-0.00074989i,-0.00010558-0.00075188i,0.0001447-0.00085561i,0.00010676-0.00032039i,-0.00030998-0.00038118i,-0.0005917-0.00092147i,-0.00078753-0.0007563i,-0.00017047+1.0978e-05i,0.00036269+0.00070324i,0.00045963+1.1923e-05i,0.0003664-0.00058787i,-0.00093843-0.00013208i,-0.0014143-0.0002007i
-0.00022495-0.00093309i,-0.00033575-0.00037478i,-0.00081252-0.001399i,3.7119e-05-0.0012513i,0.00075369-0.0010735i,0.00096633-0.0017774i,0.0012731-0.0018939i,0.00052948-0.0022663i,0.00045375-0.0018846i,0.00079224-0.00060793i,0.00032946-0.00028239i,-8.0602e-05-0.00052585i,0.0002324-0.00099314i,0.00032148-0.00049419i,-0.00014972+3.3867e-05i,-0.00030986-2.898e-05i,-0.0003518-0.00031313i,-0.00050033-0.00048727i,-0.00056431-0.00012178i,-0.00035632-0.00040524i,0.00046917-0.00028454i,0.00099886+3.5093e-05i,0.00062605-9.912e-05i
-0.0007848+0.0022477i,0.00018253+0.0028233i,0.0018728+0.0032152i,0.0032159+0.0017858i,0.0042274+0.00038408i,0.0035061-0.0013398i,0.0012897-0.0025223i,-0.0003139-0.0024122i,-5.7982e-05-0.00081343i,0.00052813+0.00049725i,2.7901e-05+0.00098915i,-0.0003711+0.00079313i,-0.00064786+0.00018835i,-0.00097495+6.9587e-05i,-0.00032106+0.00034928i,5.4156e-05+0.00053408i,-0.00023061+0.00043545i,-0.00030934+0.00062392i,4.5091e-05+0.0012536i,0.00012465+0.00097138i,8.098e-05+0.00040131i,-0.00018656+0.00078224i,-0.00067208-8.0172e-05i
-0.0010443-0.0012839i,-0.0017987-0.00016184i,-0.0017839-0.00036228i,-0.00044765-0.00069367i,0.0010035+0.0011869i,0.0018063+0.0027971i,0.0017896+0.0016312i,0.001411-0.00056324i,0.001066-0.0018116i,0.00059648-0.0013872i,-0.00026129-0.00048948i,-0.00079865+0.00038915i,-0.00043346+5.131e-05i,0.00016767-0.0010155i,0.00015107-0.0011116i,0.00025186-0.00037409i,0.00038131+0.00053722i,0.00031685+0.00066718i,0.00014457+0.00042087i,0.00042347+0.000399i,0.00087869+0.00048426i,0.00079638+0.00039865i,0.00014074+7.723e-05i
0.00023321-0.00025364i,0.00020648+0.00093652i,0.00033916+0.00076779i,0.00061744+0.00036203i,0.00036739+0.00025553i,0.00067772-0.001116i,0.00082243-0.0019429i,0.00084669-0.0014751i,0.0013483-0.00095553i,0.0012583-3.858e-06i,0.000611+0.00054794i,5.7143e-05+0.00014128i,-0.00045405-2.8245e-05i,-0.00081576-0.00015587i,5.4786e-05-0.00048351i,0.00023324-0.00029888i,-0.00071745+0.00031066i,-0.00083545+0.00033029i,-0.00048513-2.5453e-05i,0.00031892-0.00057087i,0.00086306-0.0011441i,0.00092134-0.00096938i,0.0004787-0.00027726i
-0.00083995+0.0007468i,0.00040716+0.00080368i,0.0016908+0.0007829i,0.0028505-0.00058398i,0.0036602-0.0015173i,0.0025559-0.00095203i,0.001081-0.00080128i,0.00073819-0.0014882i,0.00056178-0.0016486i,0.00055822-0.00082829i,0.00062331+0.00024891i,0.00020142+0.00058077i,-4.6899e-05+2.752e-05i,-0.00015154-0.00033449i,-0.00029087+0.00013814i,-0.00023218+0.00048743i,2.5594e-06+0.00046871i,0.00017772+0.00055508i,0.00011757+0.00051245i,0.0003075-0.00069424i,0.00042077-0.0011857i,0.00062386+0.00014431i,0.00017243+0.00094869i
-0.0023002+0.00084143i,-0.0021278+0.0020679i,-0.0013007+0.0017058i,-0.0002826+0.0016705i,0.00056996+0.0024111i,0.0016971+0.0016996i,0.0017543-0.00036385i,0.00088239-0.0017891i,0.00028018-0.0016227i,0.00069044-0.0006152i,0.00075457-0.00041414i,-2.1758e-05-0.0013406i,-0.000575-0.0018825i,-0.0010658-0.0018502i,-0.0011094-0.0017335i,-0.0010195-0.00076883i,-0.00049351-0.00022985i,-0.00018722+0.00053544i,0.00020621+0.0013128i,0.00022563+0.0010537i,-0.0002978+1.7458e-05i,-0.00096715-0.00033814i,-0.00038203+0.00011149i
0.00037996-0.0017968i,0.00081364-0.0018617i,0.0017222-0.0019171i,0.0026741-0.0026115i,0.0028364-0.003001i,0.0013105-0.0023515i,0.0002048-0.0014413i,0.00011231-0.00086372i,0.00019452-0.00067642i,0.00035863+0.00016081i,0.00028164+0.00047557i,-9.0811e-05+0.00010857i,-0.00053723-0.00051523i,-0.0011326-0.00070202i,-0.0010821-0.00055253i,0.00017341-0.00056702i,-4.6638e-05+0.00029576i,-0.00077963+0.0011282i,0.00034916+0.00099215i,0.001446+0.00043517i,0.00097426+5.2949e-05i,-0.00021928-9.4469e-05i,-0.00040779-0.00021343i
