-0.0018976-0.00050922i,-0.0016282+0.00042938i,-0.0019875+0.00099265i,-0.0019794+0.0013764i,-0.0020621+0.0021465i,-0.0017475+0.0021981i,-0.00054493+0.0017092i,0.00048268+0.0013121i,0.00073595+0.0012005i,0.00079971+0.0010483i,0.00022469+6.5692e-06i,-0.00012179-0.00087488i,-0.00011982-0.0010626i,-0.000429-0.00073283i,6.9971e-05-0.000257i,0.00079449+0.00017665i,0.0001415+8.2032e-05i,-0.00045427-0.00058115i,-0.00042126-0.0003i,-0.00039188-0.00045319i,5.5317e-05-0.00045322i,-0.00032315+0.00086348i,-0.00049417+0.00079529i
-8.1404e-05+0.0018361i,-0.0010169+0.0017084i,-0.00049848+0.0018216i,-0.0001545+0.0010932i,0.00021686-0.00018965i,0.00081887-0.00020424i,0.00064163+0.0010396i,0.00021121+0.0015857i,0.00056236+0.0013064i,0.00011258+0.0010144i,-0.00067611+0.00099413i,-0.00053875+0.0005316i,0.00023294-5.5924e-06i,0.00072058+0.00033082i,0.00050333+6.8438e-05i,-0.00099318-0.00051256i,-0.001458-0.0013421i,-0.00081644-0.0018866i,-0.00089272-0.0010606i,-0.00045922-9.4768e-05i,0.00012839+0.00056231i,6.4586e-06+0.00025172i,-6.8984e-05-0.0003356i
-0.0014822-0.00083052i,-0.00028675-0.0001361i,-0.00096815+0.00054351i,-0.0013625+0.0012458i,-0.00051676+0.0011632i,-0.00049836+0.0012847i,-0.00047663+0.0015966i,0.00046384+0.0010254i,0.00019142-4.5853e-05i,-0.00077292-0.0005186i,-3.5386e-05+0.00013631i,0.0011801+0.00077422i,0.0012795+0.00012158i,0.0011084+7.893e-05i,0.0011048+0.0004158i,1.3055e-05+0.00026963i,-0.00026635-0.00050432i,0.00064355-0.00049838i,0.00095765-4.8765e-05i,0.0006858+6.9503e-06i,-6.0748e-05-0.00026975i,-5.7489e-05-0.00078045i,-0.00065606-0.00059347i
-0.00058485+0.00091031i,-0.00040251+0.0011868i,-0.00040212+0.0022535i,0.00059914+0.0020051i,0.00086021+0.00060562i,-0.000109-0.00012669i,-0.00061098+4.8314e-05i,-4.3615e-05+0.0010456i,0.00083083+0.001042i,0.00073331-0.00060929i,0.00045017-0.0010822i,0.00030301-0.0004666i,2.0748e-05+0.00023011i,-0.00030792+0.0009541i,-0.00059005+0.00057887i,0.00018461-0.00052445i,0.0006331-0.00065478i,0.0010887-0.00050327i,0.0011352-0.0008828i,0.00028105-0.0011483i,-0.00032667-0.00087898i,-3.0113e-05-0.00026359i,0.00037563-9.0682e-05i
-5.1625e-05-0.0026537i,-0.0018552-0.0010467i,-0.0019117+0.00018599i,-0.00067782-0.00029152i,-0.00024702-0.00052582i,-0.00013764-0.00032307i,-0.00010604-0.00013292i,0.00029243+0.00069866i,0.00080605+0.0010123i,9.8654e-05+0.00031393i,-0.00083099-5.3703e-06i,-0.00026564+0.00019721i,0.00032954-0.0001011i,9.8019e-05-0.00070013i,-0.000384-0.00050901i,-0.00066973-0.00012358i,0.00066913-0.00019891i,0.0013795-0.00027181i,0.0010006-3.6834e-05i,0.0009614+0.00033113i,0.00020654+0.00047852i,-0.00019379-0.00038161i,0.0007093-0.00091859i
0.0043837+0.0027478i,0.0028169+0.0019551i,0.002497+0.00077348i,0.0024325-7.6097e-05i,0.0016583-0.0010071i,0.0010997-0.0011569i,0.00039527+0.00073998i,0.00046642+0.0016301i,0.0010453+0.00093166i,0.00094507+0.00081746i,-7.7157e-05+0.00068757i,-0.00030917+0.00047838i,-6.6632e-05+0.00014139i,6.6568e-05+0.00035111i,0.00011914+0.00073326i,0.00028961+0.0005763i,0.00075593+0.00055591i,0.0013044-8.5493e-05i,0.00076206-0.0006502i,0.00015568+0.0005536i,0.00036313+0.0012802i,0.00036093+0.00071708i,6.384e-06+0.00015255i
-0.0017466-1.7123e-05i,-0.002457+0.0011162i,-0.0024129+0.0014659i,-0.00072945+0.0011813i,0.0013483+0.0013613i,0.0016361+0.00148i,0.00090562+0.0013127i,0.00019101+0.00090893i,-0.0006668+0.00073631i,-0.00080133+0.0006046i,9.7334e-05+0.0010008i,0.0011804+0.0011889i,0.0013365-0.00019123i,0.00041406-0.00035442i,-2.3445e-05-0.00020267i,-8.8654e-05-0.00023627i,-0.00053701+0.00022776i,-0.00091786-0.00097738i,-0.00031495-0.0016642i,-2.475e-05-0.00078436i,-0.00027631-0.00020298i,-0.00057319-0.0001037i,-0.00039351+0.00025594i
-0.00025125-0.00052731i,0.001227-0.00065948i,0.0010373+0.00055923i,1.7136e-05+0.0013625i,-0.00018344+0.00082738i,1.9719e-05+0.00074783i,-0.00032002+0.00086218i,6.0191e-05+0.00053925i,0.0010088-2.4254e-05i,0.001203-0.00050052i,0.00050698-0.00039847i,-0.00044787+0.00044459i,-0.0005545+0.00038415i,-1.339e-05-0.0001725i,0.00032511+0.00020342i,0.00032905-0.00011325i,0.00078829-0.00020643i,0.00062126-0.00011277i,7.8911e-05-0.00026639i,-5.0236e-06-0.00065511i,-0.00035847-0.00090107i,-0.00048317-0.00097804i,-0.00027487-0.00011235i
-3.6437e-05-0.0028567i,-0.00059806-0.00096176i,-0.0016237-1.7971e-06i,-0.001074+0.00080169i,-0.00099927+0.0014347i,-0.0015625+0.001182i,-0.0010868+0.00098348i,0.00041382+0.00076926i,0.0011753-0.00020494i,0.0010267-0.00076162i,0.00047096-0.00061363i,-0.00049497+0.00038972i,8.4504e-05+0.00080079i,0.00088846+0.00043276i,0.00045803+5.2482e-05i,0.00024383-6.1585e-05i,0.00038325-0.00043301i,0.00077271-0.00013249i,0.00078695+0.00047739i,0.00028544-9.4778e-05i,0.00031026-0.00066641i,-0.0002303-0.00051259i,-0.0006391-0.00078027i
0.0026951-0.00013723i,0.0016828-0.00039375i,0.00078449-0.00036717i,0.0027642+0.00042652i,0.0018003-0.00027003i,-0.00073456-0.0009165i,-0.00048272-0.00011348i,0.00070209+0.0002331i,0.0011976+0.00015463i,0.001705+0.00049122i,0.0014917+0.00045284i,0.0010597-8.9557e-05i,0.00073641-0.00033596i,0.00064275-0.00091822i,0.00043853-0.00034203i,0.0002696+0.00030231i,0.00014804+0.00011266i,-1.481e-05-0.0006532i,-0.00020964-0.00072784i,-0.00055077-0.00064039i,0.00045226-0.00054777i,0.00048196+1.8661e-07i,-0.00085347-0.00013432i
-0.0001391-0.00047948i,-0.0011997+0.00027918i,-0.0007263+0.0015304i,0.00095021+0.0009699i,0.0016435+0.00041734i,0.0011061+0.00061662i,0.00079304+0.0014633i,0.00034779+0.0018218i,0.00061188+0.00088703i,0.0013744+0.000879i,0.00095367+0.00074233i,0.00011668-0.00019941i,-1.8945e-06+1.2308e-05i,-0.00038821+9.3206e-06i,-0.00058526-0.00065827i,-0.00027962-0.00055882i,-0.00020739-1.0533e-05i,0.0003477+0.00076112i,0.00045368+0.00094056i,-2.0318e-05+0.00047859i,-0.0005659+0.00026606i,-0.00066518+0.00080928i,-0.0002717+0.0005759i
0.00086557+0.0026076i,0.00082704+0.0029097i,0.00033106+0.0034834i,0.0011828+0.0029129i,0.0022625+0.0017392i,0.0016529+0.00084937i,0.00069775+0.0012137i,0.00024826+0.0012276i,0.00037094+0.00092039i,5.8757e-05-0.00010116i,2.0932e-05-0.00070106i,0.00037846-0.00095406i,5.8995e-05-0.00096739i,-0.00046931+2.7739e-05i,-0.00032761-0.00021651i,7.0087e-05-0.00048985i,0.00033555+0.00027455i,0.00014489+0.00053673i,0.00056928-9.6865e-05i,0.00079181-0.00063365i,0.00018947-0.00091243i,-0.00042615-0.00095805i,-0.00032239-0.00055229i
-0.0011711-0.0006093i,-4.6661e-05+0.0011024i,0.00065556+0.0026819i,0.0017102+0.0020942i,0.0017976+0.0011057i,0.00099974+0.00041777i,0.00040158+0.00028857i,0.00089029+0.00066863i,0.000929+0.00090335i,-2.5035e-05+0.00068853i,-0.00016413+0.00058394i,0.00035852+0.00050271i,0.00042473-1.2098e-05i,0.0005039-0.00033518i,-7.9023e-05-0.00047023i,-0.00081196-0.00050375i,-0.0012512-0.00068402i,-0.00071969-0.00064145i,0.00031499-0.00034103i,0.00032973-0.00082847i,-0.00032053-0.00092225i,-0.00068096-3.0052e-06i,-0.00059541+0.00052734i
0.00065711+0.0023293i,0.0013041+0.0018424i,0.001735+0.0015199i,0.0017071+0.0011631i,0.0018656-0.00066098i,0.00040072-0.00072421i,-0.00087603+0.00028073i,-0.00048467+8.5938e-05i,-5.8738e-05-0.00039918i,0.00026129-0.00042671i,0.00073336-0.00070362i,0.00076236-0.0008201i,0.00015237-0.00098138i,-0.00012137-0.0008671i,0.00027829-0.00026488i,0.00035796+0.00016139i,-7.6847e-05+0.00039428i,-0.00039121+0.00070901i,-0.00047274+0.00098054i,-0.00036937+0.0004327i,0.00042241-0.00046368i,0.00076299+7.3843e-05i,0.00031508+0.00062626i
-0.0013131-0.0013603i,-0.00097203-0.00080733i,-0.00017822+0.00097305i,0.00060034+0.0020172i,0.00079772+0.0009264i,0.00041869-0.00015201i,0.00053401+0.00050878i,0.00072745+0.0010482i,0.00091795+0.0009036i,0.0008749+0.0010213i,5.3706e-05+0.00086517i,-0.00035149+0.00032938i,-3.0342e-05-0.00062892i,1.3344e-05-0.00059937i,-0.0012592-0.00018779i,-0.0013085-0.00026895i,5.5774e-05-4.2587e-05i,0.00049626+8.3466e-05i,0.00033711-0.00011081i,3.7416e-05-0.00021745i,-0.00022046-0.00022581i,-0.00037968-0.00013512i,-0.00012375+0.00016554i
6.1673e-05-0.00082922i,-0.00081158+0.0011665i,-4.6839e-05+0.0013116i,0.00059999+0.00086216i,0.00024787+0.00076889i,-0.00038045+0.00054881i,-0.00042271+0.00065325i,0.00034273+0.001079i,0.00063407+0.0006541i,0.00040079+2.4837e-05i,0.00036031+0.00044377i,0.00043322+0.00087392i,7.5508e-05+0.00073576i,-0.0001029+0.00032557i,-0.00048815-0.00016703i,-0.0010085-0.00056131i,-0.00072402-0.00056462i,3.2894e-05-0.0011745i,0.00028322-0.00080507i,-9.2169e-05-7.1729e-05i,0.00036532-0.00056981i,0.00052197-0.00052987i,0.00069678+0.00020575i
-0.00090892-0.0025077i,-0.00099527-0.00064264i,-0.00083271+0.0013757i,-0.00045219+0.00196i,4.8347e-06+0.0018592i,0.00015279+0.0013334i,0.0006454+0.00072997i,0.0011354+0.0002223i,0.0010248-0.00012446i,9.3167e-05-0.0002991i,-0.0004089-0.0002835i,5.9584e-05+0.00016688i,0.0004003+0.0002915i,9.8841e-05-0.00032386i,-0.00024647-0.00053633i,-0.00067175-9.9095e-05i,-0.00037881-0.00012591i,-0.00041372+3.6856e-05i,-0.00072407+0.00064716i,-0.00066262+0.00060623i,-0.00088668-0.00025072i,-0.0010955-0.00073537i,-0.0012638-0.00084319i
-0.0017418+0.0025235i,-0.00081149+0.002863i,-0.00025903+0.0025231i,-0.00042913+0.0013431i,0.00032137-0.00024826i,1.9586e-05-0.00014958i,-0.00024156+0.00094281i,2.7487e-05+0.00099144i,3.3022e-05+0.00072457i,3.6854e-05+0.00043391i,-0.00058108+0.00017858i,-0.00041419-0.00037291i,-0.00015138-0.00042702i,-0.00077015+0.00034518i,-0.00098738+0.00081602i,-0.00093695+9.6872e-05i,-0.00026923-0.00072089i,0.00057594-0.0015501i,0.00026065-0.0014439i,-0.00050208-0.0002235i,-0.00027756+0.00016505i,-0.00023819+0.00040328i,-7.3754e-05+0.00075964i
0.0011878-0.0015378i,0.00037197-0.0016464i,-0.00095514-0.0014067i,-0.00095808-0.00030176i,-0.00020652-0.00052539i,-0.00017536-0.00031249i,-0.00015471+0.00057229i,0.00047857+0.00062978i,0.0012533+0.00035962i,0.0018724+1.3806e-05i,0.0015282+0.00020113i,0.00055935-0.00016334i,0.00018414-5.0946e-05i,-0.00020134+0.00032268i,-7.5907e-05+2.3338e-05i,-9.7416e-05-1.9472e-06i,-0.00016149+0.0002385i,-7.4922e-05+0.00019623i,6.6146e-05+0.00025515i,-0.00016856+3.284e-05i,-0.00014344-0.00023108i,-0.00021949-0.0003306i,-0.0015885-0.000269i
-0.00052854-0.0011201i,-0.00087009-0.0010352i,-0.00046203-7.6464e-05i,-0.00020338+6.734e-05i,-0.00114-0.00040496i,-0.0010986-2.9597e-05i,0.00058556+0.00045549i,0.0012583+0.00078i,0.0011351+0.0012703i,0.0008794+0.0016542i,-0.00019982+0.0011789i,-0.00064681+0.00031511i,0.00048855+0.00069256i,0.00053028+0.00089384i,-0.0007836+0.00026674i,-0.00099458-6.0588e-05i,-0.00069575-0.00027286i,-0.00020999-0.00033966i,0.00017357-0.00017299i,-0.00045671+2.8428e-05i,-0.00040894-0.00013904i,0.00063363-0.00082492i,0.00048944-0.00079931i
0.00075323-0.0048622i,-0.0011389-0.0029401i,-0.0013521-0.00093118i,-0.00060886-5.8117e-05i,-0.00080067-0.00011246i,-0.00090277+0.00041576i,-0.00033923+0.0010246i,0.00067324+0.00086567i,0.0017238+0.00051671i,0.0010165-0.00019022i,-0.00027468-0.00060259i,-0.00079814-2.9004e-05i,-0.00021826-0.00037208i,4.6556e-05-0.00025592i,-0.00057207-0.00021768i,-0.00058906-0.00043304i,-0.00044803+3.4428e-05i,0.00025912+0.00039432i,0.00056245-0.00023418i,-1.6641e-05-0.00028627i,0.00048365-0.00038105i,0.00076324-0.00088051i,0.00025153-0.00040033i
0.00056571+0.0013431i,0.00055065+0.0014146i,0.00053833+0.0015721i,0.00046275+0.0015252i,-0.00060548+0.0016079i,-0.0010352+0.00097503i,-1.6083e-05+0.0007925i,0.00071446+0.00099425i,0.00055055+0.0006416i,0.00036353-0.00022063i,0.00016165-0.0007178i,-0.00046848-0.00012873i,-0.00027348+0.00019673i,0.00016029+0.00015362i,-7.0429e-05-4.0335e-05i,-0.00044027-0.00033712i,-3.5811e-05+5.825e-05i,6.5305e-05+0.00076043i,-1.1149e-05+0.00075303i,-0.00017126+0.00026487i,-0.00058949+0.00038289i,-3.5299e-05+0.00065575i,0.00066911+0.00053381i
-0.0031132-6.0658e-05i,-0.0025213+0.00039925i,-0.0026806+0.001859i,-0.0019152+0.0030955i,-0.00019308+0.0029735i,0.0005385+0.0013592i,8.596e-05+3.2599e-05i,0.00028708-7.2254e-05i,0.001181+3.1268e-05i,0.0014617+0.00013575i,0.0016009+0.00041441i,0.0019426+0.00051817i,0.0018816-0.00017892i,0.0009501-0.00012281i,0.00036364+0.00021088i,0.00010661+0.00052781i,-0.00012642+0.00097429i,-0.00049561+0.00090773i,-0.00071849+0.00058884i,-0.00054706+0.00016237i,-0.00032716+0.00037985i,-0.00065876+1.5983e-05i,-0.00069181-0.00061486i
0.001174+0.0015062i,0.0013813+0.00074557i,0.0016416-0.00014822i,0.0016331+1.5118e-06i,0.001012-6.8833e-05i,0.00027267-0.00020707i,0.00052997+8.3077e-05i,0.0010374-5.5268e-05i,0.0012393+5.5475e-05i,0.0013352-2.8252e-05i,0.00072326-0.00022436i,-5.7806e-05-0.00065895i,-0.00040633-0.0012278i,9.3248e-05-0.0007919i,0.00048782-0.00024134i,0.00049639-0.00040755i,0.00037276-0.0005008i,4.6479e-05-0.00034738i,1.5488e-05-0.00078016i,7.7223e-05-0.00088674i,-0.00041524-0.0006198i,-0.00052407-0.00025833i,-0.00016906-0.00062487i
-0.0010198-0.0024844i,-0.0022165-0.00079327i,-0.0012726+0.0010583i,0.00064932+0.0020134i,0.001069+0.0010124i,0.00061777+0.00098479i,0.00064258+0.0016683i,0.00074873+0.0010421i,0.00066082+0.00086479i,0.00084674+0.0011916i,0.0012583+0.0014762i,0.0010111+0.0015008i,0.0005855+0.00089468i,0.00031623+0.001028i,0.0003903+0.0013031i,0.00011672+0.00029826i,0.00018197-0.00038281i,4.5068e-06-0.00011254i,-0.00042791+0.00035492i,-0.00031637-0.00035993i,-0.00023501-0.00058588i,-0.00063414+7.0172e-05i,-0.00019959+0.0010492i
0.0016688+0.00085972i,0.00070216+0.0013672i,0.00023998+0.00035414i,0.00019759+6.9385e-05i,-0.00049046+0.00052078i,-0.0016784-0.00058444i,-0.0010888-0.00085321i,0.00056523-5.4679e-05i,0.00081025+0.00063868i,0.00038347+0.00040273i,0.0005843-0.00033106i,0.00013487-0.00019138i,-0.00034662-0.00021234i,-2.5355e-05+9.6645e-05i,0.00076378+0.00049533i,0.00068298+0.00013782i,0.00047675-1.4723e-05i,0.00086024+0.00015407i,0.00072689+0.00035613i,-0.00031546+0.00086934i,-0.0013756+0.0010694i,-0.00087294+0.00058522i,0.00029225-3.1948e-05i
-0.0002111-0.0044284i,-0.001184-0.003454i,-0.0021339-0.0015119i,-0.0021828+0.00019896i,-0.0020141+0.001164i,-0.0011568+0.0016011i,-8.318e-05+0.0011361i,0.00047812+0.0007426i,0.00025542+0.0003408i,0.00047135+0.0003821i,2.0624e-05+0.00058835i,-0.00020153+0.00026951i,0.00035762+0.00036631i,0.00020101+0.00040972i,0.00033522+4.9165e-05i,-0.00029026-0.00020502i,-0.00028145-0.00064447i,0.00054293-0.00067495i,0.00014741-0.00029844i,-0.00058363+0.00026746i,-0.00060083+0.00036482i,0.00012319+0.00033266i,-4.1278e-05+0.00080523i
-0.00063924+0.0019668i,-0.00014849+0.0021174i,-0.00027472+0.0020891i,0.00032873+0.0014859i,0.0012021+0.0006895i,0.001356+0.00023623i,0.00092659+0.00067796i,0.00018912+0.00081886i,1.3283e-06+0.00084749i,0.000255+0.00084783i,0.00025281+8.4012e-05i,0.00051661-0.00019501i,0.00057201-0.00013411i,0.000643+9.9354e-05i,0.00064986+0.00056305i,6.9168e-05+0.00042428i,-0.00017539+0.00027256i,-0.00021809+0.00047733i,-7.2821e-05+0.00043594i,0.00018543-0.00019538i,-0.0001837-0.0010373i,-0.00077289-0.00080135i,-0.0010603+1.4725e-05i
-0.0022547-0.0022599i,-0.0019971-0.00098135i,-0.0012934+0.00080565i,-7.7281e-05+0.002371i,0.00079659+0.0020402i,0.0012319+0.0013347i,0.0013317+0.00093602i,0.00064294+0.00077049i,0.0001643+0.00089578i,0.00026742+0.0011276i,0.00098369+0.00077875i,0.0016549-0.00018264i,0.00093574+0.00012768i,0.00034912+0.00021859i,0.00077149-0.00023782i,0.00032339+1.3048e-05i,-0.00029792+0.00011595i,-0.00036924+0.00015388i,-0.00023967+0.00026676i,-0.00016797+0.00019577i,-0.00011287-0.00041341i,0.0001607-0.00093297i,-0.00012279-0.00024723i
0.0011184-7.6235e-05i,0.00021206+0.0011083i,0.00047026+0.0011686i,0.0001392+0.001264i,-0.00041586+0.0014681i,-0.00028852+0.0013588i,-0.00014826+0.00049981i,0.00052954-0.00044672i,0.0012347-0.00027608i,0.00056717-0.00015518i,-5.3939e-05-0.00011254i,-0.00059423+0.0004215i,-0.00023989+0.00069005i,-2.8549e-05+0.00060266i,0.00018132-0.00031751i,0.00074511-0.00066765i,0.00012886+1.3341e-05i,-0.00050019+4.0963e-05i,0.00047396-4.8473e-05i,0.00041637+0.00025891i,-0.00032741+0.00051328i,0.00010021+0.00068935i,0.00038233+0.00050469i
-0.00068781-0.0015267i,-0.0015445-1.0543e-05i,-0.0016508+0.002468i,-0.00078053+0.0025021i,-0.00060263+0.0011027i,-0.0013564-0.0003345i,-0.00086621-0.00056784i,-0.00010685+5.4832e-05i,0.00032185-0.00027465i,0.00036787+0.00038093i,0.0003766+0.00098137i,0.00031572+0.00070728i,-0.00023201+0.00060361i,-0.00030058+0.0002026i,0.00036723+0.00052986i,0.00031652+0.00058208i,0.00012478-0.00028566i,0.00097759-0.00080403i,0.001136-0.00045087i,0.00018051+0.0005124i,-0.00062472+0.00037005i,-0.00021685+0.00011122i,0.00016664+0.00035639i
0.0027216+0.0011759i,0.0019949+0.0010703i,0.00072948+0.00026564i,-0.00040025-0.0001889i,0.00020046-0.00032869i,0.00086981+0.00015105i,0.00071062+0.00033194i,0.001134+0.00042078i,0.0012021+0.00045424i,0.00091028+0.00050439i,0.00083558+0.00051236i,0.00066154+0.00092705i,0.00013761+0.00082878i,-0.00031546+0.00014002i,9.06e-05+0.00040511i,0.00032496+0.00047605i,-0.00012975-0.0004062i,-0.00051004-0.00025777i,-0.00041743+0.00043965i,0.00037113+0.00070948i,0.00071204+0.0007988i,0.00049304+0.00043424i,0.00011995-0.00048879i
-0.002986-0.0025147i,-0.0020269-0.0011408i,-0.0014575+0.00021423i,-0.00071415+0.0011497i,-7.7638e-05+0.0014441i,-6.6139e-05+0.0019149i,6.7295e-05+0.0011707i,0.0004204-0.00039033i,-3.4769e-05-7.6146e-05i,0.00018651+0.00080022i,0.0007932+0.00059474i,0.00073004+0.00052014i,0.00094782+0.001001i,0.00080394+0.0007459i,0.00054982-1.5595e-05i,0.00022818-0.00028583i,3.8376e-05-0.00039503i,0.00068893-0.00047591i,0.0011792+0.00012986i,0.00011611+0.00061076i,-0.0012808+0.00060713i,-0.0011602+0.00085088i,-0.00030613+0.00047766i
-0.00053977-2.9312e-05i,-0.00096337+0.0013778i,-0.00050649+0.0015599i,0.00020123+0.0017736i,-9.8568e-07+0.0020517i,-0.0010396+0.001921i,-0.00034967+0.0017435i,0.00052586+0.0018417i,0.00043641+0.00085832i,0.00071194+3.8089e-05i,0.00022381+0.0003474i,-3.8227e-07+0.00082759i,0.0002908+0.0011225i,0.00063001+0.00061093i,0.0010621+0.00016997i,0.00118+0.0003382i,0.0010731+0.00048314i,0.00028836+0.00035189i,-0.0005844+0.00011247i,-0.00053543-0.00040767i,-0.0002212-0.00059485i,-0.00024349-0.00029857i,-0.00043909+1.2813e-05i
-0.00011159-0.0015932i,-0.00047528-0.0013782i,-0.00043004+0.00033416i,-0.00024693+0.0019516i,-0.00043768+0.0016701i,-0.00043602+0.00040059i,-4.0408e-05+0.00044377i,9.7043e-05+0.00059707i,0.00019399+0.00049055i,0.00036604+0.00039445i,-0.00050016+0.000564i,-0.0011689+0.00071335i,-0.00032216+0.00070659i,-0.00011792+0.00048866i,-0.0011309+5.2674e-05i,-0.0015364-0.00050825i,-0.0010924-0.00084371i,1.5127e-05-0.00049896i,0.00051379-0.00014809i,0.00044022-0.00073693i,0.00066643-0.0013588i,0.0010618-0.00086384i,0.00084261-0.00020658i
0.0021239+0.0010428i,0.00023634+0.0012715i,-0.00087261+0.0011237i,-5.7128e-05+0.00059881i,0.0001041+0.00062701i,7.216e-05+0.00065041i,-3.3681e-05+0.00012841i,-0.00016439+7.6583e-05i,-0.00027122-0.00037058i,0.00018624-0.00055703i,0.00080924+0.00070128i,0.00057327+0.0015053i,0.00021798+0.0010028i,-0.00021425-9.2067e-05i,-0.00071214-0.0007554i,-0.00067025-0.00058874i,4.6924e-05+0.00017296i,0.0006633+0.00063191i,0.0005759+0.00013323i,0.00011526-5.5818e-05i,-0.00035499+3.4791e-05i,-0.0008306-0.00012084i,-0.0003315-6.6419e-05i
-0.00078369-0.0018278i,-0.0018488-0.0011007i,-0.0012262-0.00024619i,0.00057799+5.6581e-05i,0.0015685-0.00026123i,0.00057482+0.00049608i,0.00064817+0.0010909i,0.0009192+0.001227i,0.00096817+0.0013301i,0.00089479+0.00075389i,-0.0001061-0.00015228i,-0.00018448-0.00034786i,0.00078081-0.00046313i,0.0013473-0.00047032i,0.0012564+0.00010274i,0.00041328-0.00028779i,0.00017545-0.0011234i,0.00016895-0.0011077i,0.00012658-0.0011292i,0.00028853-0.0010641i,-0.00046753-0.00053367i,-0.00069888-3.403e-06i,-0.00043051-0.00051419i
0.0020716+0.00012881i,0.0014298+0.00015711i,0.00083131-0.00044782i,0.00038256+3.7801e-05i,0.00053106+0.00052768i,0.0006705+0.00070972i,0.00018332+0.0008606i,0.00017408+0.0005694i,0.00030562+0.00011453i,0.00012725+6.8894e-05i,0.00053122+0.00036827i,0.00074463+0.00014905i,0.00031886+0.00029145i,0.00054436-0.00015683i,0.00039872-0.00033275i,5.8756e-05+0.0004095i,-0.00026553+0.00088276i,-0.00028493+0.00030834i,-0.00013018-0.00050892i,-8.5762e-05-0.0011694i,-0.00070673-0.00087649i,-0.0014546-0.00088687i,-0.00093718-0.00043552i
-0.0030045-0.0010448i,-0.0022728-0.00099635i,-0.0013102+0.0011603i,-0.00015586+0.0027987i,0.00034078+0.0024746i,0.00014239+0.0012308i,0.00043695+0.00085491i,0.00079949+0.00121i,0.0010309+0.0011628i,0.00098568+0.00075291i,0.00071605+0.00026423i,0.00039514+0.00082877i,0.00069861+0.0010223i,0.00089957+0.00026791i,4.9527e-05-0.00058256i,-0.00041266-0.0011173i,0.00045984-0.00063322i,0.00041568+0.00026538i,-0.00050315+0.00021349i,-0.00047021+0.00028693i,-0.00074065+0.00043403i,-6.4281e-05+5.9373e-05i,0.001093-0.00045408i
0.0020925+0.0021638i,0.0019197+0.0023601i,0.00097291+0.0019944i,0.00071026+0.00075338i,0.00046177+6.9387e-05i,0.000817-0.00043439i,0.00026785-0.00057725i,-0.00028782+8.1356e-05i,-0.00033237+0.0010649i,0.00011539+0.0012547i,0.0012293+0.0013702i,0.00116+0.0010983i,0.0011586+0.00068613i,0.00081592+0.00056966i,0.00060161+0.00030978i,5.8286e-05+0.00068594i,-0.00088952+0.00041445i,-0.00078848+0.0001916i,-0.00024954-0.00015498i,-0.00042937-0.00031023i,-0.00026272+0.00048557i,0.00043047+0.00075681i,0.0010223+0.00048953i
-0.00035535-0.0011752i,-0.00070972-0.00047681i,-0.00019126+0.00069701i,0.00058481+0.0021226i,0.00057614+0.0019317i,0.00017309+0.00066681i,0.00036075+0.00034518i,0.00042285+4.4507e-05i,0.00067728+0.00059687i,0.00050014+0.00088713i,-0.00021707+0.00020921i,-0.00043624-0.0001038i,-0.00058911-0.0001397i,-0.00070538-0.0001591i,-0.00058661-0.00062737i,-0.00039584-0.001118i,-0.00050493-0.00093715i,-0.0007262-0.00047443i,-0.00065299+5.9509e-05i,-0.00014756+1.9492e-05i,-4.3746e-05-0.00031742i,0.00014293-3.4499e-05i,0.00016414+0.00020937i
0.00039086+0.0022527i,-0.00046444+0.0020625i,-0.0006041+0.00097963i,0.00060814+0.0012449i,0.0016795+0.0013751i,0.0012283+0.0014419i,0.00066698+0.00064139i,0.00084411+9.1729e-05i,5.7653e-05+3.8131e-05i,-0.00030228-0.0002243i,-0.00021944-2.3438e-05i,0.00036934+5.4171e-05i,0.00048259+0.00018385i,-0.00029293+0.00010904i,-0.00019932-0.00051387i,0.00030854+5.9176e-05i,0.00038572+0.001117i,7.9812e-05+0.00069592i,-0.00028873-0.00016932i,-0.00058464-0.00043226i,-0.00036126+0.00016128i,-0.00017854+0.00030745i,-0.0004885-2.2387e-05i
-0.0010781-0.002435i,-0.0012744-0.001707i,-0.00066684-0.00088272i,0.00011987-2.4782e-05i,0.0003945+0.00018546i,0.00014437+0.00010781i,0.00035023+0.0010107i,0.00038995+0.0012782i,0.00090401+0.00089658i,0.00097568+0.00075024i,8.7176e-05+0.00036655i,-0.00035967+0.00075861i,-0.00036443+0.00047093i,-0.00016608-0.00041787i,-0.00016783-0.0004756i,-0.00055307-0.00030864i,-0.00049181-0.00028458i,0.00015931-0.00086557i,0.00075877-0.0010047i,0.00055459+0.00038538i,5.1688e-06+0.00071548i,0.00024012-0.00048187i,0.00051342-0.00078375i
