-0.0025092-0.00050919i,-0.0017004-0.0016578i,-0.0023876-0.0015611i,-0.0030476-0.00032485i,-0.0032185+0.0013985i,-0.0025277+0.0022034i,-0.001553+0.0018425i,-0.001175+0.0015279i,-0.00024308+0.00075128i,0.00084475+0.00018344i,0.0010552-0.00027184i,0.0010819-0.00047316i,0.00012962-2.1235e-05i,-0.00083505-0.0001922i,-0.00018456-0.00016541i,0.00051336+0.00085362i,0.00015708+0.00152i,-0.00072121+0.00099329i,-0.00067986+0.00014619i,0.00032491-0.00023566i,-4.2425e-06+0.00040452i,-0.00041013+0.001093i,-0.00013399+0.00093303i
0.1142-0.18643i,0.15415-0.22608i,0.14227-0.1516i,0.11934-0.068183i,0.083187-0.045922i,0.032442-0.042364i,0.0099353-0.034128i,0.012012-0.032738i,0.0056017-0.031118i,-0.010456-0.024974i,-0.026334-0.015756i,-0.02942+0.00071246i,-0.015574+0.012035i,-0.0072689+0.011613i,-0.0057132+0.014251i,0.0041039+0.017599i,0.0058566+0.012353i,-0.0089304+0.0068879i,-0.018612+0.0018268i,-0.018388-0.0094531i,-0.015115-0.015467i,-0.006276-0.010518i,-0.00061058-0.0074375i
-0.24448+0.10747i,-0.31825+0.15292i,-0.2474+0.092668i,-0.1576-0.018596i,-0.12427-0.051954i,-0.08123-0.01543i,-0.024827+0.00088435i,-0.0011059-0.0054763i,0.0013936+0.0015296i,0.0093003+0.012914i,0.01431+0.013892i,0.0042232+0.0051374i,-0.015111-0.0039522i,-0.027549-0.0067339i,-0.028598-0.010465i,-0.02336-0.018121i,-0.015152-0.020294i,-0.0042749-0.014765i,0.011558-0.012426i,0.029547-0.016279i,0.03887-0.018066i,0.03651-0.01058i,0.033703+0.0015452i
0.28124-0.031292i,0.32814-0.070304i,0.2113-0.01751i,0.1027+0.10229i,0.10109+0.13665i,0.095217+0.078921i,0.049577+0.052922i,0.029215+0.057642i,0.031617+0.037188i,0.02752+0.0070339i,0.024656-0.014315i,0.022612-0.025052i,0.019906-0.020779i,0.021782-0.012268i,0.018816-0.0073408i,0.0064604+2.0976e-05i,-0.00015275+0.0048157i,0.0025578+0.00080404i,0.0062854+0.0051137i,0.012581+0.02063i,0.012273+0.027238i,-0.0024754+0.021752i,-0.015089+0.014174i
-0.21031-0.063712i,-0.22734-0.072315i,-0.12959-0.057098i,-0.032237-0.044877i,-0.012414-0.032282i,-0.021698-0.019318i,-0.022268-0.02333i,-0.021854-0.02944i,-0.02245-0.021956i,-0.026534-0.0082892i,-0.029877+0.006575i,-0.018378+0.011391i,-0.00040006+0.0037718i,0.013122+0.0010562i,0.02414+0.0052469i,0.031329+0.0083465i,0.028416+0.010454i,0.016459+0.010616i,-0.0020036+0.0043211i,-0.028007-0.0017905i,-0.044289-0.0012377i,-0.036463-0.0020732i,-0.021594-0.0036022i
0.10148+0.17888i,0.13453+0.22474i,0.072134+0.12644i,-0.050398+0.0042798i,-0.12343-0.016245i,-0.10682+0.013342i,-0.070226+0.014477i,-0.056689+0.0091084i,-0.036512+0.016325i,-0.0042568+0.017103i,0.011432+0.014521i,0.0047824+0.019188i,-0.0090899+0.024053i,-0.022233+0.020929i,-0.027207+0.011803i,-0.022596-0.0038993i,-0.018882-0.014251i,-0.017321-0.010174i,-0.014161-0.005246i,-0.0069373-0.0084133i,0.0070976-0.013759i,0.020343-0.016926i,0.024551-0.017686i
-0.029458-0.27959i,-0.083213-0.32448i,-0.069095-0.18725i,0.029213-0.031061i,0.10681+0.0033551i,0.10164-0.0090847i,0.08158+0.01i,0.082432+0.019504i,0.06657-0.00063726i,0.034511-0.022095i,0.0099335-0.031458i,-0.0009841-0.027181i,0.0025836-0.017062i,0.0071962-0.010494i,0.00023642-0.0038136i,-0.012548+0.0058976i,-0.0185+0.0078462i,-0.014783+0.0010629i,0.0035804-0.0019291i,0.032831-0.0028037i,0.042658-0.0018895i,0.0259+0.0084012i,0.0096573+0.016288i
-0.0082194+0.24094i,0.0098777+0.26918i,0.034426+0.18642i,0.047544+0.094837i,0.046059+0.041433i,0.029294-0.00072781i,0.00081653-0.025521i,-0.015112-0.022429i,-0.015316-0.012466i,-0.021077-0.00076517i,-0.025349+0.0095763i,-0.018667+0.0060539i,-0.008849-0.0067787i,0.0042951-0.01807i,0.020646-0.02256i,0.033189-0.017554i,0.035153-0.0084158i,0.027533-0.0054836i,0.011111-0.0078273i,-0.013749-0.0036825i,-0.031967+0.0038101i,-0.030244+0.0040407i,-0.019124+0.0027422i
0.10849-0.10556i,0.1442-0.14984i,0.059639-0.1424i,-0.079166-0.070275i,-0.14082+0.033865i,-0.11319+0.089711i,-0.070757+0.087639i,-0.043356+0.072019i,-0.016974+0.055906i,0.008812+0.035881i,0.023974+0.023587i,0.025888+0.020327i,0.015374+0.020385i,0.00010597+0.02259i,-0.010607+0.01684i,-0.015416+0.0023169i,-0.013007-0.0047783i,-0.0093364+0.00082446i,-0.013974+0.012129i,-0.020417+0.021822i,-0.016178+0.01653i,-0.0092313-0.0021637i,-0.0091881-0.013129i
-0.25643+0.0071753i,-0.32248+0.051915i,-0.22863+0.069277i,-0.083236+0.029222i,-0.0047589-0.026306i,0.025794-0.031009i,0.048683-0.024235i,0.048099-0.035083i,0.025369-0.037768i,0.0055082-0.033086i,-0.0033242-0.027775i,-0.0018536-0.021493i,0.0022556-0.017028i,0.0010725-0.0066536i,-0.0032384+0.012488i,-0.0088698+0.026055i,-0.0158+0.025363i,-0.015386+0.018733i,0.0054942+0.0078683i,0.033838-0.014965i,0.043061-0.028354i,0.036721-0.01684i,0.030146-0.0031447i
0.27817-0.019474i,0.33061-0.025606i,0.26906-0.02229i,0.18208-0.017339i,0.11237-0.029289i,0.045102-0.055837i,-0.0075059-0.049777i,-0.021971-0.021947i,-0.016407-0.0066923i,-0.017795+0.0051128i,-0.02372+0.014928i,-0.02781+0.01679i,-0.022728+0.012184i,-0.0092806-0.0042953i,0.0039291-0.021922i,0.014588-0.025427i,0.020649-0.019445i,0.016905-0.019313i,0.0033579-0.026342i,-0.013221-0.022604i,-0.019977-0.0063701i,-0.014292+0.0051065i,-0.0081987+0.0054128i
-0.11105-0.059875i,-0.1556-0.11079i,-0.15509-0.081911i,-0.11188+0.0093944i,-0.054374+0.077806i,-0.019072+0.095843i,-0.0032746+0.079286i,0.011357+0.054038i,0.023233+0.031438i,0.030765+0.011094i,0.032954-0.0021989i,0.027442-0.003523i,0.018754+0.0037019i,0.0092456+0.010852i,-0.00025563+0.0089476i,-0.0055764-0.0018332i,-0.0036363-0.013848i,-0.0025401-0.016077i,-0.011215+0.0044123i,-0.018915+0.036015i,-0.021152+0.045222i,-0.024561+0.030083i,-0.023873+0.01764i
-0.020286+0.22657i,0.0028973+0.29875i,-0.0084376+0.21821i,-0.05693+0.091114i,-0.074018+0.038236i,-0.02424+0.01684i,0.010174-0.0107i,-0.0010317-0.017105i,-0.011159-0.0066956i,-0.012076-0.0072736i,-0.011378-0.015165i,-0.008359-0.019945i,-0.0061154-0.018773i,0.00043036-0.0064835i,0.009039+0.011104i,0.0071293+0.022317i,-0.0027912+0.0282i,-0.0032513+0.030253i,0.013894+0.018193i,0.030392-0.011047i,0.030898-0.035231i,0.024186-0.034833i,0.019554-0.024245i
-0.021139-0.2656i,0.0080475-0.31692i,0.043017-0.2265i,0.072621-0.10514i,0.071734-0.066101i,0.016042-0.057155i,-0.021193-0.023354i,-0.0094875-0.00011563i,0.00071235+0.0016405i,-0.0042158+0.010895i,-0.0099173+0.026587i,-0.0075532+0.030939i,-0.00059409+0.018165i,-0.0014046-0.0019927i,-0.0051797-0.014049i,-0.0010534-0.012699i,0.0052139-0.0052766i,0.0049116-0.0037927i,-0.0033871-0.015657i,-0.013488-0.03018i,-0.012543-0.028226i,-0.0014157-0.016612i,0.0030556-0.010382i
-0.028438+0.10961i,-0.081779+0.14533i,-0.063676+0.10207i,-0.010464+0.024956i,0.0027518+0.0022185i,0.0044354+0.024118i,0.010134+0.025007i,0.0039354+0.0074321i,-0.0028506-0.0063428i,-0.00076195-0.014281i,0.0051507-0.014569i,0.0080787-0.0085238i,0.0086076-0.0011481i,0.0067396+0.0040963i,0.00012613+0.003605i,-0.0047106-0.0071854i,-0.0056463-0.02312i,-0.011329-0.028047i,-0.018985-0.0048203i,-0.015769+0.037291i,-0.008482+0.060997i,-0.0093459+0.054446i,-0.010843+0.040875i
0.19819-0.003347i,0.22131-0.026995i,0.098904+0.00052721i,-0.0482+0.072065i,-0.073343+0.10682i,-0.021676+0.070006i,0.0022714+0.028188i,0.0035171+0.022285i,0.012413+0.026285i,0.012519+0.013775i,0.0015603-0.0066551i,-0.0072558-0.015674i,-0.010777-0.010209i,-0.0030602-0.0016566i,0.0095361+0.0034158i,0.010283+0.0069756i,0.002696+0.011748i,0.0041398+0.017137i,0.019419+0.013537i,0.031861-0.0041862i,0.025662-0.020554i,0.013273-0.022758i,0.0091532-0.017271i
-0.24336-0.001514i,-0.27247-0.01584i,-0.15055-0.014481i,0.012855-0.019166i,0.061228-0.045987i,0.022947-0.051128i,0.0054402-0.03101i,0.014991-0.025408i,0.013063-0.028823i,0.0070553-0.014938i,0.008693+0.0058623i,0.0094562+0.011918i,0.0035597+0.0033401i,-0.0071502-0.0020922i,-0.0096929+0.001422i,0.00064538+0.0092601i,0.014698+0.015726i,0.021759+0.0087645i,0.0079797-0.015119i,-0.020072-0.039746i,-0.031622-0.046329i,-0.021986-0.03757i,-0.01182-0.02821i
0.10084+0.050904i,0.17546+0.086842i,0.13504+0.013119i,0.014944-0.076144i,-0.051746-0.060976i,-0.049129+0.00078744i,-0.036169+0.027093i,-0.035992+0.027764i,-0.035808+0.027379i,-0.026376+0.021362i,-0.013927+0.012816i,-0.0022676+0.0085382i,0.006484+0.0057908i,0.0066529+0.0040051i,-0.00021559+0.00081771i,-0.0084754-0.0086998i,-0.01901-0.019342i,-0.03018-0.017881i,-0.031617+0.0051921i,-0.015909+0.037123i,0.0033502+0.051027i,0.010769+0.044296i,0.008318+0.033069i
-0.017379-0.16996i,-0.07494-0.18422i,-0.10018-0.045855i,-0.065909+0.13404i,0.0048102+0.18561i,0.055239+0.11538i,0.052775+0.045401i,0.041589+0.028844i,0.046456+0.018375i,0.034443-0.00088309i,0.0094737-0.010782i,-0.0045364-0.011149i,-0.0039394-0.0062035i,0.0049129-0.0045702i,0.0069337-0.0073031i,-0.0035919-0.003775i,-0.012526+0.0064917i,-0.006171+0.015858i,0.01783+0.015284i,0.041601+0.0039312i,0.041061-0.0056015i,0.023578-0.0069771i,0.013762-0.0039049i
0.0072168+0.1766i,-0.017034+0.20839i,0.030522+0.12324i,0.095092-0.035903i,0.06683-0.13839i,-0.00057322-0.13054i,-0.020753-0.082641i,-0.019247-0.063636i,-0.024187-0.051309i,-0.018873-0.02958i,-0.0061181-0.014101i,-0.0019602-0.0052907i,-0.0050041+0.0015937i,-0.0029632+0.0042651i,0.0083511+0.0050161i,0.025101+0.0038318i,0.039454-0.0017679i,0.038168-0.01375i,0.012178-0.029992i,-0.026004-0.038618i,-0.046598-0.034495i,-0.041065-0.024566i,-0.028797-0.017722i
0.093613-0.093043i,0.13764-0.19664i,0.042596-0.21762i,-0.10618-0.13053i,-0.14832-0.0095067i,-0.097751+0.062099i,-0.04857+0.070322i,-0.023713+0.062666i,-0.0060896+0.057263i,0.0073995+0.043397i,0.012028+0.027839i,0.014942+0.015895i,0.015112+0.004404i,0.007281+0.0003608i,0.00064116+0.0028559i,-0.0034476+0.0010718i,-0.010443-0.0038402i,-0.019489-0.00054796i,-0.023468+0.017379i,-0.014127+0.036439i,0.003197+0.035923i,0.014363+0.022178i,0.013879+0.015145i
-0.18722+0.041586i,-0.20492+0.11874i,-0.11291+0.18211i,0.038052+0.21121i,0.14635+0.16371i,0.14934+0.067087i,0.095351+0.013289i,0.063758-0.0020689i,0.047792-0.021585i,0.022256-0.031625i,0.00073622-0.022686i,-0.0094829-0.012963i,-0.011078-0.0084957i,-0.010709-0.0061537i,-0.014543-0.0011744i,-0.020169+0.010175i,-0.023202+0.020704i,-0.013288+0.023203i,0.015108+0.011535i,0.043271-0.0061008i,0.045583-0.011531i,0.029029-0.0069654i,0.018934-0.0041801i
0.13438+0.0010717i,0.18311+0.0352i,0.17227-0.013775i,0.071005-0.12787i,-0.065863-0.17029i,-0.12222-0.11852i,-0.096694-0.065478i,-0.073314-0.035974i,-0.061743-0.011734i,-0.043368+0.0024165i,-0.027222+0.0031377i,-0.016375+0.0039746i,-0.0065475+0.0068187i,0.00081595+0.0025555i,0.004838-0.0069661i,0.0080584-0.01458i,0.012726-0.017953i,0.011951-0.021624i,-0.0033181-0.027984i,-0.027209-0.030538i,-0.040215-0.021972i,-0.034751-0.0086954i,-0.024778-0.0030879i
-0.041667-0.13659i,-0.14301-0.22173i,-0.21389-0.17225i,-0.20512-0.014357i,-0.12417+0.11241i,-0.032941+0.13868i,0.012742+0.10276i,0.022675+0.065869i,0.03133+0.043997i,0.037563+0.024117i,0.034116+0.0095759i,0.028269-0.00033389i,0.018626-0.0066095i,0.011181-0.0060899i,0.011141-0.0054695i,0.010506-0.010909i,0.0057776-0.016709i,-0.0026149-0.011705i,-0.010176+0.0096499i,-0.01153+0.031055i,-0.0058535+0.028106i,0.0023685+0.011582i,0.0062754+0.0061154i
0.038045+0.18632i,0.07549+0.23333i,0.11687+0.21098i,0.19112+0.12208i,0.2347-0.001268i,0.18071-0.077985i,0.096084-0.072387i,0.05341-0.047196i,0.02614-0.040265i,-0.00096014-0.030228i,-0.01268-0.014423i,-0.013349-0.0013835i,-0.0098105+0.0065476i,-0.0060359+0.011012i,-0.0029562+0.016886i,0.00015359+0.022958i,-1.2913e-05+0.025806i,0.0020317+0.022721i,0.014312+0.010519i,0.031594-0.0054448i,0.035371-0.012835i,0.022831-0.0099343i,0.013035-0.008547i
0.0019109-0.077759i,0.084557-0.11101i,0.089392-0.14521i,-0.039851-0.13323i,-0.16984-0.060785i,-0.18477+0.00060498i,-0.12837+0.01606i,-0.079472+0.019052i,-0.04563+0.025756i,-0.022243+0.024132i,-0.01461+0.018395i,-0.01124+0.014168i,-0.0067503+0.0068345i,-0.0069496-0.00021027i,-0.007307-0.0021536i,-0.0031521+0.0013411i,0.0016134+0.0051382i,0.0024728+0.00098342i,-0.0059165-0.011564i,-0.0195-0.020242i,-0.022999-0.013274i,-0.015596+0.00082057i,-0.011805+0.0060133i
-0.14488-0.028477i,-0.2544+0.0069307i,-0.25652+0.061542i,-0.14385+0.12076i,-0.018497+0.14937i,0.051695+0.12903i,0.058243+0.080833i,0.03999+0.042107i,0.031117+0.01453i,0.025686-0.0073665i,0.019179-0.017888i,0.012457-0.020203i,0.0046881-0.017942i,0.00055496-0.014446i,-0.003777-0.017597i,-0.010479-0.023057i,-0.013838-0.025213i,-0.01247-0.019177i,-0.0099187+0.00128i,-0.010085+0.02388i,-0.010541+0.025497i,-0.006967+0.010146i,-0.0015488+0.0031474i
0.1814-0.0082334i,0.22562+0.0072225i,0.21242+0.0060861i,0.16745-0.073776i,0.10689-0.17108i,0.048564-0.17625i,0.022081-0.10985i,0.013814-0.060107i,-0.00014486-0.033842i,-0.009418-0.012249i,-0.0091332+0.0005949i,-0.0054618+0.0073942i,0.002398+0.010863i,0.0099399+0.011668i,0.013262+0.012514i,0.010413+0.011116i,0.0025551+0.0085992i,0.00010686+0.0069187i,0.011827+0.0029755i,0.027905-0.0053284i,0.028941-0.01235i,0.016841-0.012235i,0.0086779-0.010148i
-0.032243+0.0024886i,-0.027408-0.083554i,-0.042973-0.11934i,-0.085656-0.029204i,-0.11088+0.090202i,-0.099303+0.11925i,-0.072639+0.082253i,-0.042751+0.052219i,-0.016217+0.033651i,-0.0015498+0.019785i,0.0036893+0.016535i,0.0058782+0.015427i,0.0035585+0.010238i,-0.00043322+0.0075229i,0.0018251+0.0087073i,0.010597+0.0094662i,0.018753+0.0089082i,0.016486+0.003633i,0.00035448-0.0079669i,-0.015839-0.018311i,-0.015143-0.015113i,-0.0036073-0.002303i,0.00025218+0.0041968i
-0.089795+0.10938i,-0.10999+0.19706i,-0.091544+0.20664i,-0.01493+0.15054i,0.08121+0.097772i,0.1189+0.052831i,0.087019+0.020195i,0.045754+0.0095629i,0.024071+0.0026159i,0.008375-0.007937i,-0.003452-0.014156i,-0.010377-0.016148i,-0.013856-0.013671i,-0.015011-0.0090378i,-0.017634-0.0041797i,-0.018568-0.0023921i,-0.014885-0.0073326i,-0.01026-0.0091413i,-0.0077421+0.0025308i,-0.0078985+0.02078i,-0.0090583+0.025767i,-0.0081122+0.015184i,-0.0045931+0.0083898i
0.039247-0.14412i,0.07301-0.17079i,0.08162-0.13398i,0.020029-0.11741i,-0.067514-0.14401i,-0.091604-0.13025i,-0.055763-0.083605i,-0.026144-0.051879i,-0.014608-0.027284i,-0.0036885-0.01002i,0.0018931-0.0036731i,0.0037711-0.0012593i,0.0089384-0.004607i,0.013543-0.0092222i,0.013981-0.0096138i,0.0064049-0.0044885i,-0.0039669+0.0042868i,-0.0059579+0.0097244i,0.006747+0.0049914i,0.023534-0.0065592i,0.02269-0.01297i,0.0073524-0.012241i,-0.0016246-0.010735i
0.018647+0.010208i,-0.026312-0.025515i,-0.055079-0.048512i,-0.033067+0.0046955i,-0.0043367+0.092279i,-0.00089087+0.11841i,-0.0055377+0.089623i,-0.0041292+0.05522i,-0.00058148+0.029764i,0.0031801+0.014113i,0.008299+0.0056992i,0.011507+0.0015944i,0.010885+0.0031671i,0.011279+0.0048493i,0.012522+0.00079912i,0.013717-0.0039304i,0.015919-0.0039204i,0.014279-0.0026776i,0.0010711-0.0057593i,-0.014828-0.012024i,-0.014049-0.013553i,-0.0024554-0.0076628i,0.0023496-0.0017077i
0.040827+0.10819i,0.080183+0.15192i,0.076925+0.1398i,0.066693+0.067711i,0.091386-0.0085789i,0.09142-0.040406i,0.052685-0.029396i,0.027986-0.0080586i,0.017629-0.0012478i,0.0047809+0.0010814i,-0.0059954+0.0064504i,-0.012404+0.010079i,-0.014374+0.013235i,-0.013141+0.01645i,-0.010214+0.01797i,-0.0057881+0.011541i,-0.0032023-0.0021583i,-0.0046582-0.0098902i,-0.0067003-0.0013757i,-0.0058206+0.016512i,-0.0023398+0.023731i,0.0017763+0.016731i,0.0051412+0.0096206i
-0.097578-0.067827i,-0.099952-0.084546i,-0.052416-0.06771i,-0.054705-0.033279i,-0.11231-0.013121i,-0.11797-0.013134i,-0.074154-0.017998i,-0.043183-0.015297i,-0.022996-0.0097894i,-0.0093115-0.010372i,-0.0042116-0.0080319i,-0.0011877-0.0048442i,-0.002873-0.0085008i,-0.0081161-0.012381i,-0.0094431-0.01133i,-0.0089861-0.0039361i,-0.01022+0.005921i,-0.0072794+0.0091646i,0.0035056+2.2762e-05i,0.013628-0.012867i,0.010956-0.014065i,-2.0935e-05-0.0060245i,-0.0078889-0.0022536i
0.03798-0.033812i,-0.0042284-0.043413i,-0.047086-0.035901i,-0.015971-0.0061152i,0.042004+0.034987i,0.052655+0.05771i,0.036014+0.049905i,0.023393+0.032006i,0.015634+0.019051i,0.0096875+0.0080042i,0.002659-0.0043662i,-0.0008529-0.011044i,0.0022105-0.011944i,0.0041863-0.012351i,0.00097311-0.011931i,-0.00019403-0.0080384i,0.0059086-0.00152i,0.010525+0.0011871i,0.0035916-0.00066717i,-0.0083293-0.005633i,-0.011939-0.009517i,-0.0050632-0.0088866i,0.00027348-0.005258i
0.083519+0.033181i,0.11918+0.027241i,0.092905+0.021867i,0.035441+0.00023575i,0.015927-0.038247i,0.020383-0.047937i,0.017392-0.025687i,0.014264-0.01031i,0.011123-0.0057692i,0.010477+0.00047013i,0.01175+0.0059889i,0.0099943+0.010161i,0.010659+0.01391i,0.015373+0.01314i,0.017798+0.0083187i,0.012201-0.0001359i,0.00064019-0.0083199i,-0.0085008-0.0076132i,-0.0066307+0.0063385i,0.0038006+0.022176i,0.012079+0.021035i,0.012365+0.0080983i,0.010569+8.2538e-05i
-0.095671+0.055001i,-0.085446+0.061878i,-0.037271+0.033457i,-0.023391+0.035684i,-0.052491+0.063112i,-0.062562+0.052478i,-0.046878+0.021902i,-0.030419+0.011309i,-0.018443+0.0069213i,-0.01261+0.0016125i,-0.0064677+0.0014651i,-0.0013161+0.0017089i,-0.0029242+0.0033678i,-0.0053817+0.0071394i,-0.0053193+0.008173i,-0.0046834+0.0096223i,-0.0042609+0.010852i,-0.0041303+0.0080937i,-0.0020941-0.0011476i,0.0016407-0.010284i,0.0012249-0.0066232i,-0.0030383+0.0041401i,-0.0059113+0.0078175i
-0.020458-0.075758i,-0.047361-0.054062i,-0.04529-0.023719i,-0.0060331-0.02865i,0.033647-0.027544i,0.042031-0.0088725i,0.02963-0.0024334i,0.017152-0.0034506i,0.011544-0.002768i,0.0036716-0.0019813i,-0.0077372+0.0009562i,-0.013114+0.0010295i,-0.013923-0.0022617i,-0.013163-0.001936i,-0.0082398+0.0034008i,0.0013565+0.0063769i,0.010982+0.0029514i,0.013407-0.0032559i,0.0034162-0.0080182i,-0.012232-0.0095685i,-0.018194-0.007072i,-0.011739-0.002591i,-0.0047245+0.00091035i
0.08248-0.039435i,0.077468-0.066291i,0.038321-0.035306i,0.00041358+0.0026318i,-0.011962-0.016399i,-0.0069463-0.032847i,0.0018766-0.016915i,0.005752-0.006222i,0.005299-0.0046732i,0.006729-0.0071422i,0.0070319-0.010313i,0.0066569-0.0080688i,0.0078034-0.008216i,0.0064359-0.012282i,0.0027162-0.014413i,-0.0023975-0.014037i,-0.0071349-0.010327i,-0.0049644-0.0035402i,0.0052044+0.003278i,0.015437+0.0048638i,0.016061-0.0019896i,0.0092569-0.0097645i,0.0044413-0.010367i
0.025327+0.11225i,0.042006+0.097802i,0.032972+0.04324i,0.018559+0.035039i,0.0048452+0.065162i,-0.0085352+0.059775i,-0.014522+0.034095i,-0.010733+0.021604i,-0.0054418+0.014891i,-0.0027273+0.0078483i,1.4458e-05+0.00057057i,0.0016816-0.0026859i,0.003715-0.00077223i,0.0058047-0.00019108i,0.0038447-0.0015124i,-0.00093378-0.00041488i,-0.0034102+0.003722i,-0.0032984+0.0065686i,-0.00045315+0.0043622i,0.0044153-0.0010355i,0.0070364-0.0028501i,0.0051484-0.00016476i,0.0034764+0.0025969i
-0.11094-0.0062112i,-0.10199+0.014766i,-0.070113+0.0063433i,-0.049851-0.020342i,-0.02328-0.024099i,-0.0022187-0.0087822i,-0.0042767-0.0025089i,-0.0078049-0.0028428i,-0.0040318-0.0028903i,-0.00059939+0.0014065i,0.0017132+0.0078948i,0.0020965+0.010124i,0.0023152+0.01037i,0.0069094+0.0097351i,0.012627+0.0069103i,0.014116+0.0018567i,0.010867-0.0041882i,0.001754-0.0046931i,-0.010343+0.0012045i,-0.017334+0.0089407i,-0.014766+0.014733i,-0.00679+0.014495i,-0.0015937+0.0099484i
-0.0074972-0.11586i,-0.029743-0.094997i,-0.014691-0.034928i,-0.0011327-0.0028257i,-0.019304-0.011004i,-0.020124-0.017075i,0.0010134-0.011008i,0.0098556-0.0049788i,0.0081484-0.0023053i,0.0018017-0.0039397i,-0.0052349-0.0029355i,-0.0065652-0.0014346i,-0.0064254-0.0023528i,-0.008237+0.00027307i,-0.0087491+0.003498i,-0.0062166+0.0039194i,-0.0037072+0.0011975i,-0.00035857-0.0033206i,0.0036158-0.0066425i,0.0048171-0.0075957i,0.0010277-0.0075035i,-0.0032941-0.0065835i,-0.0050242-0.0057892i
0.12931+0.0056602i,0.12457-0.020341i,0.077021-0.022629i,0.053186+0.0012805i,0.049416+0.022234i,0.027824+0.023679i,0.0099695+0.01648i,0.0096462+0.010252i,0.0089756+0.0054818i,0.0031393+0.0016568i,-0.0029094-0.0012405i,-0.0054378-0.002146i,-0.0043453-0.0031083i,-0.0059584-0.0020136i,-0.0088837+0.0036008i,-0.0070703+0.0090355i,-0.0027041+0.010476i,0.001688+0.0064158i,0.0051279-0.0032789i,0.0051251-0.013445i,0.0013667-0.016932i,-0.0013578-0.012406i,-0.0010495-0.0068048i
-0.023216+0.12534i,-0.017987+0.10642i,-0.033839+0.05441i,-0.046877+0.021945i,-0.026199+0.01177i,-0.0025325+0.0091665i,-0.0039565+0.013071i,-0.0093774+0.014323i,-0.0060461+0.0077312i,0.001227-0.00031347i,0.0077774-0.0051292i,0.0077138-0.0062334i,0.0054112-0.0071843i,0.0057555-0.011622i,0.0043466-0.015711i,0.0010829-0.014365i,-0.00017732-0.0073086i,0.0012739+0.0019269i,0.0020815+0.010371i,0.0035055+0.015528i,0.0080975+0.014854i,0.010286+0.0095456i,0.0082004+0.0053652i
-0.11178-0.0096229i,-0.084837+0.0079252i,-0.031636+0.013997i,-0.016648+0.013847i,-0.030865+0.012695i,-0.026551+0.0032275i,-0.010833-0.0098875i,-0.003884-0.011371i,0.00075436-0.0061507i,0.0036755-0.0034411i,0.003324+3.6387e-05i,0.003174+0.0030844i,0.0048115+0.0048198i,0.0077738+0.0051263i,0.0079326+0.0015068i,0.0045826-0.0032993i,0.00075748-0.0054692i,-0.0033372-0.003939i,-0.0033679+0.0011688i,0.0004311+0.0064377i,0.0028158+0.007182i,0.0021097+0.0046115i,0.00070237+0.0031691i
0.02397-0.12808i,0.011987-0.12255i,0.015947-0.083526i,0.03081-0.050942i,0.027961-0.023782i,0.011893-0.0031392i,0.0034736+0.00040731i,0.00099137-0.0031263i,-0.00074807-0.00024942i,-0.0021643+0.0069264i,-0.0026784+0.0096062i,-0.00098402+0.0070206i,0.00073924+0.0056833i,0.0028532+0.010407i,0.0068847+0.014697i,0.0094699+0.011673i,0.0059433+0.0054067i,-0.0014052+0.00042725i,-0.0072604-0.0050932i,-0.012238-0.010565i,-0.016388-0.010027i,-0.014359-0.0044189i,-0.0094343-0.0020543i
0.10147+0.03138i,0.072916+0.036567i,0.014634+0.0429i,-0.014631+0.038966i,-0.0041914+0.016834i,0.0096044+0.0050298i,0.011152+0.01312i,0.0088587+0.017101i,0.0041927+0.011431i,-0.0016853+0.0036683i,-0.0048561-0.0024516i,-0.0069721-0.0039061i,-0.010754-0.002301i,-0.015084-0.0016157i,-0.014564+0.00024804i,-0.0083315+0.0023378i,-0.00051284+0.00068638i,0.0046686-0.0032063i,0.0059337-0.0042914i,0.0049634-0.0026086i,0.0045395-0.0018942i,0.0040082-0.0015084i,0.0016243-0.00024825i
-0.017183+0.097516i,-0.0012975+0.079074i,0.0099531+0.04414i,0.0031471+0.034015i,-0.007778+0.034981i,-0.0093141+0.018252i,-0.0097072+0.0017691i,-0.0080936-0.00094297i,-0.0036163-0.0045913i,-0.0024902-0.010028i,-0.0026485-0.0083809i,-0.00050249-0.0048956i,0.0025584-0.0063641i,0.0019098-0.0091412i,-0.0034622-0.0086624i,-0.0072535-0.0058054i,-0.0053294-0.0021992i,0.00061399+0.0015766i,0.0086482+0.0038887i,0.016446+0.0021332i,0.018874-0.0025175i,0.013634-0.0045374i,0.0093994-0.0031577i
-0.096931-0.031065i,-0.085324-0.044615i,-0.049635-0.052696i,-0.018678-0.047774i,-0.0012632-0.024849i,0.0010543-0.0031501i,-0.0042998+0.00049843i,-0.0051579+0.00037175i,0.0026325+0.0024433i,0.011594+0.0023554i,0.013047+0.0009774i,0.0097486-0.0012062i,0.0086566-0.0039431i,0.012388-0.007066i,0.014631-0.009249i,0.009669-0.0086442i,0.0030385-0.002603i,-0.0006678+0.0043167i,-0.0055141+0.0050304i,-0.01159+0.0040354i,-0.012923+0.0048573i,-0.008618+0.0045253i,-0.0037153+0.0024844i
