0.0020752+0.00049486i,0.0013963-0.0002917i,0.00012239-0.0010118i,-0.0010262-0.00015124i,-0.001879+0.0015938i,-0.0021762+0.0022303i,-0.0020213+0.0016446i,-0.00030298+0.0016816i,0.00070241+0.0015901i,0.00040068+0.00038239i,0.00085159-0.0010907i,0.00085903-0.0011318i,-0.00042124-0.00026285i,-0.00056168-8.0078e-05i,-0.00035654-0.00032988i,-6.5676e-05-0.00010578i,0.00042508+0.00023945i,0.00038555+0.0011013i,-4.5118e-05+0.0010737i,-0.00033608+0.00014982i,-0.00022999-1.6223e-06i,0.00025173+0.00013433i,0.00084895-0.00024592i
-0.34296+0.098438i,-0.45369+0.26234i,-0.25004+0.38172i,0.2139+0.25933i,0.54089-0.005956i,0.47793-0.1365i,0.24463-0.11389i,0.096278-0.088493i,0.046323-0.10442i,0.030893-0.11297i,0.030561-0.098398i,0.028768-0.087386i,-0.0026259-0.085382i,-0.042481-0.058625i,-0.055612-0.0075069i,-0.040902+0.024199i,-0.016275+0.020821i,-0.002772+0.0041143i,-0.0014767-0.0014675i,-0.0040667+0.0026073i,0.00024418+0.0081563i,0.017079+0.0074931i,0.032769-0.0013113i
0.37875-0.0068129i,0.50181-0.12118i,0.31967-0.25372i,-0.080624-0.2277i,-0.34536-0.028919i,-0.32971+0.12295i,-0.22517+0.14752i,-0.15958+0.15106i,-0.097648+0.15852i,-0.038673+0.13274i,-0.0040999+0.10198i,0.015613+0.084714i,0.013613+0.07843i,0.0037042+0.071289i,-2.3484e-05+0.038262i,-0.0062096+0.00029863i,-0.0076152-0.013391i,-0.0050914-0.015043i,-0.01102-0.019604i,-0.021747-0.019744i,-0.026378-0.010149i,-0.016402+0.0031971i,0.00175+0.01075i
-0.25464-0.13444i,-0.34068-0.22624i,-0.30683-0.27229i,-0.25833-0.24568i,-0.22761-0.17239i,-0.12016-0.095479i,-0.025527-0.072624i,-0.024055-0.058349i,-0.011597-0.010932i,0.032928+0.009889i,0.045396+0.0053243i,0.039074+0.0083127i,0.036994+0.0050299i,0.02031-0.009622i,-0.010154-0.026001i,-0.030549-0.036897i,-0.028099-0.032656i,-0.014659-0.01986i,-0.011668-0.013409i,-0.010733-0.0086489i,0.0050613-0.0049854i,0.020415-0.0070821i,0.022646-0.0034994i
0.10877+0.2689i,0.11241+0.43419i,0.08191+0.47822i,0.16483+0.34532i,0.28672+0.092126i,0.2178-0.10514i,0.054025-0.13076i,-0.0030824-0.1123i,-0.021614-0.12899i,-0.058934-0.10871i,-0.062702-0.064069i,-0.054529-0.039305i,-0.045463-0.026256i,-0.01722-0.028811i,0.0099803-0.035929i,0.025873-0.032903i,0.027847-0.023027i,0.022539-0.007421i,0.02672+0.0087254i,0.032415+0.0087912i,0.022603-0.0030346i,0.00041492-0.0062466i,-0.013044+0.00097602i
-0.13316-0.24929i,-0.15489-0.28272i,-0.099365-0.15437i,-0.073125+0.027072i,-0.098826+0.16447i,-0.078661+0.21103i,-0.0014902+0.16761i,0.049208+0.11844i,0.057417+0.091395i,0.046521+0.064462i,0.031459+0.043919i,0.025763+0.029133i,0.026541+0.014131i,0.028053+0.00090899i,0.028995-0.0098201i,0.024037-0.0028986i,0.017155+0.0166i,0.014597+0.018665i,0.011435-0.00056438i,0.0033871-0.014145i,-0.0025488-0.0054833i,-0.00017781+0.0098163i,-0.003695+0.012889i
0.094408+0.17292i,0.15776+0.1623i,0.14188+0.041551i,0.0064878-0.01576i,-0.12736+0.013685i,-0.12554+0.0055067i,-0.06385-0.025991i,-0.027362-0.011552i,0.00021542+0.012648i,0.013262+0.010041i,0.010189-3.5132e-05i,0.0072836-0.006965i,0.0005789-0.0043791i,-0.0035452+0.01459i,0.0036872+0.029262i,0.010744+0.02196i,0.010129+0.0036059i,0.0028422-0.0069077i,-0.0078385-0.0036857i,-0.012839+0.0055307i,-0.010315+0.0046076i,-0.009617-0.0067236i,-0.011541-0.0096158i
0.019018-0.19186i,-0.049007-0.20444i,-0.053901-0.054633i,0.1489+0.039326i,0.34127-0.045678i,0.25767-0.085435i,0.10705-0.013856i,0.052994-0.01434i,0.0050885-0.047652i,-0.014178-0.033618i,-0.00018312-0.033135i,-0.0043808-0.037021i,-0.0077859-0.025504i,-0.0071672-0.021454i,-0.014629-0.012575i,-0.021618-0.0038138i,-0.026239-0.0079525i,-0.022994-0.010889i,-0.01094-0.010169i,-0.0033282-0.0087936i,-0.0009386+0.0017045i,0.0060994+0.01313i,0.017733+0.0082752i
-0.10934+0.27298i,-0.069507+0.34764i,0.067524+0.19329i,0.14434-0.083483i,0.098901-0.19471i,0.054265-0.10775i,0.036524-0.021771i,0.017123+0.0028536i,0.011401-0.010423i,0.0031638-0.024337i,-0.0017079-0.00059437i,0.0074617+0.022572i,0.0074617+0.026649i,0.0063263+0.029939i,0.0089511+0.028403i,0.0087943+0.029892i,0.01327+0.035869i,0.013382+0.032295i,-0.0017127+0.027151i,-0.011804+0.024973i,-0.0043944+0.010963i,0.0028033-0.010427i,-0.001447-0.018505i
0.15636-0.1931i,0.23061-0.34519i,0.10518-0.43633i,-0.22798-0.31974i,-0.451-0.048253i,-0.35777+0.11949i,-0.16864+0.13086i,-0.071479+0.12241i,-0.015726+0.1191i,0.013955+0.090136i,0.019588+0.058252i,0.028628+0.037139i,0.036322+0.019946i,0.029158+0.0030606i,0.013107-0.014229i,-0.0020605-0.028801i,-0.0089235-0.030109i,-0.0044674-0.016098i,0.0077865-0.00064573i,0.016941+0.0043335i,0.011826+0.0018199i,-0.0027296+0.0045107i,-0.0092571+0.012146i
-0.2679+0.022184i,-0.49402+0.12112i,-0.53647+0.30555i,-0.29528+0.38911i,-0.00050664+0.24311i,0.11593+0.038799i,0.092976-0.068906i,0.04047-0.097449i,0.0052799-0.082844i,-0.002843-0.067248i,-0.016251-0.066637i,-0.038741-0.06246i,-0.056931-0.054066i,-0.063168-0.033235i,-0.049208-0.0064635i,-0.028691+0.0035959i,-0.017475-0.00018187i,-0.012678-0.0039172i,-0.010773-0.008778i,-0.011319-0.014341i,-0.0064771-0.013918i,0.0066569-0.013975i,0.017055-0.017342i
0.22751+0.074185i,0.36881+0.14332i,0.41371+0.13194i,0.34633+0.019632i,0.23674-0.070471i,0.10987-0.082984i,0.013653-0.051061i,-0.011534-0.02955i,-0.030218-0.038767i,-0.051339-0.024752i,-0.026982+0.007561i,0.0032989+0.025001i,0.014182+0.042552i,0.028376+0.039234i,0.034847+0.012695i,0.030558+0.0052776i,0.028797+0.010373i,0.026687+0.0064255i,0.024081+0.0031392i,0.020036+0.0021382i,0.0059596+0.002357i,-0.0097982+0.0077962i,-0.016034+0.012648i
-0.0016007-0.10928i,0.022617-0.30617i,0.0036377-0.38861i,-0.069899-0.19291i,-0.091896+0.055828i,-0.018653+0.12068i,0.048716+0.076416i,0.078383+0.052729i,0.10042+0.053451i,0.10196+0.039871i,0.073106+0.012825i,0.045764-0.011294i,0.03663-0.027073i,0.025272-0.028563i,0.0091177-0.018818i,-0.00054305-0.012218i,-0.0050162-0.0075744i,-0.0049576-0.0076446i,-0.0057484-0.01861i,-0.0083381-0.022501i,-0.0017268-0.0092644i,0.013339+0.0044792i,0.023115+0.0081973i
-0.14323+0.14657i,-0.25338+0.36671i,-0.21176+0.53146i,-0.005055+0.43794i,0.10777+0.17202i,0.041218-0.02696i,-0.047472-0.079527i,-0.083284-0.058405i,-0.068652-0.034005i,-0.044063-0.030007i,-0.044706-0.021751i,-0.052138+0.004122i,-0.048282+0.027245i,-0.027283+0.036134i,-0.0029646+0.029053i,-0.00010866+0.011741i,-0.011287-0.00062397i,-0.019102+0.0016998i,-0.024234+0.016586i,-0.026121+0.027483i,-0.020065+0.019526i,-0.015011-0.0020196i,-0.014105-0.019756i
0.068034+0.0074891i,0.24404-0.027374i,0.38309-0.14947i,0.36019-0.29322i,0.25158-0.28269i,0.13912-0.11156i,0.059875+0.037054i,0.015963+0.06727i,-0.028249+0.044942i,-0.038923+0.047589i,0.004109+0.046663i,0.047531+0.024812i,0.063667+0.0014017i,0.044073-0.020937i,0.0080999-0.020545i,-0.0025245+0.0037739i,0.0076041+0.017203i,0.016265+0.011466i,0.021606+0.0020856i,0.024213-0.0017807i,0.019266-0.0018549i,0.0082107+0.004228i,-0.002789+0.013901i
0.0097842-0.24422i,-0.1336-0.45386i,-0.28883-0.52147i,-0.31852-0.39153i,-0.24585-0.23445i,-0.14193-0.12819i,-0.042171-0.067327i,0.022523-0.055352i,0.045044-0.056267i,0.039831-0.052511i,0.019519-0.037578i,-0.0026321-0.026674i,-0.029984-0.026496i,-0.046105-0.01181i,-0.033174-0.001104i,-0.014438-0.012342i,-0.0041062-0.021741i,-0.0013067-0.019951i,-0.0075696-0.016396i,-0.010878-0.016765i,-0.0070485-0.017912i,-0.0014054-0.017377i,0.0032005-0.015006i
-0.081226+0.23662i,-0.084657+0.47269i,-0.091169+0.58776i,-0.16402+0.49751i,-0.24655+0.33954i,-0.2349+0.19998i,-0.16787+0.097403i,-0.11252+0.071903i,-0.056003+0.070471i,-0.022738+0.037033i,-0.021164+0.0099405i,-0.014612+0.013306i,0.0047998+0.027824i,0.027556+0.026669i,0.03088+0.0063016i,0.0072431-0.0068208i,-0.014007-0.0031458i,-0.014759+0.0056578i,-0.0023285+0.01173i,0.0051103+0.0146i,0.0024705+0.015844i,-0.0018226+0.013909i,-0.0022774+0.0075562i
0.20427-0.047327i,0.31841-0.1739i,0.3122-0.25239i,0.24275-0.19571i,0.23214-0.098638i,0.23639-0.048667i,0.18924-0.010993i,0.13691+0.012691i,0.085725+0.013047i,0.04201+0.011491i,0.024366-0.011945i,0.0064241-0.044164i,-0.0079548-0.050504i,-0.011931-0.036938i,-0.0078973-0.011071i,0.010904+0.011159i,0.02142+0.013708i,0.014439+0.0035856i,0.0057921-0.0095174i,0.0020014-0.016971i,0.003272-0.014076i,0.0081818-0.0048779i,0.014269+0.0026333i
-0.31975-0.084143i,-0.48796-0.070313i,-0.45453-0.052239i,-0.27165-0.061565i,-0.13602-0.070565i,-0.07664-0.049613i,-0.03166-0.056961i,-0.023522-0.099637i,-0.044008-0.10233i,-0.04578-0.051682i,-0.029757+0.0050641i,-0.018893+0.037862i,-0.015374+0.051367i,-0.0047522+0.048831i,0.0011211+0.027657i,-0.0095555+0.0078261i,-0.016582+0.0036366i,-0.014523+0.0082557i,-0.015668+0.014357i,-0.017948+0.015909i,-0.015737+0.012551i,-0.012415+0.0058376i,-0.012241-0.00025491i
0.22121+0.14846i,0.35056+0.27728i,0.33139+0.37358i,0.1654+0.41938i,0.013934+0.41439i,-0.039355+0.30727i,-0.053037+0.17617i,-0.046159+0.12287i,-0.00064892+0.090799i,0.026991+0.037963i,0.016742+0.0081364i,0.015078+0.0047874i,0.024857-0.010327i,0.020069-0.030419i,0.0075047-0.032186i,0.003119-0.021124i,0.0080075-0.010329i,0.016341-0.005476i,0.018829-0.0026364i,0.014664+0.0043724i,0.011714+0.0082699i,0.0083116+0.0034684i,0.0025317-0.0021051i
-0.056129-0.26455i,-0.12492-0.40745i,-0.10844-0.36395i,0.055478-0.22673i,0.20074-0.19228i,0.17289-0.17134i,0.095591-0.081241i,0.073326-0.022525i,0.047019-0.021254i,0.011908-0.017229i,-0.0019682-0.0074008i,-0.0086706-0.0018107i,-0.014355+0.0077019i,-0.015972+0.017624i,-0.010912+0.017397i,-0.0021423+0.0012124i,-0.0010764-0.016519i,-0.0062741-0.020493i,-0.0058156-0.017976i,-0.0026017-0.017603i,-0.0031215-0.016743i,-0.0027012-0.011343i,0.0015117-0.0061249i
0.0029605+0.27431i,0.025425+0.32074i,0.050966+0.10928i,0.040073-0.19426i,0.0064432-0.2962i,-0.0093555-0.20977i,-0.026299-0.11588i,-0.063397-0.069799i,-0.08188-0.023611i,-0.041766+0.015887i,0.019704+0.018088i,0.048666+0.0039211i,0.047888+0.00047904i,0.038486+0.0029962i,0.020489+0.0065561i,0.0023612+0.016271i,-0.0019246+0.023432i,0.0026302+0.018949i,0.0067557+0.012189i,0.0090719+0.0081702i,0.0076993+0.006075i,0.0030645+0.0051954i,0.00039568+0.0064082i
0.071564-0.1467i,0.12605-0.15625i,0.11845-0.043017i,0.016947+0.10512i,-0.075888+0.17691i,-0.070859+0.15032i,-0.025719+0.084201i,0.010214+0.056429i,0.040852+0.030915i,0.026353-0.016218i,-0.015667-0.031939i,-0.031084-0.025568i,-0.03265-0.024431i,-0.031219-0.019978i,-0.018881-0.015281i,-0.0078064-0.015055i,-0.0047829-0.015565i,-0.0062353-0.014794i,-0.0086178-0.01258i,-0.007442-0.0072368i,-0.0027383+1.4994e-06i,0.0024847+0.0034171i,0.0045629+0.00050298i
-0.18134+0.088421i,-0.25626+0.14877i,-0.20784+0.16474i,-0.072419+0.12976i,0.025601+0.066212i,0.047053+0.014605i,0.058588+0.0021026i,0.076116-0.010738i,0.058539-0.02193i,0.01848-0.0049736i,-0.0017828+0.013674i,-0.0021208+0.012249i,0.0025592+0.0058898i,0.0083106+0.0065004i,0.010368+0.0090947i,0.0031783+0.0092086i,-0.007167+0.01122i,-0.010998+0.013806i,-0.012099+0.0099951i,-0.013704+0.0033118i,-0.010793-0.0011202i,-0.0041836-0.00645i,-0.00026642-0.010423i
0.16904-0.11961i,0.16164-0.21747i,0.04356-0.28246i,-0.064465-0.31668i,-0.090611-0.29661i,-0.078993-0.1886i,-0.057344-0.08106i,-0.053418-0.039827i,-0.053202-0.0071763i,-0.0093888+0.016133i,0.025848-0.0014381i,0.013262-0.015941i,-0.0014741-0.00921i,-0.0014713-0.0044872i,0.0014135-0.0032347i,0.0084727-0.00072826i,0.015706+2.0906e-05i,0.015101+0.00077269i,0.010846+0.0035161i,0.0074532+0.0023782i,0.0018857-0.0014358i,-0.0049288+0.00048836i,-0.0072142+0.0063071i
-0.0701+0.090782i,-0.041241+0.13191i,0.0011769+0.14948i,-0.053258+0.18718i,-0.13103+0.22975i,-0.11398+0.18173i,-0.087589+0.077467i,-0.084577+0.026383i,-0.051606+0.0032887i,-0.032239-0.019504i,-0.030809-0.004794i,-0.016831+0.023709i,-0.0058357+0.034242i,-0.0058927+0.028363i,-0.010573+0.01275i,-0.01121-0.0015085i,-0.0055675-0.0074557i,0.0024749-0.0045299i,0.0078564+0.0026741i,0.0076939+0.0077271i,0.0084683+0.007902i,0.011849+0.0044698i,0.010265+0.0011401i
0.088351+0.037841i,0.099501+0.059848i,0.090495+0.13313i,0.15262+0.22203i,0.21849+0.20326i,0.16506+0.099051i,0.083836+0.044928i,0.069495+0.028259i,0.054239+0.00014411i,0.018864-0.0055133i,0.0047496-0.0018813i,0.002627-0.014504i,-0.001381-0.023958i,0.00055762-0.019438i,0.0054677-0.010092i,0.0043674-0.0044012i,0.00077871-0.0040603i,0.00025378-0.0077529i,0.00061149-0.010685i,3.5028e-05-0.0072695i,-0.0029169-0.0034924i,-0.0067078-0.0038633i,-0.0058686-0.0041326i
-0.18767-0.030734i,-0.24081-0.017328i,-0.16179-0.06699i,-0.047286-0.21592i,-0.0028926-0.28493i,0.013782-0.18975i,0.035296-0.078347i,0.026547-0.021655i,0.01533+0.016779i,0.025618+0.019608i,0.023572+0.0014243i,0.012122+0.0039581i,0.011078+0.007433i,0.0065382-0.0036095i,-0.0061783-0.007977i,-0.01382+0.0016635i,-0.014505+0.011359i,-0.013821+0.010506i,-0.012193+0.0028767i,-0.0083248-0.0032459i,-0.0049253-0.0017724i,0.00049856+0.0073781i,0.00685+0.011943i
0.1659+0.00030172i,0.23434-0.061773i,0.16712-0.092784i,0.019327-0.013753i,-0.052922+0.08121i,-0.050735+0.092095i,-0.06473+0.079132i,-0.06909+0.087078i,-0.039032+0.069496i,-0.019514+0.032068i,-0.012168+0.014248i,0.0044399+0.0043491i,0.013771-0.0032699i,0.0094116+0.0050678i,0.0094611+0.015152i,0.016928+0.0099041i,0.021771-0.0015886i,0.018472-0.00698i,0.011036-0.0073058i,0.0073493-0.0043743i,0.0079844-0.0038568i,0.0059206-0.010376i,-0.00056479-0.013504i
-0.09534-0.051713i,-0.14397+0.0055262i,-0.074395+0.1391i,0.096603+0.20912i,0.17947+0.15336i,0.12569+0.07386i,0.092857+0.030643i,0.098566-0.016485i,0.060131-0.044661i,0.010248-0.01922i,-0.0061085+0.0095665i,-0.017551+0.0145i,-0.029241+0.018245i,-0.018597+0.016167i,-0.0030987+0.0016753i,-0.0043271-0.010709i,-0.01464-0.013214i,-0.021453-0.0069058i,-0.021161+0.0029369i,-0.014181+0.0071698i,-0.0061814+0.0064381i,-0.0040852+0.0040978i,-0.0040926+0.00037946i
0.071692+0.16018i,0.12948+0.14625i,0.1092-0.040387i,-0.009848-0.26975i,-0.10091-0.33051i,-0.076061-0.23948i,-0.014779-0.1649i,0.0059853-0.13495i,0.0076731-0.091568i,0.022833-0.047866i,0.036402-0.030893i,0.039209-0.02489i,0.032267-0.022714i,0.0089713-0.020945i,-0.012666-0.0060165i,-0.011494+0.014584i,0.0017787+0.025867i,0.012208+0.027751i,0.015295+0.021595i,0.0090061+0.0080336i,0.0004703-0.0020597i,-0.0013269-0.0034461i,0.0014726-0.0016634i
-0.073725-0.16679i,-0.1557-0.23732i,-0.22598-0.19031i,-0.24959-0.065844i,-0.21207+0.017784i,-0.1395+0.045339i,-0.094823+0.06713i,-0.076195+0.086783i,-0.043297+0.067384i,-0.019801+0.016196i,-0.020762-0.010944i,-0.022154-0.013784i,-0.014065-0.010805i,0.0058791-0.0037582i,0.023722-0.0091199i,0.021122-0.024569i,0.012198-0.032116i,0.0095346-0.034174i,0.0081393-0.031836i,0.0029413-0.020455i,-0.0040731-0.0062111i,-0.0079827+0.0042979i,-0.0051761+0.010915i
-0.018511+0.15291i,0.041868+0.28622i,0.15904+0.37538i,0.26307+0.38308i,0.27074+0.31611i,0.18803+0.18518i,0.0937+0.066679i,0.036078+0.017455i,0.0019537+0.012034i,-0.015007+0.024994i,-0.010781+0.034755i,0.0023308+0.035811i,0.015093+0.032422i,0.018474+0.015046i,0.0045626-0.0030253i,-0.012986-0.0012729i,-0.020825+0.0098688i,-0.019624+0.015847i,-0.013528+0.015917i,-0.0049664+0.012876i,0.0042811+0.006679i,0.0092696-0.0028478i,0.005487-0.010967i
0.083436-0.14226i,0.062638-0.25133i,-0.031635-0.28595i,-0.09749-0.24367i,-0.086901-0.18417i,-0.058706-0.12915i,-0.045628-0.098473i,-0.048468-0.086198i,-0.039054-0.05395i,-0.0044072-0.025741i,0.011446-0.029197i,-0.002084-0.038285i,-0.024081-0.033355i,-0.043642-0.0088477i,-0.037551+0.023411i,-0.0079606+0.032353i,0.014884+0.020833i,0.020683+0.0089469i,0.015506+0.0020791i,0.0056555+2.429e-05i,-0.0023416+0.000376i,-0.0056903+0.00029447i,-0.0046458+0.00064747i
-0.12768+0.097593i,-0.17782+0.15626i,-0.18976+0.13181i,-0.2142+0.066315i,-0.21579+0.045642i,-0.13886+0.061577i,-0.059287+0.090964i,-0.010514+0.11623i,0.016008+0.08634i,-0.0013218+0.031006i,-0.020579+0.02124i,-0.012492+0.032115i,0.00031978+0.029254i,0.011401+0.013567i,0.012421-0.0095466i,-0.0017794-0.022314i,-0.014459-0.023401i,-0.021802-0.021389i,-0.023549-0.014292i,-0.014036-0.0053967i,-0.00067342+0.0011552i,0.0083564+0.0030245i,0.012405+0.0014914i
0.14193-0.04055i,0.25003-0.051519i,0.346-0.0021984i,0.4264+0.068144i,0.40874+0.066755i,0.25739+0.024745i,0.13205+0.026152i,0.11051+0.033234i,0.092862+0.018419i,0.055242+0.021843i,0.039859+0.021515i,0.04004+0.0030761i,0.041121-0.014739i,0.032891-0.024956i,0.014523-0.019151i,0.0032406-0.0026269i,0.0017503+0.01041i,0.0054508+0.01685i,0.010876+0.015523i,0.011726+0.0050405i,0.0064742-0.0076484i,-0.0039604-0.012145i,-0.013315-0.0075381i
-0.14702-0.022546i,-0.24033-0.011365i,-0.2232-0.021404i,-0.12426-0.11195i,-0.067316-0.18325i,-0.055728-0.14874i,-0.051514-0.1165i,-0.071242-0.11676i,-0.065574-0.084065i,-0.017032-0.05481i,-0.00087142-0.047629i,-0.021119-0.026305i,-0.034718+0.0084936i,-0.022494+0.037578i,0.0065378+0.041251i,0.020546+0.02209i,0.018043+0.0064693i,0.016504-0.0014249i,0.01323-0.0079465i,0.0035171-0.0091086i,-0.0057177-0.0027148i,-0.005458+0.0063751i,0.0028+0.0092481i
0.12+0.067578i,0.15533+0.035019i,0.0018667-0.025635i,-0.25423+0.01101i,-0.32192+0.1045i,-0.18622+0.11211i,-0.068909+0.079521i,-0.019637+0.065086i,-0.0092664+0.034217i,-0.026487+0.011593i,-0.019937+0.01508i,0.0094047+0.010805i,0.026453-0.0043922i,0.023706-0.021551i,0.0050876-0.030423i,-0.010188-0.022802i,-0.013572-0.011458i,-0.016002-0.0028493i,-0.017518+0.0041088i,-0.012826+0.0075716i,-0.0050459+0.0065978i,0.00081161+0.0013172i,0.0024454-0.0050192i
-0.084515-0.083607i,-0.093255-0.076883i,0.028998-0.0091709i,0.20886+0.027746i,0.24458+0.0041281i,0.15887-0.0011098i,0.12127+0.00243i,0.11465-0.029405i,0.069065-0.044289i,0.026189-0.018294i,0.0081119-0.0020769i,-0.0071015-0.010369i,-0.024279-0.025333i,-0.038605-0.029658i,-0.0382-0.016998i,-0.021876-0.0042263i,-0.0058019-0.0016637i,0.0017312-0.0029106i,0.0033269-0.0024993i,0.0024332+0.00013291i,0.0013086+0.0008067i,0.00017032+0.00038854i,-0.0012016+0.0030761i
0.0044097+0.10646i,0.036938+0.16685i,0.073347+0.11075i,0.056398-0.039578i,0.0077888-0.11366i,-0.030766-0.09038i,-0.086783-0.070538i,-0.13801-0.03322i,-0.10759+0.013125i,-0.044326+0.0072229i,-0.023119-0.0035475i,-0.012513+0.017405i,0.0098247+0.04076i,0.027921+0.047182i,0.031689+0.031952i,0.021532+0.013152i,0.011556+0.0044139i,0.0061519-0.0020354i,0.0010874-0.0057184i,0.00053404-0.003031i,0.0033129+0.00055987i,0.0050107-0.0015055i,0.0049839-0.0062982i
0.028425-0.15739i,-0.075092-0.24623i,-0.26379-0.14742i,-0.3369+0.11257i,-0.21701+0.23805i,-0.078531+0.16508i,-0.02117+0.11451i,0.014488+0.11449i,0.024479+0.08466i,0.010176+0.051275i,0.014208+0.022999i,0.018777-0.0090215i,0.0092973-0.027231i,-0.00097298-0.028733i,-0.0077663-0.01998i,-0.011063-0.0089282i,-0.010946-0.0020676i,-0.0074194+0.0040534i,6.136e-05+0.0063636i,0.005904+0.0025484i,0.0066168+0.00057564i,0.0054189+0.0025661i,0.0029266+0.00486i
-0.006186+0.12418i,0.077509+0.18579i,0.23186+0.14275i,0.31847+0.013158i,0.25251-0.063308i,0.15476-0.057257i,0.12011-0.068763i,0.088557-0.096928i,0.046369-0.075943i,0.027827-0.026877i,0.017623+0.0029142i,0.00052694+0.015571i,-0.017122+0.026246i,-0.023956+0.034029i,-0.015797+0.029633i,-0.0056458+0.015368i,-0.0037001+0.0055786i,-0.0022651+0.0025789i,0.0014202+0.00055045i,0.0011914-0.0024816i,-0.0011619-0.0064296i,-0.0021494-0.0079649i,-0.00058791-0.0047093i
0.060966+0.0044513i,0.12563-0.043153i,0.13374-0.158i,0.057779-0.26214i,-0.0065487-0.24736i,-0.045373-0.14648i,-0.093936-0.045861i,-0.08985+0.019952i,-0.029649+0.023726i,0.0032487-0.008794i,0.0041939-0.017163i,0.016946-0.0092635i,0.037859-0.01215i,0.047901-0.020698i,0.04093-0.022867i,0.02671-0.015359i,0.017907-0.0072823i,0.011504-0.0044843i,0.0033561-0.0041193i,-0.0025132-0.0039648i,-0.0059729-0.0025143i,-0.0087082+0.00028318i,-0.0064912+0.0016106i
-0.17832-0.041048i,-0.34989+0.047188i,-0.4079+0.24455i,-0.28128+0.36762i,-0.13702+0.28654i,-0.063732+0.15607i,0.012831+0.10628i,0.071746+0.068086i,0.057987+0.020354i,0.017901-0.003557i,-0.0078072-0.016926i,-0.02707-0.021391i,-0.038502-0.016512i,-0.040814-0.014736i,-0.035093-0.011868i,-0.023727-0.0054934i,-0.01291-0.0022321i,-0.0065226-0.0043151i,-0.0065714-0.0069842i,-0.0081988-0.0045504i,-0.0017504+5.5977e-05i,0.0088479-0.00061426i,0.011417-0.005296i
0.13725-0.012853i,0.25416-0.079696i,0.30016-0.16782i,0.22796-0.18004i,0.1224-0.098805i,0.071409-0.051642i,0.037999-0.085897i,-0.015207-0.1015i,-0.041233-0.056808i,-0.022773-0.0089692i,0.0032697+0.010113i,0.018341+0.01556i,0.023686+0.020445i,0.021252+0.024402i,0.012525+0.022331i,0.0026752+0.017323i,-0.0025563+0.013746i,-0.0044342+0.010577i,-0.0037538+0.0089199i,-0.0020041+0.0086548i,-0.004085+0.0069882i,-0.0083465+0.0046778i,-0.0094947+0.0055716i
0.02585-0.035106i,-0.0020502-0.1207i,-0.095967-0.21041i,-0.17964-0.23423i,-0.16388-0.18214i,-0.11651-0.086404i,-0.099307+0.011603i,-0.066268+0.052834i,-0.031747+0.024217i,-0.024245-0.0057621i,-0.015211-0.010268i,-0.0036936-0.018638i,-0.0058771-0.030223i,-0.0092874-0.030777i,-0.0042949-0.020822i,0.0036814-0.011376i,0.0074543-0.010366i,0.0070988-0.0096847i,0.0076054-0.0052605i,0.0070359-0.0028016i,0.0047905+0.0015965i,0.0064258+0.0073201i,0.0098279+0.0044442i
-0.082532+0.17475i,-0.066719+0.37585i,0.045737+0.50727i,0.14743+0.45001i,0.12951+0.29434i,0.090891+0.17242i,0.10063+0.080261i,0.081248+0.014877i,0.032391+0.0030185i,0.00057827+0.012655i,-0.01609+0.018587i,-0.022526+0.028872i,-0.020108+0.036742i,-0.016613+0.035168i,-0.0135+0.023965i,-0.01117+0.0097482i,-0.01058+0.0031511i,-0.008866+0.0028421i,-0.0078294+0.0030755i,-0.0061781+0.0014344i,-0.00059646-0.0042612i,0.00095286-0.013043i,-0.0051377-0.014937i
0.010251-0.15125i,0.0041092-0.28321i,-0.011152-0.33639i,0.0096136-0.23359i,0.065964-0.099913i,0.067443-0.075621i,0.0010697-0.086256i,-0.031451-0.043155i,-0.004511+0.0065085i,0.026542+0.017689i,0.033474+0.0047225i,0.027531-0.0079282i,0.025764-0.012084i,0.028725-0.010121i,0.026746-0.0054928i,0.020745-0.00096784i,0.016176+0.002366i,0.012908+0.0053671i,0.012239+0.0072631i,0.011594+0.0053422i,0.0063959+0.0044976i,0.0012941+0.0087097i,0.0044221+0.01372i
-0.052885-0.040216i,-0.14634-0.036237i,-0.23846+0.0011776i,-0.26281+0.0060595i,-0.21862-0.021846i,-0.14864+0.0060375i,-0.072974+0.070093i,-0.01517+0.073908i,0.0011167+0.030559i,-0.0016197+0.0025222i,-0.0018308-0.0069292i,-0.0099273-0.009447i,-0.019306-0.0054485i,-0.016322-0.0041323i,-0.0063886-0.0078097i,-0.0015968-0.01093i,-0.0034708-0.012133i,-0.0045222-0.013908i,-0.0036801-0.01688i,-0.0050206-0.014845i,-0.0043166-0.0088332i,1.6152e-05-0.007967i,0.0012439-0.013083i
0.17014+0.11992i,0.34483+0.17321i,0.45262+0.13255i,0.38218+0.036527i,0.23093-0.010328i,0.14619-0.017726i,0.10251-0.040488i,0.045335-0.047535i,0.0078175-0.024746i,-0.0036628-0.0069019i,-0.0028245+0.005883i,0.012108+0.016454i,0.023962+0.014962i,0.01849+0.0096533i,0.0012217+0.0060716i,-0.01196+0.0069149i,-0.01169+0.011544i,-0.006888+0.012237i,-0.0082559+0.0097028i,-0.010951+0.0076456i,-0.010551+0.0035314i,-0.012253+0.0023945i,-0.012925+0.0084599i
