0.0010862+8.3481e-05i,0.00057134-0.00015285i,0.0011018-0.00093791i,6.3121e-05-0.001738i,-0.0022616-0.00071773i,-0.0025946+0.0011997i,-0.0010157+0.0027006i,0.00066354+0.0016533i,0.0010844-0.00030003i,0.00081897-0.0013719i,0.00025822-0.0016896i,-0.00029253-0.0013049i,-0.00091738-0.0010316i,-0.00098937-0.00028621i,-0.00085416+0.00038168i,-0.0011616+1.6356e-05i,-0.0012847-0.00048796i,-0.00099961-0.00031i,-0.00038492+0.00032375i,0.00026828+0.00087016i,0.00019118+0.00036593i,-0.00044037-0.00020143i,-0.00045592-0.00012648i
-0.0018537+0.0010453i,-0.0025899+0.001229i,-0.0049956+0.0012078i,-0.0040653+0.0012605i,-0.0020572+0.0010635i,-0.00083412+0.0008825i,0.00063459+0.0003769i,0.00067514-0.00082304i,-0.00025511-0.0012954i,-0.00054328-0.00050837i,0.00013637+1.7519e-05i,0.00018592+0.00080699i,0.00029166+0.0016816i,0.00084751+0.0014559i,0.0003003+0.00074009i,0.00072722+0.00033692i,0.0011922+0.00051454i,0.00043004+0.00029971i,-8.6778e-05-0.00033165i,-6.4208e-05-0.00029595i,-0.00021653+2.7027e-05i,-4.2717e-05+3.3268e-05i,0.00066911-0.00056275i
-0.0011217-0.00012248i,-0.0013829+0.00052154i,-0.00097798+0.0015927i,-0.0005816+0.00089765i,-0.0004423-0.0005332i,0.00053051-0.00077144i,0.00086316+7.1969e-05i,-3.5106e-05-0.00035742i,-0.00091971-0.00086578i,-0.0010936-0.0005456i,-0.00085466+9.0355e-05i,-0.00050391+0.00059817i,-0.00023236+0.00065964i,-4.105e-05+0.00020047i,0.00024008-6.0904e-05i,0.00061297+0.0001923i,0.00093597+1.7234e-05i,0.0006866+3.543e-05i,-0.00036885-0.00042384i,-0.00037214-0.00057645i,-5.4072e-05+0.00010098i,-0.00012314-0.00032533i,-0.00053491-0.00057839i
-0.0011654+0.00025766i,-0.001433+0.00075368i,-6.832e-05+0.0021066i,0.00021616+0.0026538i,-0.00015244+0.0018714i,0.00013294+0.00083676i,0.00078539+0.00015781i,0.0011027-0.001083i,-0.00055279-0.0018085i,-0.001435-0.00091518i,-0.00068994-0.00017762i,-0.00049131-3.3698e-05i,-0.00088865+0.00030459i,-0.00084935+0.0002591i,-0.00094196+0.00021805i,-0.00032112+0.00048232i,0.00063146+0.00074347i,0.00073504+0.00034555i,0.00052139-0.00057671i,8.3341e-05-0.00099265i,-6.3739e-05-0.00066585i,2.9246e-05+0.00040938i,-0.00016178+0.0011617i
0.0010806+0.0014934i,0.0012447+0.00089581i,0.00068735+0.0016226i,-0.000246+0.00085255i,-0.00080114-3.1636e-05i,-0.00084766-0.00013373i,-0.00061462+1.2562e-05i,-7.0377e-05-0.00015002i,-0.0006456-0.00081663i,-0.0011729-0.0012543i,-0.00019049-0.00086791i,0.00066328-0.00079792i,0.00049176-0.0010891i,0.00031417-0.0012737i,0.00024536-0.00090416i,-0.00029607+0.00019673i,-8.6433e-05+0.00057003i,4.3007e-05+8.6387e-05i,-0.00093192-0.00043708i,-0.00059857+1.8476e-05i,0.00072683+0.00057969i,0.00078032+0.00073258i,0.00011206+0.00044378i
-0.0013072+0.00031121i,-0.0019787-0.0003204i,-0.0020591-0.00014719i,-0.0014504+0.00055779i,-0.0004571+0.0011745i,-0.00052868+0.00050653i,-0.00074085-0.0006004i,-6.8975e-05-0.0016918i,0.00011366-0.002549i,1.22e-05-0.0019426i,-0.00024862-0.00056655i,-0.00041528-0.00041228i,-0.00039028-0.0013097i,0.00024646-0.0013881i,0.00056485-0.00048183i,8.6787e-05-6.707e-05i,0.00016788-0.0003626i,0.00062924+1.3031e-05i,0.00029679+0.0001424i,-0.00027735+0.00016475i,-6.4371e-06+0.00075226i,0.00038654+0.00039319i,0.00019316+7.3173e-05i
-0.0026212+0.0011433i,-0.0023053+0.0014514i,-0.0023314+0.0013548i,-0.0024617+0.0010689i,-0.0020663+0.001123i,-0.0014205+0.0014326i,0.00019378+0.0010421i,4.5299e-05+0.00019333i,-0.0013932-0.00083527i,-0.0018265-0.0006405i,-0.0011141+0.00011972i,-0.00027891+0.00067196i,-0.00033558+0.00085087i,-0.00060509+0.00061639i,-0.00051866+0.00026304i,-0.00045021+6.0192e-05i,-0.00056614+0.00038753i,-0.00021023+0.00064194i,-0.00033804+0.00015871i,-0.00074313+8.2063e-05i,1.1593e-05+0.00016678i,0.00054809+0.00013795i,-0.00023306+0.00018735i
0.00077651+0.0021879i,0.0016992+0.0010738i,0.0018361+0.0007561i,7.3375e-05-0.00026659i,-0.0018949-0.0016331i,-0.0016735-0.0020913i,-0.00032069-0.0014924i,0.0004683-0.001176i,0.00078748-0.0015348i,0.0001221-0.0011587i,-0.00048023-0.00052792i,-0.00035671-0.00027942i,-0.00057799+0.00016642i,-0.0002079+5.2064e-05i,0.00024361-0.00042154i,0.0009185-0.0012431i,0.00076853-0.0010373i,-0.0004433-0.00034624i,-0.00013145+0.00035147i,0.00055353+0.0010962i,0.00029374+0.00052959i,0.00023687-0.00058647i,0.00011129-0.00032753i
0.0012793-0.0012651i,0.0013339-0.0012882i,0.00082636-0.0011646i,-3.4701e-05-0.00069135i,-0.00064978-0.00058902i,-0.00029985-0.00024915i,0.00026838+0.00019264i,-0.00038003-0.00045075i,-0.00075985-0.0011112i,-0.0012619-0.001011i,-0.0011482-0.0012863i,-0.00034943-0.00097321i,5.5195e-05-0.00048778i,0.00062967-0.0005113i,0.00077203+4.9583e-05i,0.00038997+0.00070483i,-6.4306e-06+0.0007902i,-0.0002101+0.00051116i,-9.0778e-05+0.0005264i,0.00024708+0.0007919i,-7.6989e-05+0.00080247i,-0.00040026+0.00056888i,-0.00030234+0.00041351i
-4.1536e-05+0.00084026i,-0.00047859+0.0015078i,-0.00074202+0.0029608i,-0.0002013+0.0019586i,-0.00044866+0.00058892i,-0.001349-0.00039759i,-0.0007699-0.00074346i,-0.00031308-0.00094567i,-0.00082137-0.0013532i,-0.00080203-0.00094532i,-0.00040588-0.00088611i,-9.3404e-05-0.0011902i,0.00049017-0.0012094i,1.6058e-05-0.00064757i,-0.00084531-0.00065953i,-0.00042801-0.00064054i,0.00048868+9.472e-05i,0.0007008+0.00024802i,0.00023647-0.00033575i,-0.00012842-0.00044613i,0.00011334+0.00025006i,3.3237e-05+0.0005523i,-0.00055614+0.00055694i
0.0011213+0.00036153i,0.0015654+0.00024343i,0.00068891-0.00044816i,-0.0011112-0.00083501i,-0.001033-0.00054914i,-0.00082404-0.00057928i,-0.00087586-0.00033488i,-0.00018242-0.0010048i,3.9334e-05-0.0021382i,-9.2629e-05-0.0012383i,-0.00045518+0.0006068i,-0.001458+0.00050138i,-0.0017091-8.1551e-05i,-0.0011542+0.00026731i,-0.00078333+0.00034356i,-0.00040416+0.00056615i,-1.7148e-05+0.00091494i,0.00032455+0.0006143i,-4.12e-05+0.0001229i,-0.00039643+0.00012635i,-0.00017687-0.00025546i,-0.00014748-0.0002888i,7.6432e-05-0.00016076i
-0.00019651+0.00082194i,-0.00032124+0.0010271i,-0.00089445+0.00082457i,-0.0015255+0.00024393i,-0.0012862-0.00037153i,-0.0010976+0.00026288i,-0.0010879+8.254e-05i,-0.0005329-0.0014006i,-0.00011408-0.0019443i,-9.1141e-05-0.0020274i,-0.0006616-0.0016906i,-0.00049263-0.0010673i,-0.00017785-0.00020976i,-0.00059197-0.00028309i,-0.00047977-2.0675e-05i,0.00024782+0.00017731i,0.00060323+0.00028396i,0.00051377+0.00064601i,-6.9561e-05+0.00036353i,-0.0002961+0.00024966i,0.00026483-8.2028e-05i,0.00047688-0.00030994i,0.00014129-4.9223e-06i
0.0015478-0.00076175i,0.0017849-0.0012827i,0.0017326-0.0017035i,0.00024069-7.0005e-05i,-0.0019395+0.0012631i,-0.0024664+0.0016649i,-0.0012117+0.00082802i,0.00068094-0.0006165i,0.00093465-0.0019596i,0.00016111-0.0014692i,-2.9496e-05-0.00036142i,-0.00044399-0.00046982i,-0.0007503-0.00040927i,-0.00094977+6.5512e-05i,-0.0006275+0.00041049i,1.9504e-05+0.00050165i,8.4079e-05+0.00053783i,3.3404e-05+0.00074357i,-0.00082926+0.00096645i,-0.00093873+0.00058075i,-0.00043723+0.00040274i,-0.00044487+0.00057158i,-0.00028814+0.0010781i
-0.00030429-0.00023998i,6.6763e-05-0.0011744i,-0.00091775-0.00073721i,-0.0014267-0.00070592i,-0.0017538-0.00072086i,-0.0016418-0.00057067i,-0.00052155-0.00051303i,-0.00030967-0.00050116i,-0.00085505-0.0011621i,-0.00072431-0.00099135i,-0.00056509-0.0013644i,-0.00036777-0.0014572i,-0.00022487-0.00041186i,-0.00012314+0.00010706i,-3.5493e-05+0.00032232i,-0.00029171+0.00024884i,-0.000174+4.5021e-05i,-0.00043493-2.9512e-06i,-0.0012746-2.1092e-05i,-0.0013166-0.00047969i,-0.00034714-5.8798e-05i,-0.00040054+0.0011847i,-0.0005455+0.0014384i
-0.00052479-0.00022657i,-0.00037159+0.00096395i,-0.0003802+0.001689i,-0.00086467+0.00080369i,-0.00095154-0.00024715i,-0.00032379-0.00095306i,6.8807e-05-0.00092853i,-0.00030812-0.0013049i,5.6719e-06-0.0015353i,-0.00054226-0.0012693i,-0.0018038-0.0010889i,-0.00083245-0.00060473i,-0.000162+0.00032321i,-0.00061415+0.00056722i,-0.00063081-4.8602e-05i,-0.00040184-0.00031985i,0.00045193-0.0004185i,0.00085014-0.00027859i,-7.0405e-05+2.6555e-05i,-0.00054632+3.9938e-05i,6.7874e-05+0.00014807i,3.8742e-05+0.00020752i,-0.00042506+0.00010602i
-0.00074075-0.0003297i,-0.00097799+0.00021481i,-0.0011973+0.00011818i,-0.0019702-0.00020302i,-0.0024693-0.00061469i,-0.0018743-0.00030774i,-0.00056286+0.0005558i,0.00067155+0.00022334i,0.00087841-0.0014825i,-8.8095e-05-0.0020316i,-0.00087162-0.00055069i,-0.00095333+7.3989e-05i,-0.00077236-0.00034154i,4.4492e-05-0.00044092i,0.0011519-0.00016377i,0.0014246-0.0007035i,0.0012852-0.0011459i,0.0007678-0.00062737i,-0.00028454+0.00018708i,-0.00054678+0.00047602i,0.00067061+7.3094e-05i,0.0011533+0.00054711i,0.00074701+0.00088234i
-0.0003709-0.0010687i,-0.00034332-0.0014621i,-0.00047948-0.0011022i,-0.0012392-0.00063497i,-0.0018746+6.7291e-05i,-0.0017179+0.00059923i,-0.00065572+0.00024738i,-0.00046586-0.0010033i,-0.0011292-0.0010543i,-0.001396-0.00085811i,-0.0005995-0.00035135i,0.00074913+0.00078171i,0.0007309+0.00045519i,-0.00028773-0.00027262i,-0.00066982-0.00019428i,-0.00073419-0.00012928i,-0.00095121+6.8898e-05i,-0.00094325+0.00045897i,-0.0011461+0.00015577i,-0.0004751-0.0004923i,0.00015646-0.00010915i,-0.00017339-0.00045896i,0.00031426-0.00040254i
-0.00021034+0.0013772i,-0.00014473+0.0021996i,-4.5863e-05+0.0035573i,8.9074e-05+0.0025775i,-0.0002125+0.00052202i,-0.00073111-5.2799e-05i,-0.00059667+0.00054088i,-0.00074485-5.4963e-05i,-0.00021272-0.00089651i,0.000249-0.00086592i,8.5089e-06-0.00089864i,0.00024212-0.00024783i,-0.00073418-0.00011088i,-0.0013769-0.00032791i,-0.00081799+0.00026525i,-0.00032862+0.00024116i,0.00032674-0.00026951i,0.00019865-0.00015899i,1.3532e-05+0.00019259i,7.4184e-05+0.00091574i,5.2154e-05+0.00092726i,-0.00017872+0.00047852i,-0.0004682-0.00028404i
0.00031657+0.0017837i,0.00054694+0.0011284i,0.0001814+0.0005758i,-0.00084754+0.00012184i,-0.0019715-0.00018616i,-0.002019-0.0001807i,-0.00087154-0.00067621i,-3.7886e-05-0.0016421i,-0.00075946-0.0024611i,-0.0015495-0.0023822i,-0.0011362-0.0014468i,-0.00046444-0.00054296i,-0.00030153+0.00055205i,-0.00032783+0.00072404i,-0.00010079-2.3181e-05i,-0.00041885-0.00026055i,-0.0010331+0.00011801i,-0.00079411+0.0006136i,-0.00035702+0.00068058i,-0.00044165+0.00039992i,-0.00086198+0.00020326i,-0.0011868+8.5242e-05i,-0.00027423+0.0001248i
0.0025268-0.0017271i,0.0020522-0.0022792i,0.00081753-0.0023274i,-0.00070853-0.0024166i,-0.001963-0.0021693i,-0.0023493-0.00064522i,-0.00077793+0.00012476i,0.00040076-0.0010905i,-0.00010928-0.002043i,-0.00096949-0.0013493i,-0.0011561+0.00035633i,-0.00065116+0.0011665i,-0.0004095+0.00026032i,-0.00082444-0.00046328i,-0.0010453+0.00012578i,-9.8803e-05+8.6776e-05i,2.633e-05-0.00048312i,-0.00042878-0.00085682i,0.00064381-0.00074886i,0.0010694-0.00072941i,0.00058328-0.00038394i,0.00025584-5.8252e-05i,0.00070587-0.0002068i
0.00027089+0.0011608i,6.0967e-06+0.0013724i,-0.00088736+0.0020422i,-0.0011087+0.0012116i,-0.001486-0.00024205i,-0.0014452-0.00053938i,-0.00048242-8.8296e-05i,0.00060503+9.5212e-05i,8.7107e-05-0.00079227i,-0.00066216-0.0015037i,-0.0001351-0.00079119i,6.7182e-06-0.00028613i,-0.00053253-5.3454e-05i,-0.00074839+0.00016313i,-0.00080056+0.00029182i,-0.00025717+0.00029016i,0.00012181+0.00045663i,0.00013077+0.00044066i,-0.00023825+0.00076418i,-0.00080801+0.00094859i,-0.00054071+0.00045985i,0.00056856-0.0001624i,0.00045407+5.4661e-05i
0.001467-0.00057611i,0.0016392-0.0015969i,0.0022047-0.0015575i,0.0018106-0.00098531i,0.00041715-0.00038309i,-0.00056942+0.00071837i,-7.6501e-05+0.00042088i,0.00088248-0.0010051i,0.00077012-0.0013461i,0.00044529-0.0010867i,3.4525e-05-0.0010757i,-0.00062928-0.00071915i,-0.00074665-0.00081364i,-0.00053896-0.00099219i,-0.0004872-0.00089376i,-8.6774e-05-0.0003241i,-8.8764e-05+0.00061457i,-5.4799e-05+0.00044761i,0.00025479+0.0006004i,-0.00018846+0.00087281i,-8.2172e-05+0.00031525i,9.2094e-05-0.00013312i,-9.9409e-05-0.00024366i
0.00060992+0.00085357i,0.00063594+0.00086122i,0.00095437+0.00078527i,-0.00057109+0.00034894i,-0.002696-0.00023057i,-0.0023961-0.00033984i,-0.0011684-0.00048846i,-0.00074624-0.00064471i,-0.00066156-0.00095928i,-0.00082949-0.0011435i,-0.00066137-0.00063717i,0.00031029-0.00043322i,0.00054003-0.00031821i,-0.00022625-5.6595e-05i,-0.00056927+0.00016415i,-0.00056382+0.00011112i,-0.00099299+0.00065868i,-0.00075293+0.0011268i,-0.00044349+0.00073908i,-0.00049897-0.00013399i,-0.00023424-0.00076726i,-0.0002637-9.4012e-05i,-7.7087e-05+0.00039757i
0.00044024+5.7719e-05i,-0.00010311-0.00021004i,0.00084129+0.0011147i,0.0014672+0.0017479i,0.00076173+0.00083229i,-0.00048202-0.00077349i,0.00027352-0.0011352i,0.0012225-0.0012835i,0.00014156-0.0013835i,-0.00037664-0.0012995i,-0.00047685-0.0010702i,-0.00090959-0.0010559i,-0.00056434-0.0005618i,0.00014046+0.00049783i,-0.00032939+0.0007385i,-0.00072709+0.0006271i,-0.00022966+0.00076176i,-0.0002736+0.00021195i,-0.00063956-0.00034065i,-5.9432e-05+4.1649e-05i,-1.2564e-05-0.00024737i,-0.00053415-0.00087678i,-0.00020542-0.0012541i
-0.00086461+0.0018662i,-0.0006573+0.0019787i,-0.00073308+0.0019725i,-0.00048557+0.0010458i,-0.00072213-7.24e-05i,-0.001088-0.00031613i,-0.0004198-6.9423e-05i,0.00019351-0.00028626i,0.0002236-0.0010282i,0.00038493-0.00089436i,-0.00017774-0.00066826i,-0.0003656-0.0010603i,0.00052709-0.00047927i,0.00056602+0.00022925i,-0.00054572+0.00031523i,-0.0008257+0.00065709i,-0.00072019+0.00047524i,-0.00011654-0.00036203i,0.00043113-6.0999e-05i,0.0003021+0.00039349i,6.749e-05-4.4376e-05i,-0.00023291-0.00033835i,0.00035984+1.3189e-05i
0.0013385-0.00077874i,0.0011561-0.00054598i,0.00018492-0.0015053i,-0.0017338-0.0014204i,-0.0037899-0.001203i,-0.0037968-0.0010764i,-0.0012734-0.00093647i,-0.00010329-0.0014949i,-0.00075248-0.0019538i,-0.0014714-0.0018779i,-0.0017029-0.0012411i,-0.00057391-0.0003828i,0.00017155-0.0004561i,0.00035364-0.00033876i,1.3728e-05+0.00012868i,-0.00016074-0.00048473i,-8.8855e-05-0.0003985i,-0.00023325+7.9662e-05i,-0.00024277+0.00010518i,9.0221e-05+0.00011246i,0.00097036+0.0010864i,0.00061113+0.0011131i,-0.00031688+6.8235e-05i
-0.0010005+4.4929e-05i,-0.0020224-0.0007049i,-0.0024663+0.00021757i,-0.0019198+0.0019417i,-0.0013774+0.0019414i,-0.0010717+0.00011748i,-0.00049183-0.00079777i,0.00018388-0.00059009i,-0.00046576-0.00061723i,-0.00076438-0.0009884i,0.00029511-0.001278i,0.00057264-0.00048082i,0.0002607-0.0003844i,0.00029883-6.5806e-05i,-0.00010436+0.00033394i,-0.00022363+0.00034809i,0.00013043-1.2259e-05i,0.00068277-0.00067479i,0.0012435-0.00039104i,0.00076148-0.00023867i,-1.5412e-05-0.0004761i,-0.0006249-0.00027404i,-0.0007605+0.00049143i
-0.0014688-0.0011801i,-0.00080111-0.00039195i,-0.00062552+0.00032096i,-0.0012894-0.00066288i,-0.001618-0.00096588i,-0.0018653+3.7995e-05i,-0.0010082-3.7414e-05i,-0.00024059-0.0010957i,-0.00019823-0.001971i,-0.0002071-0.0018891i,-0.000161-0.00058594i,-0.00013912+0.00011789i,-0.00019458+0.00037333i,-0.00047933+0.00012845i,-0.00033488-0.00068623i,-0.00045584-0.00076056i,-0.00071958-0.00031711i,-0.00061275-0.00037055i,-0.00051224-4.0756e-05i,3.7514e-07-1.6926e-05i,0.00014542-0.00021217i,-0.00018312-2.7948e-05i,0.00016518+0.00048491i
0.0028807-0.00050493i,0.0025627+0.00013545i,0.00083895-0.00023662i,-0.0009974-0.00047769i,-0.0020032-8.3024e-05i,-0.0019901+0.0006772i,-0.0004751+0.00082228i,0.00019583-0.00056841i,-0.00038205-0.0015536i,-0.00080249-0.0016347i,-0.0011235-0.0010384i,-0.0012949-0.0005855i,-0.00089274-9.1254e-05i,-0.00038159+9.6646e-05i,-0.00018955-3.0468e-05i,-2.3509e-06-2.742e-05i,0.00010812+0.00024946i,0.00045497+0.00041934i,-2.5121e-05+0.00043929i,-0.00030218+0.00034334i,0.00035189+0.0002289i,0.00021+0.00040402i,-0.000586+0.00074343i
0.002649+0.00086206i,0.0028877+0.0013308i,0.0019884+0.00088056i,0.00026337-0.00045009i,-0.0010932-0.00071074i,-0.0024682-0.00057844i,-0.002104-0.0005665i,-0.0006075-0.0006554i,-0.00015634-0.0015081i,-0.00014934-0.001765i,-0.00029624-0.00082041i,-1.6129e-05-0.00021127i,0.00022974-0.00018915i,-0.00040482-0.00068175i,-0.0010508-0.001861i,-0.00094925-0.0017509i,-0.00026935-0.00086179i,2.6845e-05-0.00095002i,8.2954e-05-0.001024i,0.00046145-0.00084858i,0.00043404-0.00035494i,0.00038469+0.00028622i,0.00041579+0.00020111i
-1.1566e-05-0.0016938i,0.00083606-0.0019131i,0.0018396-0.0012571i,0.0014576-0.00020512i,0.00015577+0.00037849i,-0.00078141+8.4285e-05i,-0.00040689-0.00070512i,-0.000329-0.0014178i,-0.00049046-0.0021487i,-0.00095748-0.002165i,-0.00095957-0.0013661i,-0.0005771-0.00021616i,-0.00055349-0.00032975i,-0.00052393-0.00059923i,-0.000383+2.3231e-05i,-0.0007802-0.00045045i,-0.00090946-0.0012138i,3.1388e-05-0.0010469i,5.5502e-05-0.00029037i,-9.4549e-05+0.00074101i,9.1783e-05+0.00082834i,-0.00024579+0.00032037i,-0.00010361-5.6945e-05i
-0.0022215-0.00067075i,-0.0017784-0.0014595i,-0.0017586-0.0011698i,-0.0023311-0.00069881i,-0.0027856-0.0002651i,-0.0023586+0.00055117i,-0.0010464+0.0009132i,0.00060851+0.00027977i,0.00060547-0.00096438i,-1.2348e-05-0.0013005i,-0.00019102-0.00054084i,-0.00010131-5.0628e-05i,0.00014819+6.6475e-05i,-1.9552e-05-0.00011759i,2.2675e-05-0.00049854i,0.00023948-0.00035612i,-0.00027106+0.00074929i,-2.6324e-05+0.0010341i,0.00034037+0.00025824i,0.00028095+0.00017821i,0.00036273+0.00057981i,0.00077099+0.00019307i,0.00093769+0.00010962i
0.00043279-0.00013446i,0.0011499+0.00067515i,-5.8945e-06-0.00015629i,-0.0019401-0.00063962i,-0.0028099+6.0846e-05i,-0.0019654+0.00070044i,-0.00062277+0.00027754i,-0.00024047-0.00091605i,-0.0001851-0.0016996i,-0.00038706-0.0012953i,-0.00075782-0.00041375i,8.231e-05-0.00053595i,0.00012983-0.00039209i,-0.000525+0.00026388i,0.00013019+9.6284e-05i,0.00064627-0.00043201i,0.00037191-0.00035881i,-9.6494e-05-7.9467e-05i,-0.00013062+0.00013374i,-0.0001238+0.00052855i,-0.0003218-0.00013276i,-0.00033468-0.00069785i,-0.00056613+0.00011255i
-0.00082592-0.0017932i,-0.00083415-0.00044614i,-0.0023237-0.00028928i,-0.002778-0.00057279i,-0.0027522+4.3014e-05i,-0.0026478+0.00049451i,-0.0011641+0.00041931i,6.4093e-05-0.001088i,-6.9757e-06-0.0021539i,-7.9322e-05-0.0011914i,-3.7878e-05-0.00010172i,-0.00061637-6.8078e-05i,-0.0013492-0.00038888i,-0.0013153-0.00018528i,-0.00087498+0.00012388i,-0.00098504+0.00089297i,-0.0011514+0.0010923i,-0.0010957+0.00029968i,-0.00087726+7.0783e-05i,-0.00013957+0.00016939i,0.00029774+0.00022828i,0.00023602+0.00044861i,0.00023947-5.8286e-05i
0.0014377+0.0010924i,0.0013213+0.0015885i,0.0013002+0.001161i,0.0011259+0.00012105i,-0.00039364-0.00011164i,-0.0017816-0.00045647i,-0.0010391-0.00060125i,0.00029844-0.00079222i,-3.1641e-05-0.0011609i,0.00011874-0.0013235i,0.00040361-0.0013788i,-0.00039437-0.00063498i,-1.1645e-05+5.4465e-05i,0.00047855+7.007e-05i,0.00039335-0.0005427i,0.00039817-0.00013131i,0.00021651+0.00085149i,-0.00015871+0.00030282i,-0.00028991+4.1797e-05i,3.4056e-05-2.1362e-05i,0.00050503-0.00020214i,0.00030987-9.6705e-05i,0.00028735+9.6531e-05i
0.0014957+0.0015468i,0.0011416+0.0012764i,0.00014181+0.001321i,-0.00085316+0.00033764i,-0.0019583-0.0010547i,-0.0023215-0.0014836i,-0.0013666-0.0011918i,0.0002447-0.0014239i,0.0010979-0.0018027i,0.00018626-0.0015488i,-0.00082311-0.0013821i,-0.0011165-0.00032918i,-0.00084044+0.00022261i,-0.00083617+2.2724e-05i,-0.0010165-0.0002186i,-0.00067396-1.8622e-05i,-0.00029497+0.00032347i,-0.0003214+0.00034952i,0.00023888+3.8289e-05i,0.0010413+1.1508e-05i,0.0004946+0.00040279i,-2.1342e-05+0.00047389i,0.00014731+0.00058158i
0.00043297+0.0014703i,-2.5951e-06+0.0010718i,0.00027808+0.0020578i,-0.00025875+0.001766i,-0.00069341+0.00062335i,-0.00033311+0.00033145i,-0.00020662+0.00020146i,0.00085289-0.0010146i,0.00086031-0.0019945i,-0.00018145-0.0014745i,-0.00020825-0.0011113i,0.00088066-0.0011252i,0.00032394-0.0012661i,-0.00053945-0.001136i,-0.00020653-0.00055441i,0.0006634-0.00041171i,0.00072789-6.6401e-05i,0.0004887+0.00046134i,0.00031659+9.4545e-06i,0.00031287-0.00064271i,0.00055575-0.00064486i,0.00068707-0.00041585i,0.00080496-4.8905e-06i
0.00074786-0.00030804i,0.0012848+0.00062505i,0.0010018+0.0013116i,0.00047037+0.00079253i,0.00014285+0.00074807i,-0.00053334+0.00030239i,-0.00022906-0.0009202i,0.0008522-0.0011779i,-1.8294e-05-0.0011i,-0.00085812-0.0013234i,-0.00029901-0.00083873i,-1.6001e-06-0.00036154i,-5.3547e-05-0.00076677i,0.00028112-0.00035104i,3.3608e-06+0.00025996i,3.8669e-05+0.00020008i,0.00063405-0.00038225i,0.00082017-0.00025777i,0.00047605+0.00020106i,-0.00015784-0.00042772i,-0.00015821-0.0010199i,1.9436e-05-0.00059905i,0.00026157-0.00048007i
-0.0012404-0.00023272i,-0.00099862-0.00080578i,-0.00061466-0.00065842i,-0.00064617-0.00065082i,-0.00082666-0.00085807i,-0.0014668-0.00059128i,-0.00078331-0.00061928i,0.00082644-0.001461i,0.00023766-0.0018025i,-0.00084703-0.00087426i,-0.00060017-0.00029162i,0.00016928-0.00070571i,0.00047343-0.0006832i,4.3697e-05-0.00067448i,0.00013236-0.00076324i,0.00074648-0.00071523i,0.0005308-0.00093877i,0.00051932-0.001288i,0.00018706-0.0010403i,-0.00050865-0.0002018i,1.1918e-05-0.0001716i,0.0005713+0.0004537i,5.9565e-05+0.00077638i
-0.0023067-0.0022366i,-0.0013066-0.00099901i,-0.0018875-0.00018419i,-0.0022879+0.0010777i,-0.0022999+0.0024784i,-0.0011154+0.0018241i,0.00099336-0.00024233i,0.001536-0.0014654i,0.00044647-0.0015153i,-0.0002868-0.0008237i,-0.0001013+0.00011026i,-9.0436e-05-9.1917e-05i,-0.00054342-0.00060161i,-0.00037592-0.00030405i,0.0002025-0.00022632i,0.00040209-0.00099541i,0.00045992-0.00070143i,0.00037976-0.00014962i,-1.0898e-05-0.00025434i,0.00033704+0.00025159i,0.00087274-9.2584e-05i,0.00043092-0.00040119i,2.8342e-06+0.00072545i
0.0010519+0.0025471i,0.0018721+0.0016565i,0.0018551+0.0012405i,0.00079095+0.00054544i,-0.0006084-0.00010408i,-0.0012533+0.00025642i,-0.00043165+0.00030298i,0.00014455-0.00090699i,-0.00055388-0.001575i,-0.00092593-0.00129i,-0.00039402-0.00087744i,-0.00020029-0.00031987i,-0.00082156+0.00032551i,-0.00077918+0.00043363i,-0.00013227+6.7647e-05i,-0.00026147+0.00012525i,-0.00073399+6.0287e-05i,-0.0006973-0.00023765i,-0.00090264-0.00047457i,-0.000772-0.0003273i,-0.0002804-0.00053507i,0.00020203-0.00073909i,0.00026704-0.00035762i
-6.2184e-05-0.00065488i,3.6531e-05-0.0010486i,-0.00061718-0.00055209i,-0.0011231+8.9624e-05i,-0.0012642-0.0001506i,-0.0011203-0.00010565i,-0.00046332+0.00040749i,0.00019733-0.00027815i,1.4999e-05-0.0013257i,-0.00076326-0.0012207i,-0.00051894-0.00064151i,-4.739e-05-0.00053191i,0.00026066-0.00084001i,0.00056248-0.00052792i,0.00026433+2.9106e-07i,-0.00061309-0.00017127i,-0.00057805-0.00036176i,-4.1971e-05-0.00071904i,-0.00017202-0.0005074i,-0.00057001-0.00026173i,-0.00044555-0.00056071i,0.00024544-0.00058267i,0.00066148-0.00052845i
-0.0013714+0.00095374i,-0.0023886+0.0015251i,-0.0021895+0.00092479i,-0.0022326+0.00012278i,-0.0022754+0.00014219i,-0.0017617+0.00054651i,-0.00095227+0.00093092i,0.00026809+0.0006287i,0.0002168-0.00010984i,-0.00060296-0.00062506i,-0.00040376+1.6533e-05i,0.00044183+0.00067454i,-3.4137e-05+0.0002622i,4.2466e-05+0.00016822i,0.00042595+0.00030071i,0.0002565+0.00022051i,0.00072904+0.001201i,0.00089243+0.0012249i,0.00032199-0.00013097i,-0.00044122-0.0006436i,-0.00023498-0.00010103i,0.00042742-0.00035951i,0.00019172-0.00062987i
