-0.0023658+0.00048132i,0.00036972-0.00010743i,0.0010114-0.00062195i,-0.00017441-0.00036568i,-0.0012687+0.00023553i,-0.00069643+0.0011003i,-9.4939e-06+0.0022823i,0.00028935+0.0026721i,0.0013259+0.0017777i,0.0019011+0.0011508i,0.0017014+0.00086905i,0.00089442-0.00058658i,0.00013082-0.0018904i,0.00084206-0.0016402i,0.00095426-0.00089452i,-6.4692e-05-0.00025191i,-0.00032968-0.00017296i,0.00073115+0.0002753i,0.0010894+0.00042294i,0.00050147-0.00048631i,0.00084214-0.00037557i,0.00050157+9.1757e-06i,-0.00017808+0.00036551i
-0.00028499-0.00044757i,-0.00081288+0.00017469i,-0.0014181-9.4242e-05i,-0.0015044+0.00050251i,-0.0015672+0.0010305i,-0.00046833+0.0010831i,0.00050656+0.00058562i,0.00063344+0.00083036i,0.00097998+0.0018162i,0.0010175+0.0013115i,0.00031085+0.00024696i,-0.00031206-0.00013807i,0.0001322-0.00031549i,0.00047455-0.00062706i,0.0010771-0.0001061i,0.0010856+0.00089949i,5.6651e-05+0.00066333i,0.00028508+0.00082272i,0.00084324+0.0016373i,0.00021992+0.0015481i,-0.00050679+0.001193i,-0.0005704+9.1439e-05i,-0.00035383-0.0011614i
0.0013443-0.0017165i,0.00047919-0.0014869i,0.00051207-0.0026964i,-0.00036768-0.0029224i,-0.0021534-0.0019295i,-0.0018096-0.00071987i,-0.00025101+0.00058476i,0.00052519+0.0011702i,0.00087525+0.0010311i,0.00059193+0.00097606i,-0.0003187+0.00072153i,3.5892e-05+7.7768e-05i,0.00090978+9.7913e-05i,0.00093982-0.0002496i,0.0010798-0.00050243i,0.0013288+0.00021111i,0.00073243+0.00041813i,-0.00027422-0.00031585i,-0.0007152-0.00050979i,4.4577e-05+0.00013009i,0.00021274+0.0009422i,0.00022893+0.00083346i,0.0010132+0.0001535i
-0.0018-0.00051197i,-0.0016774+0.0007371i,-0.0022703+0.00071726i,-0.0020213+0.00033424i,1.4578e-05+0.00020373i,0.00079202+0.0004169i,0.00014696+0.00049866i,-0.00017728+0.00023713i,0.00012968-0.00010514i,0.00040254+0.00027923i,0.00057378+5.7034e-05i,0.00060439-0.00038932i,0.00022546-1.8404e-05i,0.00036144+0.00041161i,0.0008834+0.00014791i,0.00063911-4.0268e-05i,0.00031321-5.0658e-05i,0.00058617-0.00025893i,0.0003732-0.00018534i,5.2933e-05+0.00015495i,0.00049034+0.00030346i,0.00036256+0.00044705i,-0.00014046+0.00040347i
-0.0012242+5.1677e-05i,-0.00053476-0.00042653i,-0.00076302-0.0027439i,-0.00057826-0.0029837i,-0.00088742-0.0006267i,-0.0011311+0.00030696i,-0.00026103+0.00054197i,5.3854e-05+0.00025923i,-0.00013427+0.00020851i,0.00019645+0.00098535i,0.00061856+0.0010741i,0.00058862-3.8797e-07i,2.6784e-05-0.00018363i,-0.00066416+0.00014132i,-0.00037534-2.4403e-05i,0.0002389-1.4826e-05i,0.00050885-2.0007e-05i,-0.00021859-0.0007152i,-0.00068422-0.00047295i,-0.00010473+0.00079568i,-0.00049402+0.00068749i,-0.00091374+8.0296e-05i,0.00010632-0.00034589i
-0.0010717+0.0015844i,-0.0011967+0.0018355i,0.00018891+0.00079585i,0.00050348-0.00031758i,0.00041285-0.0013163i,0.0012596-0.0015935i,0.001727-0.00051077i,0.0011677+0.00052966i,0.00094801+0.00077521i,0.00094077+0.00053408i,0.00044623+0.00020515i,-6.1204e-05-0.00015258i,-0.00015848-0.00026662i,-0.00025043+5.905e-05i,-0.00097175-8.0477e-05i,-0.0010531-0.0001022i,-0.0004466+0.00040576i,-0.00026332+0.00060792i,-0.00052509+0.00055169i,0.00034217+0.00078322i,0.0008455+0.00082359i,9.4779e-06+0.00022338i,-0.0002407+0.0002934i
0.00055909-0.00098483i,0.0011276-0.0023162i,0.0019715-0.0033237i,0.0017805-0.0033037i,0.00083201-0.0027331i,0.00029962-0.001354i,0.00029353+2.2819e-05i,0.0005757-0.00014139i,0.00050154-0.00019263i,-0.00031741+8.0158e-05i,-0.00059634-0.00028066i,-0.00020181-0.00045707i,0.00076354-3.9584e-05i,0.00042056+1.9247e-05i,0.00053211+0.00045705i,0.0015002+0.00039635i,0.0011906-0.00018313i,0.00070733+0.00029525i,0.00038074+0.00089857i,8.2581e-05+0.00097096i,0.00012215+0.00064253i,0.00035619+7.9447e-05i,6.671e-05-0.00031347i
0.00020942+0.0013539i,-0.00037272+0.00096848i,-0.00058174-0.00068796i,-0.00061935-0.0024495i,-0.00010547-0.0018055i,1.2233e-05-0.00077502i,-0.00013022+0.0002219i,3.9224e-05+0.00085032i,0.00034958+0.00099188i,0.0001229+0.00091097i,-0.00031461+0.0001489i,-0.00045208+0.00019499i,-1.3009e-05+0.00041725i,0.00062391+0.00043749i,0.00095868+0.00053955i,0.001138+0.0008236i,0.0013895+0.00081013i,0.00075277+0.00035182i,0.00016951-6.456e-05i,0.00056265+0.0002112i,0.00054922+0.0008157i,0.00015517+0.00028133i,-0.0004998-0.00018186i
-0.0032994-0.00040599i,-0.0044186-0.00054161i,-0.0034518-0.00037804i,-0.0012194-0.00038801i,-0.00026643-0.00097104i,7.7901e-06-0.0013816i,-0.0004225-0.0011453i,-0.00060924+6.1774e-05i,-0.00011194+0.0013657i,0.0002757+0.0017761i,-9.9815e-05+0.00085657i,-0.00021326+1.0834e-05i,0.00036205-7.1686e-05i,0.0005064-3.7765e-05i,0.00068001-4.89e-05i,0.0001761-0.00018155i,-0.0007189+0.00044523i,-0.0011768+0.0013242i,-0.0012377+0.00096508i,-0.00033855+0.00019147i,6.2505e-05-0.00027877i,0.00011424-0.00031126i,0.00016026-0.00013762i
0.0016061+9.4938e-05i,0.0016236-0.0004443i,0.0010092-0.0016253i,-9.5908e-05-0.00080572i,-0.00075326-3.8198e-05i,0.0001885+0.00043448i,0.0010866+0.0011697i,0.0010096+0.0010307i,0.0010562+0.00098598i,0.0010995+0.00089898i,0.00070192+0.00037373i,-5.3511e-05+0.00073547i,-0.00013848+0.0010572i,0.00030611+0.00045827i,-8.542e-05+4.3769e-05i,-5.9451e-05-0.00010469i,0.00065896+0.00032974i,0.0006012+0.00054444i,-6.5181e-05+0.00024745i,-0.00025708+0.00055833i,-0.00010897+0.00016084i,0.00012819-0.00043955i,0.0003381-0.00064488i
0.0011598+0.0017535i,0.00014621+0.00048713i,-1.4261e-05-0.00050065i,-1.8787e-05-0.0017638i,9.1757e-05-0.0028809i,-0.00013149-0.0027315i,0.00032522-0.0013058i,0.00036385-0.00030234i,1.3398e-05-0.00011157i,0.00055367-7.4421e-05i,0.00098516+0.0002063i,0.00079995+0.00038603i,6.1819e-05+0.00061376i,-0.00094858+0.00094799i,-0.0012129+6.7879e-05i,-0.00024136-0.0008317i,0.00049936-0.00023805i,0.0007503+0.00030564i,0.0010681+0.00031701i,0.0009938+0.00047617i,0.00041273-0.00013475i,0.00024882-0.00097528i,0.00031549-0.00053193i
-0.00030704+0.0010046i,0.0007716-0.0011314i,0.0012154-0.0022745i,0.00054485-0.0026913i,-0.00026428-0.0023516i,0.0004482-0.00098887i,0.00114-0.00037903i,0.00026235+2.8789e-05i,0.00044934+0.00035637i,0.001519+0.00045134i,0.00121+0.00080124i,-0.00024132+0.00068584i,4.143e-05+0.00032714i,0.00079837+0.00029007i,0.00040329+0.00018086i,-0.00020447+5.6623e-06i,-0.00029564+0.0001358i,-8.613e-05+0.00017818i,-8.1768e-06+0.00011638i,0.00018992+0.0010611i,7.4823e-05+0.00080481i,0.00027486-8.8163e-05i,0.00061704+0.00027699i
0.003468-2.0145e-05i,0.0023579-0.0018203i,0.0027789-0.0030724i,0.0016559-0.0039368i,-0.00036601-0.0040753i,-0.001528-0.002417i,-0.0010514-0.00029779i,-0.00059587+0.00072132i,-0.0001551+0.00090684i,0.00093743+0.00038425i,0.00079832+1.3162e-05i,-9.5476e-05-6.87e-05i,-0.00031506-7.5783e-05i,-0.00025841+3.7914e-05i,0.00028538-0.0001081i,0.00030074-9.4667e-05i,-3.6037e-05+3.3076e-05i,-0.0001988-0.00022358i,-0.00038773-0.00025266i,0.00038827-0.00033448i,0.00055226-0.00051082i,-0.00014954-0.0010121i,-0.00011066-0.00087128i
-0.0024769-0.0014829i,-0.0013231-0.00092375i,-0.00070792+0.00030456i,-0.0003663+0.00014336i,4.6785e-05+0.00034313i,5.8019e-05-4.9694e-05i,0.00021765-0.00078092i,-3.6986e-05-0.00026101i,-0.00061158+0.00029748i,-0.00087347+7.5829e-05i,-0.00067208+0.00038524i,0.00031707+0.00091267i,0.00055353+0.00036639i,0.00019431-0.00017703i,0.00042544+0.0006048i,-4.5888e-05+0.0010159i,-0.00060698+9.6499e-05i,-9.43e-05+3.1207e-05i,0.00017106+0.00036842i,0.00018113-0.00019942i,0.0004615-0.00026372i,0.00030157+2.0501e-05i,7.8342e-05-0.00040028i
9.8769e-05-0.00060056i,-0.00041839-0.0013531i,-0.00034981-0.0023047i,0.000353-0.0025477i,0.00037629-0.0022774i,0.00038014-0.0012461i,-1.9276e-06-0.00034298i,0.00036592+0.00019416i,0.00033594+0.00042906i,-0.00016945+0.00017891i,0.00067408+7.7525e-05i,0.00068955+0.00045813i,0.00010037+0.00041045i,0.0011826+0.00041413i,0.0014527+0.00056507i,0.0010723-0.00015844i,0.00032195-0.00066615i,-0.00079132-0.00012687i,-9.2972e-05+0.00015464i,0.00031318+0.00051398i,-6.7734e-05+0.00078522i,0.00023801+0.00064398i,0.00090704+0.00055323i
0.0015369+0.00048033i,0.00062292-0.00082675i,-2.2374e-05-0.0022559i,-0.00053147-0.0027698i,-0.0015544-0.0026513i,-0.001536-0.0015828i,-0.00043524-0.00041945i,-0.00037025+0.0001188i,5.9956e-05-0.00024281i,0.00039353-0.00056979i,0.00022438-0.00011991i,-3.9867e-06+0.00033711i,-6.1658e-05+2.1234e-05i,7.6551e-05+0.00019201i,0.0002376+0.00023527i,0.00071468+4.2599e-05i,0.00063937+0.00022067i,-0.00014316-0.0001586i,-9.6342e-05-0.00072326i,0.00013487-0.00057104i,0.00011145+0.00013227i,-0.00049781+7.3741e-05i,-0.00085557-2.0031e-05i
-0.00032343-0.00018005i,-0.00081356+0.00010793i,-0.0013383-0.00048234i,-0.0012467-0.0013783i,-0.00040177-0.00072957i,9.4644e-05+0.00031557i,-0.00010936+0.00026393i,0.00027004+0.0002257i,0.00079091+0.0010572i,0.0003333+0.0010353i,-0.00020277+0.00035996i,-0.00046749-0.00030571i,-0.0001476-0.00095698i,0.00030121-0.00058275i,-0.00041188-0.00010043i,-0.00042945+0.00032099i,7.3262e-05+9.6057e-05i,0.00010515-0.00066092i,-0.0001977+6.4938e-05i,7.4354e-05+0.00065899i,0.0012364+0.00072667i,0.0018172+0.00085561i,0.0010681+0.0010019i
-0.00063428+0.00033515i,0.00036094-2.1531e-05i,0.00048215+5.5245e-05i,0.00033323-4.4203e-05i,0.00077177+0.00034146i,0.00040206+0.000477i,-0.00029013+0.00027388i,0.00024626+0.00071828i,0.00081606+0.00058247i,0.00038002+0.00020259i,0.00029778+0.00026328i,0.00026822+5.7905e-05i,-0.00016143+0.00019532i,-0.00048498+0.00032881i,0.0003737+0.0011999i,0.0010007+0.0013755i,0.00070572+0.00034402i,0.00014781-2.3688e-06i,-2.0328e-05+3.4444e-05i,0.00017672+0.00013766i,-0.00026746+0.00011137i,-0.00072217+0.00017787i,-0.0016731+0.00058711i
-0.00024025-0.00090785i,0.00014101-0.0014634i,0.00015508-0.00096395i,0.00044149-0.001563i,-0.00018495-0.0021083i,-0.001204-0.0010625i,-0.00060585+2.0371e-05i,8.1864e-05+5.2228e-05i,0.00060195+0.00072379i,0.00041658+0.0012184i,-0.00030873+0.00056796i,-0.00055633+0.00049839i,-0.0004963+0.00056923i,-0.00043321+6.6524e-05i,-0.00021361-0.00030055i,9.751e-05-0.00013589i,0.00029907-0.00014673i,0.00058421+0.00033416i,0.00071735+0.00076644i,0.00083943+0.00043229i,0.00073093+0.00072091i,0.00046919+0.00076541i,-0.00048133+0.00094742i
0.00029396-0.0016964i,0.00035572-0.0021472i,0.00017373-0.0027672i,-0.0011113-0.0022959i,-0.002733-0.0015775i,-0.00096371-0.0011355i,0.00062592+0.0007727i,-0.00019152+0.0020614i,0.00022385+0.0010029i,0.0011464+0.00021209i,0.00097066+6.9995e-05i,0.0006043-0.00011917i,0.0001429-0.00037675i,-0.00037442-0.00020585i,1.791e-07+0.0002032i,0.00016094-0.00045136i,0.00026713-0.00013891i,0.00019749+0.0012551i,-0.00047183+0.0010229i,-0.00061787+2.6923e-06i,-0.00030136-0.00018741i,-0.00019687-0.00012495i,-0.00028051-0.00016233i
-0.0019678-0.00025836i,-0.0020505+0.00041709i,-0.0022073+0.001627i,-0.0014679+0.001368i,-0.00062693+0.00022926i,0.00012451-0.0010531i,0.0005924-0.0011496i,0.00071015-3.5567e-05i,0.00076192+0.0011493i,0.0011234+0.0019861i,0.00070166+0.0014599i,-0.00066964+0.00012574i,-0.00085648-0.00039784i,-0.00093666+0.0002483i,-0.00056608+0.00050124i,0.00010475+0.0004625i,-0.00041677+0.00068378i,-0.0010847+0.0008383i,-0.00063901+0.0012121i,-0.0001003+0.0011229i,0.00018724+0.00081587i,0.0002775+0.0007091i,3.5884e-05+0.00038174i
0.00058725+0.0020866i,0.00128+0.00071038i,0.0027325-0.00047562i,0.0038119-0.0011106i,0.0034514-0.0015688i,0.0019269-0.0020993i,0.00042208-0.0011817i,-0.00012974+0.0002901i,1.8974e-07+0.00051803i,0.00057648+0.0003894i,0.00032949+0.00012917i,-0.0012017-0.00041598i,-0.0020516-0.00084151i,-0.0013893-0.00085283i,-0.0007102-0.00017295i,0.00030486+0.00041554i,0.00096237+0.00050822i,-0.0002643+0.0003628i,-0.00073375-0.00031493i,0.00049908-0.00059712i,0.0010845-0.00010882i,4.0785e-05-0.00029805i,5.3984e-05-0.00082188i
1.3624e-05+0.0014565i,-0.00021477+0.00032947i,0.00035273-0.0015735i,0.00073828-0.0024958i,-7.1676e-05-0.0019196i,-0.00056261-0.0009505i,-0.00037241-0.00022718i,-0.00051724-9.3269e-05i,-0.00022513+0.00041615i,0.0002885+0.0011222i,0.00027657+0.00088599i,0.00030528+3.7748e-05i,0.00055345+9.812e-05i,0.0006528+0.00027118i,0.0010808+0.00052925i,0.00056568+0.0010798i,-0.00023767+0.00089601i,-0.00026376+0.0010544i,0.0001426+0.0012275i,0.00059551+0.0012797i,-1.4392e-05+0.0014875i,-0.00057477+0.0010722i,0.00013218-1.0317e-06i
-1.8394e-05-8.0229e-05i,0.0001791-0.00038976i,0.00063616-0.00022857i,-5.3761e-05-0.00087081i,-0.0010666-0.0012298i,-0.00092579-0.00084597i,-0.00074888-0.00012873i,-0.00021239+0.00080972i,0.00051808+0.0011609i,0.00097726+0.000734i,-1.5956e-05+6.9678e-05i,-0.00027174-0.00056697i,0.00028181-0.00056328i,-9.5921e-05+6.3738e-05i,-0.00052919+0.00049411i,9.0454e-06+0.0010362i,0.00023628+0.0017419i,0.00030592+0.001354i,-0.00031491+0.00033343i,-0.00088956+0.00019901i,0.00022489+8.2533e-05i,0.0010468-0.00049028i,0.0010155-0.000401i
0.00061495-0.00021395i,-0.0010775-0.00080918i,-0.0019579-0.001234i,-0.00077939-0.0013609i,-7.5101e-05-0.00093905i,-0.00050039-0.00079263i,0.00024382-0.00054402i,0.0011151+4.0597e-05i,0.0012225+0.00092078i,0.00093459+0.0011473i,0.00016756+0.00022398i,8.2139e-06-0.00047119i,0.00045189-0.00040078i,0.00053053-0.00024915i,0.0010657+4.7422e-05i,0.0008264+0.00069522i,0.00014652+0.001331i,-0.00030523+0.00068226i,-0.00038869+8.6103e-05i,-0.0012147+0.0003274i,-0.0017243+0.00050923i,-0.0006134-1.8187e-05i,-0.00018583-0.00062306i
0.0012086+0.0019526i,0.0010885+0.00043026i,0.0012421-0.0012515i,0.0010724-0.00295i,0.0008772-0.0035052i,5.5863e-05-0.0020996i,-0.00022979-0.00052957i,3.4411e-05-0.00012137i,0.00059113-0.00057708i,0.0011616-0.0011914i,0.0005308-0.0011515i,-0.00030869-0.0011854i,-0.00038512-4.9621e-05i,-0.00039013+0.0012487i,-0.00084464+0.00046178i,-0.00082759-8.2614e-05i,-0.00026747-0.00043245i,0.00036066+0.00026935i,0.0003136+0.0014303i,0.00033036+0.00072234i,0.00047545+0.00026989i,8.4939e-05+0.00035972i,0.0005343-0.00020544i
0.002057-0.00094677i,0.0015561-0.0021695i,0.0014907-0.0028927i,0.0003618-0.0036995i,-0.0015372-0.0034282i,-0.0013882-0.001744i,-0.00041733+0.00044488i,-0.00045431+0.0016321i,2.9308e-05+0.00082196i,0.00080033+0.0003433i,0.00042753+0.00015582i,2.8918e-05+0.00010031i,-0.00033871+0.00026021i,-0.00057144+0.00064627i,0.00025813+0.00033951i,0.00094577+0.00031744i,-6.7572e-05+0.00088177i,-0.00034414+0.00085224i,-7.2701e-05+0.00064403i,-0.00011683+0.00027498i,0.00010449-0.00044829i,0.00048608-0.00089663i,0.00036246-0.00042459i
0.00041228-0.00064361i,0.00043728-0.0018221i,-0.00039632-0.0028051i,-0.00075754-0.0014739i,-0.0014723-0.0003318i,-0.0010304-0.00016459i,-6.0209e-05-0.00021372i,-0.0001405-0.00051929i,-0.00038454-6.034e-05i,-0.001201+0.0010292i,-0.0010216+0.0012453i,3.6048e-05+0.00087144i,0.00021709-0.00016187i,0.00065769-0.00013156i,0.00068814+0.00034519i,-0.00016968+6.4135e-05i,-0.00069451+0.00080723i,-0.0010592+0.0012753i,-0.0010867+0.0010785i,-0.00014862+0.0009638i,5.2611e-05+0.00085961i,3.2934e-05+0.00088249i,-1.2689e-05+0.00061408i
-0.0019202-0.00061128i,-0.0014562-0.0013643i,-0.001585-0.00083296i,-0.0019499-0.00034972i,-0.00084219-0.00030876i,-0.00010159-0.00039112i,-0.00032588+0.00090889i,2.67e-05+0.0020022i,0.00036626+0.0014092i,0.00043438+0.00047025i,0.00071319+0.00022124i,0.00075318+0.0006254i,-0.00022479+0.00017325i,-0.00084483-0.00036835i,-0.00069225+4.5549e-05i,4.5862e-06+0.00063139i,0.00077712+0.00031593i,0.00091078+0.0002598i,0.00022982-0.00031076i,0.00041875-0.00029675i,0.00081105+0.00079515i,0.00028797+0.00043064i,0.00011881-0.00020727i
-0.00034984-1.7644e-05i,-0.00014629-0.00066667i,0.00029106-0.0023462i,-0.00019257-0.0027583i,-0.00045928-0.0018786i,-0.00033731-0.0010073i,-0.00036595-0.00051352i,9.4381e-05-0.00018177i,0.00064146+0.0006074i,0.00074043+0.0011393i,0.00056263+0.00053809i,0.00031172-0.00023486i,0.00030923+0.00023133i,0.00049237+0.00063487i,0.00036116+0.00073228i,0.00042213+0.00055472i,0.00055176-0.00024225i,0.00017329-0.0001544i,-5.8253e-07+0.00049356i,-0.00010094+0.00014534i,0.0003269-0.00049221i,0.0011472-0.00069235i,0.00073105+6.0009e-05i
0.00029035-0.00084792i,-0.0018145-0.00075849i,-0.0024153-0.0012044i,-0.0014294-0.001156i,-0.00082733-0.0012601i,-0.00078291-0.00074453i,-0.00052369-8.3197e-05i,7.1064e-05+5.4731e-05i,0.00073064+0.00059703i,0.00088604+0.00068637i,0.00010456+0.00021869i,-0.00060027-0.00010519i,6.8485e-05+0.00033455i,0.0012997+0.00099647i,0.00087139+0.00099095i,-0.00019891+0.0006643i,0.00031828+0.001062i,0.00088154+0.0015995i,0.00035141+0.0015486i,4.2813e-05+0.00093249i,0.00030707+0.00031752i,0.0010142-0.00024284i,0.00059339-0.00070552i
-0.00067141-0.00070144i,0.00028732-0.0018559i,0.0012607-0.0026128i,0.00063434-0.0029773i,-0.00034355-0.0027398i,-0.00024523-0.0015683i,8.4762e-05-2.6354e-05i,0.00081006+0.00053724i,0.00074889+0.00068439i,0.00025595+0.00058404i,0.00024441+0.00042974i,-0.00035191+0.0004288i,-0.00023627+0.00029251i,0.00050359+0.00014353i,0.00048637+0.00056305i,-0.0004117+0.00092049i,-0.00069062+0.00062652i,-0.0005367+8.6073e-05i,-0.00051804-0.00018764i,-3.5978e-05+6.8387e-05i,-9.9164e-05-0.00011901i,-0.00020708-0.00037227i,2.1968e-06+0.00048307i
-0.00081502-0.00085442i,-0.00028865-0.0010657i,-0.0001586-0.00037137i,-0.00096419-0.00045209i,-0.00085735-0.0019224i,-0.00015476-0.0019607i,4.8573e-05-0.00048435i,0.00027687+0.00060359i,0.00062833+0.00090823i,0.00024791+0.00068283i,-8.0114e-05+9.694e-06i,0.00033284-0.00055902i,0.00037893-0.00023951i,-2.5318e-05-0.00033251i,0.00028199-0.00040751i,0.00083404-7.631e-05i,0.00060763-0.00027878i,0.00043062-0.00018659i,0.0003637+0.00022627i,-5.4706e-06+0.00031881i,0.00037834+0.00015978i,0.00083597+0.00015032i,-0.0001177+0.00019908i
-0.00060509+0.0023317i,7.5556e-05+0.0012306i,-0.00012847+0.00098836i,-0.0003896+0.0011619i,0.00038772+0.0010339i,0.0011524-0.0001216i,0.00059241-0.00026091i,4.9929e-05+0.0012512i,0.0001428+0.0018649i,0.00024653+0.00087038i,0.00055609-0.00012432i,0.00027329-0.00049142i,-0.0003922-0.00011176i,-0.0004945+0.00057485i,-3.2994e-05+0.0003144i,-3.3017e-05-0.0010147i,-0.00068104-0.00089996i,-0.00018742+0.00056688i,0.00022005+0.00054636i,3.9926e-05+2.5773e-05i,-0.00066894+0.00020029i,-0.00032078+0.00045117i,0.00018227-2.9068e-05i
-0.001419+0.0016007i,-0.00094087+0.00095628i,-0.00019117+0.00031178i,0.00065609-0.00042442i,0.00065631-0.00066753i,0.00066201-0.00046704i,0.00065207-0.00019107i,0.00099815+0.00091539i,0.0012527+0.0011112i,0.001116+0.00020778i,0.0010892+2.5064e-05i,0.0012001+0.00055551i,0.00082718+0.0003757i,0.00032972-0.00035116i,0.0002055-0.00058484i,0.00053429+0.00021084i,0.00036385+0.0011099i,0.00032518+0.0011323i,0.00064839+0.0015343i,0.00047597+0.0010453i,3.1604e-05+0.00015622i,0.00028883+7.6723e-05i,-1.4679e-05+0.00017539i
-0.00065655+0.00029777i,-0.00068013-0.0010686i,-0.00084576-0.0024452i,-0.001138-0.0019081i,-0.0014001-0.0011679i,-0.00064642-0.00029011i,0.00045929+0.00065678i,0.00025972+0.00094649i,7.1469e-05+0.00045204i,0.00072916+0.0001505i,0.00083876+0.00014998i,0.00043098-0.00044934i,0.0001222-0.00058567i,-0.00039731-0.00076887i,-0.00067669-0.00022136i,-0.00044187+0.00021568i,-0.00074402-0.00010742i,-0.00016262+0.00041338i,0.00054838+0.0010913i,0.00034692+0.00078876i,0.00012913+0.00027815i,9.7113e-05-0.00018107i,0.00054913-0.00041442i
-0.00063598-0.00097896i,-0.0010642-0.00028523i,-0.0017884-0.00060927i,-0.0015461-0.001221i,-0.0011801-0.0012594i,-0.00098876-0.00037745i,-0.00058258-0.00051314i,0.00048221-0.00087535i,0.0012146-0.00042335i,0.0011872+0.00022816i,0.00044393+0.0001648i,0.00020628-0.00030704i,0.00080906+0.00031355i,0.00085814+0.001178i,0.00055766+0.0010931i,0.0005389+0.0010713i,-0.00044312+0.0010751i,-0.001249+0.00053256i,-0.00062217+0.00048721i,-0.00090442+0.00044628i,-0.0009738+0.00027153i,-2.9699e-05+0.00082484i,0.00036924+0.0011618i
0.00082476+0.00049299i,0.0014856-0.00061347i,0.0016279-0.0015009i,0.0013344-0.0014321i,9.267e-05-0.0016615i,-0.00040899-0.0021603i,0.00021172-0.0015044i,0.00033652-0.00061743i,0.00024688-0.00014441i,0.00072139-0.00024632i,0.00071286-0.0004089i,0.00038939+0.00022995i,-0.00037816+0.00033917i,-0.00053417+0.00032482i,-0.00012475+0.00037082i,-0.00017409+0.00031606i,-0.00067146+0.00029042i,-0.0005512-5.3153e-05i,-0.00029145-0.00012642i,-0.00028549+0.00026234i,0.00010851+0.00041143i,0.00071667-0.00031497i,0.0011132-0.0006651i
0.00042889+0.0018091i,0.0013088-0.0004202i,0.0023048-0.0019596i,0.0023605-0.0015914i,0.0018239-0.0017983i,0.00084642-0.0026485i,0.0003567-0.0018212i,0.0003139+0.00025813i,-6.247e-05+0.0012612i,0.00026268+0.00057127i,0.00079741-0.00023018i,0.00065245-0.00036076i,0.0002266+0.00014747i,0.00022317+0.00060465i,-0.00010983+0.00023706i,-0.00069737+0.00058648i,-0.00029864+0.0013984i,0.00012675+0.00077232i,-6.0339e-05+0.00019388i,0.00044174-0.00026165i,0.00082616-0.00089138i,-0.00031629-0.00059155i,-0.0014012+9.3318e-05i
-0.00048921+0.00047426i,-0.0008049+0.00059584i,-0.00052931-0.0008529i,-0.00039421-0.0024212i,-0.00083239-0.0025517i,-0.00075536-0.0016048i,0.00030054+6.666e-05i,0.001066+0.00069724i,0.0010199+0.00064575i,0.00046304+0.00022283i,0.00037781-0.00058813i,0.00022669-0.00013772i,0.00015358+0.00044144i,0.00017412+0.00052024i,-1.1829e-05+0.00027156i,-0.00011175-0.00032417i,-0.00042933-0.0010593i,0.00010172-0.0016497i,0.0010856-0.00090244i,0.0013761-0.00069717i,0.00036021-0.00081394i,-0.00026982-0.00028121i,0.00019452+0.00014994i
-0.00038165+0.000812i,-0.00093845+0.00011615i,-0.0017235-0.00041177i,-0.0018862-0.00092609i,-0.0011347-0.00062626i,-0.00051214-0.0004227i,-0.00061456-0.00014428i,-0.00034782+0.00063697i,0.00020549+0.0013476i,0.00034367+0.00073409i,0.00068597+0.0002197i,0.00081639+0.001101i,0.00042834+0.00081209i,0.00024501-1.4309e-05i,0.00071622-0.0002492i,0.0012665+0.00022631i,0.00093507+0.00077058i,0.00061925+0.00046748i,0.00051103+0.00047093i,0.00059316-0.00028642i,0.00074012-0.00043625i,-8.9627e-05+0.00031589i,-0.0006917+5.9407e-05i
0.0012078-0.00067371i,0.0011091-0.00089779i,0.00090435-0.0021214i,-0.00050125-0.0026651i,-0.0016826-0.0025465i,-0.00060791-0.0015745i,0.00071597-0.00090043i,0.0006518+0.00027207i,0.00012078+0.0013449i,0.00020636+0.00022321i,0.00060234-0.00075464i,0.0003527+3.1787e-06i,7.4524e-05+0.00027871i,-0.00046125+0.00063892i,-0.00057166+0.0011687i,0.00045932+0.0010534i,0.00096871+0.0012501i,0.00065278+0.00094264i,0.00054278+0.0006607i,0.00018514+0.00044508i,-0.0008137-0.00073521i,-0.00053938-0.00072316i,0.00034397-1.6919e-05i
0.00016122-7.7167e-05i,0.00041119-0.00010329i,0.00087951+0.00072155i,0.0004839+0.00017937i,0.00029565-0.00060495i,0.00022926-0.0010545i,-0.00022425-0.00061237i,-0.00015236+0.00059429i,-0.00056966+0.00082148i,-0.00054492+0.00010409i,0.0003082-0.00048074i,0.00060856-0.00061693i,0.00031867-0.00027631i,0.00039079+6.9927e-05i,0.00065346+9.085e-06i,0.00069683+0.00015301i,0.00055124+0.00039276i,0.00071755+0.00038234i,0.00066737+0.00033398i,0.00086844+0.00034735i,0.0015901+0.0001457i,0.0013228+0.00045865i,0.0002905+0.00058293i
0.0023856-0.00079898i,0.0012834-0.00085361i,0.0010199-0.00028401i,0.0010676-0.00097344i,-0.00048434-0.0017044i,-0.0013374-0.00067968i,-0.00032558-2.3153e-05i,0.00039606-0.00010391i,0.0003287+0.00057921i,0.00055781+0.00088234i,0.00014669+0.00012408i,-0.00023559-0.00023556i,0.00020552+1.8694e-05i,0.00052839+0.00035136i,0.00024549+0.00019492i,5.9933e-05+0.00011349i,0.00010361+0.00064458i,-0.0004044+0.0005292i,-0.00051716+0.00041642i,-0.00026766+0.00057223i,2.6782e-05+0.00030496i,0.0006855-2.7018e-05i,-1.5112e-05-0.00038397i
