0.0022586+0.00063179i,0.0028156-0.00080118i,0.0015656-0.0017763i,0.0012174-0.00068578i,0.0003628+0.00051098i,-0.0013648+0.00024389i,-0.0015466-0.00014175i,-0.00040298+0.00019335i,0.0010151-6.9812e-06i,0.0012572-0.00071684i,0.0008676-0.0012162i,0.00014252-0.0011497i,-0.00079746-0.00029318i,-0.00046681+7.0848e-05i,-0.00021039+0.00055369i,-0.00041668+0.00084423i,-0.00051675-0.0003569i,0.0001767-0.0010833i,0.0010181-0.00017007i,0.00025987+0.00094328i,0.00010207+0.0011356i,0.00032903+0.00077719i,0.00017469+0.00061449i
-0.00098864+0.0019707i,-0.00015118+0.0024512i,0.0023249+0.0024176i,0.0039847+0.0018401i,0.0036204+0.0011327i,0.0032367+0.00048119i,0.0026872+0.0013157i,0.002017+0.0025158i,0.0016494+0.001785i,0.0020738+0.0011353i,0.002048+0.0010077i,0.00085291+0.00039641i,6.8149e-05+0.0001985i,-0.00051547-0.00032091i,-0.0011219-0.00087536i,-0.00089379+0.00019638i,-0.00027402+0.0011165i,0.00081555+0.0011457i,0.0016203+0.00071694i,0.0011882-0.00019452i,-9.9421e-05-0.00061898i,-0.00037776-0.00038989i,0.00029694-0.00028702i
-0.0028481+0.00017361i,-0.0016983+0.00064437i,-0.00099166+0.0026945i,0.00015032+0.0043853i,0.0016311+0.0036039i,0.0015986+0.002122i,-0.00014894+0.0011264i,-0.0013447+0.0015175i,-0.0008902+0.0024472i,0.00067732+0.0018631i,0.0013177+0.00041431i,0.00099967+0.00018i,0.00069049+0.00038138i,0.00022825-0.00029454i,-0.00044964-0.00025937i,-0.00087005+0.00015361i,-2.8745e-05+0.00036128i,0.00025356+0.00060249i,0.00041769+0.00082401i,0.00090199+0.00062948i,0.0014142-0.00034459i,0.0015618-0.00053208i,0.00094002+0.00020894i
-0.0017777+0.0016152i,-0.0015233+0.0028029i,-0.00021931+0.0044304i,0.0012819+0.0040783i,0.002298+0.0024898i,0.00116+0.0011439i,-0.0022898+0.00048751i,-0.0035372+0.0011001i,-0.0021136+0.00098737i,-0.00085689+0.00045636i,-0.00068556+0.00036716i,-0.00066858+3.0988e-05i,-0.00065177+0.00029344i,-0.00056324+0.00038678i,0.0001322-0.00018497i,0.00042151-0.00063178i,0.00019522+3.5227e-05i,-8.8059e-05+0.00054659i,-0.0006496+0.00086993i,-0.00040845+0.00078499i,-0.00014064+0.00038137i,-0.00035284+0.00059011i,-0.00023871+0.0019606i
-0.0028814+0.00034425i,-0.0020677+0.0012588i,-0.0013366+0.0026387i,-0.0018033+0.002825i,-0.00061443+0.0017372i,0.00089936-2.309e-05i,-0.0011304-0.0013945i,-0.0034611-0.0010711i,-0.0028364-0.00093524i,-0.0016429-0.00058728i,-0.0011024+0.00017491i,-0.00072093-0.00024434i,-0.00042947-0.00070998i,-3.2442e-05-8.0464e-05i,0.00055503+0.00018595i,0.00053576+0.00013922i,-0.0006731+0.00036001i,-0.0013226+0.0004015i,-0.00064099+0.00010267i,-0.0004945+0.00015575i,-0.00076428+0.00067818i,-0.001086+0.0012533i,-0.00098431+0.001506i
0.0021442-0.00041699i,0.0019049-0.0010551i,0.001012-0.0012051i,2.8336e-05-0.00059285i,-0.00014106-0.00062248i,-0.00065343-0.0018412i,-0.0019148-0.0031947i,-0.0020858-0.0027046i,-0.00089779-0.0019049i,-0.00032004-0.002379i,-0.00091816-0.001924i,-0.0017228-0.0010268i,-0.0012633-0.00071614i,-0.00038574+0.0001909i,2.2182e-05+0.00065713i,0.0002113+0.00037582i,-0.00028474+0.00014581i,-0.00089644-2.5587e-05i,-0.0015986+0.00015666i,-0.0014665+0.0004061i,-0.00078982+0.000216i,-0.00076992-5.7061e-05i,-0.00047446-0.00041355i
-0.0010739+0.0017605i,-0.00069176+0.002034i,-0.00047218+0.0013827i,-0.00014274+0.00034834i,0.00076653+0.00015968i,0.0016645-0.0010109i,0.0017303-0.0032522i,0.0011827-0.0035212i,0.0011415-0.0020915i,0.0016108-0.0014771i,0.00060368-0.0017199i,-0.00030904-0.0019097i,0.00023728-0.0018128i,0.00023332-0.00032947i,0.0001988+0.00036791i,0.0003019+0.0004251i,-0.00016138+0.00011049i,-0.00040309-0.00019528i,-0.0012314-0.00017926i,-0.0014354-0.00052199i,-0.00012948-0.00060057i,0.00018294+0.00010935i,-0.00055588+0.00031713i
-0.00024731+0.00038504i,-9.4631e-05+0.00024846i,0.00060272+0.00023544i,0.0014273-0.00039322i,0.00032458-0.00064462i,0.00046971-0.00086021i,0.0028155-0.0010029i,0.0037501-0.00032069i,0.003292-0.00031815i,0.0029196-0.0017065i,0.0013859-0.0028908i,-0.00016841-0.0017133i,-9.8487e-05-0.00040345i,-0.00010938-0.00098144i,4.8815e-06-0.00060476i,-0.00010687+0.00013841i,0.00069619+0.00023953i,0.0013312+0.0003844i,0.00053035-0.00025508i,1.6201e-05-0.00076926i,-0.00042564-0.00023787i,-0.00027402+9.2792e-05i,0.00056036+0.00042639i
-0.0010835+0.00053964i,0.00036282+0.0010012i,0.0013166+0.0012496i,0.0020544-5.6753e-05i,0.0018689-0.0017965i,0.0013791-0.0019847i,0.0021337-6.0232e-05i,0.0025185+0.0016368i,0.0024644+0.00065211i,0.0025144-0.00017665i,0.0018655-0.00079787i,0.0011014-0.0012741i,0.0002165-0.00093075i,0.00029749-0.0005611i,-0.00013012-0.00031452i,-0.00080121+8.1509e-05i,-0.00039829+0.00035211i,-0.00012232+0.00039883i,0.000371+0.00052154i,0.00027897+0.00097884i,-0.00023096+0.00053852i,-0.00051527+0.00028744i,-0.00046751+0.00016661i
0.0013634-0.0019851i,0.0011727-0.0022047i,0.001834-0.0017327i,0.0027148-0.00071601i,0.0016382-0.0022298i,-0.00059118-0.0016532i,-0.00055998+0.0015031i,-0.00012774+0.0028277i,0.00020096+0.0021264i,0.0016951+0.00073205i,0.0021984-0.00038654i,0.0014596-0.000488i,0.00078446-5.7546e-05i,9.5992e-06-0.00052678i,-0.00011607-0.00061544i,0.00020563+0.00013611i,0.00057134+0.00058632i,0.00046525+0.00043091i,-1.3364e-05+0.00012627i,-0.00038691+9.687e-05i,-0.0006826+0.00011327i,-0.0015359-3.1647e-05i,-0.001617+0.00033012i
0.00037963-0.00065931i,0.0012654-0.001113i,0.0024413-0.00047771i,0.0030077-0.000409i,0.0023938-0.00097901i,0.00052906-0.0018437i,-0.0012788-0.00104i,-0.0021776+0.00049157i,-0.001544+0.0012584i,-0.00017735+0.0010222i,0.00033332+0.00064931i,0.00076099+0.00029041i,0.00070469-0.00038389i,0.00062768-0.00036219i,0.00053376-0.00032943i,0.0001038-0.00039991i,-6.9558e-05+0.00012705i,0.0001143+0.00060767i,0.00096323+0.0008645i,0.00078119+0.00053584i,0.00024849+0.00047733i,0.00018876+0.0010775i,-0.00021931+0.0011778i
0.0016654-0.0020736i,0.0020713+0.00023693i,0.0032203+0.0018725i,0.0044589+0.0012685i,0.0039788-0.00091187i,0.00083039-0.0016019i,-0.0019868-0.00015354i,-0.002534+0.00048401i,-0.0014342-6.8561e-05i,-0.0010526-0.0002663i,-0.00079636-3.7949e-05i,-0.00038202+5.6081e-05i,-0.00093857-0.00034301i,-0.00055922-0.00062156i,0.00041859-0.00036591i,0.00041642+0.00016884i,9.9241e-05-0.00013742i,-0.00027532-0.00019992i,-0.00054602+0.00032333i,-0.00031722+0.00028313i,-0.00036138-1.9907e-05i,-0.00037941+0.00062717i,0.00033744+0.0012112i
0.002665-0.00033856i,0.00062241+0.00062811i,-0.0003315+0.0011409i,0.00019042+0.0010837i,0.0010851+0.00057362i,0.00038547-0.0012328i,-0.0020047-0.0025402i,-0.002666-0.0014997i,-0.0019729-0.00089776i,-0.0022643-0.0010058i,-0.0017755-0.0010444i,-0.00042912-0.0011443i,0.00023867-0.0005511i,0.00054448+0.00017578i,0.00046912+0.0005757i,0.00073028+0.00026064i,0.0010375+1.5573e-05i,0.00053784+0.00092944i,-1.4669e-05+0.0013096i,-2.3613e-05+0.00056655i,-0.00059829-0.00070083i,-0.00067909-0.0014095i,-4.6051e-05-0.00020839i
-0.0018678+0.0011197i,-0.00093543+0.0020165i,-0.0003082+0.0025986i,0.00022852+0.0020524i,0.0018119+0.0011773i,0.0025305-0.00084823i,0.0013699-0.0029685i,-0.00019553-0.0029345i,-0.00014703-0.0019854i,1.4976e-05-0.0016991i,-0.00059738-0.0016209i,-0.00084981-0.0008877i,-0.00062738+7.1451e-05i,-0.0005013+0.00020045i,0.00028038+0.00019818i,0.0010887+0.00043516i,0.00061867-2.5886e-05i,0.00023365+0.00019448i,0.0006811+0.00095384i,0.00084322+0.00055757i,0.00023028+0.00022447i,-0.0013115+0.00054685i,-0.0013387+0.00084267i
0.003229-0.00075594i,0.0018659-0.0012946i,0.00033575-0.0017259i,-2.2437e-05-0.001449i,0.00071723-0.0012102i,0.0010351-0.0019397i,0.00082172-0.0018533i,0.00051463-0.0016667i,0.00048801-0.0012708i,0.0007557-0.0019622i,0.00020747-0.002774i,-0.00052256-0.0015377i,-0.00058152-0.00025366i,-0.00018271+0.0002777i,-0.00036901+0.00053846i,-0.00065899-0.0001034i,-0.00050874-0.0002972i,0.00023967+0.00023865i,0.00037225+0.00052447i,0.00020496+0.00065772i,0.00019198+0.00070831i,3.4138e-05+0.00083852i,-0.00052758+0.00077212i
0.001435-0.00083769i,0.0012591-0.0011923i,0.0017333-0.0015174i,0.0012571-0.00092715i,0.00074891-0.00068336i,0.00099686-0.00027112i,0.0015622-0.00051676i,0.0020389-0.0003807i,0.0020464+0.00029584i,0.0015329-0.00079922i,0.00029141-0.0017803i,-0.00086251-0.0012878i,-0.00039488-0.00052856i,0.00015671-0.00010402i,0.00069887-8.6273e-05i,0.0011136+0.00010249i,0.00022497+0.00040597i,0.00014078+0.00055238i,0.00040425+0.00089325i,0.00016708+0.00036458i,5.8828e-05+0.00019934i,0.00015973+0.00063373i,7.3672e-05+0.00015543i
-8.6027e-05+0.0021087i,0.0012049+0.00055341i,0.0016456-0.00060555i,0.0012072-0.00079455i,-3.6618e-05-0.00069793i,-0.00027213-0.00090286i,0.00045755-0.00098125i,0.0004816+0.00036088i,0.0013807+0.0017026i,0.0017056+1.026e-05i,0.0010647-0.002259i,0.00060909-0.0018025i,-0.00046271-0.00060113i,-0.00095636-0.00034072i,-0.00042788-4.1009e-05i,0.0010566+5.8721e-05i,0.001469+0.00025215i,0.00050356+0.00076083i,0.00040364+0.0012518i,0.00089578+0.0012205i,0.00086799+0.00065002i,0.00043446-0.00037757i,0.00046335-0.00020068i
-0.0026591-0.00063715i,-0.0013226+0.0011554i,0.00048362+0.0013704i,0.0018261+0.00074417i,0.0013135+0.0004469i,0.00068954+0.00078371i,0.00041071+0.0010374i,0.00010721+0.0006425i,0.00054674+0.00085764i,0.0012733+0.00058821i,0.0018247-0.00079427i,0.001319-0.0014182i,0.00037815-0.001462i,-0.00012871-0.00089183i,-6.3334e-05+3.4373e-05i,0.00052071+0.001049i,0.00094996+0.0013201i,0.00047714+0.00083539i,-0.00013279+0.0010622i,-0.00067172+0.0012689i,-0.00051246+0.00091i,0.00026308+0.00082052i,4.5792e-05+0.001001i
-0.0017391+0.0013161i,-0.00013538+0.0009881i,0.0017152+0.0019633i,0.0021072+0.0015299i,0.0020918-0.00064543i,0.00036328-0.00053519i,-0.0015133+0.00030505i,-0.0014355+0.0002185i,-0.0008481+0.00075962i,0.00010336+0.0012197i,0.00091943+0.0002772i,0.0010212-0.00061483i,0.00091493-0.00051543i,0.0012541-0.0001327i,0.0010706-7.3159e-05i,0.0005738+0.00021396i,0.00044885+0.00065607i,-0.00044466+0.00048478i,-0.00035493-8.427e-05i,0.00035594+0.00015773i,0.00012717+0.0010152i,6.9387e-06+0.0012077i,0.00016712+0.0012034i
1.9245e-05+0.0011833i,0.00017702+0.0010069i,0.00066729+0.0021279i,0.0012893+0.0021751i,0.0011668+0.00013729i,0.00010422-0.0020712i,-0.0015243-0.0025331i,-0.0015875-0.0014032i,-0.00067529-0.00045217i,-8.8906e-06-0.00024072i,0.00013361-0.00023066i,5.7642e-05-0.00035491i,3.4324e-06-0.00037771i,2.062e-05-0.00042502i,0.00034123-0.00066943i,0.00035788-0.00065002i,-0.00040395-0.00017507i,-0.00085752-0.00057392i,-0.001006-0.00065513i,-0.0004705+0.00020118i,-0.00017645+0.00051723i,-0.0008194+0.00084801i,-0.0010174+0.00019017i
0.00094089-8.2498e-06i,0.0005004-0.00035565i,-0.00034569-0.0012197i,-9.0444e-05-0.00078371i,0.00061224-0.0016296i,0.00029624-0.0025673i,-0.0012573-0.0026366i,-0.001634-0.0017918i,0.00015652-0.00075004i,0.00091797-0.0009947i,-0.00031928-0.00088333i,-0.00087327-0.00025125i,-0.0003322+0.00041844i,0.00016191+0.0010975i,0.00045038+0.00086002i,0.00073459+0.00041489i,0.00070243+0.00058973i,0.0001461+0.00020221i,-0.00097088-0.00065189i,-0.0018956-0.00047012i,-0.0014899-0.00079219i,-0.00076191-0.00055936i,-0.00072976+0.00046123i
0.00031228-0.0014232i,-0.00069284-0.0017908i,-0.00029304-0.00073561i,0.0013079-0.00015372i,0.0012866-0.0006968i,0.00010557-0.0013587i,-0.00043897-0.0017604i,-0.00055054-0.0010257i,0.00037083-6.1511e-05i,0.00094915-0.00016714i,0.00025134+0.00015499i,4.6675e-05+0.00055275i,0.00036903+0.00067232i,-0.00026736+0.00043887i,-0.00011211-0.00018983i,0.00064666-0.00057025i,0.00076112-0.00045793i,0.00065855-0.00019794i,0.00083941-0.00032901i,0.00042145-0.0004167i,-9.3017e-06-0.00077738i,0.0002519-0.0005394i,3.2843e-05-0.00041561i
0.0038015+0.0010466i,0.0034153+0.00020707i,0.0025905+2.9901e-05i,0.0018323-0.0012357i,0.0017206-0.0015072i,0.00043528-0.0015961i,-0.00064271-0.0021735i,-0.00041128-0.00087232i,0.0011356+0.00037298i,0.0014848-0.00049543i,-5.0898e-05-0.0011133i,-0.00050196-0.00051516i,-0.00089411-6.2966e-05i,-0.00093143+0.00025345i,-8.935e-05+0.00033278i,0.00016188+0.0010792i,-0.00032733+0.0013136i,-0.00058175+0.00020258i,0.00024222-0.00013058i,0.00077493-0.00049857i,0.00025277-0.0011487i,-0.00028394-0.0011002i,9.8226e-05-0.0011033i
-0.00040637+0.0021196i,0.00014329+0.0023251i,0.0016039+0.0015873i,0.0010017+0.00019934i,0.00035353+0.00023907i,0.00089643+0.00037362i,0.00063813-0.0005486i,-0.00041281-0.00017488i,-0.00026071+0.00061971i,0.00070875-0.00031371i,0.00083047-0.0016873i,0.0004484-0.0010401i,-0.00026002+3.0281e-05i,0.00011674+0.00062903i,0.00067101+0.00075138i,0.00014148+0.00053253i,0.00016369+0.00081424i,0.00068997+0.0011385i,0.00041913+0.00056721i,0.00027172-0.00014059i,0.00072913+6.7724e-05i,0.00084856+0.000923i,0.00053881+0.00038339i
0.00042357-0.0022321i,0.00035006-0.00094882i,0.0001719+0.0003746i,0.00040356-1.8259e-05i,0.0011825-0.00039654i,0.00089431-0.00029695i,-0.00034631-0.0012954i,-0.00096424-0.0012549i,-0.00013301-0.00030678i,0.00081641-0.00058383i,0.00022699-0.00070756i,-0.00025477-0.0007526i,-3.4983e-05-0.00088982i,-0.00055484-0.00080931i,-0.0011843-0.0011072i,-0.00081809-0.00051498i,-0.00022068+0.00053319i,-8.1285e-05+0.00076163i,0.00033144+0.00073366i,0.00023901+0.0006237i,0.0005805+0.0004001i,0.0010503+0.00015826i,0.00061816-0.0001595i
0.0034301-0.0013543i,0.0016948-0.002776i,0.00051263-0.002521i,0.00022582-0.0015373i,0.00073725-0.0009146i,0.00058933-0.00065972i,-6.4227e-05-0.00098549i,-0.00060118-0.00049905i,-0.00032678+6.4734e-05i,0.00036633-0.00067111i,-0.00015314-0.00091472i,-0.00018803-0.00017673i,0.00018329+0.00033158i,-0.00014119+0.00039169i,-0.00075942+0.00038483i,-0.00075604+0.0010255i,-0.00073281+0.00090695i,-0.00097396+0.00047766i,-0.00056598+0.00043791i,5.6774e-05+0.0003528i,0.00023549+0.00075021i,0.00020864+0.0010506i,0.00077861+0.00061313i
0.003618-1.4236e-05i,0.0027791-2.6338e-05i,0.0020232+0.00067624i,0.0018869+0.00050369i,0.0014092-0.00039137i,-0.00091181-0.00096451i,-0.0018652-0.0010146i,-0.0010044-0.00045808i,4.784e-05-0.00010667i,0.0011945-0.00097303i,0.00076851-0.0010774i,-0.00080015-0.0001151i,-0.00064861-6.1431e-05i,0.00083757-0.0001778i,0.0012594-0.00033281i,0.00017742-0.00021746i,3.3439e-05-7.3605e-05i,-0.00035096-0.00033099i,-0.0011274+0.00034374i,-0.00086326+0.00090242i,-0.00053639+0.00073899i,-0.00063797+0.00054187i,-0.00036455+0.00112i
-0.0016327-0.0031081i,-0.0015801-0.0027229i,-0.00076063-0.0023979i,-0.00018984-0.0013631i,-0.0008255-0.00066944i,-0.0010655-0.00015268i,-0.00073275-0.00017471i,0.00016141+0.00021384i,0.0014828-1.2313e-07i,0.0015352-0.00058575i,0.00029154-0.00044113i,-4.6023e-05+7.6186e-05i,-0.00026357+0.00046484i,3.3199e-06-3.2145e-05i,0.0005361-0.00071882i,0.00022894-0.00077724i,-0.00011039-0.00029456i,-0.00067231+0.00059984i,-0.00053131+0.00051015i,7.4255e-05+2.6811e-05i,-0.00025355+0.00024054i,-0.00071749+0.00043341i,-0.00053088+0.00088114i
0.0027646+6.5563e-05i,0.0017619-0.00064823i,0.0017523-0.00092209i,0.0014734-0.00038088i,0.0005257-0.00121i,-0.00072274-0.0026296i,-0.0015609-0.0020097i,-0.0009726-0.00053403i,0.0004497-0.00039025i,0.00061796-0.00061423i,2.6164e-05-0.00038786i,-0.00014182+0.00010506i,4.879e-05+0.00042946i,0.00042932+0.00039939i,0.0004729-5.3292e-05i,0.00098122-0.00058668i,0.0010881-0.00030928i,2.7153e-05+6.8797e-05i,-0.0010633-0.00042062i,-0.00081818-0.00062046i,0.00010581+3.6893e-05i,-7.9818e-05+0.00070288i,-0.00055716+0.00065621i
-0.0020187-0.00012992i,-0.00067818+0.0001801i,0.00067951+0.00034741i,0.0016315+0.0004248i,0.0014532+0.00048594i,0.00054129+0.00027979i,-0.00011787-0.00031064i,-6.1499e-05-0.00040403i,0.0007897-0.00032756i,0.00089083-0.00071597i,0.00033806-0.0012945i,-0.000453-0.0012774i,-0.0005207-0.00032603i,0.00030333+0.00044122i,0.00031019+0.00081953i,-3.5335e-05+0.00026366i,-0.00043993-0.0008551i,-0.00033763-0.00089899i,3.6019e-05-0.00025236i,-7.9635e-05-0.00014132i,-0.00061134-0.00077669i,-0.0010846-0.00076388i,-0.0014056-0.00024025i
-0.00068804-2.9132e-05i,-0.00020935+1.7589e-05i,0.00079413+0.0013699i,0.0019875+0.0009827i,0.0021792-0.00042927i,0.0011496-0.00091381i,-0.0012662-0.00086864i,-0.0019561-0.0005497i,4.703e-05-0.0005074i,0.0012152-0.0013952i,0.00032149-0.0013901i,-0.00055286-0.00091802i,-0.00037878-0.00041674i,-0.00032086-7.998e-05i,1.0709e-05+0.00042849i,0.00020267+0.00070798i,0.00039249+0.00096282i,0.00029359+0.0011691i,-0.00041535+0.00053753i,-0.00042283-0.00025917i,-5.1358e-05-0.00072184i,-0.00017533-0.00069331i,-0.00070385+0.00026883i
0.0019783-0.002552i,0.0017273-0.0023364i,0.0012831-0.0017879i,0.0014536-0.0012157i,0.0014914-0.00036998i,4.7145e-05-0.0012209i,-0.0016387-0.0022671i,-0.0019404-0.00068172i,-0.0011897-8.0409e-06i,-0.00017816-0.0014153i,0.00073888-0.0019341i,0.00046482-0.0008394i,-0.00012561+9.0493e-05i,-0.0002295+0.0002982i,-0.00040164+9.3632e-05i,-0.00046713+0.00070711i,-6.6099e-05+0.00096497i,0.00097902+0.00013154i,0.0012778+0.00014265i,0.00056272+8.47e-05i,0.00044258-0.00063804i,0.00027877-0.00041649i,0.00013579-0.00056821i
0.0010221-0.00034707i,1.4336e-05+0.00066266i,-0.00017607+0.00058682i,0.0005199+0.00027211i,0.001205+0.0001751i,0.0010441+6.9487e-05i,0.00051463-0.00094835i,-0.0005282-0.0009141i,-0.0010074+0.00027021i,0.00024798+0.00032049i,0.00057898-0.00017483i,-0.00042639-2.4951e-05i,-0.00074455-0.00015877i,-0.00064869+0.00035003i,-0.00066407+0.0011632i,-0.00084948+0.0008601i,-0.00045292+0.00029634i,-2.041e-05+0.00075227i,9.9889e-05+0.00063382i,-6.8784e-05-0.00021648i,-0.00054177-0.00014736i,-5.2843e-05+0.00047858i,-0.00026191+0.00061863i
0.0001076-0.00014572i,-0.00027966+0.00099208i,-1.5367e-05+0.0015209i,-0.00024848+0.0018157i,-0.00069943+0.0021223i,-0.00030544+0.00087373i,1.6241e-05-0.0012062i,-2.714e-05-0.001657i,0.00053837-0.00046474i,0.00027204+0.00038048i,-0.00011975+0.00015795i,-0.00031648-5.5853e-05i,-0.00067705-0.0001389i,-0.00021231-0.00065135i,-0.00027324-0.00098895i,-0.00045936-0.00029353i,-0.00033377+0.00056428i,-0.00079112+0.0012064i,-0.00078147+0.0011512i,-0.00050979+0.0015479i,-2.3158e-05+0.0020593i,0.00015061+0.0011551i,0.0005831+0.00050312i
0.0012285+0.0011358i,0.0012177+0.001109i,0.0004768+0.0012129i,-1.3427e-05+0.0010808i,-7.7894e-05+0.00074779i,-0.00039441-5.3209e-05i,-0.00052276-0.00059801i,-0.00058914+0.00016089i,0.00029731+0.00079692i,0.0011678+0.0007062i,0.00088506+0.00064772i,-0.00035382+0.00062965i,-0.0011208-0.00010425i,-0.00071544-0.00059371i,-0.00046114-0.00061464i,-0.00011732-0.00045625i,0.00013764-0.00017622i,-0.00085612+0.00027899i,-0.0016963+0.00075293i,-0.0013599+0.00055614i,-0.00062636+0.00027753i,-0.00058524-0.00011348i,-0.00046884+6.0408e-05i
-0.00064223-0.0005276i,0.00014538-0.0004685i,0.0010186+0.00012919i,0.00022046+0.00032907i,-0.00045605+0.00072624i,-0.00040861+0.0006403i,-0.00080709+0.00029551i,-0.0008302-0.0001285i,-0.00020055-0.00071358i,-0.00014306-0.0015412i,-0.000771-0.0018348i,-0.00075143-0.0011263i,-0.00015841-0.00020612i,-0.00023426+0.00025479i,0.00021189+0.0005892i,0.00084859+0.00056687i,0.00034439+0.00041337i,-0.00012141+0.00035363i,1.262e-06-4.7547e-05i,-0.00049984-0.00034092i,-0.0009817-0.00014816i,-0.00067691+0.00057826i,-0.00042248+0.00080163i
-0.0021554-0.00092904i,-0.0017542-0.0013644i,-0.00066736-2.7134e-05i,-9.9301e-05+0.00092366i,-0.00051018-0.00026193i,-0.00089501-0.0010692i,-0.0012042-4.1436e-05i,-0.00034431+0.00086353i,0.0012344+0.00064187i,0.0014217-0.00016151i,7.2211e-07-0.00060057i,-0.00062662-0.00035155i,-0.00010872-0.00046342i,-0.00022095-0.00051394i,0.00027131-0.00019586i,0.00064595-0.00033734i,0.00045788-0.00057293i,0.0003266-0.00056907i,0.0003477-0.00046113i,0.00037629-0.00050917i,-0.00019641-0.00059545i,-0.00065285-0.0001602i,-0.00090526+0.00072753i
0.0020056+0.00039449i,0.0020012+9.1533e-05i,0.0018028-0.00051419i,0.0014522-0.00087247i,0.0012647-0.0008449i,-1.839e-05-0.0015179i,-0.0021559-0.001089i,-0.0022967+5.9931e-05i,-0.00034407+0.00021817i,0.00063247-0.00075801i,0.00024945-0.0017183i,0.00018772-0.00083447i,0.00024888-0.00019512i,-0.0002136-0.00019183i,-0.001108-0.00010891i,-0.00068274+0.00032675i,0.00049535+0.00055446i,0.00061985-0.0001311i,2.5893e-05+6.701e-05i,-0.00032928-0.00014419i,-0.00099886-0.00046801i,-0.0010933-0.00045436i,-0.00060656-0.00061202i
-0.0014535+0.0021728i,0.00020762+0.0015045i,0.00091337+0.00017481i,0.0012292-0.0011666i,0.0019184-0.0017329i,0.001384-0.001903i,-0.00044705-0.0020526i,-0.001719-0.0015626i,-0.00098759-0.00065403i,0.000502+8.4458e-05i,0.00040995-0.00020904i,0.0006816-0.0011339i,0.00082232-0.00095146i,0.00048375-0.00031446i,0.00035832-0.00010918i,-1.2947e-05-7.4758e-05i,8.5687e-05-4.2771e-05i,0.0004548+0.00020153i,0.00071397+0.00040802i,0.00050139+7.5572e-05i,0.00039515-0.00020843i,0.00011985-0.00012324i,3.9844e-05-0.00043375i
2.72e-05+0.0015671i,0.0014064+0.0020478i,0.0031922+0.0017181i,0.0042271+0.00075695i,0.0045303-0.001235i,0.0032253-0.0022434i,0.0005688-0.0021438i,-0.00084631-0.0011443i,-6.0454e-05-0.00055902i,0.0014059-0.0009817i,0.0018151-0.0010907i,0.0015155-0.00066837i,0.00086938-0.00053586i,0.00048587-0.00071621i,0.00046461-0.00068219i,0.00082137-2.4445e-05i,0.00094669+0.00085359i,0.00031988+0.00094302i,-0.00032391+0.00051674i,8.4103e-05+0.00044969i,0.00068447+0.00039876i,0.00062621+0.00066412i,0.00056767+0.00031419i
0.0006249-0.00080784i,0.00030011-0.00012605i,0.00085786+0.00082103i,0.0022903+0.0012238i,0.0028793-0.00060344i,0.0020028-0.003126i,0.00017119-0.003941i,-0.0009307-0.0024082i,-0.0010392-0.001075i,-0.00082932-0.00053157i,-0.00068316-0.0003733i,-0.00032098-0.0010374i,0.00070461-0.0010904i,0.0012283-0.00094897i,0.00091594-0.00091557i,0.0011134-0.00032151i,0.0010075+0.00030479i,0.00052453+0.00021954i,0.00023363-0.00039625i,0.00065132-0.00042696i,0.0004409+0.00020639i,-0.00022455+0.00099219i,-0.00017575+0.00049074i
0.00037282+0.00057894i,0.00019086+0.0011757i,-4.694e-05+0.00093098i,0.00065832+0.0012846i,0.0018394+0.0011243i,0.0016366-0.00025132i,0.00053933-0.0011136i,0.00034417-0.00064041i,0.00070632-0.00011237i,0.00078511-0.00019666i,-0.00065371-0.0005595i,-0.0019642-0.00025598i,-0.0011553+0.00027862i,0.00046243+0.00057188i,0.00087367+5.2599e-05i,0.00064877+9.6571e-05i,0.00022026+0.0011231i,-0.00063667+0.00043972i,-0.00031918-0.00039782i,0.00035018-2.0829e-05i,0.00012051+0.00087327i,-4.994e-05+0.0010596i,0.00013287+0.00073302i
-0.0030036-0.0015954i,-0.0017876-0.00064931i,-0.000516+0.0013516i,0.00075757+0.0028101i,0.0019656+0.0032283i,0.0034358+0.0026305i,0.003183+0.0015899i,0.0018653+0.00040027i,0.00113-0.00071181i,7.6845e-05-0.001314i,-0.00043532-0.0011933i,-0.00035282-0.00077499i,0.00041892-0.0009214i,0.00080427-0.00083235i,0.00034125-7.321e-05i,0.00031373+0.00010503i,0.00016961+2.9617e-05i,-0.00045513+0.00047958i,-0.00082338+0.00074897i,-0.00046754+0.0010071i,-0.00023804+0.00094623i,-0.00019297+0.00090938i,0.00021173+0.0012227i
-0.00063915+3.2659e-05i,-0.00043463+0.00071597i,-0.00090341+0.0016102i,-0.00057176+0.0026511i,0.00048431+0.0041133i,0.001235+0.0031929i,0.0014542+0.00085544i,0.00036692+0.0005175i,0.00033378+0.0011004i,0.00075837+0.00036174i,-0.00019666-0.00019i,-0.0010336-9.9792e-05i,-0.0011996-0.0004871i,-0.00049005-0.00097357i,0.00025701-0.0006544i,-0.00013248-0.00018482i,-4.9017e-05-0.00089986i,0.00067168-0.0010357i,0.00018699+0.00043009i,-0.00023697+0.00088462i,-0.00020666-0.00021398i,-0.00029875-0.00030286i,5.5602e-05+0.00022931i
