-0.0016858-0.0015898i,-0.0008725-0.0014153i,-0.00076592-0.0014235i,-0.00047998-0.0016679i,-0.00081926-0.00161i,-0.0013279-0.0012021i,-0.0014618-0.00045239i,-0.0010326+0.00032624i,-0.00027907+7.6246e-05i,0.00057473+0.00039312i,0.00083025+0.00030399i,0.00078816-0.0005576i,0.00066987-0.0011213i,0.00071819-0.0015667i,0.0004996-0.0011573i,-0.00041889-0.0012406i,-0.00064506-0.0012812i,-0.00098308-0.0008607i,-0.00080556-0.00068604i,0.00012174-0.00085041i,0.0013525-0.0003265i,0.0014091+0.00050376i,0.00063959+0.00096422i
-0.015707+0.045406i,-0.020237+0.18596i,0.030171+0.36812i,0.14337+0.38398i,0.22848+0.18115i,0.20105-0.022339i,0.09816-0.11142i,0.0081574-0.11622i,-0.0062463-0.0796i,0.016174-0.060932i,-0.0045337-0.057639i,-0.046733-0.034352i,-0.062192-0.0023644i,-0.054186+0.022897i,-0.039348+0.037775i,-0.030668+0.042087i,-0.03016+0.03963i,-0.028221+0.032089i,-0.022232+0.024508i,-0.016849+0.016247i,-0.018978+0.0071626i,-0.026591+0.00065441i,-0.027328-0.0028462i
0.023732-0.036068i,0.040674-0.15282i,0.015417-0.31536i,-0.087132-0.3439i,-0.21993-0.18627i,-0.29364-0.023705i,-0.26328+0.029263i,-0.18139+0.0076666i,-0.12278-0.024039i,-0.088137-0.023255i,-0.058181+0.0070256i,-0.030441+0.041636i,-0.0042654+0.058494i,0.011601+0.049791i,0.014975+0.027634i,0.014692+0.0050512i,0.012665-0.01237i,0.0049699-0.021559i,-0.0035983-0.021895i,-0.006067-0.011647i,-0.0014555+0.005382i,0.0072915+0.018623i,0.011612+0.022154i
-0.036399+0.022636i,-0.071288+0.097484i,-0.097256+0.21326i,-0.04341+0.26153i,0.11025+0.20904i,0.2251+0.14632i,0.17547+0.14369i,0.061989+0.18353i,0.025532+0.17893i,0.027598+0.10853i,0.026355+0.059002i,0.052405+0.043323i,0.073152+0.019336i,0.060942+0.00186i,0.042002+0.0036173i,0.022971+0.015616i,0.0043228+0.031631i,-0.0089917+0.040149i,-0.01559+0.037887i,-0.0095574+0.025432i,0.0069048+0.0046255i,0.018932-0.01698i,0.019119-0.030463i
0.023451+0.0097972i,0.063624-0.018984i,0.095379-0.082636i,0.059028-0.13193i,-0.074438-0.13952i,-0.198-0.12061i,-0.16977-0.066934i,-0.040059-0.025628i,0.020294-0.033388i,0.0082599-0.03529i,0.010742-0.037034i,0.015147-0.069741i,0.0022196-0.088871i,-0.0071873-0.074563i,-0.0043691-0.057814i,0.006433-0.053002i,0.020762-0.047278i,0.034044-0.034042i,0.037371-0.020799i,0.026587-0.011628i,0.0092985-0.0070101i,-0.005673-0.0019747i,-0.01531+0.0046779i
-0.027193-0.020202i,-0.060649-0.025771i,-0.082875+0.0036602i,-0.051264+0.065227i,0.059128+0.13268i,0.18285+0.16318i,0.20377+0.10432i,0.13794+0.015877i,0.084211-0.0074336i,0.054782-0.00046182i,0.011678-0.010076i,-0.042835-0.012613i,-0.07012+0.0057419i,-0.058807+0.02094i,-0.04754+0.023356i,-0.053509+0.028877i,-0.055615+0.035233i,-0.042772+0.033163i,-0.022938+0.025228i,-0.0076692+0.016224i,0.0014187+0.011992i,0.0083682+0.010795i,0.012542+0.01046i
0.028427+0.043504i,0.066744+0.096087i,0.11963+0.13314i,0.16024+0.073751i,0.11333-0.088913i,-0.0011692-0.22698i,-0.061297-0.23412i,-0.054522-0.17385i,-0.042184-0.1264i,-0.028155-0.073078i,-0.0068641-0.015686i,0.0059898+0.02303i,0.012904+0.028195i,0.01481+0.0053883i,0.01757-0.0061125i,0.03537+0.0014152i,0.056286+0.00029032i,0.063153-0.017232i,0.050368-0.033584i,0.026173-0.03607i,0.0031943-0.030848i,-0.011651-0.022378i,-0.013252-0.009658i
-0.025946-0.057243i,-0.043998-0.15556i,-0.077149-0.26581i,-0.12834-0.27182i,-0.13705-0.1387i,-0.094792+0.015478i,-0.067947+0.079442i,-0.071646+0.079828i,-0.064944+0.069556i,-0.038641+0.045482i,-0.0097905+0.029286i,0.020455+0.030979i,0.029892+0.033212i,0.011449+0.028821i,-0.0060041+0.013394i,-0.014236-0.01047i,-0.024312-0.031743i,-0.040961-0.039488i,-0.052001-0.030124i,-0.043928-0.011143i,-0.024282+0.0065609i,-0.0037778+0.010359i,0.010789+0.0019127i
0.02055+0.066062i,0.024275+0.18675i,0.021054+0.30583i,0.02593+0.29368i,0.011773+0.15146i,-0.022964+0.026501i,-0.018113-0.0046861i,0.011384-0.00045471i,0.017883+0.00063291i,0.015295-0.0010129i,0.019069-0.015395i,0.026336-0.039413i,0.031494-0.055122i,0.024831-0.045107i,0.019053-0.022634i,0.01672-0.011877i,0.0059186-0.0079906i,-0.00416-0.00010541i,-0.0054654+0.011582i,-0.0012621+0.017797i,0.003054+0.0086726i,-0.0041149-0.0080219i,-0.015391-0.017962i
-0.011999-0.081866i,-0.012198-0.22821i,-0.0068795-0.39483i,-0.045007-0.40328i,-0.086371-0.21943i,-0.052664-0.063464i,-0.028867-0.04737i,-0.046588-0.053938i,-0.033105-0.028941i,-0.01041-0.013142i,-0.022238-0.014739i,-0.049773-0.015981i,-0.061258-0.005931i,-0.048356+0.006801i,-0.042208+0.0038238i,-0.058633-0.0012765i,-0.068597+0.010339i,-0.057647+0.026869i,-0.031635+0.034404i,-0.0035713+0.031187i,0.0076692+0.028813i,0.006822+0.035399i,0.0036847+0.036015i
0.01072+0.078401i,-0.021413+0.23192i,-0.08303+0.42629i,-0.091954+0.48187i,-0.047866+0.33717i,-0.043014+0.17671i,-0.033822+0.11996i,0.017403+0.10059i,0.046001+0.064765i,0.047323+0.037579i,0.047781+0.031128i,0.041781+0.030789i,0.032964+0.021513i,0.02876+0.0082179i,0.02956+0.020078i,0.041054+0.052085i,0.05759+0.069442i,0.065497+0.058509i,0.056661+0.024658i,0.036873-0.011537i,0.022987-0.030271i,0.01964-0.033242i,0.019091-0.02552i
-0.0027614-0.073003i,0.043367-0.21851i,0.12138-0.38203i,0.15658-0.3909i,0.14624-0.24547i,0.14443-0.12674i,0.10607-0.10028i,0.037872-0.089034i,0.013888-0.070693i,0.010275-0.070383i,0.0030922-0.059907i,0.0031909-0.03885i,-0.0033047-0.021745i,-0.01215-0.016822i,-0.010434-0.03714i,-0.0050926-0.065522i,0.0022099-0.078825i,0.0063854-0.073369i,-0.00071014-0.054438i,-0.014897-0.031395i,-0.024662-0.011878i,-0.023369+0.00023409i,-0.016096+0.0026841i
-0.0022595+0.069031i,-0.056361+0.21462i,-0.13759+0.38079i,-0.15762+0.3841i,-0.13874+0.20951i,-0.17825+0.060088i,-0.18701+0.059728i,-0.11182+0.096159i,-0.058456+0.070611i,-0.048914+0.037429i,-0.03337+0.025288i,-0.0077901+0.021701i,0.013614+0.019371i,0.013357+0.018692i,0.001733+0.031573i,0.00022793+0.042564i,-0.0037357+0.031272i,-0.011339+0.010753i,-0.014119+0.0011139i,-0.011683+0.0036613i,-0.0023919+0.0025142i,0.0052059-0.0091258i,0.0046936-0.014964i
0.011884-0.068431i,0.083079-0.20452i,0.20718-0.36654i,0.26352-0.38018i,0.22362-0.20464i,0.20524-0.044923i,0.17845-0.049777i,0.10148-0.10957i,0.043771-0.10182i,0.020455-0.06236i,-0.0034714-0.046131i,-0.025128-0.049609i,-0.030481-0.046862i,-0.021338-0.035853i,-0.015539-0.042489i,-0.026528-0.055792i,-0.041714-0.044287i,-0.044828-0.01401i,-0.029469+0.012141i,-0.011019+0.021374i,-0.013102+0.021237i,-0.025664+0.023546i,-0.028689+0.021962i
-0.010105+0.055315i,-0.080205+0.16046i,-0.19292+0.27197i,-0.23604+0.2251i,-0.19853+0.019242i,-0.19756-0.10681i,-0.1906-0.049383i,-0.12788+0.038435i,-0.07093+0.059215i,-0.037831+0.057327i,-0.013423+0.061641i,-0.0012621+0.064325i,0.0036179+0.053292i,-0.0011109+0.039968i,-0.013541+0.058224i,-0.011035+0.095598i,0.0094461+0.10899i,0.029247+0.086692i,0.03374+0.043671i,0.026304+0.012369i,0.024795+0.0082663i,0.032045+0.012872i,0.034706+0.013535i
0.013604-0.041236i,0.086588-0.13616i,0.17661-0.2493i,0.16039-0.22787i,0.060637-0.032264i,0.053658+0.14418i,0.12683+0.13896i,0.1487+0.039999i,0.11688-0.016963i,0.082335-0.029607i,0.06032-0.03513i,0.042299-0.047809i,0.014044-0.054085i,0.0048754-0.04584i,0.030099-0.051112i,0.051987-0.07443i,0.056313-0.084i,0.045401-0.069845i,0.021856-0.045676i,0.0029057-0.028008i,-0.0056028-0.020956i,-0.0085708-0.019536i,-0.0081988-0.01979i
-0.021309+0.029892i,-0.10037+0.1073i,-0.21048+0.19697i,-0.22092+0.18416i,-0.10628+0.043129i,-0.036492-0.097524i,-0.069126-0.11067i,-0.098891-0.041109i,-0.083858+0.00019056i,-0.053989+0.0037612i,-0.034784+0.0090456i,-0.025291+0.031948i,-0.012942+0.054896i,-0.011696+0.053548i,-0.025843+0.046136i,-0.031605+0.044551i,-0.024461+0.028124i,-0.013367+0.00088343i,-0.00644-0.010762i,-0.0010753-0.0021316i,0.011271+0.006933i,0.021551+0.0059392i,0.019274+0.0033029i
0.019435-0.019589i,0.088168-0.076555i,0.1679-0.14004i,0.14287-0.11627i,0.012639+0.00036561i,-0.050171+0.089528i,-0.02197+0.072278i,-0.0024676+0.016554i,-0.00048719-0.0078876i,-0.00050022-0.01397i,-0.00095694-0.020188i,0.004427-0.032531i,0.012882-0.040535i,0.026428-0.039163i,0.038337-0.051399i,0.029338-0.073897i,-0.0025445-0.075892i,-0.032386-0.053841i,-0.035352-0.025573i,-0.018489-0.014099i,-0.011259-0.023674i,-0.019459-0.032815i,-0.024132-0.028213i
-0.026081+0.022847i,-0.083627+0.072888i,-0.14656+0.15168i,-0.10018+0.17561i,0.046547+0.094882i,0.1184-0.024159i,0.067658-0.084632i,-0.0043382-0.067053i,-0.030111-0.013125i,-0.012138+0.022451i,0.0047267+0.023553i,-0.0028282+0.02645i,-0.0079483+0.034106i,-0.019498+0.026447i,-0.056282+0.027937i,-0.08241+0.054645i,-0.072278+0.07845i,-0.041512+0.075202i,-0.013225+0.048153i,-0.0038415+0.02354i,-0.0076438+0.020852i,-0.0095812+0.029689i,-0.0043946+0.031195i
0.028922-0.0036505i,0.095423-0.037372i,0.17207-0.096705i,0.1565-0.13208i,0.043244-0.11585i,-0.054313-0.080721i,-0.070431-0.035078i,-0.02097+0.0065137i,0.034853+0.0020133i,0.042357-0.028611i,0.025446-0.037882i,0.028621-0.04446i,0.030269-0.061871i,0.024879-0.053619i,0.039672-0.027576i,0.05786-0.01964i,0.055321-0.021558i,0.036869-0.015996i,0.01653-0.009245i,0.0048835-0.010317i,0.00010955-0.01499i,0.00012039-0.016918i,0.0020213-0.014986i
-0.024759+0.00094451i,-0.07933+0.022269i,-0.12875+0.065738i,-0.098799+0.090055i,-0.022633+0.078976i,0.0014005+0.080946i,0.00079919+0.097604i,0.015895+0.080598i,0.0079735+0.046784i,-0.004956+0.03557i,-0.001402+0.033017i,-0.010818+0.029451i,-0.028806+0.029994i,-0.039187+0.023064i,-0.045922+0.019201i,-0.043124+0.02802i,-0.02299+0.032251i,0.0012251+0.025707i,0.010821+0.017001i,0.003267+0.015362i,-0.0047128+0.022963i,-0.0011406+0.028484i,0.0066128+0.022213i
0.030143+0.0029661i,0.084154-0.025721i,0.13806-0.091708i,0.11892-0.15707i,0.045042-0.1696i,0.0044367-0.14046i,-0.018751-0.10748i,-0.037089-0.071451i,-0.0069249-0.05318i,0.014032-0.064i,-0.0052257-0.060619i,-0.0076912-0.039491i,0.0059335-0.024069i,0.017392-0.0082856i,0.040025-0.0021137i,0.057982-0.015705i,0.049873-0.032563i,0.026-0.037321i,0.0070128-0.02545i,0.0062572-0.0095675i,0.016549-0.0078201i,0.019864-0.018601i,0.01067-0.025684i
-0.033472-0.0030034i,-0.08591+0.012433i,-0.14625+0.051289i,-0.16552+0.08089i,-0.15759+0.079363i,-0.15374+0.08555i,-0.10465+0.10404i,-0.038526+0.079682i,-0.044054+0.042908i,-0.0632+0.053266i,-0.038841+0.065575i,-0.023852+0.050433i,-0.026899+0.03723i,-0.029574+0.020592i,-0.045198-0.0023787i,-0.063129-0.0062289i,-0.060621+0.0063619i,-0.039841+0.014633i,-0.014751+0.010219i,-0.0038937+0.0018449i,-0.0095928+0.00058868i,-0.018141+0.0055121i,-0.020377+0.00949i
0.0284-0.0021096i,0.070008-0.013458i,0.10364-0.048987i,0.092489-0.059769i,0.088602-0.014269i,0.14122+0.005376i,0.16133-0.062477i,0.11232-0.11255i,0.083518-0.083737i,0.082155-0.059531i,0.06187-0.060088i,0.043438-0.049572i,0.037694-0.033654i,0.03067-0.01234i,0.029231+0.011743i,0.033481+0.018527i,0.031208+0.010186i,0.019874-0.00071077i,0.006652-0.0074606i,0.002624-0.010297i,0.0080093-0.011062i,0.011487-0.0075672i,0.0084593-0.00030733i
-0.02699-0.0049947i,-0.078909+0.0065621i,-0.13246+0.050054i,-0.13833+0.07806i,-0.12337+0.032174i,-0.14433-0.018942i,-0.15281+0.021598i,-0.11195+0.071991i,-0.086328+0.053679i,-0.081964+0.041935i,-0.05211+0.052677i,-0.024296+0.039618i,-0.015383+0.014656i,-0.0068828-0.004852i,-0.0073856-0.018103i,-0.016788-0.017786i,-0.018256-0.0074824i,-0.010135+0.0024135i,-0.0015497+0.0067217i,-0.0023757+0.0044201i,-0.010969+0.0018141i,-0.012517+0.0040975i,-0.0025978+0.0076402i
0.027019+0.006321i,0.078075+0.0025283i,0.12723-0.019506i,0.12776-0.011642i,0.10958+0.072567i,0.1402+0.12908i,0.16162+0.057025i,0.11141-0.017977i,0.080119-0.0086472i,0.095109-0.010164i,0.078418-0.039318i,0.041413-0.034375i,0.020631-0.013257i,0.0080832-0.0011924i,0.011918+0.012305i,0.029531+0.017364i,0.03545+0.0073213i,0.026105-0.0059371i,0.010809-0.010648i,0.00075067-0.0033322i,0.0045469+0.006289i,0.013697+0.0047063i,0.016484-0.0054506i
-0.029764-0.0023108i,-0.076107+0.0050701i,-0.10546+0.034609i,-0.061427+0.031288i,0.00070068-0.076372i,-0.042487-0.18552i,-0.14846-0.14547i,-0.1704-0.048195i,-0.12846-0.027046i,-0.1093-0.029668i,-0.09339-0.0039318i,-0.063877+0.01335i,-0.037851+0.014304i,-0.018477+0.0064859i,-0.012276-0.016124i,-0.020935-0.035341i,-0.028455-0.032037i,-0.025865-0.015885i,-0.014802+0.00062742i,-0.0022709+0.0076665i,0.0012193+0.0010602i,-0.00539-0.0093628i,-0.012674-0.013423i
0.033277-0.0022251i,0.083298-0.010893i,0.13287-0.046317i,0.10534-0.071828i,0.0078909-0.005637i,-0.022538+0.10704i,0.053801+0.11974i,0.1064+0.059233i,0.095829+0.038559i,0.086803+0.033937i,0.076214+0.0077726i,0.053937-0.00467i,0.033858-0.0015905i,0.010519+0.003317i,-0.010128+0.015838i,-0.014425+0.028342i,-0.010239+0.026553i,-0.0064885+0.010621i,-0.002837-0.0063417i,-0.0010329-0.014188i,-0.00094542-0.01077i,-0.003825-0.0017311i,-0.0057661+0.0064416i
-0.027482-0.00283i,-0.078923-0.0045907i,-0.13347+0.011692i,-0.10699+0.021841i,0.0030587-0.039422i,0.043629-0.13795i,-0.030382-0.14585i,-0.070716-0.077909i,-0.05232-0.050279i,-0.059993-0.049537i,-0.06611-0.023853i,-0.037894-0.010289i,-0.0087001-0.017458i,0.0071963-0.017764i,0.011537-0.017812i,0.0029566-0.02083i,-0.0073721-0.013784i,-0.013187+0.0011277i,-0.013629+0.011173i,-0.0095506+0.010909i,-0.0060334+0.0050599i,-0.0026695+0.0026069i,-0.00034509+0.0045392i
0.027033+0.0093247i,0.080481+0.0079798i,0.13021-0.026875i,0.084047-0.079115i,-0.056969-0.056012i,-0.12635+0.055685i,-0.043152+0.13649i,0.043072+0.12459i,0.05279+0.090432i,0.055172+0.074916i,0.061967+0.050938i,0.047248+0.023973i,0.022847+0.0047238i,0.0030442-0.0062215i,-0.0087882+0.0040403i,-0.006279+0.02577i,0.0075826+0.030505i,0.017908+0.017684i,0.017255+0.0038551i,0.0099598-0.0024795i,0.0020834+0.00010751i,-0.00048813+0.0048729i,0.0032318+0.0054875i
-0.029407-0.0063781i,-0.089894-0.0098743i,-0.16164+0.017769i,-0.15905+0.081729i,-0.049218+0.1065i,0.057645+0.029908i,0.051212-0.078235i,-0.0020153-0.11785i,-0.017731-0.10118i,-0.021142-0.079125i,-0.031307-0.055381i,-0.036291-0.035941i,-0.036494-0.021591i,-0.026358-0.0065171i,-0.0040038-0.0036617i,0.013491-0.01414i,0.013942-0.01847i,0.0041477-0.0091488i,-0.0052911+0.0035477i,-0.0072794+0.011308i,-0.0010853+0.012207i,0.0042187+0.0069507i,0.0028523-0.0015558i
0.028311+0.0098156i,0.086451+0.018617i,0.16076+0.008271i,0.17041-0.041363i,0.067208-0.079693i,-0.050033-0.03913i,-0.0725+0.032792i,-0.040682+0.050255i,-0.018307+0.038296i,0.0055491+0.041782i,0.025935+0.035992i,0.0181+0.024316i,-0.00020088+0.024132i,-0.0096337+0.020236i,-0.015851+0.013629i,-0.017203+0.013792i,-0.0092704+0.0096937i,0.0034841-0.0015223i,0.012943-0.00971i,0.013624-0.013734i,0.0070893-0.015224i,-0.00043255-0.013021i,-0.0033479-0.0064743i
-0.027319-0.0043055i,-0.083599-0.018432i,-0.16597-0.0057771i,-0.19565+0.059277i,-0.11294+0.11657i,-0.0027036+0.081503i,0.035663-0.0076251i,0.023086-0.046082i,0.0096012-0.040061i,0.0011034-0.045997i,-0.0078661-0.049113i,-0.0062167-0.036082i,0.0021578-0.02111i,0.0062587-0.0080148i,0.012224-0.0031918i,0.015249-0.0095933i,0.0060391-0.012449i,-0.008579-0.0068291i,-0.017188-0.0013105i,-0.016594+0.0037393i,-0.010264+0.0083301i,-0.0029737+0.0090251i,0.0027935+0.0053622i
0.032471+0.015561i,0.099173+0.037793i,0.2013+0.043197i,0.26826-0.00047737i,0.22508-0.061043i,0.095677-0.063967i,-0.016992-0.0027067i,-0.051602+0.046386i,-0.034096+0.053432i,-0.013784+0.046039i,-0.0040597+0.038955i,0.0018242+0.03328i,0.010187+0.027241i,0.014378+0.01648i,0.0047571+0.005555i,-0.0088058+0.0027919i,-0.010556+0.0053754i,-0.0009055+0.0064455i,0.0095337+0.0049585i,0.014196+0.0022272i,0.011891-0.0019795i,0.006006-0.0067051i,0.00096564-0.0091145i
-0.030098-0.015568i,-0.090996-0.046728i,-0.18233-0.082563i,-0.24698-0.086173i,-0.22523-0.048008i,-0.12105-0.013667i,-0.013922-0.0077727i,0.02773-0.010747i,0.024196-0.018609i,0.013257-0.032604i,0.0019444-0.034342i,0.0010632-0.024302i,0.0082203-0.019856i,0.0080826-0.017528i,0.0062037-0.011179i,0.0083361-0.0053025i,0.0081288-0.001225i,0.0034904+0.001043i,-0.0033967+0.00015327i,-0.0075279-0.00036261i,-0.0074337+0.0033595i,-0.0074889+0.0079972i,-0.0098493+0.0093028i
0.030596+0.0090487i,0.086777+0.038845i,0.17517+0.07719i,0.23915+0.090214i,0.21753+0.066748i,0.12609+0.037106i,0.03637+0.013248i,-0.00013735-0.0020177i,-0.00044955+5.9879e-05i,-0.0020654+0.014996i,-0.0031285+0.023698i,-0.0021043+0.01848i,-0.005477+0.0098166i,-0.0078141+0.0036184i,-0.010229-0.00074405i,-0.012345-0.0036541i,-0.0074846-0.0064366i,0.00045586-0.0077557i,0.0052003-0.0065945i,0.0078509-0.00648i,0.0087848-0.010133i,0.00807-0.011524i,0.0082049-0.0061366i
-0.027436-0.015108i,-0.085696-0.05676i,-0.17757-0.12257i,-0.24838-0.17577i,-0.2344-0.18106i,-0.14501-0.13198i,-0.042863-0.058626i,0.015449-0.015894i,0.022782-0.018596i,0.015566-0.028043i,0.015974-0.026087i,0.018837-0.024513i,0.014462-0.026352i,0.0035037-0.023792i,-0.0036155-0.013184i,-0.0028221-0.0025844i,-0.0014178+0.0010236i,-0.0029937-0.0024177i,-0.0068892-0.0074084i,-0.013153-0.0074332i,-0.017048-0.00076542i,-0.013733+0.0061884i,-0.0061749+0.0078146i
0.024047+0.016051i,0.072904+0.063502i,0.13646+0.14403i,0.16353+0.22121i,0.12593+0.2441i,0.055376+0.1806i,-3.1885e-05+0.072219i,-0.022996+0.010862i,-0.025707+0.011953i,-0.020931+0.024129i,-0.013516+0.021909i,-0.01052+0.011523i,-0.014043+0.0048294i,-0.013497+0.005112i,-0.0080088+0.0047315i,-0.0039013-0.00033844i,-0.0036205-0.0047091i,-0.0061565-0.0033429i,-0.0042646+0.00365i,0.0034466+0.0095089i,0.0097832+0.0078558i,0.013072+0.00052734i,0.014304-0.0047622i
-0.02593-0.018851i,-0.074143-0.066596i,-0.13062-0.14734i,-0.13904-0.22333i,-0.085103-0.2483i,-0.031479-0.20111i,-0.022291-0.10879i,-0.026482-0.0448i,-0.015671-0.029524i,0.0014415-0.028289i,0.0064216-0.02395i,0.00034207-0.015153i,-0.00094545-0.0030587i,0.0010786+0.0029645i,9.8183e-05+0.0030966i,-0.0015595+0.0065652i,-0.0034718+0.012684i,-0.0042761+0.015366i,-0.0029052+0.010815i,-0.0033818+0.00231i,-0.0073762-0.0015158i,-0.012306-0.0012313i,-0.015544-0.0031859i
0.019302+0.014978i,0.059467+0.06995i,0.09913+0.16522i,0.085687+0.25245i,0.0061912+0.27291i,-0.056673+0.21059i,-0.051919+0.102i,-0.031261+0.026324i,-0.024278+0.014509i,-0.01693+0.02079i,-0.010746+0.01566i,-0.01051+0.0095131i,-0.010782+0.0070238i,-0.0088956+0.0081294i,-0.0029802+0.0079635i,0.0038567+0.0016704i,0.0066614-0.0048278i,0.0056383-0.004557i,0.0046188+0.00042543i,0.0069388+0.0041062i,0.011147+0.003674i,0.012068+0.0021128i,0.0088298+0.0035205i
-0.015286-0.016372i,-0.042927-0.072323i,-0.058089-0.16314i,-0.012314-0.23572i,0.082289-0.23416i,0.12491-0.16119i,0.082866-0.063768i,0.044004-0.0021345i,0.044789+0.0038768i,0.045133-0.0107i,0.033031-0.014413i,0.021439-0.007056i,0.015492+0.0014233i,0.011387+0.0018527i,0.0050311-0.0035562i,-0.0033623-0.0047161i,-0.0069681+0.00097885i,-0.0029931+0.0042367i,0.00055753-0.00041225i,-0.0011715-0.0067856i,-0.0045543-0.0086713i,-0.0048641-0.0071802i,-0.0025923-0.0069221i
0.015751+0.021443i,0.041478+0.074955i,0.053749+0.15211i,5.7486e-05+0.19509i,-0.10649+0.1697i,-0.15075+0.11423i,-0.091797+0.068687i,-0.029826+0.039322i,-0.017014+0.02161i,-0.019181+0.01144i,-0.012362+0.0080816i,0.00083914+0.005884i,0.0078656-0.0020968i,0.0060952-0.0067053i,0.0028732-0.0033334i,0.0045543-0.0016268i,0.0091196-0.004158i,0.010716-0.0061917i,0.0086499-0.0039405i,0.0063782+0.0023335i,0.0062252+0.0075139i,0.0059767+0.0086913i,0.0031135+0.0080354i
-0.014535-0.026611i,-0.03624-0.085116i,-0.040671-0.16874i,0.015627-0.20446i,0.1161-0.14973i,0.15467-0.069827i,0.095808-0.027365i,0.035972-0.012126i,0.021953-0.012119i,0.017931-0.01894i,0.0090233-0.016743i,0.0034479-0.010224i,0.0013617-0.0055928i,0.00058235-0.0048155i,-0.0021409-0.0082054i,-0.0077147-0.0073927i,-0.01166-0.0015882i,-0.011035+0.00034711i,-0.007576-0.0031974i,-0.0047876-0.0080755i,-0.0049171-0.010766i,-0.0041955-0.0091428i,-0.00096531-0.0063414i
0.012981+0.023651i,0.024521+0.077734i,0.011734+0.15067i,-0.054201+0.16148i,-0.13955+0.074469i,-0.1611-0.017621i,-0.10199-0.047441i,-0.045936-0.049329i,-0.035703-0.042052i,-0.034726-0.02379i,-0.024647-0.011952i,-0.014538-0.0095388i,-0.0079303-0.007978i,-0.0068284-0.0033645i,-0.0069686+0.004382i,-0.0020231+0.011338i,0.006001+0.012052i,0.0096681+0.0080882i,0.0067346+0.0063952i,0.0020439+0.0081297i,-0.0015356+0.0085053i,-0.0048562+0.0062715i,-0.007372+0.0054446i
-0.007064-0.019404i,-0.014024-0.073329i,-0.0062541-0.14063i,0.036999-0.13561i,0.098032-0.039051i,0.11417+0.030601i,0.070046+0.020534i,0.025164+0.0034155i,0.015172+0.0087659i,0.016746+0.010354i,0.011785+0.0037468i,0.0019644-0.0021111i,-0.0074347-0.0029661i,-0.0085648-0.00088631i,-0.0037653-0.0022728i,-0.0011414-0.0065496i,-0.0029947-0.010283i,-0.0076358-0.011322i,-0.0090006-0.010367i,-0.0060014-0.0084124i,-0.00061386-0.0060521i,0.0072958-0.0043044i,0.013085-0.0038856i
0.0068679+0.021039i,0.0081892+0.076069i,-0.0041305+0.14483i,-0.038752+0.14104i,-0.079246+0.036246i,-0.084133-0.050633i,-0.048656-0.045915i,-0.015162-0.016448i,-0.0052767-0.0037581i,-0.0044379+0.0060628i,0.0015837+0.011684i,0.0059826+0.011972i,0.006372+0.0097732i,0.003724+0.0077762i,0.00096307+0.0087359i,0.0022124+0.0095142i,0.0045803+0.0094629i,0.0073863+0.010356i,0.0081895+0.010852i,0.006472+0.010434i,0.0042604+0.0074163i,-0.00057648+0.0013655i,-0.008801-0.003763i
0.00037681-0.02381i,0.0067507-0.077317i,0.030044-0.1421i,0.055664-0.13698i,0.054067-0.034627i,0.023901+0.057253i,-0.010543+0.067672i,-0.027844+0.049236i,-0.017677+0.036785i,-0.00027549+0.021352i,0.0027109+0.0099059i,0.00089294+0.0058424i,0.0007731+0.0028741i,0.0041689-0.00082262i,0.0083318-0.0079399i,0.0062859-0.016829i,-0.00030973-0.022014i,-0.006125-0.023436i,-0.0082302-0.02087i,-0.0059067-0.016202i,-0.0019416-0.010015i,0.00092744-0.0011204i,0.0041008+0.006589i
0.0032714+0.026716i,-0.0036424+0.074947i,-0.024189+0.1355i,-0.03937+0.13092i,-0.028499+0.037363i,-0.017564-0.03752i,-0.014-0.031081i,9.0663e-05-0.0073229i,0.01059-0.0083485i,0.0083645-0.013309i,0.0059823-0.00997i,0.0065556-0.0034229i,0.0058822+0.00238i,0.0014965+0.0029811i,-0.0065664+0.0016494i,-0.014113+0.0057308i,-0.015493+0.013436i,-0.0109+0.018795i,-0.005596+0.018081i,-0.002812+0.012004i,-0.0034122+0.0040758i,-0.0067237-0.0037668i,-0.0088463-0.0074247i
0.00093501-0.023724i,0.01855-0.074209i,0.051664-0.14311i,0.066029-0.15906i,0.034531-0.084523i,-0.0057386-0.0098686i,-0.017674-0.0034922i,-0.016029-0.019372i,-0.0092826-0.020557i,0.00046753-0.020347i,0.0013434-0.022563i,-0.0018933-0.021403i,-0.00090066-0.017821i,0.0017622-0.0126i,0.0021245-0.0087924i,0.0010252-0.0079009i,0.00074366-0.0088703i,-0.0001546-0.012256i,-0.0020283-0.013765i,-0.0024504-0.0096851i,-0.0019876-0.0022857i,0.00012776+0.005681i,0.005603+0.0094567i
-0.0063714+0.014976i,-0.031975+0.059952i,-0.081356+0.11814i,-0.10839+0.13294i,-0.070237+0.078826i,-0.0069294+0.020033i,0.028271+0.0033942i,0.036487+0.0057522i,0.029537+0.0035209i,0.017254+0.0011769i,0.012233+0.0026746i,0.008523+0.0016788i,0.0011746-0.0012609i,-0.0075243-0.0021471i,-0.015138+0.0028799i,-0.017175+0.013353i,-0.013812+0.022284i,-0.00859+0.026128i,-0.0024724+0.02446i,0.0019978+0.017937i,0.0045863+0.0092902i,0.0061521-0.00081539i,0.0035236-0.011229i
