1.5516e-05+0.00015135i,0.00017157-0.0014105i,0.00016987-0.0029039i,-0.00016188-0.0025202i,-0.00089011-0.0010464i,-0.0016084+0.00023433i,-0.0014372+0.00082202i,0.00022735+0.00075567i,0.0013918+0.00015725i,0.0012139+8.9239e-05i,0.00057535+0.00032278i,-0.0004006-0.00020056i,-0.00090828-0.00026219i,-0.0008261+0.00012873i,-0.00035483+0.00044975i,-0.00024947+0.00014066i,-0.00030296-0.00050868i,0.00033024-0.00085528i,0.00024753-0.00097136i,-0.00076943-0.0011498i,-0.0006012-0.0010034i,0.00023098-0.00062489i,0.0003219-0.00013571i
-0.0013767-0.0030711i,-0.0055542-0.01406i,-0.0054704-0.03509i,0.0083549-0.049125i,0.026943-0.035966i,0.033804-0.0064221i,0.027187+0.011667i,0.016724+0.010192i,0.0098846+0.0017196i,0.0048031-0.0015126i,0.0019353-6.5058e-05i,0.0026825+0.0016152i,0.0031877+0.0018004i,0.0025094+0.0016852i,0.0020085+0.0031029i,0.0023461+0.0058682i,0.0042845+0.0078086i,0.0051799+0.0059452i,0.0041933+0.001743i,0.0048081-0.00066151i,0.0077296-0.00073507i,0.0085838+0.00078508i,0.0057765+0.0032347i
-0.00024461+0.003207i,0.0041055+0.009052i,-0.00067451+0.020548i,-0.018406+0.024407i,-0.034643+0.011267i,-0.032666-0.0035585i,-0.019233-0.00548i,-0.0071371+0.0012765i,-1.5552e-05+0.0063374i,0.0021268+0.0041024i,-1.8247e-06+0.0007972i,-0.0016437+0.0011664i,-0.00028827+0.0015554i,1.9246e-05+0.0014098i,-0.00015193+0.0017584i,0.000927+0.00063108i,0.0024489-0.0023291i,0.0016997-0.0042475i,0.000149-0.0028893i,-0.0023762-0.00087071i,-0.0067112-0.0017791i,-0.0082702-0.0050406i,-0.0057212-0.0077738i
-0.0032897-0.0046397i,-0.0065926-0.006983i,-0.0036654-0.012857i,0.0070722-0.0097605i,0.01363+0.010795i,0.0083896+0.032146i,-0.0016368+0.039512i,-0.0045351+0.033874i,0.00042379+0.023119i,0.0046523+0.012768i,0.0032414+0.0055756i,-0.00061017+0.003253i,-0.00077806+0.0027439i,0.002112+0.0018435i,0.0030845+0.0017231i,0.0024478+0.0024272i,0.0019388+0.0017902i,0.00088414-0.0012443i,0.00030951-0.0028524i,0.0010623-0.00066297i,0.0036442+0.0041892i,0.0053132+0.0081191i,0.003979+0.0087252i
0.0018877+0.00026893i,-0.0014753+0.0055445i,-0.010135+0.012209i,-0.022244+0.0090385i,-0.025123-0.0050806i,-0.015734-0.015801i,-0.0035132-0.015142i,0.0019064-0.0074431i,-0.00034094-0.0014722i,-0.0024032+0.0015899i,-0.00024096+0.0020076i,0.00053075-0.00070513i,-0.00055673-0.0019737i,0.00026034-0.0021054i,0.0014129-0.0041311i,0.00090979-0.0072183i,-0.0027181-0.0072673i,-0.0062616-0.0053172i,-0.0062751-0.0031425i,-0.0046605-0.0029933i,-0.0027713-0.0050443i,-0.000407-0.0070412i,0.0020071-0.0075013i
-0.00073148-0.00078228i,0.0023872-0.0056635i,0.011117-0.007262i,0.020852+2.0248e-06i,0.018661+0.012028i,0.0072148+0.016828i,-0.00054477+0.0089596i,-0.0025103-0.0018669i,-0.0045599-0.0042214i,-0.0061953+0.00036377i,-0.0029295+0.0033952i,0.0010611+0.0016631i,0.0012666-7.671e-05i,0.00056803+4.5245e-05i,0.0015638-7.9122e-05i,0.0015439+0.00044307i,-0.0002737+0.0012983i,-0.00030731+0.0017736i,0.0010056+0.00098299i,0.0023532+0.0020897i,0.002002+0.0055027i,-0.00043125+0.0074477i,-0.0030864+0.0080192i
0.0042048+0.0028801i,0.0051187+0.0041619i,0.0015389+0.001016i,-0.0041443-0.010569i,-0.0021954-0.023147i,0.0070949-0.026834i,0.015545-0.022936i,0.012902-0.017868i,0.002403-0.01264i,-0.0043115-0.0048062i,-0.0039312+0.0017274i,-0.00055986+0.0041334i,0.0012632+0.0025181i,0.00041825+0.00053338i,-0.00038419+0.00026353i,-0.00055472-0.00061543i,-0.0018613-0.0018089i,-0.0035541-0.0012529i,-0.0027071+0.00091803i,-0.00028495+0.0010208i,0.0015471-0.0033486i,0.0037473-0.0071263i,0.0051855-0.0075683i
0.00065234-0.00428i,0.0015813-0.0052901i,0.005804-0.0042582i,0.0065745+0.0024786i,-0.0001782+0.010472i,-0.0076827+0.014039i,-0.0089527+0.0082863i,-0.004949-0.0010031i,-0.0030097-0.0035579i,-0.0032544-0.0016169i,-0.0035589-0.00019897i,-0.0043718+0.00062989i,-0.0044841+0.0018046i,-0.004614+0.0026901i,-0.004853+0.0028354i,-0.0025377+0.0043759i,0.0012731+0.0068749i,0.0039293+0.0073706i,0.0044955+0.005782i,0.0027385+0.0050037i,-0.0010277+0.0046678i,-0.0046543+0.0043199i,-0.0065593+0.0040208i
-0.0014529+0.00075971i,-0.0022322+0.0004654i,-0.005702-0.0041862i,-0.0085922-0.011629i,-0.0046017-0.01203i,0.0014412-0.0039596i,0.0039105+0.0057909i,0.002944+0.0097914i,0.0021887+0.0077921i,0.0018261+0.0040781i,0.00052391+0.0018706i,-0.00080558+0.00073722i,-0.001037+0.00058652i,-0.001064+0.0013185i,-0.0011539+0.00081785i,-0.00072849-0.0014486i,-0.00011721-0.0043291i,-0.00032875-0.0061835i,-0.00047613-0.0060782i,0.00053959-0.0044299i,0.0036596-0.0027254i,0.0072805-0.0016615i,0.0078717-0.0014191i
0.0004983-0.0025221i,-0.0017221-0.0019596i,-0.0044989-0.00012288i,-0.0091334+0.0042397i,-0.015958+0.0077909i,-0.019949+0.0089916i,-0.017588+0.010207i,-0.0092287+0.013042i,-0.0012214+0.012691i,0.0024398+0.0070692i,0.002938+0.0012293i,0.0025014-0.001923i,0.0016831-0.0032615i,0.00064314-0.0032286i,0.00040329-0.0019216i,0.0016434+0.0010342i,0.0026243+0.0037674i,0.0026602+0.0036849i,0.0016182+0.00096617i,-0.0014389-0.00013214i,-0.0058878+0.00045964i,-0.0088202+0.00067669i,-0.0086713+0.00053597i
-0.0010581+0.00076797i,-0.00039138+0.00097632i,3.1247e-05-0.00091707i,0.00076956-0.0037376i,0.001804-0.0030265i,0.0025861+0.0018701i,0.0015751+0.0084363i,-0.0017365+0.011626i,-0.0026237+0.010218i,-0.0011987+0.0077677i,5.8158e-05+0.0059573i,0.001975+0.0044677i,0.0035458+0.0031594i,0.0042137+0.0020829i,0.0034115+0.00078317i,0.0021572-0.0021306i,0.00074673-0.0064355i,-0.00041789-0.0076253i,-0.00074882-0.0052308i,0.00087413-0.003225i,0.0038382-0.00050626i,0.0062432+0.0020726i,0.007837+0.0011839i
-0.0012905-0.0018864i,-0.00049695+0.00029124i,-0.0018217+0.0035322i,-0.0045938+0.0072984i,-0.0071061+0.0065875i,-0.0062312+0.0015463i,-0.0023989-0.0049743i,-0.0011978-0.0076487i,-0.0040888-0.0052659i,-0.0042247-0.00099542i,-0.0019739+0.0012024i,-0.00071442+0.0019392i,0.00019785+0.0028428i,0.00069771+0.0015624i,0.00096702+0.00048693i,0.00091356+0.0015438i,-0.00053623+0.0030275i,-0.001967+0.0039689i,-0.0024702+0.0030789i,-0.0031605+0.00043i,-0.0047521-0.0030487i,-0.0061974-0.0052247i,-0.0054999-0.004614i
0.00067496+0.00023517i,0.0019332+0.00015635i,0.0053684-0.00023104i,0.0092874-0.000516i,0.01018+0.0010453i,0.010275+0.0018698i,0.010792-0.0017191i,0.0075781-0.0088171i,0.0011366-0.010034i,-0.0035455-0.0038463i,-0.0040781+0.00020127i,-0.0037905-0.00011075i,-0.005103+0.00058523i,-0.0050749+0.0023638i,-0.0031207+0.0019011i,-0.0018372-0.00056401i,-0.0015362-0.0035472i,-0.0015776-0.0035988i,-0.00065585-0.00067176i,0.0019443+0.0017649i,0.0047263+0.00426i,0.0057659+0.0069342i,0.00567+0.0066729i
0.002432-0.00091316i,0.0020009-0.0019759i,0.00059692-0.0043986i,-0.0029536-0.0067162i,-0.005323-0.0073223i,-0.0046441-0.0058255i,-0.000306-0.0055136i,0.0041236-0.0069914i,0.0036154-0.006886i,0.0011-0.0030009i,0.00045374+8.8946e-05i,0.00043253-0.00062314i,-0.0012658-0.0031253i,-0.0021544-0.0024779i,-0.0011404+0.0003759i,-0.00022417+0.003074i,-0.00039888+0.0053595i,-0.0010137+0.0056789i,-0.0007548+0.0036998i,-0.00031524+0.00063807i,-0.00080142-0.0030541i,-0.0024311-0.0070559i,-0.0037454-0.007251i
0.00423+0.0038623i,0.0083152+0.00063365i,0.010976-0.0038343i,0.0091891-0.007648i,0.0032102-0.0065414i,-0.0030359-0.00021109i,-0.0046082+0.0057169i,-0.00147+0.0079759i,0.0013412+0.0067293i,0.0010792+0.0034325i,-0.00023288+0.0012898i,0.0001463+0.00049279i,0.0011983-0.00047359i,0.00045576-0.0016363i,-0.0004198-0.001998i,-0.00069095-0.001551i,0.0005467-0.0017091i,0.0025222-0.00081736i,0.0024816+0.0010303i,0.00091999+0.0029111i,-0.00026444+0.0060778i,-0.00025519+0.0081409i,0.0006863+0.0074767i
-0.0018444+0.00038098i,-0.0011756-0.00048225i,-0.0039759-0.0014733i,-0.0086592-0.0020003i,-0.010408-0.0015646i,-0.0091723-0.00013328i,-0.0080878+0.0046872i,-0.0073574+0.011003i,-0.0034033+0.011765i,0.0007382+0.0078321i,0.0013706+0.0051977i,0.0021982+0.0050088i,0.0038337+0.0035023i,0.0048193+0.0016435i,0.0038612+0.00073228i,0.0013677+0.0011848i,-0.00058727+0.0016674i,-0.00083432+0.001088i,2.2069e-05-0.00049897i,0.0015559-0.0034683i,0.0027128-0.0071059i,0.0023341-0.0094398i,0.00069598-0.0096255i
0.001497-0.0023045i,7.4134e-05-0.0020738i,-0.0011216-0.001485i,-0.00131+0.00074204i,-0.0016424+0.0026719i,-0.0016737+0.0052836i,-0.00224+0.0078522i,-0.0038378+0.0079914i,-0.0033607+0.0069274i,-0.0018004+0.0051398i,-0.0019466+0.0035115i,-0.003343+0.0029367i,-0.0026238+0.0028098i,-0.0004872+0.0015883i,0.00061121-0.0004994i,0.00095206-0.002295i,0.0017997-0.003788i,0.0026662-0.003618i,0.0012954-0.0024761i,-0.0012087-0.00022885i,-0.0026975+0.0028568i,-0.0025291+0.0056186i,-0.0012366+0.0066268i
-0.0011025+0.0018985i,-0.00084297+0.002268i,-0.0013736+0.0021146i,-0.0022855+0.0015234i,-0.0024871+0.00031574i,-0.00030183-0.00054674i,0.0030432-6.9584e-05i,0.0027932-0.00042199i,-0.00030279-0.00073238i,-0.0014254+0.0015138i,0.00023057+0.0026743i,-0.00013942+0.00067798i,-0.0019133-0.0004923i,-0.0023652+0.00064746i,-0.0020132+0.0016323i,-0.0018878+0.001492i,-0.0017659+0.00022397i,-0.0013119-0.0011566i,0.00031115-0.002322i,0.0035135-0.0041763i,0.0064884-0.0062756i,0.0071157-0.0071746i,0.0051411-0.0062546i
-0.00093593-0.0023412i,-0.00043506-0.00044253i,0.0012597+0.0013166i,0.0021494+0.0025428i,-9.0584e-05+0.0032671i,-0.001025+0.0025805i,0.00089271-9.2383e-05i,0.0026255-0.0039585i,0.00039781-0.006323i,-0.0030376-0.0044053i,-0.0029556-0.0013671i,-0.0017399-0.00082203i,-0.0022932-0.0020162i,-0.0028457-0.0015836i,-0.0015936+0.00086066i,-0.00029701+0.0013939i,-1.1723e-05+0.00033259i,-0.00046322-6.329e-05i,-0.0018983-0.00056703i,-0.0041842+0.0011194i,-0.0065183+0.0043622i,-0.0074865+0.0065491i,-0.0065608+0.0063723i
0.0033846+0.0025868i,0.0052152-0.00017068i,0.0058533-0.0047818i,0.0039693-0.0075889i,0.0011895-0.0074917i,-0.00066291-0.0059047i,-5.1292e-05-0.005919i,0.0012045-0.0070604i,0.0007524-0.0051945i,-0.00085912-0.0016218i,-0.0014392+0.00038366i,0.00015387+0.0010789i,0.00069116+0.001547i,-0.00063757+0.0023514i,-0.0019113+0.0030478i,-0.0027654+0.0032731i,-0.0033772+0.0027163i,-0.0028088+0.0018955i,-0.00052504+0.0014858i,0.0025656+0.00069746i,0.0054741-0.00087441i,0.0068807-0.0022896i,0.0060664-0.0030632i
-0.001748-0.00060057i,-0.001676+0.00081239i,-0.0012872+0.0033067i,-0.0010382+0.0032163i,-0.001974+0.00058396i,-0.0029635-0.00043156i,-0.0021681-0.00015545i,-0.0011152-0.00021781i,-0.00047691-0.00029595i,0.0011426-0.00037171i,0.0016332-0.0011745i,0.0010517-0.00041486i,0.0023311+0.0011886i,0.0037967+0.00057439i,0.0027731-0.00090678i,0.0012941-0.0011301i,-0.00026261+1.5073e-06i,-0.0017958+0.00088939i,-0.003495+0.0008405i,-0.0060702+0.0012964i,-0.0078197+0.0024469i,-0.0081175+0.0024064i,-0.0063916+0.0016867i
0.0045302+0.00078437i,0.0045586-0.0027863i,0.0021752-0.007078i,-0.0012569-0.0098455i,-0.0038014-0.006852i,-0.0033661-0.00016933i,-0.0013741+0.004984i,-0.00045375+0.0067913i,0.00061334+0.0076508i,0.0019948+0.0070971i,0.0016077+0.0044042i,0.00035978+0.0035182i,-0.00038542+0.0034782i,-0.00012321+0.0018483i,-2.9387e-05+0.00035221i,0.00031276-0.00031808i,0.00092025-0.00085218i,0.0019861-0.0010499i,0.0039128-0.00035884i,0.0062825-0.00046472i,0.0082781-0.00055336i,0.0091232-0.00046552i,0.0076264-0.00069272i
-0.0034917+0.0027003i,-0.0039497+0.0053522i,-0.0043686+0.0071175i,-0.0049164+0.0065973i,-0.0051918+0.0053961i,-0.0043173+0.0064453i,-0.0031201+0.0092669i,-0.0020394+0.011342i,-0.0015415+0.010394i,-0.0012081+0.0079765i,-0.00038476+0.0057225i,0.00010549+0.0023i,0.00065965-0.0012349i,0.00084678-0.0026539i,0.00058323-0.0029057i,0.00091776-0.0020077i,0.0013743-0.00092949i,0.0016382-0.00058553i,0.00020211-0.00082593i,-0.0029768-0.0016381i,-0.0062264-0.0020788i,-0.0079795-0.0021281i,-0.0072271-0.0016625i
0.0016993-0.0034209i,0.0024318-0.0052566i,0.0019694-0.0076097i,-0.00075787-0.0059549i,-0.0026915-0.0011874i,-0.0027395+0.0028431i,-0.0023011+0.0051253i,-0.0030481+0.005388i,-0.0050171+0.0046634i,-0.0069112+0.004354i,-0.0058292+0.0044829i,-0.0029673+0.003613i,-0.00097562+0.0023073i,-0.00038164+0.0014132i,-0.00053278+0.00045704i,-3.3763e-05-7.7491e-06i,0.00042451+0.00011526i,0.0014926-0.00027794i,0.0040212-5.9143e-05i,0.0064222+0.0020145i,0.0071526+0.0029396i,0.006459+0.0021331i,0.0053049+0.0019096i
-0.00449+0.0021955i,-0.0034059+0.0049878i,-0.0022056+0.0077815i,-0.0016201+0.0080764i,-0.0015799+0.0040297i,-4.0901e-05-0.0010317i,0.0016039-0.0052288i,0.0011247-0.0087751i,-0.001788-0.0081355i,-0.0031753-0.0041806i,-0.0014431-0.0018548i,0.00051456-0.0018397i,0.00058843-0.0019289i,-0.00016323-0.00097108i,-0.0012523-0.000669i,-0.0026234-0.00044853i,-0.0033855-0.00045199i,-0.0028662-0.0016795i,-0.0025333-0.0034206i,-0.0043502-0.0046417i,-0.006685-0.0053861i,-0.0077411-0.0050959i,-0.0072164-0.0040996i
0.0025042-0.0016223i,0.0024099-0.0043265i,0.0023981-0.0061421i,0.0016644-0.0060709i,0.00027789-0.0048957i,3.477e-05-0.0042955i,0.0031007-0.0058795i,0.0053017-0.0088045i,0.0044079-0.0091799i,0.0025657-0.0053968i,0.00052853-0.0019379i,-0.0012107-0.00027295i,-0.0022876+0.0016427i,-0.0022937+0.0033263i,-0.001118+0.0035577i,0.0011305+0.0024058i,0.0029875+0.0012855i,0.0026693+0.00079459i,0.0015501+0.0017116i,0.0019286+0.0035313i,0.0033642+0.0056575i,0.0049856+0.0069326i,0.0052317+0.0054381i
0.0033605+0.0019757i,0.0046443+0.0021405i,0.0051549+0.0012354i,0.0019002-0.0014216i,-0.002046-0.0034971i,-0.0030721-0.0027306i,0.00079708-0.0014002i,0.0057114-0.00047667i,0.0069101+0.00013411i,0.0063735+0.0011952i,0.0052095+0.0015782i,0.002745+0.00087968i,0.00072071-0.00018124i,0.00017089+0.00016848i,0.00021821+0.00081649i,0.00011921+0.00023471i,-0.00049721-0.00041868i,-0.0020122-0.0016775i,-0.0033908-0.0030927i,-0.0041995-0.0042965i,-0.0042395-0.0053507i,-0.0034946-0.0059043i,-0.0020091-0.005114i
0.00066673+0.0011871i,-2.8212e-06-0.00086126i,-7.2142e-05-0.0037287i,0.0001883-0.0045498i,-0.00072134-0.0010459i,-0.0021107+0.0051196i,-0.0038343+0.010426i,-0.0044377+0.011996i,-0.0024511+0.010927i,-0.00095125+0.0089383i,-0.0011059+0.0064943i,-0.0024847+0.0038969i,-0.0025386+0.0019994i,-0.0011537+0.0014222i,0.00041672+0.0013499i,0.0020149+0.002621i,0.0022077+0.0034012i,0.001584+0.0033606i,0.00079993+0.0041626i,0.00096861+0.0060511i,0.0026923+0.0075481i,0.004357+0.0070457i,0.0027162+0.0052923i
0.0016828-0.00071571i,0.001016-0.0015i,-0.00015611-0.0023169i,-0.0032948-0.0018638i,-0.0051862-0.0007688i,-0.0049858+0.0024171i,-0.0056653+0.0057659i,-0.0067393+0.0086405i,-0.0063431+0.010549i,-0.0047908+0.0094668i,-0.002264+0.0067133i,0.00069558+0.0041623i,0.002989+0.0018099i,0.0035131-0.00035974i,0.0027609-0.001385i,0.0011439-0.0011733i,-0.0010363-0.0015867i,-0.0021895-0.0022768i,-0.0009748-0.0028201i,0.0011615-0.0039718i,0.0016263-0.0056917i,0.00029635-0.0057942i,-0.001149-0.0044657i
-0.0023433+0.00054518i,-0.0029926+0.00092436i,-0.0045827+0.00067992i,-0.0050309+0.0013662i,-0.0049389+0.0024778i,-0.0046278+0.0027665i,-0.0035842+0.0021197i,-0.0045551+0.00013262i,-0.0063567-0.00063132i,-0.0059029+0.00016182i,-0.0034501-8.7642e-05i,-0.0015179-0.00034476i,-0.0014002+0.00049973i,-0.0010539+0.00053409i,-0.00034725-0.00072268i,-0.00027141-0.0013565i,0.00037825-0.00011993i,0.0011645+0.0010379i,0.0010858+0.0019192i,0.00083158+0.0030474i,0.00047119+0.0038675i,0.00041254+0.0046111i,0.00022106+0.0038856i
-0.0016861-0.002127i,-0.0011693-5.6536e-05i,-0.0017149+0.00095265i,-0.0022636+0.0015404i,-0.0012948+0.00054263i,0.0026116-0.0013751i,0.0072352-0.0030362i,0.0080935-0.0052218i,0.004935-0.0051409i,0.0024522-0.0021734i,0.0024969+0.00013952i,0.0034045+0.001145i,0.0030475+0.0011059i,0.001958+0.0004658i,0.00064474-0.00062913i,-0.00037942-0.0015277i,-0.00084891-0.0020622i,-0.00030759-0.0026276i,0.0017332-0.0035081i,0.0027666-0.0048891i,0.0021056-0.0051558i,0.0011893-0.0045522i,0.00040368-0.0041171i
0.0006595-0.00043152i,0.0012981-0.0011777i,0.0008888-0.0014727i,-0.00051838-0.0019247i,-0.0018124-0.0023667i,-0.0022459-0.00093763i,0.00043277-0.00031505i,0.0040739-0.0019289i,0.0048848-0.0037526i,0.0028578-0.0025754i,0.00033665-0.0006017i,-0.00073443-0.00078115i,-0.0010943-0.0012114i,-0.0014983-0.00019962i,-0.0017789+0.0016988i,-0.0010002+0.0026946i,0.00067832+0.0027343i,0.0022532+0.0028525i,0.0014886+0.0022953i,-0.001179+0.0016895i,-0.0029889+0.0031457i,-0.0026824+0.0043534i,-0.0012004+0.0031151i
-0.00075237+0.00026355i,0.0010617+0.0011667i,0.0030354+5.0709e-08i,0.0034157-0.0016678i,0.0013628-0.0014814i,-0.0011071-0.00054723i,-0.0015331+0.0010408i,3.8622e-05+0.0024198i,0.0012892+0.0027277i,0.00036149+0.0027626i,-0.0019608+0.0028842i,-0.0028367+0.0032308i,-0.0028311+0.0021845i,-0.0015245-0.00015496i,-0.00078181-0.0012166i,-0.0012929-0.00081276i,-0.0018707-0.00080978i,-0.0015862-0.0011014i,-0.0017732-0.0016096i,-0.0014879-0.0019757i,0.00018087-0.0019502i,0.0013305-0.0024394i,0.0014193-0.0025228i
0.0010587-0.0013251i,0.0012212-0.0020405i,-0.00046766-0.0033445i,-0.0034279-0.0042162i,-0.005775-0.0032942i,-0.0075002-0.00062348i,-0.0074813+0.00090539i,-0.0062836+0.0016241i,-0.005048+0.0025884i,-0.0030018+0.0023877i,-0.0014846+0.00053984i,-0.0015246-0.00094127i,-0.00075907-0.00062042i,0.00094611+0.00064219i,0.00077475+0.0016468i,-0.00010423+0.0017568i,-0.00067222+0.0016921i,-0.0012223+0.0016013i,-0.0025927+0.0017856i,-0.0030356+0.0019287i,-0.002619+0.0023369i,-0.0022101+0.0029262i,-0.0015298+0.0030187i
-0.00022417-0.00095794i,-0.00065646+0.0019064i,-0.0014412+0.0026245i,-0.0019088+0.0011489i,-0.0025349+0.00028296i,-0.0017607+0.00084426i,-0.00066488+0.0028184i,-0.0015995+0.0034855i,-0.0029561+0.0033575i,-0.0023539+0.0040205i,-0.00045965+0.0035945i,-5.4032e-05+0.0025384i,-0.00034538+0.0025041i,0.00048126+0.00099465i,0.0018539-0.00044011i,0.0015839-0.0008797i,0.0012294-0.0015911i,0.00040258-0.0019362i,1.9512e-06-0.0023874i,0.0015479-0.0021332i,0.0030458-0.0015326i,0.0026553-0.00093234i,0.001284-0.00093998i
-0.00093426+0.0015019i,-0.0015731-8.4113e-05i,-0.0016502-0.00072711i,-0.0017571+0.00063861i,-0.00047779+0.0020747i,0.00049744+0.0039975i,0.001786+0.0051173i,0.0024785+0.0051086i,0.00032518+0.0041138i,-0.00032618+0.0048054i,0.0023478+0.0054066i,0.0043263+0.003986i,0.0035143+0.0024128i,0.0016803+0.0020631i,0.0012109+0.0023855i,0.0014857+0.0016261i,0.00079182+0.00070134i,0.00065669+0.00099983i,0.00089819+0.0018716i,0.0010211+0.0020288i,0.00057075+0.0014449i,-0.00087144+0.0022167i,-0.0017754+0.0025289i
-0.0007831-0.0011474i,0.0008379+7.1627e-05i,0.00018917+0.0015218i,-0.00142+0.0019946i,-0.0022559+0.0026491i,0.00064412+0.0045577i,0.0033107+0.0059679i,0.0025942+0.0050126i,0.00047265+0.0033832i,-0.0016389+0.0035768i,-0.0020016+0.0044727i,-0.00087094+0.003165i,-0.00049765+0.00067324i,-0.00037145-0.00076988i,8.0309e-05-0.001068i,0.00039591-0.0014041i,0.00032205-0.00054371i,-0.00028051+0.00061628i,-0.00084206+0.00067704i,-0.00078437-0.00032144i,-3.3493e-05-0.0016681i,0.00011-0.0017909i,0.00034251-0.0017827i
-0.0002794+0.0014408i,0.00079371+0.0025921i,0.00076206+0.0024144i,0.00020929+0.00045619i,-0.00010078-0.00055947i,0.00018243-3.877e-05i,0.00077336-0.00077924i,0.0018174-0.0024146i,0.0012399-0.0021898i,-0.0012504-0.0014336i,-0.0028341-0.0013337i,-0.0026583-0.00024626i,-0.0019119+0.00025669i,-0.0021651-0.00036795i,-0.002443-0.001233i,-0.0018045-0.00090811i,-0.0010787+0.00065427i,-0.00026569+0.0012441i,0.00022961+0.00073165i,-0.00097555+0.001125i,-0.0027845+0.0012311i,-0.002421+0.00099585i,-0.00084991+0.0013375i
-0.0013981-0.00064866i,-0.00095465-0.0011487i,-0.00018069-0.0015932i,-0.00060148-0.0013439i,-0.0020119-0.001052i,-0.0031034-0.0020729i,-0.0028827-0.0041476i,-0.0016868-0.0050517i,-0.0015248-0.0044141i,-0.00166-0.0037852i,-0.0019674-0.004249i,-0.00272-0.0043372i,-0.0017515-0.0035675i,-0.00014488-0.0036472i,0.00046378-0.0040493i,-2.6583e-05-0.0034331i,-0.0010019-0.0029402i,-0.00090761-0.0029042i,0.00022926-0.0031327i,0.0011116-0.0026368i,0.0016464-0.00057757i,0.0018767+0.00060973i,0.00172+0.00047166i
0.0014005+0.0010439i,0.0035997+0.0016652i,0.0053344+0.000853i,0.0036531-0.0025677i,0.00059854-0.0046532i,-0.00099864-0.0032425i,-0.00069216-0.0013883i,0.00057843-0.00054536i,0.0016322-0.00046331i,0.0022535-0.00078963i,0.0025627-0.00095544i,0.001676-0.0001212i,0.00041195+0.0012813i,-0.00011326+0.0020793i,-0.00081675+0.0017697i,-0.00084569+0.0007497i,0.0012098-0.00050573i,0.0016354-0.00076763i,4.6717e-05-0.00076047i,7.3021e-05-0.00037714i,0.00031792+0.0011202i,0.00037132+0.001608i,0.00057648+0.0013129i
-0.0022794+0.0027041i,-0.0022994+0.0022121i,-0.0022059+0.0018082i,-0.0021855+0.0023049i,-0.0010346+0.0022634i,-0.00092245+0.0031587i,-0.0013156+0.0044748i,-0.0022032+0.0050852i,-0.0030065+0.0067323i,-0.001328+0.0078077i,0.0016508+0.0070395i,0.0028694+0.0050852i,0.0024225+0.0032821i,0.0016155+0.0025366i,0.00079629+0.0018936i,-4.7155e-05+0.0015997i,-0.00088459+0.0011878i,-0.0014368+0.0001869i,-0.00045175-0.00064677i,0.000622-0.00052878i,0.0010192+0.00054583i,0.0013004+0.0011573i,0.00093629+0.00059503i
0.0019509-0.0045721i,0.00060063-0.0047944i,-0.0025667-0.0045548i,-0.0053174-0.002995i,-0.0070859-0.00051973i,-0.0067616+0.0029797i,-0.0038839+0.0063451i,-0.0029077+0.007007i,-0.003867+0.0070211i,-0.0040549+0.0077911i,-0.0032935+0.007263i,-0.0019537+0.0055468i,-0.00099469+0.0037256i,-0.0018142+0.0031915i,-0.0022259+0.0037991i,-0.0014233+0.003651i,-0.00069594+0.002789i,-0.00057457+0.0020865i,-0.001314+0.0019788i,-0.0020208+0.0015763i,-0.00066614+0.00065512i,0.00059362+0.00063455i,0.00065462+0.00022658i
-0.0011102+0.00012694i,-0.00062108+0.00065353i,-0.0005235+0.00048995i,-0.0011251+0.00064448i,-0.0017377+0.0010995i,-0.00069994+0.0017039i,0.0006058+0.0026084i,0.00010002+0.00226i,-0.002634+0.00085353i,-0.0044067+0.00033115i,-0.0038721+0.00046574i,-0.0023083-6.5686e-05i,-0.00096764-0.0015854i,0.00013566-0.003157i,0.001165-0.002802i,0.00071751-0.0012315i,-0.0015261-0.00092668i,-0.0025847-0.0013977i,-0.001593-0.00093609i,-0.00011514-0.00052875i,2.7553e-05-0.00072907i,-0.00038157-0.0010238i,-0.00023395-0.0016312i
0.00041467-0.0022553i,0.00026834-0.0020928i,0.00044328-0.0024149i,1.7077e-05-0.0027608i,-0.002121-0.00092231i,-0.0025171+0.0004877i,4.1614e-05-0.00076275i,0.0030063-0.0025503i,0.0029172-0.0035199i,-9.057e-05-0.0038747i,-0.0019404-0.0038389i,-0.0015375-0.0040703i,-0.00066184-0.00379i,-0.00040514-0.0029687i,-0.00064116-0.0022449i,9.2168e-05-0.00084984i,0.002094+0.00061355i,0.0029719+0.00050289i,0.0021134-0.0004074i,0.00067612-0.00066848i,-0.00066246+1.0864e-05i,-0.00093485+0.0014965i,-0.00019913+0.0021714i
-0.00048917+0.0012973i,2.0038e-05+0.0015101i,-0.00013896-0.00071997i,-0.0014639-0.0023137i,-0.0022676-0.00291i,-0.0013505-0.0020151i,0.0010671-0.00072671i,0.0034801-0.00068052i,0.0039118-0.0014434i,0.0035372-0.0019747i,0.0028277-0.001871i,0.0033619-0.00031148i,0.0036878+0.0012044i,0.0027393+0.00091852i,0.0022447+0.0005862i,0.0026203-0.00044954i,0.0025072-0.001695i,0.002148-0.0012601i,0.0025003-4.3542e-05i,0.0025305+0.0002427i,0.0014285-0.00045744i,0.00088847-0.00035065i,0.0010392-0.0001907i
