-0.0052664+0.0020483i,-0.0033761+0.0020638i,-0.0032391+0.0015838i,-0.0027181+0.00015773i,-0.001935+0.00063441i,-0.0016749+0.0022771i,-0.00056357+0.0023871i,0.00090307+0.002099i,0.0017855+0.0014174i,0.0019649+0.00065449i,0.0011791+0.00021396i,0.00048219-0.00047744i,0.00087965-0.00097941i,0.00027317-0.0012556i,-0.00056534-0.0013412i,-0.00070833-0.00027937i,-0.00072136+9.5209e-05i,0.00034923+3.2446e-05i,0.00059933+0.00015371i,1.4667e-05-0.00065927i,-7.3322e-05-0.00093147i,-0.00052965-0.00035684i,-0.00064467-3.6714e-05i
0.0027191-0.00025715i,0.0022078-0.00033858i,0.0014073-0.0010453i,-0.00089624-0.00099913i,-0.002271-0.0011441i,-0.0019707-0.0009575i,-0.0012819+0.00056295i,-0.0013177+0.0013887i,-0.0018838+0.0014691i,-0.0016995+0.0014353i,-0.0011681+0.00046234i,-0.0010152-0.00069979i,-0.00035887-0.00092815i,-0.00024153+0.00031316i,-0.000264+0.0014958i,-3.5343e-05+0.00084951i,-0.00019494-0.00023766i,-0.00051038-0.00036867i,4.173e-05-0.00076957i,0.00074092-0.0010371i,0.00091273-0.0011652i,0.0007343-0.00092475i,0.00059242-0.00042609i
0.00040782+0.00058354i,-0.00043697-0.00038504i,-0.0012266-0.00097656i,-0.0012832-0.00099829i,0.00016467-0.0020394i,0.00038103-0.0015333i,-0.00031088-0.00055645i,-0.00028691-0.00056808i,-0.00022265-0.00067894i,2.3443e-05-0.00010409i,0.00099043+0.00027263i,0.0018959+0.0001623i,0.0010629-0.00059181i,0.00010814-0.0016177i,-0.00010227-0.0015807i,-0.00014734-0.0013978i,-4.2021e-05-0.0012105i,0.00018456-0.00038362i,5.5653e-05-1.7814e-06i,0.00021304-0.00043863i,0.00024711-6.6641e-06i,-0.00051899+0.00029744i,-0.00059477-0.00011915i
0.00075199-3.0186e-05i,-0.0002161-0.00013944i,-0.00058151-0.00010789i,-0.00076212-0.00074572i,-0.00085975-0.0010034i,-0.0014007-0.00094301i,-0.0014732-0.00032294i,-0.00097332+0.00050427i,-0.00086184+0.00068122i,-0.00065605+0.00042213i,-0.0002706-9.0431e-05i,-0.00047338+0.00017898i,-0.00063782+0.00046497i,-0.00080819+0.00011381i,-0.0012774+0.0005311i,-0.0011088+0.00091099i,-0.00013064+0.00047175i,0.00015571-0.00072164i,0.00055388-0.0012789i,0.00012258-0.0010226i,-0.00010817-0.00067403i,0.00034832+9.0373e-05i,0.00024849+0.00018038i
0.00093884-0.0003105i,0.00043075-0.00072084i,-0.00019738-0.00075047i,-0.0012451-0.00093541i,-0.001188-0.00076745i,-0.00050059-9.8236e-05i,-0.00013271-5.586e-06i,-0.00057472-0.00035531i,-0.00053434-0.0012629i,-0.00051787-0.0017897i,-0.00040056-0.0014235i,0.00036558-0.0005377i,0.0002776-0.00036562i,5.2909e-05-0.00071318i,-0.00024727-0.00055008i,-0.00051369+0.00013446i,-0.00073568+0.00054316i,-0.00058573-0.00046146i,-0.00050719-0.001135i,-0.00063201-0.00090265i,-0.00048165-0.00018483i,0.00036832+0.0006982i,0.00063915+0.0012278i
0.00094338+0.0004801i,-0.0004978-0.00060093i,-0.00041452-0.00078485i,-0.00032418-0.0017413i,-0.00019034-0.0026406i,5.025e-05-0.0020066i,-0.00013448-0.0010274i,-0.00077708-0.00063007i,-0.00050781-0.0010401i,0.00051567-0.00099126i,0.0010042+0.00023724i,0.00075511+0.0007084i,0.00026253+0.00030026i,0.00027617-2.2529e-05i,0.00054538+5.1227e-05i,0.00015811+8.0354e-06i,-0.00016041-0.00010229i,0.00010966+0.00015772i,7.564e-05+0.00036105i,0.00027566+0.00040123i,0.00019348+0.00052487i,-0.0006477-2.9836e-05i,-0.00095165-0.0005409i
0.0011251+0.0016074i,0.0019719-0.00017587i,0.0017757-0.00089237i,0.0013653-0.0007284i,0.0011003-0.00064522i,-0.00043404-0.001096i,-0.00098109-0.00084049i,-0.00025671+0.00014813i,-0.00035523+0.00088238i,-0.00040623+0.00024648i,-2.1914e-05-0.00052352i,-0.00075383-0.0011034i,-0.0010187-0.001013i,-0.00063215-0.00057976i,-0.00093925-1.7102e-05i,-0.0011894+2.8833e-05i,-0.0011197+7.2003e-05i,-0.0012201+0.00021026i,-0.001035+0.00012956i,0.00030902-8.3647e-05i,0.00057121-0.00020188i,0.00021526-0.0005616i,0.00048288-0.00012924i
-0.00039329-0.00061105i,-0.0012824-0.00035624i,-0.0017085-0.00073688i,-0.0012337-0.00079687i,-0.0013109-0.00070751i,-0.0014524-0.00023015i,-0.0015331-3.1762e-05i,-0.001376+0.00041344i,0.00021058+0.00056652i,0.0010602-0.0003996i,0.00094499-0.00093046i,0.0014834-0.00027631i,0.00087586+0.00079375i,-0.00034463+0.0010411i,-0.00072666+0.00068918i,-0.00044755-4.9315e-05i,-0.00042572-0.00089709i,-0.00042584-0.0014417i,-0.00016947-0.00077606i,9.0903e-05+9.8035e-05i,-0.00023773-0.00015787i,-0.00057421-0.00023636i,-9.0679e-05-9.7574e-07i
-0.00080477+0.0022648i,-0.0012198+0.00089382i,-0.00053815+0.00031285i,0.00036951-0.00047625i,6.0673e-05-0.00068669i,-0.0006713+0.00054024i,-0.00060388+0.00024891i,-0.00011238-0.00059069i,-0.00048203+0.00038124i,-0.0007605+0.0012176i,-2.2456e-05+0.0010196i,-0.00029503+0.00011011i,-0.00099008-0.00028616i,-0.00063404+0.00029325i,-0.00019706+0.00031237i,-5.998e-05-7.3563e-05i,0.00028058-6.2562e-05i,0.00017645-0.0002641i,-0.00047342-0.00057123i,-0.00033874+2.8034e-05i,0.0001244+0.00031544i,0.000395+0.0001371i,0.00020217+0.00016419i
-0.00056435+2.6144e-05i,-0.0014984-0.00056018i,-0.0015988-0.0013648i,-0.0016852-0.0010202i,-0.0015001-0.00035649i,-0.0010225-3.9207e-05i,-0.0011903+0.00019465i,-0.0013289+0.00043698i,-0.00069946-0.00035612i,0.000256-0.00092643i,0.00025083-0.0010527i,-0.00012857-0.00090223i,5.4604e-05-0.00038782i,1.1607e-05-0.00010801i,-0.00048179+0.0008784i,-0.00063385+0.0015691i,-0.0010937+0.0011034i,-0.00059322+0.00035504i,0.00028778-0.00014607i,0.0004408-0.00022028i,0.00026182+0.00044801i,-0.00013007+0.00088594i,-0.00022545+0.0002493i
0.0014322+0.0011269i,0.00011964-0.00012515i,-0.00017067-0.00099448i,0.00030975-0.0011911i,0.00055642-0.0018761i,-4.2271e-05-0.0019611i,-0.00079216-0.0012317i,-0.00095133-1.3182e-05i,-0.00079176+0.00026166i,-0.00032624-0.00050143i,0.00017623-0.00026682i,-0.00013297+0.00079952i,-0.0010427+0.00076676i,-0.0015563-0.0004182i,-0.00091526-0.00056363i,-9.4607e-06+0.00016665i,0.00049079+0.00089433i,0.00017334+0.00071424i,0.00010428+4.1891e-05i,-0.00032137+0.00045252i,-0.0011716+0.0009718i,-0.00036454+0.00078598i,-3.0682e-05+0.00059537i
0.00080698+0.00082876i,0.001282+0.0011035i,0.0015939+0.00040057i,0.0013337-0.0011065i,0.00062157-0.0016318i,0.00010665-0.0013356i,-0.0011125-0.00048212i,-0.0021171+1.0699e-06i,-0.0018185-0.00032722i,-0.00089908-0.00045064i,0.00010966-0.00061209i,0.00048511-0.0005208i,-6.6025e-05+1.4136e-05i,-0.00035191+0.00017694i,-0.00041339+4.8242e-05i,-0.00019029+0.0003158i,-0.00025735+0.00074934i,-0.0010506+0.00090595i,-0.0007315+0.00048216i,0.00014275+0.00019242i,0.00032545+0.00033716i,0.00037839+0.00068861i,0.00036532+0.00094646i
-0.0013426+7.6623e-05i,-0.0010794-0.00028293i,-0.00045528-0.00040568i,-0.00090572-0.0013138i,-0.00024113-0.0025952i,0.00076802-0.0019206i,-0.0002269-0.00045898i,-0.0012045-0.0002063i,-0.00071137-8.6379e-05i,4.3155e-07+5.7551e-05i,0.00044434-0.00076139i,0.00083897-0.0010739i,0.00060882-0.00014016i,-0.00026426+0.00054742i,-0.00061783+0.00021471i,-0.00036945-0.00064897i,-0.00048127-0.00040777i,-0.00051975+0.00065817i,6.7028e-05+0.00086126i,0.0004955+6.3826e-05i,0.00026717-0.00032819i,-0.00042236+0.00091808i,0.00024679+0.00068738i
0.0015035+0.00047918i,0.00086766-5.9816e-07i,0.00088072-0.00042006i,0.00075155-0.0010559i,0.0010767-0.0012194i,0.00073191+1.9739e-05i,-0.0003552+0.00080262i,-0.00029217+0.00054173i,-0.00039502+0.00025605i,-0.00072808+0.00038375i,-0.00088336+0.00049601i,-0.00083931+0.00029288i,-0.00011855+0.00033071i,0.000581+0.00029069i,0.00020067-1.0371e-05i,-0.00027769+1.8468e-05i,-1.708e-05+0.00060328i,0.00065807+0.0001827i,0.00072359-0.00021654i,0.00040144-0.00031318i,0.00014245-6.8543e-06i,-0.00042541+1.5564e-05i,-0.0010448-0.0012418i
-0.00047766-0.00069518i,-0.00083119-0.0008411i,-0.00081995-0.0014256i,-0.0013441-0.0011379i,-0.00074176-0.0010227i,-0.00056064-0.00017967i,-0.0016469+0.00014141i,-0.00098414-0.00027481i,0.00036858-0.00051445i,0.00094816-0.00081175i,0.00078529-0.0017316i,0.0003989-0.0013595i,-0.00058872+0.00063594i,-0.00077582+0.00053425i,-6.7918e-05-0.00037871i,-0.00015621-0.00045221i,-0.00088904-3.985e-05i,-0.00083525-1.9542e-05i,0.00011918+0.00014528i,0.00033988-0.00046757i,0.00020997-0.00077761i,-7.4439e-05+0.00010139i,-0.00013163+0.00055736i
-0.00053962-0.0018882i,-0.0002683-0.0017679i,-0.00040868-0.0016361i,-0.00055718-0.0011335i,-0.00073409-0.00072304i,-0.00044677-0.00042655i,-0.00046012+7.1569e-05i,-0.0010423-7.7623e-05i,-0.00058089-0.00010765i,-0.00035101+0.00038919i,-0.000172+0.0007101i,6.1257e-05+8.7568e-05i,0.0006887-0.00057718i,4.8101e-05-0.00042435i,-0.00034178+8.3802e-05i,-1.9561e-05-0.00026621i,1.6028e-05-0.0010498i,-0.0005291-0.00052155i,-0.00067995-5.1298e-05i,-0.0003613-6.6728e-05i,0.00012297+0.0001052i,0.00052973-0.00038358i,0.00046106-0.00056004i
0.0014261+0.00082417i,0.001371-0.00057543i,7.4896e-06-0.00078541i,-0.00089268-0.0014331i,-0.0011479-0.0016464i,-0.00047708-0.00070725i,-0.00054554+0.00060818i,-0.0010572+0.00067386i,-0.0015307-0.00015117i,-0.0012484-0.00057227i,-0.00030781-0.00049393i,8.386e-05-0.00050353i,0.00049129-0.0001048i,-9.7648e-05+0.00046396i,-9.3601e-05+3.9242e-05i,9.6201e-05+0.00021764i,-0.00054653+0.00078676i,0.00016563+0.00062438i,0.00059132-5.2987e-05i,0.00054709+0.00021922i,0.0010597+0.0012233i,0.0012437+0.00087018i,0.00033773+0.00035021i
-0.0012971-0.0030592i,-0.0021895-0.0019568i,-0.0024558-0.001197i,-0.0028432-0.00076894i,-0.0034066-0.0003004i,-0.0023695+0.00053358i,-0.00032638+0.00090772i,0.0005172+0.0010927i,0.00043195+0.0011131i,0.00058264+0.00062895i,0.00067836+4.4298e-05i,0.00014741-3.1411e-05i,-0.0001113+0.00015074i,0.00010782+0.00018338i,-0.00023491-0.00026256i,-0.00070994-0.00032325i,-0.00048717+0.00046084i,6.8039e-05+0.00093368i,0.00035852+0.0001917i,0.000574-0.00044746i,0.00074317+0.00015249i,-0.00015434+0.0010014i,-0.00059523+0.0010595i
8.5585e-05-0.00040051i,-0.00028175-0.00067691i,-0.0003655-0.00049902i,-0.00033575-0.00067951i,-0.0002903-0.00045686i,-0.00057794+0.00067433i,-0.00074308+0.0014202i,-0.00084715+0.0011083i,-0.00030815+0.00017125i,-5.2199e-05-0.00014718i,-4.5836e-05+0.00077769i,-0.00011331+0.0013069i,-0.00033455-0.00011133i,0.0003331-0.0007165i,0.00046085+0.00052636i,8.7255e-05+0.0011127i,0.00040536+0.00089713i,0.0004964+0.00090051i,-0.0004304+9.7568e-05i,-0.00097977-0.00093343i,-0.0004228-0.0011231i,0.00016562-0.00080345i,0.0011084-0.00012283i
-0.00051481-4.8752e-05i,-5.1026e-05-0.00044279i,-0.0012269-0.00015708i,-0.0012618-0.00067537i,-0.0010015-0.0015378i,-0.00072493-0.0010781i,-0.00069304+0.0003757i,-0.0010227+0.00064282i,-0.00028467+6.8435e-05i,0.00010739+0.00028809i,6.7522e-05-0.00039714i,-6.3996e-05-0.00083409i,-0.00035107-0.00027007i,-0.00063722-0.00021473i,-0.00053194+0.00057708i,7.2067e-05+0.0011135i,-0.00012639+0.00057021i,-0.00019933+0.00087354i,0.00012169+0.0013595i,0.00017584+0.00080725i,0.00029138+0.00045937i,0.00047731+0.00040698i,0.00017282-0.00031636i
0.0024612-0.0014818i,0.001523-0.002232i,1.9893e-05-0.0029693i,-0.0010123-0.0030088i,-0.0017057-0.0028053i,-0.001923-0.001835i,-0.0012273-0.00022788i,-0.00031202+0.0001077i,0.0003595-0.00054861i,0.00021917-0.00042421i,3.9729e-05-0.00031796i,-0.00031593+2.9328e-05i,-0.00077104+0.00013663i,-0.00059236+0.00058593i,0.00011396+0.00083363i,0.00014338+0.00080103i,-0.0004192+0.00069457i,-0.00023806-0.00028739i,-0.00020785-0.0009167i,-0.00043497-0.0004302i,-0.00043515-0.00031588i,-0.00041159-0.00059319i,-0.00088689-0.00021049i
0.0022424-0.00020967i,0.0022196-0.0020529i,0.0014697-0.0025425i,-0.00046248-0.0025965i,-0.0020117-0.0028106i,-0.0019413-0.0014549i,-0.0016713-0.00028011i,-0.0012211-0.00069135i,-0.00012653-0.0011064i,0.00053601-0.00073858i,0.00056613-0.00026714i,0.00041494+9.9461e-05i,6.9063e-05+7.7689e-05i,-0.00070173+0.00054807i,-0.00074071+0.0007054i,-9.329e-05+0.0004026i,-0.00029442+0.0004833i,-0.00056825+0.00038142i,-0.00018626-0.00011137i,0.0001605+0.00021346i,0.00024228+0.00048394i,0.00035121-0.00028693i,0.00064711-0.00032894i
0.00088515-0.00039773i,-2.2005e-05-0.0009502i,-0.00028031-0.0013353i,-0.00070314-0.0018594i,-0.00066928-0.00188i,-0.00046994-0.0010909i,-0.00046263-0.00028091i,-0.00080931-5.2937e-05i,-0.00083447-9.8258e-05i,-0.000519-0.00035788i,-0.00030342+0.0003968i,-0.00068482+0.00062048i,-0.00012049+0.00022232i,0.00046973-0.00010133i,0.00029747-4.9803e-05i,-0.00032472+0.00027023i,-0.00061097+0.00019372i,0.00026557+0.00034214i,0.00057716+0.00019187i,5.3427e-05-0.00036536i,-0.00016987-0.00019947i,3.8976e-06+0.00022284i,-1.6756e-06+0.00049169i
0.0016821+2.7282e-05i,0.00045716-0.0012388i,-0.00024638-0.0014033i,-0.0011573-0.0017446i,-0.0015256-0.0020219i,-0.00065998-0.0014261i,-0.00055923-0.00015903i,-0.0015418+0.00091611i,-0.0020047+0.00062252i,-0.0014578+0.00058359i,-0.00060658+0.00027374i,-3.6799e-05-0.00041308i,-5.5704e-05-0.0001876i,0.00017196+0.0010188i,0.00053594+0.00082249i,0.0011348+0.00031808i,0.0010365+0.00062844i,0.00085094+0.0004946i,0.0004402+5.3196e-05i,-5.2216e-06-5.596e-06i,0.00018702+4.4845e-05i,0.00023639+0.00018572i,7.1284e-05+2.0382e-05i
-0.00031993+0.0010334i,0.00039624+0.00054772i,-0.00032312-0.0011599i,-0.00076349-0.0021593i,-0.00056681-0.0013684i,-0.0011669-0.00045144i,-0.001599+0.00035652i,-0.001068+0.00068649i,0.00018068+0.00049585i,0.00028372+0.00049386i,-0.00036904+0.00013573i,0.00010497+0.00012507i,0.00014326+0.00052755i,-0.00035553+0.00078227i,-0.00054765+0.00060207i,-0.00054206-3.949e-05i,-0.00099891+6.8636e-05i,-0.00088309+0.0007842i,-0.00027321+0.00098338i,9.0657e-05+0.00048325i,0.00057129+5.0584e-05i,0.00064752+0.00028942i,0.00024961+0.00088311i
0.0020864-0.0025412i,0.00092708-0.0027627i,-0.00017156-0.0029991i,-0.00087809-0.0022717i,-0.0010896-0.0011791i,-0.00041318-0.0005964i,0.00019378-0.00017213i,-0.00038456+0.00047188i,-0.00075957+0.00041291i,0.00014465+7.8679e-05i,0.00070278+0.0005309i,0.00035099+0.00066517i,0.00026787+0.00053765i,0.00061725+0.0011044i,0.00054373+0.0015273i,-6.826e-05+0.0011116i,0.00020589+0.00061967i,0.0005074+0.00052774i,0.00062683+9.4146e-05i,0.00096647-4.2951e-05i,0.00035477+0.00017533i,6.9886e-05+0.00060256i,-0.00047809+0.00080705i
0.00077011+0.00080329i,-0.00029154+0.00067591i,-0.00088425-3.429e-05i,-0.00078989-0.00071996i,-3.5545e-05-0.00062106i,0.00034769+0.00076153i,6.4464e-05+0.0012757i,-0.00045149+0.00017093i,-0.00052352-0.00061272i,0.00027312-0.00084711i,0.00043958-9.676e-05i,-0.00020061+0.00015771i,-3.8079e-05-0.00085083i,0.00044916-0.00057826i,-5.5542e-05+0.00056131i,0.00015904+0.00070185i,0.00083318+0.00053139i,0.0005103+0.00058963i,-4.9546e-06+0.0002197i,-5.5786e-05+1.3337e-05i,0.00027358+0.00051737i,0.00047414+0.00052707i,0.00029052+0.00027303i
-0.0017976+0.00052561i,-0.00088884+0.00066354i,-0.00074888-0.00037289i,-0.0004522-0.00079188i,-8.6466e-05-0.00046999i,-0.00047634-0.0003352i,-0.0014089+8.8865e-06i,-0.0019771+4.0196e-05i,-0.0010786-0.00064742i,0.00028612-0.00073079i,0.00035541-0.0002234i,-0.00027574+2.0022e-05i,-0.0015038+0.0002945i,-0.0013733+8.887e-05i,-0.00053324-5.4588e-05i,-0.00060245+0.0001075i,-0.00083683+0.00023297i,-0.00033801-0.00031963i,0.00011649-0.00011715i,-0.00030848+0.00083992i,-0.00070089+0.00060924i,-0.00034092+0.00030465i,0.00047141+0.0002124i
0.00037433+0.0017146i,0.0010224+0.0013858i,0.00096012+0.0011479i,0.00044576-0.00077466i,0.00061817-0.0021647i,0.00083102-0.0019777i,0.00026322-0.00094269i,-0.00048396+0.00011188i,-0.0010995+0.00045353i,-0.00094264+8.1159e-05i,-0.00044668-9.9415e-06i,-0.00051614+0.00026569i,-0.0011082-0.00018197i,-0.00015155-0.00035743i,0.00058032-0.00024294i,0.00031516-0.00073403i,5.6058e-05-0.00089459i,1.2549e-05+1.9259e-06i,0.00010867+0.0005865i,-0.00032035+0.00034582i,-0.00031908-0.00031702i,-0.00035312+0.00011779i,-0.00019013+0.00052813i
-0.0034523+0.00028771i,-0.002485-0.00062809i,-0.0012388-0.0012223i,-1.4711e-05-0.0006669i,-0.00018994-5.9363e-05i,-0.00059836-0.00097078i,-0.00023138-0.00076341i,-0.0002509+0.00036829i,8.1392e-05+0.00036179i,0.00028343-0.00016303i,6.2157e-05-0.00033506i,0.00031871-0.00035579i,-6.1956e-05-3.862e-05i,-0.00073943+0.00030204i,-0.00024721+0.00026639i,0.00023128-0.00019407i,0.000354-0.00060321i,0.00019502-0.00011961i,-0.00028977+0.00052608i,-0.00037208+0.00089205i,-0.00028854+0.00017494i,-0.00018611-0.00052133i,-0.00010428-0.00036103i
-0.00040212-0.0010856i,0.00018687-0.0023306i,-0.00029023-0.0014653i,-0.00093074-0.00062396i,-0.0010934-0.00046713i,-0.00051418-0.00040128i,-0.00030031-4.9755e-05i,-0.00042794+0.00036234i,8.4241e-05+0.00057943i,-3.2911e-05+0.00043741i,-0.00017855+0.00084773i,0.00033071+0.0010754i,0.00037887+0.0009592i,-0.00020841+0.00033829i,-0.00024733-1.1759e-05i,0.00034198+0.00030314i,0.00015333+0.00027226i,-0.00061467+0.00041821i,-0.00091916+0.0001847i,-0.0007155-5.5271e-05i,-0.00084427+0.00061668i,-0.00073553+0.00017097i,-3.616e-05-0.00065963i
-1.9249e-05-0.00013659i,-0.00086903-0.0016075i,-0.0011115-0.0027055i,-0.0010892-0.0018997i,-0.00098928-0.00076266i,-0.000487+0.00022335i,-0.00045055-1.5792e-05i,-0.00015697-8.1953e-05i,0.0011667-0.00010022i,0.00082395-0.00022902i,0.00057969-0.00076436i,0.00087136-0.00038163i,0.00033117+0.00032555i,-0.00015621+6.3398e-05i,-0.00037623+0.00078665i,-0.00096336+0.0015416i,-0.0010718+0.00045658i,-0.00073538-0.00067864i,-0.0015769-0.00024947i,-0.00076102+0.0003314i,9.1442e-05+0.00039692i,-0.00035675+0.0001711i,-0.00062144-0.00019799i
-0.0010693+0.00093474i,-0.00088029+0.00083102i,-0.0011663+0.0012075i,-0.00113+0.00059713i,-0.001188-3.1419e-05i,-0.00088961-0.00055343i,-0.001159+0.00012074i,-0.001268+0.0010117i,-0.0010926-9.475e-05i,-0.00050299-0.0010918i,9.2576e-05-0.0012406i,0.00012467-0.00074013i,-0.00063152+0.00033404i,-0.0012663+0.00084264i,-0.00069087+0.00022161i,-0.0007572-0.0009116i,-0.00094697-0.00078836i,-0.00039993+0.00042781i,-0.00013345+0.00095191i,-0.00048063+0.00045071i,-0.0005417+4.5701e-05i,-0.00033618+0.0004245i,8.7367e-05+0.00040619i
0.0017459-0.0024122i,0.00095966-0.0018812i,-0.00074196-0.00060073i,-0.0011891+0.00017563i,-0.0017487-3.6342e-05i,-0.001888+0.00048956i,-0.0011719+0.00042092i,-0.0013525-0.00018904i,-0.00098373+9.2194e-05i,-6.229e-05+0.0001367i,0.0005438-0.0004725i,0.00076304-0.00037952i,0.00051468-0.00049598i,-4.5109e-05-0.00043454i,-0.00011248+0.00019214i,8.0329e-05+7.1545e-05i,-0.00011603-0.00030965i,-3.6063e-05+4.3253e-05i,0.00023674+0.00027252i,-0.00042642-0.00019185i,-0.00058165-0.00075432i,-0.00017732-0.00086597i,-0.00011708-8.4501e-05i
-0.0022312-0.0014463i,-0.001835-0.0015163i,-0.0013564-0.0012843i,-0.00087383-0.00024807i,-0.001236+0.00018666i,-0.00081436+0.00022186i,-3.3986e-05+0.00022499i,-0.00016083-0.0006141i,-0.00023738-0.00044278i,-0.00029181+0.00032959i,-0.00016712+0.00088139i,0.00062466+0.0013233i,0.00099864+0.0011169i,0.00010786+0.00071446i,-0.00017364+0.00044865i,0.00016814+0.00044429i,-0.00017601+0.00041881i,-0.00032393+0.0008117i,0.00015208+0.00068763i,0.00045644-0.00037792i,5.4811e-05-0.00085051i,0.00025646-0.00068847i,0.00012146-0.00067558i
-0.0013465-0.00040603i,-0.0011648-0.00025573i,-0.0014275-0.00029617i,-0.0015629-0.00074129i,-0.001323-0.00049914i,-0.00096038+0.0006017i,-0.00097588+0.0010287i,-0.00054674+0.0014119i,-0.00023866+0.0008666i,-0.00097683+0.00019488i,-0.0012658+5.9436e-05i,-0.00049635+0.00014663i,-2.1005e-05+0.00037055i,-7.5724e-05-0.00033928i,-0.00024209-0.00057037i,9.8359e-05-3.1026e-05i,0.00053383-0.00031335i,5.0066e-05-0.00034961i,-0.00029078-0.00021995i,5.4477e-05-0.00059443i,-1.8687e-05-0.0007106i,0.00019578+3.0281e-05i,0.0011365+0.00050288i
0.00013447-0.00045007i,-0.0004017-0.0004385i,-0.00090757-0.00095373i,-0.001965-0.0012094i,-0.0013059-0.0012138i,2.3184e-05-0.00039123i,3.2949e-05-0.00017403i,3.6317e-05+0.00029967i,2.7355e-05+0.00072578i,-0.00017455+0.00012108i,0.00036777+0.00010288i,0.00060443+0.00022271i,0.000171-0.00071939i,-7.4219e-05-0.00086858i,-0.00039568+0.00059386i,1.3154e-05+0.0014229i,0.00031283+0.00080753i,5.7553e-05+0.00036372i,7.8586e-05+0.00032521i,0.00036992+0.00050761i,0.00085312-0.00011554i,0.00043508+7.1668e-05i,0.00017729+0.00036131i
0.00097825-0.00081873i,-8.9949e-05-0.0016503i,-0.00099875-0.0018759i,-0.0012848-0.0022299i,-0.0014959-0.0020718i,-0.0013691-0.00094881i,-0.0011567+0.00088551i,-0.00039037+0.0009153i,0.00025212-0.00086037i,0.00087905-0.0015929i,0.0011314-0.00059374i,0.0011049+0.000459i,0.00085149+0.00061273i,-0.00053263+0.00015189i,-0.00098201+0.00031324i,-0.00027494+0.00074466i,0.00026667+0.0004504i,2.87e-05-0.00025308i,0.00046548-0.00047116i,0.0010827-0.00027832i,0.00066332+0.00046296i,-0.00028831+0.0010873i,5.675e-05+0.0011659i
0.00076694-0.00065374i,0.00086256-0.0003779i,0.00039711-0.00089321i,-0.00036893-0.0011204i,-0.0012002-0.00073636i,-0.0011116-0.00051424i,-6.9054e-06-0.00064444i,0.00025031-0.00060337i,-0.00043115-0.00041271i,-0.00092081-0.0006209i,-0.00063296-0.0011281i,-0.00013839-0.00048419i,-0.00070757+0.00065711i,-0.00045705+0.00062776i,0.00033052+0.00043258i,0.00023309+0.0010313i,-0.00066939+0.0011154i,-0.00070932+0.00052465i,0.00038064-5.0824e-05i,0.00099717-0.00020231i,0.00090659-6.2861e-05i,0.0008333-9.6326e-05i,0.00048858+0.00018989i
-1.8844e-05-0.00151i,-0.00091277-0.0024386i,-0.0010195-0.0020691i,-0.0002652-0.0010066i,-0.00050324-0.00024714i,-0.00021778+0.00022239i,9.9223e-05-9.9617e-05i,-0.00054123-0.00040314i,-0.00056528+0.00063813i,-0.00048519+0.00096117i,-0.00025306+0.00076064i,0.00045848-2.7515e-05i,0.00084264+0.00010437i,0.0002581+0.00096816i,-0.00046804+0.00067772i,-0.00012561-6.9978e-05i,0.00031704+0.00017039i,0.00093408+0.00013965i,0.00098277-0.00013818i,0.00083006-8.7481e-05i,0.0010897-0.00016619i,0.00077215-9.2597e-05i,0.00019072+0.00029735i
0.00039066+0.00099993i,0.00057705-0.00035749i,-0.0007286-0.0017008i,-0.0012129-0.0021988i,-0.0010948-0.0016464i,-0.0015491-0.0011475i,-0.0012886-1.2959e-06i,-0.0010109+0.00086594i,-0.00064062+0.00065772i,-0.0001028-9.6823e-05i,2.5074e-05-8.2902e-05i,0.00010982-0.00031577i,-0.00044432-0.0010162i,-0.00076718-0.00097681i,-3.8012e-05-0.00040298i,0.00042674-5.2192e-05i,0.00032991-0.00027659i,4.89e-05-0.00033143i,-4.0807e-05-0.00017665i,0.00010369-0.00036751i,0.00020146+1.6812e-05i,0.00019161+0.00017623i,-2.0176e-05+0.00020058i
0.0015162-0.00068169i,0.0011074-0.0014391i,-0.00034-0.0020776i,-0.0015679-0.0023856i,-0.0013301-0.0022133i,-0.0010852-0.001645i,-0.0013596-0.0008652i,-0.0011131+0.00011382i,0.00020262+0.00047991i,0.00078948-6.4849e-05i,0.00035381-0.00037018i,-0.00010373-0.00028407i,-0.00041395-0.00051367i,-0.00083464-0.00062756i,-0.0012143-0.00039533i,-0.001212-0.00014244i,-0.00042456+0.00060509i,-0.00028895+0.0016448i,-0.00037014+0.0012243i,0.00047398-0.00015197i,0.001152-0.00041903i,0.00094032-0.00051958i,0.00038568-0.00035161i
0.00058218-0.00092155i,0.00080104-0.00079942i,0.0002814-0.00083662i,-0.00037977-0.0014311i,-0.00063946-0.001639i,-0.00053-0.00056479i,0.00011189+0.00034559i,-9.9681e-05-0.00032662i,0.00013524-0.00089203i,0.00073589-0.00090265i,0.00052453-0.00066445i,0.00029807-0.00069363i,0.00043524-0.0012191i,0.00023709-0.0008529i,-0.00020587-1.9865e-06i,-0.00065974+0.00020638i,-0.00058173-0.00049994i,-0.00061201-0.00081867i,-0.00064116-0.00017134i,-0.00041213-8.8925e-06i,-0.00045157+0.00020908i,-0.00066414+0.00092409i,-0.00067803+0.001102i
