-0.0091629+0.00030508i,-0.01007+0.0008097i,-0.0088238+0.0044318i,-0.0043108+0.0064396i,-0.00010776+0.0054994i,0.00088529+0.0024867i,-0.00033157+0.00045391i,-0.00044335+0.00076363i,0.00025103+0.0011897i,0.0012998+0.00097361i,0.0022422+0.00043818i,0.0015331-8.2272e-05i,0.00024632-2.904e-05i,0.0003268-0.00023995i,0.00047957-0.0016432i,0.00039887-0.0019027i,0.00042608-0.00031758i,-0.00029062+0.00030692i,-0.00024362-7.0277e-05i,3.9813e-05+2.952e-06i,-2.859e-05-0.00095433i,0.00024084-0.0023487i,-0.00019191-0.0015682i
-0.00014985-0.0021218i,-3.999e-05-0.0029312i,-0.00020168-0.0030361i,-8.6642e-05-0.00093996i,-0.00011523+0.001013i,-0.00028084+0.00069276i,0.00014536-0.00022343i,0.00067075-0.00017394i,0.0012186+1.5273e-05i,0.00085497-0.00031037i,-0.000101-0.00035902i,-0.00036759+0.00044353i,-0.00022027+0.00084806i,-0.00043042+0.00081531i,-0.00014972+0.00071644i,-0.00010053+3.5713e-05i,-0.00066545+1.9143e-05i,-0.00073925+0.00029832i,-9.0279e-05-0.00017915i,0.00021769-0.00078696i,0.00026694+7.1672e-05i,0.00016411+0.00059715i,-0.00021005+5.4028e-05i
-0.0012774+0.00024095i,0.00014422+0.0015597i,-0.00030208+0.0026627i,-0.0015298+0.0025803i,-0.0019218+0.0022518i,-0.0013958+0.0015187i,-0.00093142+0.0010968i,-0.00079882+0.00063565i,-0.0010781+0.00025611i,-0.0011245+0.00019669i,-0.00018041+0.00049079i,0.0003116+0.0011068i,0.00029278+0.0010167i,0.00047213-9.9002e-05i,0.00049301-0.0010063i,1.6407e-05-0.00025017i,-0.0001655+0.0003561i,0.00046852-0.00018334i,0.00058775-0.00049873i,-0.00011415-0.00023251i,0.0004078-0.00010721i,0.0010784+0.00044301i,0.0004548+0.00035017i
-0.0015042+0.0017985i,-0.00014305+0.0025932i,0.00038072+0.0014157i,0.00048609+0.00038355i,0.00016803+0.00015661i,-0.00047718+0.00021743i,-0.0010113-2.0855e-05i,-0.00057065-0.00040155i,-0.00013628+7.9484e-06i,0.00014812+0.00045571i,0.00058311-1.5255e-05i,0.00059073-9.3839e-05i,6.2403e-05-5.3995e-05i,-0.00038954-0.00030685i,0.00028503-2.0688e-05i,0.00041814+0.00010795i,1.5361e-05-0.00033466i,-4.0317e-05-0.00060213i,-0.0003614-0.00026628i,-0.00087273+2.7574e-05i,-0.00079361-8.6008e-05i,-0.00047902-0.00045201i,0.00012747+6.9966e-05i
-0.00062138-0.00071714i,-0.002232+9.9063e-05i,-0.0021832+0.0007029i,-0.0012902+0.0016077i,-0.0011645+0.0016944i,-0.0010098+0.00080551i,-0.00025039+0.00038179i,0.00061231-1.0384e-05i,0.00055771+0.00036904i,9.5548e-05+0.00070772i,-0.00010615+0.00075166i,-0.00041867+0.00073934i,-0.00051929+0.00078869i,-0.00057047+0.00089045i,-0.00041447+0.00062877i,-0.0007268+0.00044131i,-0.00059572+0.00054551i,0.0002089+0.00073818i,2.072e-05+0.00084691i,-0.00051081+0.00048309i,-0.00039545-0.00011143i,0.00014547+1.3568e-05i,0.00041843+0.00014559i
0.0018192-0.00097076i,0.0030013-0.0023494i,0.0025675-0.0025894i,0.00031401-0.001113i,-0.0012227-9.3643e-05i,-0.0020366+0.00040094i,-0.0025871+0.00074546i,-0.002105-0.00025582i,-0.0010124-0.00040158i,-0.0010802-0.0002833i,-0.0013026-0.00043012i,-0.00073764-0.00047367i,9.7406e-05-0.00087038i,0.00045555-0.00057125i,0.0011463+0.00029402i,0.0015232+0.00040609i,0.00087822+0.00031083i,0.00067429+8.8895e-05i,0.00073279-0.00031571i,0.00076014-0.0003984i,0.00017164+0.00016871i,-0.00018146+0.00038599i,0.00055062+0.00037196i
-0.0016488+0.0003438i,-0.0019181+0.0015052i,-0.0018111+0.0022627i,-0.00075133+0.0026276i,0.0006305+0.0023535i,0.00076846+0.0017244i,-6.5743e-05+0.00077253i,-0.00033647+0.00036522i,-6.4318e-05+0.00077181i,0.00027128+0.00060964i,0.00036624+6.2678e-05i,0.000419+0.00016188i,0.000549-0.00073334i,0.00043797-0.0015696i,-0.00022877-0.0010666i,-0.001073+0.00076646i,-0.0016451+0.0006579i,-0.0016244-0.00070532i,-0.00053305-0.0012659i,-0.00027247-0.00095458i,-0.00020446-0.00012359i,-3.8339e-05-0.00014138i,7.0249e-05-0.0002316i
-0.00055134-0.0021022i,-0.00030435-0.00064797i,-0.0017525+0.00075661i,-0.0030467+0.00080838i,-0.0023608+0.00064635i,-0.0010894+6.5658e-05i,-0.0012095-0.00072525i,-0.0010561-0.00049502i,-0.00074916-0.00017085i,-0.00048825-1.0071e-05i,0.00042209+0.00023146i,0.0010059-0.00042886i,-8.2894e-06+0.00039521i,-0.00085072+0.0010789i,-5.3818e-05-0.00014692i,0.00011847-0.00084768i,-0.00017553-0.00033578i,-0.00020489+7.8549e-05i,1.8342e-05-0.0003532i,5.8715e-05-0.00055106i,-0.00010131-3.7942e-05i,0.00031455+0.00013191i,-8.5331e-06-0.00035092i
0.00069765+0.00042211i,0.00063955+0.0007779i,0.00084216+0.0014376i,0.00079858+0.0013855i,9.0777e-05+0.00074294i,-0.0010887+0.00084564i,-0.0014131+0.00070996i,-0.0012225-0.00033147i,-0.00084159-0.000921i,-0.00053282-0.00066539i,-7.0566e-05-0.0006956i,0.00035277-7.9069e-05i,-0.00056321+0.00038473i,-0.00087285+0.0004994i,-0.00010915+0.00057664i,0.00040713+0.00013082i,0.00025024-0.00039441i,0.00010574-0.00083327i,-0.0004524-0.00060858i,-0.00076482+0.00019549i,-0.00023068+0.00049998i,0.00013083+0.00056131i,0.00037421+0.00054478i
0.0006482+0.00095301i,-0.00073425+0.0014359i,-0.00025807+0.0012417i,-0.0010697+0.0013306i,-0.002037+0.0011011i,-0.0013596+0.00060564i,-0.000881+0.000295i,-0.00026177+0.00085646i,0.00014278+0.0010905i,9.2064e-05-0.00017083i,-0.00023692-0.00082051i,-0.00035714-0.0011524i,0.00026735-0.0011365i,0.00028277-0.00071426i,-0.00021933-0.00047041i,1.9935e-05-0.00024974i,0.00013046-0.00036219i,-1.9509e-05-0.00047054i,-0.0001543-0.00039035i,6.0475e-05+2.9971e-05i,0.00020032+0.00031357i,0.0001012+0.00019634i,-6.4709e-05-7.7471e-05i
0.0013422-0.0011176i,0.0014465-0.002433i,0.0017071-0.0028514i,0.00044127-0.0025917i,-0.00067123-0.0012119i,-0.0015752+0.00055417i,-0.0022706+0.00073616i,-0.0016337+0.00084275i,7.9713e-05+0.00071779i,0.00023412+0.0007725i,-0.00056505+0.00052783i,-0.00034139+0.00033856i,-5.2437e-05+0.00061168i,0.0001218-0.00023049i,0.00094932-0.00081405i,0.0011141+0.00022308i,0.00047836+0.00066895i,-0.00050873+0.00065135i,-0.00129+0.00079427i,-0.00046036+0.00051646i,0.00027969+8.6777e-05i,-0.00053215-9.1682e-05i,-0.00079267+9.6803e-07i
-0.00049086-1.898e-05i,-0.0012908+0.00073773i,-0.0024906+0.00080773i,-0.0031686+0.0019678i,-0.0030718+0.0020264i,-0.0018761+0.0010653i,-0.00064398+0.00026031i,0.00023123-0.00017873i,0.00022601-2.7235e-05i,-0.00044271+0.00022904i,-0.00075976+0.00076485i,-0.00085353+0.0011312i,-0.00056427+0.00086792i,-0.00011141+0.00027904i,0.00042297+0.00019616i,0.00041821+0.00078259i,-0.00015246+0.00081959i,-0.00088775+0.0004065i,-0.0008181-0.00016783i,-0.00019791-0.00030677i,-0.00045308+0.00072526i,-5.5817e-05+0.001072i,0.00047763-0.00013274i
0.00014658-0.00014992i,0.00069537-0.00086877i,0.0004081-0.0014766i,8.6242e-05-0.0015274i,-0.0010149-0.00019387i,-0.0010767+0.00066374i,-0.0010449+0.00099902i,-0.00080324+0.00036991i,0.00046913-0.00014183i,0.00081787+0.00033311i,0.00017241-0.00041597i,-0.00030892-0.0014743i,-0.00030496-0.00053621i,-0.00016704+0.00057694i,-7.0719e-05+0.00028907i,-0.00027654+0.00012015i,-0.00077861+0.0001813i,-3.5744e-05-1.2031e-06i,0.00078102-0.00014146i,0.00076571-0.00063361i,0.00084986-0.00099692i,0.00078784-0.0006685i,0.00059094-2.1309e-05i
-0.0025748+0.00020909i,-0.0023858+0.00054705i,-0.00026839+0.0014432i,0.00084135+0.0025812i,0.00034899+0.0018475i,-0.00081574+2.1976e-05i,-0.00086528-0.0010182i,-0.00072828-0.00050506i,-0.00037412+0.00015555i,0.00030471-4.2928e-05i,-1.0773e-05+6.78e-05i,-0.00035228-0.00030168i,-0.00027705-0.0010774i,-0.00021007-0.0009583i,0.00027581-0.00044341i,0.00037425+5.1993e-05i,0.00070274-0.0002624i,0.0011324-0.00013093i,-0.00010803+6.5041e-05i,-0.00088774-0.00030481i,-0.00047221+1.8993e-05i,-0.00028565+0.0011299i,-0.00039353+0.0017098i
0.00029951+0.00045486i,0.00059184-8.7262e-05i,-0.00042765+0.00039354i,-0.00070197+0.00048027i,-0.0010097+0.00045008i,-0.001268-0.00032952i,-0.00042062-0.00066265i,0.00037714+8.3563e-05i,0.00027485+0.00068411i,0.00025567+0.001167i,0.00024914+0.0012601i,2.3941e-05+0.00079499i,-0.00048779+0.00088257i,-0.00060525+0.00062418i,0.00019735-0.00047273i,0.00096435-0.00011074i,0.00032308+0.00021711i,-0.00055666-0.00079704i,-0.00039096-0.00076111i,0.0002348-0.00019518i,0.0010651-0.00029301i,0.00088234+1.6929e-05i,0.00016423+0.00037217i
0.0002849-0.0017022i,-0.00036269-0.0018013i,-0.0010695-0.0013776i,-0.0011225+0.00061524i,-0.0019641+0.0016364i,-0.0021613+0.0013592i,-0.00080766+6.0197e-05i,9.2877e-05-0.00069101i,-0.00024583-0.00054373i,-0.00051972-0.00048165i,-0.00069452-0.00044966i,-0.00077679-0.00023013i,0.00022229+5.4221e-05i,0.0010393+2.2034e-05i,0.00087335+0.00026126i,0.00030917+0.00018075i,-0.00060068-4.1676e-05i,-0.0010417-0.00015995i,-0.00033579-0.00041524i,-0.00033565-0.00054733i,-0.00034954-0.00048826i,0.00056415-0.00038228i,0.00062858-0.00029842i
-0.00048602-0.0016161i,-0.0012011-0.0017505i,-0.0011475-0.00033338i,-0.0014533+0.00074911i,-0.0012893+2.7884e-05i,-0.00024106-0.00018308i,-0.00040101+0.00039363i,-0.00060139+0.0011189i,-0.00017424+0.00092836i,0.00053258+2.9784e-05i,0.0004806+8.5681e-05i,-5.4516e-05-6.6169e-05i,0.00040183-0.00018816i,0.0009132-0.00017344i,0.00078405-0.00021573i,0.00081945+0.00017401i,0.00054594+0.00080175i,0.00025279+0.00086215i,0.00058693+0.00059566i,8.5638e-05+0.00022027i,-0.00019722+0.00032843i,0.00071495+0.0003314i,0.0013561-0.00044332i
0.0016812+0.0028943i,0.0023632+0.0020371i,0.0027414-0.00014956i,0.0010763-0.00163i,-0.00034681-0.0010313i,-0.00042742-8.238e-05i,-0.00051378+0.00015i,-0.000716+0.00018067i,0.00010713-0.00043766i,0.0010016-0.0012698i,0.00071372-0.00048371i,-0.00031857+0.00066426i,-0.00095603+0.00040384i,-0.00041275+0.00036753i,0.00013744+0.00060361i,0.00019601+0.00049835i,0.00029468+0.00033887i,0.00060035+0.00029604i,0.00079992-0.00049234i,0.00034956-0.00095195i,0.00017112-0.00025357i,-0.0001447-0.00048569i,-0.00037476-0.0009812i
-0.0026879+0.00097405i,-0.0029046+0.0011988i,-0.0026762+0.0018536i,-0.0022193+0.0019672i,-0.0013994+0.0017037i,-0.00096144+0.00061823i,-0.0013306+0.00016999i,-0.0011331+0.00040236i,-0.00029644+0.00056693i,0.00053039+0.0004734i,0.0010403+0.00013634i,0.00035634-0.00041609i,0.00022523-0.001167i,0.0013835-0.00028706i,0.00097469+0.00088373i,-0.00016562+0.00065098i,-0.00047721-0.00029708i,-6.2781e-05-0.00043884i,0.00027079+5.6247e-05i,-0.00017275-0.00022461i,-0.00065396-8.2752e-05i,-0.00027227+0.00050714i,0.00076435-5.663e-05i
0.0029473+0.00043119i,0.0026599+0.00015431i,0.002161+0.00010368i,-0.00014477-0.00037728i,-0.0016897-0.000292i,-0.0020418+9.182e-05i,-0.0011648-0.00078789i,-0.00028339-0.00099316i,-0.00058504-0.00066104i,0.0001408-0.00074996i,0.00068444-0.00045148i,0.00045734+0.0010113i,9.7587e-05+0.001547i,-0.00016577+0.00046475i,-4.1381e-05-0.00048687i,2.9442e-06-0.00057816i,0.00070761-0.00027001i,0.0008162+0.00085217i,-0.00019726+0.00059146i,-0.00068441-0.00037058i,-0.0002418-0.00011066i,7.6806e-05-9.1405e-05i,0.00053976-0.0003145i
-0.00038498-0.0014028i,-0.00019497-0.0020661i,-7.9914e-05-0.0019057i,0.00028768-0.00099876i,0.00012115+0.0001813i,-1.5393e-05+0.001077i,0.00034179+0.0012147i,8.0855e-05+0.00084668i,-7.1985e-05+0.00027108i,-7.7975e-05+0.00037294i,-0.00088827+0.00059327i,-0.00082734+8.8147e-05i,-0.00042588+0.00036031i,-0.00026181+0.00065988i,-8.7203e-05+0.00024358i,-0.0003394-0.00015559i,-0.00030101-0.00028647i,0.00011382+9.2763e-05i,0.0002807+2.0239e-06i,0.00031977-2.0186e-06i,0.00033536-1.026e-05i,-0.00012225-0.00036654i,-0.00069858-0.00072229i
0.0008434+0.0013165i,0.00049251+0.0019146i,-7.3612e-05+0.0023209i,-0.00011197+0.0017766i,-0.00046591-2.9656e-05i,-0.00080484-0.00013071i,-0.00067323+0.00073486i,-0.0011946+0.0005003i,-0.0012996-0.00043608i,-0.0010549-0.00017291i,-0.00052922-8.3208e-05i,0.00036933-0.00015873i,0.00085626+0.00049558i,0.00089226+0.00058496i,0.00022442+0.00074213i,0.00032229+0.00058315i,0.00038972-0.0003459i,3.1751e-05-0.00042406i,0.00033454-3.7712e-05i,0.00021829+0.0002386i,0.00031187+0.00030961i,0.00022868-8.8081e-05i,0.00025786-7.9214e-05i
-0.00087281+0.00012178i,-0.00043404-0.00056322i,-7.4688e-05-0.0011185i,-0.00049405-0.0010008i,-0.00082858+0.00012952i,-0.00087969+0.00071364i,-0.00047531+0.00058039i,-0.00018394+1.1003e-05i,-0.00034424-0.00024452i,-0.00011668-0.00047485i,-0.00013191-0.00096768i,0.00034871-0.0008942i,0.00074945+0.00024731i,0.00012006+0.00038153i,0.00014729+2.6441e-05i,0.00063262-0.0001439i,0.00092735-0.00013548i,0.00091568+5.5773e-05i,0.00058852-0.00043758i,-5.3477e-05-0.00096334i,-0.00033942-0.0011553i,-0.0003428-0.00089151i,-0.00029607-0.00077621i
0.00036455+0.0015045i,-0.00027331+0.002694i,0.00033124+0.0029923i,0.00038444+0.002682i,-6.7146e-05+0.001894i,-0.00060611+0.0009134i,-0.00099753+0.00018136i,-0.00080742-5.7072e-05i,-0.00040189+0.00012908i,8.851e-05+0.00056753i,-2.3159e-05+0.00036564i,-0.00047318+0.00022681i,-0.00050007-0.00013577i,0.00013208-0.00015909i,0.00011563+0.00013177i,-0.00045802-0.00023365i,-0.00047713-0.00013325i,1.7368e-05+0.00024049i,2.3451e-07+0.00061917i,8.1109e-05+0.00092037i,0.00036935+0.00037624i,-0.00025929+6.4854e-05i,-0.00052841+0.00047437i
0.002706-0.00051572i,0.0023415-0.0010801i,0.0026771-0.002295i,0.0012787-0.0025886i,-0.0012173-0.0021589i,-0.0012935-0.00052138i,-0.00064204-0.00020449i,-0.00025016-0.00039113i,3.8654e-05-4.7597e-05i,-0.00037352-0.00017444i,-0.00080081-0.00033486i,-0.00060819+0.00027065i,-0.00045255+0.0010308i,-0.00026939+0.0012214i,-0.00050406+0.00074959i,-0.00052027+0.00011371i,-1.7538e-05+4.3083e-05i,0.00022647-2.7526e-05i,2.5402e-05-0.00048646i,-0.00036621-5.9329e-06i,-0.00066852+0.00072258i,-0.00012187+0.00062245i,0.0001512+0.00017994i
-0.0020774-4.6578e-05i,-0.0018604+0.0014562i,-0.00043642+0.0025155i,-8.0535e-05+0.0023731i,-2.8276e-05+0.0017423i,-0.00071824+0.00082497i,-0.0019859-0.00025991i,-0.0014627-0.00046739i,-0.0010597+0.00014566i,-0.0013666-0.00020685i,-0.0010581-0.00072601i,-8.5232e-05-0.00047999i,0.0010514-0.00055278i,0.0012294-0.00089363i,0.00051941-0.00019857i,-0.00032365+0.00090972i,-0.00050348+0.00088783i,-0.00032695+0.0008003i,0.00034629+0.00066066i,0.00097734+2.7365e-05i,0.0013214+0.00017355i,0.000962+0.00057458i,0.00035831+0.00023866i
0.00072666-0.00017835i,0.001154+0.00057979i,0.0010125+0.00056734i,0.00067231-0.00020761i,0.00014124-0.00069395i,-0.0012536+0.00028838i,-0.0020872+0.00068122i,-0.0014156+0.00048952i,-0.00041794+0.00079429i,0.00047834+0.00041345i,0.00052022+0.00042851i,0.00032562+0.00067701i,0.00050644-0.00011091i,0.00047722-0.0011734i,0.00023153-0.00054587i,0.00037017-0.00038215i,0.00033146-0.0016229i,-7.9515e-05-0.0010781i,-0.00041433+0.0003275i,-0.00057843+0.00055858i,-0.00033484+0.00059781i,-0.00020944+0.0002634i,-0.00017566-0.00016982i
0.0009119-0.0018632i,0.00032743-0.001057i,-0.00052417-0.00015657i,-0.00088926+5.1816e-05i,-0.00084866+0.00063165i,-0.00059273+0.00040042i,-0.00054842+0.00044545i,-0.0011071+0.00065053i,-0.0013605+0.00059325i,-0.00031276+0.00082682i,0.00041174+0.0010377i,-5.2693e-05+0.00027512i,8.5591e-05-0.00029067i,0.00062824+0.00014088i,0.00081468+4.9913e-05i,0.00088599-0.00037537i,0.00084823-0.00012257i,0.00063237-0.00034783i,-0.00012133-0.00074471i,-0.00028802-0.00049554i,0.00051451-0.00063619i,0.0011018-0.00043498i,0.00037351+5.9617e-05i
-0.00035216-0.001228i,-0.00062434+0.00033642i,-0.0012207+0.0013079i,-0.0020078+0.001378i,-0.0021155+0.0012182i,-0.0019124+0.001595i,-0.0010933+0.0014797i,-0.00054793+0.00072262i,-0.00093447+0.00034018i,-0.0010484+0.00011153i,-0.00090512-2.9323e-05i,-0.00038035-0.00024587i,-0.00015901-0.00031898i,3.2604e-05-0.00016161i,0.00012498-2.7855e-05i,-0.0011433+0.00030845i,-0.0021729-9.9234e-05i,-0.0017329-0.0014151i,-0.00080618-0.0020457i,0.00037155-0.0013457i,0.0011112-0.00012692i,0.00075619+0.00037594i,-0.00010068-0.00018543i
0.00059255+0.0015776i,0.00080448+0.00096725i,0.00092735-7.7293e-05i,0.0004294-0.00014859i,-0.0002679+0.00041782i,-0.00065061+0.00054786i,-0.00080736+0.00056843i,-0.00061505+0.00035584i,-0.00051507+0.00011811i,-0.00046189+5.37e-05i,2.7134e-05-0.00018751i,0.00035555+7.7814e-05i,-0.00014511+0.00067271i,-0.00026824+0.00080303i,-6.6191e-05+0.00076901i,-4.1105e-05+0.00055471i,-6.2688e-05+4.2016e-05i,-0.00041593-0.00029166i,0.00025882+0.00069789i,0.0010328+0.00098375i,0.00097751+0.00025539i,0.00079707+0.00065625i,0.00051+0.0012411i
-0.00042111+0.00065091i,-1.3444e-05-0.00028826i,0.00043331+7.4284e-06i,0.00038784+0.00057913i,0.00035607+0.0003043i,-0.00037605+5.9266e-06i,-0.00096159-5.5046e-05i,-0.0006777+0.00044813i,-1.1469e-06+0.00065748i,0.0002264-2.8855e-05i,-0.00013113-0.00076114i,-0.00012112-0.0010654i,-0.00013108-0.00072113i,0.00011907+0.00014588i,0.00019878+0.00085775i,0.00020702+0.0010728i,-0.00031017+0.00032083i,-0.00058782-0.00015223i,1.5184e-06-1.941e-05i,-4.2192e-05+3.4729e-05i,-0.00033577-4.4162e-05i,-0.00025637-4.8281e-05i,-0.00013482+0.00020937i
-0.00084503-0.0017047i,-0.0014988-0.0008606i,-0.0015307+1.4795e-05i,-0.00084619+0.0011145i,-0.001105+0.0023796i,-0.0013136+0.0019715i,-0.00065085+0.00056083i,0.00028522+7.7447e-05i,0.00031338+0.00024819i,-8.6564e-05-0.00050189i,-0.00017058-0.0010532i,7.8756e-05-0.00078656i,0.0006293-0.00074355i,0.00075057-0.0010316i,0.00024382-0.00050175i,-0.00034668-0.00016824i,-0.0002005-0.00011374i,-4.1696e-05+9.4625e-05i,0.00024461-0.00026972i,8.7559e-05+6.9622e-06i,-0.00070789+0.00025326i,-0.00089875+5.1729e-05i,-0.0006981-0.00011294i
0.00028472+0.00094808i,0.0003547+0.0014057i,0.0003021+0.0015575i,-0.00039463+0.00098463i,-0.0008046+0.00026488i,-0.00093348-0.00020134i,-0.0008564+9.1032e-05i,-0.00081755+0.00086098i,-0.00089321+0.000257i,-0.00043983-0.0006304i,-0.0001035-0.00095534i,6.9785e-05-0.00051543i,-5.2163e-05+0.0003859i,-0.00063371+0.00023372i,-0.00037006-0.00052793i,0.00010506-0.00074346i,-0.00018056-0.00074215i,-0.00035007-0.00062339i,-0.00068209-0.00018907i,-0.00058521+0.00010036i,4.0256e-05-0.00015589i,0.0011668-0.00058884i,0.0007997-0.00055901i
-0.00063861-0.00065138i,-2.6162e-05-0.0013754i,7.1773e-05-0.001329i,-0.00038997-0.00095695i,-0.00042818+0.00019092i,-0.00067964+0.00019095i,-0.00068371-0.00075972i,-0.0002903-0.00035257i,-0.00026219+0.00057345i,-0.00041578+0.00081345i,-0.00033663+0.00063357i,-5.9019e-06+0.00020731i,-8.9138e-06-8.0556e-05i,-4.7146e-05-7.5295e-05i,-0.00022806+0.00071889i,-0.00070168+0.00075048i,-0.00075504+0.0002731i,-0.0003133+2.0528e-05i,-0.00024973-0.00060438i,-0.00064503-0.0012583i,-0.0007576-0.00078881i,-0.00026812-0.00024339i,0.00075654-0.0003798i
0.001392+0.00020672i,0.0015106+0.0016419i,6.7923e-05+0.0023827i,-0.0004886+0.0019574i,-6.4418e-05+0.00095098i,-0.00025329-0.0004041i,-0.00071541-0.00085887i,-0.00072738-0.00028311i,-0.00098217-0.00047906i,-0.00087745-0.00051985i,-0.00064118+0.00046518i,-0.00028207+0.00026196i,0.000391-8.6904e-05i,0.0004412-0.00015938i,-0.00013238-0.00010259i,-0.00028541+7.2819e-05i,-0.00052518+0.00017078i,-0.00021136+0.00030412i,0.00098577+9.3564e-05i,0.00052905+0.00039732i,-0.00042079-1.2742e-05i,-0.00052397-0.00038408i,-0.00023881+0.00010933i
0.00049002+0.0011996i,0.0011287+0.00082977i,0.0013703-0.00057006i,0.00028231-0.0015993i,-0.0008576-0.00043347i,-0.0014506+0.00028632i,-0.0013148+0.00029295i,-0.00068657+0.00029212i,0.00041712-0.00018919i,0.00051984-0.00072062i,-0.00045337-0.0006342i,-0.00024103-0.00014326i,0.00077781-0.00041029i,0.0008457-0.00095966i,0.00056372-0.00054082i,0.00089055-7.654e-05i,0.00074755+0.00029199i,-0.000681+0.00060783i,-0.001323+0.00041558i,-0.0002381-0.00010397i,-0.00015831-0.00049008i,-0.00085057-7.3379e-05i,-0.00096753+0.00022778i
0.00073769-0.0021581i,-0.00015001-0.0014714i,0.00037986+4.539e-05i,0.00060762+0.00091046i,-0.00020793+0.0017815i,-0.00096752+0.0018173i,-0.0011125+0.00081086i,-0.00082136+0.00017904i,-0.00056348-0.00012226i,-0.00012234-0.00039638i,-0.00031041-0.00029881i,-0.00070132-0.00041451i,-0.00050933-0.00086299i,0.00037989-0.00069113i,0.00040194-0.00025208i,-0.0005688-0.00050259i,-0.00078399-0.00068686i,-0.00064766-0.00039503i,-0.0001928-0.00068667i,-0.00025049-0.00095223i,-0.00057568+6.4909e-06i,-0.00041385+0.00040876i,0.00016057+1.178e-05i
-0.00091441+0.00099669i,-0.0015766+0.001397i,-0.0018699+0.00034056i,-0.0014103-0.00012244i,-0.0017262+0.00018114i,-0.00209-0.00035955i,-0.0011716-0.00070317i,6.1904e-05-7.8366e-05i,5.2886e-05+0.00022642i,0.00036111-0.00040601i,0.0010978-0.00077655i,0.00089135-0.0001782i,0.00017764+0.00013913i,-8.848e-05+0.00018861i,-0.00046304+0.00036559i,-0.00074989-0.00019324i,-0.00046435-0.00078157i,-0.00034671-0.00039072i,0.00019335-2.637e-05i,0.00091836+2.2459e-05i,0.00047624+0.00053943i,0.00011902+0.00018796i,0.00067296+0.00013671i
-0.001239-0.0018598i,-0.0011406-0.0031699i,-0.00090222-0.0025451i,-0.0013467-0.00060276i,-0.0019277+0.0008884i,-0.0013321+0.00039644i,-0.00082558-0.00064088i,-0.0010001-0.00039117i,-0.0004538-3.3319e-05i,-0.00045269-0.00029284i,-5.3583e-05-0.00059843i,0.00077102-3.7798e-05i,0.000499+0.00054285i,-0.00010402+0.00064545i,0.00023756+0.00018499i,0.00070203+0.0001602i,0.00031984+0.00039725i,-0.00020723-0.00012341i,-0.00031576+2.2308e-05i,-0.00022737-9.2414e-05i,-0.00013999-0.00085925i,-0.00045503-0.00067953i,-0.00023588-0.00017367i
0.00021319+0.0010494i,0.00029315+0.0015592i,-0.00030481+0.0018508i,-0.00059104+0.0011508i,-0.00093323+8.0016e-05i,-0.00076039-0.00026984i,-0.00092475+0.0001202i,-0.00079088+0.00081478i,-0.00079145+0.0007357i,-0.00056518-0.00036096i,-0.00043222-0.00047684i,-0.00085928-0.00059007i,-0.0006419-0.00083399i,-0.00030813-0.00021417i,-0.00030371-0.00018132i,-7.8449e-05-0.00018618i,-0.00029405+5.7772e-06i,-0.00049627+4.6648e-05i,-0.00064364+0.00018952i,-0.00061603-0.00023412i,-0.00043333-0.00022886i,-0.00036001-0.00023778i,-0.00020752-0.00032627i
0.00058097-0.0029434i,0.00051912-0.0028077i,-0.00074796-0.0034772i,-0.0020432-0.0021075i,-0.0021338+1.9453e-05i,-0.0012581+0.0012838i,-0.0011554+0.00079257i,-0.0011277-2.2283e-05i,-0.0010352-0.00031409i,-0.00097936-0.00041595i,-0.00051027-0.00021903i,1.1332e-05+3.1629e-05i,0.00015871+0.00061447i,-0.0001257+0.0010121i,-5.2406e-05+0.00069149i,-6.5219e-05+0.00012763i,-0.0003199-0.00029346i,-1.1957e-05+0.00016909i,0.00043156+0.00056322i,0.00047268+0.00029445i,-0.0002142-2.2683e-05i,-0.00025141-0.0010242i,0.00073423-0.0016274i
0.00092529+0.00080153i,0.001779+0.00074222i,0.001385+0.00074619i,0.00042849+0.0013129i,0.00033286+0.0013663i,0.00033383+0.00066748i,-0.00039324-0.00029996i,-0.00061675-0.0011353i,-0.00055591-0.001022i,-0.0005743-0.00085673i,-0.0011717-0.00065i,-0.00073529+6.8207e-05i,0.00047794+0.00046372i,0.00085699+0.00038804i,0.00059777+0.00072145i,0.00068364+0.0008912i,0.00097948+0.00010585i,0.00054119+3.4136e-05i,0.00019051+0.00037741i,-0.00016402+0.00078723i,-0.0002036+0.0008395i,0.00013141-0.0001717i,-0.00011661-0.0011922i
-0.00058836-2.8118e-05i,-0.00087982+0.00077055i,-0.0015652+0.0015143i,-0.0016469+0.0013536i,-0.0014486+0.0011898i,-0.0011933+0.0012735i,-0.00068858+0.00096222i,-0.00032894+0.00033011i,0.00013952+6.5938e-05i,0.00025498+0.00059331i,8.7082e-05+0.00063208i,-0.00034615+8.152e-05i,-0.00062497-0.00067114i,-0.00056661+7.9626e-05i,-0.00064155+0.0013495i,-0.00044113+0.00086292i,0.00012937+0.00050256i,3.8168e-05+0.00038436i,1.4392e-06+0.00038203i,-7.737e-05+0.00055733i,0.00068384+0.0001511i,0.0014325-0.00025414i,0.00028931+0.00011377i
