0.001197+0.0014296i,0.0014049-0.00098258i,0.00083761-0.0019498i,-0.00010334-0.0021851i,-0.00065373-0.00093541i,-0.001934+0.00093578i,-0.0022044+0.0014131i,-0.0012767+0.00091858i,0.00011779+0.00065262i,0.0011132+0.00040985i,0.00086844+8.2592e-06i,0.00030853-0.00045099i,-0.00046385-0.00078068i,-0.00057502-0.00083947i,0.00055954-0.00087831i,0.00034564-0.00069383i,-0.0002595-0.00015811i,-0.00013555+0.00012381i,-6.8163e-05+0.00052525i,-0.00037165+0.00070432i,-0.0003214-0.00011595i,-0.00032435-0.00039726i,-0.00022253-8.8746e-05i
0.00027507+0.0011319i,0.00079851+0.00075375i,0.0011044+0.001148i,4.2445e-05+0.0010516i,-0.00057431+0.00038275i,-0.00093305+0.00046558i,-0.00092943+0.00094528i,-0.00035498+0.0010781i,-0.00042444+0.00091016i,-0.0010388+0.00083334i,-0.00097234+0.001013i,2.7184e-05+1.2133e-05i,0.00070413-0.00042657i,0.00057208-0.0002927i,0.00071118+0.0001779i,0.00023654+0.00086172i,3.1702e-05+0.00081967i,0.00036528+0.00024322i,0.00066595+6.7311e-05i,0.00091082-2.5464e-05i,0.00084806-0.0001736i,0.00031129+0.00060864i,0.00040944+0.0011822i
0.0014674-0.00011701i,0.0018607+0.00055658i,0.0022811+0.0005529i,0.0014986+0.0010865i,0.00052128+0.00047041i,0.00032325+0.00058226i,0.00082235+0.0016899i,0.0011445+0.0016624i,0.00044553+0.001173i,-0.00090564+0.00074571i,-0.0012351+0.00070186i,-0.00023929+0.00080694i,0.00021861+0.00036852i,0.00030684+0.0003434i,0.00070248+0.0011177i,0.00099452+0.0018456i,0.00013662+0.0011518i,-0.00051978-0.00011252i,-0.00028281+0.00049664i,-0.00054714+0.0003599i,-0.00014746-0.00030522i,4.2971e-05-0.00010247i,0.00023369+0.00029322i
-0.00071624-0.00058805i,-0.00028759+9.2597e-05i,-0.00087341+0.00095698i,-0.0012856+0.00087006i,-0.0012295+0.00022842i,-0.00066395+0.00036384i,-6.8221e-05+0.00071979i,0.00022799-5.9719e-05i,-0.00033904-0.00040895i,-0.00058922+0.00030971i,-0.00012765+0.0010286i,0.00018517+0.00066741i,0.00024953-0.00024169i,-0.00033228-0.00063204i,-0.00064169+7.7391e-05i,-0.00023239+0.00046294i,2.1275e-05+0.0010531i,0.00039245+0.0015523i,0.00035594+0.00078084i,0.0001778+0.00014532i,-0.00022498-0.00049676i,-0.00015809-0.00069441i,-0.00038754-7.6922e-05i
-0.00062455-0.00019962i,-0.00021077-0.00039434i,0.0004579+0.00092858i,0.0018454+0.0010089i,0.0023985+1.6833e-05i,0.0016233+0.00023478i,0.00047743+0.00064214i,0.00023618+0.000765i,-8.6872e-05+0.00088735i,-0.00096999+0.00069462i,-0.00033811+0.00068427i,0.00066746+0.00019735i,0.0011198-0.00064186i,0.00038126-0.00027433i,-0.00018254+0.00067049i,-0.00038923+0.001367i,-0.00038195+0.001013i,0.00036825-6.4866e-05i,0.00070278-0.00037046i,-3.4106e-05-0.00015769i,-0.0011208-8.8461e-05i,-0.00093902+0.00016127i,-0.000693+0.00056507i
-0.0015688+0.0014449i,-0.00095487+0.00063742i,-0.00078953+0.00099746i,-0.00086623+0.0025014i,-0.0012764+0.0032175i,-0.00083601+0.0023471i,-0.00050089+0.001804i,-0.00030608+0.0014383i,3.9831e-05+0.00138i,0.00037617+0.0017841i,0.00077921+0.0011941i,0.00096521-0.00040667i,0.00019811-0.0014522i,-0.00092276-0.0011208i,-0.0016314+5.6968e-05i,-0.0016887+0.00042046i,-0.001165+0.0005628i,-0.00026347+0.00045194i,0.00053583+1.8843e-05i,0.00015777+6.8235e-05i,-0.00027725+0.00042113i,-0.00019157+0.00016723i,-0.00020093-5.9124e-05i
-0.0010382+0.0010837i,-0.00083833+0.00044652i,-0.0010614-0.00038899i,0.00010624-0.00037453i,0.00060124+0.00040903i,-0.00056281+0.00078084i,-0.0011217+0.0008692i,-0.0015078+0.00090365i,-0.0014555+0.00076124i,-0.0010135+0.0012123i,-0.00060677+0.0013251i,-0.0003306+8.5719e-05i,-0.00036096-0.0010874i,-0.00022606-0.001227i,-0.0001419-0.00044641i,-6.2247e-05-0.00029994i,0.00010212-0.00076813i,-4.7691e-05-0.00068584i,-0.00032948-4.2785e-06i,1.8483e-05-7.3875e-05i,0.00015641-0.00028987i,-0.00041774-4.4755e-05i,-0.00055783+0.00026488i
0.0011518+0.0024378i,0.0014712+0.0028412i,0.0025536+0.0040833i,0.0032721+0.0028976i,0.0030083+0.00029625i,0.002068+6.4064e-05i,0.00078936+0.00023598i,-0.00017378+0.00020243i,-3.2782e-05+0.0013769i,0.00042229+0.0018316i,0.00037765+0.0011118i,0.00073944-0.00051236i,0.00075218-0.00094202i,-0.00067355+9.733e-05i,-0.0013297+0.00051736i,-0.00090473+0.00088006i,-0.00058197+0.0012808i,-1.2583e-05+0.00060173i,0.00053867-0.00014192i,4.5729e-05+0.0002015i,-0.00034612+0.00061242i,0.00055718+4.0214e-06i,0.0014757-0.00063226i
-0.00097539+0.0013453i,-0.00048507+0.00093106i,-0.00038542+0.002274i,0.00074634+0.0027563i,0.00098653+0.001842i,-0.00023661+0.0014047i,-0.00098394+0.0011165i,-0.00011047+0.00089446i,0.00035058+0.0011834i,-0.00025477+0.0016008i,0.00018247+0.0013463i,0.00084709-1.05e-05i,0.00033986-0.00095765i,-0.00062353-0.0011598i,-0.00085257-0.00051669i,-1.2304e-05+0.00013801i,0.00060661-5.7365e-05i,-2.5032e-05-0.00016381i,0.00019188-0.00040051i,0.0010965-0.00034651i,0.0010302-5.1444e-05i,0.00093547+2.029e-05i,0.00077948+3.9271e-05i
0.0010655-0.00027127i,0.0012077-0.00077632i,0.00099521-0.0016678i,0.00065476-0.0014778i,0.0004654-0.00018229i,0.00031272+0.00034343i,-0.00011763+0.00035189i,-9.2573e-05-0.00031195i,-0.00047731-0.00055697i,-0.00056204+0.00035727i,-0.00015081+0.0010106i,-0.00049645+0.00072735i,-0.00032949-0.00015089i,0.00017705+0.000323i,0.0004307+0.00069413i,0.0013347+0.0010493i,0.0011749+0.0012774i,-0.00012801+0.00042115i,-0.00098537+0.00020274i,-0.00088593-2.4163e-05i,-0.00017243-0.00099102i,0.00025428-0.00080107i,0.00029181+0.00049073i
-0.00032206+0.0008365i,-0.0012185+0.00069913i,-0.0020615+0.00039041i,-0.00093334+0.00032694i,0.00029019+0.00018529i,-0.00074456+0.00020148i,-0.0012699+0.00026194i,-1.3207e-05+0.00056047i,0.00059387+0.00090008i,0.00072842+0.0016713i,0.00093084+0.0017458i,0.00046295+0.00053164i,-4.2174e-05-3.1987e-05i,-0.00033506+0.00040876i,-0.0012827+0.00064019i,-0.0011019+0.00079954i,0.00028935+0.0012591i,0.00015825+0.00080283i,0.00063666-0.00016361i,0.00081397-0.00039957i,2.2665e-05-0.00063405i,-8.0346e-05-0.0010922i,-2.4576e-05-0.0011927i
-0.0018896+0.00094588i,-0.0019102+0.0013213i,-0.0010207+0.0018704i,0.00073689+0.0012123i,0.0010396+0.0012278i,0.00076381+0.0014931i,0.00026949+0.0015911i,-0.00094816+0.0011622i,-0.00087805+0.00023509i,-0.00025667+0.00011595i,0.00020532+9.3941e-05i,0.00052292-0.00057284i,0.00070144-0.00083868i,0.00046628-0.00017556i,-8.7042e-05+0.0003297i,-0.00049671+0.00026077i,-0.00032794+0.00038951i,0.00046288+0.00073886i,0.00079043+0.0014443i,0.00046377+0.0015288i,-0.00012586+0.0010243i,0.00022736+0.00061937i,0.00091183+0.00024205i
-0.0011904+0.0018742i,-0.00036945+0.0019678i,0.00035694+0.0024403i,0.00084193+0.0022227i,0.0007661+0.0012845i,-0.00011414+9.648e-05i,7.971e-05-0.00053071i,0.00086398-0.00050827i,-3.4134e-05-0.00037974i,-1.6205e-05+0.00014636i,0.0006737+0.00011025i,0.00029765-0.00067081i,-0.00039038-0.00034956i,-0.00051022+0.00059322i,-0.00025558+0.00084948i,4.9604e-05+0.0012067i,0.0001944+0.0020153i,0.00031176+0.0016919i,0.00018455+7.7756e-05i,0.00013454+6.2029e-05i,-0.0002991+0.00050265i,-0.00065366+4.4177e-05i,-0.00025998+1.2248e-05i
-0.00035675-0.0012347i,-0.00030034-0.0017499i,-0.0013232-0.0013154i,-0.0017079-0.0010283i,-0.00016266+7.5425e-05i,0.00058379+0.0015062i,-0.00018179+0.0016703i,-0.00028976+0.00096081i,1.9475e-05+0.0011399i,-1.2606e-05+0.001661i,0.00068099+0.0011837i,0.00083962+0.00020632i,0.00029055-0.00036177i,7.7661e-05-0.00072351i,9.3243e-05-0.00039307i,-3.1166e-05+0.00046982i,7.5149e-06+0.00083736i,0.00040129+0.00066336i,0.0010072-0.00018621i,0.00069609-0.00043447i,-0.00067605-0.00014902i,-0.00076879-0.0003171i,-0.00087959-2.133e-05i
-0.0013993-0.0015987i,-0.0013543-0.00090518i,-0.0010428-0.00013257i,-0.00036867+0.001118i,0.00061258+0.0012798i,0.00055625+0.00037515i,0.00045068-8.7651e-06i,-2.4549e-05+0.00051304i,-0.00074414+0.00094799i,-0.0006432+0.00095896i,0.00039107+0.00039696i,0.00093277+3.9732e-05i,0.00052274-0.00048533i,0.00012267-0.0013021i,0.00045961-0.00073919i,0.00052659-0.00029861i,-0.00050023-0.00022136i,-0.0011879+0.00014254i,-0.0010398+0.00042806i,-0.000996+0.00066669i,-0.00061866+0.0011346i,-0.0001942+0.0010149i,-6.183e-05+0.00043921i
-0.00059151-0.0004988i,-0.00082778-0.00012455i,-0.00083194+0.00054124i,-0.00048858+0.00096238i,-0.00014038+0.00105i,-0.00073419+0.00082307i,-0.00037182+0.00081234i,-0.00020066+0.0011426i,-0.00064155+0.0014209i,-0.00040215+0.0017304i,0.00021167+0.0015961i,-0.00033938+0.0007615i,-0.00083547+1.5699e-06i,-0.00013927-0.000472i,0.00014206-0.00056713i,-9.8437e-05+0.00052908i,0.00034971+0.0013686i,0.00079521+0.00098186i,0.00036099+0.00045482i,0.00053934+2.1018e-05i,0.00069918-0.00055536i,0.00011302-0.00065342i,-6.6116e-05-0.0001065i
0.00013246-0.0010441i,0.00021462-0.0016442i,-3.6053e-05-0.0019323i,-0.00049796-0.00068223i,-0.0010851+0.00074184i,-0.0013858+0.0017998i,-0.0013235+0.002324i,-0.00098291+0.0018805i,-0.0012246+0.0012329i,-0.0010086+0.0003477i,7.4991e-05+0.00068516i,0.00069747+0.0010867i,0.00090451+0.00020713i,0.00081483-0.00018462i,0.00052243+0.0003011i,7.4102e-05+0.00073157i,-2.1023e-05+0.00055551i,-0.00037574+0.00064662i,-0.00095166+0.00078032i,-0.00093272+0.00027664i,0.00010438-0.00049419i,0.0014061-0.00023156i,0.00057733+0.00026217i
-0.00039684+0.00015944i,-0.00012541+0.00031177i,-0.00065495+0.0021246i,0.00011434+0.0026227i,0.00044806+0.0024466i,-0.00071797+0.0018903i,-0.0017926+0.00054065i,-0.0017197+0.00060245i,-0.00046011+0.0011725i,4.3845e-06+0.00053761i,0.00022282-0.00056327i,0.00050096-0.00040172i,0.00050466-0.00024012i,0.00032637-0.00072767i,-6.4564e-05-0.00049505i,-0.0002579+9.9525e-05i,0.00012613+0.00064312i,0.00091749+0.00041877i,0.00048712+0.00021579i,0.00024622+0.00043216i,0.00076814-0.00011317i,0.0004292-0.0004738i,-0.00038345-3.1442e-05i
0.00089464+0.0020067i,0.00063532+0.0019654i,0.00034455+0.00057638i,0.00109-4.429e-05i,0.0012684+0.0012578i,0.00065488+0.0009936i,-0.00036456+0.00072587i,-0.0010862+0.00069972i,-0.00089531+0.0003894i,-0.00029935+0.00033613i,-3.275e-05-0.00015184i,-0.00073898-0.0005506i,-0.00097629-0.0012601i,-0.00051154-0.0010409i,-0.00078878-0.00064114i,7.6739e-05-0.00018906i,0.0010569+0.00043326i,0.0012371+0.00059625i,0.00038241+0.00055744i,-0.00060321+0.0001306i,-0.00033836-0.00030972i,0.00091616-0.00032759i,0.00037934+0.00033479i
0.001315+0.0006377i,0.0018303-0.00058316i,0.0010225-0.00092691i,-0.00016335-0.00082259i,-7.5344e-05+0.00030345i,-1.0785e-05+0.00057306i,4.8555e-05+0.00025951i,0.00034174+0.00073592i,-0.00023283+0.00037185i,-4.9592e-06-0.00028864i,0.00050691+0.00070214i,0.00043307+0.00079966i,0.00014065+0.00041405i,0.0005167-3.4014e-05i,0.00070738-0.00092615i,0.00054268+5.8016e-05i,0.00010486+0.00062461i,0.00036046-0.0001291i,0.00049311-0.00039998i,0.00011481-0.00039221i,0.00030427-0.000629i,-2.9951e-06-0.00095138i,-0.00022874-0.0011294i
-0.0028475-0.00081648i,-0.001822-0.00022336i,-0.0016659+0.00085076i,-0.0014113+0.0018013i,-0.00023586+0.0021089i,-6.6565e-05+0.0021667i,-0.00036866+0.0013452i,-0.00054301+0.00061653i,-0.00076945+0.00073098i,-0.0005075+0.0010579i,0.00034279+0.00083476i,3.1895e-05+0.00025658i,-0.00065498-0.00049007i,-0.00079643-0.00084777i,-0.00036359-0.00036323i,7.0783e-05+0.00020739i,-0.00057597+0.00032689i,-0.0011649+0.00054727i,-0.00047696+2.9423e-05i,0.0007933-0.00025148i,0.00083966-0.00012199i,-2.6914e-05-0.00033557i,-0.00063865-0.00057073i
-0.0012755-0.0025663i,-0.00068185-0.0017588i,-0.0010609-0.00029518i,-0.0015341+0.00060378i,-0.0014412+0.00080535i,-0.0007522+0.0015195i,-0.00133+0.0011634i,-0.00175+0.00029702i,-0.0013298+0.00091642i,-0.0011563+0.0014108i,-0.00019647+0.0011519i,0.0012746+0.00040824i,0.001308-0.00026356i,0.00052308-0.0002345i,0.00016659+0.0005896i,0.00010395+0.00091709i,-8.879e-05+0.00047806i,-0.00039148+0.00028451i,-0.0001756+0.00076822i,0.00017592+0.00063337i,-0.00053899-1.2557e-05i,-0.00069659-6.5146e-05i,-0.00027918-0.0001423i
0.0022986+0.00015587i,0.0028759-7.286e-05i,0.0019508-0.00049785i,0.00078714-0.00022305i,0.0002649-8.424e-05i,-0.00064987+0.00036823i,-0.0012395+0.00049092i,-0.0011068+0.00037363i,-0.00028932+0.00071853i,0.00018961+0.0011656i,0.00017257+0.00070455i,0.00057355-0.00051509i,0.00084617-0.00088135i,-8.3524e-05-8.2365e-05i,-0.00072441+0.00086696i,9.1503e-05+0.00045461i,0.00092545+0.0004837i,0.0011483+0.001029i,0.00062601+0.0010139i,0.00026271+0.00042567i,0.00063075+5.7103e-06i,0.00060117+9.9677e-06i,0.00020698+9.84e-05i
-0.0015382+0.0011335i,-0.0011302+0.00058923i,-0.00068707+0.0016071i,0.00051538+0.0022104i,0.0017679+0.0023803i,0.0017222+0.0013135i,0.0011753+0.00043087i,1.8396e-05+0.00060404i,-0.00053451+0.00091874i,0.00029675+0.00093988i,0.00018089+0.00033988i,-0.00077119-0.00027633i,-0.0014115-0.00051615i,-0.00079476-7.9618e-05i,-0.00041039+0.00085448i,-0.0007546+0.00075262i,-0.00052363+0.00032353i,0.00026067+0.00028078i,0.00020167-0.00067314i,5.7604e-05-0.0012177i,0.0003852-0.0004665i,0.0001316+0.00024435i,0.00026784+0.00028791i
-7.0734e-05-0.0026303i,-0.00085928-0.001887i,-0.0013842-0.00099877i,-0.0023579-0.00026701i,-0.0032427+0.00079643i,-0.0018821+0.0012136i,-0.0012896+0.00050886i,-0.0012954-0.00046104i,-0.00066566-0.00023144i,-1.9396e-05-0.00065157i,0.00025243-0.0004971i,0.00042491-9.2468e-05i,0.00049645+0.00018857i,4.7432e-05+0.00016913i,1.0292e-05+9.7136e-05i,0.00020013-0.00059212i,-0.00013461-0.00078183i,-0.00050045+1.9751e-05i,-0.00068046-4.6246e-07i,-0.00066326-0.00045806i,-0.00071262-0.00053334i,-0.00073069-0.00063925i,5.8294e-05-1.0377e-06i
-0.00043081+0.00092476i,-0.00088945+0.0010514i,-0.00091883+0.0015252i,-0.00047039+0.0018987i,6.8876e-06+0.00082615i,-0.00025091+9.0737e-05i,-0.00024018+0.00046312i,-0.00013085+7.4967e-05i,-0.00033871-0.00020623i,-3.1324e-05+0.000344i,0.00056282+0.00055554i,0.00091119-6.6479e-05i,0.00086463-0.00085308i,0.00039217-0.00080272i,0.00038907+0.00046755i,0.0002494+0.0014232i,-0.00015171+0.0010512i,4.177e-05+0.0002516i,0.0004058-0.00093043i,0.0004531-0.0012974i,-1.3614e-05+0.00032555i,-0.00050025+0.0011714i,-2.3256e-05+0.001354i
-0.0013074-0.0014616i,-0.0014827-0.0027129i,-0.0025122-0.0030554i,-0.0019871-0.0010227i,-0.0013353+0.001274i,-0.0010832+0.0019632i,-0.00061357+0.0011261i,-0.00075952+0.00073444i,-0.0015488+0.0014107i,-0.0013895+0.0021402i,-0.00019628+0.0015534i,-4.7173e-05+0.00023144i,0.00054172-6.1813e-05i,0.00040849-1.5081e-05i,-2.1251e-05-1.5383e-05i,-0.00015094+0.00028514i,0.0002412+0.00022879i,0.00061465+0.00010429i,0.00044439+0.00030538i,0.00025837+0.00071796i,-0.0003142+0.00062232i,-0.00060668+0.00014345i,-0.0007047-0.00023801i
0.00070725+0.0004316i,0.0014501+0.0011873i,0.001978+0.0015675i,0.0014546+0.0013669i,0.0012511+0.0012804i,0.0012566+0.0011148i,-6.8602e-05+0.00039106i,-0.00055392+0.00010641i,0.00047479+0.0005189i,0.0012107+0.001179i,0.001359+0.0011938i,0.0011303+0.00038621i,0.00058056-0.00028532i,0.00014688-0.00069236i,-0.00022712-0.00038216i,-5.6692e-05+0.00083855i,-0.00032311+0.0015646i,0.00041731+0.0003521i,0.00093386-0.00028619i,-0.00027039+0.00019461i,-0.000854-0.00012373i,-0.00044149-0.00060752i,-0.00054044-0.00020568i
0.00014038+0.00056242i,-0.00025162+0.0017037i,-0.00089254+0.0018282i,-0.00097985+0.0014013i,-0.00090818+0.00072936i,-0.00036968+0.00051831i,0.00025368+0.0012159i,-0.00019573+0.0014375i,-0.0009328+0.0012002i,-0.0010882+0.00090494i,-0.0003842+0.00079645i,8.6465e-05+0.00063182i,-0.00030603+0.00045358i,-9.5068e-05-8.6769e-05i,0.00035738-0.00015496i,-0.00020794+0.00037118i,-0.000308+0.00068557i,-0.00018723+0.00080423i,-0.00082721+0.00032646i,-0.00063861-0.00050889i,7.7587e-05-0.00080547i,0.00011776-0.00029024i,0.00016461+0.00010981i
0.0011401-0.0001321i,0.00052079-0.00057979i,0.0010733-0.0017402i,0.00021821-0.0022742i,-0.00045901-0.0012227i,-0.00098531-5.5117e-05i,-0.0018198+0.00039969i,-0.0017796+0.00058982i,-0.0010744+0.00074324i,-0.00054742+0.00094674i,-0.00073917+0.00045407i,-0.00087742+0.00025541i,-0.0009629+0.00072791i,-0.0007488+0.00085888i,-0.00014713+0.00063822i,-0.00023825+0.00064588i,0.00020062+0.0007075i,0.0012258+0.0011776i,0.0012403+0.00088841i,0.0012006-0.00038567i,0.00045932-0.00047004i,-4.2961e-05+0.00053097i,0.0003497+0.00062924i
0.0010117+0.0009208i,0.00083754+0.001728i,0.0016675+0.0020709i,0.0020732+0.0022078i,0.0018078+0.0011957i,0.0015393-0.00014288i,0.00089662-0.00033393i,5.651e-05-0.00018286i,-0.00037249-0.00035522i,-0.00034375-0.00013566i,0.00015601+0.00054298i,0.00029623+0.0006493i,-0.00026185+0.000144i,-0.00038832+0.00064318i,7.5873e-05+0.00027483i,0.00011102-0.00040818i,0.00019742-0.00010633i,0.00062958+0.00051874i,0.0011137+0.0005931i,0.00058049+0.0006841i,-0.00038933+0.00088716i,-0.00018233+0.00048951i,0.00023312+0.00017938i
-0.0013434-0.0029819i,-0.0019408-0.0024775i,-0.0037368-0.0018886i,-0.0036262-0.00026234i,-0.0018867+0.0010253i,-0.00096863+0.00081058i,-0.00079854+0.0010154i,-0.000987+0.0013593i,-0.0022164+0.0017798i,-0.0019973+0.0015351i,-0.00044114+0.0010964i,0.00013328+0.00066791i,0.00087318-0.00041623i,0.0011406-0.00099371i,0.00074844-0.00040642i,0.00082916+0.00026481i,0.00058875+0.0003933i,-0.00022241+0.00023918i,-0.00061398-0.00019427i,-0.00055792-0.00065943i,-0.00026169-0.00085554i,9.6674e-05-0.00042712i,0.00085284-0.00057398i
0.00027687+0.0009476i,0.00059882+0.00053318i,0.0020114+0.00096641i,0.0018903+0.0010979i,0.00074878+0.00075241i,-2.9247e-05+0.0003921i,-0.0007772+0.00066288i,-0.00077284+0.00092453i,-0.00022453+0.00091027i,0.00019814+0.00037116i,0.00041158-0.00020196i,0.00056903-0.00060644i,0.0004046-0.00068085i,0.00037998+0.00022034i,0.00017126+0.00052359i,-0.00020226+0.00024783i,-0.00014179+7.1577e-05i,-0.00051039-0.00011805i,-0.00090751+0.00049012i,-0.00041218+0.00059877i,0.00017284-0.00027094i,-7.8183e-05-0.00088135i,-0.0001108-0.00049213i
0.00018342+0.001923i,9.9963e-05+0.0029248i,-0.00022303+0.0024168i,0.00014752+0.00089321i,0.00020903+0.00059901i,-0.00057887+0.00090712i,-0.0012919+0.00066359i,-0.0012218+0.00068151i,-0.00051502+0.0015657i,0.00030787+0.0016032i,0.00085684+0.00039629i,0.00096477+8.1805e-05i,0.0010789+0.00032684i,0.00062504+0.00020853i,-0.00024628-0.00015288i,-8.7379e-05-0.00031467i,9.3174e-05+0.00026635i,0.00032669+9.6944e-05i,0.0012611-0.00016104i,0.0012855+8.5618e-05i,0.00031012+0.00024339i,-0.00032293+0.0001431i,-0.00058768-0.0004803i
0.0021943-0.0001911i,0.001428-0.0017886i,0.0019578-0.002369i,0.002121-0.0019469i,0.0017187-0.00060061i,-0.00016636-7.3405e-05i,-0.00086935+3.5712e-05i,4.9062e-05+9.2147e-06i,-1.4042e-05-0.0001201i,-0.00093264-0.00012271i,-0.00093037-0.00039091i,0.00013492-0.00036531i,-0.0003923-0.00016687i,-0.0011668+0.00022073i,-0.00040728+0.00077247i,0.00026892+0.0007906i,0.00064647+0.00079795i,0.00056514+0.00098632i,0.00021651+0.00041877i,0.00057093-9.6038e-05i,0.00043121-0.00015235i,0.00013265-0.00011634i,0.00036268-1.8245e-05i
-0.00014295-0.00036918i,0.0002913-0.00036738i,0.00091747-0.00019635i,0.00097659+0.00039467i,0.00010982+0.00074684i,-0.00059279+0.0010875i,-0.00063644+0.0017084i,0.00029755+0.00099613i,0.0010924+0.00015045i,0.00064875+0.00057814i,0.0002744+0.0011073i,0.00064391+0.00048632i,0.0010582-0.00038513i,0.0014821-0.00051886i,0.00055097+0.00032524i,-0.00065773+0.00055315i,-0.00035532+0.00048684i,0.00050273+0.00026327i,0.00038834-0.00036443i,0.00022345-0.00010845i,0.0007133+0.00050999i,0.0010905+8.7563e-05i,0.00043029-1.2257e-05i
-0.00071436-0.00016523i,-0.00056407+0.0010553i,-0.0017836+0.0019046i,-0.0020109+0.0023147i,-0.0015019+0.0021559i,-0.00059224+0.0012973i,-0.00077212+0.00013083i,-0.0010042+0.00038457i,-0.00083247+0.0011699i,-0.00046511+0.00073707i,0.00087996+0.000458i,0.0011645+0.00042032i,0.00094056-1.1186e-05i,0.00072319-0.00016121i,0.00039125-0.00030326i,0.00053475+0.00042376i,0.00047349+0.0013952i,7.4887e-05+0.0008853i,-0.00033695-0.00025477i,0.0001154-0.00015857i,0.00083231+0.00020356i,0.0004215+0.00010254i,0.00036069-0.0003353i
0.0010429+0.00023514i,0.00052058+0.00046059i,0.00093971+0.00028568i,0.00062066-0.00036781i,-0.00062162+0.0001895i,-0.0013034+0.0017334i,-0.00087966+0.0017237i,-0.0009036+0.00074744i,-0.00099379+0.00025662i,-0.00040254+0.00014483i,0.00014895+0.00040688i,-3.2471e-05-5.9306e-05i,0.00056241-0.00061645i,0.00092053-0.00016949i,-0.00017973+0.00040111i,-0.0004488+0.00077084i,-0.00054229+0.0019351i,-0.00059336+0.001669i,8.8072e-05+0.00035488i,0.00027258+0.00068774i,0.00048946+0.00036182i,0.00067427-0.00034803i,0.00013991-5.2379e-05i
-0.00010248+0.00188i,-8.3281e-05+0.0010301i,-0.00024311+0.0010115i,-7.1786e-05+0.0012267i,0.00090249+0.00094396i,0.0012188+0.00040223i,0.00098122+0.00027388i,0.00087886+0.00071266i,0.00053522+0.000931i,0.00079879+0.00074154i,0.0014223+0.0003456i,0.0010548-0.00011045i,0.0001994-0.00039087i,0.0003019-0.00017111i,-0.00010594+0.00040853i,-0.0004521+0.00030905i,-0.00029695+0.00061443i,-0.00032767+0.0014332i,0.00020417+0.0009972i,0.00045204+0.00021126i,0.0005949-0.00052019i,0.00035716-0.00091676i,-0.00017103-0.00036036i
-0.0013861-0.0007377i,-0.0027752+5.9801e-05i,-0.0038996-0.00096595i,-0.0031828-0.00035679i,-0.0023098+0.00079193i,-0.0013689+0.00082982i,-0.00078812+0.0010426i,-0.0015123+0.00075973i,-0.0013292+0.00042109i,-0.00029547+0.0011083i,0.0004687+0.0010037i,0.00072557-0.00034081i,-2.528e-05-0.0013165i,-0.00074135-0.00079665i,-0.00075208+0.00017659i,-0.00040377-0.00030372i,0.00034295+0.00026762i,0.00092799+0.0016161i,0.00027317+0.0009751i,-0.00061219+9.2341e-05i,-0.00043539-0.0002917i,-0.00048998-0.00046358i,-0.0005214-0.0002145i
0.0013448+3.0965e-05i,0.0020161-0.0015906i,0.00065187-0.0017981i,-0.00061995-0.0021058i,-0.00052419-0.0016778i,-0.00023649+0.00011236i,-0.0007571+0.00086692i,-0.0012396+0.00088719i,-0.0013909+0.00080782i,-0.0014033+0.0013091i,-0.0010039+0.0015898i,0.00039979+0.00058407i,0.00076008+0.00034847i,0.00053314-8.1391e-05i,0.00061239-0.00013813i,0.00075616+0.0014055i,0.0013622+0.0016221i,0.0011345+0.00085939i,8.2215e-05+1.3775e-05i,-0.00042542-0.00064314i,-0.00049662-0.000729i,-0.00052112-0.00045389i,-0.00016303+0.00017476i
-0.0006958-0.00092572i,0.00024159-0.00054009i,0.00020065+0.0011522i,0.00088991+0.0018879i,0.0014261+0.0014832i,0.00058701+0.00093132i,-0.00048998+0.00043156i,-0.00085413+0.00049658i,-0.0009946+0.00076118i,-0.00076548+0.0014625i,-0.00021009+0.0013972i,-0.00022388+0.00036027i,-0.00058191-0.00049249i,-0.00086133-0.00065181i,-9.5506e-05-0.00040474i,0.0006329-0.00016592i,0.00048568+0.00057834i,0.00027015+0.00056004i,-0.00019937+3.9595e-05i,-0.0010927-0.00010089i,-0.00074118-0.00068263i,9.7291e-05-0.0010685i,-0.00016163-0.00091346i
-0.00097251+0.00039125i,-0.00083315+0.00015541i,-0.0010732+0.0011506i,-0.00073168+0.0017877i,-0.00011317+0.0026401i,-0.00014911+0.0019953i,-0.00041157+0.00081113i,2.5769e-05+0.0004215i,0.0001068+0.00073323i,-0.00043999+0.0015926i,0.00018224+0.00096475i,0.00079728-8.1475e-05i,0.00023899-0.00046784i,-0.00044329-0.00016707i,-0.00088141+2.8224e-05i,-0.0007133-2.0232e-05i,-0.00054018+0.00045327i,-0.00050732+0.000241i,-0.00055267+0.00020111i,-0.0003009+3.6769e-05i,-0.00022538+9.4254e-05i,-0.00017401+0.00060447i,-1.069e-05+0.00044664i
