-0.00052085-0.00015247i,-0.00016193-0.0011126i,-0.0016077-0.0029969i,-0.0026952-0.0030423i,-0.00272-0.0014077i,-0.0021465+0.00072666i,-0.00095628+0.0015333i,-8.3908e-05+0.00084588i,0.00092323+0.00083399i,0.0011894+0.0009246i,0.00014868+6.3436e-06i,0.00024993-0.00042669i,0.00072604-4.7139e-05i,2.6456e-06-0.00075613i,-0.00056054-0.00075829i,-0.00038173+0.00012043i,0.00018998+0.00058428i,0.00040057+0.0003677i,0.0005621-0.00062157i,-2.871e-05-0.00029458i,-0.00058179+0.00053466i,-0.00035137+0.00036866i,-0.00037713+0.00017389i
0.67696+0.21497i,0.8081+0.083759i,0.77105-0.078231i,0.76197-0.11867i,0.79011-0.11809i,0.72998-0.19914i,0.52238-0.30034i,0.31761-0.29009i,0.24376-0.24481i,0.16444-0.21115i,0.056815-0.1013i,0.041792-0.01435i,0.065618-0.03426i,0.049641-0.066193i,0.010076-0.050268i,-0.010666-0.012105i,-0.00075256+0.0023297i,0.014649-0.0042307i,0.036961-0.019204i,0.047462-0.042009i,0.027958-0.033634i,0.012792+0.0076768i,0.007418+0.037274i
-0.035491+0.50559i,-0.21639+0.54693i,-0.4056+0.4938i,-0.42514+0.32875i,-0.4177-0.048458i,-0.60299-0.30459i,-0.74423-0.15598i,-0.64417+0.084011i,-0.47899+0.2007i,-0.32077+0.23046i,-0.18149+0.16565i,-0.12554+0.11267i,-0.082724+0.12636i,-0.017214+0.10922i,0.024779+0.05569i,0.035087+0.015032i,0.020674-0.0030131i,0.0006064-0.0012514i,-0.015307+0.002721i,-0.029968+0.0077999i,-0.030093+0.01939i,-0.012146+0.022111i,0.018339+0.0079409i
-0.024668-0.0078169i,-0.088949-0.22148i,-0.23448-0.23695i,-0.19713+0.090448i,0.15018+0.44242i,0.44594+0.48107i,0.43838+0.31716i,0.33243+0.19235i,0.31633+0.081307i,0.25596-0.067346i,0.098451-0.11749i,0.01258-0.081463i,0.012411-0.070059i,0.031546-0.054272i,0.05556-0.036013i,0.049031-0.037077i,0.023774-0.032429i,0.016432-0.017963i,0.038317-6.2493e-05i,0.073402+0.0003151i,0.074292-0.012697i,0.042375-0.0065386i,0.021449+0.010197i
0.14507+0.3538i,0.56888+0.2079i,0.82959-0.32306i,0.66442-0.79007i,0.35485-0.86021i,0.21254-0.73899i,0.12988-0.61752i,-0.029007-0.48587i,-0.19879-0.30643i,-0.21539-0.1226i,-0.10226-0.066624i,-0.047415-0.091717i,-0.056155-0.060683i,-0.039976-0.0082464i,0.0016174+0.019716i,0.042599+0.030439i,0.050598+0.022225i,0.022185+0.0088636i,-0.020109-0.0012141i,-0.063025-0.00045642i,-0.083777+0.016207i,-0.073628+0.035419i,-0.052087+0.046775i
-0.59072+0.32756i,-0.73437+0.8098i,-0.61113+1.1587i,-0.41756+1.1937i,-0.34697+1.1224i,-0.2871+1.0231i,-0.136+0.76884i,0.013058+0.47679i,0.13528+0.29158i,0.18443+0.13702i,0.1148+0.034461i,0.058348+0.027079i,0.059027+0.020383i,0.048684-0.0023222i,0.035665-0.0084081i,0.032578+0.0011755i,0.037061+0.023375i,0.044781+0.036402i,0.046741+0.03301i,0.052843+0.012643i,0.049657-0.026357i,0.027686-0.055932i,0.014296-0.054971i
-0.24694-0.41677i,-0.39243-0.49173i,-0.37804-0.43568i,-0.24075-0.34548i,-0.10521-0.30011i,-0.031636-0.23879i,-0.021516-0.075253i,-0.0062478+0.0086069i,-0.056085-0.085977i,-0.14524-0.1158i,-0.10468-0.040756i,-0.036083-0.024927i,-0.048053-0.02982i,-0.04916-0.0066578i,-0.026646+0.0051558i,-0.022972+0.0015026i,-0.034229-0.011587i,-0.045232-0.02492i,-0.043684-0.031273i,-0.032374-0.029085i,-0.013358-0.018836i,0.0090001-0.0091971i,0.022621-0.0016015i
0.015082-0.33355i,-0.21629-0.44912i,-0.42989-0.35951i,-0.46001-0.13905i,-0.40871+0.03013i,-0.32461+0.068274i,-0.20839+0.0014955i,-0.092018-0.00082318i,0.071133+0.077798i,0.20338+0.049139i,0.16586-0.040579i,0.081509-0.048231i,0.059537-0.027512i,0.038683-0.013078i,0.026077+0.0096333i,0.03161+0.016117i,0.024184+0.016926i,0.013757+0.02933i,0.01083+0.039272i,0.006141+0.042425i,0.0015639+0.046302i,0.0047359+0.048357i,0.0083608+0.036572i
0.38866-0.22787i,0.49402-0.4083i,0.54166-0.39542i,0.58279-0.30382i,0.52822-0.33356i,0.32664-0.30854i,0.12542-0.14795i,0.013558-0.058431i,-0.062375-0.065739i,-0.095523-0.03499i,-0.065033+0.021317i,-0.037149+0.036611i,-0.033426+0.035209i,-0.013245+0.027246i,0.0084118+0.0027931i,0.017126-0.019593i,0.029251-0.03562i,0.036171-0.04287i,0.036089-0.035847i,0.033233-0.025708i,0.020564-0.011277i,0.0026139+0.0078044i,-0.0076143+0.01697i
0.28338+0.313i,0.31519+0.21287i,0.10479+0.024465i,-0.14378+0.015008i,-0.21257+0.13018i,-0.18381+0.1788i,-0.13405+0.17651i,-0.051368+0.18374i,0.014701+0.18929i,0.04184+0.16576i,0.036441+0.10662i,0.012601+0.051469i,-0.013134+0.024255i,-0.041026+0.017134i,-0.053937+0.024985i,-0.044173+0.030158i,-0.034551+0.026036i,-0.038037+0.02053i,-0.042201+0.0092501i,-0.038919-0.0063275i,-0.03794-0.012723i,-0.035952-0.0046033i,-0.0194+0.0013195i
-0.2682+0.31473i,-0.28794+0.36342i,-0.22796+0.30891i,-0.13606+0.17988i,0.015797-0.012464i,0.13953-0.16918i,0.10716-0.20863i,0.010793-0.16797i,-0.047271-0.14218i,-0.083911-0.12341i,-0.084281-0.086783i,-0.070773-0.06363i,-0.069268-0.03955i,-0.038587-0.013728i,0.0058328-0.016218i,0.022337-0.027827i,0.019312-0.026071i,0.010276-0.018271i,0.0057418-0.0040984i,0.010658+0.012394i,0.013805+0.014341i,0.007041+0.0041402i,-0.0020897-0.0026017i
-0.034624-0.19715i,0.086996-0.47914i,0.075169-0.65525i,-0.059205-0.46789i,-0.10642-0.081017i,-0.0812+0.11375i,-0.063846+0.075773i,-0.044474+0.026459i,0.0071213+0.021508i,0.059628-0.0054753i,0.061395-0.047861i,0.0453-0.073098i,0.032859-0.083052i,0.01324-0.065653i,0.0044361-0.032504i,0.014023-0.01817i,0.025978-0.021363i,0.033045-0.029131i,0.031461-0.035979i,0.021947-0.038165i,0.014626-0.038297i,0.010293-0.033649i,0.0091392-0.015241i
0.0096431+0.26053i,0.39728+0.54296i,0.77482+0.59748i,0.79539+0.40692i,0.59744+0.21194i,0.42302+0.089196i,0.2759+0.011679i,0.13981-0.030166i,0.042352-0.039088i,0.00013902-0.0026354i,0.019759+0.03624i,0.044853+0.037165i,0.032796+0.029787i,0.0062421+0.032427i,-0.0084864+0.041454i,-0.005875+0.052213i,0.0046167+0.055103i,0.013715+0.0483i,0.014614+0.03599i,-0.0013615+0.024199i,-0.024042+0.021327i,-0.036368+0.025934i,-0.037344+0.028482i
-0.50819-0.23659i,-0.86526-0.058114i,-0.98925+0.15888i,-0.88476+0.23442i,-0.73172+0.26697i,-0.52149+0.30938i,-0.24822+0.28875i,-0.052237+0.21933i,0.026207+0.14952i,0.031662+0.081943i,0.002063+0.037952i,-0.01775+0.026949i,-0.018175+0.0035209i,-0.019314-0.033848i,-0.026275-0.056405i,-0.040102-0.056307i,-0.051722-0.0299i,-0.045268+0.0051152i,-0.017868+0.018476i,0.019109+0.0055483i,0.041951-0.020275i,0.036233-0.044483i,0.010624-0.051046i
0.15636-0.46378i,0.10539-0.63442i,0.078093-0.67883i,0.077713-0.64453i,0.04071-0.51842i,-0.015511-0.30821i,-0.055535-0.12081i,-0.064327-0.037678i,-0.067982-0.043132i,-0.079933-0.044749i,-0.059174-0.016989i,-0.019231-0.016343i,0.0028546-0.024447i,0.020777-0.012453i,0.03149-0.0036212i,0.029137-0.0096607i,0.01692-0.027501i,-0.0056093-0.038518i,-0.023478-0.024026i,-0.023724+0.0029266i,-0.0087178+0.02558i,0.012531+0.035394i,0.024231+0.022124i
0.30933-0.19587i,0.26334-0.26228i,0.16935-0.13417i,0.15155+0.028233i,0.098864+0.019547i,-0.02687-0.073956i,-0.08206-0.10915i,-0.053214-0.083404i,0.0042246-0.03004i,0.059089-0.0071235i,0.070129-0.019794i,0.057034-0.019555i,0.054517-0.014918i,0.046897-0.019088i,0.038426-0.017085i,0.037735-0.014553i,0.032474-0.016368i,0.023459-0.017894i,0.02085-0.01977i,0.018081-0.02379i,0.0052107-0.022002i,-0.0022238-0.0098521i,0.0060395-0.0058962i
0.61927+0.12977i,0.81655+0.003245i,0.6431-0.035905i,0.36741+0.067989i,0.29595+0.07219i,0.27424-0.05788i,0.13852-0.096439i,0.011052-0.04578i,-0.056505-0.012556i,-0.077742+0.026036i,-0.048058+0.055792i,-0.021051+0.05378i,-0.017168+0.054565i,-0.012054+0.058933i,-0.0059408+0.052935i,-0.0034054+0.039613i,0.0045458+0.024527i,0.015142+0.012228i,0.015228+0.0039356i,0.0081086+0.0049036i,0.0060308+0.012139i,0.0070568+0.020351i,0.013682+0.033181i
-0.004249+0.73508i,0.14178+0.85966i,0.13775+0.53781i,-0.074173+0.21286i,-0.18925+0.22364i,-0.077119+0.27602i,0.022327+0.18285i,0.038579+0.11479i,0.06145+0.087795i,0.047359+0.036766i,-0.0039182+0.018084i,-0.016884+0.023523i,-0.013384+0.0056829i,-0.02674-0.011978i,-0.036835-0.011366i,-0.031725-0.0024642i,-0.02345+0.0065959i,-0.01887+0.011812i,-0.012119+0.0098719i,-0.01026-0.00071908i,-0.023813-0.013653i,-0.045383-0.017539i,-0.060017-0.0065551i
-0.68744+0.098871i,-0.74445+0.23768i,-0.39211+0.19968i,-0.055222-0.035185i,0.0064775-0.13988i,0.014806-0.025065i,0.065199+0.041757i,0.036762-0.0055088i,-0.050678-0.036998i,-0.089795-0.020251i,-0.069536-0.0068715i,-0.050631-0.0097199i,-0.036696-0.011963i,-0.0058044-0.027018i,0.012509-0.048157i,0.0074772-0.050628i,0.0012613-0.041674i,-0.0002084-0.030658i,0.0057147-0.013458i,0.018949-0.00024795i,0.030305-0.0032273i,0.032095-0.018802i,0.021522-0.03311i
-0.19156-0.46379i,-0.2837-0.45052i,-0.20304-0.16334i,-0.038491+0.079397i,-0.051376+0.13424i,-0.17399+0.13932i,-0.16721+0.12883i,-0.05843+0.064878i,0.026359-0.003948i,0.054859-0.039305i,0.037573-0.047166i,0.01251-0.045448i,-0.0036482-0.040148i,-0.0091472-0.018976i,0.00071796-0.00047173i,0.014393+0.0016258i,0.022617+0.0010515i,0.028525+0.0055399i,0.026151+0.0051414i,0.010282-0.0010749i,0.0028929+0.0042471i,0.013421+0.012391i,0.022628+0.0016409i
0.24286-0.27114i,0.20789-0.23198i,0.078808+0.016029i,0.019671+0.16068i,0.033887-0.0043318i,0.0042611-0.18879i,-0.048648-0.18166i,-0.067108-0.10285i,-0.069965-0.039494i,-0.054056+0.0048014i,-0.01524+0.011923i,0.012721-0.00073286i,0.023811-0.00033564i,0.028858-0.0048013i,0.027543-0.017898i,0.019937-0.017074i,0.0065685-0.0028032i,-0.0099192+0.015258i,-0.014983+0.027876i,-0.0025801+0.026764i,0.0088104+0.017466i,0.012101+0.013024i,0.019953+0.010795i
0.42636-0.042714i,0.33585-0.20009i,-0.083668-0.30024i,-0.38871-0.19689i,-0.31785-0.0043968i,-0.14631+0.079494i,-0.054412+0.091412i,0.014594+0.10174i,0.066896+0.075575i,0.061845+0.024998i,0.028543+0.0071137i,0.014467+0.01013i,0.006709+0.0061994i,0.0031564+0.01281i,0.016098+0.023729i,0.023096+0.014046i,0.011514-0.0069241i,-0.0052536-0.021411i,-0.013948-0.021997i,-0.013146-0.012124i,-0.010739+0.002156i,-0.0097654+0.016637i,-0.0074455+0.029344i
0.24566+0.53709i,0.54564+0.50534i,0.77321+0.085999i,0.69176-0.29722i,0.42065-0.32441i,0.23934-0.20033i,0.12131-0.12555i,0.0050276-0.067704i,-0.056476-0.0072519i,-0.053061+0.033291i,-0.026227+0.04623i,-0.0057315+0.043111i,-0.00011053+0.032177i,-0.0087799+0.016693i,-0.018985+0.013811i,-0.0075461+0.020468i,0.016353+0.016984i,0.025244+0.0058261i,0.016346-0.0033706i,0.0017994-0.0089795i,-0.013446-0.011624i,-0.024819-0.011777i,-0.029428-0.012382i
-0.54227+0.25044i,-0.69508+0.53911i,-0.51314+0.82818i,-0.17983+0.8469i,-0.020723+0.59689i,-0.020546+0.38498i,0.013945+0.25354i,0.066146+0.10972i,0.059073+0.0059345i,0.016459-0.022324i,-0.022906-0.0071782i,-0.04973+0.014833i,-0.061768+0.027298i,-0.045881+0.034256i,-0.015865+0.026635i,-0.0043553+0.01204i,-0.0050948+0.00874i,0.0033442+0.013747i,0.016584+0.015601i,0.02208+0.0098908i,0.017201+0.00015009i,0.008129-0.0080269i,0.0050781-0.0091585i
-0.13162-0.29036i,-0.20628-0.44086i,-0.35757-0.46168i,-0.44991-0.34182i,-0.32433-0.22596i,-0.17774-0.19807i,-0.14294-0.13985i,-0.11236-0.040226i,-0.070239+0.008346i,-0.038716+0.015134i,-0.01692-0.0067755i,-0.022646-0.040854i,-0.032827-0.05481i,-0.033859-0.052935i,-0.031988-0.039814i,-0.024287-0.01945i,-0.016734-0.0010062i,-0.017318+0.016738i,-0.015684+0.030987i,-0.0032227+0.029923i,0.008886+0.019326i,0.015183+0.010271i,0.016772+0.0014858i
-0.051043-0.098847i,-0.060726-0.0036956i,0.0024947+0.055956i,0.049915+0.00018564i,0.0049998+0.014432i,-0.0068534+0.092816i,0.031185+0.069395i,0.035767-0.00043393i,0.029234-0.037077i,0.01357-0.05279i,-0.0087164-0.044797i,-0.0093431-0.037909i,-0.0033117-0.041647i,0.010334-0.036364i,0.026866-0.030247i,0.024365-0.026063i,0.0077027-0.021947i,-0.010271-0.022481i,-0.020236-0.021369i,-0.018128-0.013409i,-0.010113-0.0045072i,-0.0051212+0.0013126i,-0.0052903+0.0063061i
0.24927-0.24725i,0.25139-0.40674i,0.18298-0.41412i,0.1624-0.31666i,0.11421-0.27138i,0.008519-0.21084i,-0.03894-0.082025i,-0.034577+0.015099i,-0.027974+0.061514i,-0.0066133+0.068555i,0.015884+0.032515i,0.024193-0.0052716i,0.024959-0.018902i,0.014679-0.0087397i,0.0073391+0.010539i,0.015659+0.011525i,0.028375-0.0033617i,0.030369-0.010435i,0.020642-0.0024152i,0.0085126+0.0093054i,0.0037869+0.014259i,0.0062344+0.0093464i,0.0059121+0.00043765i
0.16136+0.3804i,0.25669+0.59304i,0.29706+0.65542i,0.28524+0.57055i,0.24898+0.41685i,0.17821+0.24748i,0.10564+0.11895i,0.077706+0.036736i,0.058393-0.022236i,0.021501-0.032782i,0.007529-0.0060068i,0.022938+0.010402i,0.027036+0.012165i,0.020949+0.012633i,0.019691+0.0099489i,0.013762+0.01126i,0.0041533+0.025555i,0.00086238+0.032532i,-0.00072493+0.019845i,-0.0045354+0.0012945i,-0.0094781-0.0067569i,-0.0093214+0.0016046i,0.0020283+0.0099705i
-0.29888-0.037554i,-0.60445-0.12844i,-0.8299-0.12582i,-0.77057-0.033991i,-0.49586-0.044919i,-0.26494-0.11945i,-0.15633-0.089569i,-0.085032-0.0063124i,-0.032325+0.0345i,-0.0035671+0.03011i,0.0050837+0.008394i,-0.0070346-0.00083033i,-0.021946-0.0011824i,-0.028546+0.0027367i,-0.025365+0.015409i,-0.021746+0.019753i,-0.029169+0.016429i,-0.037317+0.019415i,-0.031479+0.022643i,-0.016922+0.01953i,-0.0087892+0.011382i,-0.010511+0.0044186i,-0.013795+0.0053979i
0.11963-0.015537i,0.32012-0.17694i,0.3849-0.43932i,0.22496-0.51094i,0.10485-0.25648i,0.13663-0.0067711i,0.1278+0.019896i,0.041978-0.017686i,-0.011982-0.022965i,-0.021408-0.010193i,-0.010011+0.007661i,-0.0019315+0.0078077i,-0.0016491-0.0037989i,-0.00016338-0.014369i,-0.0047079-0.018338i,-0.010209-0.019114i,-0.013501-0.024409i,-0.019539-0.029466i,-0.023128-0.023932i,-0.019097-0.0093973i,-0.00998+0.00020726i,-0.0058981-0.0010018i,-0.0085979-0.0036632i
-0.18767+0.014801i,-0.15918+0.17098i,0.11673+0.2782i,0.35118+0.15854i,0.2269-0.029836i,-0.020456-0.05788i,-0.08431+0.0065045i,-0.04699+0.034564i,-0.023432+0.03924i,-0.015731+0.035638i,-0.023347+0.022542i,-0.023951+0.0092676i,-0.0088987-0.0048075i,0.00031573-0.011598i,0.0010227-0.0086191i,0.0054114-0.0075321i,0.012526-0.014714i,0.020031-0.021439i,0.025543-0.020779i,0.020511-0.014752i,0.0096503-0.0077303i,0.0025164-0.0069979i,-0.0016238-0.012383i
0.10353-0.14742i,0.05198-0.096222i,-0.057787+0.16832i,-0.028099+0.39569i,0.11893+0.33403i,0.17222+0.148i,0.12554+0.047469i,0.082176+0.0034616i,0.045828-0.031942i,0.006506-0.041037i,-0.0085842-0.031814i,-0.0008115-0.029918i,0.0090451-0.027058i,0.015337-0.018505i,0.016004-0.017294i,0.011059-0.013973i,0.0078374+0.00025825i,0.0048463+0.012516i,-0.0023522+0.013194i,-0.0064479+0.0045754i,-0.0022821-0.0024517i,0.011708-0.0032325i,0.026694-0.0028058i
-0.084728+0.072439i,-0.30274+0.04158i,-0.5537-0.048458i,-0.59872-0.088555i,-0.44421-0.069949i,-0.28435-0.04866i,-0.17929-0.0074454i,-0.091206+0.034787i,-0.023907+0.039054i,0.0030957+0.015465i,0.0061801-0.009503i,0.0028353-0.022486i,-0.0068176-0.018858i,-0.011751-0.0011868i,-0.0022016+0.012159i,0.0015968+0.013674i,-0.0083956+0.014969i,-0.017808+0.01916i,-0.018155+0.018202i,-0.010057+0.015741i,-0.0031177+0.015211i,-0.0034056+0.017764i,-0.0061391+0.025857i
0.091884-0.20939i,0.18255-0.49786i,0.20778-0.68815i,0.15121-0.54391i,0.15239-0.23946i,0.19073-0.091168i,0.13604-0.09225i,0.043896-0.086748i,0.0023154-0.04732i,0.011466-0.020726i,0.034186-0.019443i,0.046639-0.024989i,0.044615-0.025059i,0.030854-0.020235i,0.014373-0.012897i,-0.0029765-0.011082i,-0.024086-0.015397i,-0.035428-0.018808i,-0.029848-0.015346i,-0.019871-0.0060304i,-0.01451-0.0015543i,-0.015779-0.0013212i,-0.019339-0.00042743i
0.16174+0.22934i,0.40451+0.3626i,0.60082+0.31794i,0.50112+0.11546i,0.16521+0.0088658i,-0.052361+0.075426i,-0.046382+0.12925i,-0.00098201+0.098207i,0.00075614+0.058496i,-0.0021411+0.047038i,0.011064+0.047275i,0.026522+0.042817i,0.031632+0.02931i,0.020716+0.013281i,0.0036918+0.006065i,0.00088799-0.0027017i,0.0074236-0.020768i,0.012598-0.033838i,0.01216-0.033514i,0.0028957-0.022279i,-0.005656-0.0074704i,-0.0085486+0.0010693i,-0.0080673-0.00063828i
-0.20029+0.048294i,-0.29098+0.21628i,-0.19196+0.45671i,0.05828+0.49722i,0.20849+0.24698i,0.15018-0.0025832i,0.040138-0.069996i,0.0072891-0.056377i,0.006042-0.058978i,-0.018233-0.054977i,-0.032174-0.019186i,-0.014836+0.011618i,0.006102+0.010486i,0.012599-0.0056882i,0.0093666-0.01754i,0.0092828-0.015973i,0.014984-0.0078955i,0.01559-0.00068293i,0.0084365+0.0027156i,-0.00024662-0.001203i,-0.0053368-0.0061901i,-0.0030098-0.01061i,0.0031279-0.015872i
-0.0544-0.064347i,-0.26767-0.073762i,-0.58183-0.023171i,-0.68714+0.054372i,-0.46993+0.080763i,-0.21294+0.049758i,-0.071855+0.041135i,0.0049871+0.056281i,0.040781+0.055191i,0.041863+0.033975i,0.017462+0.015182i,-0.012557+0.018672i,-0.023327+0.034635i,-0.013963+0.041192i,-0.00087254+0.032166i,0.0056288+0.01552i,0.005078+0.0018595i,0.00174-0.00052073i,0.0040065+0.0036099i,0.012508+0.0015509i,0.019055-0.0054099i,0.019103-0.0075057i,0.015078-0.0025348i
-0.053553-0.18589i,-0.10066-0.49653i,-0.1013-0.78716i,-0.03093-0.73909i,0.056521-0.42499i,0.095143-0.18168i,0.037754-0.095224i,-0.038837-0.053835i,-0.04989-0.020738i,-0.027272-0.013378i,-0.01541-0.022634i,-0.019889-0.04043i,-0.025469-0.043898i,-0.016221-0.02926i,-0.0052933-0.019838i,-0.0080475-0.012532i,-0.01257+0.00063551i,-0.013265+0.0057105i,-0.01223+0.0012349i,-0.0080452-0.00092566i,-0.003704+0.0019556i,-0.0015754+0.0068312i,-0.0037797+0.012721i
0.29236-0.065774i,0.64645-0.095614i,0.88324-0.056275i,0.71775+0.033908i,0.3214+0.12759i,0.086439+0.17818i,0.068287+0.13191i,0.081503+0.058175i,0.061785+0.035676i,0.050997+0.030405i,0.047279+0.0058227i,0.046107-0.014324i,0.043869-0.016845i,0.026813-0.004184i,0.013521+0.010248i,0.0077014+0.0053217i,-0.0027464-0.010976i,-0.0084133-0.021006i,-0.0061303-0.020193i,-0.0056577-0.010689i,-0.0084647-0.0005908i,-0.0094738+0.0069326i,-0.007291+0.0085513i
0.02147+0.26547i,0.032162+0.55285i,0.048832+0.71882i,0.084045+0.56248i,0.087728+0.22647i,-0.0019497+0.020602i,-0.073383+0.014644i,-0.050173+0.03182i,-0.038003-0.0049833i,-0.056352-0.016562i,-0.033873+0.0044387i,0.0077069+0.0065239i,0.017445-0.0055657i,0.0017462-0.017109i,-0.012955-0.021417i,-0.0073262-0.017941i,0.0098761-0.017551i,0.019054-0.014997i,0.014792-0.0052915i,0.0038792+0.0023427i,-0.0033623+0.003395i,-0.006244-0.0002966i,-0.0067881-0.0050427i
-0.16614+0.016407i,-0.3629+0.066477i,-0.5118+0.14405i,-0.47448+0.17385i,-0.30775+0.098037i,-0.15686-0.0078551i,-0.067149-0.04877i,-0.0077559-0.025037i,0.04783-0.0053749i,0.063346-0.016776i,0.041643-0.0067124i,0.035489+0.027471i,0.043975+0.038387i,0.046142+0.027937i,0.043223+0.015937i,0.033599+0.0040283i,0.01945-0.0022155i,0.010228+0.0014979i,0.011207+0.0028685i,0.012991-0.0043387i,0.0078789-0.0097955i,0.0023671-0.010619i,0.0015334-0.011275i
-0.10924-0.090175i,-0.27751-0.23928i,-0.42797-0.38589i,-0.37353-0.38703i,-0.135-0.26536i,0.048596-0.16352i,0.058799-0.087465i,0.0025077-0.0075319i,-0.023007+0.043403i,-0.012362+0.054686i,-0.0049317+0.041629i,-0.02281+0.034617i,-0.031853+0.037575i,-0.020043+0.025503i,-0.013466+0.0083805i,-0.011196+0.0068199i,-0.0027516+0.010292i,-4.9065e-05+0.0074607i,-0.0044647+0.0034665i,-0.002385-0.00047261i,0.0041343-0.00444i,0.0066573-0.0038537i,0.0066183+0.0021099i
0.071642-0.21752i,0.24067-0.47978i,0.41679-0.65331i,0.39032-0.50236i,0.21456-0.13348i,0.10706+0.10295i,0.071912+0.10101i,0.047343+0.040847i,0.03944+0.019232i,0.03578+0.0042722i,0.01503-0.0073004i,-0.0028495-0.014595i,-0.0066232-0.014404i,0.0043813+0.0013996i,0.019967+0.0093374i,0.016751+0.0043697i,0.0022599+0.0040397i,-0.0030482+0.0023825i,-0.0026058-0.0071186i,-0.0044162-0.011356i,-0.0050058-0.0051978i,-0.0022638+0.0037207i,-0.00077548+0.0092954i
0.24149+0.086291i,0.52414+0.28161i,0.72253+0.49185i,0.64182+0.45341i,0.35089+0.20451i,0.087831+0.065851i,-0.004422+0.067104i,-0.011446+0.060939i,-0.034213+0.046088i,-0.045789+0.045628i,-0.030124+0.025881i,-0.021455-0.0042495i,-0.028307-0.012841i,-0.042539-0.002905i,-0.046191+0.010287i,-0.028547+0.0094464i,-0.0095079-0.0046475i,-2.6814e-05-0.011219i,0.0071922-0.0031276i,0.009946+0.00433i,0.0059131+0.0009632i,-0.0006038-0.0042399i,-0.0043118-0.0068122i
-0.062912+0.18344i,-0.21557+0.38828i,-0.41034+0.52899i,-0.45192+0.48236i,-0.32728+0.31358i,-0.20989+0.14053i,-0.14+0.047785i,-0.064563+0.022816i,-0.007958-0.017395i,-0.0041796-0.050534i,0.0011862-0.042418i,0.030008-0.035205i,0.041509-0.044853i,0.034422-0.049539i,0.028067-0.045158i,0.020919-0.033777i,0.016076-0.016862i,0.01626-0.0027706i,0.014351+0.0024467i,0.0095872+0.0039003i,0.0086637+0.0070746i,0.010222+0.0070053i,0.0084129+0.00048261i
-0.10538+0.0094269i,-0.24323-0.031957i,-0.33348-0.1338i,-0.27379-0.24361i,-0.13614-0.3022i,-0.05379-0.29173i,-0.044267-0.19285i,-0.044892-0.057719i,-0.01689+0.031203i,0.022695+0.046665i,0.038039+0.034388i,0.039979+0.04045i,0.044057+0.044868i,0.033766+0.030793i,0.015824+0.020752i,0.0085716+0.018426i,0.0034211+0.014886i,-0.0063939+0.016884i,-0.0083135+0.019905i,-0.0027428+0.01352i,-0.0038803+0.0065181i,-0.0072889+0.0071914i,-0.0041459+0.0085268i
-0.09209-0.086998i,-0.18239-0.21894i,-0.21727-0.29599i,-0.1341-0.17164i,0.021364+0.034755i,0.14157+0.11588i,0.14648+0.07172i,0.078496+0.01764i,0.026902+0.00014186i,0.0071729+0.0010981i,0.0012698+0.011499i,-0.0032112+0.022196i,-0.0045924+0.025556i,0.0064395+0.01401i,0.01257-0.0060283i,0.0038971-0.011748i,-0.0013655-0.0049442i,-0.0021566-0.0065616i,-0.0083167-0.012816i,-0.012925-0.01131i,-0.0078191-0.0072408i,-0.0013184-0.006247i,-0.0014134-0.0023212i
0.10244-0.14342i,0.29007-0.29637i,0.45975-0.40116i,0.39607-0.37403i,0.16055-0.23335i,0.0066658-0.062318i,-0.023808+0.039967i,-0.022223+0.071028i,-0.014017+0.073373i,-0.0035462+0.058988i,-0.0094309+0.038667i,-0.024536+0.030819i,-0.028152+0.034401i,-0.021139+0.043951i,-0.0096122+0.046955i,-0.00065484+0.030885i,0.00053323+0.011955i,0.0032913+0.0037701i,0.01066-0.00042047i,0.012566-0.0046648i,0.0071706-0.0076219i,0.0032008-0.0077363i,-0.00023627-0.007194i
0.13414+0.10461i,0.26393+0.31845i,0.33612+0.56409i,0.30657+0.60637i,0.21525+0.43397i,0.086832+0.23408i,-0.0086056+0.10334i,-0.03823+0.028328i,-0.053705-0.01343i,-0.064404-0.019946i,-0.05165-0.020275i,-0.037922-0.034954i,-0.037116-0.043612i,-0.034655-0.041125i,-0.027518-0.035106i,-0.016258-0.023014i,-0.0043949-0.014632i,0.00083798-0.013288i,0.00088471-0.0067379i,0.0042034+0.0007999i,0.010052+0.00023486i,0.011156-0.0024746i,0.0091434-0.0035708i
-0.061448+0.090138i,-0.21395+0.16278i,-0.41787+0.15351i,-0.50262+0.033851i,-0.43489-0.094191i,-0.32273-0.12608i,-0.20318-0.061208i,-0.091299+0.0092319i,-0.012443+0.026459i,0.023795+0.0039353i,0.03451-0.012375i,0.046822-0.013384i,0.056308-0.017048i,0.048386-0.014291i,0.034603-0.0025457i,0.022857+0.0046584i,0.010867+0.011601i,0.0070214+0.021306i,0.010398+0.02198i,0.0075742+0.014967i,-0.00016226+0.015814i,-0.0020474+0.020958i,0.00188+0.016925i
