0.00087126-0.00033647i,0.0020192-0.00069959i,0.0019804+1.699e-05i,0.00072942+0.0001078i,-0.00031884-9.6244e-05i,-0.0003401+0.00070172i,-0.00039551+0.001361i,0.00071993+0.0012577i,0.0015487+0.00099825i,0.00078884+0.00062136i,0.00053402-0.00037004i,-0.00011119-0.000415i,-0.00058067+0.0002553i,0.0001315-7.0277e-05i,0.00038181-0.00080892i,9.1805e-05-0.00048772i,0.00045453+0.00010016i,0.00033523-0.00049159i,-0.00026737-0.0010758i,-0.00052759-0.0011349i,-0.00038834-0.00083272i,-0.00018142-0.00050646i,-7.388e-05-0.00063554i
0.00030836-8.0304e-06i,0.00083682-0.0015508i,0.00091386-0.0011079i,-0.00020563+0.00030788i,-0.0006845-0.00030812i,-0.00023111-0.00090911i,0.00030996-0.00043325i,-0.00031789-0.0002315i,-0.00054844-0.0006805i,-0.00032021+0.0001842i,-0.00083747+0.00060548i,-0.00094224-0.00017788i,-0.00082363-0.00029139i,-0.0001513-9.2106e-05i,8.5613e-05+7.9421e-06i,-0.00012547+0.0002246i,0.00032647+0.00028191i,0.00067871+5.309e-05i,0.00082421-4.9421e-05i,0.00039091+6.5005e-05i,-0.00026637+8.4649e-05i,-0.00079557+9.114e-05i,-0.00083472+0.00041414i
0.00097844+0.00037031i,0.0021555+0.00087972i,0.0017146+0.00051074i,0.0017096-0.00039813i,0.0018584-0.00069105i,0.00069889-0.0011153i,0.00049968-0.0008611i,0.00076135-0.000484i,0.00051562-0.00040497i,-3.5599e-06-0.00078677i,-0.0002781-0.00077788i,-0.00040974-0.00016339i,-0.00079935+0.00025138i,-0.00069432+0.00017673i,-0.00025814-0.00035594i,-0.0003943-0.00021238i,-0.00041165-0.00030975i,-0.00030739-0.00066139i,-1.7818e-05+0.00012964i,-0.00016026+0.00050086i,0.00019062-0.00014304i,0.0001914-0.00039305i,-0.00039179+0.00039079i
-0.0017251+0.0002792i,-0.0026271-1.3569e-05i,-0.0022811+0.00076405i,-0.00081224+0.0018527i,0.00051681+0.0010895i,0.00069307-0.00013453i,4.0734e-05+0.0001491i,-0.00068562+1.6241e-05i,-0.00097765-0.00067165i,-0.00077301-0.00058796i,-0.00075823-0.00048235i,-3.9749e-06-0.00072727i,0.00066322-0.0012368i,0.00070405-0.00058736i,0.00023093+0.00045345i,0.00010122+0.0010761i,0.00073484+0.0010468i,0.00063132-0.0001112i,0.00023342-0.00057221i,0.00010184-0.00029648i,0.00022914+0.00023816i,0.00032191+0.00062192i,0.00039949+0.00085522i
-0.00054684-0.00037627i,-0.00067428-0.001461i,0.00024437-0.00097175i,0.00058459+0.00036404i,-6.6297e-05-8.919e-06i,-0.00056469+0.00031666i,0.00020225+0.0011433i,0.00074299+0.00020126i,4.8236e-07-0.0001706i,-0.00083471+0.00032168i,-0.00055913-3.6667e-05i,-0.00010986-0.00088062i,-0.00064163-0.00070309i,-0.00072487+0.00075742i,-0.00052561+0.0011534i,0.00025898+0.00016644i,0.0010336-0.00019693i,-0.00031022-0.00023564i,-0.00078414-0.00038033i,-0.00030043+4.2093e-05i,-0.00047371+0.00030856i,-0.00074232+0.00019794i,-0.0001768+0.0010365i
0.00025614-0.00096584i,0.0014662+0.00059865i,0.0011053+0.0003294i,0.00062432-0.00077378i,0.00065395-0.00045201i,0.00028174+8.5232e-05i,0.00065678-5.695e-05i,0.00065708-2.3479e-05i,0.00040652-0.00047895i,0.00035661-0.00045518i,-0.00031635+0.00044551i,-0.00084311+0.00044957i,-0.00051502-0.00022961i,0.00012576+0.00042284i,0.00015814+0.00084537i,0.00020215+0.00021272i,0.00093653-0.00034301i,0.0011953+0.00023753i,0.0006148+0.00088437i,-5.9257e-05+0.00077887i,-0.00057631+0.00012205i,-0.00072434-0.00054363i,-0.00040496+0.00016601i
0.0027225+0.000191i,0.0020992+0.00086272i,0.0023321+0.0004861i,0.0016833+0.00023423i,-7.7293e-05-0.00011688i,-0.00053219-0.00055803i,0.00014481-0.00084753i,0.00024269-0.001416i,0.00016314-0.0015432i,5.0868e-05-0.00076841i,-0.00096319+9.1421e-05i,-0.00088848+0.00078693i,0.00045599+0.00031688i,0.00073804+0.0002164i,-0.00018565+0.0003313i,-0.00055713-0.00053847i,-0.0009829-0.00028462i,-0.00047863+0.00073716i,0.00028332+0.0011522i,0.00069482+0.0011213i,0.00020934+0.001364i,-0.00027656+0.0011491i,0.00063471+6.4601e-05i
-0.00040738-0.0014784i,-0.00061313-0.0019118i,-0.00070799-0.0015361i,-0.00014796-0.00056985i,0.0002145-0.00011825i,0.00070112+0.00066951i,0.00071825+0.00039717i,0.0003837-0.00029029i,-0.00055343-8.2356e-05i,-0.00091471+5.218e-05i,-0.00030416+0.00010218i,-0.00022052+0.00018186i,6.8071e-05+0.00032243i,0.00013683+0.00062089i,8.9083e-05+0.0005944i,0.00058934+6.9935e-05i,0.00062921-0.00044597i,0.00014679+0.00029069i,-0.00068097+0.00036408i,-0.00097235-0.00063572i,-0.00066129-0.00089219i,-0.00013298-0.00083602i,0.00018499-0.00018134i
0.00033486+0.00073151i,0.0013434+0.0011618i,0.00033516+0.0012247i,-0.00057913+0.001263i,7.9946e-05+0.001078i,0.00051955+0.00023514i,0.00081255+0.00030324i,0.00017407+0.00051308i,-0.0008638-2.1417e-05i,-0.00071832-0.00031901i,0.00067292-0.00025745i,0.0010425-0.00036146i,0.00080068-0.00055127i,0.0010546-0.00011295i,0.00092307+0.00012694i,0.00092169-0.00032595i,0.00057534-0.00073791i,-0.00022937-0.00088047i,-0.00038332-0.00015389i,-0.00048683+0.00011757i,-2.9575e-05-0.00059464i,0.00073096-0.0002385i,0.00043867+0.00039681i
0.0016905+0.0019984i,0.0017122+0.0028207i,0.0033439+0.0025227i,0.0035+0.00084271i,0.0019974-0.00049235i,-2.141e-05-0.00049624i,-0.0013999+1.9483e-05i,-0.001037-0.00029328i,-0.00024277-0.00054609i,-0.00027098-0.00068986i,-5.119e-07-0.00067917i,0.00026114-0.00032401i,0.00065201-0.00040976i,0.00057904-0.00061825i,-0.00055304-0.00047454i,-0.00097029+0.00024162i,-4.6176e-05+0.00057519i,0.00095048+0.00015233i,0.0010565+0.00015283i,0.0004394+0.00073127i,-0.00023749+0.00052805i,-0.00084753+6.6855e-06i,-0.001083+8.8127e-05i
0.00053512-0.0013609i,0.00012263-0.0011514i,-6.2861e-05-0.0020296i,-0.00036242-0.002515i,-9.8829e-05-0.0015829i,0.00023878-0.00036706i,-0.00024639+0.0007033i,-0.0004487+0.00018212i,-0.00042596-0.00059281i,-0.0008087-0.00026576i,-0.00045327-0.00027652i,-9.7437e-05-0.00057431i,8.0888e-05-0.0014184i,0.00011604-0.0013914i,-0.00042463-0.0008039i,-0.00040796-5.9459e-06i,0.00015594+0.00044092i,0.00043469+0.0002742i,0.00081625+0.00041604i,0.00044823+0.00049704i,0.00022554-0.00035693i,0.00037797-0.0010357i,0.0008735-5.9271e-05i
-0.00063515-0.00079973i,-0.00103-0.00054888i,-0.0026451+0.00037722i,-0.0018668+0.00040528i,0.00021645-0.00050747i,-6.5421e-05-0.0012812i,-0.00046465-0.0010888i,0.00049665-0.00075996i,0.00053575-3.9499e-06i,-0.00026304+0.00019683i,-0.00055374+0.00050366i,-0.00019021+0.00084692i,0.00036092-0.00013544i,0.00046591-0.00078781i,0.00033269-0.00037053i,0.00017052+1.059e-05i,-2.9492e-05-0.00072677i,0.00014174-0.00056256i,0.00047444+0.00030632i,-2.5834e-05+0.00015256i,-0.00021672-0.00030318i,-9.9921e-05-8.7257e-05i,-0.00046249+0.00053326i
0.00055429-0.0004727i,-5.4709e-05-0.00056075i,0.00014347-0.00035331i,-4.0554e-05+6.0966e-05i,7.6608e-05-4.8413e-05i,-0.000211-0.00015693i,-0.00013517-0.00071708i,2.7802e-05-0.0010814i,5.8184e-05-0.0013677i,-0.00063839-0.00082881i,-0.0014048-0.00098905i,-0.00054299-0.00089163i,0.00055999-0.00065833i,0.0011152-0.00053687i,0.00086865+0.00014749i,0.00060004+0.00019601i,0.00086696+0.00019298i,0.00093939+0.00028041i,0.0006979+0.00016218i,0.00031361-0.00024948i,0.00022288-0.00010425i,-0.00035248+0.00033011i,-0.00013117+0.00010524i
0.00040007-0.0011684i,0.00022833-0.0012329i,-0.00020099-0.00037462i,-0.00064631+0.0010373i,-0.0009877+0.0014701i,-0.0010561+0.0008378i,0.00024076+0.0003577i,0.00073441+3.7569e-05i,0.00029901-0.00048319i,-0.0002744-0.00040037i,-0.00065325-0.00015901i,-0.00054835+0.00011302i,-0.00041419+0.0001721i,-0.0002137-0.00037727i,-0.00019419-0.00070934i,0.0001734+2.1388e-05i,0.00027003+0.00060525i,-0.00093951+0.0005577i,-0.0016479-9.8216e-06i,-0.0008625-0.00084106i,0.00012048-0.00074007i,0.0005805-0.00026943i,0.00051643+0.00044222i
-0.00022454+0.0011203i,-0.00014087+0.0012123i,-0.0003193+0.00049092i,-0.00050593+0.00082778i,-0.00087095+0.0012824i,-0.00024231+0.00066756i,0.00060811-0.00020657i,0.00035021-0.00021419i,-0.00047134-0.00015666i,-0.00047029-6.9849e-05i,0.00039139+3.9719e-05i,0.00057897-7.19e-05i,7.8246e-05+0.00032278i,-0.00058227+4.4137e-05i,-0.00064269-0.00083254i,8.1564e-05-0.0011818i,1.3798e-05-0.00037039i,-0.00093483+0.00026457i,-0.00051504+0.00014686i,-0.00014152+0.00017346i,-0.00062546-0.00011082i,-0.00082563-0.00049503i,-0.00075317-0.00042496i
-0.00072904-0.00085192i,-0.00013496-0.0014188i,-0.00030609-0.0011302i,-0.00046921-0.00055763i,-0.00031386-0.00068317i,0.000493-0.00079648i,0.00087643-0.001753i,0.00081722-0.0017116i,-0.0005396-0.00014521i,-0.0017752+9.8695e-05i,-0.0014864+0.00028044i,-0.0013603+0.00075691i,-0.0010631-0.00018199i,-0.00081442-9.5591e-05i,-0.00062456+0.00096572i,-0.00035996+0.00052769i,-0.00058322+0.00020336i,-0.00024375+0.0004893i,0.00047933+0.00044739i,0.00022028+0.00059594i,0.00010908+0.00041391i,0.00059703-1.8445e-05i,0.00096706-0.0001087i
0.0016324+0.001339i,0.0020188+0.0012503i,0.0021925-4.9638e-05i,0.001076-0.00029775i,-0.00034316-0.00024664i,-0.00068127-0.0009583i,2.9524e-05-0.00082915i,0.00026746-0.00051219i,-0.0003714-0.00039161i,-0.00068011-0.00025941i,-0.00032042-0.00076625i,4.3687e-05-0.00075761i,0.00042582-0.00057731i,0.0002759-0.00029965i,-0.00033697+5.968e-05i,0.00019755-0.0006435i,0.00086834-0.0012172i,0.00032861-0.00019837i,-2.2307e-05+0.00040539i,-5.5515e-05-0.00016576i,5.7206e-05-0.00050033i,0.00042751-0.00029507i,0.00033861+0.00020209i
0.00028909+0.00064689i,-0.00049796+0.0021374i,-0.0007981+0.0022213i,-7.2875e-06+0.00247i,-3.7817e-05+0.0022923i,0.00045242+0.0014488i,0.0014582+0.0013483i,0.0015587+0.00089128i,0.00071721+0.0004128i,0.0002862+0.00045027i,0.00051724+0.00017466i,0.000231-0.00025502i,-0.00034858+0.00019079i,-4.0824e-05+0.00051502i,0.00071206+0.0006019i,0.00068242+0.00029861i,0.00017604+0.0002507i,-0.00048461+0.00021698i,-0.00087916+0.00017755i,-0.00030023+0.00027281i,0.00011709+0.00021668i,0.00020933+0.00011411i,6.9546e-05-6.4897e-06i
0.00026172+0.00022411i,0.00042954-0.00062858i,0.00061438-0.00018517i,0.00018685-0.00036717i,-0.00017522-0.00077403i,-0.0014873-0.001387i,-0.00049135-0.0016995i,0.00089184-0.0010551i,0.00046386-0.00061959i,0.00039482+0.00041524i,0.001014+0.00090233i,0.00071319+0.0003194i,0.00028469-0.00015818i,0.0002048-0.00024405i,0.00014348+5.4465e-05i,0.0005165-0.00038689i,0.00054792-0.00080811i,0.00023573-0.00050675i,1.5033e-05-0.0005677i,-0.00026703-0.00049097i,2.7038e-05-0.00020997i,0.00077621+0.00076385i,0.00041247+0.0012541i
-0.0016734+0.00072538i,-0.0018063+0.00046919i,-0.0020636+0.00028269i,-0.00062112-6.2405e-05i,-5.2183e-05-1.1084e-05i,8.9294e-05-0.0001109i,0.00041948-0.00025465i,0.00029187+7.1053e-05i,-7.6823e-05+0.00048709i,-0.00068304+0.00050885i,-0.0004178+0.00021783i,0.00033766-2.4994e-05i,0.00038404+0.000148i,-0.00023769+0.00039934i,-0.00053049+0.00049198i,-0.0010273+0.00081894i,-0.0010192+0.00046333i,-0.00013844-0.00075701i,0.00053156-0.00063362i,0.00055564+0.0006205i,-0.00038028+0.0011867i,-0.00049346+0.00085052i,7.0731e-05+0.00048405i
0.0011396+1.6541e-05i,0.00097875+0.00049891i,0.0012827+0.00027478i,0.0013226-0.00023921i,0.00062986-0.00032299i,-0.00029229-0.00032217i,0.0001835+0.00022553i,0.00059415+0.00026579i,0.00062542-0.00053208i,0.00083158-0.00070559i,0.00055349-0.0001694i,0.00033714+0.00016183i,7.3302e-06+0.00063745i,0.00056287+0.0011206i,0.00065716+0.0011726i,0.00048044+0.00033716i,0.00089664-0.00021318i,0.00043279-5.8486e-05i,5.8745e-06+0.00011709i,0.00018335+0.00010315i,-0.00039766-1.0004e-05i,-0.00080435+0.00015237i,0.00035697-2.9992e-05i
-0.00083638-0.0012341i,-0.00079406-0.00033165i,-0.0016734-0.00064902i,-0.0020588-0.00064118i,-0.001795-0.00017036i,-0.00084363-0.0001923i,-0.00044018-0.00022114i,-0.00033906-9.5618e-05i,2.3434e-05-0.00021704i,-0.00021433-0.00045372i,6.0372e-05+0.00069548i,-0.00024874+0.0013677i,-0.00061575+0.00050648i,-0.0002838-0.00014693i,-9.1473e-05+3.9228e-06i,-3.2386e-05-0.00026712i,0.00036332-0.00014278i,0.00027322+0.00052766i,4.8521e-05+0.00010886i,-7.41e-05-0.0001085i,0.0002556-3.0186e-05i,0.00055778+0.00026682i,0.00050823-0.00019664i
0.0010529+0.00099793i,0.0015262+0.00089367i,0.0010489+0.0015852i,0.00085907+0.0021054i,0.0010316+0.0020056i,0.0011433+0.0010247i,0.00197-2.2293e-05i,0.0017147-0.00081795i,0.00031181-0.0004721i,-5.803e-05+0.00047141i,-2.0278e-05+0.00088384i,-0.00043951+0.0011847i,-6.4093e-05+0.00066862i,0.00039247-0.00021027i,0.00011798-0.00078717i,5.3361e-05-0.00024221i,0.00023734+8.9221e-05i,0.0001516+7.8814e-05i,0.00011413-0.00022852i,0.00046013-0.00077424i,0.00064844-0.00058339i,8.0354e-05+7.6817e-05i,7.71e-05+0.00048814i
0.001786-0.00025844i,0.0007193-0.00044349i,0.00068206-0.00079908i,0.00092518-0.0015239i,0.00050846-0.00241i,0.00010266-0.002371i,0.00079139-0.00075228i,0.0010513+0.0001162i,-0.00030032-0.00047327i,-0.00099061-0.00090136i,-0.00049374-0.00030714i,2.5303e-05-0.00024709i,0.00043668-0.00047584i,0.00015211-0.00061834i,-8.098e-06-0.00047197i,0.00061083+9.3614e-05i,0.0008959+4.2568e-07i,0.00048496-9.3562e-05i,0.00025316-0.00020645i,0.00016408+2.8117e-05i,0.00025398-0.00040288i,0.00020564-0.00064947i,-0.00012517+0.0005799i
0.00077161+0.0015779i,0.0012022+0.0019977i,0.0015365+0.0010951i,0.0018071+0.00074171i,0.00083203+0.00051864i,-0.00016282+0.00021228i,0.00011073+0.00033514i,-0.00030947+0.00014766i,-0.00073527-0.00050621i,-0.00028511-0.0015375i,0.00025844-0.0016087i,-0.00024027-0.00082169i,-0.00021274-0.00033465i,0.00031926-0.00021543i,0.00025586-0.00011144i,0.00024432-0.00010351i,0.00040241+0.00034021i,0.0004004+0.00045308i,0.00012636+0.00015182i,0.00028939+9.9755e-05i,0.00065291+0.00036397i,0.00050956+0.00028724i,9.9711e-05+9.5161e-05i
-0.00055304-0.00035734i,-0.00079027+0.00013393i,-0.00060245+0.00032085i,1.6423e-05+0.00015046i,-0.00013146-0.00025457i,-0.00031324-0.00029599i,9.618e-05+0.00013457i,0.00011852-0.00044038i,-0.00029395-0.0010734i,-0.00075421-0.0011478i,-0.00072506-0.00085482i,-0.00045476-0.00017552i,-0.00049196-0.0002212i,2.3011e-05-0.00018459i,-6.3515e-05+0.00026146i,9.1183e-05+0.00043276i,0.00042355-5.1797e-05i,0.00054895-0.00063042i,0.0012244-0.00060735i,0.00079854+6.2731e-05i,0.00035825+0.00032271i,0.00017595-0.00044686i,-0.00037803-0.00055131i
-8.6002e-05-0.00070314i,0.00012614-0.00040704i,0.00042652-0.00012477i,0.00034361+0.00012922i,0.00040422+0.00056576i,0.00069298+0.00030731i,0.00033863-0.00041673i,0.00030625-0.0013282i,0.00053432-0.0010085i,0.00010632-0.00046611i,-0.00020005-0.00010083i,-0.00078307+5.5087e-05i,-0.0013994-0.00015283i,-0.0013583+1.1937e-05i,0.00014732-7.9349e-05i,0.00051258+0.0003833i,-0.00023847+0.000461i,7.08e-05+0.00018523i,0.00066967+0.00067505i,0.00032336+0.00059427i,1.5101e-05-0.00049143i,0.00048583-0.00070841i,0.00038444-0.0001564i
0.00087208-0.0002594i,0.0017215-0.001129i,0.002229-0.00044984i,0.0015236+0.00021372i,0.00048021-0.00024753i,-0.00022601-0.00035463i,-0.0003395-0.00067779i,-0.0002926-0.001237i,-0.00081767-0.00071001i,-0.00068514+0.0002399i,-0.00015255+0.0005897i,-0.00077561+0.0004899i,-0.00076058+0.0004864i,0.00033558+0.00036476i,8.3954e-05-7.6241e-05i,-0.00045722-0.00027107i,-0.00066404+8.3803e-05i,-0.00066779+0.00041084i,-0.00057896+0.00060187i,-0.00060887+0.00061811i,-0.0008329+0.00034879i,-0.0008098+0.0001521i,0.00015908-0.00018092i
-0.00028927+0.0005581i,-0.00022566+0.00076286i,5.9152e-05+0.0011896i,-0.00019806+0.0014181i,-0.00012316+0.0013956i,9.7018e-05+0.0012511i,0.00039605+0.0011095i,0.00081679+0.00020579i,0.00063358-0.00035691i,-1.4435e-05-0.00032478i,-9.9752e-05+0.00026114i,-3.387e-05+0.00093324i,0.00041082+0.00068063i,0.00051227+0.00018611i,0.00017193-0.00030035i,0.00053876-0.00029039i,0.00084393-0.00011586i,0.0006775-0.00011757i,-0.00017406-0.00013599i,-0.00074047-0.00012806i,0.00041533-0.00063822i,0.0011656-0.00055111i,0.00069081-0.00021947i
0.0007975-2.3872e-06i,0.0010203-0.00042407i,0.00096579-0.00098887i,0.00051925-0.00032175i,0.00026977+0.00033974i,0.00033921+0.00016068i,0.0002597-7.539e-05i,0.00040101-0.0013317i,0.00044087-0.0017873i,-0.00033305-0.00068783i,-0.0010655+5.0242e-05i,-0.00080735+0.00016749i,-0.00054987+0.00042839i,-8.627e-05+0.00072817i,-7.9326e-05+0.00046177i,-0.00066756+0.00026201i,-0.0003525+0.00022163i,0.00053322+0.00024035i,0.0010256+0.00072341i,6.0473e-05+0.0010258i,-0.0007315+0.00037813i,0.00010191-0.00076304i,0.000125-0.00053174i
0.00096809-0.00039691i,0.00076524-0.0019602i,0.0010026-0.0020953i,0.00070515-0.0017845i,-0.00051819-0.0020896i,-0.0013158-0.0018548i,-0.00047462-0.0013785i,-0.00056919-0.00049593i,-0.0015868-0.0004918i,-0.000789-0.00058991i,-0.0004354-0.00032953i,-0.00097226-0.00031273i,-0.00098916-0.00038278i,-0.00076129-0.00021173i,-0.00024238+0.00082339i,-1.9391e-05+0.0014342i,-0.00038047+0.0010311i,-0.00072608+0.00032474i,-0.0011226-6.4235e-05i,-0.00085279-0.00031445i,-1.4399e-05-0.00086236i,0.00058992-0.0006159i,0.00065321+9.8741e-05i
4.3037e-05+0.00054428i,-0.00066337-0.00028274i,0.00022811+0.00097284i,0.00075658+0.0013411i,0.0012043+0.0016169i,0.001081+0.0014552i,-0.0004002+0.00033207i,-0.00056377-0.00044983i,-0.00040426-0.00065045i,-0.0003423-0.00052044i,-0.00052222+1.1142e-05i,-0.00063877+0.00044942i,-0.00030256+0.00044015i,-0.00035057+0.00024639i,-0.00021713-0.00024732i,0.00034373-0.00023466i,0.00020872+0.00069002i,0.00012381+0.00094606i,0.00027938+0.00054559i,0.00053242-0.00044059i,0.00071666-0.00072591i,0.00031539+0.0004504i,0.00078928+0.001005i
0.0010446-5.572e-05i,0.0016241+0.00040575i,0.00012335+0.00090644i,-0.0017095+0.00088206i,-0.0015443-0.00052117i,9.7415e-06-0.001109i,0.00073931-0.00067793i,0.00031437-0.00046574i,0.00027341+8.6774e-05i,0.00050758+0.00041839i,0.00024498+0.00032635i,-0.0005274+0.00042309i,-0.0010125+1.22e-05i,-0.00060114-0.00050528i,-0.0001514-0.00011904i,0.00086969-0.00012916i,0.0009231-0.00056033i,0.00016186-0.00044871i,0.00018145-0.00061428i,0.00025703-0.0004731i,-0.00031394+0.00016361i,-0.00018001-0.00016269i,0.00026234+0.00018411i
-0.00029133+0.0020861i,-0.00052618+0.001764i,0.001011+0.0021847i,0.0021414+0.0022203i,0.0015751+0.0010484i,0.00088207+0.00037128i,0.00023096+0.00085977i,-0.00015529+0.00069295i,-6.0182e-05+0.0003679i,-0.00031129+0.00043727i,-8.9996e-05+0.00071516i,0.00048818+0.0010202i,0.00020164+0.00061057i,-8.4765e-06+0.00061292i,-0.0002458+0.00053247i,-0.00069698+7.5663e-05i,-6.7369e-05-0.00074536i,0.00061205-0.0011214i,0.00076358-0.00030694i,-0.00054271+0.00031218i,-0.00088016+0.00047411i,0.00027865+0.00030294i,0.00058292+0.00039654i
0.0019061+0.00094095i,0.0013781-0.0003334i,0.001762-0.00055765i,0.0014749-0.00044856i,-0.00012231-0.0011277i,-0.00027174-0.00058925i,0.00022629-0.0003549i,0.00024678-0.0013481i,0.00033374-0.0015232i,-0.00016128-0.00068561i,-0.00040849-0.00079999i,-0.00043198-0.00071808i,-0.0002519-0.00019041i,0.00023041-0.00060022i,0.00011296-0.0010297i,-0.00056263-0.0003097i,-0.001044+0.0004785i,-0.00069259+0.00057119i,-5.9733e-05-1.6342e-05i,8.5164e-05-0.00041493i,0.00018816-0.0003014i,0.00011083-0.00058237i,-0.00032488-0.00076673i
-0.0013781-0.0004804i,-0.00094315-9.7371e-05i,-0.0017834-0.00027166i,-0.001131-0.00047754i,-0.00041396+8.4126e-05i,-0.00025571+0.00078935i,0.00037317+0.0010378i,0.000257+0.00015966i,-0.00018315-0.00072206i,-0.00022394+4.5647e-05i,-0.0006252+0.00040198i,-0.00076441-0.00022844i,0.00021621-0.0001707i,0.00010632+1.2472e-05i,-0.0005638-0.00021542i,7.3167e-05-0.00024388i,0.00051084+0.00025487i,0.00027154+0.0004265i,0.00090828+0.00038613i,0.0010183+0.00053421i,5.5713e-05+0.00059718i,-0.00098228+0.00030775i,-0.00020185+0.00071057i
-0.00033529-0.00098032i,0.00011729-0.00059177i,-0.00079223-0.00025552i,-0.001058+0.00042074i,-0.00035436+0.00064465i,0.00045273+0.00029838i,0.0010183+0.00082241i,0.001009+0.00041941i,0.00073303-0.0010011i,7.3291e-05-0.0008776i,-0.00060805+0.00023822i,-0.00065037+0.0006733i,-0.00036078+0.00079775i,-0.00061574+0.0002504i,-0.00088825-0.00055502i,-0.0010026-0.0010015i,-0.00025341-0.0011449i,0.00047393-0.00093707i,0.00065497-0.00093421i,0.00089555-0.000436i,0.00085462+0.00040395i,0.00085082+0.00045144i,0.00041286+0.00019566i
0.0010813+0.00038213i,0.000801+0.00082531i,0.0010111+0.00058183i,0.00078107-0.00088137i,0.00018239-0.0020564i,0.00061275-0.0024399i,0.0011985-0.0028517i,0.0015121-0.0024616i,0.00092498-0.0017109i,0.00021836-0.00091484i,-0.00011087-0.0001997i,-0.00071657-5.1779e-05i,-0.0010665-0.00030132i,-0.00039698-0.00093007i,-0.00016758-0.00079869i,-0.0011098-0.00058826i,-0.0011547-0.00063676i,-0.00040571-5.346e-05i,-0.00014569+0.00026682i,-3.9951e-05-6.4207e-05i,5.897e-05+4.418e-05i,0.00038672+0.00040271i,0.00034378+0.00071238i
9.2676e-05-0.0011523i,-0.00080267-0.0018948i,-0.0015549-0.0017849i,-0.0013467-0.00018565i,-0.00097217+9.7124e-05i,-0.00091591-0.00080547i,-0.00043246-0.00083331i,-0.0002634-0.00031524i,-0.00069111-0.00044422i,-0.00094766-0.00010461i,-0.0012625-5.2201e-05i,-0.0012055+5.6697e-05i,-0.00062542+0.00048522i,-0.00033334+0.00023557i,0.00010054-0.00070779i,0.00023494-0.0011484i,0.00011979-0.001058i,0.00011002-0.00081533i,-0.00033743+0.00010444i,-0.00045965+0.0010183i,-0.00068577+0.00055979i,-0.00099553-0.00021954i,-0.00057114+0.00028138i
0.0023971-0.0008218i,0.0026112-0.0012866i,0.0021702-0.0017345i,-7.5066e-05-0.0020432i,-0.0012972-0.0015753i,-0.00092721-0.0006987i,-0.00040845-0.00013732i,-0.00014431-0.00010918i,-7.6855e-05-0.00031633i,-0.00033896+0.00044576i,-0.00085431+2.4703e-05i,-0.00061872-0.00064186i,-0.00023369-0.00060006i,-0.00041065-0.00042837i,-0.00019101-0.00055566i,0.00037256-0.00025465i,0.00065245+1.9739e-05i,0.00017753+0.00012602i,-0.00034529+0.00030824i,0.00016084-2.1223e-05i,0.00013686+1.4802e-05i,-0.0003797+0.00074984i,-0.00057228+0.00050981i
0.0028661-0.0029893i,0.0033082-0.0025306i,0.0024504-0.0026975i,0.0016034-0.0020156i,0.00088451-0.00062541i,0.00017134+0.0005921i,0.00056684+0.0010274i,0.0011412-0.00082028i,0.00052468-0.0017462i,-0.0002668-0.0015953i,-0.00045535-0.0012017i,-0.0005493-0.00095205i,-0.000462-0.0012442i,-0.00049672-0.00080703i,-0.00019533-0.00046649i,0.00066909-1.4742e-05i,0.0010342+0.00045089i,0.00076843-0.00022549i,0.00031532-0.00054541i,0.00015288-9.6162e-05i,8.964e-05+2.5722e-05i,0.00032846+7.4268e-05i,0.00058614-0.00034705i
-0.0014137+0.00040339i,-0.00058478+0.00068278i,-0.00036301+0.00037947i,-0.00040889+0.00027646i,-0.0006006+0.00068131i,3.9842e-05+5.1245e-06i,0.00044129-0.00059676i,0.00011347-0.00050076i,6.3531e-05-0.00068007i,-0.00016075-0.00045721i,-0.00069837+8.1834e-05i,-0.00046215+4.6066e-05i,6.4265e-05-3.9704e-05i,0.000287-0.00041081i,0.00069653-0.00012656i,0.0010864+0.0005595i,0.00088648+0.00033892i,0.00057057-0.00023665i,4.8852e-05-0.00073351i,-3.8865e-05-0.00038898i,-5.8488e-05+0.0001492i,-0.00029135-0.00016954i,-0.00057049-0.00048524i
0.00047332-0.0012389i,-0.00017866-0.00083159i,-0.0002818-0.0004786i,0.00068333-6.6035e-05i,0.00026707-0.00020151i,-0.00074233+8.8169e-05i,6.1008e-05+0.00034016i,0.0011226-0.00013814i,7.5696e-06-0.00084308i,-0.00070937-0.0013972i,-0.00045057-0.0013429i,-0.00054928-0.001101i,-0.0007651-0.00048213i,-0.00034554+0.00021906i,0.00014073+0.0006955i,0.0005309+0.00074457i,0.00020121+8.2426e-05i,-0.0004196-1.9338e-06i,-0.00011649-0.00056357i,-0.00024203-0.00097039i,-0.00063261-6.2195e-05i,-0.00031687+0.00024924i,7.47e-05+0.00047777i
