-0.0048625-0.0020999i,-0.0046156-0.0017384i,-0.0049811-0.00025904i,-0.0050029+0.0014274i,-0.0048207+0.0022615i,-0.0025482+0.0013837i,-0.00060045+0.00059275i,-0.00054973+0.00097961i,-0.00065985+0.00054292i,-0.00069117+8.2564e-05i,-0.00030184+0.00046792i,-0.00020751+0.0012009i,-0.00057372+0.00078694i,-0.00057551+0.00064252i,-0.0011647+0.0013829i,-0.00046283+0.0015011i,0.00066494+0.0010731i,0.00030607+0.00051178i,0.00041045+0.00053774i,0.00063055+0.0011682i,3.7591e-05+0.00063116i,-4.9453e-05-0.00058554i,0.00029599-0.00080303i
0.049431+0.020659i,0.048173+0.014781i,-0.0057169-0.061916i,-0.1346-0.15861i,-0.19452-0.22435i,-0.12593-0.31107i,-0.089713-0.35157i,-0.097428-0.22003i,-0.057014-0.052695i,-0.031597-0.0069722i,-0.035723+0.008381i,-0.0083828+0.037616i,-0.0077911+0.035645i,-0.06448+0.035617i,-0.10751+0.072811i,-0.10254+0.13357i,-0.046044+0.17316i,0.042906+0.14811i,0.086507+0.07076i,0.05796+0.0052427i,0.024362-0.01417i,0.012589-0.018341i,-0.0080514-0.019523i
0.037842+0.027724i,0.038341+0.067881i,0.033505+0.14078i,-0.0050828+0.19251i,-0.10838+0.21434i,-0.21247+0.24043i,-0.19664+0.31046i,-0.07018+0.3459i,0.032569+0.30341i,0.064781+0.25872i,0.065729+0.20299i,0.056867+0.13019i,0.062745+0.078168i,0.083705+0.040979i,0.098896+0.010864i,0.10703-0.013984i,0.092243-0.043656i,0.039668-0.058249i,-0.01202-0.028665i,-0.024689+0.018092i,-0.0159+0.036052i,-0.0052065+0.03957i,0.020995+0.045774i
-0.22313-0.029602i,-0.40096-0.036541i,-0.45171-0.066531i,-0.35893-0.080234i,-0.22344+0.0068513i,-0.062486+0.12137i,0.070968+0.046499i,0.055663-0.12581i,-0.020297-0.15889i,-0.019745-0.089773i,0.027451-0.01404i,0.064696+0.022637i,0.058356+0.019806i,0.031745+0.023406i,0.022339+0.025526i,0.0082579-0.0045632i,-0.031042-0.036915i,-0.06237-0.022296i,-0.046847+0.0078914i,-0.0080679-0.0034285i,0.0045792-0.030567i,-0.0065458-0.04957i,-0.021193-0.071009i
0.21311-0.19839i,0.32464-0.33866i,0.23931-0.24602i,0.083469+0.10757i,0.13647+0.28997i,0.18589+0.089576i,-0.021467-0.081337i,-0.16044+0.007744i,-0.063384+0.072258i,0.028883-0.01353i,0.023232-0.096923i,-0.013944-0.11874i,-0.047945-0.091652i,-0.049226-0.035293i,-0.017284+0.0050606i,0.0086876+0.036955i,0.034084+0.077364i,0.077581+0.084372i,0.096204+0.048346i,0.066101+0.017152i,0.034372+0.0077751i,0.01764+0.0088955i,-0.0052345+0.025356i
-0.081145+0.39878i,-0.033845+0.73846i,0.15396+0.75508i,0.31336+0.31501i,0.20971-0.099612i,0.036851-0.10678i,0.048914+0.067759i,0.099476+0.11431i,0.062756+0.071135i,0.0062129+0.056959i,-0.013562+0.077159i,0.0070412+0.11418i,0.069671+0.12258i,0.12937+0.065942i,0.139-0.0064841i,0.12624-0.06707i,0.096203-0.13254i,0.031958-0.17393i,-0.023755-0.15042i,-0.036449-0.089609i,-0.032301-0.049636i,-0.03371-0.033054i,-0.018459-0.013835i
-0.25961-0.38713i,-0.54091-0.7209i,-0.73456-0.79784i,-0.68993-0.50816i,-0.46526-0.18386i,-0.22251-0.030164i,-0.038577+0.033537i,0.075413+0.065647i,0.11143+0.071547i,0.1011+0.046539i,0.084168+0.015324i,0.083228-0.0068085i,0.070796-0.033556i,0.023261-0.05249i,-0.030655-0.056994i,-0.087065-0.044111i,-0.14299+0.012885i,-0.15748+0.095618i,-0.10677+0.12602i,-0.033995+0.084736i,0.0058852+0.041416i,0.021143+0.030963i,0.037892+0.017104i
0.47824+0.15327i,0.88376+0.29461i,0.961+0.44351i,0.60421+0.58009i,0.23093+0.62994i,0.04453+0.45653i,-0.088293+0.17265i,-0.15676+0.021092i,-0.12813-0.021302i,-0.10773-0.031868i,-0.10371-0.027388i,-0.078975-0.04611i,-0.064463-0.063054i,-0.05747-0.030901i,-0.03555+0.030824i,0.011036+0.079165i,0.082696+0.08661i,0.13559+0.048414i,0.11582-0.00497i,0.04095-0.044261i,-0.014104-0.069152i,-0.028673-0.086428i,-0.04237-0.084634i
-0.42434+0.14185i,-0.72921+0.23061i,-0.65742+0.1167i,-0.2149-0.22945i,0.064642-0.454i,0.10185-0.31708i,0.16979-0.088012i,0.21125-0.025048i,0.15549-0.033428i,0.094211-0.012831i,0.050864+0.033556i,0.022393+0.082794i,0.022+0.097631i,0.046441+0.065445i,0.076331+0.0080518i,0.081523-0.054417i,0.048409-0.10508i,-0.0038217-0.11413i,-0.040186-0.06559i,-0.048126+0.0095421i,-0.050385+0.059992i,-0.059914+0.071151i,-0.054923+0.058133i
0.15199-0.33398i,0.20914-0.63252i,0.020109-0.64799i,-0.29602-0.24146i,-0.30371+0.13455i,-0.089766+0.11482i,-0.044895-0.049803i,-0.096435-0.067724i,-0.071426-0.0030239i,-0.00041214+0.020885i,0.045512-0.00023267i,0.044116-0.029057i,0.03108-0.041456i,0.018674-0.050524i,-0.013114-0.058269i,-0.063615-0.044785i,-0.11209-0.0033225i,-0.11659+0.049154i,-0.054266+0.069713i,0.026491+0.045517i,0.069764+0.020029i,0.080534+0.02409i,0.074554+0.039169i
0.074959+0.32053i,0.183+0.61754i,0.32505+0.71924i,0.39208+0.47009i,0.24175+0.17085i,-0.0023112+0.082128i,-0.11065+0.089634i,-0.11726+0.057359i,-0.11075+0.0071871i,-0.099761-0.012252i,-0.058104+0.0089866i,0.014593+0.028985i,0.047709+0.019307i,0.014758+0.022554i,-0.017173+0.059282i,0.0089652+0.10099i,0.077789+0.10985i,0.12367+0.068438i,0.1016+0.0022158i,0.039842-0.048016i,-7.9701e-05-0.070929i,-0.0058448-0.086506i,-0.0051769-0.08812i
-0.14802-0.15776i,-0.32107-0.37114i,-0.46664-0.49461i,-0.45375-0.35584i,-0.24692-0.092144i,0.0049547+0.072713i,0.12482+0.13749i,0.14982+0.19058i,0.15809+0.1994i,0.12171+0.12294i,0.041016+0.031693i,-0.038503-0.018647i,-0.071208-0.017196i,-0.020001+0.010848i,0.07036+5.8746e-05i,0.10435-0.060147i,0.0647-0.10519i,0.0055393-0.095735i,-0.029261-0.045224i,-0.033823+0.006181i,-0.035084+0.026972i,-0.049825+0.024938i,-0.051346+0.013759i
0.076362+0.046355i,0.14569+0.1964i,0.20358+0.43264i,0.20401+0.51989i,0.1129+0.31607i,-0.010498+0.019699i,-0.056636-0.14944i,-0.034174-0.22191i,-0.022236-0.22543i,-0.020869-0.1465i,-0.0056541-0.052949i,0.021284+0.017596i,0.052308+0.03519i,0.042007-0.019892i,-0.025079-0.071128i,-0.085078-0.068429i,-0.098158-0.046535i,-0.077311-0.02498i,-0.040673-0.0090936i,-0.014145-0.0048323i,-0.0059938+0.0062921i,0.0010047+0.030936i,0.0015055+0.046032i
0.064335-0.018878i,0.15024-0.14097i,0.25083-0.40006i,0.25628-0.59749i,0.15967-0.45831i,0.073333-0.13151i,0.018808+0.063729i,-0.034947+0.11643i,-0.04596+0.11007i,-0.016617+0.075596i,0.018818+0.044665i,0.050827+0.0061082i,0.044193-0.026744i,0.0093895-0.0093161i,-0.0048268+0.039823i,-0.0015432+0.084108i,-0.00048792+0.10584i,-0.00048039+0.088867i,-0.0012571+0.049441i,0.0054664+0.01635i,0.028282-0.01061i,0.049368-0.035161i,0.054037-0.038645i
-0.12229+0.051416i,-0.33007+0.1617i,-0.56838+0.35463i,-0.64034+0.53611i,-0.44791+0.51909i,-0.16485+0.30747i,0.00076336+0.10499i,0.035538+0.037163i,0.021508+0.051094i,0.0014766+0.044254i,-0.025715+0.0054237i,-0.056579-0.01954i,-0.064941-0.011442i,-0.039313+0.012536i,0.0079003+0.018726i,0.054996-0.0056351i,0.076124-0.029588i,0.066002-0.026302i,0.051069-0.0083064i,0.034298-0.0017369i,-0.0063917-0.012047i,-0.052855-0.018439i,-0.058917-0.017885i
0.10534-0.16406i,0.28182-0.31357i,0.50668-0.4044i,0.61156-0.39274i,0.49511-0.35057i,0.24226-0.29935i,0.027513-0.21537i,-0.033933-0.13046i,0.014424-0.088322i,0.049358-0.066862i,0.032145-0.016814i,0.020044+0.047178i,0.036121+0.068648i,0.052205+0.042966i,0.04858+0.0040977i,0.020736-0.028321i,-0.0092388-0.041356i,-0.02225-0.035739i,-0.032582-0.034796i,-0.044231-0.033043i,-0.036186-0.0023703i,-0.0053394+0.031176i,0.0065788+0.029756i
-0.016589+0.20717i,-0.11322+0.40689i,-0.31266+0.4616i,-0.5127+0.35578i,-0.54149+0.30693i,-0.37632+0.33726i,-0.15964+0.32582i,-0.033527+0.24624i,-0.02847+0.13928i,-0.062155+0.074734i,-0.036306+0.05271i,0.016178+0.011911i,0.023649-0.032316i,0.0070898-0.053659i,-0.0086291-0.057807i,-0.024821-0.039897i,-0.030474-0.015227i,-0.022734-0.00039128i,-0.012575+0.018832i,0.00034101+0.03513i,0.020209+0.01709i,0.027663-0.01963i,0.021593-0.025854i
-0.10569-0.1867i,-0.1347-0.33618i,0.030961-0.32856i,0.32383-0.18699i,0.44288-0.16578i,0.31747-0.22804i,0.16977-0.21014i,0.11651-0.15299i,0.099236-0.094622i,0.088478-0.052218i,0.067073-0.046874i,0.031561-0.037379i,0.013818-0.012299i,-0.0025069+0.0072218i,-0.034606+0.025546i,-0.048289+0.047668i,-0.033286+0.060678i,-0.011508+0.051897i,0.013012+0.02666i,0.023771+0.0022167i,-0.0020017-0.0059159i,-0.038263+0.0028157i,-0.045298+0.0073911i
0.22401+0.062461i,0.39103+0.061299i,0.29216-0.042466i,-0.069879-0.096192i,-0.26566+0.073529i,-0.16371+0.23014i,-0.082127+0.14385i,-0.13549+0.024507i,-0.14269+0.010958i,-0.082717+0.016047i,-0.045653+0.010552i,-0.027576+0.0016277i,-0.01688-0.0098242i,0.0021579+0.00082544i,0.053848+0.023854i,0.10648+0.01322i,0.11402-0.019785i,0.079633-0.03217i,0.037149-0.029739i,0.01531-0.026903i,0.022715-0.018149i,0.042191-0.0035137i,0.04545+0.0070865i
-0.26753+0.093305i,-0.52109+0.23451i,-0.55321+0.39961i,-0.2504+0.39564i,0.037473+0.13129i,0.1055-0.10028i,0.1163-0.056144i,0.15627+0.065368i,0.1474+0.072066i,0.076945+0.022257i,0.0092496+0.007642i,-0.022656+0.029387i,-0.018502+0.040323i,-0.001813+0.012945i,-0.0081367-0.038583i,-0.047056-0.076388i,-0.08106-0.079073i,-0.079147-0.057467i,-0.059254-0.027331i,-0.048141-0.0050901i,-0.046581-0.0043174i,-0.042796-0.021219i,-0.0296-0.036234i
0.18133-0.18092i,0.39234-0.4075i,0.50173-0.5629i,0.34321-0.48017i,0.072741-0.1964i,-0.095831+0.011717i,-0.15333+0.0029755i,-0.14037-0.071177i,-0.096693-0.079007i,-0.05281-0.030627i,0.0010328+0.0086505i,0.049668+0.0034039i,0.051933-0.015219i,0.017313-0.010929i,-0.011196+0.015878i,-0.018026+0.052135i,-0.019807+0.074287i,-0.023755+0.068706i,-0.014009+0.04712i,0.0057626+0.026841i,0.0098084+0.020325i,-0.0063544+0.028393i,-0.025505+0.033619i
-0.025365+0.20067i,-0.13979+0.40707i,-0.29324+0.54797i,-0.31238+0.47427i,-0.1591+0.2416i,-0.0062683+0.056647i,0.041361+0.019486i,0.022611+0.043612i,0.0035234+0.044884i,0.00078442+0.027199i,-0.0043408+0.010205i,-0.016848+0.0035216i,-0.013467+0.0078044i,0.010209+0.006971i,0.030108-0.0064076i,0.041147-0.011372i,0.058956+0.0063552i,0.077127+0.026971i,0.070082+0.025291i,0.041487+0.0077675i,0.026249-0.0023468i,0.033971-0.002065i,0.039505+0.003958i
-0.041657-0.091962i,0.018609-0.22021i,0.19812-0.33068i,0.30921-0.29932i,0.22444-0.10947i,0.1103+0.071064i,0.072904+0.099853i,0.05002+0.077586i,0.043621+0.087298i,0.056292+0.063198i,0.0455+0.017658i,0.030441-0.001965i,0.022309-0.01083i,0.0042433-0.011152i,-0.011538+0.0019404i,-0.013241-0.0019218i,-0.01274-0.035106i,-0.019778-0.064483i,-0.024523-0.063044i,-0.018375-0.043866i,-0.011821-0.035551i,-0.0097024-0.039429i,-0.0014008-0.039768i
0.01896-0.046691i,-0.10461-0.054627i,-0.34412+0.020265i,-0.46851+0.098631i,-0.33646+0.029305i,-0.16272-0.11368i,-0.085078-0.13918i,-0.019201-0.11605i,0.013151-0.14096i,-0.009559-0.12999i,-0.02082-0.07574i,-0.019858-0.035099i,-0.018257-0.0099753i,-0.0010413-0.0029924i,0.02449-0.010353i,0.030599-0.017897i,0.0092922-0.017224i,-0.012749-0.0041625i,-0.018603+0.014893i,-0.020128+0.027749i,-0.030124+0.030942i,-0.044+0.026794i,-0.049596+0.016844i
0.094735+0.11155i,0.29608+0.20456i,0.55341+0.19755i,0.60299+0.11017i,0.39327+0.12001i,0.18979+0.1878i,0.086282+0.16029i,-0.0079037+0.1248i,-0.052852+0.14754i,-0.037069+0.14012i,-0.022392+0.10191i,-0.0045057+0.066803i,0.0087229+0.030622i,-0.0029262+0.0090416i,-0.023106+0.0043342i,-0.029855+0.012285i,-0.019442+0.026651i,-0.0059606+0.025062i,-0.0012379+0.0064077i,0.0029332-0.0035087i,0.021459+0.0060833i,0.042418+0.019533i,0.041652+0.023685i
-0.18943-0.081032i,-0.46825-0.13874i,-0.72138-0.13832i,-0.6896-0.078253i,-0.43119-0.089022i,-0.23856-0.14365i,-0.13071-0.1019i,-0.0010484-0.053396i,0.067195-0.078316i,0.043198-0.084641i,0.020434-0.055192i,0.017258-0.03443i,0.014977-0.012676i,0.023717+0.009208i,0.03642+0.010852i,0.032167-0.0059476i,0.0097293-0.0172i,-0.0078473-0.00073628i,0.0039007+0.025399i,0.026545+0.016033i,0.020172-0.02589i,-0.0045613-0.051976i,-0.0076761-0.043494i
0.18111-0.041295i,0.46258-0.059449i,0.70512-0.058016i,0.6593-0.018382i,0.42411+0.075185i,0.27546+0.14607i,0.18774+0.072656i,0.049577-0.024106i,-0.034548-0.012609i,-0.012459+0.020902i,0.0052263+0.02036i,-0.0072858+0.021808i,-0.0052903+0.015198i,-0.0037467-0.012201i,-0.017629-0.026376i,-0.022238-0.012285i,-0.0019054+0.0077602i,0.025411+0.0051633i,0.023216-0.019813i,-0.010048-0.023807i,-0.030176+0.0091831i,-0.019255+0.034971i,-0.0090255+0.022243i
-0.10997+0.089565i,-0.31464+0.14559i,-0.54731+0.13375i,-0.57295+0.061636i,-0.40962-0.034388i,-0.28906-0.10773i,-0.23504-0.049092i,-0.12925+0.068448i,-0.015663+0.079138i,0.013983+0.023282i,0.017603-0.0015223i,0.036417-0.011161i,0.038228-0.017441i,0.032347+0.0021051i,0.042673+0.024928i,0.052298+0.014893i,0.039721-0.021469i,0.0097315-0.042654i,-0.013628-0.025734i,-0.0083144-0.0017709i,0.012122-0.0050445i,0.013063-0.021451i,-0.00095279-0.013673i
-0.0021671-0.051249i,0.099786-0.079767i,0.28896-0.05787i,0.37232+0.0046091i,0.28284+0.093263i,0.21555+0.18894i,0.22195+0.15961i,0.15972+0.02343i,0.032897-0.033997i,-0.038236-0.00074408i,-0.050817+0.020197i,-0.051543+0.014319i,-0.05026+0.0013763i,-0.051753-0.023695i,-0.064245-0.04379i,-0.082316-0.0288i,-0.092485+0.012109i,-0.08167+0.041749i,-0.04439+0.038043i,-0.013179+0.01213i,-0.014891-0.0042869i,-0.022639-0.0003756i,-0.013673-0.00040019i
0.040248-0.045523i,-0.018419-0.10715i,-0.20057-0.14144i,-0.32106-0.11289i,-0.24342-0.11328i,-0.14016-0.21094i,-0.13218-0.23963i,-0.10314-0.12382i,-0.012053-0.034444i,0.042107-0.030699i,0.04291-0.026998i,0.033784-8.1199e-05i,0.02791+0.028476i,0.03316+0.05835i,0.058933+0.077415i,0.092324+0.064732i,0.11397+0.039991i,0.10892+0.025888i,0.070374+0.016915i,0.027302+0.009903i,0.011583+0.0042989i,0.010927+0.0014024i,0.0083417+0.0072486i
0.010055+0.12859i,0.07947+0.25872i,0.21836+0.32618i,0.28399+0.27505i,0.18808+0.23708i,0.070275+0.29678i,0.027799+0.30628i,-0.0018212+0.21157i,-0.029658+0.12533i,-0.027972+0.07769i,-0.019071+0.03703i,-0.0095698+0.0045236i,0.0072934-0.019561i,0.014912-0.052257i,-0.0045455-0.086687i,-0.037903-0.098348i,-0.056044-0.092095i,-0.04862-0.079607i,-0.02938-0.052656i,-0.021329-0.01583i,-0.023869+0.015891i,-0.017559+0.026033i,-0.005582+0.010053i
-0.072802-0.14218i,-0.19979-0.29487i,-0.31512-0.37125i,-0.30121-0.31155i,-0.16494-0.25929i,-0.03571-0.29515i,0.031689-0.28771i,0.074099-0.20173i,0.081976-0.12303i,0.055793-0.066105i,0.040755-0.016745i,0.031705+0.011765i,0.0078185+0.0255i,-0.010471+0.049634i,-0.006594+0.078589i,0.0057678+0.085993i,0.0019772+0.071405i,-0.011099+0.050936i,-0.0042921+0.030686i,0.027258+0.0069387i,0.053987-0.020081i,0.048397-0.037267i,0.020267-0.031347i
0.1262+0.072898i,0.25863+0.17954i,0.33507+0.26622i,0.26096+0.27611i,0.11492+0.27745i,0.0055426+0.29906i,-0.066366+0.26025i,-0.10772+0.17047i,-0.09527+0.096423i,-0.063427+0.040165i,-0.055369-0.0017217i,-0.044356-0.022077i,-0.012088-0.035009i,0.01542-0.056746i,0.02008-0.077595i,0.010894-0.075305i,0.0083152-0.047153i,0.0090477-0.017316i,-0.00605-0.0079599i,-0.035723-0.013115i,-0.059647-0.012883i,-0.06117+0.00038256i,-0.039603+0.015939i
-0.10043-0.010079i,-0.20471-0.050704i,-0.24462-0.13108i,-0.16488-0.19727i,-0.050503-0.22193i,0.036013-0.20643i,0.10859-0.13182i,0.14466-0.050388i,0.12156-0.024205i,0.076456-0.01984i,0.058109+0.0014147i,0.051189+0.021793i,0.024131+0.029874i,-0.010968+0.041516i,-0.031071+0.057154i,-0.031025+0.059522i,-0.02113+0.043303i,-0.0111+0.021821i,0.0031822+0.012764i,0.021809+0.01396i,0.031417+0.017107i,0.031159+0.017883i,0.027288+0.0083778i
0.035399-0.032784i,0.065481-0.017667i,0.052568+0.060261i,-0.014871+0.16658i,-0.065681+0.2042i,-0.086767+0.1419i,-0.10483+0.015673i,-0.10593-0.077252i,-0.087062-0.072625i,-0.064846-0.032357i,-0.058187-0.024588i,-0.05658-0.030668i,-0.034216-0.024929i,0.0062356-0.021832i,0.039505-0.027721i,0.047968-0.029911i,0.036896-0.016906i,0.021391+0.0050529i,0.0058736+0.011396i,-0.013426+0.0028357i,-0.021445-0.0020553i,-0.0080859-0.0092964i,0.00060444-0.020338i
0.013755-0.0045469i,0.049409-0.02646i,0.1001-0.096314i,0.13467-0.17132i,0.11827-0.17441i,0.076309-0.099517i,0.025701+0.013539i,-0.019871+0.099791i,-0.020527+0.10521i,0.005626+0.067752i,0.026996+0.055353i,0.041482+0.053532i,0.034389+0.033374i,0.0069165+0.020689i,-0.013234+0.021914i,-0.0090821+0.013566i,0.011326-0.013211i,0.025147-0.037008i,0.022599-0.030853i,0.022193-0.0072649i,0.023973-0.0029051i,0.0045913-0.012491i,-0.016851-0.0054556i
-0.038158+0.038013i,-0.10111+0.082977i,-0.19163+0.13995i,-0.24198+0.19052i,-0.20089+0.20801i,-0.099527+0.17015i,0.0076094+0.082274i,0.072706+0.00021655i,0.062578-0.025816i,0.020086-0.016208i,-0.0017533-0.019516i,-0.0096846-0.029517i,-0.0081505-0.02167i,0.006847-0.019876i,0.012725-0.034742i,-0.010531-0.039412i,-0.050634-0.020223i,-0.071051+0.0038182i,-0.049643+0.0095177i,-0.023087-0.0036865i,-0.023243-0.0084978i,-0.027336+0.0095948i,-0.017919+0.021962i
0.0071109-0.048101i,0.058704-0.10476i,0.15562-0.14233i,0.2267-0.1474i,0.20281-0.14449i,0.11669-0.12911i,0.028741-0.087389i,-0.026933-0.044799i,-0.024606-0.023559i,0.001787-0.019063i,0.0044149-0.0049576i,-0.0031994+0.021124i,-0.0038646+0.028398i,-0.0097028+0.02686i,-0.014907+0.037998i,-0.0012549+0.051541i,0.030165+0.054202i,0.051013+0.038574i,0.037452+0.015625i,0.013143+0.011629i,0.014038+0.021555i,0.036966+0.016994i,0.049175-0.00071752i
0.021013+0.02722i,-0.01842+0.04754i,-0.14251+0.064746i,-0.25199+0.092473i,-0.22396+0.1289i,-0.12932+0.12525i,-0.0775+0.091813i,-0.051234+0.086316i,-0.026656+0.080754i,-0.014709+0.047566i,-0.0028513+0.0086813i,0.016778-0.022553i,0.028794-0.034816i,0.03344-0.032731i,0.037711-0.035518i,0.033536-0.050854i,0.010224-0.068371i,-0.019444-0.061984i,-0.021579-0.031364i,0.00024685-0.018454i,0.0061463-0.033745i,-0.013897-0.044527i,-0.031376-0.03754i
-0.023219+0.021926i,0.012494+0.048026i,0.14595+0.0719i,0.26825+0.036371i,0.23358-0.048451i,0.136-0.086688i,0.10882-0.080043i,0.11182-0.09148i,0.086057-0.090799i,0.048671-0.05039i,0.020081-0.00023146i,-0.0017831+0.026717i,-0.018575+0.025061i,-0.033187+0.016788i,-0.048112+0.021463i,-0.056904+0.045967i,-0.046898+0.07871i,-0.019317+0.085963i,-0.001624+0.050899i,-0.009529+0.015051i,-0.020538+0.01258i,-0.018568+0.022691i,-0.016999+0.025743i
0.0060031-0.049367i,-0.063735-0.1141i,-0.20798-0.15065i,-0.30819-0.087182i,-0.23903+0.033433i,-0.11498+0.081711i,-0.087336+0.063342i,-0.10882+0.060132i,-0.09647+0.061823i,-0.060161+0.037215i,-0.028445+0.0021359i,-0.0066568-0.014991i,0.0099276-0.0070387i,0.033683+0.0071522i,0.068854+0.0041964i,0.098473-0.024175i,0.10155-0.057271i,0.07562-0.063079i,0.034916-0.0336i,0.0063354-0.0001312i,0.0021388+0.0069585i,0.0092919+0.0031491i,0.018762+0.0067483i
0.046974+0.045789i,0.14488+0.11916i,0.29286+0.16118i,0.34717+0.10219i,0.22594-0.0029688i,0.075386-0.029932i,0.038095+0.012824i,0.066323+0.029451i,0.077129+0.0033382i,0.053888-0.017802i,0.021095-0.011411i,0.0019963+0.00019021i,-0.0064368-0.0069623i,-0.024604-0.028415i,-0.061004-0.043391i,-0.097407-0.037221i,-0.10845-0.02227i,-0.084865-0.013449i,-0.038056-0.0093632i,-0.0028043-0.0044743i,0.0013321+0.0028331i,-0.0020978+0.0023684i,0.0032163-0.0082733i
-0.056762-0.044854i,-0.17391-0.10353i,-0.32495-0.14858i,-0.36844-0.097538i,-0.23843+0.0086914i,-0.076284+0.030932i,-0.0069372-0.037154i,-0.0098172-0.080395i,-0.032573-0.057826i,-0.034304-0.017407i,-0.011728+0.00036267i,0.0048301+0.0014543i,0.0077153+0.012583i,0.017137+0.039479i,0.041047+0.068423i,0.066641+0.08365i,0.07348+0.081042i,0.056495+0.061081i,0.029744+0.029775i,0.01621+0.0065329i,0.021126-0.0045048i,0.017079-0.013377i,-0.0045453-0.017672i
0.04817+0.013924i,0.14735+0.055402i,0.27405+0.10452i,0.30852+0.088419i,0.2011+0.0039727i,0.059028-0.037885i,-0.035325-0.00091393i,-0.068794+0.0507i,-0.041465+0.068951i,-0.0053806+0.049194i,-0.0032905+0.029377i,-0.0059262+0.025215i,0.0066373+0.0063876i,0.012307-0.033493i,-0.00045689-0.078511i,-0.024068-0.11212i,-0.042545-0.11828i,-0.043786-0.090281i,-0.032531-0.047933i,-0.023866-0.023332i,-0.028565-0.015091i,-0.033159-0.0016003i,-0.023068+0.015595i
-0.032776-0.014145i,-0.11055-0.05478i,-0.22665-0.10992i,-0.27606-0.090706i,-0.19285+0.025825i,-0.051185+0.12408i,0.058948+0.12698i,0.10243+0.064312i,0.075406-0.00011198i,0.027723-0.020525i,0.014272-0.016539i,0.0131-0.019492i,-0.0059754-0.011483i,-0.024358+0.02209i,-0.027005+0.072738i,-0.016061+0.11828i,-0.006184+0.13306i,-0.0043715+0.11046i,-0.0057912+0.068418i,-0.0045394+0.035222i,0.0098677+0.022941i,0.031758+0.017988i,0.039597+0.01086i
0.012112+0.026328i,0.072514+0.086583i,0.17007+0.15978i,0.22453+0.14865i,0.17039+0.021986i,0.064534-0.11329i,-0.015952-0.16295i,-0.051702-0.12327i,-0.036596-0.049218i,-0.0036192-0.011012i,-0.00093526-0.0090037i,-0.0079975-0.0013267i,0.0081359+0.0064323i,0.037021-0.010856i,0.062802-0.049907i,0.075819-0.083712i,0.082329-0.089379i,0.079923-0.067981i,0.059148-0.035673i,0.030508-0.014556i,0.0031071-0.021817i,-0.019878-0.043156i,-0.027609-0.049199i
-0.025638-0.039822i,-0.084584-0.11861i,-0.18841-0.18933i,-0.24563-0.15471i,-0.19096-0.017294i,-0.10707+0.097929i,-0.073859+0.14043i,-0.05656+0.13353i,-0.034217+0.083694i,-0.025156+0.037992i,-0.011682+0.031158i,0.010341+0.024622i,0.0076413+0.0019297i,-0.026717-0.0065711i,-0.068727+0.0071776i,-0.098409+0.019619i,-0.1131+0.013982i,-0.099769+0.0023642i,-0.055027-0.0038803i,-0.01729-0.0059215i,-0.010529+0.0083942i,-0.018178+0.035233i,-0.021254+0.043194i
0.033405+0.045829i,0.10686+0.12012i,0.20857+0.19116i,0.24977+0.1631i,0.1939+0.045076i,0.14156-0.045875i,0.15095-0.083564i,0.15113-0.096844i,0.10438-0.074806i,0.054433-0.039784i,0.019602-0.02715i,-0.0082106-0.018969i,-0.011686+0.0039012i,0.021406+0.020966i,0.070042+0.017504i,0.10538+0.010191i,0.11265+0.013417i,0.083591+0.011781i,0.031708-0.00026183i,-0.00077628-0.0020906i,0.0056809+0.0023474i,0.028582-0.0002597i,0.038484-0.00050085i
-0.044925-0.03882i,-0.13488-0.099765i,-0.23787-0.15172i,-0.26472-0.11739i,-0.20369-0.015069i,-0.15797+0.046484i,-0.17808+0.051264i,-0.18473+0.050354i,-0.12716+0.048444i,-0.055203+0.035589i,-0.0082603+0.028257i,0.019238+0.025092i,0.024253+0.0096146i,-0.0030646-0.0091697i,-0.049021-0.018894i,-0.084371-0.026683i,-0.08996-0.035187i,-0.067561-0.029502i,-0.034315-0.0090018i,-0.010341+0.0019829i,-0.0073815-0.0038423i,-0.015529-0.013643i,-0.017211-0.018031i
0.044815+0.014952i,0.12124+0.051117i,0.20339+0.090424i,0.21136+0.083556i,0.14685+0.035857i,0.10722+0.014751i,0.12648+0.037612i,0.13664+0.051823i,0.10017+0.026696i,0.043715-0.0052743i,0.0039306-0.022014i,-0.013372-0.030175i,-0.019124-0.025906i,-0.0081897-0.0079102i,0.017591+0.014706i,0.034427+0.03873i,0.028834+0.059469i,0.016107+0.062226i,0.013241+0.044224i,0.013618+0.021195i,0.010729+0.00768i,0.0051736+0.0021573i,-0.0016526-0.0031585i
-0.02875-0.0076868i,-0.090974-0.025555i,-0.1644-0.052157i,-0.18209-0.046745i,-0.12452-0.013647i,-0.060912-0.015987i,-0.036493-0.073995i,-0.035335-0.11806i,-0.035176-0.097465i,-0.02529-0.046313i,-0.01212-0.0061437i,-0.00099607+0.018495i,0.012513+0.026041i,0.020936+0.012235i,0.015726-0.012918i,0.013297-0.037523i,0.02503-0.054661i,0.029528-0.054573i,0.016037-0.03817i,0.0025239-0.021944i,-0.0030191-0.01349i,-0.0045715-0.0037898i,-0.001948+0.0098922i
