0.0003612+4.9703e-05i,0.0017351-0.0010557i,0.0018287-0.0017093i,-5.3091e-05-0.0019816i,-0.0018415-0.0011635i,-0.0018839+0.00013164i,-0.00059817+0.0004542i,0.00051083+0.00075608i,0.00086384+0.00081158i,0.00050989-4.7539e-05i,0.00065923+0.00014502i,0.0012057+0.0010287i,0.0013453+0.00055458i,0.00085825-0.00041386i,0.00029172-0.00023612i,0.00017074+0.00038718i,0.00026837+0.00040507i,0.0002881-3.6571e-06i,4.7472e-05+7.8003e-05i,-0.00029891-0.0001609i,-0.00050321+0.00017253i,-0.0011278+0.00050962i,-0.0012288-0.00041749i
-0.00029124+0.0022847i,-0.00064949+0.0028997i,0.00020571+0.0028085i,0.001127+0.00086712i,0.00094132-0.00055693i,0.00066108-0.0012123i,0.00038721-0.0015506i,0.00028383-0.00086458i,-0.00059116-0.00017373i,-0.00042297+0.00027437i,0.00082587+0.00037335i,0.0010792-3.465e-05i,0.00095256-0.00037799i,0.00049332-0.0004725i,-4.0357e-05-0.0010005i,-0.00018055-0.0010969i,-0.00016535-9.5092e-05i,-0.00022001+0.00099098i,0.00012983+0.0010181i,0.00028993+0.00023947i,0.00010774-0.00046778i,0.00025654-0.00058903i,-6.3728e-05-0.00049811i
-0.0012167+9.4753e-05i,-0.00065623-0.00071476i,-0.0013832-0.00012048i,-0.00010762+0.0006985i,0.0013108+0.0003872i,0.00063108+6.6526e-05i,-7.2032e-05-0.00048681i,-0.00050499-0.00022099i,-0.00040414+0.00064605i,-0.00047739+0.00034726i,4.8545e-05-0.00031411i,0.00084607+0.00025198i,0.0010702+0.00090865i,0.00080741+0.00052457i,0.00044691-0.00020137i,-0.00043507-0.00064157i,-0.0009989-0.00073692i,-0.00032817-0.00013441i,-0.00014682-5.5938e-05i,2.8881e-05-0.0012711i,-0.00014231-0.0015134i,-0.00081855+5.9631e-05i,-0.00057812+0.001079i
0.0013289-0.0018313i,0.0019629-0.0025795i,0.0019301-0.0019593i,0.00017802-0.001152i,-0.00065577-0.0010909i,-0.00031795-0.00093039i,6.2959e-05-0.001461i,-0.0004327-0.0020661i,-0.0014117-0.001017i,-0.0013756-0.00031849i,-0.00087305-0.00031681i,-0.00067772+0.00060553i,-0.00021018+0.0010786i,-3.3595e-05+0.0001335i,0.00024136-0.000474i,0.00011357+0.00015127i,-0.00047968+0.00042689i,-0.00086484+0.00046443i,-0.00044082+0.00031816i,0.00038073-0.00012464i,0.00041703-0.00056655i,-0.00031565-0.00088129i,-0.00069451-0.0010545i
0.00018178+0.00079321i,0.00018422+0.0017545i,0.00050259+0.0029391i,0.00096893+0.0018668i,0.0009468+0.00097344i,0.001007+0.00029929i,0.00012757-0.00080542i,-0.0010977-0.00071505i,-0.0011638-0.00014659i,-0.00052566+7.3535e-06i,-0.0002869+0.000257i,0.00022492+0.001277i,0.0010275+0.001018i,0.00090251-1.1203e-05i,0.00022877-0.00012902i,-0.0005007-0.00034112i,-0.00076165-0.00028754i,-0.00016997+7.1611e-05i,0.00026578-2.5966e-05i,-0.00032287+0.00012755i,-0.00059488+0.0002882i,-0.00014876+3.1816e-05i,-0.00058445-0.00043833i
0.00047787-0.0017138i,0.0008652-0.0014461i,-0.0004745-0.0015504i,-0.0016-0.0023609i,-0.0013942-0.0017536i,-0.00049491-0.0011967i,0.00064025-0.0011612i,-0.00031379-0.0004643i,-0.0013112-0.00044891i,-0.00020036-0.00020396i,0.00038234+0.00013198i,0.00051401+0.00016132i,0.00059544+0.00042685i,-2.2007e-08-0.00030772i,-0.00030292-0.0005062i,4.5654e-05+0.00013075i,0.0002703+0.00021516i,0.00015923-5.5276e-05i,0.00028177-0.00066103i,0.00039821-0.0012668i,-0.00016871-0.0010055i,-0.00074585-0.00012179i,-0.00096442+8.7407e-05i
0.00062816-0.00095298i,0.00043562-0.00042249i,0.00041462-0.00015707i,0.00057225+0.00020435i,7.9945e-05+0.000649i,-1.6181e-05+0.00044373i,-0.00051795+2.5894e-06i,-0.0011939-0.00046611i,-0.00097239-0.00041756i,-0.00061043-0.00034457i,4.0141e-05-4.1875e-05i,0.00084163+0.00033749i,0.0012085+0.00012834i,0.00071934-0.00010276i,-0.0002388-8.2287e-05i,-0.00078441+0.00022015i,0.00026187+7.0003e-05i,0.0010631-0.0001259i,0.00032554-7.6035e-05i,-0.00017289+0.00015636i,-0.00018436-0.0001123i,-4.8677e-06-0.00096928i,-7.4863e-05-0.0011766i
0.0014395-0.0021641i,0.0013625-0.0026304i,0.00097108-0.0030886i,0.00024025-0.0023192i,-0.00037501-0.0014484i,-0.00067965-0.0010281i,-0.00033967-0.00073615i,-0.00016771-0.00029478i,-0.00072769-1.0294e-06i,-0.0014747-0.00020014i,-0.0010875-7.5662e-05i,-4.9334e-05-0.00055938i,0.0008047-0.00042021i,0.00095342+2.8268e-05i,0.00052698-6.4046e-05i,0.00094292-0.00061007i,0.0013238-0.00060599i,0.0013565+0.00017735i,0.00072215+0.00057315i,-0.00038783-0.00038025i,-0.00086646-0.0013802i,-0.0010127-0.0013019i,-0.00067994-0.0011568i
0.00032405+0.0002317i,0.0012935+0.0013258i,0.0013858+0.0015577i,0.000386+0.0010234i,-0.00043027+0.00067931i,2.1375e-05+3.1778e-05i,2.7036e-05-0.00078524i,-4.8325e-05-0.00034207i,-3.3014e-05+0.00027604i,-0.00022677+0.00024661i,-0.00049385+0.00022117i,-0.00060855+0.00013166i,-0.0005016+7.5154e-05i,-0.00038875-0.00046001i,0.00035299-0.00090821i,0.0006789-0.00023383i,0.00037837+0.00059781i,0.00045238+0.000924i,0.00052678+0.00022255i,-0.00019159-0.00054768i,-0.00042618-0.00053978i,9.3289e-05+0.00031215i,0.00019046+0.00040011i
0.00087246-0.0017305i,0.00059518-0.002414i,-0.00065661-0.001917i,-0.0018854-0.0019862i,-0.0018732-0.0023009i,-0.0007633-0.001809i,-0.0002741-0.00071892i,-0.0011817+6.7647e-05i,-0.0019573+5.4973e-05i,-0.0015787+0.00023204i,-0.00056227+0.00031356i,-0.00026102-0.00042329i,-0.00057515-0.0015194i,-0.00049715-0.0012755i,-0.00051302-0.00072269i,-0.00098741-0.00054757i,-0.00083355+0.00013153i,-0.00019058+0.00028584i,-0.00012912-0.00021399i,-0.00032998-0.00066103i,-0.00022836-0.00087872i,-0.00010808-0.00075152i,3.6551e-05-0.0011519i
0.003076+0.0017038i,0.0032497+0.0014655i,0.0037157+0.0011984i,0.0026946+0.00071198i,0.0012037-0.00075913i,0.00014667-0.0020642i,-0.0003765-0.0016495i,-0.00011765-0.0011374i,-0.00027763-0.0010726i,-0.00079944-0.00052341i,-0.00055523-0.00050427i,0.00018199-0.00013759i,0.0006724+0.00014522i,0.0013325-0.00053054i,0.0020024-0.00043823i,0.0017055+0.00025841i,0.0010639+0.00072299i,0.00056133+0.00028238i,0.00026168-0.00021727i,-3.4096e-06-0.00019206i,0.0001626-0.00068921i,0.00022545-0.00049309i,0.00040107+0.00038245i
0.0024336-0.0010861i,0.0018648-0.0020649i,0.0011887-0.0031488i,0.00017124-0.0020425i,-0.00018385-0.0010699i,-0.00077157-0.0012282i,-0.0010174-0.0010249i,-0.00051447-0.00088864i,-0.0001789-0.001066i,0.00019118-0.0014733i,0.00017314-0.0011561i,0.00030721-5.8704e-06i,0.00065846+0.00088506i,0.00097255-3.8287e-06i,0.0010445-0.0001406i,0.0002146+0.00065527i,-0.001053+0.00031126i,-0.00053253-7.3519e-05i,4.6738e-05-0.00047741i,-0.00023579-0.00067768i,-4.8906e-05-0.00020691i,-0.00053433+0.00056454i,-0.00055757+0.00056734i
0.0020005+0.00066346i,0.0028372+7.5741e-05i,0.0025745-0.0010668i,0.0026966-0.00073071i,0.0015127-0.00057212i,6.3767e-05-0.0010941i,-9.4241e-07-0.001337i,-0.0001736-0.0010988i,-1.103e-05-0.00073443i,-0.00015532-0.00031376i,1.3704e-06+0.00015067i,0.00071324+0.00045195i,0.0012049+0.0001098i,0.0010222-0.00061318i,0.00059557-0.00064175i,0.00029639+6.7119e-05i,-0.00057927-0.0001129i,-0.00071239-0.00047092i,-0.00069478-7.1936e-05i,-0.00067286+0.00029411i,0.00012323-4.8171e-05i,0.00048271+1.5054e-05i,-0.00011199+0.00082059i
-0.0010235-0.0010856i,-0.00049342-0.00096992i,-0.0010889-0.00066984i,-0.00086299+0.00013497i,-8.179e-05-0.00010496i,0.00017229-0.00090756i,0.00050694-0.00096449i,-9.8323e-05-0.00025967i,-0.00059993-1.6294e-05i,-2.5566e-05+0.00014698i,0.0005584+0.00056806i,0.0008236+0.00043357i,0.0010693-6.2514e-05i,0.0012245-0.00062225i,0.00045834-0.00027771i,-0.00017296+0.00021863i,0.00028294+1.0011e-05i,0.00014822+0.00022882i,-0.00033415-0.00018025i,-4.3083e-05-0.0014982i,0.00049464-0.0014045i,0.00061894-0.00046849i,0.00012294-0.00058727i
0.0012545+0.00077788i,0.0023067+0.0019092i,0.0024627+0.0021761i,0.002621+0.00026729i,0.0019269-0.0011694i,0.00024935-0.0017226i,-0.0002589-0.00057298i,-0.00045394+0.00042854i,-0.00023268+0.00014655i,-3.1956e-05-0.00066483i,0.00056203-0.00099341i,0.0013149-0.00031329i,0.00066216+0.00021224i,6.7266e-05-0.00011356i,0.00057281-0.00097651i,0.0001653-0.00080717i,-0.00056017+0.0003814i,-0.00066733+0.00087886i,-8.5137e-05+0.00017597i,-1.4272e-05+6.5773e-05i,-0.00026373+0.00010734i,0.00023042-0.00022467i,0.00023572-0.0004429i
0.00025134+0.00053439i,-0.00031514+0.0005577i,-0.0018763+0.00063398i,-0.0017426-0.00045755i,-0.00079844-0.0015861i,-0.00082518-0.00084163i,-0.00083468-0.00081261i,-0.00062337-0.0007957i,-0.00052241-0.00017851i,0.00079028+0.00010801i,0.0019714+2.7263e-05i,0.0017212-0.00054529i,0.001014-0.00036661i,0.00056225+0.00045979i,0.00031409+0.00027661i,1.8827e-06-0.00033282i,-2.404e-05-0.00017195i,3.9313e-05+0.00024661i,-0.00075447+0.00011279i,-0.00039853-0.00062049i,-0.00057365-0.00047362i,-0.0011679-0.00060503i,-0.00044532-0.0013668i
0.0018183-0.0006632i,0.0018453-0.0014062i,0.0019729-0.0014416i,0.0015206-0.00054132i,0.00095888+9.8005e-06i,0.00076283-0.00074244i,0.00013517-0.0015323i,-0.00092591-0.0010272i,-0.00064079-0.0012529i,0.00015228-0.0017334i,0.00018645-0.00057508i,0.00023564+0.00048306i,-5.6505e-05+0.00066289i,-0.00057565+0.00014959i,-0.00051293-0.00043143i,-0.00025717-0.00022304i,-0.00023673-0.00019373i,-0.00057272-0.00025504i,-0.00027607+0.00021492i,-0.00037791-0.0004959i,-0.00093162-0.0010661i,-0.00072859-0.00085539i,0.00040204-0.00063799i
0.0019556+0.0027638i,0.0016775+0.0025276i,0.001363+0.00054961i,0.0013585-0.00068134i,0.001309-0.0013019i,0.0012674-0.0015794i,0.00070443-0.00074266i,-7.0218e-07-0.00021783i,-0.00012588+7.9606e-05i,0.00037705+0.00033881i,0.00070068-8.7437e-05i,0.00085997-0.00077144i,0.0013171-0.0010165i,0.0008573-0.00018842i,-7.1334e-05-0.00036375i,-1.052e-06-0.00040584i,1.8161e-05+0.00010593i,-0.00028624+0.00018105i,-3.7034e-05+6.8404e-05i,0.00013248-0.00064027i,-0.00036673-0.00034725i,-0.00012941+3.0283e-05i,0.00034369-0.00036837i
0.0018204-0.00048573i,0.0016738+4.3296e-05i,0.0017469+0.00010889i,0.00067787-0.00015884i,-0.00070382-0.00025113i,-0.00035377-0.0010163i,-0.00031237-0.0015195i,-0.00078761-0.000982i,-0.0001516-0.00063063i,0.00012658-0.00085349i,-9.4956e-05-0.00087824i,0.001046-0.00078239i,0.0017704-0.00013598i,0.0014455+9.2407e-05i,0.00070052+0.00026066i,-0.00018254+0.00075746i,0.00030824+0.00042584i,0.0010698+0.00030127i,5.555e-05+0.0002677i,-0.0007309-0.00097052i,-0.00044382-0.0010917i,0.00013595-0.00037319i,3.7287e-05-0.00047454i
-0.00093254-0.0019489i,-0.0016738-0.0020603i,-0.0018157-0.0022123i,-0.0014751-0.0024332i,-0.0015606-0.001914i,-0.00073164-0.0013087i,-0.00082859-0.0007369i,-0.001668-0.00075243i,-0.0016371-0.00059573i,-0.00095146-0.00029738i,-0.00051139+0.00022092i,-7.8879e-05+0.0011181i,8.5043e-05+0.00089343i,6.7806e-05+0.00072725i,-0.00021156+0.0008868i,-0.00016665+0.00038946i,0.00016421-0.0004268i,0.00091405-0.00055243i,0.00069059-0.00041763i,-0.00049226-0.00058076i,-0.00052842-0.00022601i,0.00056752+1.1814e-05i,0.00016049+0.00054095i
2.3387e-05-0.00091917i,0.00049468-0.00086884i,0.00072835-0.00058162i,0.00037954-1.9027e-05i,0.00030881+0.00058795i,0.00063171-0.0002555i,0.00010098-0.00079706i,-0.00070411-0.00094419i,-0.00029433-0.00075159i,0.00060168+0.00067638i,0.00028519+0.00098597i,0.00042804-0.00024011i,0.0016992+0.00014419i,0.0015328+0.0013692i,0.00044967+0.0010181i,7.5843e-05+0.00073592i,-4.2019e-05+0.00057409i,0.00017791+7.7223e-06i,0.00039447+0.00037707i,-0.00064166+0.00076884i,-0.00085515+0.00032488i,-0.00010161+0.00033971i,0.00011341+0.00060537i
5.5513e-05+0.00089962i,0.00080465+0.00050528i,0.00055196+0.00078606i,0.00014124+0.00032173i,-0.00012843-0.00071131i,0.00027528-0.00016613i,0.00034604+0.0003554i,-0.00020493+0.00026164i,9.0541e-06+5.8315e-06i,0.00046224-0.0005247i,0.00076682-0.00054185i,0.0012262+4.8468e-05i,0.0010985+2.0501e-05i,0.00076851-0.00045006i,0.00037956-0.00072081i,-0.00019-0.0004722i,-0.00010483+0.00033351i,-7.6147e-05+0.00021711i,-0.00024622-0.00084939i,0.0002609-0.0009671i,0.00066017-0.00077885i,2.7095e-05-0.00018962i,-0.00034589+0.00038722i
-0.0015478+6.8796e-05i,-0.00076646-9.3357e-05i,-0.00016013+0.0008017i,-0.00021906+0.0013544i,6.5998e-06+0.00058144i,0.00015681-0.0007904i,0.00022335-0.0014323i,-0.00012727-0.0005926i,-3.7335e-05+8.6769e-05i,0.00011168+0.00055615i,0.00057836+0.00068644i,0.0013843+0.00086498i,0.00094152+0.00040032i,0.00097303-0.00034205i,0.0007875-0.00019089i,0.00048532-0.00015921i,0.0011463-0.00047172i,0.001395-0.00018465i,0.00086426+2.773e-05i,0.00060576-0.00037042i,5.4695e-05-0.00055448i,0.00015708-0.00094287i,-8.8912e-05-0.00047034i
-0.0013351-0.0013611i,-0.0019415-0.0011825i,-0.0023843-0.00078611i,-0.001922+0.00020935i,-0.00080543+0.0005264i,-0.00037203+0.00010933i,-0.00055902-0.0012117i,-0.00046513-0.00094625i,-0.0011948+0.00048274i,-0.0015398+0.0010656i,-0.00089556+0.0013773i,-0.00031296+0.0011001i,-5.2806e-05+0.00074608i,0.00024056+0.00050986i,0.00064766-9.1328e-05i,0.00071493-0.00012564i,0.0012415+0.00039775i,0.0013505+0.00072727i,0.00065717+0.00030347i,0.00040959+0.00010391i,6.8113e-05-9.6581e-05i,-0.00067921+5.3652e-05i,-0.0009603+0.00016953i
-0.00033748-0.0014683i,-0.00028546-0.0019718i,-0.00073992-0.0025883i,-0.0007247-0.0019319i,-0.00096086-0.00052633i,-0.00099686+0.00030308i,-0.00078661+0.00023925i,-0.00016602+0.00014756i,-0.00031597+7.7585e-05i,-0.00088917+0.00037328i,-0.00038176+0.0003141i,0.00051439+0.00054759i,0.00056946+0.00079318i,0.00091932+0.00036286i,-3.8863e-05-7.3169e-05i,-0.0016864-0.00034027i,-0.0014746-0.00022405i,6.7356e-07-0.00011235i,0.00014566-0.00029998i,0.00010256-0.00038667i,-4.7276e-06-0.00013115i,-0.00050803-0.00016317i,-0.00051808-7.8909e-05i
-0.00045481+0.00076893i,-0.00076587+0.0012177i,0.00016464+0.00075714i,0.0011801+0.00040061i,0.00044276-1.1211e-05i,-0.00024622+0.00017113i,-0.00013003+0.00067704i,0.00046708+0.00097882i,0.00022347+0.0012401i,0.00015419+0.00081851i,0.00043232+0.00068113i,0.00038336+0.000729i,0.00024787+0.00020614i,0.00048367-0.00010296i,0.00026573+6.9593e-05i,-4.7179e-05-0.0001194i,-0.00043551-0.00039621i,9.2432e-05-7.2584e-05i,0.00094236-0.0004977i,0.00045389-0.0012727i,-0.00013441-0.0010241i,-0.00024199-0.00031394i,-6.6348e-05+0.00018226i
4.9787e-05-0.0011836i,0.00059533-0.0010705i,3.6885e-05-0.0008032i,-0.00085062-0.0015265i,-0.00081769-0.0021632i,-0.00075177-0.0015803i,-0.00075923-0.0007864i,-0.00027095-0.00035085i,-0.00050379-0.00033427i,-0.00033556-7.3176e-05i,0.0007059+0.00037632i,0.00066185+0.00055859i,0.00028654+0.00052113i,-7.4921e-05+1.9941e-05i,9.9663e-05-0.00051188i,0.00052165-0.0006597i,0.0005925-0.00064877i,0.00042458-0.00042556i,0.00045947-3.9666e-05i,0.00012096-0.00042607i,0.00030815-0.0005705i,0.00056427-0.00047336i,0.00078838-0.00036634i
0.0011744-7.9328e-06i,0.0018796+7.8478e-05i,0.0015169-0.001405i,0.00071564-0.0019363i,0.00034351-0.001402i,0.00014744-0.00090784i,0.00022728-0.00085178i,-0.0001474-0.0011394i,0.0004914-0.00051144i,0.00061188-0.0001986i,-6.4993e-05-0.00052675i,0.00053087+8.4176e-05i,0.00073259+0.00036267i,0.0004041-0.00016862i,0.0012338-0.00046904i,0.00074309-0.0003312i,0.0001807-0.00042013i,0.00061995-0.00049853i,0.00034433-0.00018785i,-1.788e-05-0.00046665i,5.5331e-07-0.00074259i,0.00017447-0.00089768i,3.239e-05-0.00094561i
0.0013997+0.00084776i,0.001543+0.0018792i,0.001705+0.001281i,0.0018102+0.00053916i,0.0019708+0.00074579i,0.00092708+0.00029248i,0.00011179-0.00025584i,0.00046648-0.0001169i,0.0010153+0.00078806i,0.0011453+0.00097523i,0.0010337-1.8762e-05i,0.00090072-3.5517e-05i,0.00043502+0.00072642i,0.00037322+0.0003722i,0.00034921-0.00066093i,0.00020308-0.0005557i,7.6531e-05-0.00033331i,-4.1742e-05+0.00020485i,0.00047488+0.00052329i,0.00070112-0.00038162i,0.00054908-0.0010633i,4.6126e-05-0.000612i,-0.00077728+0.00013146i
0.0026749+0.001039i,0.0034182+0.0019996i,0.0034502+0.0018525i,0.0029748+0.00053711i,0.002261-0.00050183i,0.0011977-0.0011623i,0.00026632-0.00034848i,3.7491e-05+0.00062921i,-0.00064865+0.00069375i,-0.000202+0.00034522i,0.0004289-0.00026709i,-8.2198e-05-0.00046098i,-5.6395e-05+7.3624e-05i,0.00013942-0.00021214i,0.00067549-0.00073414i,0.00069841-0.00030353i,-9.8051e-05-0.00069308i,-0.00046282-0.00092131i,-0.00022083-0.00060964i,0.00027158-0.00091514i,0.000129-0.0012654i,-0.00053314-0.0012931i,-0.0010151-0.00112i
0.00061495-0.0001425i,6.6055e-05-0.00070625i,0.00024711-0.0008562i,0.0002261-0.0011656i,-3.6437e-05-0.0017674i,-0.00021579-0.0015136i,-0.0011286-0.00096056i,-0.00098741-0.00057165i,-0.00026759-0.00066763i,-0.00015405-0.00042132i,-0.00012765-0.00021025i,0.00029369-0.00037242i,0.00093485-6.6856e-06i,0.00079847-7.3179e-05i,0.00058771-0.00032462i,0.00038372-0.00053123i,0.0002468-0.00054887i,0.00032238+0.0010077i,0.00049277+0.0017141i,-0.00031834+0.00047358i,-0.0012307-0.00030476i,-0.00040111+0.00025958i,0.00063519+0.00026156i
0.0021465+0.00040429i,0.0023043+0.00083187i,0.0027773+0.00074277i,0.0018949-0.00016281i,0.00072229-0.00136i,-0.00027511-0.0015276i,-0.00088938-0.00056468i,-0.00081166+0.00013167i,-0.000426-1.1189e-05i,0.00017771+0.0004083i,0.00078565+0.0012267i,0.00075122+0.00064395i,0.0010984-0.00031158i,0.0013986-0.00028762i,0.0007155-9.7943e-05i,0.00027489+0.00033006i,-0.00073988+0.00049628i,-0.001535+0.00020372i,-0.00054746-6.933e-05i,-0.0004402-0.00046623i,-0.0011379-0.00020451i,-0.0010923-0.00021073i,-0.00033683+7.3251e-05i
0.00035534+0.0029694i,-0.00028099+0.0032553i,-7.964e-05+0.0033045i,0.00044111+0.0025087i,0.0009667+0.0016463i,0.00065155-7.0322e-05i,-0.00050809-0.0013941i,-0.00033315-0.0011089i,0.00032153-0.00051903i,0.00035277+0.00013888i,0.00040803+0.0005426i,0.00066361+0.00056962i,0.0015041+0.00026161i,0.0018809-0.00019313i,0.0015128+0.00020689i,0.00085566+0.00057155i,0.00072743-5.3813e-05i,0.00065291-0.00074836i,-0.00011908-0.00053429i,-0.00066318-0.0001741i,-0.00062706-3.7564e-05i,-0.00046221-9.4812e-05i,-0.00098232-0.00017309i
-0.00015367-0.0016548i,-0.00025094-0.0022004i,0.0011656-0.0018936i,0.0014525-0.001532i,0.00050276-0.0010336i,0.00034924+0.00025841i,-0.00026424+0.00014349i,-0.00036465-0.00078883i,0.00046565-0.00086038i,0.00055777-0.00047797i,-0.00023581+4.4047e-05i,-0.0005362+0.00042845i,0.00088342+0.00073067i,0.0015892-4.3665e-05i,0.0011922-6.5629e-05i,0.00036998+0.00044652i,-0.00048166-9.0269e-05i,-0.00033162+7.1677e-05i,0.00015845+7.8432e-05i,1.8725e-05-0.00087677i,-0.00037456-0.00076743i,0.00018449+0.00010756i,0.0008171+0.00029385i
0.00062063+0.00031626i,0.00025767+0.0008941i,-0.00078315+0.00019265i,-0.00090951-0.0009202i,-0.00043914-0.0010997i,0.00030933-0.0011948i,0.00057424-0.0014843i,0.00050693-0.00049585i,-0.00028958+0.00017308i,-0.00078937-0.00066477i,0.0004492-0.0011461i,0.00075959-0.00098877i,-0.000178-0.00070134i,-0.00020304-0.00053861i,0.00034087-0.00034753i,0.00056355-6.0515e-05i,0.00017976+0.00018061i,-6.1267e-05+9.0261e-05i,-6.5813e-05-0.00043503i,4.3402e-05-0.00046484i,0.00026499-0.0007935i,7.3924e-05-0.00078124i,-0.00042915-0.00035917i
-0.00092247-7.7843e-05i,-0.00090615-0.0014126i,-0.0012304-0.0014295i,-0.0018551-0.0010208i,-0.00082582-0.00072286i,-0.00055176-0.00090319i,-0.0012618-0.0015721i,-0.0013954-0.0012467i,-0.0010473-0.00012281i,-0.00072694+0.00049534i,4.6217e-05+0.00049116i,0.00094744+8.7963e-05i,0.00047709-0.00031177i,0.00019711-0.00040853i,0.00078551-0.00017153i,5.3159e-05-0.00039446i,-0.00083273-0.00038284i,-0.00028947+5.7075e-05i,5.8329e-05+0.00089025i,-0.00019061+0.00089752i,-0.00027616+0.00021336i,-0.0011232-0.00021297i,-0.00084871-0.00010457i
4.542e-05+0.0025434i,0.0001919+0.0027114i,0.0010228+0.0032737i,0.0019829+0.00173i,0.0020145+0.00023497i,0.0013591-1.7166e-05i,0.00090208-0.00035437i,0.00051369+0.00032868i,-0.00011043+0.001132i,-0.00023199+0.00065939i,0.00090006+0.00040254i,0.0015499+0.0002214i,0.0012971-0.00013327i,0.0010916-0.00080032i,0.0010325-0.00053319i,0.00058792-0.00014939i,0.0010361-0.00035126i,0.0016712-0.00019515i,0.0011541-0.0002298i,0.00080186-0.00011694i,0.00020755-0.00069318i,-0.00082529-0.001446i,-0.0011862-0.0011137i
-0.00013902+6.3513e-05i,-0.0011346+0.00062638i,-0.0015047+3.4599e-05i,-0.00092008-0.00048325i,-1.9768e-05-0.00066383i,-9.3864e-05-0.0011464i,-0.00060529-0.0007486i,-0.00064123-0.00043655i,-0.00053831-0.00046678i,-3.2649e-05-0.00040923i,0.00036444-1.372e-05i,0.0005484+0.00011134i,0.00072218+0.0006026i,0.00028566+0.00020628i,-0.00075716-0.00093336i,-0.0012926-0.00047493i,-0.0008151+0.00050568i,-0.00042449+1.4754e-05i,-0.00035427-0.00041446i,-5.8193e-05-0.00027292i,9.707e-05-0.00041601i,-0.0004809-0.00027945i,-0.00054594+8.5964e-05i
0.0015661+0.001251i,0.0011116+0.0017461i,0.0014065+0.0007251i,0.0013201-5.9593e-05i,7.1732e-05-0.00070934i,-0.00031368-0.00059543i,0.00011506+0.00019538i,-0.00042125+0.00018356i,-0.0004225-0.00062057i,0.00057541-0.00095886i,-0.0002355-0.00054393i,-0.00010834-6.891e-05i,0.0010198-0.00054209i,0.00023183-0.00097388i,-0.00076581-0.00044788i,-0.00075552-0.0004336i,3.4858e-05-0.00084518i,-0.00019855-0.00064528i,-0.00042276-1.5291e-05i,-8.2562e-05+0.00045061i,-0.0007562-0.00015525i,-0.0003906-0.0002892i,-0.00041732+0.0004578i
0.0010052-0.00030235i,0.00088449-0.0016278i,0.0018456-0.0018294i,0.0018326-0.0012683i,0.0010518-0.00067426i,0.00052051+0.00014339i,-0.00011732-7.0072e-05i,0.00036302-0.00016838i,0.0014486-1.8325e-05i,0.0012414-0.00017056i,0.00038157-0.0003954i,0.00090255-8.5077e-05i,0.0011755+0.00086122i,0.00082298+0.00077077i,0.00060498-0.00018879i,-0.00022346-6.7049e-05i,-0.0014237+0.00047636i,-0.0019485+2.9151e-05i,-0.0015624-0.00035423i,-0.0014159-5.4686e-05i,-0.0010986+0.00019548i,-0.0013859+8.4351e-05i,-0.0017227+0.00042707i
0.0012721-0.00045462i,0.0011383-0.00016751i,0.00091904-0.00067178i,0.00033392-0.00071654i,-6.5583e-05-0.00014557i,0.00013581-9.4214e-05i,2.9972e-05-0.00038356i,-0.00029127-0.0010269i,-0.0003848-0.0019374i,-0.00050485-0.0014845i,0.00011327-0.00059636i,0.00068816-0.0003106i,3.8042e-05+0.00010905i,-5.4564e-05-0.0001933i,0.00015709-0.00039262i,4.7695e-05-0.0002056i,0.0006217-0.00012477i,0.00081297+0.00011814i,0.00057552-0.00043399i,0.00037632-0.0005024i,-0.00036888-8.9981e-05i,-0.00069769+0.00015777i,-0.0010942+0.00033125i
-0.0020788-0.0023305i,-0.0021501-0.0018402i,-0.0021043-0.0010075i,-0.0011916-0.00092507i,-0.00045371-0.001075i,0.00011904-0.00088781i,0.0001302-0.00020536i,-0.00056347-0.00026733i,-0.0007455-8.6814e-05i,-0.00027522-7.0948e-05i,0.00014449+8.6652e-05i,0.00091504+0.00020236i,0.0012226-0.00026074i,0.00079146-9.8215e-05i,0.00064557-0.00014295i,0.00033891-0.00014973i,-0.0002354+0.0003279i,-0.00054813+0.00026761i,-0.00020748-0.00026409i,0.00011311-0.00066547i,-6.8643e-05-0.00018874i,-5.9642e-05+0.00050968i,0.00082389+0.00024754i
0.002481+0.00043697i,0.0017636+0.00079563i,0.0016295+0.00081244i,0.0014087-0.00046258i,0.00015296-0.0012554i,-0.00077764-0.00086956i,-0.001468-0.0011674i,-0.0018127-0.0013564i,-0.0011228-0.00068915i,0.00035744+0.00024549i,0.00055733+0.00042935i,-7.7733e-05+0.00012727i,-0.00027938-0.00097173i,0.00029994-0.0013161i,0.00055589-0.00072811i,4.5974e-05-0.00030318i,-0.00024917+0.0002051i,-0.00030819+0.00038361i,-0.00022518+0.00039605i,0.00044566-1.8198e-05i,0.0006419-0.00040818i,0.00031853+0.00032843i,-3.4217e-05+4.6935e-05i
