-0.00073381+0.00075874i,5.4744e-06-0.00069627i,-0.00048881-0.00040435i,-0.000368+5.3757e-05i,-0.00027751+0.0011865i,-0.00051336+0.00075009i,-0.0012964-0.00025117i,-0.00088731+0.00043939i,0.00045891+0.0009142i,0.0012475+0.00067201i,0.00060015+0.00018739i,0.00043557-0.0012459i,0.00042592-0.0016063i,-0.00027241-0.00096135i,-2.508e-05+4.5571e-05i,0.00096462+0.0007075i,0.0012186+0.00019751i,0.00097773-0.00031653i,0.00073834-0.0003915i,0.0002099-2.8111e-05i,-0.00023308-0.00013336i,0.00014424-0.00040007i,0.0011887-9.1646e-05i
0.0010575+8.0719e-06i,0.0011926+2.3308e-05i,0.00095538-0.00057143i,0.00095981-0.00091733i,0.00096891+0.00010848i,-8.577e-05+0.001162i,-0.0010582+0.00068619i,-0.0004931-0.00040932i,0.00078871-0.0009179i,0.0013326-0.00046724i,0.00080106+0.00020572i,0.00055574+4.7994e-05i,0.00057994-7.4675e-05i,0.00024377+1.3846e-05i,-0.00043672-2.8896e-05i,-0.00038098+6.1909e-06i,0.0004373+0.00034464i,0.00043928+0.00050559i,-0.00027093+0.00058142i,-0.00010064+6.3911e-05i,0.00058024-0.00037329i,0.00054133+2.0089e-05i,-0.00010942+0.00039519i
-0.0011107+0.00039577i,-0.001006-0.00044431i,-0.00052422-0.00013018i,-3.156e-05+0.00065456i,-0.00073927+0.0017332i,-0.0018266+0.0022261i,-0.0017506+0.0018865i,-0.00080857+0.00037641i,0.00044109-0.00074737i,0.0013074+4.6996e-05i,0.00076376+0.00030921i,0.0002289-0.00058224i,-0.00026879-0.00052065i,-0.00086913-0.00022915i,-0.00051465+0.00018126i,-0.00030746-9.7815e-05i,-0.0001254-0.0003819i,0.00016085-0.00049317i,-0.00011725-0.0008519i,0.00016193-0.0012068i,0.00049748-0.0008148i,-0.00055761-0.0001066i,-0.00055546+9.3847e-05i
-0.00022145-0.0007029i,-8.801e-05-0.00084993i,0.00039808+0.00051127i,0.00074638+0.0024955i,-0.00013264+0.0023219i,-0.0010621+0.0013863i,-0.001586+0.0020523i,-0.0011632+0.0023379i,-0.00073404+0.0016121i,2.908e-05+0.0011408i,0.0011781+0.00041325i,0.0014349-0.00019266i,0.0010744-0.00034898i,0.00081602-0.00066887i,0.00036155-0.00069209i,0.00021589-3.0192e-06i,0.00028783+6.9436e-05i,8.6608e-05-0.00044269i,-0.00018917-0.00019219i,0.00027419+0.00014106i,0.00031004-2.6867e-05i,-0.00048178+1.0159e-05i,-0.00011937+0.00058308i
0.00012229-0.00030487i,0.0010072-0.0005851i,0.0015225-4.6169e-05i,0.0020429+0.00099842i,0.00075809+0.0017764i,-0.0017528+0.00096121i,-0.001886+0.00021172i,-0.0003109+0.00067604i,0.00058162+0.00070018i,0.00062476+0.0011195i,0.00030751+0.00074606i,0.00025243-0.00075341i,0.00013509-0.00081917i,-0.00060418-0.00022905i,-0.0010575-0.00059495i,-0.00099523-0.00070266i,-0.00034921-0.00040354i,-8.5072e-05+4.9622e-05i,-7.4875e-05-2.0937e-05i,0.0002164-0.00013596i,0.00017411+0.00014565i,1.0792e-05+0.00047434i,-0.00041319+0.00047381i
-0.00026972+0.0004049i,-0.0010986+0.0010055i,-0.0010135+0.0012972i,-0.00093093+0.00088625i,-0.00079609+0.00067097i,-0.001083+0.0013127i,-0.0012604+0.0014967i,-0.00037953+0.00086613i,0.00042119+0.00050496i,0.00059483-0.00011818i,-8.308e-05-0.00043854i,-0.0004952-0.00026127i,-2.2596e-06+0.00013078i,0.00028691-0.00023172i,-4.857e-05-0.00097514i,-0.00081209-0.00087471i,-0.00021195-0.00023607i,0.00062595+0.00018685i,0.00044753-0.00023449i,3.3749e-05-0.00036424i,-0.0001719+0.00010224i,-0.00067152+0.0003912i,-0.00046038-4.1325e-06i
0.0011187-0.001493i,0.00047598-0.00090401i,-0.0009353-0.00035456i,-0.0014687+0.0011567i,-0.0022385+0.0023944i,-0.0030358+0.002808i,-0.0020725+0.0024187i,-0.00037464+0.0016695i,0.00039556+0.0015968i,0.00016605+0.0010182i,0.00061305-2.1229e-06i,0.0012675+8.4716e-05i,0.00076135+7.5533e-05i,4.7253e-05-3.7429e-05i,0.0001206+0.00029665i,1.0294e-05+0.0002966i,-0.00077141-6.9593e-05i,-0.00081665-0.00040902i,0.00054234+4.2792e-05i,0.00081181+0.00038665i,-5.8486e-05-0.00032696i,-0.00070872-0.00036478i,-0.001087+0.00038932i
0.00078128-6.7228e-06i,0.001293-0.00043916i,0.001952-0.0011424i,0.0014816-0.00017699i,0.00084328+0.001035i,-0.00053827+0.0013648i,-0.001586+0.0015483i,-0.00035379+0.001222i,0.00068715+0.00014701i,0.00078197-0.00026849i,0.00078233-3.9251e-05i,0.00041838+0.00033402i,-0.00027203+0.00043286i,-0.0004225-8.9497e-05i,2.9631e-05-0.00028954i,-5.1532e-05-0.00013526i,0.00033665+0.00015469i,0.00044094+0.00045438i,-0.00048726-0.00020282i,-0.00020138-0.00016264i,0.00070031+6.8981e-05i,0.0011762+0.00028548i,0.00064109+0.00027893i
0.0015809-7.2673e-06i,0.0011613+0.0002994i,-0.00017707+0.00096262i,-0.00098263+0.00058675i,-0.0016204+0.00087334i,-0.0024497+0.00093531i,-0.0022586+0.00039289i,-0.0012252+0.0008835i,-0.00025712+0.00074893i,0.00044364+0.00043693i,0.00025865+0.0013141i,9.2744e-05+0.0011826i,0.00025439-0.00072182i,0.00013258-0.0012005i,-0.0002456-0.00088448i,-0.00089824-0.00039383i,-0.00098355+0.00058239i,9.4181e-06+0.00049156i,0.00045965-0.0001028i,0.00036512+7.7521e-05i,0.00020656+0.00062532i,-1.8322e-05+0.00061497i,3.4645e-05+0.00020706i
-0.00076313-0.0019259i,-0.00024801-0.0025906i,-0.0004993-0.0012548i,-0.0006349+0.00052379i,0.00024538+0.00082275i,-0.00018627-0.00038627i,-0.0012588-0.001099i,-0.0010635-1.3114e-05i,0.00033027+0.0008989i,0.00075732+0.00047815i,6.5441e-05-0.00017641i,-0.00025335-0.00060478i,-3.6443e-05-0.00032474i,-0.00021869-0.0004576i,-0.00012271-0.00059992i,0.0002787-0.00060278i,0.00026745-0.00080799i,-0.00016216-0.00051926i,-0.00063767-0.00045002i,-0.00083954-0.00024881i,-0.00072893-0.00057372i,-0.00085678-0.00022987i,-0.0004089+0.00042782i
0.00018446+0.00058053i,-0.00024566+0.00037942i,0.00048605-0.00072351i,0.00042226-0.00070454i,-0.0003161+0.00088646i,-0.0014952+0.0014499i,-0.0023962+0.00075104i,-0.0016743+0.00094225i,0.00019493+0.0004113i,0.00045053-0.00010511i,0.00011201-0.00015664i,0.00087872-0.000825i,0.00090102-0.0013421i,0.0001842-0.00079019i,-0.00036221+0.00025123i,-0.00071721+9.132e-05i,-0.00039545-0.00013357i,-0.00041232-8.2529e-05i,-0.00066269+0.00021384i,-0.00051425+0.00060514i,-0.00085328-4.1823e-05i,-0.00075382+6.8475e-05i,-5.6808e-05+0.00078767i
-0.0018653+0.0018153i,-0.0021588+0.0011159i,-0.0019746+0.0010926i,-0.0011557+0.00044088i,0.00023961+0.00042001i,0.00068422+0.00098192i,-0.00016107+0.0010584i,-0.00030577+0.0011205i,0.00031853+0.00099597i,0.00070154+0.0007296i,0.00044082+0.00052407i,0.00024455+0.00056968i,-0.00020635+0.00050166i,-0.00073377+0.00037344i,-0.00035441-0.00017982i,0.00030815-0.00055444i,-0.00024237-0.00049295i,-0.0012211-0.00024754i,-0.0012447+0.00021093i,-0.00049414+0.00072345i,-4.1386e-05+0.00092587i,-8.9416e-05+0.00055079i,4.4642e-05-0.00044292i
-0.0010938-0.00099401i,-0.0005381-0.0012291i,0.00059526-0.00055306i,0.001312-0.0011141i,0.00022139-0.0018558i,-0.002043-0.0015205i,-0.0027303-0.00079097i,-0.0019761+6.1423e-06i,-0.0012054+0.00015505i,0.00051764+0.00034873i,0.0014444+0.00017041i,0.00090471-0.00057397i,0.00012422-0.00048898i,-0.00021094-0.00051607i,-0.00046861-0.00098966i,-0.0001528-0.00077017i,0.00021253-0.0010719i,-0.00031924-0.0015064i,-0.00046498-0.00098544i,0.00053713-8.6034e-05i,0.00072763+0.00032209i,0.00019108+4.8035e-05i,-0.00024957+3.1606e-05i
0.00054364-4.9345e-05i,0.0014818-0.001037i,0.0022974-0.00032661i,0.0018737+0.00034136i,0.00044284+0.00040662i,-0.0012221+0.00029245i,-0.0024997+0.00048773i,-0.0018284+0.00099754i,-0.00018122+0.00068291i,0.00032476+0.00049478i,0.00028521-0.00027775i,0.00050735-0.0013512i,-0.00039124-0.0012584i,-0.0011965-0.00051948i,-0.00024938+0.00023257i,-7.4419e-05+0.00024988i,-0.00045753-7.8805e-05i,-5.6488e-05-0.00061663i,-1.262e-05-0.00066884i,5.9423e-05-0.00040391i,0.0010802+1.135e-05i,0.0012721+0.00012712i,0.00052899-0.00043623i
-0.0017628+0.00085126i,-0.0015577+0.0017127i,-0.00065127+0.0012003i,0.00015237+0.0014813i,-0.00028383+0.0021365i,-0.00095955+0.0019179i,-0.0012726+0.0012809i,-0.0010445+0.00064269i,0.0001681+0.00060293i,0.0010872+0.00066423i,0.0013858+0.00043705i,0.00094922+2.8333e-05i,0.0010493+9.7196e-05i,0.0013597+0.00053655i,0.00139+0.00010794i,0.00089493-0.00096286i,0.00054449-0.0010224i,0.00048083-0.0004855i,0.00057529-0.00074608i,-0.00020253-0.00062948i,-0.001029+0.00010379i,-0.00097689+8.4383e-05i,-0.00082775-0.00023335i
-0.0015005-0.00045693i,-0.0014847-0.00075418i,-0.0015638+2.0935e-05i,-0.00076881+0.0006007i,-0.00013503+0.0014439i,2.9477e-05+0.00081258i,1.7913e-05-5.4793e-05i,-0.00017645+0.00050161i,-0.00037057+0.00096006i,0.00023047-0.00031665i,0.00036208-0.00086087i,-0.00041401-0.00056077i,-0.0010236-0.00062616i,-0.0014767-0.00032923i,-0.0016475-7.1552e-05i,-0.00095846+0.00033544i,-0.00011077+0.00043622i,0.00059323-4.9559e-05i,0.0005711-0.00041918i,0.00017237+0.00016161i,-0.00049264+0.0007347i,-0.00063622+3.3953e-05i,2.1111e-05-0.00024444i
0.0022493-0.0016588i,0.0030026-0.0017544i,0.002479-0.0015335i,0.0010678+2.7502e-06i,-0.00085507+0.00059668i,-0.0021218+0.00029711i,-0.0020897+0.00043485i,-0.00050811+0.00025985i,0.0014548-4.258e-05i,0.001537+0.00046492i,0.00068823+0.00093819i,0.0003121+0.00055615i,-9.082e-05+7.5704e-05i,5.9647e-05+0.00023255i,0.0007141+0.00043585i,0.00087915+0.00037617i,0.00043105-4.3793e-05i,0.00048162-9.6876e-05i,-9.6832e-05+0.00019172i,-0.00077023+0.00026992i,-0.00047141+0.00038749i,-0.00039352+0.00081676i,-0.00027145+0.00079417i
-0.0025436+0.0017449i,-0.0012337+0.0021344i,-0.00050786+0.0026595i,0.00023782+0.0030155i,0.00021243+0.0029983i,-0.00020088+0.002686i,-0.00066748+0.0021509i,-0.00050708+0.0010696i,0.00034141+0.00078015i,0.00069095+0.0016977i,0.00060807+0.0016251i,-7.9273e-05+0.0010425i,-0.00044504+0.00034641i,-0.00022097+7.3536e-06i,-0.00025832+0.00041433i,0.00027206-0.00013563i,0.00054415+0.00010156i,-0.00054248+0.0003386i,-0.0011412-0.0003864i,-0.00038365-0.000698i,0.00020385-0.00036665i,0.00052414-7.009e-05i,0.00041622+0.00022295i
-0.0013233-0.0009847i,-0.0021765-0.00028864i,-0.0018029+0.00088767i,-0.0009175+0.0012961i,-0.00089519+0.00075579i,-0.0017627-0.00024803i,-0.0018903+3.0994e-05i,-0.00091545+0.0001706i,0.00038764-2.2344e-05i,0.00071526+7.5238e-05i,0.00030624+0.00016798i,0.00047301+0.00025893i,0.00018623+0.00017492i,-0.00024631+0.0002249i,0.00011701-0.00041588i,0.00037181-0.00044038i,-0.00023166+0.00014957i,-0.0008417+6.3745e-05i,-0.00065201+8.085e-05i,-0.00032695+0.0002526i,-0.00012229+0.00015048i,0.0002712+0.00027683i,0.00012081+0.0006773i
0.0023166+0.00030355i,0.0018642+0.0009425i,0.0011629-0.00013362i,0.00022589-0.00032142i,-0.0012434+0.00046672i,-0.0024825+0.0012191i,-0.002802+0.0010936i,-0.0022708+0.00067539i,-0.0017578+0.00066253i,-0.00059793+0.00036026i,0.00048897-5.6128e-05i,0.000718-0.00032354i,0.0002916-0.00015029i,-0.0001277+0.00028904i,-4.0203e-05+0.00046102i,-0.0003207+0.00047307i,-0.00084917+0.00056859i,-0.00094909+0.00021011i,-0.001194-0.00014943i,-0.00044286-2.8413e-05i,0.00048029+0.00033318i,0.00020583+6.428e-05i,-0.00054883-0.0001478i
-0.0011736-0.0014096i,-0.0010086-0.0011837i,-0.00081188+0.00011477i,-0.00037118+0.0014566i,-6.981e-06+0.0018739i,-0.00013729+0.00091895i,-0.00097261+5.5276e-05i,-0.00075336+0.00062406i,0.00068682+0.0010074i,0.0014036-0.00015594i,0.0014309-0.00031501i,0.00075893+0.00019044i,2.2072e-05-0.00038646i,-6.7486e-05-0.00042814i,-0.00017485+0.00017626i,-0.00036454-4.5373e-06i,-0.00073231-0.00059891i,-0.00056862-0.0004721i,-0.00018578-0.00049786i,-2.5947e-05-0.0013653i,0.00038447-0.00051796i,0.00091207+0.00085184i,0.00088071+0.00085153i
0.00081815-0.00035816i,0.0010927+0.00015958i,0.001056-0.00024653i,0.00092418-0.00035973i,0.00045592+0.0003051i,-0.0016509-8.895e-05i,-0.0024151+0.00011885i,-0.00056855+0.0015832i,0.00092981+0.0021797i,0.0010567+0.00093893i,0.00078702+9.2485e-05i,0.00016764+0.00021301i,9.3349e-05-0.00052483i,0.00010372-0.00044644i,-0.00040488-8.2757e-07i,-0.00030068-0.00015175i,0.00061199-0.00036306i,0.0010193-0.00020888i,0.00073496+0.00014799i,0.00027124+5.5679e-05i,-0.00030151-0.00040562i,-0.00031304-0.00060554i,-0.00037253-0.00077656i
-0.00079248-0.0011589i,6.6207e-05-0.0012494i,-0.00023596+0.000741i,-0.00094426+0.0029114i,-0.001359+0.0030972i,-0.0014239+0.0025824i,-0.0016576+0.0012099i,-0.00091648+0.00056371i,-0.00040174+0.00076636i,-6.9188e-05+0.0008826i,0.00043187+0.001308i,0.00040754+0.00053746i,0.0002625+5.1611e-05i,0.00012076-0.00026942i,-0.00014764-0.00087466i,-0.00030405-0.00068606i,-0.00021434+0.00018061i,-4.1689e-05+0.00013238i,-0.00056163-0.0006693i,-0.0012362+3.5631e-05i,-0.0011201+0.00067192i,-0.00051062+0.00059255i,0.00045443+0.00029251i
0.0011675-0.001314i,0.00093714-0.00030358i,0.00046778+0.00039666i,-0.0008558-0.00011103i,-0.0011214-0.0011985i,-0.0013519-0.0013666i,-0.0016333+2.8197e-05i,-0.00086078+0.0013635i,-0.00043148+0.0010186i,-0.00067546+0.0006783i,-0.00066692+0.00016835i,0.00026085-0.00092222i,0.0012526-0.00068155i,0.00102+5.4949e-05i,-0.00037275+0.00039008i,-0.00089677+0.00021969i,-0.00062465+0.00027777i,-5.4512e-05+8.1293e-05i,0.0004868-0.00050516i,0.00014756-0.00037307i,-0.00046366+7.5158e-05i,-0.00041782+0.00023922i,-9.5539e-05-6.7981e-05i
-7.3701e-06-0.0013985i,-0.0014024-0.0011901i,-0.0026851-0.0011736i,-0.0021813-0.0011067i,-0.0013012-0.00061612i,-0.0017056-0.00057823i,-0.0023261+0.0001265i,-0.0015419+0.00109i,0.00019493+0.0008969i,0.00068274-5.0374e-05i,0.0002487-0.00033773i,0.00014742-0.00019101i,0.00038262-0.00024787i,-2.0851e-05-6.3419e-05i,-0.00031319-0.00032259i,-0.00020373-5.8353e-05i,8.4827e-05+0.00027392i,-0.00021114-0.00053515i,-0.00036526-0.0013921i,0.00020025-0.00077762i,0.00033204-0.00016681i,-0.00036955+0.00038856i,-0.00024261+0.00016532i
0.00036016-0.00011208i,0.0015314+0.00011791i,0.0017163+0.00099375i,0.00098264+0.0014091i,0.00013008+0.00074403i,-0.00084677-0.00022891i,-0.0013685-0.00043013i,-0.0011157+0.00030702i,-0.00085963+0.00058051i,-0.00036278+0.00012634i,0.00043599+9.3772e-06i,0.00074726+0.00039178i,0.00056617-0.00029638i,0.00021426-0.00099716i,-0.00010345-0.00042746i,-0.00012763-8.6467e-05i,-0.00017801-0.00013503i,-0.00054069-0.0002205i,-0.00099673+2.6412e-05i,-0.00129+0.00027852i,-0.0007908+0.00012964i,-0.00010914-0.00052581i,0.00033455-0.00022987i
1.3969e-05+0.0013737i,-0.00017115+0.00088648i,0.00034669+0.00069491i,0.00013065+0.00060336i,-0.00042354-0.00038694i,-0.00092336-0.0010947i,-0.0011519+5.4561e-05i,-0.00045505+0.00080064i,0.00038528+0.00029607i,0.00042379+0.0001971i,0.0004727+0.00039454i,0.0003193+0.00034083i,-0.00028505-0.00028317i,-0.00093647-0.00069811i,-0.00062796-0.0008446i,-0.00033428-0.00089944i,-0.00045672-0.00079586i,0.00040053-0.00088603i,0.0003978-0.00094545i,-0.0001611-0.00070499i,-0.00060663+0.00029841i,-0.00056978+0.00075467i,0.00049153+0.00062474i
0.00061972-0.00016516i,0.00062462-0.0003801i,0.00091188-6.1872e-05i,0.001244+0.00028694i,0.00018592+0.0001345i,-0.0011628+0.0003406i,-0.001447+0.00021123i,-0.00052833+6.6109e-05i,0.00081987+0.00033631i,0.0007471+0.00014622i,0.00070507-0.00062187i,0.0010662-0.00034295i,0.00098799+0.00015082i,0.00069604+0.0001909i,-1.1242e-05-5.9876e-05i,-0.00019074-0.0001135i,-0.00025489-0.00010642i,0.00015454-7.5748e-07i,0.00038676+0.00043021i,-0.00045289+5.0405e-05i,7.0525e-06-0.00044113i,0.00048836+6.1769e-06i,0.00077029-0.00054686i
-5.8399e-06-0.00011537i,-8.1106e-06-0.00025115i,-0.00023292-0.00010858i,-0.00014381-9.6093e-05i,-0.001115-0.00019865i,-0.0020834-0.00043817i,-0.0020704-0.00050008i,-0.00067349-0.00032505i,0.0010201+4.9504e-05i,0.00088132+0.00030269i,-0.00026434+0.00082038i,-0.00064357+0.00054773i,-0.00076059-0.00068524i,-0.00073463-0.001111i,-0.00044862-0.00023434i,-0.00052674+0.00047984i,-0.0003189-0.00014714i,0.00013364-0.00022078i,0.00034104+0.00032853i,-4.7615e-06+1.6583e-05i,7.7844e-07-0.00072613i,0.00031423-0.0010012i,0.00031221-0.00017967i
5.1034e-05-0.00078768i,0.0010804+0.00031658i,0.00074676+0.00019043i,-0.00036917+0.00036094i,-0.001273-0.00014467i,-0.0016043-0.00052454i,-0.0012518+0.00011615i,-0.00042537+0.00011903i,0.00083718-0.00034711i,0.00059469+2.6328e-05i,-0.00026673+0.00057872i,1.294e-05-3.5476e-05i,0.00072974-0.00017285i,-5.2018e-05+0.0003241i,-0.0010306+0.00070303i,-0.0010692+0.00052209i,-0.00074562+0.00014828i,-0.00065387-0.00019805i,-0.00057466-0.00018678i,-0.00037271-5.6697e-05i,-0.00023106-0.00039655i,0.0002341-9.5095e-05i,0.00048622+0.00074994i
0.001373+0.0013462i,0.0010863+0.00074855i,0.0027843-0.00072799i,0.0027827-0.0011371i,0.0011241-0.00053754i,-0.0002364+0.00065977i,-0.001046+0.0010038i,-0.00064388+0.00068828i,0.0002925+5.0389e-05i,0.00066044-0.00060116i,0.00079104-3.4268e-05i,0.00039363-0.00021686i,9.0545e-05-0.00069022i,8.2146e-05+0.00013263i,-0.00020225+8.184e-05i,-0.00050658-0.0010184i,-0.0004196-0.00082518i,0.00045254-0.00019424i,0.00064516+0.00059361i,0.00029484+0.0004988i,-0.00019021+9.501e-05i,-0.00047449-0.00022306i,-0.00021831+4.7541e-05i
-0.00026394-3.9945e-05i,-0.0012394-0.00015894i,-0.00080347-0.00063332i,1.1276e-05-0.00063062i,-0.00034279-0.00068699i,-0.00088454-0.0011031i,-0.00065837-0.00024884i,0.00058353-0.00010441i,0.0018635-0.00084568i,0.0017739-0.00085077i,0.0012083-8.7639e-05i,0.00079994+0.00032091i,5.0375e-05-0.00013055i,-0.00057373-0.00071898i,-0.00018935+4.337e-05i,-0.00031561+0.00039603i,-0.00089723+3.7318e-05i,-0.00037598+0.00011716i,-1.5462e-05+1.7334e-06i,-0.00012109-0.00038728i,-0.00058144-0.00053649i,-0.00049046-0.00075023i,-0.00068898-0.00052582i
-0.00086873+1.526e-05i,-0.00065419+0.0011234i,3.5266e-06+0.0019417i,0.0010727+0.0019194i,0.0003792+0.00099491i,-0.00089933-0.00051054i,-0.00064228-0.00059312i,-0.00056013-0.00055981i,5.8807e-05+0.00010574i,0.0006298+0.00091683i,0.00098833+0.00054977i,0.00049601-0.00010926i,-0.00031678-0.00084409i,-0.00027509-0.00076762i,0.00021673-0.0009606i,0.00012063-0.00099346i,-0.00049881-0.00060235i,-3.3871e-05-0.00071134i,0.00083633-0.00048153i,0.00018717-0.00012081i,-0.00049771+7.8193e-05i,-0.00036065+0.0005955i,6.3245e-05+0.00026281i
0.00061015-0.0015246i,0.00097759-0.0016575i,0.00088732-0.0022394i,-0.00028752-0.0018956i,-0.0015797+4.4448e-05i,-0.0023885+0.0015493i,-0.0021482+0.0015398i,-0.00053845+0.0017796i,0.00034996+0.0013483i,0.00057317+0.00069666i,0.00079233+0.00028085i,0.00066684-0.00034823i,0.00034054-0.00053777i,-0.00045115-0.00038579i,-0.00057143-0.00041135i,0.00030983-0.00064093i,0.00027483-0.00081394i,-6.6806e-06-0.0012793i,0.00042534-0.0012041i,-9.7726e-05-0.00064408i,-0.00021265-0.00019361i,0.0002893+0.00016794i,0.00011219-6.9384e-05i
-0.0024067+0.0023072i,-0.0021798+0.00041444i,-0.0013792+0.00074624i,-0.00032692+0.00227i,0.00076386+0.0019386i,0.00085221-0.00021919i,-0.00072827-0.0009598i,-0.00080298-0.00063549i,0.00030877+0.00063689i,0.00046841+0.001801i,0.00064362+0.0017143i,0.00092971+6.657e-08i,0.0004037-0.001419i,-0.00069899-0.0011288i,-0.0010407-0.00035254i,-0.0008365-0.00040884i,0.000275-0.0003489i,0.00066352+0.00033782i,-0.00018745+0.00011956i,0.00011108-0.00016334i,0.00060555-0.0004282i,-0.00035686-0.0012459i,-0.00044385-0.0010835i
-0.00022191+0.0011294i,0.00026589+0.0011642i,0.0012974+0.0015058i,0.0018045+0.0018768i,7.417e-05+0.0012257i,-0.0018997+0.0013513i,-0.0017969+0.0011441i,-0.00051309+0.00045754i,-1.2114e-05+0.0010789i,-0.00012635+0.00096724i,0.00047107+0.0005533i,0.00044359+0.00047567i,0.00042009+0.00020649i,0.00011973-7.523e-05i,-0.00037374-0.00020596i,6.4241e-06-0.0001412i,0.00070517-0.00060732i,0.0003704-8.0396e-05i,0.00026143+0.0010601i,0.00024124+0.00047882i,0.00027321-0.0010726i,0.00047636-0.0011686i,-0.00022686+1.1406e-05i
-0.00069992+0.00056973i,-0.00012441+0.00065609i,0.00093804+0.00028072i,0.0011793+0.00022356i,-7.8587e-06+0.00025867i,-0.0015762+0.00034799i,-0.0026902+0.0005242i,-0.0015899+0.00015114i,0.00012906-0.00011401i,0.00064431-0.00035543i,0.0005278+4.1276e-05i,-3.9144e-05+0.0008719i,-0.0012921+0.000705i,-0.0015113+0.0004678i,-0.00076617+0.00016005i,-0.00029773-0.00054198i,-0.00010124+0.00010842i,-0.00063386+0.00030269i,-0.0011316-0.00033694i,-0.00062912-0.00046981i,-0.00013899+0.00010854i,0.00024484+0.0003245i,0.00041004-0.00017313i
0.00062027+0.00060814i,-0.00024776+0.001088i,-0.00091793+0.0012642i,-0.0012883+0.0015861i,-0.0014272+0.0012274i,-0.0018475+0.00077806i,-0.0020865+0.00046191i,-0.0006609-0.00021441i,0.00037368-0.00047677i,0.00026034-0.00042551i,0.00019258-0.00013041i,9.1915e-06+0.00010584i,0.00017735+0.00017866i,0.00014373+0.00027186i,-0.00073932-5.1525e-05i,-0.0013245-0.00012746i,-0.00099234-1.5748e-05i,-0.00026842-2.5597e-06i,-4.2011e-05+0.00061698i,-0.0001665+0.0014062i,-0.0012777+0.0008285i,-0.0018223+1.1602e-05i,-0.001036-0.00065741i
0.00054187-0.00011545i,-0.00050717-0.0001979i,-0.0014053+0.00016627i,-0.0018266+0.00034014i,-0.001423+0.0008065i,-0.0014238+0.0016883i,-0.0016131+0.0013517i,-0.00080303+0.0012353i,0.00029993+0.00092931i,0.00059215+0.00094925i,0.00058622+0.00095169i,-5.3548e-05+0.00050625i,-0.00048337+0.00085159i,-0.00028859+0.000872i,-0.00072846+0.00011464i,-0.0016843-0.00024417i,-0.0010879-3.7044e-05i,-0.00020554+0.00046566i,-0.00044931+0.00069314i,-0.00019588+0.0001222i,-3.5545e-05-0.00023171i,-0.00017101-9.8588e-05i,-0.00017661-0.00017223i
0.0017591+0.00038086i,0.0012779+5.3343e-05i,0.0013466-0.0012925i,0.0017469-0.0013128i,0.00081904-0.00062231i,-0.0011602-0.00124i,-0.0023112-0.00098557i,-0.0012399+0.00055712i,0.0002972+0.00067038i,0.00077593-0.00024938i,0.00032518-0.000557i,-0.00042639-0.00040109i,-0.00024214-0.00046723i,0.00012007+0.00023261i,-0.00032639+0.00038176i,-0.00060812-1.6122e-05i,-0.00065857+0.00045267i,-0.0006981+0.0003067i,-0.00082952-0.00010265i,-0.00086883+8.8675e-05i,-0.00040484+0.00019349i,-0.00030087+0.00022489i,-0.00035283+9.6875e-05i
-0.00043107-0.00021766i,5.2908e-05-0.00069388i,2.7801e-05-0.00054784i,-0.00056907-0.00011387i,-0.0010058-0.00024474i,-0.00091081-0.00033294i,-0.0014086-1.6286e-05i,-0.0012403+0.00043612i,-0.00042256+0.00089942i,-0.00013931+0.00082177i,0.00068598+0.00065124i,0.0010362+0.00054814i,0.00055785-0.00016742i,-0.00012012-0.00026074i,-0.00099989-0.00030534i,-0.00039338-0.0008555i,0.00031898-0.00040205i,7.9214e-05+0.0003953i,6.8929e-05+0.0004291i,0.00054749+0.00066141i,0.0004724+0.0013471i,0.00023884+0.00077644i,0.00015049+0.0002475i
-0.00086904-0.00050565i,-0.00043294+0.00028343i,-8.1278e-06+9.2169e-05i,8.1013e-05-0.0011776i,-0.00051413-0.0012678i,-0.001766-0.00053988i,-0.0016448+0.00021869i,-0.00010811+0.001191i,0.00088645+0.0011253i,0.00077719+0.00061082i,0.00013055+0.0010501i,-0.0003518+0.00043797i,-0.00021726-8.5668e-05i,0.00033134+0.0003349i,0.00043608+0.00041165i,4.5361e-05-0.00011095i,-0.00020271-0.00075842i,-0.00016882-0.00059852i,-0.00015143-7.529e-06i,0.00012388+7.1327e-05i,0.00020708-0.00023866i,0.00032948-0.00029906i,0.00055143+5.421e-05i
0.0013047-0.0022643i,-6.6101e-05-0.00088716i,-0.00047699-0.00026864i,-0.00075594+0.00094924i,-0.0016009+0.0015145i,-0.0024154+0.0020928i,-0.0022215+0.0020553i,-0.0013579+0.0010839i,-0.00031522+2.5056e-05i,0.0002681-0.00028544i,0.00027374-0.00028754i,0.00076021-0.00072526i,0.0010605-0.00052698i,0.0007706-0.00011627i,0.00014347-0.00025411i,0.00022121-0.0003214i,0.00018046-0.00064723i,-3.8819e-05-0.00019024i,9.5613e-05+0.00058465i,-7.9251e-05+0.00045312i,-0.00029426+0.0003318i,-0.00049111+0.00024249i,0.00014693-8.8418e-05i
