-3.7009e-05+0.00080734i,0.00010924+0.00044882i,-0.00058126-0.00062746i,-0.00091835-0.0013911i,-0.0020551+0.00026325i,-0.0024428+0.0023083i,-0.00052873+0.003224i,0.0011484+0.0025639i,0.0017278+0.0010733i,0.0016551-0.00039368i,0.0010815-0.0013791i,0.00063461-0.0019947i,0.00023587-0.0016189i,-0.00011768-0.00051057i,-0.00077742-3.5449e-05i,-0.0014584-1.4747e-05i,-0.0013693+0.00030705i,-0.0013167+0.00052871i,-0.001066+5.7712e-06i,-0.0010635-0.00043542i,-0.0011082+0.00034451i,-0.00073283+0.00086165i,6.4147e-05+0.00073431i
0.00093143+0.0016183i,-0.00044326+0.001508i,-0.00026548+0.0014777i,0.00079042+0.0010849i,0.0014795+0.00097145i,0.00078038+0.001441i,0.00024743+0.0017743i,0.00078134+0.0012978i,0.0011153+0.0007485i,0.00064521-2.3674e-05i,-5.8365e-05-0.00059576i,-0.00077882-0.00087011i,-0.001376-0.00030714i,-0.0017798+0.00077608i,-0.0017021+0.00047427i,-0.001059-0.00034141i,-0.00011969-0.00059782i,0.00023794-0.00047033i,-0.00047395-0.00018158i,-0.00033674+0.0001072i,0.001018-4.0815e-05i,0.0012953-0.00026855i,0.00098406-0.00075129i
0.0047069+0.0040424i,0.0077909+0.0035336i,0.010361+0.0016019i,0.0069491-0.00041782i,0.0037749-0.0028286i,0.0017501-0.0045883i,0.0003272-0.0027697i,0.00027545-4.6824e-05i,0.0016918+0.00066097i,0.0014771-0.00060646i,-0.00037667-0.001366i,-0.0010059-0.00082446i,-0.0012671-0.00026367i,-0.0028404-0.00047209i,-0.0029762-0.0015152i,-0.0017071-0.0010208i,-0.00077808-0.00067956i,1.067e-05-0.00045052i,0.00057289+0.0012123i,0.00059768+0.0018931i,0.00063539+0.00076719i,0.00046619-0.00066805i,5.2865e-06-0.0010237i
-0.0024827-0.0042772i,-0.0035972-0.003681i,-0.0077167-0.0021055i,-0.0071516+0.00099608i,-0.0028279+0.0039835i,0.0021955+0.0036558i,0.0036841+0.00089123i,0.0020709-0.00095463i,-0.00035936-0.001126i,-0.0021392+0.00079335i,-0.001458+0.0015651i,0.00038833+0.00097693i,0.0019352+0.0008159i,0.0031068+0.00057305i,0.0033631+0.000686i,0.0017592+0.00025796i,-6.9994e-05-0.00035655i,0.00014096-0.00053838i,0.00042344-0.00020231i,-0.00041373-0.00050307i,-0.00097284-0.0010279i,-0.0016447-0.00033715i,-0.0012123-0.00012597i
-0.0018984-0.0013847i,-0.0029525-0.00076173i,-0.0034412+0.00067275i,-0.0022996+0.0015468i,-0.0012523+0.0017625i,-0.00039021+0.0018397i,0.00080857+0.00094384i,0.00071702-0.00048369i,0.00012184-0.00027879i,0.0001255+0.0010766i,6.9545e-05+0.0012664i,-0.00034496+0.00066244i,-0.00043221-1.0133e-05i,2.168e-05-0.00063389i,0.00098036-0.00024936i,0.00087257-0.00015894i,-0.00029495-0.0003994i,-0.00074888-0.00031477i,-0.00069104-0.00034627i,-3.5286e-05+0.00016473i,0.00025253+0.00086319i,-0.00016946+0.0011797i,-0.0010323+0.0012165i
0.00089384+9.6741e-05i,0.00025036+0.00033156i,-0.00054349+0.00040745i,0.00013225+0.00070786i,0.00023512+0.0011177i,2.8734e-05+0.0010207i,0.00069074-1.9768e-05i,0.0012304+0.00024022i,0.00054411+0.0002758i,0.0002674-0.00017123i,0.00082476+1.4983e-05i,0.00094503+9.2696e-05i,0.00073215-3.6118e-05i,0.00064793+0.0004672i,0.00023897+0.00048973i,0.00016457-0.00024317i,0.00029732-0.00081112i,0.00030716-0.00066915i,0.00040795-0.00037009i,0.00018739+0.00012777i,-0.00028167+0.0005519i,-0.00057025+0.00067424i,-0.00084799+0.00063083i
-0.0017001+0.00080232i,-0.00025568+0.0010801i,0.00013672+0.00035003i,-0.00027724-2.1105e-05i,0.00071163+0.00098235i,0.0025833+0.0018665i,0.0025695+0.0011878i,0.0011187+2.7858e-05i,0.00011899-0.00025468i,0.00015235+0.00056481i,0.00071564+0.00076514i,0.00073877+0.00030702i,0.0003392-0.00021062i,-0.00011274-0.00024136i,-0.00039389+4.8174e-05i,-0.00067068+7.1462e-05i,-0.00094332+0.00032961i,-0.00074981+0.00047757i,-0.00033822+0.00025286i,0.00010961+0.00010862i,-0.00027705-0.00018231i,-0.0009635-0.00025277i,-0.00089829-0.0003179i
-0.00013557-0.0020768i,-4.7541e-05-0.002172i,0.0004451-0.0025336i,0.00040053-0.0020457i,0.00035653-0.00047392i,0.00072063+0.00082149i,0.0014926+0.00075143i,0.0014098-0.00020197i,0.00049625-0.0015446i,0.00023163-0.0015961i,-0.00023819-0.0005423i,-0.00025615+2.8599e-05i,0.0004968+0.00018068i,-8.2746e-05+0.00061013i,-0.00084638+0.00093366i,-0.00014744+0.00069518i,0.00021003-9.9807e-05i,-0.00027203-0.0007443i,-1.9685e-05-0.0011219i,-4.5002e-05-0.0010082i,-6.5895e-05-0.00085356i,0.00048803-0.00024153i,0.00042511+0.00021533i
-0.00018612+0.0011628i,0.00060737+0.00089655i,-0.0011724+0.0011081i,-0.00074286+0.001647i,0.0013313+0.002186i,0.0016919+0.0016221i,0.00056284+0.0013269i,-0.0006025+0.00052038i,-0.0008756-0.00024647i,-0.00075893-0.00032844i,0.00011329-0.00025429i,0.00061481-0.00058351i,0.00016074-0.0010286i,-0.00012946-0.00077443i,-0.00079129-0.00063821i,-0.0010469-0.00080733i,0.00016364-0.00030738i,0.000812+0.000182i,0.0004416+0.00053458i,-0.00036588+0.00086256i,-0.00032478+0.00030257i,0.00017801-0.00045401i,0.00014041+0.00020325i
0.00027091+0.0018958i,0.00012205+0.002103i,0.00086506+0.0025543i,0.00057522+0.0014626i,-0.00036496+0.0013852i,-7.5088e-05+0.0015294i,0.0012982+0.00082758i,0.0014736+0.00014484i,4.4453e-05-0.00046768i,-0.00095145-0.00031678i,-0.0008771-0.00022082i,-0.00054573-0.00035302i,-0.00034906+0.00026715i,-0.00030612+0.00050669i,-0.000366-0.00040999i,-0.00018815-0.0010037i,3.0139e-05-0.00017442i,-0.00010401+0.00044205i,0.0001253+0.00034223i,0.00065001+0.00032774i,0.00047252+0.00027341i,-0.00024063-8.0792e-05i,-0.00056117-0.00037355i
-0.0012275-0.0014706i,-0.0018075-0.0024448i,-0.000728-0.0016531i,4.8903e-05+0.00098251i,0.00080459+0.002195i,0.002143+0.0023983i,0.0019839+0.0010731i,0.0015761-0.00017062i,0.0014463-0.000366i,0.00098507+0.00014957i,0.00030204+0.00045274i,0.00038216-3.6873e-05i,0.00036888-0.00050016i,-0.00032474+0.00020413i,-0.00042556+0.0007208i,0.00018453+0.00047351i,0.0007538+0.00069894i,0.00026409+0.00067324i,-0.00036433-4.2068e-05i,0.00011153+0.00033486i,0.00048545+0.00032411i,8.448e-05-0.00017464i,-8.9808e-05+0.00039122i
0.0020008+0.00045432i,0.0026741-0.00074667i,0.0015682-0.0015358i,9.6748e-05-0.0024541i,6.2184e-05-0.0013531i,0.0013373+0.00040667i,0.0016791+0.00088054i,0.0010046+0.00030772i,0.00051297-0.00043893i,0.00042379-0.00070773i,0.00052254-0.00028402i,0.00053072-4.437e-05i,0.00089072+0.000265i,0.0012062+0.00091167i,0.0011084+0.00055579i,0.00010749-0.00056708i,-0.00021421-0.00076455i,0.00054391-9.9053e-05i,0.00012061+0.00057654i,-0.00039413+0.0011156i,-8.1178e-05+0.0014253i,-0.00030906+0.00091061i,-0.00082781-3.2033e-05i
0.0014954+0.00020297i,0.0013598+0.00082844i,-0.00025408-0.00073497i,-0.0014814-0.0011241i,-0.0012399+0.00055427i,-0.00087982+0.00050869i,-0.00065069+4.3739e-05i,0.00069004+0.00046611i,0.00096931+0.00023262i,7.3606e-05+0.00013855i,-0.00030987+0.0002638i,-0.00036396-0.00029373i,-0.00022444-0.00036281i,-0.00013004+0.00045744i,-0.00018012+0.00052648i,-0.00048764-5.7338e-05i,-0.00080972-0.00025443i,-0.00077744-0.00020782i,-0.0001304-0.00062291i,0.00055991-0.00057643i,-0.00012625-9.2548e-05i,-0.00025656+0.00043877i,-0.00035723+0.00087933i
-0.001408+0.00017245i,-0.0013503+0.00051943i,-0.0019382+0.0010874i,-0.00075077+0.0025127i,0.0011049+0.0035208i,0.0018992+0.0026867i,0.0016115+0.0018873i,0.00077443+0.00037581i,0.00050726-0.00042153i,-0.00034529-0.0001025i,-0.00066153-0.00051182i,-0.00065292-0.00039955i,-0.00048552+4.9552e-05i,0.0002003-0.00024838i,0.00043157-0.0005148i,0.00030043-0.00019336i,5.5294e-05+0.00087511i,-0.00016729+0.0012906i,0.00011309+0.0011818i,0.00055183+0.00073403i,0.00058937+0.00063528i,-8.663e-05+0.00025703i,-0.00033773-0.00061545i
-0.00013632-0.00048494i,0.00069381+0.00019159i,0.0016014+0.00062378i,0.0012775+0.00083461i,0.00039036+0.00049454i,0.0008618+0.00022461i,0.0017472-0.00029532i,0.0016131-0.00076972i,0.000908-0.00078928i,-8.2101e-05-0.00028439i,-0.00049468-0.00026352i,-0.00015511-0.00067585i,0.00010717-0.00071871i,-0.00020883-0.00052064i,-0.00013898+9.1137e-05i,0.00025944+0.00034913i,0.00026655-0.00017538i,0.00052631-0.00041576i,0.00024305-0.00021746i,-0.00046028+6.0213e-06i,-0.00011978+8.7089e-06i,0.00024535-0.0003212i,-0.00013925-0.00065632i
-0.00088019-0.00073254i,-0.0016822-0.00082516i,-0.0011975-0.0005156i,-0.0013877+0.00023165i,-0.0012833+0.001081i,6.8668e-05+0.0015296i,0.0012031+0.0012293i,0.001369+0.00046266i,0.00077954-0.00078427i,-0.00019071-0.0011882i,-0.00052841-0.00025058i,4.4836e-05+0.00047745i,0.00057932+0.00090526i,0.00027727+0.00037611i,0.00067479-0.00066487i,0.00085595-0.0006146i,0.00038887-0.00039611i,-0.00029358-1.573e-05i,-0.00018644+0.0004363i,-4.3755e-05+0.00058185i,-0.00052129+0.00051992i,-0.00023282+0.0005892i,8.4965e-05+0.00023242i
-0.0011728+0.0026974i,-0.00042478+0.0032963i,-0.00010223+0.0025922i,0.00063179+0.00080918i,0.00087653-1.5293e-06i,0.00087214-0.00051824i,0.0014351-7.0575e-05i,0.00087641+0.00047076i,0.0001088-9.6646e-05i,0.00021868-0.00037229i,0.00049063-0.00030212i,0.00028629-0.00025143i,-0.00038292+0.00050119i,-0.00086666+0.00044177i,-0.00067004-0.00086194i,-0.00025504-0.0012536i,-0.00021493-0.00083097i,-0.00082266-0.00076506i,-0.00087946-0.00026532i,-6.7085e-05+0.00022037i,-8.9325e-05-0.00031429i,-0.0005321-2.8017e-05i,-0.00048816-0.00017109i
0.001569-0.0013777i,0.0013344-0.0026613i,0.00014876-0.002148i,-0.00063143-0.00055901i,-0.00075979+0.00022202i,-0.0001634+0.00034809i,0.00074306+0.0006782i,0.0013913+0.00054425i,0.0012062+0.00042814i,0.00041299+0.0009661i,0.00087105+0.00085304i,0.00044736+7.0302e-05i,-0.00054735+3.9331e-05i,-0.00059078-5.121e-05i,-0.00039912-0.00067075i,0.00026649+1.1495e-05i,0.00033001+0.00040716i,0.00020604-0.00037469i,0.0004269-0.00046004i,0.00075449+2.0856e-05i,0.00073867-2.4165e-05i,0.0004033-0.00062332i,0.00015416-0.00026789i
0.0012063-0.00041926i,0.0018726-0.0012927i,0.0014039-0.0014495i,-0.00036782-7.1359e-05i,-0.00084798+0.00078068i,0.00058861+0.0013803i,0.00092192+0.0012085i,0.00041361+0.00045772i,-0.00062186+0.00042857i,-0.0012214+0.000208i,-0.00024533-0.0004714i,0.00018138-0.00071099i,-0.0002505+0.00010887i,-0.00043189+3.2498e-05i,0.00043203-0.00076859i,0.0013896-3.6589e-07i,0.0011756+0.00081618i,0.00086531+0.00070169i,0.00019873+0.00060648i,-0.00014548+0.00066449i,0.00030024+0.0008657i,0.00026976+0.0002255i,0.00012135-0.00074596i
0.00088062+0.00016774i,-9.4479e-05-8.9652e-05i,-0.0011665-0.00072702i,-0.0011412-0.0010171i,-0.00088274-0.00065401i,1.4009e-05-0.00073708i,0.0017465-0.00055525i,0.0017365-0.00050064i,0.00051921-0.0005747i,-0.00049646+9.9013e-05i,-0.00089957+0.00036029i,-0.00063802-0.000227i,0.00014528+0.00017748i,0.00025924+0.0011323i,-0.00047626+0.0011082i,-0.0002457+0.0006597i,3.7441e-05+0.00049081i,-0.00077963+8.8413e-05i,-0.0012406-0.00015634i,-6.459e-05-0.00081261i,0.00061654-0.00073776i,0.00031439-0.00028315i,0.00083033-0.00014184i
-0.0010905+0.0017682i,0.00057207+0.0039222i,0.0012643+0.0044628i,0.00019865+0.0032636i,-7.5061e-05+0.0023511i,0.00047771+0.0015704i,0.0012642+0.00092369i,0.0016157+0.00012154i,0.00096022-0.00056369i,0.00044756-0.00073158i,-9.1108e-05-0.00078502i,-9.9823e-05-0.0007824i,0.00033396-0.00054678i,0.00024671+0.00015558i,0.00049106+0.00013369i,0.00023861-0.00019169i,0.00011867+0.00029369i,0.00073791+0.00081773i,0.00056827+0.0010466i,0.00023792+0.0005184i,0.00051394+0.00038499i,0.00098721+0.00069667i,0.00025548+0.0004335i
-0.0016732+0.0015648i,-0.0019205+0.0010931i,-0.0020148+0.00050496i,-0.0010144+0.00089947i,0.00034679+0.0011535i,0.0015854+0.0011628i,0.0022427+0.00051638i,0.0020937-0.00018711i,0.00077942-0.00020187i,-0.00071482+0.00027081i,-0.00023924+0.00074323i,0.00069727+0.00033726i,0.00058184-0.00054516i,0.00041408-0.0012626i,0.0001415-0.00048764i,-0.00030475+0.00055222i,-0.00018907+0.00059107i,0.00050368+0.00054846i,0.00012024+0.0007436i,-3.5339e-05-2.7318e-05i,0.00084388-0.00055674i,0.0004812-5.7459e-05i,-0.00068477-0.00041937i
-0.00057409-0.0018356i,0.00073486-0.0024751i,4.7453e-05-0.00069933i,-0.0009916+0.0021218i,-0.00081826+0.0024024i,0.00020069+0.00098685i,0.00034004+0.00050662i,5.3563e-05+0.00040218i,-6.7299e-05-5.4046e-05i,0.00017047-0.00047577i,0.00024334-0.00079988i,-0.00014276-0.00085194i,0.00012237+0.00014999i,-4.6962e-05+0.00060216i,-0.00022104+0.00079931i,-0.00038307+0.00036944i,-0.0004956+0.00021703i,-0.00048218+0.00080828i,-0.00024692+0.0004286i,0.00060044-0.00030609i,0.00032458-0.00049873i,-9.6963e-05-0.00023188i,-0.00014478+0.00030198i
-0.00086974+0.0024037i,9.9338e-05+0.002977i,0.0012029+0.0007182i,0.0011031-0.0018854i,0.00068979-0.0017771i,0.0013138-0.00084113i,0.0013423-0.000956i,0.0010536-0.00078391i,0.00051575-0.00013967i,-0.00026664-0.00011961i,-0.00054079+5.9912e-05i,-0.00070741+0.00041837i,-0.0002827+0.00045328i,-2.3456e-05+1.3205e-05i,0.00030881+4.3444e-05i,3.6323e-05+0.00029368i,5.7139e-05-1.1547e-06i,0.00064078-0.00024356i,0.00057039+1.763e-05i,3.0906e-05-9.3187e-05i,-0.00036232+1.0964e-05i,-0.00036569+0.00021432i,-0.00026977+0.00082337i
-6.2995e-05-0.0017117i,-0.0018504-0.001579i,-0.0020635-0.0014299i,-0.001329-0.00044743i,-0.00059476+0.0010455i,0.00095128+0.0023985i,0.0015957+0.0023394i,0.0010597+0.0012382i,0.00046947-2.8339e-05i,0.0010066-0.00022599i,0.0017279+0.00049385i,0.0016005+0.00057886i,0.00037463+0.00080223i,-0.00050954+0.0012758i,-0.0001501+0.00097799i,-0.00039313+0.00034544i,-0.00039192+1.6242e-05i,0.00016036+0.00048483i,-0.00047391+0.00019892i,-0.0013163+0.0004441i,-0.0012706+0.0010311i,-0.0011148+0.00068745i,-0.0012805+0.00051989i
0.00035102+0.0032237i,0.0020491+0.0039608i,0.0036564+0.0034631i,0.0018566+0.0023104i,0.00066614+0.0016286i,0.00081511+0.00099615i,0.00031805-2.1319e-05i,-0.00026479-0.00061245i,-0.00010387-0.00049889i,-7.0803e-06-0.0004849i,-0.00036483-0.00085029i,0.00027299-0.00043045i,0.00072849-1.8147e-05i,0.00018607-0.00068483i,-0.000432-0.0010464i,-0.00093925-0.00055912i,-0.00074125-0.00023161i,-0.00019154-6.4429e-05i,-0.00049167+0.00049473i,-0.00053021+0.00042965i,-0.00018866+0.00033214i,-0.00036197+0.0006035i,-0.00043639-1.9053e-05i
0.00039192-0.0007675i,0.0013871-0.00041209i,0.0012925-9.5966e-05i,0.00064285+0.00033225i,0.0005208+0.00092052i,0.0010227+0.0013337i,0.0018266+0.0016803i,0.0017501+0.00072742i,0.0010798-0.00024979i,-0.00017567+0.00022867i,-0.00052517+7.254e-05i,7.3176e-06+7.5684e-05i,-0.00026323+0.00043983i,0.00015104-0.00039532i,0.000772-0.0011969i,0.0002873-0.00090917i,-0.00025422+6.352e-06i,-0.0008032-9.2063e-05i,-0.00099746-3.4087e-05i,-0.00021414+8.4129e-05i,0.00026558-0.00029588i,0.00098904-0.00055949i,0.0010058-0.00034768i
0.00099859-0.00023163i,0.00051067+0.0011084i,-1.1347e-05+0.00064721i,-0.0007677+1.9931e-05i,-0.0010696+0.00061788i,-0.00050225+0.0019676i,0.00052877+0.0016065i,0.00077807+0.0004832i,3.9029e-05-0.00073303i,-0.00067667-0.00093079i,-0.00085095-0.00056071i,-0.00053879-0.00031575i,0.00028647+0.00028404i,0.00053234+0.00068958i,0.00025538+0.0012203i,0.00043962+0.0010084i,0.0010931+0.00054376i,0.0010953-8.3103e-05i,0.00091731-0.00061489i,0.00076738-0.00047602i,0.00014032-0.00018619i,0.00045131-0.00022377i,0.00082598+0.00011669i
0.00074383-0.00053816i,0.00085052-3.3551e-05i,0.00020035+0.00032841i,-0.00067097+0.00054189i,-0.00018593+0.00064632i,0.0012872+0.00070655i,0.0018985+0.00018827i,0.0016829-0.00045611i,0.0009887-8.5673e-05i,-2.3574e-05+0.00036661i,-0.00084107+2.5323e-05i,-0.00088281-0.00016024i,-0.00037906-0.00045275i,-0.00014691-0.00054637i,-0.00050343-0.00012159i,0.00019087-0.00012225i,0.00068267-0.00015784i,0.00018193-0.00085998i,0.0004966-0.0010861i,0.0010697-3.7709e-06i,0.00041011+0.00084863i,-0.00076887+0.00073347i,-0.00036046-0.00033362i
0.0012921+0.00014521i,0.001106+0.00022088i,-0.00055134-1.0581e-05i,-0.00098998+1.676e-05i,-0.00026527+0.00066784i,-0.00015079+0.0014259i,0.00018491+0.0016353i,0.00042249+0.00093634i,9.0763e-05-0.00036054i,-0.00047574-0.00082498i,-0.00096984-0.000221i,-0.00091452+7.1121e-05i,-0.00023047+0.00019848i,-0.00022133+3.2863e-05i,-0.00035807-2.2058e-05i,-0.00034938+0.00055083i,0.00028902+0.00041011i,0.0011118+0.0001523i,0.00072785+0.00033915i,0.00027664+0.0003608i,-2.3923e-05+4.9402e-05i,-0.00023578+0.00060672i,-0.00019358+0.00088239i
-0.00027118-0.00043954i,0.00049183+0.00054232i,0.0002553+0.00075068i,0.00045536+0.00028797i,0.00081819+0.00033168i,0.001209-0.0004087i,0.0011785-0.00050638i,0.0010559-0.00085353i,0.00091428-0.0010716i,-7.0729e-05-0.00028976i,-0.00060349-0.00015024i,-0.00039563-0.000485i,-9.1399e-05-0.00071426i,0.00040205-0.00052162i,0.00014981-1.0116e-05i,-0.00061735+0.00031566i,-0.00105+0.00035639i,-0.0005726+0.00070399i,-0.00012347+0.00072131i,-0.0001605+0.00049665i,-8.8421e-05+0.00018823i,-0.00051868-0.00039987i,-0.00046681-0.0001359i
0.0027367+0.00041745i,0.0032859+0.00021189i,0.0017189-0.00082336i,0.0001954-0.0006315i,0.00015986+0.00056511i,0.0010446+0.0019803i,0.0019567+0.0019837i,0.0022459+0.00068835i,0.0012874-0.0002245i,2.767e-06-0.00047774i,-0.0001516-0.00016942i,-1.8402e-05-0.00055957i,-0.00029499-0.0007453i,-0.00056264-0.00010544i,-0.0002354+0.00012599i,0.00020978+8.4745e-05i,-0.00040292-0.00011159i,-0.00051164+0.00065969i,0.00035952+0.00063413i,0.0005949-0.00021477i,0.00029011-0.00033177i,9.3558e-05-0.00044734i,-0.00049755-0.00072333i
-0.0013372+0.00030457i,-0.0017748+0.00078442i,-0.0011673+0.0015503i,-0.0010749+0.00099198i,-0.0006388-0.0002667i,0.0013383+0.00022097i,0.0020231+0.0013172i,0.0017627+0.00073466i,0.00072329-0.00030243i,-0.00053902-0.00017524i,-0.00082436+2.9338e-05i,-0.00041108-0.00021742i,-0.00043565-0.00020518i,-0.0001913+8.835e-05i,0.00058125-0.00023183i,0.00086782-0.00022067i,0.00070475-1.3324e-05i,0.00015941+0.00024568i,0.00050595-2.9005e-05i,0.00074945-0.00077845i,0.0004919-0.00048625i,4.5918e-05+0.00010844i,-0.00046633+0.00061974i
0.00080378-0.00033499i,0.0011409+0.00035093i,0.0016525+9.1551e-05i,0.00086466-9.7143e-05i,1.1638e-05+0.00042625i,0.0010741+0.00082864i,0.0014646+0.00042928i,0.00076004-0.00017748i,-0.0003014+5.4853e-05i,-0.00063881+0.00048635i,-3.5443e-05+4.8095e-05i,-0.00054489-0.00027716i,-0.00054253-6.2617e-05i,-8.6377e-05+0.00024801i,-0.00031085+0.00038534i,-0.00022703-0.00026105i,-0.00037691-0.00054125i,-6.7572e-05+0.00032534i,0.00055364+0.00092703i,0.0012964+0.00078525i,0.00098364+0.00043693i,0.00035647+0.00011259i,-9.9185e-05+0.00022199i
-0.00074413-0.00074431i,-0.0013906+8.6355e-05i,-0.0019646+0.00055261i,-0.0024645+0.0013485i,-0.0023621+0.0010795i,-6.5781e-05+0.00112i,0.0010467+0.0016236i,0.0009481+0.00093395i,0.00061435-0.00041587i,-0.0003326-0.0012213i,-0.001293-0.00089367i,-0.00091084-0.00043285i,-0.00021127+0.00020236i,-0.00036353+0.00069128i,-8.2981e-05+0.00046131i,9.8858e-05+0.00035668i,3.3381e-05+0.0003928i,0.00017515-0.00039345i,0.00028027-0.00066232i,0.00020193-0.0006518i,0.00055081-0.00071745i,1.9223e-05-0.00044904i,-0.0010409-0.00014213i
-0.00047985+0.00011709i,-0.0003943+0.00050302i,9.6502e-05+0.00014746i,0.00090754+0.00013477i,0.0011591+0.00057398i,0.00097673+1.8934e-05i,0.001365-0.00061578i,0.0013902-0.0010103i,0.00086512-0.0010528i,-0.00050141-0.00092693i,-0.00056996-0.00031811i,0.00021887+0.00055069i,0.00012136+0.0004194i,0.00060167+0.00054817i,0.00064933+0.0008341i,0.00089374+0.00013495i,0.00051104-0.00046659i,-0.0005725-0.0008796i,-0.00059742-0.00081043i,0.00027576-0.00054634i,0.0010843-0.00023295i,0.00069922+0.00012494i,-3.3161e-07+0.00014155i
0.00035117+0.0010542i,0.00114+0.0006058i,0.0015574+0.00069221i,0.00079824+0.0001402i,-7.7005e-06-0.0002497i,-4.1964e-05+0.00012766i,-0.00025933+2.2312e-05i,-0.00050497-0.00022368i,-0.00081415-0.00063825i,-0.0005242-0.00079235i,-0.00036058-0.00019119i,-0.00089406-9.9895e-06i,-0.00097852-0.00030817i,-8.6396e-05-0.00085541i,0.00085917-0.0011571i,0.0011023-0.00026131i,0.0001324+0.0008511i,-0.001443+0.0010753i,-0.0010945+0.00077438i,-0.00022982+0.0003236i,-0.00024357+0.00057801i,-0.00020472+0.0011206i,-0.00020525+0.00089971i
-0.0016615+0.0016057i,-0.00019772+0.0023961i,-2.4992e-05+0.0026219i,-0.0016183+0.0026186i,-0.00087882+0.0022862i,0.00089973+0.00068977i,0.00097008-0.00057171i,0.00031622-0.0011897i,-0.00021453-0.0012045i,-0.00037201+0.00064726i,-0.00041427+0.00082117i,0.00029384-0.00024588i,0.00058828-0.0013078i,-5.9014e-06-0.0020719i,4.5713e-06-0.0015038i,0.00010524-0.00070965i,0.0001989-0.00034229i,-2.3306e-06-0.00021338i,-0.00074119-0.00085051i,-0.00071701-0.0013772i,-0.0006896-0.00079481i,-0.00099265-0.00043718i,-0.00023086-0.00064291i
-0.00034038-0.00117i,-0.00066584-0.00083701i,0.00034296-0.0016971i,-6.5351e-05-0.0015818i,-0.00025668+0.00062529i,0.00095845+0.0020343i,0.0020207+0.0015607i,0.0023658+0.00044636i,0.0014293-0.00015288i,0.00045658+2.7086e-06i,0.00014693+0.00041646i,-0.00021643+0.00071994i,-3.2647e-05+0.00061442i,0.00030435+0.0011021i,-0.00032242+0.0015387i,0.00017722+0.0010146i,0.0010319+0.00038748i,9.4643e-05+0.00087826i,-0.00022862+0.00036813i,0.00028048-0.00033089i,0.00020912-0.00021814i,-1.0091e-05-0.00012455i,0.00030366-1.7248e-05i
-0.0005022+0.00062261i,-0.00040694+0.001467i,-0.00079766+0.00060238i,-0.0014555-6.6801e-05i,-0.0011899+0.00033379i,0.00047103+0.00080764i,0.0014912+0.0010815i,0.0012526+0.001131i,0.00052229+0.00028073i,-0.00016306-0.00045626i,-0.00033305-0.00019759i,-0.00032619+0.000188i,-0.00040983+3.3068e-05i,-0.00016213+0.00033495i,0.0004267+0.000579i,-5.5587e-05+0.00027818i,-8.7113e-05-0.00044321i,0.00076696-0.00054154i,0.00071466+0.00028922i,0.00038814-1.3708e-05i,0.00060203-0.00085547i,-1.5023e-05-0.0010604i,-7.5744e-05-0.00038103i
0.00065821+0.0020391i,0.00041967+0.0012783i,0.00097736+0.00072715i,0.0014155+0.00043219i,0.0014962+4.3333e-05i,0.00097803-0.00050918i,0.00088013-0.0006171i,0.00067972-0.00012797i,-6.6079e-05-0.00036374i,0.0001928-0.00021786i,0.00034989+0.00019262i,5.9305e-05+0.00026711i,-0.00021155+0.00024381i,-0.00029693-0.00014626i,8.1099e-05-0.00025962i,-0.0007748+0.00028577i,-0.001382+0.00019561i,-0.0003614+3.7182e-05i,3.6707e-05+0.000416i,-8.2322e-05+0.00083425i,0.00073455+0.00044033i,0.00071974+0.00041101i,0.00010234+0.00078049i
0.0015738+0.00048917i,0.00073472+0.0010605i,3.3962e-05+0.0017395i,0.00027273+0.0016391i,0.00030627+0.00083465i,0.00089249+0.00075609i,0.0012569+0.00053598i,0.0010679-0.00037573i,0.00027309-0.0012611i,-0.00036566-0.00090086i,-0.00039435-0.00051889i,-0.00086836-0.00062066i,-0.0012515-0.00031403i,-0.00062643+0.00027618i,-1.2328e-05+0.00023707i,-5.1951e-05-0.00045512i,0.00016986-0.00073102i,0.00023689-0.00024802i,-0.0002567+9.062e-05i,0.00033155-0.00045818i,0.0005795-0.00098377i,0.00030126-0.00041395i,1.5252e-05-0.00022078i
-0.0013474+0.0018793i,-0.00041671+0.00098062i,-7.2529e-05+0.00055602i,0.00079251+0.00010033i,0.0011785+9.9519e-05i,0.0011589+0.00033598i,0.0016361+0.00081653i,0.0018563+0.00066606i,0.00090148-0.00022035i,0.00030478-0.00063989i,-2.5202e-05-0.00023803i,-0.00049315-0.00041077i,-7.5353e-05-0.00077i,-0.00051641-0.0006357i,-0.00024932-0.00034579i,0.00023511+0.00030427i,-0.00032439+0.00055159i,-0.00080058+0.00016304i,-0.00039619+0.00033142i,-0.00051034+0.0010512i,-0.00083451+0.000738i,3.6486e-05+1.2989e-05i,0.00043081-0.00027913i
-0.00010963+0.0021339i,0.0019938+0.0020328i,0.0025872+0.0017954i,0.00077978+0.0010831i,0.0011834+0.00044197i,0.0023614+0.00047632i,0.0017606+0.00045046i,0.0011619+0.00025457i,0.00075055+0.00026955i,0.00018445+0.00072863i,0.00013759+0.0012575i,-0.00077529+0.0011767i,-0.0010099+0.00057513i,5.3856e-06+0.0005671i,-0.00025998-3.5733e-05i,5.5328e-05-0.0011859i,0.00072673-0.00071725i,0.00036144+0.000194i,0.00010297+0.00083441i,0.00029747+0.00037245i,0.00023934-0.00050313i,0.000443-0.00079594i,0.00049771-0.00086731i
