-4.012e-05+0.0018954i,0.001255+0.0018639i,0.00017293-0.00022654i,-0.00066514-0.0010898i,-0.0015966+0.00046097i,-0.0027912+0.00027645i,-0.0015745-0.00012202i,-3.3283e-05+0.00063103i,0.00039331+0.00040505i,0.00046143-0.00021144i,0.00055893-0.00031493i,0.00038114+0.00030913i,-4.4773e-05+0.00050049i,-0.00072651+0.0002724i,-0.0014128-1.3444e-05i,-0.00024508+0.00012139i,0.00037415+0.00073807i,-0.00063403+0.00046494i,-0.00073311-0.00076688i,0.00014501-0.0006368i,0.00065157+0.00020757i,0.00014147+0.00016922i,-0.00053537+2.3124e-05i
0.0011737-0.00042607i,0.0016308-0.0003337i,0.0006498-9.9136e-05i,-0.00097811+4.5507e-05i,-0.0019485+0.00094082i,-0.0018375+0.0013964i,-0.0010695+0.0012723i,0.00050612-0.00010823i,0.001118-0.00095533i,0.00043781-0.00065755i,0.00023349+0.00044772i,0.00047302+0.0010138i,0.00057429+0.00058593i,0.0006868-0.00028927i,0.00038843-0.00060699i,0.00062488+0.00059211i,0.0013935+0.0010787i,0.001349+0.00080916i,0.00062747+0.0011414i,-0.0004736+0.00089134i,-0.000678-0.00045826i,-0.00081133-0.001151i,-0.00059047-0.00094919i
0.0017437+0.001567i,0.0020391+0.0011136i,0.0031712+0.00021449i,0.0025706+9.1799e-05i,-0.00026103+0.0001524i,-0.0021321+0.00037225i,-0.0019485+8.8433e-05i,-0.0010803+0.00010778i,-0.00013035+0.00037959i,0.00014493+8.8424e-05i,0.00013014+0.00031163i,1.2096e-05+0.0017351i,0.00030484+0.0021947i,0.00074312+0.0021369i,0.00025072+0.0017713i,0.00010178+0.00094322i,0.00082039+0.0005519i,0.0011074+0.0003216i,0.00092491+9.8354e-05i,0.00055936-0.00075091i,7.4374e-05-0.0010805i,4.3608e-05-0.00017127i,-0.00030308+5.5938e-05i
0.0016934+0.0004573i,0.0023291+0.00018709i,0.0023049-0.00062221i,0.0011903-0.00017766i,-9.9596e-05-0.00070254i,-0.001328-6.2404e-05i,-0.0014768+0.0012852i,-0.00027572+0.0013925i,6.6283e-05+0.0010509i,0.00035845+0.00026297i,-0.00019735-0.00063068i,-0.00073988-0.00012209i,0.00015439+0.0010118i,0.00089249+0.0012065i,0.00080832+0.0010396i,0.00087815+0.00079784i,0.00047945+0.00021168i,6.026e-05+0.00018145i,0.00018983+0.00083786i,0.00042273+0.00053836i,0.00028137+0.00010761i,0.00053255+0.00030675i,0.0011333+0.00049371i
0.0012279-0.00054478i,0.0016968-0.00049079i,0.0012524-0.0010584i,-0.00015699-0.0012278i,-0.0013498-0.0010959i,-0.0021926-0.00041795i,-0.0024121+0.00023669i,-0.0013833-0.00018228i,3.3178e-05-0.00037243i,-0.00021926-0.00022011i,-0.00081527-0.00024226i,-0.0006644+0.00053674i,-0.00032343+0.0013772i,3.2311e-05+0.0013312i,0.00033428+0.000655i,0.00054231+0.0008167i,0.00048763+0.0011015i,0.00049087+0.0010934i,0.00045752+0.00097003i,0.00037499+0.00019872i,-5.3495e-05-0.00023393i,-0.00036077-0.0005305i,-0.00011823-4.9546e-05i
0.00087398+0.00010436i,0.0011289-0.00068901i,0.00093104-0.0020002i,0.00026303-0.0011082i,9.6164e-05+0.00081382i,-0.001105+0.0014403i,-0.0023652+0.00098234i,-0.00074289+0.00032704i,0.0012263-0.0001564i,0.0013706+0.00053986i,0.00057913+0.0013203i,-0.00022387+0.0010544i,-0.0006229+0.00027043i,-0.00081554-2.557e-06i,-0.00034271+0.00047716i,6.5634e-05+0.00083646i,0.00028843+0.00036015i,0.0010519+8.4714e-05i,0.0011675-0.00012466i,0.00067025-0.00021646i,-1.6508e-05-2.161e-05i,-0.00079133-0.00084164i,-0.00074189-0.0017014i
0.0019132+0.00097074i,0.0023229+0.0016022i,0.0018859+0.0018419i,-9.3374e-05+0.00048086i,-0.0012407-0.00078995i,-0.001505-0.00055095i,-0.0012434+0.00026448i,0.00054358+0.00062973i,0.0013121+0.00033886i,0.0015137+0.00019929i,0.0014333+0.00036696i,0.0010188+4.9753e-05i,0.00033029-1.6248e-05i,-0.00047611+4.8742e-05i,-0.00034645+0.00042559i,0.00037031+0.00085404i,0.00061865+0.0010169i,0.00047846+0.00041392i,0.000316-0.00030283i,0.00037948-0.000664i,4.0868e-05-0.0006945i,-0.00050636-0.00032354i,-0.00020981+0.00032222i
0.0011333+7.7382e-05i,0.0010292-0.00067114i,0.00030398-0.0014856i,-0.00078263-0.0013385i,-0.0022178-0.00047384i,-0.0023439-0.00014735i,-0.0021372+0.00027231i,-0.001136+0.00038295i,0.00096069-5.2232e-05i,0.0015143-3.539e-05i,0.001202+7.6292e-05i,0.0013699+0.00055501i,0.0012072+0.00092916i,0.00055729+0.00036376i,0.00020315+7.6784e-05i,-0.00018805+0.00038847i,-4.2506e-05+0.00097824i,-0.0002414+0.0014655i,-0.00073347+0.00025241i,-0.00024848-8.9164e-06i,-0.00067788-4.2338e-05i,-0.0011469-0.00059454i,-0.00049045-0.00048073i
-0.0012665+0.00042385i,-0.00041992-0.00030313i,-0.0008121+0.00029212i,-0.0016882+0.0019482i,-0.0019154+0.0024971i,-0.0012571+0.0019742i,-0.00078972+0.0012841i,-0.00071302-5.7713e-06i,0.0002522-0.00070432i,0.00077369+1.0437e-05i,0.0004647+0.0004748i,0.00053028+0.00045314i,0.00093984-0.00060375i,0.00039501-0.0015891i,-0.00051346-0.00051657i,-0.00027386+0.00038833i,-0.0004006+0.00099575i,-5.7396e-05+0.0011156i,0.00071614+0.00056883i,0.00051583-0.0002222i,7.1202e-05-0.00060215i,-4.2498e-05-0.00020516i,0.00017405-2.597e-05i
0.00021703+0.0015794i,0.0019773+0.0022796i,0.001993+0.0023089i,0.0023524+0.0004881i,0.0022079-0.0008804i,0.00077289-0.0012581i,7.777e-05-0.001463i,0.00054144-0.0010702i,0.0013428-0.0007982i,0.0015032-3.0129e-05i,0.0007161+0.00062786i,0.00031114+0.00019059i,-0.00011732-3.6857e-06i,-0.00052806+2.8272e-05i,-0.00062201+0.00043046i,-0.00036048+0.00050277i,0.00038773-8.4655e-05i,0.00063624-0.00050619i,0.00057016-0.00050774i,8.6273e-05+5.0818e-05i,8.5476e-05+0.00061284i,-0.00062043+0.0007271i,-0.0011051+0.00062222i
-0.00024528+0.0016894i,0.0020549+0.0015788i,0.0017124+7.1608e-05i,-0.00024849+0.0013875i,-0.0020119+0.002855i,-0.0015805+0.0021971i,-0.00043201+0.0017176i,0.00066883+0.0010867i,0.0014828+0.00030588i,0.001275+0.0001842i,0.00060935+0.00011454i,0.00060285-0.00019706i,0.00030486-0.0001151i,-0.00017666+0.00024154i,-0.00042393+0.00071978i,-6.9039e-05+0.0010495i,0.00086047+0.00046185i,0.0008072-0.0004865i,-0.00021045-0.00054002i,-7.5027e-05-0.00043249i,0.00031961-5.932e-05i,-5.2121e-05+0.00010308i,0.0001334-0.00055145i
0.0014881+0.00044832i,0.0021081+0.00042744i,0.0012266+0.0010204i,0.000324+0.00096981i,0.00055587+0.000762i,-1.7384e-05+5.4389e-05i,-0.00011419+0.0002499i,0.00087782+0.0011461i,0.0013679+0.00026727i,0.0014162-0.00045722i,0.0014241-0.00021819i,0.0011056+0.0002843i,0.00072477+0.00012001i,0.00053463+7.7446e-05i,0.00055277+0.00053603i,0.00053042+0.0006504i,-0.00025248+0.00079122i,-0.00072328+0.00073852i,-0.0003167+0.00085468i,0.000112+0.001183i,-0.00011517+0.00090203i,-0.00017883-5.3118e-05i,-0.00018615-0.00019374i
0.0020995+0.0013793i,0.0026158+0.0013182i,0.0012115+0.00073976i,7.524e-05+0.00042117i,-0.00067835+0.0010227i,-0.0013615+0.0010898i,-0.0019331+0.00080623i,-0.0011366+0.00035334i,0.00025479-0.00023755i,0.00095906+0.00014232i,0.00083282-0.00013895i,0.00042554-0.00043253i,0.00099377+0.00052402i,0.0016379+0.001135i,0.00081966+0.0018028i,-0.000407+0.0017923i,-0.00071834+0.00061074i,0.00022906-0.00018011i,0.00059635-0.00015955i,1.2553e-05+0.00018579i,-0.00021961+0.00029473i,-0.00061033-0.00031568i,-0.00093626-0.00043389i
-0.00047222+0.00083538i,-0.00012183+0.00039989i,5.6926e-05-0.00025704i,-0.00042823-0.00027032i,-0.0014321-0.00019994i,-0.001419+0.00074323i,-0.00059867+0.00090492i,0.00041065+0.00050756i,0.00034354+0.0005074i,3.9704e-05-0.00028031i,0.0002983-0.00025902i,0.00026673+9.853e-05i,2.7923e-06+0.00064132i,-0.00010592+0.00092289i,0.00015601+0.00010698i,0.00028054-0.00025649i,0.00045741-0.00040289i,0.00054846-0.00038952i,0.00084558+6.0668e-05i,0.00066824+0.00019661i,-0.00018964+0.00031527i,-0.00095814-0.00016763i,-0.000602-0.0003986i
0.0013799+0.00019719i,0.0022033-0.00041425i,0.00076946-0.00055802i,-0.0002317-0.0001806i,-0.0001778-0.00060903i,-0.0012927-0.0010622i,-0.0013349-0.0012361i,-0.00061242-0.00099264i,8.0174e-05-0.00018592i,0.0003214+0.000112i,-0.00023975-0.00012494i,-0.00044735+9.2874e-05i,-0.00040517+0.00040527i,-0.00010469+0.00065116i,-9.6983e-05+0.00089999i,6.4454e-05+0.00094854i,0.00043996+0.00057548i,0.00025442+0.00019474i,-0.00021128+0.00062849i,-0.00058046+0.00054889i,-0.00061042-0.00073815i,0.00029545-0.0009914i,0.00061256-0.00019039i
0.001222+0.0019652i,0.0018689+0.00098083i,0.0013447-0.00011916i,-9.5596e-05-0.0002202i,-0.0013143+0.00058049i,-0.0012688+0.00099943i,-0.00077784+0.0010929i,-0.00039359+0.0010095i,-4.947e-06-4.795e-05i,0.00026685-0.00035254i,0.00054732+0.00069773i,0.00061549+0.00062622i,0.00019396+5.5844e-05i,-0.00029662-0.00025959i,0.00027526+0.0006883i,0.00092431+0.0014232i,0.00056543+0.00043539i,-8.7734e-05-0.00024592i,-0.00029283+0.00028942i,-0.00041695+0.00024399i,-0.0003225-0.00052009i,-4.4922e-05-0.00057963i,0.00032132-0.00011393i
0.00072398+0.0013873i,0.00040965-4.993e-05i,0.0010567-0.0010552i,0.0018798-0.0012326i,0.0008799-0.00045625i,-0.0014496-9.5105e-05i,-0.0020728+0.00035875i,-0.00073752+0.00040356i,2.1199e-05+6.9575e-05i,-5.1284e-05-0.00019384i,-0.00040657-4.5208e-05i,-0.00042751-0.00020972i,-0.00057954-0.00021309i,-0.00024225-3.1419e-06i,2.9336e-05+0.00046451i,0.00055625+0.00074666i,0.00086383+0.00045501i,0.00057909+0.00021561i,0.00023464+0.00028241i,0.00080763-0.0004813i,0.00071659-0.00082339i,-0.00016678-0.00022066i,0.00015057-0.0002145i
0.0020982+0.00069949i,0.0039424+0.000457i,0.0040084+0.00010968i,0.0024124+0.00024032i,0.00056215+0.0003933i,-0.00169+0.0001794i,-0.0022833-0.0002851i,-0.00059094-0.00026215i,6.7043e-05-0.00034967i,0.00031789-0.00032321i,1.8964e-05+0.0001991i,-0.0013409+3.7192e-06i,-0.001798-0.00028428i,-0.0011343+0.00064288i,0.00016178+0.0012029i,0.00063412+0.0010849i,0.00076823+0.001372i,0.0011718+0.0011953i,0.00079239+0.00043325i,0.00031246+7.9691e-05i,-0.00037117-0.00040015i,-0.000807-0.00073217i,-0.00033059-0.0012748i
0.00021333+0.00094814i,0.0010951+0.00037293i,0.00096938-2.3372e-05i,0.00018531+0.00045539i,-0.00077225+0.0012276i,-0.0014375+0.0011796i,-0.0015998+0.00033053i,-0.00095512-0.00036419i,0.00026334-0.0007245i,0.00036819-0.00016222i,-0.00035687+0.00061196i,0.00034821+0.00040943i,0.00069822-0.00010872i,0.00035494-0.000256i,-0.00027104+0.00020661i,-0.00029441+0.00087002i,0.00069169+0.00068331i,0.00049668+0.00029329i,-7.1435e-05-0.00013342i,0.00050373-0.00020993i,0.00051621+0.00023206i,-2.997e-05+0.00010754i,-0.00053972+0.00036184i
0.00081533-0.00074567i,0.00013224-0.00031822i,0.00043026-0.00066046i,-0.00075088-0.00068303i,-0.0022347-0.00017092i,-0.0024077+0.00015588i,-0.0011274-0.00036916i,-0.00052302-0.00068041i,-0.00046084-0.0001712i,-0.0005724+0.00028986i,-0.00084308+0.00037253i,-0.00062342+0.00071918i,-0.00038503+0.0011227i,0.00045436+0.00066176i,0.0011565-2.9958e-05i,0.00083116-0.00057416i,0.00060587-0.00028462i,0.0011769+0.00014911i,0.001321-3.6242e-05i,0.00017896+5.6631e-05i,-0.00027494+0.00020174i,0.00010138+0.00025701i,0.00069975+0.00018589i
-0.00019922+0.00085595i,0.0010332+0.00058939i,0.001014+0.00062158i,-0.00029775+0.0012102i,-0.00021169+0.001971i,-1.7484e-05+0.0012057i,-0.0012265+6.4608e-05i,-0.00048617-0.00082324i,0.0015238-0.00059626i,0.0010744+0.00079283i,-0.00035617+0.0018227i,-0.00046473+0.00129i,-0.00066522-0.00012657i,-0.00089953-0.00061807i,-0.00025186-0.00013026i,-0.00046486-0.0003932i,-6.6232e-05-0.00064485i,-7.7895e-06-2.7704e-05i,-0.00025737+0.00043131i,0.00031728+0.0011996i,2.8779e-05+0.0011236i,-6.6994e-05+0.00073411i,-0.00019093+0.00019154i
-8.2249e-05-0.0010189i,0.00071035-0.0019328i,0.00056381-0.002215i,-0.00067691-0.0013478i,-0.0021555-0.00051999i,-0.0028148+0.00042386i,-0.0016952+0.00044742i,-0.00032626-7.3537e-05i,0.0001479+0.00027647i,4.6962e-05+0.00043844i,-0.00030675+4.9358e-05i,-0.00052877-0.00033547i,-0.00029815+0.00034312i,-0.00018537+0.0010983i,-0.0002354+0.0014686i,-0.00017699+0.00097311i,0.00055164+0.0005016i,0.0010128+0.0007725i,0.00044974+0.00042457i,9.4374e-05+6.7031e-05i,-5.9819e-05+4.6541e-05i,4.595e-06+4.6258e-05i,-0.00018531-0.00022102i
0.0011832+0.00039503i,0.0017969-0.0003783i,0.0019288-0.00075971i,0.00099207-0.0004715i,-0.00036475-0.00072016i,-0.00075509-0.00059653i,-0.00085804-0.00018125i,0.00015241-0.00033277i,0.0011417-0.00037526i,0.00085007-0.00042873i,0.00021677-9.6112e-05i,0.00021353+0.0011263i,0.00062086+0.0018611i,0.00054979+0.0016648i,-0.000409+0.0012058i,-0.00088383+0.00098022i,-0.00031279+0.0014195i,-0.00017014+0.0010028i,-0.00043445-1.9734e-05i,8.7736e-05-0.00046029i,0.0004904+0.00012053i,-0.00015881+0.00058211i,-0.00016151+0.00036317i
-5.9289e-05+0.0002196i,0.0013746+0.00092656i,0.00087057+0.00018789i,-0.00093752-0.00050137i,-0.0022303+0.0001577i,-0.0024446+0.00093022i,-0.0013524+0.001071i,-0.00039884+0.00042758i,-0.00022259+0.00026893i,0.00029502+0.00012865i,0.00066888+0.00019703i,0.00051162+0.00021721i,0.00011957+0.00025204i,-0.00016408-0.00052837i,-9.6374e-06-0.00061142i,0.00025707+0.00031072i,0.00029921+0.0010597i,0.00077749+0.00093629i,0.0010994+1.347e-05i,0.001166-0.0001454i,0.0012447+2.2375e-05i,0.0013587+0.00065581i,0.0011362+0.00089485i
0.00072889+0.0010714i,0.00074424+9.7654e-05i,0.0010011-2.1916e-05i,0.00092803+4.6596e-05i,7.6252e-05-0.00023354i,-0.00047288-1.6448e-05i,-0.00075396+0.00021667i,4.0736e-05+0.00021755i,0.00070286+0.00046091i,0.00019823+0.00044156i,0.00048419+8.4522e-05i,0.00066482+0.00037356i,0.00028415+0.00058648i,-9.4223e-05+0.00045949i,-0.0010155+0.00043537i,-0.00088834+0.00046872i,6.8323e-06+0.00072825i,0.00039416+0.00052999i,0.00036623-0.00011524i,0.00029526-0.0003388i,0.000795-9.0207e-05i,0.00050842-0.00052946i,-3.0273e-05-0.00070991i
0.00097325+0.00028651i,0.0023096+0.00021844i,0.0023215+0.00059818i,0.0011904+0.0010815i,0.00013362+0.0014541i,-0.000671+0.001279i,-0.0016495+0.0008785i,-0.0009568+0.00085969i,0.000401+0.0001443i,0.00088832+0.00026651i,0.00096239+0.0004787i,0.00066236-0.00025819i,2.6245e-05-0.00018962i,-0.00039163+0.0010384i,-0.00041986+0.0014449i,-0.00015524+0.00060987i,0.00087093+0.00011669i,0.00095862+0.00038007i,0.00034253+0.00045257i,0.00047153-0.00033375i,0.00055611-0.0005568i,-0.0002147+0.00038639i,-0.00082945+0.00055908i
0.00027179+0.0013511i,0.00079366+0.0012589i,0.0011102+0.0010775i,0.00028766+0.0021438i,-0.0013114+0.002883i,-0.0023282+0.0018077i,-0.0013811+0.00039283i,0.00051517+0.00059866i,0.0022565+0.0012124i,0.0022005+0.0011574i,0.0014786+0.0011057i,0.0011342+0.0011275i,0.00055793+0.0013057i,0.00027398+0.002067i,0.00034895+0.0018817i,0.00069787+0.00094956i,0.00061646+0.00051936i,0.00074369+0.0004349i,0.0010501+0.0012574i,0.00049472+0.0013762i,-0.00023682+0.00027386i,-1.4601e-05-0.00045208i,0.00034186-0.00047512i
-0.00013759+0.00078687i,0.0010537-0.00013484i,0.0018301-0.0023785i,0.0011325-0.0029347i,-0.00066404-0.0018667i,-0.0019126-0.0013363i,-0.00095073-0.0012511i,0.00078606-0.0010441i,0.0010579-0.0011832i,0.00053994-0.00063418i,0.00063222+0.00046087i,0.00034071+0.00088172i,-0.00035495+0.0012864i,-0.00023039+0.0014189i,5.7033e-06+0.00060396i,-0.00011275+0.00019144i,0.00033264+0.00028956i,0.0012909-0.00024981i,0.0015666-0.00053989i,0.0011705-0.00054321i,0.00064487-0.00015533i,0.00093955+0.00033853i,0.0013003-0.00027146i
0.00074967-0.00087402i,0.0022173-0.0012913i,0.0023104-0.0010297i,0.0023635-0.00013883i,0.0017854-0.00018167i,-0.00027882-0.00017258i,-0.0017703+0.00078823i,-0.00059748+0.00092597i,0.0014572+0.00035488i,0.0016502+0.00019753i,0.001325+0.00021992i,0.0014227+0.00075506i,0.00042071+0.0011913i,-0.00055969+0.0012149i,-0.00020639+0.00085264i,0.00032449+0.00097081i,0.00026387+0.0013148i,0.00033313+0.00094685i,0.00077414+0.00035817i,0.00022489+0.00014407i,-0.00022289-0.00041279i,-0.00016808-0.00060282i,-0.0004096-9.5729e-05i
-0.00010449-4.9353e-05i,0.00064321-0.00043361i,0.00044138-0.00038503i,-0.00084566-0.00033668i,-0.0017019-0.00033999i,-0.0013146+0.00011134i,-0.00080725+0.00085778i,-0.000126+0.00015454i,0.00077003+3.4382e-05i,0.00050553-0.00021629i,0.00073066-0.00057136i,0.00060333+0.00030811i,-2.518e-05+2.4812e-05i,-0.00040362-0.0005884i,-0.00013095-9.7723e-05i,0.00061434+0.0007138i,0.0010175+0.00086264i,0.00099541+0.00046908i,0.0003006+0.00057281i,-0.00065478+0.00066781i,-0.00040806+0.00035994i,0.00025056+0.00021633i,0.0004432+0.00012691i
-0.00045321+0.0014502i,0.00085342+0.00092734i,0.00065483+0.00040687i,0.00052386+0.00058317i,0.00013219+0.0009025i,-0.0010312+0.00031727i,-0.00063433-7.6791e-05i,0.00086648+0.00016948i,0.0017612+0.00070698i,0.0012961+0.00079192i,0.0011297+0.0011213i,0.001002+0.00091217i,0.00019782-0.00019936i,0.00010442+4.4531e-05i,-0.0001015+0.00099309i,-5.5063e-05+0.0015025i,0.00015623+0.0011305i,-0.00038372+9.9185e-05i,-0.00080812-0.00098517i,0.00014938-0.0011466i,0.00058084-0.00076192i,0.00029947-0.00015099i,-0.00038333+0.00062083i
-0.0004132-0.00014041i,0.00019158+0.0011251i,-0.00021245+0.00086345i,-0.0009244+0.00020092i,-0.0018459+0.0010211i,-0.0019839+0.0011919i,-0.0012995+0.00055306i,-0.00070378+0.0004711i,0.00013062+0.00042579i,0.00048427+0.00056767i,5.0309e-05+0.0010764i,0.00015243+0.00084157i,0.00084834+9.9716e-05i,0.0009128-0.00038318i,-0.00028035+0.00012515i,-0.00071317+0.00068691i,-0.00047554+0.00051962i,0.00021581+0.00036216i,0.0007778+8.698e-05i,0.0011692+0.00059805i,0.0010562+0.00066744i,-0.0004603-0.00023012i,-0.001867-0.00076603i
0.0012302+0.0012904i,0.0020801+0.00021538i,0.0016825-0.00093583i,-0.00038689-0.00058378i,-0.0020303-0.00013441i,-0.0013386-0.00054844i,-0.00040811+9.0557e-05i,0.00034076+0.00046212i,0.0010475+0.00092301i,0.00071372+0.001406i,0.00020923+0.00067075i,7.851e-06-0.00020182i,0.0001454+0.00041305i,-9.7328e-05+0.00075919i,-0.00038271+0.0012217i,-0.00018759+0.0022387i,0.00023443+0.001695i,0.00031549-0.0001792i,0.00019779-0.0009367i,-5.4555e-05-0.00032586i,-0.00051643+0.00017283i,-0.00074853+0.00025906i,-0.00077269+0.00027147i
0.0029127+0.0005393i,0.0032364+6.4771e-05i,0.0024077-0.0012145i,0.00065138-0.0013784i,-0.00042798-0.00090957i,-0.0019626-0.00017577i,-0.0023799+0.00027909i,-0.00038433+0.0010291i,0.00064197+0.00087408i,-0.00019507-0.00024897i,-0.00020156-0.00017082i,0.0002923+0.00054992i,2.7696e-08+0.00077294i,-3.8323e-05+0.00081401i,0.00055382+0.0011742i,0.00094713+0.0013911i,0.0007562+0.0013054i,-0.00016745+0.00051177i,-0.00082019+2.0529e-05i,-0.00043529+0.0004356i,0.00018145+0.00058892i,0.00035003-7.8604e-05i,4.5394e-05-0.00067076i
-0.0015259+0.0020998i,-0.00061086+0.0018255i,-0.00080243+0.0016581i,-0.00088624+0.00058579i,-0.001173-0.00025498i,-0.0016533-0.00044535i,-0.0013665-0.0003223i,-0.00088131+7.0511e-05i,-0.00032926+0.00057073i,0.00040389+0.00093691i,0.00098989+0.00074046i,0.001048+0.00026199i,0.00039929+5.1923e-06i,-0.00033753+0.00046617i,2.5446e-05+0.0014411i,0.00076697+0.0019827i,0.00042479+0.0010658i,-0.00014286-0.00013312i,-0.00041124-0.00011686i,-0.00056719+0.00024622i,-0.00037418-1.1566e-05i,-0.00048457-5.4921e-05i,-0.00040202+9.7186e-05i
-0.0017816-0.00075777i,-0.00069089-0.00051127i,0.00039214+0.00057567i,-3.2893e-05+0.0011133i,-0.00022235+0.00079634i,0.00017001+0.00044815i,0.00048451+0.00043964i,0.00062419+0.00024386i,0.00089999+0.00040488i,0.0014643+0.00010755i,0.0013641-7.6606e-05i,0.00049983+7.6626e-05i,-1.1206e-05+0.00011785i,-0.0002197+0.00017112i,-0.00054089+0.00050744i,-0.00052363+0.00092992i,0.00032258+0.00014245i,0.0010358-0.00047256i,0.0011594-0.00011182i,0.00079297-0.00031161i,0.00018364-0.00013309i,0.00036957+0.00041088i,-0.00018281+7.8569e-05i
0.0013903-0.00050364i,0.0027609-0.0016846i,0.0023281-0.0011345i,0.00065344+0.00022179i,-0.00089185+0.00028024i,-0.0023502-0.00081344i,-0.0023155-0.0011471i,-0.00045596-0.00084625i,0.00064304-0.0005333i,0.00042296+0.00052315i,7.7835e-05+0.00046287i,-0.00033419-0.00013297i,2.3587e-05+0.00013748i,0.00030854+0.00034417i,-0.00013291+0.00083656i,-0.00036711+0.00099651i,-0.00087994+0.00045264i,-0.00073431+0.00025689i,7.1576e-05+0.00022757i,0.00021939-1.237e-05i,-0.00024859-0.00027999i,-0.00025026-5.2634e-05i,-0.00088208+0.00053646i
0.0015804+0.00019395i,0.0020785-0.0006443i,0.0013995-0.0013749i,-0.00056134-0.0016825i,-0.0026951-0.00044624i,-0.0024918+0.00042002i,-0.0015786+0.00046607i,-0.00079846+0.00041974i,5.2444e-05+0.00053538i,0.00043915+0.00038766i,0.00013919+0.00088103i,-0.00042085+0.0012717i,-0.00037235+0.00081437i,-0.00026013+0.00010674i,-0.00018519-0.00041793i,-0.00040042-0.00023067i,-0.00033203+5.5279e-05i,-0.00028714+0.00045406i,0.00010607+0.00025557i,0.0007278+1.1356e-05i,0.00025693-0.00062303i,-0.00036462-0.00080132i,-0.00045438+0.0002295i
0.0022565-0.0006099i,0.0010807+0.00066304i,0.0012458+0.00026991i,0.00011636-0.00080686i,-0.0015432-0.0016536i,-0.0026151-0.0011234i,-0.0022494-0.00093018i,-0.00049215-0.00091458i,0.00054994-0.00079664i,0.0001656-0.00063165i,-0.001064+0.00010737i,-0.001038+0.00042109i,-0.00031971+0.00085127i,-0.00040839+0.0014103i,-0.00042365+0.0010279i,0.0002958+0.00071495i,0.0006164+0.00067227i,0.00012516+0.00025219i,0.00018323-6.3375e-05i,0.00024763+0.00062402i,4.634e-05+0.0010792i,-0.00057503+0.00052037i,-0.00057766+0.00050441i
-0.00057194+0.0005068i,0.00034744+0.00024696i,0.00075794+0.00043934i,2.7211e-05+0.0018591i,-0.00093301+0.002267i,-0.00037622+0.00055497i,0.00016141+0.00014247i,0.00060625+0.00027449i,0.001277+0.0003692i,0.00098163+0.0013288i,0.00014107+0.0014533i,7.5258e-05+0.00070966i,0.00035504-4.3027e-05i,-7.6838e-05-0.00042223i,-0.00020865+0.00013544i,0.00064772+0.00066543i,0.00091967+0.00089098i,0.00063839+0.0013544i,0.00053179+0.00041886i,0.00072186-0.00040888i,0.00050428+0.0003232i,-0.00014924-5.4564e-05i,-0.00014378-0.00038481i
0.00049947-0.0021017i,0.0011119-0.0011157i,0.00054183-0.0009294i,-0.00067524-0.00024305i,-0.0010943+0.0011348i,-0.0015515+0.0010533i,-0.00081425+0.00021314i,-3.3208e-05-0.00040752i,-0.00040484-0.00064194i,-0.00052836-0.00019112i,6.0099e-05+0.0005529i,0.00011473+0.00078354i,-0.00021351+0.00011581i,-0.00081781-8.5484e-05i,-0.0013417+0.00093538i,-0.00061615+0.0018335i,-9.2523e-06+0.0019392i,-0.00018461+0.0010497i,-0.00031875-0.00015867i,-0.00013135-0.0005424i,-0.00034416-0.00015306i,-7.5559e-05-0.00018718i,0.001123+7.2049e-05i
4.5539e-06+0.00033293i,-0.00021572-0.00095141i,-0.0010144-0.0010515i,-0.0019365+7.0685e-05i,-0.0030655-0.0002782i,-0.0026315-0.0016936i,-0.0014293-0.0017063i,0.00064533-0.0008019i,0.0014327+0.0003275i,8.9708e-06+0.0012825i,-0.00056713+0.00094657i,-0.00058951+0.00056166i,0.00013898+0.00011875i,0.00044617+0.00026249i,1.1478e-05+0.0012353i,-0.00013523+0.0017837i,-0.00019737+0.00089717i,-0.00062578+0.00030168i,-0.00047704-3.5398e-05i,-0.00047979+1.0432e-05i,-0.00042047+0.00083882i,-0.00016691+0.0011134i,-0.0002743+0.0010245i
0.00082296+0.00026336i,0.0028439-0.00068871i,0.0032283-0.0011594i,0.0022364-0.0003735i,0.00066067+0.0014542i,-0.0010392+0.0016066i,-0.00098968+0.00047403i,0.00025367-0.00027928i,0.0010749-0.00075916i,0.00065602-0.00018388i,-0.00012857+0.00031319i,9.4279e-05+0.00073741i,0.00037129+0.00095984i,0.00020663+0.00037857i,0.00039408+0.00047451i,6.3887e-05+0.00075052i,-0.0003389+0.00033678i,-0.00069442-0.00037947i,-0.00098758-0.0004506i,-0.00071256-0.00019298i,6.6308e-06+0.00063564i,5.9442e-05+0.00023527i,0.00056516-0.00046928i
0.002179-0.0011085i,0.0036292-0.00017682i,0.003623+0.00037018i,0.0012754-0.00056714i,-0.0010149-0.0014368i,-0.0014893-0.00074599i,-0.0011395+1.8955e-05i,4.6315e-05-0.0001607i,0.0006782+5.496e-05i,0.00039673+0.00035683i,0.00026487+0.00075465i,0.00015817+0.0015902i,-0.00018448+0.0014882i,-9.3954e-05+0.00076989i,0.0004768+0.00088989i,0.0011156+0.0011068i,0.00094128+0.00098328i,0.00032464+0.00087148i,1.084e-05+0.00038018i,0.00055016-0.00011641i,0.0010426-0.00034874i,0.00070259+6.5625e-05i,0.0002441+0.00067147i
