-0.0020471+0.00069915i,0.00060734-0.0012171i,0.00043728+0.00078586i,0.0016222+0.002463i,0.0015983+0.0025536i,0.00097436+0.0014002i,0.00022384-0.00042344i,-5.0677e-05-0.0013411i,0.00017267-0.00054246i,0.00055002+0.00065191i,0.00071919+0.00041169i,6.1022e-05-0.0010815i,-0.0004008-0.0015645i,0.0005668-0.00031071i,0.0012038+0.00057151i,0.00045482+0.00012751i,-1.1835e-05-0.00087068i,7.3548e-05-0.00094075i,6.1407e-05-0.00047399i,0.0002427-0.00075045i,0.0001534-0.0012784i,0.00010464-0.00081626i,-0.00018773+0.00044195i
0.00025839+0.00028925i,0.0015729-0.00091161i,0.0037593-0.0020483i,0.0046702-0.0028765i,0.0025714-0.0037471i,0.00014492-0.0039115i,-0.0013283-0.0037469i,-0.00081883-0.0026502i,-0.00042693-0.0013739i,-0.00086249-0.0005957i,-0.00088908-0.00041065i,-0.0011187+1.0349e-05i,-0.00088622+0.00035375i,0.00012952-0.00027066i,0.001104-0.000384i,0.0011829+0.00047517i,0.00069033+0.00048419i,0.00051863-0.00089946i,0.00055468-0.0015141i,0.0004931-0.0011282i,7.4774e-05-0.00055862i,0.00012978-0.00029117i,-8.841e-06+0.00011747i
-0.00051198+0.00019497i,0.0012542+0.00085829i,0.0022837+0.00065792i,0.0014417-9.6848e-05i,0.0007831-0.0017276i,0.00060799-0.0032606i,-0.00049691-0.0038275i,-0.00059196-0.0034799i,-0.00028598-0.0023685i,-0.0014031-0.0015199i,-0.0016532-0.00067627i,-0.00032753+0.00054154i,0.00041408+0.0010142i,0.00065359+0.001155i,0.0010773+0.0012733i,0.00048798+0.00067518i,-0.00029811-8.625e-05i,-0.00022346-0.00086351i,-0.00022601-0.0012897i,-0.00056301-0.0018731i,-0.00012085-0.0015768i,0.00093783-0.0011728i,0.0010443-0.00084771i
-1.5093e-05+0.001163i,0.0012711-0.00012837i,0.002942-0.00059454i,0.0034067-0.0011927i,0.0030981-0.0028084i,0.0018987-0.0040394i,0.00033052-0.0037633i,-0.00047144-0.0023477i,-5.523e-05-0.001255i,6.7024e-05-0.00021508i,-0.0004037+0.00051903i,-0.00062558+0.0003931i,-0.00046608+0.00030129i,-0.00043495+0.00074497i,0.00011917+0.00094431i,0.00074313+0.0001263i,0.00060903-0.00089195i,0.00020112-0.00095937i,0.00027027-0.00041771i,0.00047445-0.00013431i,-1.4569e-05+0.00044068i,-7.0972e-05+0.00062906i,-0.0002694-8.5106e-05i
0.00089422-0.00015086i,0.0027823+0.00089569i,0.0033199+0.0017281i,0.0021249+0.0014742i,0.00015526-2.8101e-06i,-0.00062828-0.0015018i,-0.00055394-0.0024125i,-0.00065169-0.0021943i,-0.00018849-0.0019662i,0.00044319-0.0014281i,0.00021681+0.0002177i,-0.00010322+0.0017743i,0.00053881+0.0014828i,0.0012978+0.00028978i,0.00095029+0.00019023i,0.00046373+0.00015666i,0.00025075-0.00069404i,0.0003767-0.001099i,0.00074777-0.00091391i,0.00033717-0.00085691i,9.1995e-05-0.00029727i,0.00048042-0.00011314i,0.00034461-0.00080374i
-0.00090442-0.00079226i,-8.3571e-05+0.00035088i,0.00012538+0.0015973i,0.0004553+0.0018509i,0.00034008+0.00041727i,0.00073988-0.0014447i,0.00051328-0.0027412i,-0.00060098-0.0022691i,-0.00020659-0.00103i,6.6933e-05-0.000763i,-0.00075716-0.00041783i,-0.0010823+0.00017848i,-0.00051355+0.00062013i,0.0003854-0.0002149i,0.00072415-0.0011046i,0.00055216-0.0014054i,0.00089007-0.00082016i,0.00082788-0.0003561i,0.00068194-0.00056862i,0.00067218-0.00082784i,0.00096076-0.0010686i,0.0011679-0.00052729i,0.0014284-0.00016027i
-8.7259e-05+0.0013424i,0.00042811+0.0014439i,0.0018204+0.00093163i,0.0022097-0.00042257i,0.00093813-0.0022071i,-0.001274-0.0034823i,-0.0019302-0.0035508i,-0.00099093-0.0017026i,-0.00093139-0.00090424i,-0.0010433-0.0010549i,-0.0010963-0.00037092i,-0.00059031-8.0399e-05i,-0.00042934+0.00092593i,3.1795e-05+0.0020385i,0.0011193+0.0019206i,0.00035832+0.00086013i,-0.00087391+0.00012109i,-0.00062477+0.00034413i,2.2713e-05+5.4294e-05i,0.00053602-0.00014113i,0.00047509+0.00028171i,0.00045871+0.00048652i,0.00042334-6.9646e-06i
-0.0010246+0.00056052i,0.00049797-0.00060076i,0.0025166-0.00038322i,0.0027223+0.00010982i,0.0014744-0.0010687i,-0.00083172-0.0030606i,-0.0015765-0.0030832i,-0.0010011-0.0014814i,-0.00069342-0.00072103i,-0.00032225-0.00061337i,0.00021489+0.00015539i,-0.00011083+0.00099744i,-0.00077133+0.0010627i,-0.00076127+0.00038143i,-0.00011137-0.00013579i,0.00036358-0.0003003i,0.00052377-0.00095463i,0.00039761-0.00031365i,0.00012029+0.0003921i,0.00022123+0.00041227i,0.00095154+0.0001372i,0.00062238-0.00020868i,-0.00017518-9.0057e-05i
0.0012609-0.00021925i,0.0025697+0.0013699i,0.0025818+0.0010651i,0.0024431+0.00022684i,0.0013445+0.00033123i,9.2264e-05-0.00050742i,-0.00085007-0.0021116i,-0.0012826-0.001703i,-0.0006948-0.0001294i,-0.00044314+7.8894e-05i,-0.00031254+0.00036065i,-4.6661e-05+0.00072923i,-0.00024184+0.0010775i,-0.00029326+0.0011854i,-0.0001282+0.00023868i,0.00035704-0.00065918i,0.00098698-0.00070442i,0.00065949-0.00043143i,-0.00016954+0.00019118i,-0.0007627+0.00022792i,-0.00014598-1.2269e-05i,-7.0429e-05+0.00018705i,-0.00030681+0.00022804i
0.0024585+0.0019i,0.0025227+0.0019153i,0.0031823+0.00065772i,0.0027714-9.5534e-05i,0.00076503-0.00054441i,-0.0012778-0.0022457i,-0.002231-0.0023542i,-0.0015194-0.00067927i,-0.0007918-0.00087825i,-0.00075788-0.0015412i,-0.00055267-0.0001943i,0.00018801+0.00084344i,0.00081457+0.00098845i,0.0010035+0.0014456i,0.00081901+0.0013233i,0.00078745+0.0004486i,0.00075022+9.8738e-05i,0.0010202+0.00060842i,6.1378e-05+0.00068424i,-0.00076845+9.0339e-05i,-0.00061111-0.00025525i,0.0002349-0.00066721i,0.00064585-0.0002141i
0.0014985-0.00038874i,0.001567+0.00040796i,0.0027474+0.00051757i,0.0026584+0.00015656i,0.00029272-0.00098651i,-0.0018132-0.0021646i,-0.0019315-0.0019968i,-0.0010985-0.0016737i,-0.00098523-0.0024716i,-0.00089039-0.002305i,-0.00032535-0.00053714i,7.6877e-05+0.00056278i,-0.00027829+0.00047867i,-2.0885e-05+0.0010056i,0.00013999+0.001127i,-0.00029517+0.00058017i,-0.0002101+0.00033715i,3.1558e-05-5.5255e-05i,-0.00049193-0.00056009i,-0.00050755-0.00019998i,0.00021115+0.00084419i,0.00028072+0.0005702i,0.00045439+0.00012435i
0.0014549+0.00031548i,0.0022362+0.00030199i,0.0035302+0.0006513i,0.0043281+0.00083829i,0.0026115-0.00012878i,-0.00014837-0.0016004i,-0.0012257-0.0020273i,-0.0010095-0.0014423i,-0.0001154-0.00070584i,0.0001335-0.0006149i,-0.00068556-0.00074272i,-0.00088935-4.8832e-05i,-0.00061912+0.00062347i,-0.00016919+0.0012252i,0.00033397+0.0006591i,0.00025595+0.00029058i,-0.00032158+7.4055e-05i,-0.00022391-0.00054657i,-2.0636e-05-0.00021727i,-0.00033245-7.8178e-05i,-0.00058774-0.00020488i,-0.00028841+8.4148e-05i,0.00048893+0.00015531i
0.0010202-0.00057615i,0.0019389+0.00095977i,0.0016985+0.002148i,0.0016694+0.0013375i,0.00063029-0.0010526i,-0.00068739-0.0027217i,-0.00061363-0.0031339i,7.3801e-05-0.0022459i,1.1217e-05-0.0015622i,-0.0003755-0.0019207i,-0.00097333-0.0017276i,-0.0014034+6.5378e-05i,-0.001093+0.00037052i,0.00016552-0.00044888i,0.0014396+0.00018436i,0.00094495+1.7049e-05i,0.00010687-0.00081125i,-3.6857e-05-0.00061877i,-0.00015083+0.00017506i,0.00041847+0.00057097i,0.00068245+0.00026142i,0.00013966+0.00014495i,-0.00033206-0.00049239i
0.0010358+0.00093116i,0.001902+0.00062017i,0.0036618+0.00056155i,0.0043384+0.00022571i,0.0020499-0.00074469i,-0.00036214-0.0019297i,-0.00032569-0.0025024i,0.00012747-0.0019053i,-0.00018753-0.0014874i,-0.00067046-0.00092041i,-0.00074604+0.00052859i,-0.0009698+0.0012518i,-0.00072214+0.0013022i,0.00012407+0.00097139i,0.00070524+0.00075947i,0.00075603+0.00065788i,0.00045731+0.00052035i,-4.8985e-05-0.00020578i,0.00015924-0.00092105i,0.00058762-0.00072541i,0.00034381-0.00035219i,0.00021688-4.9852e-05i,0.00013503-0.00053688i
-9.62e-05-0.00079855i,0.0014114-0.0011269i,0.0020224-0.00033938i,0.00148-0.00023891i,0.00018567-0.0020563i,-0.00088273-0.0038851i,-0.0014501-0.0039886i,-0.0013423-0.0027273i,-0.00066028-0.0018967i,-0.00082651-0.0016988i,-0.0010586-0.00096613i,-0.00073216-0.00017236i,-6.9149e-05+0.00029867i,0.00080988+0.00090836i,0.00061772+0.00076048i,0.00033379-0.00044955i,0.00099743-0.00061728i,0.00098927+5.8135e-05i,0.00027564+0.00045624i,0.00024387+0.00014565i,0.00040127-0.00014584i,0.00027856-0.00019704i,0.00016713-0.0002411i
-0.0017512+0.00024052i,-0.00039406+9.6226e-05i,0.0014327+0.00061384i,0.0021604+9.7506e-05i,0.0015-0.0011929i,0.00035446-0.0023883i,-0.00093547-0.0030723i,-0.00040299-0.0019596i,0.0001064-0.0010541i,0.00013703-0.00054955i,0.00078809+0.00099398i,0.00066885+0.0017042i,0.00022331+0.00089771i,0.00070199+4.9916e-05i,0.0008486+8.1853e-05i,0.00032029+0.00011461i,0.00035545-0.0002377i,-0.00030611-0.00081942i,-0.00064366-0.0006668i,-0.00035902-0.00055452i,5.8581e-05-0.0004179i,0.00033595-0.00018776i,0.00065545-8.7512e-05i
-4.0497e-05-0.00022659i,0.00053475-0.00041015i,0.0020876+1.6971e-05i,0.0026604-0.00092074i,0.0013406-0.0021788i,0.00027734-0.0034138i,-0.00080706-0.0043677i,-0.0010738-0.0036785i,-0.00082954-0.0020911i,-0.00097665-0.0011316i,-0.0014001-0.00056889i,-0.0005255-0.0003068i,0.0010506+5.6259e-05i,0.0011937+0.0003012i,0.001307+0.00048676i,0.0012038+0.00042372i,0.00010364-2.4985e-05i,-0.00044969-8.1387e-05i,-0.00032113-0.00012188i,-0.00042369+0.00030556i,-0.00014735-2.2979e-05i,-0.00024573-0.0010035i,-0.00029428-0.0017121i
0.0010882+0.00099725i,0.00099357+0.0014765i,0.0016312+0.0012267i,0.00096994+0.00052606i,-0.00082458-0.00045757i,-0.001708-0.0016168i,-0.00245-0.0017287i,-0.0018174-0.0017679i,-0.00033309-0.0023081i,0.00044473-0.0017911i,0.00020469+0.00032704i,-0.0005589+0.001422i,-9.6417e-06+0.0011605i,0.00083204+0.00059001i,0.00071628-0.00023752i,0.00019398-0.00046874i,-0.00036681+0.00041595i,-0.00081325+0.00039007i,-0.00052316-0.00022163i,0.00039436-0.00015979i,0.00069895-0.00035956i,0.0007644-0.00013981i,2.1936e-05+0.00062837i
0.0011139+0.0012304i,0.0018417+0.0014067i,0.0035245-0.00081802i,0.0036328-0.0029741i,0.0013241-0.0037555i,-0.00093936-0.0039805i,-0.0013716-0.0037537i,-0.00024835-0.0024684i,0.00027566-0.00085736i,7.2548e-05-0.00097987i,-0.00036286-0.00071385i,-4.2561e-05+0.00047413i,0.00040439+0.0013367i,0.00063012+0.00099358i,0.00071374+0.0003453i,0.00049936+0.00010118i,0.0002019-0.00038313i,-0.00019557-0.00057497i,0.0002441-0.00055971i,0.00026646-0.00085234i,0.00023403-0.00079075i,-9.4821e-05-0.0005837i,-0.00038261-0.00077219i
1.1388e-06+0.00011828i,0.000239+0.0013701i,0.0021087+0.0016914i,0.0022469+0.00089008i,0.0001742-0.00051891i,-0.00066154-0.0016079i,-0.00053698-0.0021966i,-0.00076565-0.0020944i,-0.00029835-0.0012835i,0.00047545-0.00038111i,0.00062054+0.00031561i,0.00022157+0.0006073i,-1.2468e-05+0.00089784i,0.00054931+0.00059576i,0.0011695-0.00093537i,0.0013421-0.001613i,0.00081768-0.00074507i,0.00027579+0.00018623i,0.00028673+0.00076571i,6.2857e-05+0.00057421i,-0.00065461+0.00014025i,-0.00069896+0.00028945i,2.338e-05+0.0006711i
-0.0011659-0.0016145i,-0.00011535-0.0010191i,0.0013941+0.00011488i,0.0021786-1.5411e-06i,0.00053646-0.0020753i,-0.00081242-0.0031893i,-0.0012179-0.0028822i,-0.001367-0.0019197i,-0.0010547-0.0015081i,-0.00133-0.0010398i,-0.001457-0.0003421i,-0.00059766+0.00056048i,0.00077567+0.0013415i,0.0017298+0.001144i,0.0015377+0.00017083i,0.00086221-0.00063645i,-7.541e-05-0.00091643i,-0.00040483-0.00074166i,-1.4464e-05-0.00017025i,-0.00020177-0.00027003i,-2.4033e-05+3.1883e-05i,0.00018836+0.000153i,0.00045536-0.00014718i
0.002977-0.0017268i,0.0037439-0.0016019i,0.0039213-0.001131i,0.0022845-0.0012064i,0.00054026-0.002051i,-0.00023285-0.0028952i,-0.00024559-0.0032326i,0.0001249-0.0022259i,0.00016532-0.0017i,-0.00021179-0.0015026i,-0.00037384-0.00048971i,0.00035129+1.3578e-05i,0.001382+0.00051978i,0.0016135+0.0015558i,0.0010416+0.0010537i,0.0011454-0.00033808i,0.0013406-0.0012089i,0.00024005-0.0015255i,-0.00010933-0.00091715i,0.00048815-0.00020436i,0.00058751-0.00014934i,0.00043823-0.00038467i,0.00022216-0.0007336i
0.0016818+0.0011872i,0.0028325+0.0021751i,0.0022229+0.0026099i,0.0015623+0.0018323i,0.00037562+0.00072642i,-0.0008316-0.00092978i,-0.0011692-0.0017422i,-0.0012854-0.0012517i,-0.00048224-0.00089978i,0.00035357-0.00035735i,-1.9159e-05+0.00048132i,0.00015447+0.00073471i,0.0003981+0.00064175i,-0.00024506+0.00083686i,-0.00052985+0.00046356i,0.00028492-0.00057559i,0.00033327-0.0014574i,-0.00022988-0.0006789i,0.00017249+0.00012741i,0.00031139+0.00013889i,-0.00044308-0.00038994i,-0.0002389-0.00063963i,0.00046018-0.00042712i
0.00083974+0.0016138i,0.0016032+0.00083001i,0.0034831+0.00025913i,0.003311+0.00021163i,0.0012598-0.00084988i,3.6004e-05-0.0025789i,-0.00014276-0.0029718i,-3.1735e-05-0.001634i,-0.00021635-0.00060229i,-0.00042257-0.0010603i,-0.00052798-0.00081257i,-0.00037878+0.0004658i,-0.0003403+0.00041417i,0.00017613-5.2939e-05i,0.00052742+0.0004638i,4.807e-05+0.00062515i,0.00054102+0.00074036i,0.0010325+0.00083125i,0.00076602+0.00044331i,1.5491e-06+0.00081623i,0.00011693+0.00065749i,0.00052912+0.0001444i,0.00016435+3.2618e-05i
-0.00062142-0.00094299i,0.00025556+0.00019109i,0.001406+0.0012707i,0.0012366+0.00095732i,0.00013707+0.0001633i,-0.0011368-0.0010318i,-0.0014443-0.001515i,-0.0010963-0.0010812i,-0.00060777-0.0008774i,-0.00045529-0.00024515i,-0.00032433+0.00029365i,-0.00044004+0.00042058i,-0.00025221+0.00026947i,0.00042626-8.2778e-05i,0.00030047+0.00019603i,0.00051263+0.00041541i,0.00041569-0.00019197i,2.772e-05-0.00018695i,0.0005008+0.00055706i,0.0013202+0.00028383i,0.0013205-6.0506e-06i,0.00047737+0.00013869i,-0.00036364-0.00030294i
0.0033562+0.00076045i,0.0036993+0.0017332i,0.0043123+0.00096446i,0.0039762-0.00044053i,0.0019914-0.001229i,0.00020078-0.0025496i,7.5005e-05-0.0028597i,0.00041048-0.0023231i,0.00032922-0.0020892i,-5.6406e-05-0.0019601i,-0.00082029-0.0013164i,-0.0010603-0.00037997i,-0.0010795+0.00019253i,-0.00037074+0.00047815i,0.00097722+0.00024811i,0.0011772-0.00028021i,0.00051452-0.00079912i,0.00061301-0.0013271i,0.00065649-0.0013854i,0.00076145-0.00061721i,0.00081787+0.00049892i,-7.7667e-05+0.0004724i,-0.00033263-0.00027787i
0.0012253+0.0010307i,0.0016261+0.0011961i,0.003025+0.00061728i,0.0021595-0.00034711i,0.00027633-0.0022779i,-0.00056992-0.0031359i,-0.00108-0.0028229i,-0.00091908-0.0019923i,-0.00041026-0.0012858i,-0.00031902-0.0014912i,-0.00091162-0.00053261i,-0.0009075+0.00027295i,0.00010578+0.00046916i,0.00077282+0.0013318i,0.0011599+0.0010326i,0.0013037+0.00039447i,0.00088312+0.00064973i,-1.7013e-05+0.00019847i,-0.0005418-0.00049774i,-0.00036144-0.00042907i,0.00021317+5.4775e-05i,9.5719e-05-0.00020633i,2.29e-05-0.00016708i
-0.00053696-0.0016487i,-0.00013059-0.00022875i,7.7527e-05+0.0015107i,0.00017303+0.001037i,-0.00029212-0.00086241i,0.00015718-0.0014334i,0.00040815-0.0011996i,0.00038454-0.0017294i,0.00068521-0.0019916i,0.00044368-0.0020695i,0.00013344-0.00074082i,0.00012613+0.00069615i,-8.7836e-05+0.0012321i,2.6216e-06+0.0011904i,4.0059e-05+0.00024407i,-0.0002146-0.00051907i,-0.000406-0.00091159i,-0.00079938-0.00044409i,-0.0004341+0.00018768i,-9.0246e-05-0.00014198i,-0.00064548-0.00072627i,-0.00050192-0.00053397i,1.7936e-05-0.00021822i
-0.00014929-0.00077312i,0.00082621-0.0014222i,0.0021597-0.0020682i,0.0023051-0.0028478i,0.0011856-0.0026422i,0.00030052-0.0027451i,-6.9242e-05-0.002835i,-0.00028396-0.0022908i,-0.00049021-0.00095161i,-0.00084078-0.00051298i,-0.00051669-0.00038922i,-0.00063678-0.00011108i,-0.0012324+0.0001365i,-0.00038467+0.00073292i,0.00099888+0.00031319i,0.0013279-0.00045345i,0.00096421-0.00053456i,0.0006832-0.00078723i,0.00044061-0.0010403i,0.00040176-0.0004448i,0.00078012+0.00034241i,0.00083976+0.00024209i,0.00053113-0.000379i
0.0003765-0.00092601i,0.0017441-0.00083314i,0.003451-0.00051575i,0.0028797+0.00038524i,0.00087903-0.00077019i,0.00011499-0.0025028i,-0.00069418-0.0025014i,-0.00083181-0.0022439i,-0.00013471-0.0013809i,-0.00069803+8.0023e-05i,-0.0012774+0.00053094i,-0.00074686+0.00044641i,-0.00012086+0.00072198i,0.00065324+0.0012998i,0.0006808+0.0011765i,0.00074857+0.0005011i,0.00083617-0.00038742i,0.00085923-0.00064896i,0.00020851-0.0002325i,-0.00046327+0.00030257i,-0.00023216+0.00018741i,-0.00013477-0.00053976i,-0.00018215-0.00082727i
0.00087076+0.00209i,0.001303+0.0020126i,0.0021774+0.0020194i,0.0022022+0.00011639i,0.00035922-0.0018246i,-0.0010254-0.0021063i,-0.0015423-0.0013623i,-0.0018462-0.0014813i,-0.00099448-0.0011813i,0.00015218+3.7543e-05i,0.00059157+0.00078285i,0.0003747+0.0010058i,-3.3799e-05+0.00095068i,-0.0005092+0.0018569i,-0.00029516+0.001611i,0.00052138+0.00033099i,0.0010228+4.4963e-05i,0.00054511-0.00052802i,0.00053079-0.0014714i,7.2112e-05-0.00055638i,-0.00041147+0.00016432i,0.0001354+0.00015132i,0.00098956+0.00018503i
0.00084632-0.00032178i,0.0014688-6.9899e-05i,0.0015777-0.00045672i,0.00020174-0.0022036i,-0.0015618-0.0039572i,-0.0018912-0.0045041i,-0.0017868-0.0045415i,-0.0004713-0.0035884i,0.0005837-0.0020574i,-0.00069192-0.00087375i,-0.0012176+0.00025112i,-0.00056109+0.00070895i,-0.00011877+0.00082023i,0.00086001+0.001078i,0.0011102+0.00085295i,0.00042647+0.00050614i,8.7503e-05-1.2257e-05i,0.00032047+0.00012404i,0.00032571+0.0002541i,0.00028295+0.00039021i,0.0002653+0.00066337i,-8.0964e-06+0.00023962i,-0.000165-0.0007384i
-0.00021926+0.0011469i,0.00081785+0.00093115i,0.0017043+0.00074542i,0.0010425-1.1081e-05i,0.00015391-0.0012002i,-0.00056278-0.0031408i,-0.0020584-0.0033125i,-0.0019191-0.0026826i,-0.00040713-0.0020608i,-0.00042975-0.0014377i,-0.00096379-0.00076319i,-0.00029528+0.00024389i,-0.00029507+0.00097094i,-0.00026691+0.001255i,0.00070943+0.0010876i,0.0011387+1.2288e-05i,0.0013947-0.0016055i,0.0012081-0.0019692i,0.00041457-0.00119i,-0.00042723-0.00029613i,-3.3181e-05+6.337e-05i,0.00053924-0.00012158i,-6.3899e-05-0.00094898i
0.0011837+0.00076431i,0.0016022+0.00072844i,0.0028923+0.00062875i,0.0027544-0.0012908i,0.001149-0.0032609i,-0.00043376-0.0041933i,-0.0017097-0.003734i,-0.0014741-0.002025i,-0.00055487-0.00043841i,-0.00035197-8.1959e-05i,-0.00053124-0.00030039i,-0.00076655+5.6942e-05i,-0.00084023+0.00094287i,-0.00032924+0.0013508i,0.00013249+0.00092596i,0.00040781+0.00023033i,0.00037819+8.8502e-05i,-7.8663e-05-4.1981e-05i,-8.4821e-05-0.00045454i,-0.0002628-0.00012122i,-5.8451e-05-0.00038455i,0.00092501-0.00096979i,0.00058104-0.0010291i
0.0016599+0.00030677i,0.00085219+0.0021976i,-1.9085e-05+0.0021249i,-0.00035531-0.00014805i,-0.00063611-0.0018417i,-0.0012427-0.0023075i,-0.0019722-0.0017844i,-0.0014108-0.00091632i,-0.00026434-0.00089683i,-0.00062134-0.00054912i,-0.00065765+0.00043213i,-0.00020945+0.00072168i,-0.00063612+0.00044919i,-0.00032129+0.00074626i,0.00064321+0.0009456i,0.00039615+0.00044578i,-0.00032402+2.0784e-05i,-0.00024424-0.00063521i,-0.00029109-0.0011225i,-0.00023045-0.0011317i,0.00021792-0.00094799i,0.00048435-0.00075687i,0.00050529-0.00065234i
0.00084649+0.0012132i,0.00061329+0.0014217i,0.0017521+0.00099816i,0.0021802-0.00011098i,0.0011276-0.0013154i,0.00020221-0.0022701i,-4.566e-05-0.0025932i,0.00031244-0.0017809i,9.3075e-05-0.0007262i,-0.000829-0.00032205i,-0.00088175-0.00048321i,-0.00087984+5.6407e-05i,-0.0011528+0.00049896i,0.00012137+0.00023811i,0.0010067-0.00040056i,0.00058816-0.0010635i,-0.00030838-0.00035681i,-0.00067642-3.2814e-05i,0.00023127-0.00032593i,0.00091537-0.00022347i,0.00054344-0.00028569i,-6.2159e-05-0.00023019i,8.9246e-05+5.7556e-05i
0.00011552-0.00087908i,0.00063304-0.00041259i,0.0014879+0.00063861i,0.0014853+0.00093278i,0.00089825-0.00051517i,0.00038772-0.001646i,0.000621-0.0017578i,0.0006064-0.0017076i,4.3978e-05-0.0020699i,-0.0010474-0.0018854i,-0.001145-0.00041922i,-0.0006695+0.0014607i,4.5404e-05+0.0016608i,0.00079984+0.00070411i,0.0011732+0.00065153i,0.00054582+0.0013731i,9.7108e-05+0.00090211i,0.00037698+0.00013315i,0.00044994-0.00038464i,0.00046481-0.00085289i,-0.00010923-0.00041593i,-0.00074993-0.00055747i,-0.00033744-0.00075442i
-0.0008745-0.0011962i,0.00039669-0.00078869i,0.0015354+0.00060554i,0.001803+0.0014498i,0.00097554+0.00078644i,3.4849e-05-0.00059808i,-8.928e-05-0.0015927i,0.00022986-0.0021805i,-0.0003481-0.0015105i,-0.00096331-0.00041297i,-0.00085533-0.00019922i,-0.00073701-0.00014405i,-0.00050567+0.00027979i,0.00023558+0.00086598i,0.00054606+0.00031661i,-0.00042909-0.00069545i,-0.00072893-0.00078161i,-0.00070869-0.00073635i,-8.5992e-05-0.00015554i,0.00033036+0.00055719i,0.00033641+0.00026648i,0.00051927-0.00035943i,0.00077683-0.00061571i
-0.00092663-0.00025047i,0.00029642+0.00011536i,0.0014457+0.00033213i,0.0025047+0.00013979i,0.0018585-0.00079817i,0.0010196-0.0012339i,0.00099498-0.00076164i,0.00028216-0.0010139i,-0.00022813-0.0011802i,-0.00036876-0.0007409i,-0.00077736-0.00067425i,-0.00074194+7.7479e-05i,-0.00042848+0.00076095i,0.00019094+0.00085311i,0.00079821+0.00012178i,0.00062824-0.0011102i,1.6278e-05-0.001569i,-0.00064345-0.0013792i,-0.000204-0.00076721i,5.9575e-05+0.00037894i,0.00024414+0.000592i,0.00033264+0.0005443i,0.00022131+0.00020323i
0.00060389-0.00094362i,0.0016995+0.00084055i,0.0024388+0.0015152i,0.002259+0.0019338i,0.0011868+0.00093202i,7.1628e-05-0.0014655i,-0.00045959-0.002538i,-0.00065855-0.0022233i,-0.00129-0.0017115i,-0.0012136-0.00045292i,-0.00063019+0.00069074i,-0.00053962+0.0006132i,-0.00012224+7.1797e-05i,-0.0001043+0.00027899i,2.8794e-07+0.0002697i,0.00014129-0.00028375i,0.00019769-0.00053458i,0.00060253-0.0010962i,0.00043613-0.0013785i,-0.00043462-0.00065487i,-0.00052036-0.0002633i,0.00055797-0.00068105i,0.0010259-0.0012135i
0.00020381-0.0006319i,0.0015508-0.00093471i,0.0021726+0.00029613i,0.0026443+0.00026486i,0.002425-0.00099533i,0.0015335-0.0019989i,0.0012577-0.0026304i,0.00036079-0.0017182i,-0.0006325-0.0012716i,-0.0010513-0.0010209i,-0.00099155+0.0002797i,-0.00053973+0.0012145i,-0.00051557+0.0010097i,-6.6197e-06-0.00019729i,0.0010936-0.0006718i,0.0013377-0.00018421i,0.00062721+0.00020875i,0.00038777+0.0002371i,-0.00014992-0.00049764i,-0.00039801-0.00088773i,0.00034246-3.245e-05i,0.00070301+4.343e-05i,0.00062835-0.00046016i
-0.00019505-0.00067537i,0.0018899-0.00059753i,0.0028422+0.0013254i,0.0023853+0.00072418i,0.0013302-0.0012168i,4.1941e-05-0.0028629i,-0.00055061-0.0034195i,-0.00017702-0.0023376i,2.6201e-05-0.0021364i,2.7134e-05-0.0015121i,0.00027403-0.00049045i,0.0001954+3.0642e-05i,-0.00017228+0.0010283i,-0.00027113+0.00092597i,-0.00028442-8.2238e-06i,8.0837e-05+4.4519e-05i,2.1135e-05+0.00040819i,0.00014242+0.00024744i,0.00026032+0.00069801i,-0.00016566+0.00040159i,-0.00016852-7.5034e-05i,2.0519e-05+0.00055315i,0.00032613+0.00062084i
0.0011554-0.0013125i,0.0015392+4.3902e-05i,0.0021028+0.00071003i,0.002379+7.9592e-05i,0.0016653-0.0016289i,0.0015728-0.0026818i,0.00090121-0.0027569i,-0.0002451-0.0019578i,-0.0001667-0.0013457i,-0.00011946-0.00062326i,-0.0005114+0.00031465i,-0.00034264+0.00020214i,0.00021744-0.00039599i,0.00089863-0.00067746i,0.001766-0.00060355i,0.0015352-0.00053066i,0.00061181-0.00079997i,0.00010192-0.00084982i,-7.7014e-05-0.00063498i,0.00038885-0.00059548i,0.00048697-0.00053423i,8.6449e-05-0.00058239i,-0.00013564-0.00025197i
0.00019539-0.00076865i,0.0016991+0.00050473i,0.0022102+0.0016517i,0.0016135+0.0013395i,0.00081185-8.2183e-05i,0.00013116-0.001695i,-0.00011663-0.0025899i,3.4174e-05-0.0024393i,3.062e-05-0.0019145i,-0.00037702-0.0016589i,-0.00058856-0.00062835i,-0.00035078+4.3644e-05i,1.4854e-05+0.00043788i,0.00027718+0.00020841i,0.00057851+2.6028e-05i,0.00022508-0.00044124i,-0.00040878-0.0010299i,-0.00047404-0.001241i,0.00029447-0.0010177i,0.0010704-0.0010598i,0.00041952-0.0010821i,0.00011451-0.0011437i,0.00052449-0.00077595i
