-0.001107+0.00047447i,0.00048275-0.00060899i,-5.1431e-05+0.0017254i,0.00032187+0.0039404i,0.0012299+0.0037908i,0.00092655+0.0023507i,0.00093051+0.00022491i,0.0011172-0.00085089i,0.0012123+0.00010514i,0.00085695+0.00057026i,0.00026458+0.00056417i,-3.5244e-06+2.2514e-05i,-0.00037051-0.00085521i,-0.00069511-0.0011628i,-0.00061509-0.00098289i,-0.00068592-0.00041723i,6.5782e-05+4.6062e-05i,0.00078181+0.00024411i,0.00039263+8.9039e-05i,0.0010117+9.6047e-05i,0.00087005-0.0002971i,-0.00011578-0.00065278i,1.6941e-05-0.00055795i
0.00023879+0.00089798i,0.0010387+0.001088i,0.0034094+0.001266i,0.0054013+0.0015462i,0.004494+0.00030882i,0.0022404-0.0017313i,0.001568-0.0025119i,0.0010701-0.0018746i,9.205e-05-0.00094437i,-0.00039192+0.00048577i,-0.00076796+0.00045865i,-0.00057927-0.00034222i,-7.7596e-05-9.8812e-05i,-0.00012591+0.00059288i,-0.00041585+0.00018004i,-0.00013449-0.00086656i,9.116e-05-0.0011006i,1.9614e-06-0.00046814i,-7.8784e-05+0.00063432i,-0.00028413+0.00033066i,0.000342-0.00028949i,0.00084272-2.1596e-05i,0.00028249+0.00054618i
-0.00046685+0.00031623i,0.00014813+0.0017818i,0.0016776+0.0034244i,0.0034777+0.0026264i,0.0029516+0.00045246i,0.0011035-0.0014436i,0.0002033-0.001842i,3.0785e-05-0.0014184i,7.6299e-05-0.00076902i,-0.00040378+0.00027863i,-0.00033967+0.00018232i,0.00025367-6.1393e-05i,-9.5624e-05+0.00022266i,-0.00025705+0.00049327i,9.9784e-05+0.00021408i,-0.00027784-0.00017172i,2.384e-05-9.3822e-05i,0.00049516+0.00022785i,0.00079792+0.00027513i,0.00021478+0.0003454i,6.8586e-05+0.00054973i,0.0015458+0.00044536i,0.0015521+0.00038372i
0.0016706+0.0009983i,0.0003399+0.00088682i,0.00066638+0.00039729i,0.0017674+0.00029905i,0.0021293-0.00031048i,0.0011487-0.0012783i,0.00026667-0.0012377i,0.00034018-0.0009814i,0.0004847-0.00079752i,2.0238e-05-0.0005709i,-0.00063496-0.00059877i,-0.0010263-0.00032345i,-0.00095397+0.00033085i,0.00050007+0.00042441i,0.0014133-0.00020425i,0.001081-0.00045149i,0.00011451-0.0004082i,6.4342e-05-0.00057305i,0.00027529+8.9758e-05i,-0.00042953+0.00029688i,-0.00054659+0.00031495i,0.000111+0.00054031i,0.00014716+8.513e-05i
0.0010944+0.00028459i,0.0015962+0.00093435i,0.0029589+0.0017349i,0.0037873+0.0011326i,0.0030053-4.686e-05i,0.0012158-0.0012529i,0.00012533-0.0010157i,-0.00014607+0.00024093i,8.7617e-05+0.00092255i,-0.00039855+0.00054637i,-0.00011127-0.00046464i,0.00061303+9.2702e-05i,0.00020644+0.00054139i,-0.00035452+0.0001442i,3.5003e-05-8.2534e-05i,0.00020841-0.00021148i,-0.00033375-0.00052688i,4.1489e-05-0.00083274i,0.00012827-0.00026628i,-0.00038175+0.00029177i,-0.0004232-3.2406e-05i,-0.00048444-0.00037385i,-0.00013801-0.0004535i
0.0012904+0.0019i,0.0010662+0.001466i,0.002675+0.00079073i,0.0037304-3.1956e-05i,0.0028184-0.00083382i,0.0017629-0.0014251i,0.00082102-0.00092401i,-2.5533e-05-0.00057748i,-0.0001229-0.00093527i,0.00034436-0.00034944i,-0.00012382-0.00030008i,-0.0010957-0.0011331i,-0.00070025-0.00058521i,-0.00014631-0.00034021i,-8.2307e-05-0.00053231i,4.8528e-06-0.00042885i,0.00048496-0.0001787i,0.00056865-0.00044234i,-3.8e-05-0.00010118i,-0.00044271+0.00026462i,-0.0006055-0.00013705i,-0.00066468+0.00019543i,-0.00063747-0.00017918i
2.1623e-05+0.0019754i,-0.00028972+0.0011849i,0.00065423+0.00023501i,0.0020987-0.00079466i,0.0022469-0.0015953i,0.0010838-0.0016892i,7.7431e-06-0.0018744i,-0.0005663-0.0020744i,-0.00061163-0.0011714i,-0.00042928-0.00048707i,-0.00071035-0.00068762i,-0.00023513-0.00044553i,4.1572e-05+0.00056544i,-0.00022386+0.00074067i,-0.00016774-0.00010382i,-0.00038514-0.00026207i,-0.00028519-0.00044139i,-0.00021531-0.0006325i,-0.00053429-0.00044972i,-0.0002848-8.1742e-05i,0.00019381+0.00041475i,0.00015372+0.0006235i,6.9342e-06+0.00062083i
-0.0013314-0.00048965i,-0.00016194+0.0001705i,8.1109e-06+0.0020921i,0.00079585+0.0022719i,0.0015913+0.00098897i,0.001944-0.00036525i,0.0013894-0.0012012i,0.00018297-0.0012955i,-0.00022766-0.0011667i,-0.00017165-3.4292e-05i,-5.8092e-05+0.00048248i,-9.8755e-05+5.2003e-05i,0.00078011-0.00027426i,0.0009665+0.00015378i,-0.00011895+0.00029593i,-0.00078795-0.00024848i,-0.00064032-0.00048064i,-0.00050112-0.00040834i,-0.0004048+0.00037353i,0.00011835+0.00096569i,-0.0001116+0.00091273i,-0.00064143+0.00071114i,-0.0010795+0.000248i
0.00020992-0.0003473i,0.0017478+0.00063256i,0.0034492+0.0016524i,0.0053692+0.0014102i,0.0048977+0.00066781i,0.0020082+0.00020638i,0.00015295-0.00098355i,-7.84e-05-0.0023597i,-0.00016484-0.0023502i,-0.00014428-0.00090257i,6.7865e-05+6.626e-05i,-0.00034989+0.0003767i,-0.00039731+0.00053252i,1.7129e-05-0.00031421i,0.00066777-0.0012152i,0.00092213-0.0012466i,0.00051848-0.0014026i,0.00036425-0.001637i,4.1249e-05-0.0013456i,-0.0005509-0.00044551i,-0.00064956-6.4616e-05i,0.0004099-8.4512e-05i,0.00086116+0.00013883i
0.00021264-5.8787e-05i,0.0014012-3.343e-05i,0.0025277+0.00075879i,0.0031632+0.0013169i,0.0036148+0.0012103i,0.003649+6.6877e-05i,0.0026374-0.00085594i,0.0013546-0.00090868i,0.00033497-0.0012567i,0.00054807-0.00019608i,0.00052516+0.00038175i,-0.00075718-0.00054607i,-0.0011708-0.00070383i,-0.0012286-0.00036337i,-0.00080403+0.0006131i,-0.00030597+0.00074755i,-0.00055766+0.00043654i,-0.00056336+6.5106e-05i,-0.00056605-0.00050284i,0.00074371-0.00067957i,0.0007427-0.00053391i,-0.00024027-0.00024456i,-0.00054544+0.00039238i
0.00024974-0.0011831i,0.0008442+0.00054579i,0.0014613+0.0015175i,0.0017642+0.00098136i,0.0021996+0.00021754i,0.0016445-0.00091015i,0.00073332-0.0016328i,0.00016461-0.0013892i,-0.000216-0.00078569i,0.00014663-0.00046594i,0.00023686-0.00074104i,-0.00045683-0.0010665i,-0.00025547-0.00080098i,0.00026481+1.9963e-05i,0.00031094+0.00084894i,0.00067574+0.00042702i,0.0014103-0.00013442i,0.00075635+0.0001731i,0.00031537+0.00022209i,0.00047073+0.00017782i,0.00030335+0.00022364i,0.00049797-0.00016611i,0.00087736+0.00071618i
0.00015661+0.00044815i,0.0011717+0.0011491i,0.0018197+0.0024341i,0.0023153+0.0029475i,0.0027315+0.0014485i,0.0021295-0.00029976i,0.001172-0.0011515i,0.00051047-0.0011614i,-0.00050921-0.0015825i,-0.0012066-0.0016128i,-0.0010902-0.00057611i,-0.00035616+0.00019725i,-0.00011124+0.00085253i,-0.00012633+0.00012334i,5.4672e-06-0.00033398i,5.7715e-05+3.0661e-05i,0.00075341-0.00077701i,0.0011507-0.0013435i,0.00092437-0.00055225i,0.00039526+0.00016188i,-3.6079e-05-8.1026e-05i,-0.00022523-0.00021881i,-0.00013204+0.00032371i
-0.00058006-0.00082379i,-0.00035876-0.00012996i,0.00077985+0.00073031i,0.002871+0.0016834i,0.0041205+0.0017867i,0.0028989+0.00034257i,0.00097897-0.00072088i,3.7655e-05-0.00050765i,-0.00046521-0.00026819i,-0.00012928+0.00019946i,0.00047521+0.00033217i,0.00033408+0.00023638i,-0.00038729+0.00034613i,-0.00047272-0.00012329i,-0.00047585-0.00024336i,-0.00028455+0.00012915i,0.00015911+0.00019089i,0.00010585+0.00011297i,-0.00058309+0.00013434i,-0.00062191+0.00024183i,-7.6069e-07+0.0005377i,0.00021051+0.00095662i,0.0007095+0.00092844i
0.0010085+0.00020614i,0.0019413-0.00011193i,0.0032865+0.0002121i,0.004005+0.00037727i,0.003501+0.0007656i,0.0019026-0.00024421i,0.00047698-0.0018833i,-0.00021283-0.0017502i,-0.00021443-0.0008988i,0.00024975-0.00010255i,0.00085568-0.00010061i,0.00051191-0.00083308i,-0.00014821-0.0015035i,-0.00044776-0.0015418i,-0.00038713-0.00078956i,-0.00013974-0.0006442i,0.00032571-0.0013877i,0.00045691-0.00090328i,0.0005158-0.00021013i,0.00066383-0.00025843i,0.00026729-6.6985e-05i,-0.00036641+0.0002968i,-0.00052726+0.00072373i
-0.00031306-8.2286e-05i,-0.00070469+0.0016587i,-0.00034097+0.0036255i,0.00090996+0.0035265i,0.0021138+0.0010751i,0.0023934-2.4428e-05i,0.0010618-0.0012111i,-0.00025743-0.0022548i,-0.00038409-0.0014854i,0.00037143-0.00079235i,0.00013779-0.0010139i,-0.00081543-0.00037885i,-0.0010669+0.00027713i,-0.00026663-0.00013085i,0.00051439-0.00061126i,-0.0001064-9.5393e-05i,-0.00054772+0.00032511i,0.00040006+0.00040116i,0.0010849+0.00032425i,0.00069561+0.00023139i,0.00021219+0.00055326i,1.3017e-05+0.0003182i,-0.00025645+0.00014653i
-0.00052126-0.0022953i,0.00041266-0.00084704i,0.00091179+0.0020058i,0.0016637+0.0029738i,0.0024002+0.001369i,0.0016103-0.00048098i,0.0006033-0.0015032i,0.00056487-0.0013763i,-7.4815e-06-0.0007994i,-0.00060051-0.00050146i,-0.00067308-0.0007061i,-0.0004091-0.00062379i,0.00035921+8.3614e-05i,0.00049709+0.00037857i,7.7187e-05+0.00014003i,-0.00019455+0.00022944i,-0.00045435+6.7576e-05i,-0.00038222+0.00030989i,0.00011821+0.00078033i,0.0004191+0.00098732i,0.00034546+0.0011005i,-4.7249e-05+0.00090734i,0.00015057-1.901e-05i
-0.00098389-0.0015358i,0.00090351-0.0010228i,0.001317+0.00072199i,0.0024016+0.0025127i,0.0025197+0.0027749i,0.0019803+0.0013087i,0.00069321-0.00022333i,0.00035511-0.0012105i,0.00054061-0.0012187i,0.00013579-0.0007014i,-0.0003931-3.5022e-05i,-0.0002383+0.00028205i,-0.00015731-0.0001782i,-0.00029708-0.00063514i,-0.00082505-0.00052232i,-0.00098119+0.00012946i,-0.00071477-5.3485e-05i,-0.00083075-0.00085993i,-0.00074281-0.0011393i,-9.0328e-06-0.00075017i,0.00032043-8.0822e-05i,-0.00023342-2.8609e-05i,-0.00025559-4.3098e-05i
0.0018059+0.0020794i,0.0019411+0.00236i,0.002528+0.0021009i,0.0032979+0.0011957i,0.0029847+4.5753e-05i,0.0018124-0.00083798i,0.0013481-0.00070708i,0.0010859-9.7067e-05i,-0.00052744+0.00014734i,-0.001837+0.00024269i,-0.001568+0.00018669i,-0.0013093-7.3356e-06i,-0.00073624+4.8184e-06i,0.00018417+0.00043713i,0.00021793+0.001047i,0.0010458+0.00078333i,0.00096798+0.00090825i,-0.00021546+0.00048111i,0.00010483-0.00010326i,0.0010326+5.6036e-05i,0.0013032+0.00031168i,0.00078734-0.00014609i,0.00018151-0.0002926i
4.7772e-05+0.00047632i,-0.00043923+0.00082172i,0.00068709+0.0024062i,0.0025411+0.0026522i,0.0032191+0.00034125i,0.0018718-0.0015167i,0.00032806-0.001331i,-0.00020005-0.0011988i,-0.00050994-0.0017025i,-0.000845-0.0017619i,-0.00035945-0.00093141i,2.4845e-05-0.00083325i,5.054e-05-0.00036516i,0.00021082+0.00068192i,0.00078429+0.00066396i,0.0011361-0.00023803i,-8.4545e-05-0.00049654i,-0.0011902-7.6015e-05i,-0.00035153+0.0002802i,-8.1392e-05+0.00048167i,-0.001011+0.00045275i,-0.0012202+0.00024963i,-0.00057434-0.00056407i
0.0017078-0.0012412i,0.0016736-0.00019706i,0.0014475+0.0010975i,0.00176+0.0015152i,0.0018596+0.00081215i,0.0012638-6.7139e-05i,0.00091091-0.0006076i,0.00088816-0.00031116i,0.00051818+0.00048724i,0.00014939+0.00059941i,-4.1398e-05+0.00029909i,-0.00048071+0.00070578i,-0.00076022+0.00054609i,-8.5416e-05-0.00053638i,7.8264e-05-0.0004184i,0.00028183-0.00020737i,0.00035316-0.00071219i,-0.000231-0.00020057i,0.0001565+0.0006117i,-0.0002039+0.00045127i,-0.00075073-1.5967e-05i,-9.5467e-06-0.00013398i,0.00012736+0.00048013i
0.0016555+0.0010356i,0.001559+0.0012735i,0.0032823+0.00039073i,0.0041865+0.00068156i,0.0027178+0.00089819i,0.00077295-0.00052051i,0.00048152-0.001514i,0.00097647-0.0009505i,0.00067235-0.00028197i,7.9714e-05-0.00035504i,-0.00010707-0.00044515i,-0.00023893-0.00046873i,-0.0004288-0.00027418i,-0.00029518+0.00019504i,0.00031382-1.7659e-07i,0.0006977-0.00021596i,0.0005149-8.9386e-05i,7.6291e-05+3.0719e-05i,0.00036459-0.00016222i,0.00070716+0.00022153i,0.00047422+0.00071477i,-0.00014379+0.00036096i,-0.00021133+0.00048815i
-0.0015934+0.00043261i,-0.0014709-0.00050507i,-0.0002979-0.00016303i,0.00058657-0.00031087i,0.00076421-0.0009906i,0.00071237-0.00094448i,0.00047799-0.0011522i,0.00029269-0.00056423i,0.00026609+0.00019594i,0.00020645+0.00055507i,0.00014576+0.00074038i,-9.2944e-05+0.00044482i,4.2361e-05-0.0001144i,-0.00012464+4.9509e-05i,-0.0002517+0.00029981i,-0.00049969+0.0002702i,-0.00027031-0.00024576i,0.00063088+0.00031265i,0.00032973+0.0013456i,-0.00018763+0.00097838i,-0.0004825+0.00059953i,-0.00045127+0.00091029i,-1.6341e-05+0.00084731i
0.0021277-0.0011571i,0.0025797-0.00038561i,0.0019467+0.00024432i,0.0018864+0.00057222i,0.0010194-0.00078845i,-0.0003446-0.0016559i,-0.00032976-0.00083321i,0.00020445-0.00051542i,3.6349e-05-0.00035084i,0.0001782+0.00028307i,0.00065158+8.114e-05i,0.0005872-0.0001567i,0.0002092-0.00025465i,0.0003881-0.00041771i,0.00078872-0.00027648i,0.0011848-0.00070345i,0.0012236-0.0010646i,0.00042322-0.00040329i,-0.00030743-7.996e-05i,-7.2098e-05+0.00012995i,7.9872e-05+0.00067077i,-0.00042791-0.00044391i,-0.0003633-0.0011989i
0.00055725+5.5643e-05i,0.00079096+0.002056i,0.0023303+0.0027178i,0.0027288+0.002274i,0.0024131+0.0016245i,0.0020985+0.00032386i,0.00096024-0.00050518i,0.00043609-0.0008162i,0.00063954-0.00029609i,7.4474e-05+0.0007845i,-0.00027859+0.00040755i,-0.00036628-0.00035081i,-2.7035e-05-0.00020842i,0.00016199+8.4266e-05i,0.00011399+0.00064033i,0.00033949+0.00098038i,1.4636e-06+2.6857e-05i,-0.00072691-0.0005627i,-0.0004049+0.00040901i,0.00034806+0.0008185i,0.00043511+0.00040737i,0.00017895+2.9509e-05i,-0.00012568+0.00058184i
-0.0015172+0.00059931i,-0.0013183-0.00044361i,0.00054821-0.0011735i,0.0026313-0.00051284i,0.0023756+6.9584e-05i,0.00073507-0.0012016i,0.00028186-0.0019161i,0.00045029-0.0018988i,0.00035727-0.0013096i,7.6193e-05-0.00022234i,-0.00038413+0.00077768i,-0.00086241+0.0004447i,-0.00048774-0.00017418i,-1.8091e-05+0.00027672i,-0.00040242+0.00057903i,-0.000787-0.00032787i,-0.00035351-0.0010785i,-0.00057886-0.00056876i,-0.0011313+0.00020238i,-0.00048829-0.0001907i,-0.00018557-0.00056178i,-0.00020239+0.00050554i,0.00024759+0.0012428i
-0.00020419-0.00059955i,0.0018335+0.00075077i,0.0031058+0.00046708i,0.0030714-0.00024274i,0.0023706-0.00041742i,0.0010116-0.00092315i,5.9505e-06-0.0012732i,0.00030362-0.00075532i,0.00071159-0.00069216i,0.00086998-0.00068203i,2.4362e-06-0.00037596i,-0.00073435-0.00035085i,8.3666e-05-7.2759e-05i,0.0011839+0.00026732i,0.00096323+0.00033199i,4.2083e-05-0.00014846i,0.0001838-0.00069211i,0.00073002-0.00070582i,0.00017234-0.00079447i,-0.00038118-9.9051e-05i,-0.00033998+0.00076658i,0.00037819+0.00056955i,0.00091817+2.6406e-05i
0.00080828+0.00085274i,0.00041882+0.0021673i,0.0011984+0.0025034i,0.0016982+0.0023496i,0.0016614+0.00034366i,0.0011242-0.00062666i,0.00052521-0.00053022i,0.00011521-0.00055488i,-0.0004558-0.0012666i,-0.0006498-0.0016698i,-0.00082849-0.00096937i,-0.00078542+0.00060391i,-0.00058056+0.00027264i,-5.0183e-05-0.001245i,0.00035519-0.00084095i,0.00061245-0.00028036i,0.00089468-0.00025656i,0.00081971+0.00034667i,0.00035523+0.00072917i,0.00056543+0.00030994i,0.0006217+0.00031694i,6.7038e-05-7.6935e-05i,0.00054716-0.00024851i
0.00031213-0.0014991i,0.00053966-0.0015591i,0.0018028+8.3107e-05i,0.0031698+0.0014282i,0.0031033+0.0017946i,0.0024032+7.2762e-05i,0.0025439-0.0019218i,0.0023079-0.0014696i,0.00087116-0.00024551i,-0.00015449-0.00014314i,-0.0010172-0.00063847i,-0.00146-0.00055355i,5.7035e-05-0.00043155i,0.0013529-8.9681e-05i,0.0015089+4.5358e-05i,0.0011035-3.097e-05i,0.00032652+0.0002912i,2.2784e-05-0.00034393i,-9.8591e-06-0.00045034i,-0.00011946+5.0765e-05i,5.9279e-05-0.00023742i,0.00020275+5.8456e-05i,2.4124e-05+0.0009999i
0.00025235-0.00051761i,0.0014421-5.0819e-05i,0.00093101+0.0011047i,0.00023496+0.0016773i,0.00092993+0.001406i,0.0016446+0.00032698i,0.001436-0.00057215i,0.00071727-0.0011891i,0.0003768-0.0011378i,-0.00029835-0.00090471i,-0.0012532-0.00019555i,-0.0018817+0.00010869i,-0.0011527-0.00043151i,-0.00013594-0.00012096i,0.0006358+0.00069504i,0.00010309+5.2944e-05i,-0.00076271-0.0011563i,-0.00069528-0.00025772i,-0.00067577+0.00046162i,-0.00047085+0.00037946i,0.00018622+9.3116e-05i,7.0464e-05+2.7812e-06i,-0.00081266-0.00013974i
0.0012339+0.00051377i,0.00099071+0.00048755i,0.0020446-0.00035268i,0.0037011-0.00012978i,0.0033705+5.0189e-05i,0.0017986-0.00095834i,0.00037125-0.0012731i,-8.696e-05-0.00071864i,-5.5624e-05-0.00064515i,2.7642e-05-0.00020666i,-0.00052217+0.00017821i,-0.0010675-2.0196e-05i,-0.00022193-0.00043323i,0.0013545+0.00010705i,0.0013761+0.00035206i,0.00058826-0.00026362i,4.0976e-05-0.00051498i,-0.00075705-0.00018846i,-0.0009165-0.00024278i,-0.00061527-0.00022702i,-8.8531e-05-0.00011091i,-7.0265e-05-0.00010646i,0.00022326+0.00029596i
0.0014128-0.0006131i,0.0017016+0.00047429i,0.0028006+0.0016293i,0.0031119+0.0015637i,0.0030448-0.00035167i,0.0026874-0.0015571i,0.0020643-0.0012311i,0.00094819-0.0012247i,-0.00038966-0.00070882i,7.5831e-05+0.00030214i,0.00025554+0.00036415i,1.2882e-05+0.0002306i,5.6287e-05+0.00022967i,-0.00041753-0.00046049i,-0.00046535-0.00076019i,-6.832e-05-0.00028852i,-0.00015625-8.1025e-05i,-0.00018435+1.1784e-05i,-0.00031784-0.00014614i,-0.00079941-0.00064977i,-0.0004484-7.5038e-05i,-0.00017778+0.00034413i,-0.00069025+0.00027696i
4.8438e-06+0.00046827i,0.0010386+0.00079514i,0.0018028+0.0018678i,0.0029039+0.0019454i,0.0030233+0.00019487i,0.0021682-0.00095679i,0.0014881-0.00092075i,0.00058755-0.00091711i,-8.1136e-05-0.00092664i,-0.00064336+2.3373e-05i,-0.00099195+0.0006286i,-0.00082927+0.00018302i,0.00029005-9.9638e-05i,0.00042545-0.00016153i,8.3566e-05+0.00012627i,-8.8373e-05+4.5776e-05i,-0.00084762-0.00038086i,-0.00066584-0.00030828i,0.00030024-5.906e-05i,0.00044638+0.00016854i,-0.00088868+9.4008e-05i,-0.00099472+0.00056878i,0.0002325+0.0012429i
0.0010614-0.00014133i,0.0011467+0.00057446i,0.0022079+0.0014015i,0.0035855+0.00090921i,0.0034988-0.00078509i,0.0027485-0.0022315i,0.0019807-0.0015577i,0.00066051-0.0011641i,-0.00041229-0.0010862i,-0.0005442-0.0010107i,-0.00020202-0.00052133i,3.2785e-05+2.5356e-05i,-2.0107e-05+0.00019379i,-0.00012898+6.6486e-05i,0.00010383-0.00073926i,8.1084e-05-0.00092844i,-3.5572e-05-0.00094323i,4.7339e-05-0.00029777i,-0.00024818+0.0014639i,-0.00043532+0.0013916i,-0.00080318+0.00061097i,-0.00050431+0.00030535i,0.00068799-0.0003498i
0.0012565-0.00011231i,0.0013976-0.00044755i,0.0017458-0.00066079i,0.0023027-0.00036911i,0.0020917-0.00054663i,0.0015622-0.0010935i,0.00089422-0.0012728i,0.00043166-0.001281i,-0.00046862-0.0014834i,-0.00039045-0.00089043i,0.00095013-0.00034073i,0.0010276-0.0002289i,-0.00022979+0.00028486i,-0.00077179+0.00068873i,-9.9462e-05-0.00014717i,0.00014095-0.00079489i,0.00021054-0.00081535i,7.8482e-05-0.00087079i,-0.00027232-0.00088541i,-7.476e-05-4.499e-06i,0.00031102+0.00052502i,0.00053152-5.5544e-05i,0.00070321+6.9589e-05i
0.00031564+0.0010955i,0.00088741+0.0030809i,0.0021881+0.0048705i,0.0033435+0.0043992i,0.0034344+0.0019397i,0.002525-0.0007535i,0.00089007-0.002004i,0.00013554-0.0014388i,0.0001103-0.00051866i,-0.00056249-0.00026547i,-0.00096286-0.00033652i,-0.00077866-0.00037473i,2.9717e-05-0.00017112i,0.00057428+9.737e-05i,4.6842e-05-0.00057148i,-0.00031875-0.00080163i,-0.00017015-0.00040488i,0.00072687-0.00022371i,0.0010598+4.5062e-05i,0.00065763-2.4612e-05i,0.00035969-0.00010672i,-0.00012314+0.00036567i,-0.00048624+0.0008762i
0.0001641+3.6142e-05i,-0.00079619+0.00079398i,-0.00040283+0.0024968i,0.0011154+0.0024133i,0.0017139+0.00010978i,0.00060466-0.0021316i,0.00016747-0.0020401i,0.00015905-0.00077432i,-0.00024206-0.00017599i,-0.0002189-0.00054084i,-0.00065805-0.00045351i,-0.001487+2.5011e-06i,-0.00081381+0.00080246i,-8.8108e-05+0.0010647i,-0.00033516+0.00077263i,-0.0002352+0.00015835i,-2.0288e-05-0.00029919i,-0.00031465+0.00065847i,0.00040718+0.0010361i,0.00091285+0.00036335i,0.00051198-0.00064891i,-0.00016357-0.00082189i,-0.00014274-0.00015275i
-0.00015327+0.00054773i,0.00044971-0.00022151i,0.0023058+0.00025523i,0.0035845+0.00077383i,0.0032459+0.00068412i,0.0021471-0.00057425i,0.00075972-0.0012161i,-0.00047808-0.0011541i,-0.00043111-0.0013115i,0.0004414-0.0004414i,0.00025639+0.00051061i,-0.00053194-0.00010216i,-0.00082138+0.00011033i,-0.00088189+0.0010511i,-3.3737e-05+0.00059889i,0.00032531-0.00024745i,0.00017817-0.00054056i,-0.00013595-0.00048096i,-0.00069037-0.00073155i,-0.0001539-0.00068366i,0.00069795+0.00014473i,0.00084403+0.00035596i,0.00012686-0.00045542i
0.00040682+3.8979e-05i,0.0007563+0.00073246i,0.0013179+0.0012442i,0.0013873+0.0017868i,0.0021145+0.00069064i,0.0016097-0.00072011i,0.00021402-0.0019416i,-4.4205e-05-0.0019621i,5.3207e-05-0.00075084i,-0.00040857-0.00027764i,-0.00055136-0.00034315i,3.8071e-05-0.00013811i,0.00025768-0.00027524i,4.174e-05-0.00018264i,2.5667e-05+2.7078e-05i,0.00032892-0.00053345i,0.00072769-0.0006983i,0.00038751-0.00039442i,-0.000264+4.5283e-05i,-0.0003223+0.00048918i,-0.00022481-5.0941e-05i,0.00028733-0.00020834i,0.00067817+6.0734e-05i
-0.00012139-0.00032825i,-9.6559e-05-0.00049333i,0.0016644+0.00098529i,0.0037753+0.002381i,0.0037937+0.00097205i,0.0018649-0.00076276i,0.00031838-0.0013712i,-0.00015551-0.00178i,-0.0001496-0.00092868i,6.8855e-05+8.2355e-05i,6.3191e-05+4.3114e-05i,-0.00023262+0.00013936i,-0.0006979-4.8828e-05i,-2.0641e-05-0.00027228i,0.00058015-0.00058241i,0.00022578-0.00039992i,-0.00016226-0.00039772i,-0.00066134-0.0011609i,-0.00033408-0.0011704i,5.7176e-05-0.00060388i,0.00011274-0.00017361i,0.0002132+8.1749e-05i,0.00025585-0.00022188i
0.00067683+0.00075953i,0.0011069+0.0021144i,0.0020466+0.0031208i,0.003636+0.0030506i,0.0038169+0.0015484i,0.0022882-0.00067204i,0.0012005-0.0016668i,0.00055064-0.00047187i,-0.00031473+0.00071333i,-0.00091469+0.00036151i,-0.00074114+0.00023923i,-0.0005651+0.00052088i,-0.00047113+0.00026109i,-0.00036989-0.00056239i,-0.00010154-0.00054562i,-0.00013241-0.00019424i,-0.00025503-0.00013744i,-4.8664e-05+0.00016923i,-9.9129e-05+0.00055937i,-6.0897e-05+0.00040105i,-4.8543e-05+2.4514e-05i,1.3919e-05+3.5115e-05i,-0.00027209+0.00064552i
0.00049197+0.00049988i,0.00055077+0.0013832i,0.00085224+0.0023151i,0.0023957+0.0026321i,0.0030055+0.0013015i,0.001344-0.00069972i,-0.00057713-0.00095673i,-0.00086011-0.00043878i,-0.00048696+7.828e-05i,-0.00063297+0.00058936i,-0.00026303+0.00033417i,3.9694e-05-0.00055796i,8.3126e-05-0.00073828i,0.00056929-0.00030576i,0.00036422+7.8394e-05i,-0.00034099+1.4193e-05i,-0.00029311+9.0871e-05i,0.00021483+0.00045154i,0.00027236+0.00019917i,-0.00026935-0.00047322i,-0.00056115-0.00046319i,2.8711e-05-0.00029825i,0.00057917-0.00034084i
0.00092562+4.485e-05i,0.00057925+0.00076118i,0.0016362+0.0018186i,0.0034438+0.0021813i,0.0038238+0.00045976i,0.0025626-0.0011958i,0.00085965-0.0010761i,-0.00049651-0.00050858i,-0.00050622-0.00086335i,-0.00053467-0.00086255i,-0.00054747-0.00015019i,-0.00033552+0.00048085i,-3.4001e-05+0.00093523i,-0.00030141-7.663e-05i,-0.0005084-0.001233i,-0.00060364-0.0010323i,-0.00071051-0.00071032i,-0.00057189-0.00042476i,-0.00021736-0.00021433i,-0.00018588-4.7111e-05i,-3.6551e-05-0.0005113i,0.00036658+0.00036343i,0.00025681+0.000961i
0.0003798+0.0012833i,0.0010235+0.0012965i,0.0016184+0.0017059i,0.0021261+0.001561i,0.0027389+0.00012591i,0.0024895-0.00093984i,0.0018191-0.0010947i,0.0013439-0.00076624i,0.00065872+7.6664e-05i,0.0005165-5.4332e-05i,0.00026391-0.00092926i,-0.00050136-0.0010176i,-0.00039484-0.0005673i,-6.9267e-05-0.00044292i,0.00074025-0.00014494i,0.001093+0.00030026i,0.00018539-0.00074566i,-0.00082471-0.0012699i,-0.00063117-0.00038851i,-0.00019224+0.00013248i,-0.00062208+0.00014096i,-0.00018595+0.00030141i,0.0010079+0.00042688i
-0.00040611+0.0016722i,-0.00020936+0.00094721i,0.0017542+0.0022506i,0.0031617+0.0028293i,0.0027591+0.00062252i,0.0006167-0.0018879i,-0.00098726-0.0019559i,-0.0010769-0.0011002i,-0.00074727-0.00061721i,-0.00057194+3.4452e-05i,-0.00053935+0.00015657i,-0.00038848-3.1174e-05i,-0.00054498-0.00015875i,-0.00095397+0.00010907i,-0.00074044+0.00063912i,-0.00020516+0.0003791i,-6.9382e-05+2.3781e-05i,-0.00057232-4.3996e-05i,-0.0010041+0.00038257i,-0.00050956+0.00093956i,8.3262e-05+0.00055359i,2.4427e-06-0.00024826i,-0.00012875-8.7103e-06i
