0.00090916+0.0014293i,0.0020363+0.00056913i,0.0010512-0.00073114i,8.698e-05-0.0011278i,-0.00053087-9.0676e-05i,-0.00046435+0.0011544i,0.00073081+0.0018205i,0.0015232+0.0018429i,0.0016513+0.0016681i,0.0014008+0.00043668i,0.0014557-0.00011925i,0.00080459+0.00016599i,-0.00015549+0.00033359i,0.00015773+7.7976e-05i,0.00019922-0.00013563i,-0.00036297+0.00059723i,-0.00067107+0.00028381i,-5.9718e-05-0.0005644i,0.0011094-0.00060369i,0.00083368-0.00075384i,-0.00044242-0.00081769i,-0.00086212+3.077e-05i,-0.00062967+0.00048328i
-0.0039394-0.067795i,-0.0010056-0.10223i,0.0047051-0.10185i,0.028421-0.051508i,0.038334+0.010053i,0.026337+0.029383i,0.013003+0.029437i,-0.0022586+0.031i,-0.0083124+0.023043i,-0.0043078+0.011826i,-0.000904+0.0030728i,0.0017769-0.00042555i,0.0058871+0.00049625i,0.0091111+0.00031984i,0.01015-0.00095308i,0.0096534-0.0039022i,0.005467-0.0068168i,0.00080398-0.0068261i,-0.00068194-0.006011i,0.0013966-0.0049394i,0.005124-0.0037984i,0.0056169-0.0031232i,0.0027572-0.0031187i
0.038164+0.051848i,0.046585+0.083045i,0.037188+0.083683i,-0.0046575+0.044958i,-0.037715-0.0020143i,-0.03097-0.019337i,-0.01197-0.024924i,0.0019043-0.021229i,0.0043271-0.01175i,-0.0019319-0.011671i,-0.0067157-0.012062i,-0.0058343-0.0085983i,-0.00351-0.0063208i,-0.0040449-0.0035035i,-0.0052442+0.0015485i,-0.0050535+0.0055444i,-0.0055047+0.0063513i,-0.0073058+0.0051037i,-0.0071654+0.0058428i,-0.0048817+0.0074625i,-0.0029303+0.0073778i,-0.0017542+0.0061689i,-0.00061139+0.0050546i
-0.057785-0.025815i,-0.07464-0.050503i,-0.059265-0.050822i,0.0025916-0.019952i,0.054263+0.015082i,0.046579+0.031766i,0.021444+0.039964i,0.0093323+0.032616i,0.0065521+0.015434i,0.010707+0.0048524i,0.013741+0.00012124i,0.011537-0.0024227i,0.0081999-0.0043715i,0.0062241-0.0059086i,0.0052165-0.0070106i,0.0030487-0.0071976i,-0.00025537-0.0063428i,-0.0013341-0.0038968i,0.00084351-0.0025286i,0.0042376-0.0043651i,0.0059234-0.0071085i,0.0046237-0.0086306i,0.0022649-0.0075573i
0.05436-0.0031769i,0.080886+0.0084297i,0.066709+0.0011614i,0.0019915-0.021845i,-0.047901-0.038689i,-0.037381-0.046639i,-0.011482-0.05247i,0.0044736-0.044114i,0.011647-0.024162i,0.011035-0.0077601i,0.0094779+0.0029022i,0.0065698+0.0073872i,0.0012891+0.0095154i,-0.0013715+0.010046i,-0.0038756+0.0076215i,-0.0063411+0.0056367i,-0.0047867+0.0048124i,-0.001403+0.0045464i,0.00048672+0.0049232i,-0.00043902+0.0064368i,-0.0017259+0.0099409i,-0.0012886+0.012464i,0.001044+0.0096866i
-0.039134+0.029678i,-0.072282+0.032978i,-0.056585+0.039992i,0.0096971+0.041928i,0.05316+0.041346i,0.04291+0.044708i,0.016476+0.042935i,-0.0051666+0.030456i,-0.013179+0.016028i,-0.010177+0.011484i,-0.0071173+0.0090596i,-0.0049174+0.0048424i,-0.0030555+0.0016937i,-0.0014582-0.0010424i,0.00087446-0.0039508i,0.0028642-0.0044416i,0.0057156-0.0015476i,0.0083725+0.00038331i,0.0061434-0.0020837i,0.0027478-0.0068769i,0.0017928-0.0114i,0.00064935-0.012853i,-0.00084431-0.010985i
0.017663-0.043706i,0.042586-0.067308i,0.018119-0.07231i,-0.043815-0.048271i,-0.066368-0.037352i,-0.046785-0.051521i,-0.026339-0.054936i,-0.013588-0.037596i,-0.010086-0.018144i,-0.0097999-0.0090421i,-0.0065422-0.0057919i,-0.003167-0.0014433i,-0.00019486+0.0038816i,0.0011866+0.005648i,0.00029248+0.0068341i,-0.00094232+0.0078378i,-0.0021304+0.0059337i,-0.0034319+0.0022115i,-0.0040985-0.00015535i,-0.0043862+0.0029949i,-0.0027038+0.0089562i,0.0011016+0.012013i,0.0019903+0.010407i
0.0053177+0.039776i,-0.0025496+0.07896i,0.027971+0.083341i,0.069785+0.049271i,0.067205+0.036611i,0.038746+0.050222i,0.01471+0.051569i,-0.0055731+0.036291i,-0.01361+0.018466i,-0.011982+0.0047471i,-0.0095101-0.0040735i,-0.0071511-0.0088922i,-0.0051772-0.011387i,-0.004442-0.011577i,-0.0032833-0.0098156i,0.0013425-0.0083744i,0.005301-0.0079406i,0.0048057-0.0072351i,0.0020449-0.0064978i,-0.0002242-0.0078128i,-0.0013294-0.012058i,-0.0034569-0.014955i,-0.0036124-0.012536i
-0.016508-0.032322i,-0.034189-0.074604i,-0.061449-0.072051i,-0.07378-0.03659i,-0.060559-0.032375i,-0.04072-0.047457i,-0.018817-0.039345i,0.0060291-0.01724i,0.017036-0.0058327i,0.017381-0.004072i,0.016314-0.0032745i,0.014507-1.0592e-05i,0.011996+0.0028427i,0.0081848+0.0049284i,0.0047034+0.0072406i,0.0012552+0.0063194i,-0.0043869+0.0027076i,-0.0079853-0.00052106i,-0.0060664-0.00042745i,-0.00129+0.0049343i,0.0048322+0.012593i,0.0095638+0.016021i,0.0086675+0.012831i
0.028006+0.01904i,0.07005+0.04429i,0.096842+0.030661i,0.087588+0.0019478i,0.058394+0.012154i,0.030351+0.042577i,0.013214+0.045239i,0.0044136+0.02554i,0.003899+0.013514i,0.0052797+0.011827i,0.004786+0.010579i,0.002143+0.0064132i,-0.0016233+0.0012505i,-0.0034162-0.0026629i,-0.0034143-0.0063422i,-0.0010241-0.0092453i,0.0030837-0.008865i,0.0051823-0.0048138i,0.0055059-0.0012723i,0.0050111-0.0029679i,0.00061124-0.0081343i,-0.0055197-0.011568i,-0.006286-0.011134i
-0.02718-0.0047115i,-0.077599-0.010512i,-0.10084+0.005371i,-0.085095+0.012444i,-0.054401-0.0097619i,-0.021827-0.030407i,0.0073956-0.029116i,0.021337-0.018989i,0.018152-0.0087133i,0.010997-0.0013735i,0.0063437+0.0029305i,0.005926+0.0082168i,0.0086385+0.012074i,0.011449+0.011224i,0.010023+0.0086254i,0.0031844+0.0089512i,-0.0032755+0.011827i,-0.0041561+0.011136i,-0.0021627+0.0079204i,-0.00020792+0.0083925i,0.0049911+0.01189i,0.0099056+0.012647i,0.0093008+0.0098141i
0.02871-0.0060723i,0.074185-0.027478i,0.084874-0.046739i,0.057942-0.032105i,0.034858+0.010059i,0.018565+0.028281i,-0.0070261+0.014465i,-0.024943+0.00081731i,-0.02584-0.0033686i,-0.020585-0.003641i,-0.017065-0.0034976i,-0.015269-0.0038632i,-0.013286-0.0030377i,-0.010586-0.0028973i,-0.0082649-0.0057759i,-0.0042503-0.0072255i,0.0011153-0.0051633i,0.0039519-0.0020899i,0.0032388-0.0032115i,-0.00074104-0.0089005i,-0.007259-0.014623i,-0.012459-0.015492i,-0.011177-0.012105i
-0.028876+0.021851i,-0.061277+0.06333i,-0.063622+0.08924i,-0.037868+0.065053i,-0.014241+0.010422i,0.0035856-0.022321i,0.015784-0.023503i,0.013163-0.013286i,0.0049814-0.0078614i,0.0010253-0.010716i,0.0018041-0.011304i,0.0044061-0.0070421i,0.0057208-0.0038682i,0.0059719-0.0016938i,0.0057599+0.0034399i,0.0040215+0.0089118i,0.001617+0.0104i,-0.00028352+0.0064896i,-0.0020573+0.0028892i,-0.00030653+0.0051022i,0.00583+0.0095481i,0.011354+0.011361i,0.010776+0.0088398i
0.020585-0.027648i,0.031779-0.077246i,0.027063-0.093738i,0.021047-0.054519i,0.017539-0.0050436i,-0.004202+0.0089776i,-0.030748+0.0074676i,-0.03417+0.0087729i,-0.020454+0.004928i,-0.0071345-0.00073658i,-0.00081615-0.0030558i,-0.0014482-0.0044755i,-0.0045386-0.0050772i,-0.0087372-0.0049713i,-0.0092917-0.0052352i,-0.0041011-0.0080331i,0.00027181-0.011289i,0.0018025-0.0099271i,0.0017239-0.0080049i,-0.00071617-0.009096i,-0.0064921-0.010606i,-0.011134-0.0097484i,-0.010466-0.0072218i
-0.0069738+0.039116i,0.0104+0.086088i,0.030194+0.089664i,0.028337+0.03647i,0.011232-0.012902i,0.010922-0.021375i,0.023742-0.0097399i,0.028144+0.0010311i,0.022962+0.007501i,0.018189+0.011174i,0.016701+0.011273i,0.015157+0.0068895i,0.012305+0.0027334i,0.011145+0.0016948i,0.0098471+0.0035845i,0.0080353+0.005311i,0.0059764+0.0041977i,0.0030044+0.0015782i,0.0016786+0.0024329i,0.0045567+0.0079409i,0.011133+0.013198i,0.015423+0.012236i,0.012558+0.0072407i
-0.015871-0.041047i,-0.051663-0.075774i,-0.068072-0.07161i,-0.045892-0.033951i,-0.025419-0.0051542i,-0.030178+0.010731i,-0.029068+0.018411i,-0.015159+0.013228i,-0.0055038+0.0079377i,-0.0026226+0.010085i,-0.003548+0.011495i,-0.0037491+0.0098949i,-0.00073376+0.0070707i,0.00033765+0.0043439i,-0.002162-0.00080392i,-0.0053484-0.0066582i,-0.0057721-0.0083339i,-0.0033631-0.0057748i,-0.0016183-0.0044961i,-0.0031357-0.0059986i,-0.0081488-0.0075983i,-0.011252-0.0085587i,-0.0086083-0.007192i
0.031631+0.030591i,0.075074+0.039037i,0.078468+0.022083i,0.02847-0.0016181i,-0.0040525-0.0074516i,0.011143-0.0034018i,0.026797-0.0057427i,0.020868-0.008692i,0.008631-0.0040928i,0.0010706+0.0013479i,-0.0019419+0.0017214i,-0.0019313+0.0011339i,0.00059051+0.0026712i,0.0045372+0.0030813i,0.0071462+0.0028703i,0.0058967+0.0050585i,0.0026432+0.0066109i,0.00034029+0.0052337i,-0.00050892+0.0038308i,0.0023648+0.0054314i,0.0088081+0.0082354i,0.012678+0.0074711i,0.010595+0.0047611i
-0.043455-0.017329i,-0.085733-0.0013533i,-0.084409+0.020682i,-0.040105+0.033804i,-0.011566+0.036502i,-0.011681+0.027757i,-0.012784+0.011314i,-0.011828-0.0034816i,-0.011763-0.010469i,-0.0095466-0.011861i,-0.0080151-0.0093859i,-0.0064184-0.0046289i,-0.0061429-0.0013819i,-0.0064448+0.00024243i,-0.0075009+0.00068969i,-0.0094351+0.00022495i,-0.0086689-5.5591e-05i,-0.0058321-0.00036976i,-0.0040353-0.0016271i,-0.0048571-0.0060632i,-0.0089789-0.010853i,-0.012139-0.0099595i,-0.0084017-0.0052019i
0.050288-0.0058995i,0.076167-0.038062i,0.063593-0.048275i,0.028073-0.025725i,0.018841-0.0081957i,0.026886-0.010632i,0.017828-0.013101i,0.0033213-0.0057753i,-8.0931e-05-0.0024107i,0.0028216-0.0057667i,0.0059698-0.0073377i,0.0039112-0.0064018i,0.00023156-0.0036711i,-9.3691e-06-0.00068633i,0.0033583+0.0017279i,0.0078841+0.0043242i,0.0079565+0.004207i,0.0044793+0.0016865i,0.0021596+0.0019387i,0.003301+0.0034238i,0.0081779+0.0050841i,0.011249+0.0054321i,0.0081382+0.0038202i
-0.035764+0.032919i,-0.03882+0.071425i,-0.012094+0.074692i,0.021391+0.038491i,0.026757+0.0074301i,0.0094578-0.0055249i,-0.0021907-0.010233i,-0.0034897-0.0076602i,0.00037529-0.0048224i,0.0040467-0.0019246i,0.0061657+0.0026378i,0.0060527+0.0020479i,0.0025073-0.0026554i,-0.0018331-0.0035267i,-0.0048835-0.0018417i,-0.0048342-0.0021789i,-0.0017688-0.0031968i,0.00016695-0.0027321i,0.00040548-0.0020793i,-0.0021962-0.0028559i,-0.0077924-0.0047126i,-0.011526-0.0058237i,-0.0095976-0.0056539i
0.022203-0.046542i,0.009427-0.082404i,-0.0064254-0.07889i,-0.010115-0.048098i,-0.0048914-0.033395i,-0.005947-0.023784i,-0.0081424-0.00093573i,-0.0022379+0.014185i,0.002969+0.01557i,0.0026778+0.013261i,0.00039177+0.0096142i,-0.00027201+0.0060673i,0.0031853+0.0033721i,0.0072552-5.227e-05i,0.0087481-0.0027274i,0.0092506-0.0031755i,0.0068287-0.00204i,0.003278-0.00055051i,0.001895+0.0011498i,0.0026048+0.0045422i,0.0063339+0.0082138i,0.0092839+0.0079728i,0.0063358+0.0047638i
0.0081342+0.05675i,0.037321+0.07592i,0.050114+0.05289i,0.030609+0.0055704i,0.0010683-0.015969i,-0.010037-0.01045i,-0.0039765-0.0073386i,0.001291-0.0078545i,0.00023001-0.0037494i,-0.00098427+0.001488i,-0.0003601+0.0020991i,-0.00076058+0.00053764i,-0.0015484+0.00029511i,-0.0026263+8.061e-05i,-0.0049431-7.0521e-05i,-0.0064674-0.00056759i,-0.0046657-0.0020512i,-0.0015668-0.0034113i,-0.00033026-0.0037682i,-0.0019641-0.0041641i,-0.0059023-0.006089i,-0.0088484-0.0076543i,-0.0052515-0.0063332i
-0.03915-0.043871i,-0.074716-0.049012i,-0.083601-0.02659i,-0.063932+0.0021829i,-0.04318+0.013866i,-0.027526+0.019281i,-0.011353+0.022724i,-0.0019045+0.016329i,-0.0019386+0.0086356i,-0.0026076+0.0028482i,-0.0022078-0.0013275i,-0.00062754+1.8726e-06i,0.0033366+0.0020321i,0.0053251+0.0010555i,0.0046189+6.3142e-05i,0.0024472+0.0010248i,0.00040546+0.0018776i,-0.00090882+0.000627i,-0.0019427-0.00028623i,0.00056744+0.0016415i,0.0078022+0.0045728i,0.011817+0.0050694i,0.0093086+0.0037402i
0.055787+0.021057i,0.086284+0.0083979i,0.073031-0.0062106i,0.031947-0.004131i,0.012217+0.0092384i,0.0115+0.0074777i,0.0075435-0.0068731i,-0.00010798-0.013423i,-0.001085-0.011354i,0.0041533-0.0088598i,0.0053826-0.0075249i,0.00077002-0.0035397i,-0.0048325+0.0029146i,-0.005529+0.0075904i,-0.003372+0.0084093i,-0.0017898+0.0057034i,-0.00084711+0.0012893i,-0.00045408-0.0021243i,0.0007625-0.0037582i,0.00058429-0.0050341i,-0.0039123-0.0076636i,-0.0071752-0.0076304i,-0.0039216-0.0052591i
-0.057859+0.018234i,-0.077071+0.046816i,-0.054455+0.061113i,-0.011448+0.053058i,0.010753+0.039848i,0.013221+0.02836i,0.0097832+0.017382i,0.0051433+0.0080631i,0.0028655+0.0021319i,0.0025787+0.00065409i,0.0041446+0.0021945i,0.0062223+0.00032682i,0.0052235-0.004955i,0.0044432-0.0058053i,0.0044692-0.0025353i,0.0031235+0.00021821i,0.0016467+0.0016157i,0.00037915+0.0036266i,-0.00033817+0.0055712i,0.0020962+0.006241i,0.0075824+0.0067099i,0.0099112+0.0061007i,0.0056246+0.0035005i
0.045582-0.046176i,0.050242-0.078232i,0.03516-0.074814i,0.02383-0.045746i,0.027425-0.028856i,0.024089-0.027683i,0.0090248-0.022352i,0.0011936-0.0095928i,0.0017382-0.001943i,0.0013061+0.00096571i,-0.00084929+0.0034095i,-0.0017965+0.0036139i,-0.0020064+0.0024556i,-0.0018755+0.0004612i,-0.00096861-0.0020919i,0.00042273-0.0045775i,0.00055267-0.0049039i,-0.00014899-0.0027931i,-0.00014395-0.0018514i,-0.0031793-0.0032494i,-0.0095416-0.0047898i,-0.011684-0.0043453i,-0.0072322-0.0032871i
-0.013286+0.06333i,-0.0020607+0.088116i,0.012503+0.068248i,0.017376+0.019589i,0.011742-0.010371i,0.0033907-0.011779i,-0.0012152-0.0047381i,-0.002482-0.00079243i,-0.003857+0.0017795i,-0.0046509+0.0037964i,-0.0019242+0.0026052i,0.00090677-0.0017397i,0.0024571-0.0062087i,0.0019582-0.0082087i,-0.00035872-0.0056636i,-0.0013427-0.0009688i,-0.00083795+0.0023039i,-0.00029314+0.0040502i,0.00051461+0.0039422i,0.0032404+0.004705i,0.0074117+0.0055731i,0.0091536+0.0039363i,0.0055308+0.0025772i
-0.021239-0.06053i,-0.04175-0.079141i,-0.043208-0.065551i,-0.031602-0.041563i,-0.024727-0.030971i,-0.021074-0.022431i,-0.012462-0.0081842i,-0.0030873+0.00064921i,-0.00074649+0.0029427i,-0.0019453+0.0019513i,-0.0019254+0.00011141i,-0.0010487+0.0026218i,0.00083103+0.0063141i,0.0009928+0.0049596i,-0.0011225+0.0015807i,-0.0017774-0.00088385i,-0.0011785-0.0032271i,-0.00080438-0.0043377i,-0.0011379-0.0046005i,-0.0035906-0.0042402i,-0.0078264-0.0041556i,-0.0083675-0.0045316i,-0.0031825-0.0037988i
0.053553+0.04287i,0.074354+0.048536i,0.060515+0.035372i,0.017778+0.015632i,-0.015209+0.0075728i,-0.021475+0.0082261i,-0.016314+0.005963i,-0.011768+0.001932i,-0.0079974-0.00039284i,-0.0015148-0.0032538i,0.0026876-0.0051061i,0.0012032-0.0043434i,-2.9578e-05-0.0015067i,0.001364+0.0026165i,0.0019444+0.0063422i,0.0022746+0.0082768i,0.0039353+0.0066527i,0.0043747+0.002852i,0.0037832+0.00043589i,0.0061232+0.0009798i,0.010442+0.0021634i,0.011277+0.00086366i,0.0068234+0.00047335i
-0.066428-0.0076513i,-0.088578-0.0032881i,-0.07544+0.0069913i,-0.041475+0.019937i,-0.01723+0.027595i,-0.0051238+0.026815i,0.0045137+0.017758i,0.0083057+0.0076592i,0.0074046+0.0025328i,0.0058582+0.00097209i,0.0027888+0.0025751i,0.0010969+0.0049588i,0.001808+0.0064852i,0.0024731+0.0057202i,0.0025634+0.0026521i,0.0016586-0.0012507i,0.00012404-0.0041138i,-0.00066271-0.0041049i,-0.0013157-0.0029748i,-0.0034685-0.001811i,-0.0068992-0.0012098i,-0.0072208-0.0011731i,-0.0031473-0.0024889i
0.061231-0.02588i,0.078467-0.035981i,0.065807-0.025986i,0.037498-0.004238i,0.021512+0.011624i,0.013693+0.011164i,0.0042225+0.0036386i,-0.00055703+0.00038543i,0.0006721-0.0016153i,0.0023977-0.0026995i,0.00090625-0.0017688i,-0.00204-0.0025235i,-0.0027631-0.0040697i,-0.00015536-0.0044906i,0.0037289-0.0037129i,0.005822-0.0016991i,0.0048672+0.0010284i,0.0027815+0.001475i,0.002508+0.00069832i,0.0039444+0.0011156i,0.0070582+0.0024601i,0.0082288+0.0024028i,0.0054141+0.00080759i
-0.034819+0.055533i,-0.043704+0.072623i,-0.025528+0.057646i,0.0098551+0.027609i,0.030902+0.0096776i,0.033572+0.00263i,0.025584-0.0013962i,0.015019-0.001654i,0.0075702+0.00051226i,0.0032758+0.003102i,0.0021624+0.0035995i,0.0032482+0.00055755i,0.002598-0.0030385i,-4.9897e-05-0.0054805i,-0.003209-0.0072456i,-0.0057469-0.0087189i,-0.0066107-0.0073355i,-0.0057808-0.0036235i,-0.0045145-7.6776e-05i,-0.0055162+0.0015564i,-0.0081174+0.00066462i,-0.0078595-0.00096364i,-0.0039685-0.0016075i
-0.0025978-0.060919i,-0.0012602-0.080999i,-0.0010518-0.066715i,-0.00076396-0.040542i,0.0019942-0.03253i,-0.00039966-0.029873i,-0.0059032-0.020023i,-0.0072505-0.0094872i,-0.0066348-0.0025931i,-0.0049551+0.00012372i,-0.0012144-0.00033346i,0.0018326-0.001804i,0.0024054-0.0025637i,0.0010749-0.0020978i,-0.00085142-0.00053708i,-0.00062384+0.0016073i,0.00084836+0.0022453i,0.00093961+0.0011295i,0.0012964+0.00016794i,0.0041352-0.00053544i,0.0070404-0.00062797i,0.0069689-0.0001262i,0.0042499+0.0012477i
0.031309+0.053478i,0.038771+0.070885i,0.027078+0.049553i,0.0085544+0.0081958i,-0.0007924-0.014195i,-0.0021072-0.016566i,-0.0022838-0.011285i,-0.0040649-0.0049407i,-0.005673+0.00039966i,-0.0026534+0.0030983i,0.0026704+0.0026039i,0.0048369+0.0024793i,0.0042523+0.0046977i,0.0014662+0.0063425i,-0.0021821+0.0054721i,-0.0036338+0.0041019i,-0.0023264+0.0028857i,-0.00052403+0.0016676i,-0.00077787+0.0010795i,-0.002913+0.00087441i,-0.0048707+0.00061355i,-0.0046095+0.00024377i,-0.0026263-0.00040069i
-0.053019-0.024059i,-0.069093-0.033622i,-0.055714-0.025083i,-0.036829-0.0079851i,-0.034776+8.9341e-05i,-0.033467+0.0026371i,-0.023875+0.0043595i,-0.013119+0.0031467i,-0.0065193+0.0018026i,-0.0031048+0.00097001i,-0.0011002+0.0012942i,0.00050519+0.0029867i,0.0020861+0.0049416i,0.0036088+0.0066577i,0.0049023+0.0073665i,0.0067308+0.0064961i,0.0073872+0.0045635i,0.0054615+0.0014964i,0.0030505-0.00087047i,0.0039318-0.0013406i,0.006886-0.0011215i,0.0066206-0.0012019i,0.0042673-0.0012132i
0.053626-0.0068832i,0.070603-0.0055355i,0.050996+0.00085746i,0.016337+0.0084853i,-0.001479+0.015054i,-0.0044777+0.016239i,-0.0031599+0.012147i,-0.00061869+0.0086878i,0.0019356+0.0048805i,0.002807-0.00018967i,-0.00014879-0.0015156i,-0.0037982+0.0017174i,-0.0028261+0.0041941i,-0.00087285+0.003553i,0.00074743+0.0010911i,0.0019954-0.00024223i,0.0020854+0.00029314i,0.0017162+0.00041448i,0.00026685-0.00018127i,-0.0023186-5.7489e-05i,-0.0044368+0.00067089i,-0.0043221+0.00066046i,-0.0026429-0.00019594i
-0.045558+0.033748i,-0.059522+0.043235i,-0.044604+0.036192i,-0.013184+0.027821i,0.0051311+0.028812i,0.0090787+0.024644i,0.0093719+0.012614i,0.0090526+0.0031056i,0.0083976-0.0015883i,0.0057135-0.0023113i,0.0026819-0.0021361i,-0.00026417-0.0021246i,-0.0020863-0.0022871i,-0.00039935-0.0026606i,0.0019801-0.0038574i,0.0019442-0.0047043i,3.8609e-05-0.0046494i,-0.0015074-0.0044072i,-0.00088726-0.0037914i,0.0013542-0.00242i,0.004242-0.00092255i,0.0061184-0.00052325i,0.004751-0.0011431i
0.013277-0.051699i,0.022325-0.064548i,0.022855-0.046391i,0.019903-0.019992i,0.021662-0.0054279i,0.020891-0.00083953i,0.014001-0.00051969i,0.0079337-0.00037247i,0.0038747+0.00014782i,0.0021098+4.8887e-05i,0.0021172-0.00086907i,0.0024925-0.0024562i,0.0023821-0.003766i,0.00029569-0.0047264i,-0.0030921-0.0051747i,-0.0040846-0.0047847i,-0.0025566-0.004759i,-0.0019088-0.0028027i,-0.0021315-0.00035739i,-0.0027391+0.00054823i,-0.004129+0.0016002i,-0.0037193+0.0017536i,-0.0016925+0.0017726i
0.017105+0.052511i,0.015736+0.064965i,0.011853+0.04642i,0.014429+0.013021i,0.019104-0.0080571i,0.017457-0.013047i,0.010183-0.012939i,0.0017687-0.011027i,-0.0021189-0.0052085i,-0.0005081+0.0015705i,0.0039622+0.0035853i,0.005839+0.0009816i,0.0033275-0.00023438i,0.001271+0.0007673i,-0.00068079+0.0020014i,-0.0033089+0.0024895i,-0.0052227+0.002256i,-0.0049959+0.0021511i,-0.0035838+0.0016832i,-0.00038682+0.00059983i,0.0036488-0.0008843i,0.0053794-0.0014828i,0.0036439-0.0011022i
-0.038758-0.036004i,-0.044378-0.050756i,-0.032706-0.045257i,-0.020901-0.030938i,-0.015099-0.024715i,-0.01241-0.020244i,-0.010705-0.012011i,-0.010448-0.0040018i,-0.01125+0.0018085i,-0.0092193+0.0047579i,-0.004489+0.0052201i,0.0004464+0.0035413i,0.0023849+0.001717i,-0.0003095+0.0026514i,-0.0024035+0.003933i,-0.0011016+0.0038089i,0.0013761+0.0034736i,0.002579+0.003237i,0.0016582+0.0022662i,-0.00056404+0.0012577i,-0.0028358+0.0011939i,-0.0033628+0.0025182i,-0.0015518+0.0029002i
0.04792+0.0033639i,0.056756+0.013213i,0.038541+0.01253i,0.0090554+0.0011649i,-0.0099734-0.0063767i,-0.014144-0.0084868i,-0.013036-0.0060692i,-0.011332-0.0018302i,-0.0076339-0.00051472i,-0.003783-0.0015483i,-0.0028452-0.0010789i,-0.0031325+0.0022788i,-0.0023578+0.0051005i,-5.4809e-05+0.0052084i,0.0032854+0.0050584i,0.0038062+0.0058589i,0.0025104+0.0057097i,0.0016883+0.0043818i,0.00050744+0.0022581i,0.0009676-3.7201e-05i,0.003118-0.0021902i,0.0036369-0.0030069i,0.001805-0.0025312i
-0.042915+0.021673i,-0.056568+0.018628i,-0.044886+0.013542i,-0.025425+0.016216i,-0.019214+0.018335i,-0.016896+0.017159i,-0.0084936+0.015048i,-0.00020484+0.011315i,0.0037874+0.0053279i,0.0037123-0.00032083i,0.00078718-0.0027974i,-0.0011721-0.0024829i,-0.001304-0.0021393i,-0.00070764-0.0023036i,0.0012767-0.0020635i,0.0033313-0.0023161i,0.0048918-0.0030804i,0.005091-0.0031641i,0.0029597-0.0025367i,0.00016314-0.0014319i,-0.003078+0.00099507i,-0.0034011+0.0027217i,-0.00084826+0.0025127i
0.019729-0.03625i,0.03485-0.038642i,0.030771-0.021678i,0.015568-0.001779i,0.0080075+0.0098348i,0.0052183+0.01165i,0.004458+0.0087616i,0.0065933+0.005838i,0.007919+0.0026642i,0.0068048+0.0005332i,0.0042113+0.00012536i,0.0014128+0.0013247i,0.00057952+0.0034609i,0.0016943+0.0030236i,0.0020303+0.00073842i,0.00157-0.0010306i,0.0014043-0.0026367i,0.00038929-0.0026502i,-0.00035339-0.0011917i,0.00072281+0.00028236i,0.0035199+0.00052611i,0.0049513-0.000639i,0.0025725-0.00115i
0.0011311+0.036883i,-0.0084153+0.044975i,-0.0091468+0.030242i,0.0035553+0.012533i,0.012825+0.0086726i,0.014177+0.0089566i,0.013332+0.0037908i,0.011042-0.0023729i,0.0074325-0.0031978i,0.0054322-0.0002649i,0.0052906+0.00033434i,0.0039474-0.0028896i,0.0017408-0.0052177i,0.0014113-0.004123i,5.5908e-05-0.00308i,-0.0028802-0.0037396i,-0.0033522-0.0045182i,-0.0011891-0.0045264i,0.00052651-0.00315i,7.5584e-05-0.0019136i,-0.0017877-8.5587e-05i,-0.0015868+0.0020606i,0.0012629+0.0026696i
-0.018665-0.027949i,-0.013856-0.041011i,-0.00023168-0.032668i,0.0072264-0.017311i,0.011112-0.012423i,0.011518-0.010393i,0.0062212-0.0085821i,-0.00026908-0.0073723i,-0.0045961-0.0035942i,-0.0049403+0.0020626i,-0.0023175+0.0044714i,0.0014759+0.003037i,0.0025517+0.0019851i,0.00094096+0.0014928i,-0.00061221+0.0020683i,-0.0021324+0.0028315i,-0.0019519+0.0034941i,-0.0022779+0.0040438i,-0.0025067+0.0038295i,0.00085926+0.0022197i,0.0051503-0.00037877i,0.0051865-0.0014783i,0.001927-0.0014022i
0.031267+0.010501i,0.033414+0.021644i,0.017523+0.017283i,0.0039714+0.00053001i,0.0023017-0.010826i,0.0011668-0.013856i,-0.0040919-0.012555i,-0.0092897-0.0091575i,-0.011242-0.0052172i,-0.0097718-0.002365i,-0.0063457-0.0015341i,-0.0038753-0.0022322i,-0.0027822-0.0024009i,-0.0022051-0.00123i,-0.0024377+6.6228e-05i,-0.0026672+0.0014694i,-0.0024304+0.0018904i,-0.0020146+0.00056774i,-0.00097002-0.0017141i,-0.00089638-0.0019971i,-0.003165+0.00027083i,-0.0040199+0.0013358i,-0.0017314+0.0004991i
-0.034854+0.0059153i,-0.044742-0.0015008i,-0.032714-0.0067821i,-0.01815-0.0046819i,-0.013996-0.004052i,-0.011203-0.0051309i,-0.0088104-0.0023189i,-0.0080987+0.0015115i,-0.0059718+0.0022553i,-0.0028013+0.0014112i,-0.0011441+0.001081i,6.5165e-05+0.0018242i,0.00060835+0.0033211i,0.00043528+0.0036495i,0.00098377+0.0026315i,0.0022489+0.0027874i,0.003186+0.0031646i,0.0030489+0.0023071i,0.0016484+0.0012263i,0.00075705+0.00034704i,0.0025099-0.00095364i,0.0033363-0.0018185i,0.0019174-0.0013833i
