0.0031771+0.00068635i,0.0037971-0.0008563i,0.0026706-0.0021979i,0.0013409-0.0022258i,-7.7731e-05-0.0021016i,-0.0019911-0.0011071i,-0.0022485+0.00080729i,-0.00080678+0.0015917i,0.00073309+0.00084149i,0.0014456-0.00012937i,0.00082682-0.00042249i,-0.00032629-0.00091551i,-0.00050843-0.00098598i,-0.00081646-0.0003962i,-0.0018494-0.0003341i,-0.0017774-0.00039871i,-0.00068228-0.00065544i,0.00010577-9.8161e-05i,0.0004571+0.00049692i,5.7444e-05+8.1753e-05i,-0.00035495-0.00055948i,-0.00056561-0.0009964i,-0.00027362-0.00067865i
0.00076943-0.0021097i,0.0048304-0.0067749i,0.008149-0.012223i,0.0050644-0.014785i,-6.6993e-05-0.011783i,-0.0020773-0.0060872i,-0.0025815-0.0019995i,-0.001244+0.00096431i,0.0012794+0.001982i,0.0021364+0.00027893i,0.00123-0.0015826i,0.00093158-0.0022023i,0.0019966-0.0026521i,0.0024094-0.002973i,0.00072629-0.00322i,-0.00063512-0.0034215i,-0.0018477-0.0022875i,-0.003441-0.0014538i,-0.0039221-0.0015742i,-0.0037683-0.00076331i,-0.0028814-0.00080047i,-0.0011481-0.00090689i,-8.373e-05-0.00028853i
0.0059112-0.0021822i,0.0066676-0.0061114i,0.0048211-0.0098623i,-0.00055674-0.010423i,-0.0050957-0.0069659i,-0.0054056-0.0033484i,-0.0026988-0.00068404i,0.00074015+0.0019084i,0.0028589+0.003133i,0.0016602+0.0026863i,-0.0009958+0.0029109i,-0.0025751+0.0027524i,-0.0034049+0.0011139i,-0.0032787-8.7325e-05i,-0.002231-5.3107e-05i,-0.0010502-0.00036125i,-0.00039072-0.0003785i,0.0001322+0.00094952i,0.0016252+0.002149i,0.0028099+0.0018186i,0.0023913+0.0007493i,0.0014282+0.00062475i,0.00060276+0.00098469i
0.00088445+0.0015437i,-0.0016371-0.001076i,-0.0067648-0.003215i,-0.011475-0.0017166i,-0.011788+0.0009367i,-0.0084895+0.0029912i,-0.004059+0.0040762i,0.00024884+0.0023886i,0.0020429-0.00090821i,0.00023267-0.0034675i,-0.001517-0.0028226i,-0.00028427-0.00094538i,0.00089534-0.0014494i,0.00053795-0.0025716i,0.0004574-0.0026165i,0.00027847-0.0023496i,-0.00049659-0.0016265i,-0.0014079-0.00041608i,-0.0021988+0.00022591i,-0.0029688-0.00060098i,-0.0033278-0.0021674i,-0.0023881-0.0025554i,-0.00063077-0.0011408i
-0.0066089-0.0012482i,-0.011727-0.0011594i,-0.013477+0.00059421i,-0.0095411+0.0036011i,-0.0039764+0.0050597i,-0.001886+0.0048671i,-0.00082056+0.004584i,0.0018235+0.0034596i,0.0032254+0.001408i,0.0029792+0.00049912i,0.0024781+0.0013302i,0.0007356+0.0020077i,-0.00079773+0.0020625i,-0.0018098+0.0013186i,-0.0020818-0.00020167i,-0.0014451-0.00019344i,-0.00045494+0.0011088i,0.00095977+0.0025556i,0.0021249+0.0027239i,0.0025849+0.0018931i,0.002604+0.0012072i,0.0021429+0.00031868i,0.0015307-2.5821e-05i
0.0019246-0.0011393i,0.0016384+0.0031934i,0.001076+0.007011i,0.0039124+0.0080476i,0.0059769+0.0069247i,0.0042185+0.0047038i,0.0014201+0.0020776i,-0.001401-0.00089778i,-0.004188-0.0022516i,-0.0042111-0.0011456i,-0.0019055+0.00051612i,0.00039903-0.00026048i,0.0017576-0.0025869i,0.0024558-0.0023336i,0.0024207-0.00058046i,0.002325+0.0002316i,0.00275-0.00017549i,0.002047-0.0010622i,9.5886e-05-0.0011986i,-0.0017285-0.0020168i,-0.0022681-0.0025507i,-0.00171-0.0012671i,-1.5764e-05-0.00038939i
0.0022956+0.0072858i,0.0081732+0.010676i,0.012027+0.0093064i,0.012525+0.0029459i,0.0092866-0.0022967i,0.0030757-0.0025482i,-0.0021333-0.0024771i,-0.0042103-0.0035023i,-0.0032765-0.001373i,0.00027994+0.00098221i,0.0024523+0.0013789i,0.001623+0.0021809i,0.0009267+0.0021954i,0.00046126+0.0015095i,-0.00046891+0.00071592i,-0.0012801-0.00036351i,-0.0012437-0.00075685i,-0.00038713-0.00023047i,0.00019776+0.00025642i,0.00027112+0.0013502i,0.00068021+0.0032356i,0.0014984+0.0031948i,0.001419+0.0017917i
-0.0011726-0.0040752i,0.0029019-0.0048413i,0.0089683-0.0040348i,0.0099666-0.0060861i,0.0055979-0.0081462i,0.00017277-0.0061724i,-0.0049584-0.0036051i,-0.0082978-0.0005576i,-0.0075175+0.002848i,-0.0040867+0.003039i,-0.002025+0.00049527i,-0.0012652-0.0015159i,-9.9179e-05-0.0026793i,0.0005206-0.0027487i,0.00093236-0.0016679i,0.0014374-0.00021605i,0.0011077-1.3167e-05i,0.00023247-0.00052329i,-0.00077251-0.0016803i,-0.0016252-0.0021419i,-0.00097497-0.0014308i,0.00051392-0.0013061i,0.0010185-0.0011388i
0.0077307+0.00027723i,0.0099337-0.0031996i,0.011123-0.010091i,0.0066758-0.014562i,-0.0003053-0.012163i,-0.0047447-0.00572i,-0.0063293-0.00027212i,-0.0059317+0.0025022i,-0.0045784+0.0024884i,-0.0029285-0.00029861i,-0.0022062-0.0020256i,-0.0021241-0.0012467i,-0.0024884+0.00054685i,-0.0028299+0.0010049i,-0.0023639+0.0010305i,-0.0014915+0.00046282i,-0.00062472-0.00049022i,0.00015908+0.00066908i,0.000392+0.0024536i,0.00078727+0.00399i,0.0016722+0.0040115i,0.0016861+0.0022668i,0.00054166+0.0015212i
-0.0027206+0.00068273i,-0.0030157-0.0020254i,-0.004167-0.0090211i,-0.0064326-0.012527i,-0.0071006-0.0082339i,-0.0057322-0.0024885i,-0.0043342+0.00071692i,-0.0020686+0.0024927i,0.00094003+0.0028265i,0.0013212+0.0025424i,-0.00070903+0.0014014i,-0.0016273-0.00035658i,-0.0010212-0.0014278i,0.00076729-0.0017868i,0.0018451-0.0019935i,0.001687-0.0013891i,0.0011282-0.00035477i,0.00011379-0.0002995i,-0.00057233-0.0014115i,-0.00056424-0.0024032i,-0.00034392-0.0026258i,-0.00080677-0.0024521i,-0.00097472-0.0028117i
0.00029288-0.0037394i,-0.0018237-0.0054316i,-0.0069899-0.0045879i,-0.012374-0.00065147i,-0.012006+0.0024329i,-0.0077675+0.0035613i,-0.0033982+0.003421i,0.00030214+0.0020809i,0.0013118-0.00097247i,-0.0010622-0.0025769i,-0.0021147-0.00054302i,-0.00087544+0.0012868i,-0.00067324+0.0014743i,-0.0016951+0.0012916i,-0.0020982+0.0011716i,-0.001515+0.00046554i,-0.00078377-0.00035423i,0.00023461+0.00014988i,0.0013984+0.0016534i,0.0017162+0.0017222i,0.00084144+0.00089541i,-6.7019e-05+0.00072534i,0.00044697-0.00011114i
-0.0018593+0.0029968i,-0.0055418+0.003489i,-0.0083387+0.0063541i,-0.0072583+0.0087138i,-0.0031005+0.0066155i,-0.0013757+0.0021287i,-0.00019213-0.00043521i,0.0028613-0.0029468i,0.0038954-0.0045433i,0.002693-0.0029788i,0.0012874-0.00057891i,-6.6168e-05+6.9772e-05i,-0.00045719-0.00078526i,0.00021501-0.0011443i,-0.00049195-0.0017851i,-0.0013527-0.0021096i,-0.0010263-0.00054515i,-0.00026384-9.7123e-06i,0.00064478-0.0015584i,0.00061462-0.0025936i,8.8076e-05-0.0021597i,0.00017424-0.0014844i,0.00090539-0.00056646i
0.00095713+0.0031005i,0.0012735+0.0062837i,0.0041966+0.0095881i,0.0077952+0.0087773i,0.0073194+0.003284i,0.0037882-0.00076212i,0.0023586-0.0026254i,0.0013704-0.0032724i,-1.2671e-05-0.0024209i,-0.00045397-0.00051281i,-0.00044384+0.0011076i,-0.00014125+0.00067024i,0.00031153-0.00056345i,-0.00031093-0.00017527i,-0.0010344+0.00062393i,-0.00090195+0.00058091i,0.00010998+0.00057057i,0.0010607+0.001048i,0.0011003+0.0017576i,-1.1494e-06+0.0019641i,-0.00049129+0.0025033i,-0.00044045+0.0027699i,8.4314e-05+0.0018107i
0.003229+0.0025273i,0.0085642+0.0047152i,0.013373+0.0042682i,0.012962+0.0013499i,0.0083759+3.8938e-06i,0.0042784+0.00022135i,0.0019736-0.0010566i,-0.00035966-0.0034574i,-0.0015251-0.0035115i,-4.6534e-05-0.0015343i,0.0015853-0.00016572i,0.00087982-0.00017765i,-0.00014957-0.0011774i,-0.00028431+0.00012744i,-0.00016218+0.0016385i,-0.00065012+0.0014789i,-0.00076378+0.0007858i,-0.00092469-0.00020741i,-0.0015121-0.0013659i,-0.00035337-0.0020755i,0.001197-0.0018961i,0.0010052-0.0018792i,0.00099039-0.0010798i
0.0033934-0.00046226i,0.0085747-0.001195i,0.014691-0.0056723i,0.013229-0.010397i,0.0054746-0.010035i,-0.0019257-0.0058183i,-0.0052807-0.0020986i,-0.0053551+0.0016465i,-0.0025974+0.0047171i,0.0010406+0.0045575i,0.001785+0.0025308i,0.00072835+0.0012026i,-0.00029349+0.0012864i,-0.0013093+0.0006338i,-0.0011354-0.00017457i,-0.00061925+0.00061916i,-0.00015909+0.00078071i,0.00052416+0.00035517i,-0.00029242+0.0013491i,-0.0011209+0.0018052i,-0.00044243+0.0012705i,-0.00025432+0.001327i,-0.00051009+0.0014076i
0.0050404-0.0011035i,0.0065371-0.0061415i,0.0074607-0.013295i,0.0034351-0.014948i,-0.0022072-0.009247i,-0.0051022-0.00043196i,-0.0052727+0.0059561i,-0.0045811+0.0075801i,-0.0033568+0.005712i,-0.0017003+0.0021726i,-0.00065928-0.00036769i,-0.00071546-0.0015266i,-0.00087526-0.0022748i,-0.0016876-0.0022079i,-0.0015349-0.0016567i,-0.00061195-0.00026884i,0.00030981+0.0016283i,0.00029403+0.0021872i,-0.0004988+0.0018955i,-0.00025736+0.00059161i,0.001847-0.0012541i,0.0025741-0.0018245i,0.001066-0.0013569i
0.027714+0.0099823i,0.030684-6.0704e-05i,0.028057-0.022817i,0.00903-0.03071i,-0.0078605-0.024334i,-0.016979-0.0088848i,-0.012752+0.0063818i,-0.0026302+0.011109i,0.0053709+0.0062895i,0.0043226-0.0024461i,-0.0024726-0.0049745i,-0.0056956-0.001729i,-0.0084777+0.00070738i,-0.013683+0.00088674i,-0.01609-0.0010957i,-0.011165-0.0027851i,-0.0037144-0.002002i,-7.7552e-05+0.00099416i,0.00026072+0.0048301i,0.0012369+0.0060414i,0.0024985+0.0039334i,0.0014521+0.0017842i,-0.0014327+0.00031167i
-0.0045638-0.0013712i,-0.0077838+0.0004488i,-0.01338+0.0026805i,-0.015492+0.004016i,-0.011104+0.0064162i,-0.0049194+0.0069961i,-0.0020713+0.0059576i,-0.00085634+0.0050631i,-8.5524e-05+0.002768i,-0.00080062+0.0023342i,-0.0018353+0.0025633i,-0.00060923+0.0008977i,0.0021424-0.00093682i,0.0047905-0.00090283i,0.0061819-0.00018935i,0.0049784-0.00022613i,0.0023173-0.00019631i,0.000897-0.00042895i,0.00053451-0.0010766i,0.00072722-0.0014013i,0.00093893-0.0014276i,0.00073297-0.0013458i,0.00061074-0.00072736i
-0.006084+0.0015282i,-0.0092071+0.0060551i,-0.0097198+0.010142i,-0.0062142+0.010757i,-0.0012114+0.0083721i,0.0011952+0.0059905i,0.0010408+0.0039003i,0.00028241+0.0011533i,-0.00088212-0.0025433i,-0.0012556-0.0033207i,-0.00080595-0.0010319i,-2.0731e-05+0.00046497i,0.00021639+0.00040298i,0.00066626-0.00019954i,0.0012685-0.0002888i,0.00094309-0.00011901i,-1.9171e-06-0.000349i,-0.00026619-0.00028004i,-0.00055555+0.00037155i,-0.0014028+0.00080926i,-0.0013624+0.00081168i,-0.00063566+0.00082183i,0.0003089+0.00090232i
-0.0027181-0.0022781i,-0.003931+0.00027321i,-0.0015347+0.007581i,0.002582+0.0098075i,0.0039193+0.004048i,0.0030506-0.0017134i,0.0015632-0.0051584i,-0.00022855-0.0068541i,-0.00088292-0.0053196i,0.00035171-0.0015817i,0.00083073+0.00116i,0.00096801+0.001784i,0.0018707+0.0011325i,0.002442+0.00095647i,0.0020343+0.00028144i,0.00078674-0.0011896i,6.529e-06-0.0012409i,0.00019501-0.00077395i,0.00036405-0.00082483i,0.00045761-0.00063939i,0.0003088-0.0004044i,-0.00039541-0.00015663i,-0.00042422-0.00027459i
0.0058477+0.0041464i,0.011153+0.0072828i,0.016092+0.0068416i,0.01595+0.0013664i,0.0084035-0.0026721i,0.00012085-0.0034168i,-0.0033094-0.0040128i,-0.0039956-0.0048731i,-0.0042075-0.0037712i,-0.0040644-0.0024074i,-0.0024417-0.0018896i,-0.00088323-0.001506i,-0.00066514-0.0016069i,-0.0012071-0.001366i,-0.0017363-0.0014971i,-0.0013513-0.00083677i,-0.00032709+0.00010889i,8.0892e-05+0.00019818i,-0.00024089-4.8998e-05i,-0.0005922-7.4601e-05i,-0.0004547+0.00041822i,-7.254e-05+0.00081521i,-0.000227+0.00050186i
0.00020114+0.00083279i,0.0052059-0.0024611i,0.0087435-0.0066031i,0.0075196-0.0085764i,0.0035824-0.0058717i,0.0013578-0.002148i,-0.00049915-0.001052i,-0.0030017+3.5089e-05i,-0.0028576+0.0013884i,0.00043475+0.0013605i,0.0022894+1.4457e-05i,0.0014767-0.0011118i,0.00072931-0.0015768i,0.00060216-0.00059946i,0.00043866+0.00063806i,0.00017811+0.00038312i,-0.00020733-4.5256e-05i,9.7211e-05-0.00021849i,0.00063316-0.00040836i,0.00034826-0.00079385i,0.00030199-0.0010167i,0.00027751-0.00084333i,-0.00066784-0.0001581i
0.00038834-0.003704i,8.228e-06-0.0087861i,-0.0014329-0.014939i,-0.0039188-0.015899i,-0.0061041-0.0099162i,-0.0065913-0.0033455i,-0.0064154+0.00034067i,-0.0041674+0.0030387i,-0.0011744+0.0047772i,-0.00033209+0.0034408i,-0.00018513+0.001132i,-7.1225e-05-1.4963e-05i,0.00022058-0.0003638i,-0.00017723-0.00041499i,-0.0011907+0.00020643i,-0.0012719+0.00085279i,-0.00027847+0.0016034i,0.00038992+0.0020595i,8.8528e-05+0.0015706i,-0.00050062+0.0010201i,-0.00047035+0.00073023i,1.1185e-05+0.00029823i,-0.00023548-0.00039224i
-0.0032246+0.0010844i,-0.0053833-0.00087411i,-0.0074683-0.0022409i,-0.0068512-0.0021977i,-0.0037911-0.00034392i,-0.0021322+0.0014601i,-0.0030166+0.0029925i,-0.0016899+0.0032767i,0.00096517+0.0024449i,0.001413+0.00040104i,0.00054838-0.0011765i,0.00050419-0.0020241i,0.00096179-0.0017332i,0.00057848-0.00096287i,-5.3626e-05-0.0011848i,0.00021071-0.0011936i,0.0005711-0.00078636i,0.00086502-0.00061211i,0.00063222-0.000426i,0.0001952-1.8381e-05i,0.00039584+0.00026332i,0.00083618-2.4701e-05i,0.00094346-5.1338e-05i
-0.0012885-0.0052572i,-0.0045928-0.0054587i,-0.0087624-0.0031897i,-0.010267-0.0003668i,-0.0068269+0.0012248i,-0.0022495+0.0024425i,0.0013824+0.0034179i,0.0034038+0.0033001i,0.003764+0.0021626i,0.0026533+0.001475i,0.001058+0.0019154i,-9.0308e-05+0.0016581i,-0.00058308+0.0012133i,-0.00064147+0.0010471i,0.00024456+0.0010902i,0.0011549+0.00049546i,0.0010875-0.00042302i,0.00077602-0.00041896i,0.00011451-0.00016897i,-5.7334e-05-0.00037414i,0.00072933-0.00039032i,0.0010734+0.00010883i,0.00087162+0.00043379i
0.0050739+0.0021277i,0.0048819+0.0049393i,0.001098+0.0088935i,-0.0018348+0.0094327i,-0.0023931+0.0063692i,-0.0021558+0.0033936i,-0.00075926+0.0014602i,0.00037928-0.00016186i,-0.00075994-0.00146i,-0.0028444-0.0010397i,-0.003279-9.547e-05i,-0.002437+0.00022791i,-0.00094469+0.00063193i,0.00024885+0.00084352i,0.0010227+0.00036414i,0.0016189-0.0011017i,0.001586-0.0020016i,0.001302-0.0015169i,0.00064834-0.00070818i,0.00044344-0.00014988i,0.00093991-0.00074587i,0.00080182-0.0012172i,7.4047e-05-0.00049483i
-0.0049178+8.555e-05i,-0.0027348+0.0036009i,0.0013311+0.0064673i,0.0042143+0.0066517i,0.0050439+0.0045096i,0.0050031+0.0015997i,0.0031465-0.00065794i,0.0008431-0.0028342i,-0.00079282-0.0030535i,-0.001191-0.0013355i,-0.00025489-0.00011434i,0.00048906+0.00043053i,0.0011874+0.00056305i,0.0015649+0.00081317i,0.0016187+0.00025685i,0.0015156-0.0010184i,0.00060727-0.0011735i,-1.9788e-05-0.0011215i,-0.0003339-0.0013219i,0.00020082-0.0013595i,0.00048201-0.0015588i,0.00044528-0.00075295i,0.00028778+0.00041513i
0.0040796+0.0011115i,0.0086938+0.0012323i,0.013704+0.00095116i,0.014144-0.0018355i,0.0080853-0.0043596i,0.00056261-0.0034278i,-0.003005-0.0028876i,-0.0041844-0.0036663i,-0.0045788-0.0022732i,-0.0032656+0.00020196i,-0.0010578+0.0015132i,0.00042134+0.001624i,0.0010355+0.00047418i,0.0011669-0.00050458i,0.00037752-0.00057401i,-0.0004465-0.00022542i,-0.0003575-0.00030963i,-0.00025456+9.8032e-05i,-0.00012754-0.00021787i,0.0001204-0.0006307i,1.3383e-05-0.00038685i,-1.5662e-05-0.0010511i,-0.00015248-0.0013013i
-0.0019021+0.002648i,0.00023067-0.0014561i,0.0038173-0.0082051i,0.00519-0.011413i,0.0022718-0.0095183i,-0.0021269-0.0059863i,-0.0052375-0.0039294i,-0.0071962-0.0020242i,-0.0059746-0.00045101i,-0.0033045-0.00023032i,-0.001398-0.0011301i,-0.00033292-0.001973i,-0.0002837-0.001744i,-0.0012361-0.0011911i,-0.0021565-0.0010918i,-0.0019261-0.00097751i,-0.00079318-0.00057678i,0.00018227+0.00043006i,0.00015358+0.00065384i,-9.9086e-05+0.00078968i,-0.00026323+0.00094523i,0.00033263+0.00044439i,0.00068387+0.00023929i
-0.0028244-0.0093141i,-0.0034122-0.012627i,-0.0028381-0.014297i,-0.0017009-0.013361i,-0.0023625-0.0080343i,-0.0050058-0.0020366i,-0.0064463+0.0012043i,-0.0049758+0.0026418i,-0.0022911+0.0020474i,0.00010195+0.00057061i,0.0018214-7.3806e-05i,0.0023833+1.7207e-05i,0.0014723-0.00031391i,0.00091489-0.00037465i,0.0012124-3.4281e-05i,0.0006241+0.00022029i,-0.00058328+5.6458e-05i,-0.0007349-0.00048535i,-0.00047085-0.0001132i,-0.00021682+0.00064225i,-0.00032813+0.00066937i,-9.7609e-05-1.3939e-05i,0.00041404-0.00052925i
0.005168+0.0043875i,0.0031593+0.0023424i,-0.0020893-0.00094496i,-0.005906-0.0024166i,-0.0052703-0.00081699i,-0.0030113+0.0016738i,-0.0018044+0.0041537i,-0.00030717+0.0045455i,0.00048455+0.0022506i,-0.0004702+5.3157e-05i,-0.00096859-0.00057681i,-0.0007197-0.00060414i,-0.0010531-0.0012113i,-0.0015185-0.0012248i,-0.0011688-0.00044393i,-0.0010275-7.4834e-05i,-0.0005804+0.0007042i,0.00012182+0.0016116i,0.00030175+0.0014588i,0.00029009+0.0019208i,0.00034015+0.0015638i,0.00089673+0.0010509i,0.0008202+0.0012234i
-0.0065397+0.0028891i,-0.0080893+0.0047275i,-0.0085567+0.0065298i,-0.0071716+0.0055054i,-0.0029646+0.0035423i,0.00098282+0.0023053i,0.0029978+0.00068512i,0.0030518-0.00081563i,0.001541-0.0011166i,0.00090863-0.0013809i,0.0014695-0.0010736i,0.0014825-0.00019902i,0.0011626-0.00038389i,0.0013559-0.0007978i,0.0015791-0.00035393i,0.0010828-0.0002666i,0.0013775-0.00020087i,0.0019573-0.00012366i,0.0014129-0.00039295i,0.00064234-0.00039037i,0.00053835+0.00021394i,0.0013395+5.3272e-05i,0.0014335-0.00057436i
0.0020431-0.0012629i,-0.00015941+0.00090134i,-0.0020931+0.0054297i,-0.0018112+0.0083791i,-0.0010163+0.0052178i,-0.0014365+0.00089095i,-0.00081404-0.00087922i,0.00045608-0.0022629i,0.00038261-0.0018983i,-0.00068173+0.00014769i,-0.00057492+0.0013592i,-0.00026011+0.0010278i,-0.00037267+0.00096041i,9.1769e-05+0.00054557i,0.0008677-0.00063972i,0.0010905-0.0010888i,0.0012008-0.00043436i,0.0012117+1.1427e-05i,0.000939+1.0466e-05i,0.00052198-0.00027949i,3.9844e-05-3.4803e-05i,0.00028152-0.00048502i,0.001164-0.0011308i
0.00016155+0.002886i,0.0038755+0.0058102i,0.0082523+0.0059787i,0.0087406+0.0033507i,0.0062656+0.0006789i,0.0036678-0.0013214i,0.00085471-0.0024006i,-0.0015957-0.0024511i,-0.0029276-0.0017159i,-0.0025584-0.0011477i,-0.0016291-0.00049735i,-0.0010821-0.00033304i,0.00029038-0.00035734i,0.0020056-0.0010817i,0.0029846-0.0015765i,0.0026427-0.0010649i,0.0011985-0.00080443i,9.394e-05-0.0015832i,-0.00026477-0.0015265i,-0.00019869-0.00055095i,-0.00017766-0.00053413i,-0.00044546-0.00023436i,-0.0003643-0.00031598i
0.0017541-0.0051426i,0.0025694-0.0054557i,0.0055861-0.0040564i,0.0067375-0.0031335i,0.0025476-0.0031221i,-0.0019848-0.00225i,-0.0026576-0.0013053i,-0.0026124-0.00070339i,-0.0022571-0.0004562i,-0.00095094-0.00018913i,-0.00011916+0.00098218i,0.00069988+0.00083607i,9.8574e-05-5.3308e-06i,-0.00097808-0.00044828i,-0.0012704-0.0011979i,-0.00087774-0.0014421i,-0.00046563-0.00090858i,-0.00091386-0.00041167i,-0.00079439+0.00033949i,0.00063267+0.00042088i,0.0011132+1.8131e-05i,0.00068653+0.00016704i,0.00043371+0.00016974i
0.0028269-0.00054763i,0.0063122-0.0030637i,0.0094889-0.0072219i,0.0084462-0.0092299i,0.0046553-0.0070527i,0.0008407-0.003081i,-0.0025807-4.5539e-05i,-0.0042374+0.00241i,-0.0037197+0.0030222i,-0.0024523+0.0019456i,-0.00084523+0.00055342i,0.00066866+0.00030376i,0.00098255-0.00044607i,0.0014541-0.0002669i,0.0010832+0.00052585i,-2.1342e-05+0.00048725i,-0.00025713+3.0737e-05i,0.00021974-0.00084673i,3.8936e-05-9.8335e-05i,-0.00072915+0.0010469i,-0.00020167+7.9295e-05i,0.00030366-9.3776e-05i,0.00019617+0.0011568i
-0.0031135+9.7927e-05i,-0.0043378-0.002717i,-0.00445-0.0061486i,-0.003202-0.0081462i,-0.0027851-0.0055691i,-0.0035694-0.001861i,-0.0034788+0.00092032i,-0.0026714+0.0022564i,-0.0018011+0.0019169i,-0.00084328+0.00075068i,0.00050997-0.00034829i,0.0014349-0.0012066i,0.00028061-0.0018133i,-0.00053869-0.0011993i,-0.00085952-0.00027369i,-0.0017039+0.00034033i,-0.0016097+0.00059509i,-0.00081918+0.00073085i,-6.9986e-05+0.00054509i,-0.00079181+0.0003644i,-0.00082411+0.00081929i,0.00011214+0.00077176i,0.00035481+0.0002589i
0.0034727-0.0026885i,0.0009535-0.0046395i,-0.0044817-0.0069062i,-0.0085526-0.0067627i,-0.0080241-0.0034638i,-0.0052286+0.0012516i,-0.0025494+0.0045379i,-3.9987e-05+0.0042502i,0.0012675+0.0016797i,0.00053757+0.00041439i,-0.00063732+0.00034905i,-0.00068932-0.00021365i,-0.00081536-0.00031248i,-0.0014983+0.0010776i,-0.001151+0.0014504i,-0.000246+0.00063091i,-0.00035885+0.00065684i,-0.00037892+0.0012583i,0.00012821+0.001293i,0.0010907+0.00078889i,0.001753+0.00065216i,0.0010984+0.00066127i,0.00012409+0.00026014i
-0.0011897+0.00050208i,-0.0042155+0.0018525i,-0.0073847+0.003884i,-0.0078108+0.0058958i,-0.0045425+0.0042851i,-0.0010297+0.0015434i,0.0015228+0.00060944i,0.0022843-0.00037488i,0.00091826-0.0019624i,0.000879-0.002311i,0.0016069-0.0016332i,0.0012684-0.0010881i,0.00087982-0.00013404i,0.00038478+0.00022003i,0.0003615-9.304e-05i,0.0011414+0.00028624i,0.00049181+0.00072896i,-0.00026804+0.00032278i,0.00031895-0.00017983i,0.0010674-0.00050894i,0.0013609-0.00036093i,0.00095889-0.0002798i,0.00044954-0.00075095i
0.0002311+0.0008379i,0.0019407+0.0039505i,0.002829+0.0070155i,0.0029557+0.0075711i,0.0030995+0.0048556i,0.0029475+0.0022783i,0.0017049+9.8796e-05i,0.00099108-0.0015964i,0.00091735-0.0017948i,0.00094511-0.00040098i,0.00096318+0.00058483i,0.00094284+0.00095036i,0.00098952+0.00042117i,0.0010651-0.00054548i,0.001508-0.00036212i,0.0018488-0.00068752i,0.0020469-0.00065082i,0.0011354-0.0012807i,0.00020608-0.0012916i,0.0001981-0.00026524i,0.0012645-0.00053194i,0.0018524-0.00089412i,0.0013559-0.00040156i
-0.00029671-0.00067877i,-0.00015923+0.0012291i,0.0030414+0.003287i,0.0046094+0.0049663i,0.0027771+0.004093i,0.00066901+0.00048316i,-0.00073829-0.002234i,-0.0018156-0.002349i,-0.0023539-0.0021175i,-0.0020024-0.0015671i,-0.0021136+6.9359e-05i,-0.0011698+0.0012463i,0.00051786+0.0016405i,0.0013003+0.0012755i,0.0011108+0.00062187i,0.00085901-0.00033723i,0.00088223-0.0007166i,0.00083456-0.00073313i,0.0011749-0.0010747i,0.00098791-0.0014679i,-2.1946e-05-0.0012382i,-0.000861-0.00045552i,-0.0007383+0.00080609i
0.00242-0.0041562i,0.0046549-0.0059816i,0.0063413-0.0061414i,0.0072129-0.0055795i,0.0039728-0.0054011i,-0.00097217-0.0039355i,-0.003639-0.0015088i,-0.0043897-0.00014397i,-0.0036218-0.00020001i,-0.001188-0.00041586i,0.00071058+0.00016725i,0.00072897+0.00058025i,0.00020229+1.7047e-05i,0.0003707+0.00059749i,0.0010616+0.001051i,0.0010298+8.2343e-05i,0.00044006-0.00017817i,0.0012777-0.00019134i,0.0011453-0.0010354i,-0.00013304-0.0013587i,-0.00029794-0.0010025i,-0.00052072-6.5697e-05i,-3.4162e-05+0.00040446i
-0.0013929+0.0019714i,0.0011303+0.00071237i,0.0048375-0.0029096i,0.0061263-0.0057132i,0.0033328-0.005144i,-0.00012305-0.0027017i,-0.0019703+5.5825e-05i,-0.0017778+0.0018978i,-0.00062514+0.0024505i,-0.0010093+0.0015538i,-0.0011304+0.00091492i,8.1487e-05+0.00077356i,0.00032435-0.00021349i,0.00052562-0.00092827i,0.00038385-0.0013975i,-0.00052103-0.00087283i,-0.00081034-0.00031152i,-0.0008532+0.0001651i,-0.0002263+0.00048817i,0.00030333+0.00027244i,-3.2892e-05-0.00029318i,0.00017945-0.00029751i,0.00037643+0.00020267i
0.001076-0.0038588i,-0.0011104-0.0060109i,-0.003262-0.0079979i,-0.0037425-0.009422i,-0.0033027-0.0067905i,-0.0020523-0.0020295i,-0.00094812+0.000331i,-0.00074436+0.0015245i,-0.00071541+0.0015298i,-0.00013252+0.00041338i,0.00015733+0.00058051i,0.00048781+0.0009072i,0.00044746-0.00060268i,-0.00023581-0.001004i,-0.00041245+0.0008619i,-0.00087182+0.00085079i,-0.0010112+0.00013404i,-0.0007651+0.00069619i,-0.00030193+0.0010172i,-0.00025266+0.00045943i,-0.00063274+0.00053585i,-0.00066433+0.00064872i,-0.00022777+0.00014307i
-0.0019543+0.0046456i,-0.0027855+0.0044636i,-0.00416+0.0024182i,-0.0052509-1.579e-05i,-0.0048593+0.00018878i,-0.003693+0.0017096i,-0.0019271+0.0025482i,0.00017456+0.0022173i,0.00070519+0.001349i,-0.00060595+0.00099228i,-0.00076652+0.001414i,-0.00039471+0.00087828i,-0.00095373+0.00017592i,-0.0012601-0.00013964i,-0.001185+0.00010916i,-0.0013152+0.00045683i,-0.0011082+0.00052855i,-0.00074764+0.0004225i,0.00012408-0.00018286i,0.00087861-2.3552e-05i,0.00065359+0.0006224i,0.00069586+0.00032903i,0.00067731+2.8323e-05i
