0.0024938-0.0009619i,0.0021441-0.0031291i,-0.00015473-0.003433i,-0.0011371-0.0014071i,-0.0016755+0.00079336i,-0.0019354+0.002092i,-0.00074688+0.0028732i,0.00089589+0.0024093i,0.0014246+0.0012638i,0.0001862+0.00015975i,-0.00033791-0.0012204i,0.00019631-0.0017764i,0.0001745-0.00093473i,-0.0002866+0.0003087i,-0.00052706+0.00068154i,0.00021175+0.00073372i,0.00077092+0.00044001i,0.0010279+0.00030669i,0.0010742+0.00031204i,0.00083245+0.00016474i,0.0010865-0.00048369i,0.00063251-0.0003857i,0.00011266-5.9599e-05i
0.0023607+0.0036687i,0.0016536+0.0017239i,0.0013643-0.0001878i,0.00056882-0.00041311i,0.00018156-0.0010801i,-0.00076761-0.0022892i,-0.0017455-0.0014779i,-0.0010768+9.0372e-05i,0.00017764+0.00025773i,0.00018212-0.00035803i,8.3656e-06-0.00059101i,0.0003193+0.00022615i,0.00010159+0.00088791i,-0.00025749+0.0011399i,-0.00078948+0.00081387i,-0.00063887-0.00026653i,8.0204e-05-0.00064185i,-0.00027588-0.00053077i,-3.928e-05+0.00028634i,0.0006274+0.00097266i,0.00034128+0.00047199i,0.00012953-0.00049845i,-0.00032691-0.00070475i
0.00066608-0.00057768i,-0.0001415-0.0010435i,-0.00073209-0.0025912i,-0.00099322-0.0028328i,-0.00077782-0.0013499i,-0.00056013-0.00015683i,0.00028179+0.00031888i,0.00013546-2.945e-06i,-0.0011952+0.00044703i,-0.0012571+0.0007933i,-0.0006085+0.00074179i,-0.00049342+0.00089906i,-0.000266+0.0013358i,-0.00042997+0.001602i,-0.00094646+0.0008967i,-0.00060141+0.0002176i,-6.7664e-05-0.00031384i,-8.3716e-05-0.00018301i,-0.00018475-0.00029197i,-0.00059223-0.00066946i,-0.00069599-0.00038706i,-0.00021997-0.0004188i,-0.00043626-0.00040936i
0.0026969-0.003118i,0.0012559-0.0040069i,-8.4041e-05-0.0032393i,-0.00040747-0.0020839i,-0.0011183-0.0019159i,-0.0017309-0.0018065i,-0.0016892-0.0016215i,-0.00096654-0.0016603i,-0.0005934-0.0011679i,-0.00054656-0.00023364i,-0.00048172+0.00026031i,-0.00040001+0.00042039i,-0.00024222+0.00017144i,-2.0146e-05+0.00054781i,-0.00062926+0.0012098i,-0.00076774+0.00044586i,-0.00022953-0.00017072i,0.00032336-0.00031857i,0.0010755-0.00035407i,0.0014175-0.00034828i,0.00063503-0.0003818i,-0.00031027-0.00066967i,-0.00045625-0.00040513i
-0.00014489+0.0019944i,0.00050695+0.0010639i,0.00095796-1.2913e-05i,0.00043683-0.00012153i,-0.00032746-0.00091076i,-1.4092e-05-0.0015723i,0.00052657-0.0015267i,0.00020789-0.00081098i,0.00085012-0.00018965i,0.00069161+0.00015541i,0.00033211+0.00097829i,0.00047013+0.00067862i,-0.000286-0.00031237i,-0.00058167-9.6411e-05i,-0.00065142+0.00030707i,-0.00045017+0.00067996i,-5.2392e-05+0.00023575i,-0.00028189-0.00023333i,-4.66e-05-0.00023173i,5.3476e-05+0.00021586i,-0.00053818+0.00034742i,-0.00081341-1.8766e-05i,-0.00037872-0.00051978i
0.00011139-0.0020757i,0.00063771-0.0026054i,0.0015266-0.0021508i,0.00055775-0.0012338i,-0.00070864-0.0010923i,-0.0011447-0.0010742i,-0.00095928-0.0010268i,-0.00085642-0.00070316i,-0.00097358-0.00067731i,-0.00039901-0.0010121i,-0.00033879-0.00082966i,-0.00039545-0.00053286i,-0.00030931-0.00020723i,-0.00064361-0.00023998i,-0.00030515+6.1372e-05i,0.0003759+2.0508e-05i,0.00025241+3.9168e-05i,0.00024096+0.00016084i,0.00052319-0.00031754i,0.00022193-0.00051485i,0.00061813-7.7521e-05i,0.00081246-0.00033736i,0.00016156-0.00040036i
0.0010746+0.0023015i,0.00088984+0.0018635i,0.00014861+0.0015454i,0.00022363+0.0011986i,0.00042996-3.3499e-05i,0.00021483-0.0015076i,-0.00017919-0.0015431i,9.9909e-05-0.00072616i,0.00030451+0.00032174i,0.00067904-0.00010249i,0.0013398-0.00013383i,0.00089641+0.00016617i,0.00028522-0.00022655i,-1.0006e-05-0.00034802i,-0.00015803-7.8356e-05i,0.00024189+0.00056019i,0.00041619+0.00044947i,7.3118e-05+0.00051393i,-0.00022137+0.00081438i,-0.00062819+0.00084089i,2.2044e-05+0.00048743i,0.0006131+0.00049329i,7.9551e-05+0.00085251i
-0.0023373-0.00036265i,-0.0017019-0.0012551i,-0.0009444-0.0019512i,-0.00037407-0.0014568i,-0.0010043-0.00072885i,-0.0020062-0.00027653i,-0.0019068-1.1453e-05i,-0.0013022-7.8676e-05i,-0.00076217+0.00019609i,-0.00051327+0.00058323i,-0.00084878+0.00057485i,-0.0014514+0.00059281i,-0.001049+0.00056473i,-0.00037689+0.0009044i,-0.00057747+0.00091971i,-0.00045225+0.00032729i,0.00028887+1.5971e-05i,0.00082476-0.00019637i,0.00093775-0.00072672i,0.00079694-0.00028755i,0.00060505-0.00036132i,0.00032062-0.0010165i,-5.0779e-05-0.00052858i
0.011817-0.0020285i,0.011341-0.004721i,0.0076476-0.0083768i,0.0019073-0.0077453i,-0.0025818-0.0048225i,-0.0039783-0.00074445i,-0.001211+0.0015295i,0.0010336+0.00127i,0.0012275+0.0001063i,-0.00013092-0.0010608i,-0.0015128-0.0013377i,-0.001348-0.00014778i,-0.0010749+0.0011134i,-0.0015144+0.0028936i,-0.001743+0.0041648i,-0.00061019+0.0023909i,0.00032552-0.00021491i,0.00015905-0.00045759i,0.00053576+0.00072204i,0.00099194+0.0003976i,0.001066-0.00066905i,0.00066525-0.00062837i,-0.00053743-0.00061453i
-0.0096298+0.0012261i,-0.0096111+0.0035633i,-0.0073362+0.0060734i,-0.0024818+0.0052514i,0.0019296+0.003461i,0.0038687+0.00089791i,0.0027471-0.0016302i,0.0011691-0.0024105i,-0.00026154-0.00082506i,-0.0004083+0.00058914i,4.0419e-05-6.7667e-05i,0.00073933-0.0010158i,0.0018759-0.0013225i,0.0020748-0.0013797i,0.0016097-0.0013589i,0.0011551-0.00096411i,0.00064028+0.00012121i,0.0002784-0.00020163i,-0.00034513-0.0016387i,-0.00037799-0.0014001i,-0.00024419+0.00041162i,-0.00048279+0.0013301i,-0.00010199+0.0011029i
0.0002655-0.0012555i,-0.00018068+0.00021664i,-0.00064076+0.0025814i,-0.00023987+0.002931i,-0.00022424+0.0012168i,-0.0001144-0.0012379i,-0.00042723-0.0019583i,-0.00098023-0.0016966i,-0.00034265-0.0017148i,-0.00015679-0.00051717i,-0.0001544-8.8491e-05i,0.0005168-0.00020016i,0.00051671+2.9843e-05i,0.00032173+0.00012678i,0.00091274+0.00011229i,0.00079264-0.00011939i,-9.3818e-05+6.4722e-05i,-8.6471e-05+0.0002028i,0.00071228-0.00052976i,-5.7978e-05-0.00073301i,-0.00067371-0.00042279i,-0.00014066-0.00010169i,-4.0021e-05+0.00013239i
-0.0032707+0.002037i,-0.0024954+0.0027817i,-0.0017267+0.0023785i,-0.0013247+0.0013229i,-0.00033909+0.0012407i,0.00099856+0.0015256i,0.00054653+0.00081378i,-6.8274e-05-0.00023098i,-0.00013127-3.2125e-05i,-0.000239+0.00014879i,0.00032483+0.00020608i,0.00037898-0.00037721i,0.00085311-0.00055797i,0.0020795-0.00033003i,0.0021129-0.00031261i,0.0011551-0.00022714i,0.00053874-0.00010425i,0.0011752-0.00022707i,0.001282-0.0004563i,0.0003753-0.00044916i,-5.3895e-05-0.00016732i,-0.00019928-0.00054681i,0.00024236-0.0013558i
-0.00039033-0.0036973i,-0.0025869-0.0034106i,-0.0031776-0.0014246i,-0.001564-0.00033508i,-0.00027659+0.0006602i,0.00011132+0.0012956i,6.8072e-05+0.0013921i,-0.0002181+0.00084896i,-0.00052631-0.00043436i,-0.00037744-0.0001097i,-6.7593e-05+0.00056522i,0.000105+8.922e-05i,0.00061954-0.00043786i,0.00060697-0.00062234i,0.00052352-0.0011325i,-1.1594e-05-0.0003431i,-0.00072439+0.00067675i,-0.0012387+0.0011298i,-0.0010081+0.00065146i,-0.00065802-0.0004504i,-0.0010812-0.0009216i,-0.0005478-0.00074173i,0.00057354-0.00034616i
-0.0018294+0.0015209i,-0.0015453+0.001735i,-0.0008904+0.0014853i,-0.00077462+0.0015104i,-0.00077354+0.0007418i,0.00036779-0.00074277i,0.0012991-0.00061275i,0.00072213+4.422e-05i,5.1137e-05+0.00068283i,-0.00018731+0.00032196i,-0.00025755-0.00020855i,0.0003651+0.00024132i,0.00081311-2.1217e-05i,0.00047177-0.0006856i,-3.1755e-05-0.0010215i,-0.00051568-0.00022933i,-0.00099767+0.00064327i,-0.0004771+0.00027143i,-0.00041091-0.00045428i,-0.00057277-0.00048108i,-0.00052709-0.00020406i,-0.00058177+4.6392e-05i,-0.00013507-0.00010385i
-0.00062319+0.0012683i,-5.7174e-05+0.001437i,-0.00034389+0.0020157i,0.00025436+0.0010439i,0.0007088-0.00025795i,0.0011873-0.0010598i,0.0014424-0.00089303i,0.00039717-0.00015813i,-0.0006656+0.00051854i,-0.00032979+0.00065386i,0.00033134+0.00059911i,-2.1921e-05+0.00044222i,-0.00046152+9.4108e-06i,2.7831e-05-0.00032673i,0.00016175-0.0010076i,0.00030284-0.0005536i,0.0002742-0.00020283i,-0.00015975-0.00069326i,-0.00015539-0.00083902i,0.00019676-0.00061872i,-6.8635e-06-0.00037027i,-0.00086587+0.00039832i,-0.00048936+0.00037485i
9.0883e-05-0.00022327i,4.6139e-05-0.0014519i,0.00032852-0.0012331i,0.00014731-0.00037771i,-0.00014347-0.00049654i,7.6835e-05-0.00099844i,1.8384e-06-0.00070388i,-0.00013106-0.00070759i,-9.0899e-05+4.5114e-05i,-0.00050179+0.00041591i,-0.00077993-0.00017402i,-0.00035398+0.00020383i,0.00016658+0.0008477i,-0.00038595+0.00062759i,-0.00053111+0.00061992i,-0.00055888+0.0010053i,-0.00035194+0.00038306i,0.00039459-6.5632e-05i,0.00031184+0.00036176i,-0.00053835+0.00065055i,-0.00065428+0.00082697i,-0.00028656+0.0012211i,-9.2005e-05+0.001374i
-0.0004261+0.00054931i,-0.0013504+0.00076969i,-0.00099617+0.00082376i,-0.00020518+0.00080666i,0.00037093-0.0001559i,0.0011305-0.0010321i,0.0015522-0.00097027i,0.00026097+3.9394e-05i,-0.00046137+0.0008744i,-0.00014317+0.000793i,0.00018282+0.0011321i,-7.1666e-06+0.0010442i,-0.00031815+0.00033153i,-0.00040682-0.00016231i,-0.00080847-0.00014662i,-0.00046029-2.9738e-05i,0.00012042-2.4915e-05i,6.1271e-05+0.00016057i,-0.00017334+0.00024624i,-0.00020875-2.6492e-05i,0.00017281-0.00054748i,0.0001645-0.00089534i,-0.00043256-0.00016217i
-0.001318-0.001612i,-0.0014862-0.001142i,-0.00060348-0.00063574i,0.00017387-0.00017002i,-0.00027635+6.9279e-05i,-0.00074176-0.00061276i,-0.0010398-0.0010167i,-0.00062489-0.0012067i,-0.00013749-0.0010479i,0.00032577-0.00060584i,0.00038036+0.00010215i,-0.0002966+0.00016204i,-0.00064959-0.00046565i,-0.0004039-0.0010033i,-0.00052963-0.00074444i,-0.00047909+0.0003721i,0.00024932+0.00031186i,-3.106e-05-0.00027796i,0.00012947-0.00014894i,0.00087678+3.6926e-05i,0.00059635-0.00027615i,-0.00032413-0.00059254i,-0.00059232-0.00072659i
0.001133-0.00039778i,0.00044304+0.00044595i,0.0003035+0.0012749i,3.0855e-05+0.0016515i,-0.0003365+0.0005148i,-0.00019575-0.0013385i,5.6157e-05-0.0019834i,-3.6343e-05-0.00099983i,-0.00068446-0.00045828i,-0.0004441-0.00076792i,-0.00031571+0.00012655i,-0.00041501+0.0012046i,4.3776e-05+0.0002987i,-0.00028694-0.00023465i,-0.00075833+0.00011772i,-0.00041148+0.00011843i,-0.00032573+9.7243e-05i,-0.00040139-0.00027651i,-0.00049654-3.1616e-05i,-0.0007376+0.00071805i,-0.00080654+0.00043463i,-0.00083855-0.00015759i,-0.00046523+0.00041871i
-0.0025905+0.002387i,-0.0013508+0.0016297i,-0.00085568+0.00027372i,-0.00067172-0.0013231i,-6.2335e-05-0.0013835i,0.00048237-0.00013718i,0.00040026+0.0011168i,-0.00072819+0.0010688i,-0.00090057+0.00038332i,0.00015912-0.00036255i,0.0013158-0.00050244i,0.0011888+0.00011361i,0.00016301+0.00092564i,0.00032199+0.0010584i,0.00016651+0.0002166i,-0.00018615-1.3392e-05i,-5.4158e-06-3.1286e-05i,-0.00041293+7.3202e-05i,-0.00046079+0.0001718i,0.0002917-0.00041547i,0.00068582-0.0010663i,0.00024359-0.00083987i,-0.00018109-0.00018242i
0.00086201-0.00085635i,-0.0004192-0.00067361i,-1.0018e-05+0.00046574i,0.00075933+0.00063606i,0.00087145-9.5117e-05i,0.0013913-0.00080241i,0.0016217-0.0014015i,0.0010661-0.00079162i,0.00021416-0.00036799i,-0.00088928-0.00040888i,-0.00056137-0.00087119i,0.00029003-0.0012886i,-2.1698e-05-0.0007319i,-0.00016843-0.00018775i,0.00031346+0.00044067i,-0.00060725+0.00074584i,-0.0015736+0.00073304i,-0.00061086+0.00049403i,0.00051398-8.6815e-06i,0.00010708+0.00041229i,-2.0499e-05+0.00068376i,-0.00010514+0.00060663i,-0.0013073+0.00081362i
0.00012253+0.0011992i,-0.00031188+0.00040657i,-0.00052138-8.559e-05i,-0.00035477+0.00051805i,-0.00035+0.0010228i,-0.00026629+0.00054633i,-9.0993e-05-0.00022423i,-0.00064509-0.00046665i,-0.0012578-0.00041838i,-0.0007774-0.00056102i,-0.0006115-0.00014308i,-0.0008837+0.00022375i,-0.00077262+0.00029738i,-0.0005926+0.00027924i,-0.00054592-0.0003745i,-0.00015898-0.00035604i,0.00013372+0.00074823i,0.00023536+0.00051816i,-0.00048689-0.00033411i,-0.00085415-4.1727e-05i,-0.0012834+0.00012469i,-0.00035916+0.00015805i,0.00092907+4.8491e-05i
0.00045387-0.00070707i,0.00092291-0.00050437i,0.0014111+1.5892e-05i,0.00065645-0.00025988i,0.00018343-0.00041614i,0.00045528-0.00079029i,-8.0815e-05-0.0011556i,-0.0010855-0.0011067i,-0.00074322-0.00085116i,0.00019691-0.00078831i,1.9569e-06-0.00045718i,-0.00028434+0.00022028i,0.00053599+0.00019366i,0.00085976+3.8069e-05i,8.6368e-05+0.00034049i,-0.00032086+2.9055e-05i,0.00056757-0.00060587i,0.0013416+1.0653e-05i,0.0010661+0.00062428i,0.00052274+0.0004347i,-0.00053273+0.00097498i,-0.0010906+0.0005825i,-0.00028765-0.00053951i
-0.0010987+0.0010418i,-1.511e-05+0.0010177i,0.0010253+0.001117i,0.0015818+0.00031804i,0.0012388-0.00045927i,-0.00023834-0.00084543i,-0.00076569-0.00082907i,-0.00072176-0.00057209i,-0.00086472-0.00043075i,-0.00033021-0.00070226i,0.00061745-0.00014058i,0.0006835+0.00070886i,-0.00050625+3.6317e-05i,-0.0014965-0.00039859i,-0.00063265-0.0001741i,-3.9041e-05-0.00045203i,-0.00027667-0.0010514i,0.00039983-0.0016307i,0.00091182-0.001031i,4.0959e-05-7.8498e-06i,8.3798e-05+8.9519e-05i,0.0010697-0.00053348i,0.00074359-0.00065619i
0.00027149+4.2377e-05i,0.00030193+0.00061077i,-0.00069908+0.00081834i,-0.00074603-2.1072e-05i,-8.2623e-05-5.2849e-05i,0.0011902-0.00072417i,0.0013495-0.00083502i,-0.00031732-6.2167e-05i,-0.0006192+1.4466e-05i,0.00025834-0.00038731i,0.00028355-6.8934e-06i,-2.7542e-05-0.00010332i,-0.00058229-0.00017633i,-0.0009153+0.00030009i,-0.00073155+0.00061385i,-0.00020414-0.00010031i,3.4225e-05-0.00036834i,-0.00032431+5.5605e-05i,-0.00050521+1.1216e-05i,5.5589e-05+0.00012332i,-0.00019756+0.00035723i,-4.8473e-05-0.00044066i,3.647e-05-0.00024337i
-0.00064555-0.0013219i,-0.00054412-6.8923e-05i,-0.00097189+0.00042529i,-0.00062224+0.00023017i,-0.0010517-0.00068052i,-0.0021549-0.0010274i,-0.0019127-0.0011993i,-0.0012654-0.00089666i,-0.00073808-0.0003472i,-0.00024307-0.00033879i,1.553e-05-0.0009475i,-0.00019354-0.0011957i,-0.00086697-0.00043947i,-0.00038303-0.00034013i,-1.1156e-05-0.00058008i,-0.00075501-0.00054491i,-0.00092119-5.9226e-05i,-0.00045409-3.8892e-05i,0.00056275-0.00019724i,0.00062414+2.3299e-05i,-4.8346e-05-4.7478e-05i,1.063e-05+0.00025163i,0.00017145+0.00017582i
0.0019225-8.9899e-05i,0.00026784-0.00088435i,-0.00037171-0.0011118i,2.5928e-05-0.00011836i,0.00073241-1.6529e-05i,0.00079499-0.00081199i,0.00096363-0.00095796i,0.00064951-0.0011116i,7.8813e-05-0.00059961i,0.00019028-0.00035571i,0.00026471-0.00014918i,0.00020552+0.00034165i,0.00032149+0.00029309i,-0.00025538+0.00025913i,-0.00027488+0.00051036i,0.00029261+0.00067258i,-0.00015583+0.00043387i,-0.00043769-0.00025056i,-0.00061156-0.00054482i,-0.00059443+9.261e-07i,0.00050043+0.00063767i,0.0010696+0.00072978i,0.00069495+0.0011591i
-0.0060141+0.00021105i,-0.0052529+0.0010598i,-0.0035031+0.0011079i,-0.00165+0.00060944i,-0.00028848+0.0007601i,7.6138e-05+0.00020309i,-6.6635e-05-0.00074235i,-0.00012369-0.00089483i,-0.00015576-0.00041247i,0.0003825-9.194e-05i,0.00034244-0.00054192i,0.00012662-0.00061925i,0.00086147-0.00028832i,0.0014219-0.00035537i,0.0011957+0.00021131i,0.00074833+0.00012918i,0.00033392+8.385e-05i,-0.0002302-0.00020725i,0.00010565-0.00073955i,0.00021253-0.00052333i,-0.0001807-0.00047558i,-0.00038254-0.00043092i,0.00016864+0.00030201i
0.0031756-0.0029664i,0.0019049-0.0020503i,0.0010889-0.00035717i,0.00024511-0.00017976i,-0.00058345-0.0004317i,-0.00086244+0.00027314i,-0.00079596+0.00029783i,0.00025248-0.00043953i,0.00082397-0.00080173i,-0.00041505-0.00067063i,-0.00097869-0.00059935i,-0.00039796-0.00045634i,-3.3351e-05+0.00051398i,0.00059775+0.00125i,0.0011434+0.00097493i,0.0010517+0.00055833i,0.0006851-3.6509e-05i,-2.748e-05-0.00091822i,-0.00097212-0.00086552i,-0.00078981-6.0538e-06i,0.00064809+0.00041631i,0.00095254-0.00027522i,0.00017428-0.00042798i
-0.0032223+0.0030767i,-0.0029911+0.0010959i,-0.0012562+0.00037901i,1.01e-06+0.00035737i,0.00037279+0.00011778i,0.0005506-0.00032381i,0.00014932-0.00033503i,-0.00022171+6.6206e-05i,-0.00058642+0.00049706i,-0.00017598+0.00017501i,0.00069906-0.00018024i,0.0001571-0.00041871i,-0.0006056-0.0011491i,0.00021656-0.0011937i,0.00046171-0.00098735i,-0.00050064-0.00060856i,-5.9811e-05-0.00026747i,0.00056816-8.7757e-05i,4.2541e-05+0.0001241i,-0.00042947-0.00014739i,-0.00075482-0.00030855i,-0.00056071+0.00021708i,-0.00014822-4.556e-06i
0.0015621+0.0011805i,0.002361+0.0013109i,0.0025399+0.000332i,0.0024874-0.001443i,0.0013195-0.0022757i,-7.4729e-05-0.0015286i,-0.00060069-0.00060287i,-0.00033376-0.00037782i,-0.00028252-0.00063901i,0.00015011-0.00086242i,0.000481-0.00011657i,-0.00010123+0.00052487i,-0.00025795+0.0007643i,-0.00073842+2.1428e-05i,-0.00085724-0.00068181i,-0.0001262-0.00049575i,0.00042379+9.2051e-05i,2.3927e-05+0.0011754i,-0.00085229+0.0011571i,-0.00072451+0.00048586i,-0.00078108-0.00055118i,-0.00090604-0.0011774i,-0.00010278-6.3599e-05i
-0.00084138+0.00082953i,-0.0014978+0.00055681i,-0.0011667+0.00065483i,-0.00044888+0.0013994i,4.2915e-05+0.0011495i,0.00045942-7.2753e-05i,0.00057347-0.00060961i,0.00099797-0.00080025i,0.0015916-0.00062864i,0.0015842+2.0083e-05i,0.00084955+0.00030667i,-7.2861e-05-6.0646e-06i,-0.00055449-6.9197e-05i,-0.00038142-0.00028569i,4.8443e-05-0.00031948i,-3.1186e-05-0.00032313i,0.00024132+0.00012415i,-0.00015209+0.00061851i,-0.0008692+0.00040922i,-0.00042621+0.000502i,3.1465e-05+0.00016861i,0.0001034-0.00066677i,-0.00077217-0.00078392i
-0.0036144+9.1778e-05i,-0.0036845+0.00072406i,-0.0027313+0.00034805i,-0.0015901+0.00062793i,-0.00086826+0.00081245i,0.00069345+0.00021245i,0.0010447+9.9173e-05i,0.00021891-0.00065509i,-0.0001195-0.00091266i,-0.00012678+0.00027373i,0.00025223+0.00094607i,0.0010201+0.00046704i,0.0011723-6.277e-05i,0.00066057-0.00059955i,8.717e-05-0.00056007i,-0.00027279-0.00019943i,-0.00021756-0.00017811i,0.00028008-0.00041182i,0.00085141-0.00019176i,0.00073234+0.00013399i,0.00034895+1.8878e-05i,0.00084176-0.00029474i,0.00058479-0.00047508i
-0.00027668+7.9168e-05i,-0.0011009+0.00040984i,-0.00087233+0.00057069i,-0.0006357-0.00042525i,-0.00088231-0.0011281i,-0.00055923-0.0012447i,5.1844e-05-0.0016777i,0.0004759-0.0012079i,0.00029594-0.00042095i,0.00016185-0.00032176i,0.0001934+0.00069799i,3.2638e-05+0.0011926i,0.00025308+0.00063662i,0.00026755+3.5301e-05i,-0.00042998+8.7517e-05i,-0.00066567-0.00010512i,-0.00069098-0.00044827i,-0.000566-0.00049116i,-0.00090845-0.0012771i,-0.00099884-0.0014557i,-0.00028846-0.00061594i,-5.4789e-05+0.00022984i,-8.0029e-05+0.00057705i
-0.0011001-0.0021351i,-0.0013921-0.00042192i,-0.0017722+0.00038582i,-0.00099152+2.5495e-05i,-0.00021103-0.00016702i,-1.7254e-06-7.0552e-05i,0.00027262-0.00051583i,-3.7892e-05-0.00099827i,-0.0010098-0.00086661i,0.00010858-0.00055187i,0.0012329-0.00019982i,0.0011522-0.00018843i,0.0011001-0.00016601i,0.00036621+0.00020436i,0.00013252-3.1459e-05i,-0.00047911-2.152e-05i,-0.00064179+7.0246e-06i,-0.00023525-0.00046513i,-0.00015275-0.0002144i,-0.00047288-0.00047297i,-0.00071951-0.00074007i,8.1275e-05-0.00043746i,0.00037643-0.00048153i
0.0012767+0.001081i,0.00075209+0.0015454i,0.0011906+0.0011845i,0.0016852+0.00034331i,0.00030362-0.00016228i,-0.00049776-0.0010435i,-0.00058543-0.00154i,-0.00079919-0.0010975i,-0.00017784-0.0012011i,0.00052328-0.0011331i,0.00073541-0.00094493i,0.00019356-0.00038425i,-0.00060534-0.00034375i,-0.00050299+0.00025395i,-0.00015236+0.00047029i,0.00010664+4.8312e-05i,0.00017569-8.2495e-05i,-3.8651e-05+4.4936e-05i,-0.00024403-0.00034808i,-0.00068204-0.0012769i,-0.00042463-0.00090399i,-0.00042099-3.3378e-05i,-0.0006108-0.00023263i
0.0011925+0.0011786i,0.00079039+0.0016169i,0.0008114-3.6154e-05i,0.00091514-0.00089182i,0.00064335+2.4003e-06i,0.00040549+0.00059304i,-0.00012069+0.00049506i,-0.0009878+8.007e-05i,-0.00060887-0.00019588i,0.00052284-0.00014571i,0.00087188-0.00048343i,0.00072088-0.00018498i,0.00012801+0.00028297i,-0.00056151+0.00071678i,-0.0007824+0.00060322i,-0.00038795+0.00018623i,-0.00067564-0.00025877i,-0.00085647-0.00078387i,-0.00050442-0.00040839i,-0.00011456+0.00018295i,6.3726e-05+0.00015804i,-0.0004365-0.00029366i,-0.00040923+0.00019281i
0.00064723-0.00014544i,0.00011009-0.00087272i,0.0009552-0.0014102i,0.00059739-0.0018806i,-0.00012211-0.0019331i,-0.00022591-0.0011665i,-0.00044737+5.367e-05i,-0.00091088+0.0003029i,-0.0003862-0.0003944i,0.00042304-7.7158e-05i,-0.0001946+0.00020331i,-0.0014583-6.2399e-05i,-0.0011665-0.00050198i,-0.00020216-0.00072669i,-0.00072292-0.00030867i,-0.0016083+0.00038212i,-0.0013451+0.00031596i,-0.00094773-0.00039471i,-0.00035117-0.00028807i,0.00041889+0.00054302i,0.00058493+0.0013135i,0.0004558+0.00047025i,0.00040121-0.0010783i
-0.0023646+0.00062556i,-0.0018753+0.001508i,-0.00098605+0.00088502i,-3.3408e-06+0.00041198i,0.00088511+2.7927e-05i,0.0010507-0.00081721i,0.00079652-0.001168i,0.00029037-0.00091292i,-0.0004315-0.00028963i,-0.00047312+0.00043899i,-6.9448e-06+0.00070052i,0.00044007+2.8301e-06i,-0.00023323-0.00053714i,-0.00044606+2.164e-05i,-0.00022608+0.00055588i,-7.4619e-05+0.00027638i,-0.00011994+8.3056e-05i,-0.00032254+0.00048223i,-3.2376e-05+0.0005481i,-0.00013892-0.0001168i,-8.8532e-05-0.00033415i,-0.00024322-0.00036452i,-0.0009155-0.00012977i
-0.0011476-0.0009709i,-7.5764e-06-0.00029507i,-0.00055002+0.00032061i,-0.00050483-0.00070084i,0.000156-0.00066106i,0.00071036-0.00032034i,0.00040335-0.00021886i,-0.0003116-0.001095i,-0.00030641-0.0011302i,0.0003685-0.00053003i,2.9846e-05-7.1648e-05i,-0.00031492+4.7538e-05i,-0.00010915-0.00037424i,0.00042199+0.00032291i,0.0010583+0.0009851i,0.00041709+0.00057179i,0.00044705+0.00012107i,0.00059778+0.00024503i,6.7368e-05+0.00023806i,0.00010031-0.00057514i,2.76e-05-0.00099509i,0.0003853-0.00097813i,0.00068038-0.00077399i
0.0013035+0.00061587i,0.00086608+0.00082618i,0.0011133+0.00089607i,0.0012004+0.00027565i,0.00077132-3.1927e-05i,0.00035914-0.00042536i,0.00010958-0.00091563i,7.2298e-05-0.00092013i,-0.00021264-0.00085862i,-0.00015731-0.00034202i,-0.00081611-0.00013945i,-0.0016264-0.00012598i,-0.0010206+0.00043251i,-0.00095113+0.00032843i,-0.0013206-6.2114e-05i,-0.00065312-0.00040463i,-0.00017889-0.00012469i,-0.00035984-7.7643e-05i,1.9417e-05-0.00057885i,0.00047771-0.00042562i,5.8338e-05-0.00014068i,-0.00048518-0.0003117i,-4.5726e-05-0.00071086i
-0.0011118+0.00032035i,-0.0015061-0.0018032i,-0.0018247-0.0017477i,-0.0015924-0.00094586i,-0.00095664-0.00077131i,-0.00058346-0.0006409i,-0.00042365-6.7717e-05i,0.00045426-3.2033e-05i,0.000703-0.00022378i,-5.4779e-05+3.9655e-05i,-0.00050322-0.00027904i,-0.00096972-2.8776e-05i,-0.00057652+0.00055995i,-0.00030007+0.00028254i,-0.00060321-0.00043313i,-0.00068767-0.00031228i,-0.0012504+8.1736e-05i,-0.0009063+1.4032e-05i,0.00073217-3.181e-05i,0.0012084+0.00059586i,0.00012998+0.00053716i,2.254e-05-2.889e-05i,0.00012216-9.9922e-05i
0.0003515-0.0017846i,0.00056752-0.00034072i,0.0008311+0.00031406i,0.0014195-0.00050094i,0.0010212-0.00089223i,-0.00019988-0.00045929i,-0.00061904-0.000159i,-0.00017976-0.00020784i,0.00022654-0.00032494i,-0.00014671-0.00031093i,-0.00064097-0.00018869i,-0.00057298+8.5265e-05i,-0.00071348+0.00056333i,-0.0012191+0.00038034i,-0.0012704+0.0005342i,-0.000379+0.00043104i,0.00078047+0.00030262i,0.00062415+3.3947e-05i,7.3093e-05+0.00013538i,-0.00010116+0.00011393i,-0.0001962-0.00025227i,-0.00020463-0.00038097i,0.00049102-0.00027422i
