-0.0038598-9.7256e-06i,-0.0033354+0.00015179i,-0.0035475-3.6759e-05i,-0.0044353+0.00078314i,-0.004852+0.0018571i,-0.0029923+0.0020954i,-0.0017538+0.0021203i,-0.0013972+0.0021065i,-0.00090561+0.00089615i,-0.00025455+0.00015371i,-4.005e-05+4.1514e-05i,1.7379e-05-0.0005421i,-0.00024833-2.5676e-05i,-0.00074684+0.0007046i,-0.00086566+0.00023916i,-0.00084552+8.8841e-05i,-0.00057724+0.00044137i,-0.00017983+0.00011468i,0.00040618+0.00016109i,0.00058522+0.00016237i,-0.00017763-0.00030233i,-0.00037443-0.00027298i,0.00017973+0.00014759i
-4.9476e-05-0.00072821i,-0.000455-0.0012032i,0.00033478-0.0016464i,0.00023491-0.00056353i,-2.8775e-05+0.00033436i,2.9269e-05+0.00095408i,-0.00011749+0.00090592i,-0.00016305+0.0011934i,-0.00032093+0.0012921i,-0.0010609+0.0014094i,-0.0012772+0.0015271i,-0.00026065+0.0008427i,0.00018418+0.00034898i,0.00016703+0.00042903i,9.4559e-05+0.0004902i,8.1344e-06+0.00048918i,0.000597+0.0002372i,0.0006954+0.00031143i,3.41e-06-8.1046e-05i,-6.6302e-05-0.00018942i,0.00021937+0.00040229i,0.00022814+0.00037446i,2.2725e-06+0.00053527i
0.00086836-0.0013324i,0.00015376-0.0010877i,-0.00047331-0.00098575i,-0.0018627-0.001576i,-0.002044-0.0010008i,-0.0015688+0.00062314i,-0.0017285+0.001445i,-0.0016838+0.0014152i,-0.0012665+0.001339i,-0.00114+0.0010148i,-0.0013406+0.00080974i,-0.0012723+0.001086i,-0.001477+0.0010873i,-0.0012113+0.00095425i,-0.00040306+0.00070092i,0.00048078+0.00083435i,0.00099553+0.0011817i,0.00075432+0.00073127i,0.00095542+0.00024172i,0.00064755+0.00026188i,-0.0005214+0.00077688i,-0.00075508+0.00019733i,-0.00079902-0.0009028i
-0.0015381+0.0018911i,-0.00079826+0.0016788i,-1.7339e-06+0.0014637i,0.00053331+0.0011146i,0.00040798+0.00025789i,-0.00024598-0.0001953i,-0.00088859-7.2879e-05i,0.00012266+0.00037148i,0.00069452+0.0011634i,-0.00019227+0.001263i,-0.00043127+0.00063722i,-0.00047822+0.00023766i,-0.00069991+0.00057522i,-0.0003359+0.0010401i,-4.1221e-05+0.0011802i,-5.6178e-05+0.00079337i,0.00044461+0.0007719i,0.00036321+0.0010836i,0.00035477+0.0005248i,5.3579e-05-0.00019017i,-0.00019973+0.00037612i,0.00017845+0.00080214i,0.0003677+0.00052806i
0.00074224-5.2421e-05i,0.001393-0.00076159i,0.00023923-0.00094367i,-0.00099494-7.716e-05i,-0.0016282+0.00063788i,-0.0015757+0.00061826i,-0.00048715+0.00016007i,0.0004434+0.00027413i,-0.00045118+0.00055665i,-0.0015131+0.00024483i,-0.002458-0.00042168i,-0.0033347-0.00025175i,-0.0023476+0.00076788i,-0.0013321+0.0011575i,-0.0010479+0.00031993i,-0.00036522+0.00035853i,0.00052574+0.0014827i,0.00097532+0.0014692i,0.00042074+0.00082643i,-0.00016125+4.9667e-05i,0.00019589-8.1258e-05i,-4.0371e-05+0.00015881i,-0.0006302-6.4442e-05i
-0.00025713-0.0029178i,-0.0019246-0.0017728i,-0.0037177-0.0013507i,-0.0028823-0.00068548i,-0.0014093+0.0010627i,-0.00064422+0.0021066i,0.0002676+0.0021581i,1.7192e-05+0.0015707i,-0.00029+0.00063636i,0.00035016-0.00043515i,0.00028294-0.00056498i,-0.001428-0.00061011i,-0.0027375-0.00054402i,-0.0020722-0.00035947i,-0.00098115+0.00025543i,-0.00030074+0.0010907i,-0.00020413+0.0014838i,-0.00018687+0.0015664i,0.00017352+0.00098449i,0.0002886+0.00054949i,-5.7403e-05+7.0386e-05i,0.00030113+0.00025853i,0.00078911+0.00068745i
0.00053644+0.0016817i,0.00068845+0.00027256i,0.00056276-0.00085174i,-0.00031549-0.0011019i,-0.00093988-0.0009663i,-0.00097612-0.00026387i,-0.00086286+0.00015035i,-0.00065994+0.0005948i,-0.00043992+0.0013826i,-0.00013131+0.00075376i,0.00016132-0.00083536i,8.1059e-05-0.0017352i,-0.00026021-0.0024857i,-0.00083784-0.0022148i,-0.00059172-0.0012765i,-0.00029105-0.00012497i,0.00012886+0.001157i,0.00075129+0.0010731i,0.00099865+0.000468i,0.00053175+0.00067056i,4.8483e-06+0.00050405i,-0.0001511+1.9167e-05i,-0.0001039-1.1032e-05i
-0.0026035+0.00017916i,-0.0024753-0.00063394i,-0.0021487+5.6907e-05i,-0.0017627+0.0013966i,-0.0011845+0.0018741i,-1.7756e-05+0.0016896i,0.0004655+0.0016488i,-0.00026883+0.0018422i,0.00036959+0.0014954i,0.001435+0.0011028i,0.0015117+0.00040955i,0.0011621+4.8984e-05i,4.4884e-05-0.00029762i,-0.0010943-0.0010267i,-0.0011933-0.00038875i,-0.00020859+0.00084427i,0.0006484+0.00072344i,0.00032817+0.0007511i,-0.00042602+0.0010438i,-9.0091e-05+0.00073287i,0.00028359+0.00075829i,0.0003265+0.00071648i,-4.2201e-05-5.3386e-05i
0.0018609+0.0016872i,0.0012791+0.00089478i,0.0011048+0.00039538i,0.00078354+0.00048563i,0.00013564+0.0003452i,0.00037094+0.00010078i,0.00064447+0.00024881i,0.00014739+0.00077083i,-0.00059329+0.00065419i,-0.00057401+0.00088217i,-0.0001023+0.00097327i,0.00038402+0.00049569i,0.00021993-0.00017956i,0.0001668-0.00055083i,0.00017823-0.0011484i,-0.00018991-0.0014271i,-0.0007213-0.00069295i,-0.0010251-0.00014657i,-0.00057489-8.3078e-05i,-0.00036245-0.00010857i,-0.00097792-0.00010182i,-0.00079452-0.00056973i,0.00022287-0.0014204i
0.00087224+0.0015203i,-0.00076187+0.0011019i,-0.00046016+0.00058142i,0.00051524+0.00061162i,0.00017512+0.00034843i,-0.00095356-6.4938e-05i,-0.0019756+0.00016388i,-0.0015146+0.00040179i,-0.0008832+0.00070124i,-0.00074453+0.00092784i,-0.00051275+0.0011968i,-5.5057e-05+0.0003267i,0.00045385-0.00071722i,0.00062068-0.00024964i,-0.0001915+0.00030871i,-0.00082929-0.00013912i,-0.00037729-0.00044782i,3.7393e-05-0.00022631i,-8.129e-05-0.00017334i,-0.00025491+0.00024521i,-0.00011696+0.00069005i,-0.0001702+0.000385i,-0.0001109-0.00019609i
-0.00032461+0.00073971i,0.00077389+0.00070493i,0.0011365+0.0011659i,0.00066472+0.0010946i,-0.00011172+0.00068576i,-0.00010026-1.7887e-05i,-0.00060959+0.00030275i,-0.0014825+0.00072607i,-0.0021825+0.0010258i,-0.0015607+0.0015393i,-0.00057465+0.001276i,1.3741e-05+0.0009195i,0.00028946+0.0015762i,0.00054902+0.0019305i,0.00082797+0.00085767i,0.001126-9.8433e-05i,0.0013167-4.4153e-05i,0.0013272-0.00027549i,0.0010779-0.00022509i,0.00051448+0.0003235i,7.17e-05+0.00086332i,-0.00047845+0.0011611i,-0.0011802+0.00037639i
-0.0029106-0.00069547i,-0.0026911+0.0011249i,-0.0025631+0.0025744i,-0.0023811+0.0029723i,-0.0014341+0.0029456i,0.00038293+0.0024214i,0.0012315+0.0016584i,-2.3037e-05+0.0011509i,-0.00081784+0.0017354i,-0.00063552+0.0025335i,-0.00021779+0.0023658i,-0.00020089+0.0019284i,-1.6488e-05+0.0012095i,0.00046568+0.0012174i,0.00038871+0.001578i,0.0008998+0.00088765i,0.0014467+0.00042664i,0.0014628+0.00040231i,0.00094614+0.00040045i,1.8024e-05+0.00055346i,-0.00057885+0.00032572i,-0.00040208-0.001015i,-0.00021139-0.00089778i
0.00054767-0.001501i,-0.00060584-0.0013523i,-0.00069454-0.0014809i,-0.0015473-0.00075099i,-0.0023248-0.00032368i,-0.0016359-0.00015081i,-0.00060163+0.00037905i,-0.00028217+0.00081026i,-0.00082836+0.00090138i,-0.0017166+0.0010529i,-0.0019973+0.00084149i,-0.0018476+0.0011941i,-0.0019352+0.0012825i,-0.0017774+0.0011813i,-0.0012137+0.00079172i,-0.00090631+0.00069136i,2.6712e-05+0.0015723i,0.0010226+0.0014619i,0.0010915+0.00069488i,0.00022275-2.1993e-06i,-0.00023503-0.00062153i,-0.000261-5.1895e-05i,-0.00042839+0.00053484i
0.00026049+0.00096866i,0.00055195+0.0004434i,0.00034681+0.00062501i,0.00026188+0.00068822i,2.5265e-05-0.00016538i,-0.00069692-0.0010218i,-0.00099456-0.0011464i,-0.00050535-0.00047679i,-0.00052341-0.00016342i,-0.0005733-0.00049963i,-0.00059005-0.00057054i,-0.0021659-0.00011087i,-0.0025426+0.00056454i,-0.0016607+0.00033546i,-0.00083799-0.0002621i,7.2389e-05-0.00019124i,0.0005349-0.00017315i,0.00074547+0.00036249i,0.00039832+0.0011919i,-8.8871e-05+0.00061543i,0.00043882+6.0431e-05i,0.00039305-0.0001036i,0.00017147-0.00049212i
4.6616e-05+0.0003657i,0.00036083+0.00094224i,-0.0004341+0.00033242i,-0.00029918-0.00029363i,-2.3235e-05-0.00010512i,0.00019919-0.00057434i,0.00026412-0.00015544i,0.0002264+0.00093181i,0.00034851+0.001911i,-0.00010723+0.0012081i,-0.00035901-0.00038454i,-0.001286-0.0016294i,-0.0023112-0.00096401i,-0.0017587+0.00027127i,-0.00086044+0.0011907i,-0.00047107+0.0025363i,-0.00051504+0.0032809i,-0.00029685+0.0026752i,-0.00021816+0.00071157i,-0.00071181-0.00030232i,-0.00052153+0.00034629i,0.00025694+0.00073208i,0.00042389+1.974e-05i
0.0014404-0.0013771i,0.0012906-0.00024798i,0.00028988-0.00018848i,-0.00095925-0.00069013i,-0.002012-0.00024921i,-0.0017634+0.0016214i,-0.00081559+0.0025382i,-0.00011961+0.0019483i,-4.2993e-05+0.0021274i,-0.0009548+0.0014628i,-0.0012137-0.00041394i,-0.00084986-0.00079612i,-0.0010867-0.00077845i,-0.0010106-0.0016472i,-0.00079014-0.0011815i,-0.0005468+5.019e-05i,7.9891e-05+0.00042712i,0.00058525+0.00082576i,0.0009461+0.00054949i,0.0010809+0.00044366i,0.0010687+0.00097404i,0.00081195+0.0007351i,0.00099894-0.00072476i
0.0013464-0.0020478i,0.0016195-0.0025537i,0.0014749-0.002219i,0.00075292-0.0019877i,6.7277e-05-0.0015709i,-0.00039784-0.00061607i,2.48e-05+0.00028793i,-0.00018707+0.00068784i,-0.0012292+0.0004912i,-0.00075578-0.00024365i,0.0005602-0.00078664i,0.00069543-0.0010453i,0.00016806-0.0012222i,-0.00036711-0.0002455i,-0.0007342+0.00066915i,-0.0009104+0.0005617i,-0.00069339+0.00057755i,9.5044e-05+0.00076652i,-2.707e-05+0.00039617i,-0.00010494-5.859e-05i,0.00017418-0.00021929i,0.00029868-0.00042477i,0.00023878-0.0004291i
-0.00020069+0.00030545i,0.0003574-6.2691e-05i,0.00044191+0.00027603i,0.0012344+0.00021199i,0.00139+0.00039107i,0.00089095+0.00049812i,0.00045628+0.00084059i,-0.00038975+0.0013519i,-0.00037251+0.0013386i,0.00044227+0.0013017i,0.00088978+0.00072101i,0.00043087-0.00041439i,-0.00022726-0.0014043i,-0.00079621-0.00080442i,-0.00075183+0.00049139i,0.00020103+0.00090484i,0.00095125+0.0015797i,0.00035021+0.0016365i,-0.00046139+0.00091679i,-0.00058571+0.00035167i,0.00014371-7.1262e-05i,0.00023552-0.00061106i,-0.00044306-0.00025112i
-0.0017652-0.0020639i,-0.0019896-0.0005586i,-0.0032626-0.0005407i,-0.0038267-0.00015354i,-0.0031922+0.00092905i,-0.0021688+0.0012402i,-0.0008739+0.0018452i,-0.0002875+0.0024684i,-0.00028036+0.0023808i,-0.00089012+0.0013039i,-0.0013583+0.00052933i,-0.00083543+0.00077985i,-0.00022655+0.001136i,0.00029378+0.001081i,0.00079796+7.9196e-05i,0.00046319-0.00053012i,0.00038175-0.00021625i,0.00051756+1.8011e-05i,-0.00015651-8.3653e-05i,-0.00089391+0.00042896i,-0.00085849+0.00061831i,7.3069e-05+0.00023004i,0.00072577+6.7897e-05i
0.0029362-0.001841i,0.00089451-0.0026138i,0.00014047-0.0036975i,-0.00089242-0.0030538i,-0.0027076-0.0019314i,-0.0027925-0.0010937i,-0.0013851+0.00074754i,-0.00092311+0.0017047i,-0.00069642+0.0011748i,-0.00050119+0.00083415i,-0.0001726+0.00030322i,0.00088613+0.0001787i,0.0013564+0.00028803i,0.0010766+0.00025423i,0.00084898+0.00021282i,0.00041065-0.00031321i,-0.00018228-0.0001217i,1.7953e-05+0.00039216i,-0.00049838+0.00021112i,-0.0013119-8.7247e-05i,-0.0011561+0.00042653i,-0.00068922+0.00091657i,0.0002232+0.00062896i
0.00023149+0.0016036i,0.0015135+0.0013451i,0.001609+0.0021996i,0.0013292+0.0017076i,0.00094288+0.00012064i,0.00041738-0.00045496i,-0.00020521-0.00012395i,-0.00032691+0.00054575i,-7.0489e-05+0.0010231i,-8.9398e-05+0.00087369i,2.0173e-05+0.00081653i,-0.00058686+0.0010718i,-0.0022264+0.0014292i,-0.0019618+0.00075584i,-0.00039772+0.00071767i,0.00043444+0.0015416i,0.00060622+0.0016348i,0.0002374+0.0012374i,0.00032265+0.00044874i,0.00074171-0.00038108i,0.0007279-0.00046569i,0.00057101+0.00025931i,0.00016694+0.00027599i
-0.00089686+0.0013853i,-0.0010317+0.0021153i,-0.0018519+0.0026717i,-0.0016912+0.0025079i,-0.00057454+0.0011823i,0.00046662+0.0002176i,0.00045891+4.415e-05i,-0.00053846+0.00027809i,-0.0011941+0.0016933i,-0.0014847+0.0026739i,-0.0023508+0.0029429i,-0.002599+0.0026236i,-0.0017991+0.0020628i,-0.0011148+0.0011688i,-0.00088153+0.00075022i,-0.00010419+0.00077925i,0.00042597+0.00011411i,0.00042324-9.6818e-05i,1.1442e-06+0.00023553i,-0.00010451-0.00036367i,0.00035759-0.00062847i,0.00015576-0.0013532i,-0.00023101-0.0015102i
-0.00092278+0.00048937i,-0.00094219+0.0010238i,-0.00024839+0.0020858i,0.0010877+0.0023465i,0.0010272+0.0021111i,-0.00050492+0.0013511i,-0.0013555+0.0012246i,-0.0012843+0.0015801i,-0.0010235+0.00070104i,-0.0011955+7.4027e-05i,-0.001558+6.0572e-05i,-0.00095189+0.00032579i,-0.00020619+6.4867e-05i,-0.00098014-0.00050383i,-0.0011172-0.00032964i,-0.00010573-0.00023802i,0.0010849+0.00032723i,0.001472+0.00084844i,0.00063887+0.00053816i,0.00029391+0.00043195i,0.00043664-0.0006093i,7.9428e-06-0.00091067i,9.2962e-05-1.9735e-05i
-0.0013624-0.0015298i,-0.0020837-0.0022361i,-0.0020336-0.0015698i,-0.0019359-0.00071246i,-0.00090415-0.0010398i,6.9392e-05-0.00070139i,-0.00021032-0.00037162i,-0.00019485-0.00056556i,-0.00046147+4.7527e-05i,-0.00088197+0.00045706i,-0.00061506-0.00011941i,-0.0011713+0.00017702i,-0.0019399+0.00098552i,-0.0010252+0.0012813i,-0.00030446+0.00088474i,0.00030866+0.00064004i,0.0004667+0.0011066i,0.00062217+0.00064732i,0.0016275-9.7718e-05i,0.0010219-0.00032819i,0.00032395-0.00058951i,0.00053434-0.00063773i,0.00029413-0.00030716i
-0.00033787-0.0023976i,0.00043724-0.0011667i,-0.00010802-0.00048001i,-0.0016655-0.00018655i,-0.002583+0.001251i,-0.0015553+0.0019943i,-0.00051712+0.0015847i,0.00036215+0.0010314i,0.0010565+0.00093488i,0.0004885+0.0012194i,-0.00053126+0.00078206i,-0.00043554-0.00031598i,-0.00020925-0.00059595i,-0.00019645+0.00025687i,6.005e-05+0.00071023i,0.00014801+0.00099539i,0.00027924+0.001587i,7.2406e-05+0.0011285i,-9.5305e-05+0.00032023i,0.00051322+0.00015781i,0.00063939+0.0005544i,-3.2513e-05+0.0004044i,-0.00037066-0.00010428i
-0.00072595-1.1368e-05i,-0.00031953+0.0012591i,0.00056347+0.0022239i,0.00024058+0.0025384i,-0.00083714+0.0021963i,-0.00068247+0.0015397i,-0.00059394+0.00095837i,-0.00074359+0.001209i,-0.0011776+0.0012329i,-0.00091835+0.00059023i,-0.00011-0.00040095i,-8.388e-05-0.00078095i,-0.00051364-0.00034424i,-0.00052273-0.00079419i,-0.00047652-0.0011794i,-0.00051944-0.00047651i,-0.00078387+0.00040752i,-0.00094313+0.00094642i,-0.00089695+0.00026417i,-0.00049755-0.0010953i,0.00038541-0.00065102i,0.0011876+0.00017053i,0.0011706-0.00049618i
0.00017399+0.0004054i,1.2004e-05-2.5921e-05i,-0.00030214-0.00055928i,1.6175e-05-0.00025897i,0.00017281+0.0006552i,-0.00073046+0.00078434i,-0.00068661+0.00088592i,-6.8127e-05+0.00084674i,-0.00013619+0.00068033i,0.00019496+0.00053663i,0.00012098-0.00063667i,-0.00070411-0.001135i,-0.00019059-0.00050314i,5.5528e-05-0.00014289i,-0.00078929+0.0002985i,-0.00079571+0.00051128i,-0.00070588+0.00059659i,-0.00071833+0.00098482i,-0.00025275+0.00095671i,0.00036985+0.00072328i,0.00016206+0.0004768i,-0.00058938-0.00015662i,0.00013626-0.00058757i
0.00068793-0.00062838i,0.00056083-0.00032203i,-6.1817e-05-8.6735e-05i,-0.0001299-0.00019235i,0.00033193-0.00036333i,-5.7782e-05+0.00015413i,-0.00079549+0.00098976i,-0.00030091+0.0011559i,0.0001808+0.00095174i,-0.00029018+0.00073554i,-0.00036938-0.00043406i,-0.00028087-0.00073839i,0.00010766-0.00029056i,0.00072393-0.00058922i,0.00061812+0.00024709i,-0.00049139+0.00082144i,-0.00046188+0.00025531i,0.00065385+0.00015803i,0.0010269+0.0007522i,0.0010618+0.00085589i,0.00047937+0.0005069i,-0.00056479+0.00036791i,-0.0009378+0.00057637i
-0.0010394-0.0013714i,-0.0014076-0.00037311i,-0.0030093-0.00086459i,-0.0034528-0.00093538i,-0.0033637-0.00033373i,-0.0021258+0.0010235i,-0.00091206+0.0014385i,5.8567e-05+0.00092126i,0.00092611+0.00070725i,0.00026568+0.00051225i,-7.9982e-05+0.00095393i,-0.00038393+0.0010197i,-0.0013572+0.00020252i,-0.00099509-6.7377e-05i,-0.00026622-0.00044071i,-0.00068742-0.00014694i,-0.0008045+0.00099451i,-0.00031022+0.00075092i,0.0002979+0.00010175i,-4.7726e-05-1.2541e-05i,-1.0007e-05-0.00032622i,0.00018222-0.00015504i,-8.5259e-05-0.00017294i
-0.00085752+5.8673e-06i,-0.00078279+0.00013663i,-0.0011324+0.00042955i,-0.00049611+0.00021635i,-0.00015805-0.00019529i,-0.00038689+0.00048058i,-8.1152e-05+0.0010134i,-5.2808e-06+0.0010654i,-0.00013725+0.0012423i,-0.0002315+0.00076086i,-0.00031732+0.00078024i,6.9661e-06+0.0006051i,-1.4768e-05+0.00038847i,-0.00074655+0.00053017i,-0.0014887+0.00026102i,-0.0014947+0.00047143i,-0.0009424+0.0004339i,-6.4879e-06+0.00029537i,0.00029004+0.00038246i,0.00019503+1.5732e-05i,0.00050605-0.00031204i,0.0005747+0.00030734i,0.0001275+0.0005291i
0.0018899-0.0016908i,0.0014448-0.0010095i,0.00058923-0.00091207i,4.7054e-05-0.0012512i,-0.00067209-0.0011696i,-0.0013652-0.00031761i,-0.0012298+0.00073501i,-0.00071305+0.0021178i,-0.0001107+0.00233i,1.6338e-05+0.001508i,-0.00048127+0.00094452i,-0.0009344+0.00073943i,-0.0013871+0.0012467i,-0.0010576+0.0015354i,-0.0006894+0.00054217i,-0.00092031-0.00028221i,-0.00063022+4.4921e-05i,0.00035381+0.00010493i,0.00015511-0.00032282i,-0.00064429+0.00052086i,-0.00012931+0.0009062i,0.00047108+0.00076701i,0.00019839+0.00039262i
0.0013743-0.0014658i,0.0017495-0.0022036i,0.0014927-0.0026291i,-0.00026562-0.0024651i,-0.00087129-0.0011031i,-0.00072084+0.0007868i,-0.00027188+0.0013293i,0.00046828+0.0012143i,0.00012611+0.0010952i,-0.00092261+0.00048946i,-0.0016806+0.00019352i,-0.0022432+0.00033171i,-0.0016306+0.00016036i,-0.00080256-4.7183e-05i,-0.00066234-0.0012059i,-0.00075152-0.0011803i,-0.00025868+7.6587e-05i,0.00038529+0.00055013i,0.00086234+0.00084718i,0.00066125+0.00042362i,-0.00050919+7.4616e-05i,-0.00033405-8.4756e-05i,0.00049094-7.7772e-05i
-0.0011255-0.00039676i,-0.0015347-0.0006013i,-0.0018909-0.00066786i,-0.0025522+1.7558e-05i,-0.0020813+0.0012512i,-0.00079191+0.0021551i,-0.00021445+0.0012283i,-0.00055231+0.00018142i,-0.00091599+0.00034771i,-0.00067448-0.00012122i,-0.00077994-0.00065156i,-0.0009953+6.0807e-05i,-0.00071895+0.00045018i,-0.00019393+0.00034344i,0.00016534+7.7526e-05i,0.00024735+0.00024832i,-5.7201e-05+0.00033593i,-0.00022514+0.00030408i,-0.00034677+0.00017482i,-0.00049624+0.00019791i,-3.5797e-05+0.0003549i,0.00087851+0.0003965i,0.0006464+0.00050404i
-0.0013492-0.0012857i,-0.0010846-0.0022719i,-0.0017859-0.0012581i,-0.0021223-0.00029183i,-0.0021154-0.00026851i,-0.0015263-9.6754e-05i,-0.0008989+0.00059573i,-0.0011163+0.00093307i,-0.00057538+0.00060316i,-0.000171+0.00066039i,-0.0013649+0.00085114i,-0.0017754+0.0004406i,-0.0010156+0.00042875i,-0.00085667+0.00065023i,-0.00052238+0.00078155i,9.644e-05+0.000714i,0.00010154+0.0005843i,0.00013921+0.0012158i,-0.00045616+0.0015248i,-0.0012639+0.0011238i,-0.0010114+0.00053319i,-0.00025672+7.8054e-05i,0.00029771-0.00048826i
0.0021842+0.0010704i,0.0018677+0.0010357i,0.0032904-0.00071669i,0.0034696-0.0013131i,0.0016832-0.00018438i,1.6026e-05+0.0001269i,-0.00068087+0.00023739i,-0.00065624+0.0011615i,-0.00041688+0.0011328i,-0.00026146+0.00027592i,-0.00057011+5.3408e-05i,-0.0007664+2.3933e-05i,-0.00059124-0.00055457i,-0.00033914-0.00033106i,0.00024204+0.00030933i,0.00058386+0.00091909i,0.00048203+0.0013858i,-0.00014748+0.00092761i,-0.0011899+0.00051545i,-0.00055662+0.00052177i,0.00061904+0.00032869i,8.056e-05+0.0012503i,-0.00037318+0.0011703i
-0.0012776-0.0011317i,-0.0010876-0.00061436i,-0.0020309+0.00046942i,-0.0031451+0.0015626i,-0.0028849+0.001449i,-0.0019578+0.0011318i,-0.0011835+0.0010369i,-0.00081199+0.00090497i,-0.00051931+0.0012001i,-0.00024949+0.0010009i,-0.00064887+0.000118i,-0.0015411+6.2935e-05i,-0.0011459+0.0010929i,-0.00036695+0.0014151i,0.0001955+0.0015484i,-0.00018953+0.0018097i,-0.0007155+0.00089007i,-0.00035397-0.0004685i,-0.00021755-0.00073062i,0.00045079-0.0002308i,0.0007229+0.00042982i,-0.00031628+0.0011209i,-0.0010338+0.001052i
-0.001312+0.0010761i,-0.0023181+0.00023424i,-0.00093539-0.00026321i,0.00018711-0.00028462i,2.3541e-05-0.000175i,0.00011917+0.00085174i,-5.5623e-05+0.0014682i,-5.4211e-05+0.0013751i,-0.00055779+0.00074024i,-0.00055752+0.00042946i,-0.0002554+0.00062997i,-0.0006259+0.00094797i,-0.00050676+0.00033602i,-0.00041706+0.00068486i,-0.00065596+0.00098308i,-2.6327e-05+0.00063643i,0.00095222+0.00030009i,0.00084725+0.00018816i,-4.95e-05+0.00059318i,-0.00012709+0.00059076i,-0.00017232-0.00017124i,-0.00041787-0.0007568i,3.0524e-05-0.0011313i
0.0001312+0.0010598i,-0.00026417+0.0011657i,0.00023258+0.0014459i,0.00050067+0.000809i,0.00029699+0.00044766i,-4.2758e-05+0.00033671i,-0.00029693+0.0002277i,-0.00065765+0.00067795i,-0.0012295+0.0012097i,-0.001661+0.0017889i,-0.00049735+0.0014482i,0.0010104+0.00068933i,0.00070068+0.00029955i,5.5384e-05+0.0003217i,-0.00037575+0.00043691i,-0.00011385+0.00022618i,0.00057667+3.4446e-05i,-0.00011589+0.00041726i,-0.00071426+0.00069431i,-0.00057178-0.00029051i,-0.00063799-0.0011574i,0.00010939-0.00080267i,0.00089971-0.00019201i
-0.00043822-0.00027205i,-0.00073389+0.00037696i,-0.0016063+0.00077876i,-0.0019451+0.0016752i,-0.0014219+0.0023011i,-0.00060498+0.0023136i,0.00035939+0.0017066i,0.00025929+0.0015266i,-0.00067257+0.0020122i,-0.0012368+0.0021063i,-0.00088489+0.0014864i,-0.00053728-8.2494e-05i,-0.00053028-0.001268i,-0.000695-0.00077987i,-0.00083702+3.2738e-05i,-0.00045373-0.00030531i,0.00021821-5.9724e-05i,0.00036743+0.0011427i,0.0004371+0.001648i,0.00027717+0.0011266i,2.5169e-05+0.00056173i,0.00024294+6.8527e-05i,0.00039718-0.0003306i
9.778e-05-0.00030251i,-0.00014892+0.00021421i,-0.00064448-0.00010923i,-0.00058487+0.00010142i,-6.9791e-05+0.00063919i,-0.0010464-0.00011832i,-0.0015397-0.00023031i,-0.00052863+0.00049254i,-0.00042127+0.00039957i,0.00017274+0.00083514i,0.0011009+0.0013391i,0.00070449-6.2091e-05i,0.00030361-0.0006664i,-0.00053222-0.0003313i,-0.00059465-3.5309e-05i,0.00010822+0.00053374i,0.00015149+0.00089699i,-0.0003824+0.00093304i,-4.9202e-05+0.0001887i,0.00054097+0.00016494i,0.0004795+0.00046652i,0.0005157-0.00057462i,8.6954e-05-0.0013894i
-0.0024814-0.0023508i,-0.0025832-0.0018101i,-0.0029216-0.00080058i,-0.0028839+0.0004641i,-0.0031105+0.0017557i,-0.0025599+0.0021278i,-0.0013551+0.0019991i,-0.00089441+0.0016443i,-0.00098163+0.0011234i,-0.0011526+0.00079673i,-0.00060807+0.0011977i,-0.00035675+0.00079874i,-0.00041804-0.00025923i,-0.00068543-0.00036435i,-0.00065658-0.00037404i,4.7918e-05-0.0002713i,0.00062274+4.6283e-05i,0.00043603-9.4023e-05i,0.00030827+0.00038578i,1.6785e-05+0.00052728i,-0.00037387-2.4137e-05i,-0.00044062+0.00010302i,-0.00062174+0.00042231i
0.00078015-0.0022604i,0.0003348-0.0017684i,-0.00073032-0.0021665i,-0.00094037-0.00091734i,-0.0008149+0.00041242i,-0.00079477+0.001144i,-0.00057999+0.0014295i,-0.00053011+0.0013201i,-0.00074249+0.00048159i,-0.00086675+0.0004223i,-0.0013415+0.0010376i,-0.0012559+0.00027375i,-7.4307e-05-0.00039425i,0.00030379-0.00091034i,-0.00050526-0.0012675i,-0.00041179-0.0008755i,-0.00031746-0.00031378i,-0.00059054+0.00025128i,-0.00059471+8.3267e-05i,-0.00068379-0.00011063i,-0.0011176+2.8506e-05i,-0.0011935+0.00051566i,-0.00063515+0.00025887i
0.000289+0.0025811i,0.0011074+0.0020456i,0.001273+0.0014803i,0.00056508+0.00041607i,-0.00028221-0.0002367i,-0.00077658+0.00030478i,-0.0010326+0.0012333i,-0.00033735+0.0014627i,0.00026749+0.001599i,0.00031755+0.0010137i,0.00019895-0.00024193i,-0.00074559+0.00020306i,-0.00082353+0.0010497i,0.0001461+0.0004299i,0.00057945-0.00022648i,0.00074307+0.00025303i,0.0009175+0.00064769i,0.00060967+0.000654i,-0.00040728+0.00023654i,-0.00055461-0.00038607i,-0.0001123-0.00044497i,-0.00015889-0.00060193i,-1.9001e-05-0.00035514i
