-0.002622+0.001005i,-0.0013267+0.00063637i,-0.0016592+0.0011801i,-0.0006168+0.0014712i,0.00025601+0.0014263i,-0.00057221+0.0012298i,-0.0015191+0.00095594i,-0.00076257+0.001374i,0.00069131+0.00108i,0.001187+0.00020604i,0.00072213-6.9492e-05i,0.00075242-0.00027221i,0.00072495-0.0007275i,-0.00033426-0.0006084i,-0.0012912-0.00018385i,-0.0009949-0.00020123i,-0.00027296-0.00069443i,-3.0039e-05-0.0010692i,0.00022329-0.00088055i,-4.1261e-05-0.00027684i,-7.0304e-05-0.0002906i,0.00051325-0.00067988i,0.00047323-0.00067879i
0.0011-0.0014812i,0.0010393-0.0021522i,0.00087683-0.0021156i,0.000847-0.0011023i,0.00048587-0.00087682i,0.00077783-0.00088244i,0.00045185-0.00058795i,-5.0658e-05-0.00036622i,-1.2758e-05-1.0256e-05i,-0.0001486+0.00047725i,-0.00028399+0.00055682i,-0.00066384+0.00054344i,-0.00098016+0.00086668i,-0.00080041+0.0010223i,-0.00032759+0.00086356i,0.00014576+0.00043351i,0.0001991+0.0002957i,1.0554e-05+4.5738e-05i,0.0002717+0.00018953i,5.8199e-05+0.0010121i,-0.00021823+0.0011471i,-0.00058191+0.00042663i,-0.00032606+0.0002261i
0.0022501+0.0031822i,0.0017158+0.0035712i,0.003281+0.0019967i,0.003963-0.00084678i,0.0027166-0.0022302i,0.00048819-0.002328i,-0.00079533-0.0011919i,-0.00087675+0.00028339i,-0.00090417+0.00069119i,-0.00036335+0.00019266i,0.00014127-0.0002539i,-0.00055239-0.00089862i,-0.0011527-0.00067582i,-0.00048351-3.8678e-05i,-5.831e-05-0.00054462i,-0.00087406-0.00038894i,-0.0010087+0.00013222i,-0.00063995-0.0004069i,-0.00059283-0.00026788i,-0.00027023+0.00015106i,-0.00058846+4.1523e-05i,-0.00066334+1.0141e-05i,-0.00016899+0.0004755i
-0.00038983+0.0012462i,-0.00030342+0.0018586i,-9.8643e-05+0.0016846i,0.00040136+0.0011991i,0.00095048+0.00098478i,0.00082463+0.00074185i,0.00089481+0.00039774i,0.00072826+0.0002991i,0.00027211+0.00056367i,6.6448e-05+0.00033703i,-0.00016984+0.00074299i,-0.00030169+0.0007999i,-0.00030172+0.00017802i,-0.00045573-2.4956e-05i,-0.0010018+0.00013372i,-0.0010563+0.00032928i,-0.00012516-4.8619e-06i,0.000286-0.00031301i,-0.00011724-0.00062677i,3.9704e-06-0.00048344i,0.00033325-0.00065233i,0.00050426-0.00034733i,0.0004007+0.00073839i
0.0010183-0.000724i,0.001043-0.0013941i,0.001836-0.0013283i,0.0019708-0.0009693i,0.0013987-0.00080457i,0.00015924-0.00077128i,-0.00077201-0.00030038i,-0.00020973+3.862e-05i,0.00050179+0.00010859i,0.00045219-0.00035228i,8.1634e-05-0.0012138i,-0.00044355-0.0009244i,-0.00088705+0.00026012i,-0.00093594+9.9891e-05i,0.00017276+0.00049228i,0.0011926+0.0012295i,0.00069525+0.00095669i,-0.00045836+0.00029211i,-0.00083758+0.00023509i,-0.00064094+0.00022341i,-0.00028252+0.00074155i,-9.4299e-05+0.0015257i,-0.0003944+0.0011941i
0.00093983+0.0022444i,0.0022764+0.0013224i,0.0035452+0.0010686i,0.003548-8.1914e-05i,0.0024987-0.0014168i,0.0010658-0.00060706i,-1.2887e-05+0.00037551i,-0.00034666+1.7768e-05i,-0.00066968-9.2905e-06i,-0.00025007+0.0002038i,0.00043101-1.5092e-05i,0.00068172-0.00050717i,0.00070845-0.00031736i,0.00060059-0.00022069i,0.00039703-0.00067438i,-0.00024689-8.346e-05i,-0.0003339+0.00023342i,7.1978e-05+0.00021409i,0.00064153+0.0002452i,0.0009834-7.5681e-05i,0.000604-0.00040922i,0.00082314-0.00028108i,0.00085528+7.1542e-06i
-0.00039076+0.0039512i,-0.00053472+0.0041446i,0.00074691+0.0041786i,0.0023624+0.0029944i,0.0025105+0.0017061i,0.0018728+0.00041298i,0.0015137-0.00019085i,0.0011162+0.00022873i,-0.00048556+0.00019665i,-0.00047356+0.00011884i,0.00048634-6.515e-05i,0.00043731-0.00056269i,-0.00025064-0.0006508i,-0.00050421-0.00024271i,-0.00066639+7.9731e-05i,-0.00059333+0.00025349i,-0.00011961+0.00070393i,-0.00024114+0.0008415i,-0.00029429+0.00059378i,0.00020607+0.00026589i,0.0010395+0.00017104i,0.0008672+2.0803e-06i,-0.00017522-0.00038141i
-0.00010433-0.00096108i,0.0005678-0.00066779i,0.0011151-0.001021i,0.0016964-0.0012737i,0.0012553-0.00061572i,-6.2238e-05-0.00048488i,-0.00076526-0.00037444i,-0.00068919-0.0002217i,-7.0565e-05-0.00046821i,0.0003201-0.00033968i,9.2266e-05-0.00019608i,-0.00018209-2.1927e-05i,-0.00023526+0.0005362i,-0.00055095+0.00075701i,-9.2626e-05+0.00027351i,0.00072832+0.0007297i,0.00074101+0.0014047i,8.8006e-05+0.00082596i,-0.00031284-0.00025044i,-0.00078148-0.00060461i,-0.00063824-0.0001273i,-0.00037847+0.00056343i,-0.00071998+0.0011436i
0.00094702-0.0008893i,0.0005053-0.00047892i,-0.00045519-7.9576e-05i,-0.00017319-0.00037341i,0.00017707-0.00060441i,0.00019136+0.0004496i,0.0007724+0.00096943i,0.0011877+0.00039669i,0.00029091+0.00043616i,-0.00053119+0.00068165i,0.00025686+4.8245e-06i,0.00084403-0.00043178i,0.00042377-0.00018822i,0.0002131+0.00060318i,0.00037549+0.00062919i,0.00044267+9.5328e-06i,0.0002692+0.00022081i,-0.0003917+0.0003782i,-0.00098946+0.00032138i,-0.00095603+0.00055437i,-0.00068003+0.00048071i,-0.00030029+6.9868e-05i,-7.1328e-05+0.00039905i
-0.00010245-0.0008548i,-4.2515e-05-0.0024963i,0.0011036-0.0024548i,0.0018178-0.001167i,0.0010082-0.00084572i,0.00042161-0.00055179i,7.7168e-05-0.00040248i,-3.628e-05-0.00045451i,0.00013768-9.7606e-05i,-6.2245e-05-0.00041663i,-0.00070776-0.00075486i,-0.00040225-0.00078704i,-8.2366e-07-0.00017562i,-6.0902e-06+0.00020913i,4.8753e-05+0.00022224i,-0.00020783+0.00020927i,-0.00087509-0.00031505i,-0.0011232-0.0004801i,-0.0011292+0.00021655i,-0.00051359+0.00050474i,0.00020796+7.6135e-05i,0.00013985+0.00027183i,0.0001942+0.0006688i
-0.00062388+0.0048225i,0.00013653+0.0050965i,0.0017077+0.0053482i,0.003028+0.003082i,0.0030151+0.001268i,0.001812-9.5956e-05i,0.00037778-0.00023093i,-0.0011237+0.00017235i,-0.0015707-0.00031012i,-0.00046888+1.5458e-05i,0.00033667-0.00027957i,1.0209e-06-0.00073403i,-0.0004128-0.00081938i,-0.00079004-0.00083081i,-0.00027929+1.7828e-06i,0.00032063+0.0004101i,0.00047088-0.0001328i,6.7649e-05+2.8435e-05i,0.00013001-0.00042888i,0.00034387-0.001223i,-0.00058986-0.00033014i,-0.00097998+0.00045171i,-0.00050948+0.00033296i
-0.0012679+0.00093166i,-0.0011687+0.00098498i,0.0002341+0.0015151i,0.0010224+0.00099274i,-0.00046565-0.00060546i,-0.00079988-4.88e-05i,-0.00035862+0.00032549i,-0.0001645-0.00038988i,0.00010978-0.00012074i,8.6486e-05-0.00033299i,-0.00012142-0.00041812i,0.00012144-0.00031924i,-0.00042997-0.0007775i,-0.00065515-0.00049905i,-0.00026352-0.00029402i,-0.00021531-0.00040273i,5.3379e-05+0.00041755i,7.6761e-05+0.00069035i,-0.0002883-9.9277e-05i,-0.0011002+4.1119e-05i,-0.001153+0.00033303i,-0.0004411+9.6664e-05i,-4.4761e-06+0.00020879i
0.0011614-0.0015117i,0.00053544-0.0016028i,0.00031437-0.0026604i,0.00026397-0.003261i,9.6684e-05-0.0023904i,-0.00024632-0.00085556i,0.00010604-5.1476e-05i,0.00039012-0.00029434i,0.00072199-0.00055746i,0.00038144-0.00054397i,-0.00060466-0.00059433i,-0.00038682-0.00045629i,0.00021738+0.00025201i,0.00029821+0.00033066i,0.00070308-0.00034276i,0.00073688-0.00012117i,0.00028213+0.00023113i,-0.00059728+0.00019668i,-0.0012802-5.6098e-07i,-0.0010739-0.00047246i,-0.00031655-0.00051174i,0.00017999+0.00031146i,-1.3859e-06+0.0018822i
-0.00027943+0.0001373i,-0.00014746-0.00072359i,0.00098617-0.00059952i,0.001334+1.4439e-06i,0.00071495-0.00016598i,-8.1118e-05-0.00015726i,-0.00065087+0.00044689i,-0.00022182+0.0007216i,-0.00017609+0.00024107i,-0.00040095-0.00027032i,-0.00081899+2.4722e-05i,-0.00067406+0.00021723i,-0.00044253-0.00033865i,-0.00054742+0.00018835i,-0.00012564+0.0011975i,5.8752e-05+0.0010916i,-0.00022197+0.00039096i,-3.1099e-05-0.00024938i,-0.00024101+0.00048273i,-0.00035803+0.0012i,-0.00017829+0.00075641i,0.00011745+0.00022786i,0.00047462+0.00015744i
0.00053828+0.00038599i,0.00041828+0.00033598i,0.00072442+9.9634e-05i,0.00025115-0.00063053i,-0.0006465-0.0016474i,-0.0010689-0.00033411i,-0.00088008+0.00049316i,0.00012497+0.00032365i,0.0002499+0.00064941i,-0.00032749+0.00032719i,-0.00065304+0.00033179i,-0.00065673+0.00074017i,-0.00020194+0.001008i,0.00011475+0.0013723i,-0.00039205+0.001054i,4.484e-05-5.2479e-05i,0.00047185-0.00060116i,-0.0003556-0.00079663i,-0.00089964-0.0010394i,-0.0003791-0.00081547i,-5.1958e-05-0.00054204i,-0.00043733-0.00045679i,0.0001372-0.00014029i
-0.00028964-0.0013923i,0.00084607-0.001188i,0.0015073-0.0016885i,0.00074764-0.0016455i,0.00010137-0.0016795i,-0.00055185-0.0012537i,-0.0007979-0.00042153i,-0.00095394-0.00016491i,-7.7047e-05-0.00022719i,0.00089724+6.872e-05i,0.00041866+0.00025988i,-8.9812e-05-0.00014211i,-0.00065511-0.00048879i,-0.0010501-0.00011597i,-0.00018219+0.00032783i,8.6024e-05+0.00069421i,0.00026566+0.00084218i,-0.0002046+0.0007242i,-0.00080114+0.00030261i,2.3688e-05+4.0049e-05i,0.0001256+0.00016302i,0.00014956-0.00024775i,-0.00023069-0.00021446i
-0.0013399+0.0012316i,-0.0013781+0.00066424i,-0.00085674+0.0010211i,0.00097782+0.0016369i,0.0025462+0.001146i,0.0017863-2.761e-06i,0.00047981-0.0003737i,-0.00062866-5.4613e-05i,-0.00063497-0.00046395i,-0.00015454-0.0012072i,-0.00025134-0.0014521i,-0.00019971-0.00091464i,-0.00022646-0.00025165i,-8.8023e-05-0.00020456i,-0.00011648+0.00012652i,-0.00011957+0.00068956i,0.00022721+0.00062413i,-0.0001431+0.0003255i,-0.00028459+0.00021064i,0.00014089-7.2707e-05i,-0.00012194+0.00015845i,-0.00032162+0.00038301i,-0.00028263+5.8546e-05i
-0.0008063-0.0015392i,0.00011451-0.00099013i,0.00065994-0.00023439i,0.00084802+0.00013856i,0.0010737+0.00063689i,0.00036425+0.0001354i,9.8048e-05-0.00023308i,0.00028656+4.0372e-05i,5.8825e-05-0.00015291i,0.00021823-0.00041152i,0.0004263-0.00049322i,0.00077591-0.00073167i,0.0006706-2.8369e-05i,0.00045016+0.0012008i,0.00019864+0.0013112i,-0.00030219+0.00066913i,8.0282e-05-0.00048542i,-0.00016413-0.00068214i,-0.00051966-0.00028406i,-0.00029348-0.0001979i,-2.8577e-05-7.5808e-05i,-0.00057271+8.9844e-05i,-0.00094945-9.3714e-05i
0.00017231+0.0013335i,-0.00032681+0.00054289i,0.00076638+0.00011936i,0.001741-0.00072621i,0.001476-0.001471i,0.00040908-0.0014799i,8.3351e-06-0.00028341i,-4.1537e-05+0.00047528i,5.7113e-05-4.9004e-05i,0.00061674+0.00010897i,0.00040245+0.00017492i,-0.00029388-0.00041173i,-0.0013064-0.00029696i,-0.0016356-2.7693e-06i,-0.00091988+0.00074683i,-0.00065715+0.0010044i,-0.0010608+0.00012006i,-0.0014468-0.000263i,-0.0010139-0.00027906i,0.00021292+0.00019741i,0.00072547+0.00085889i,0.00047568+0.00037421i,-7.4374e-05-0.00014891i
-0.00044344+0.0016747i,0.00043244+0.00207i,0.0002156+0.0016643i,0.00067867+0.00065294i,0.00080731+0.00020686i,8.5303e-05+0.00043447i,0.00068279-0.0002187i,0.0003817-0.0015425i,-0.0007317-0.0015371i,-0.00069864+6.081e-05i,-6.3412e-05+0.00053478i,0.00055509+9.3588e-05i,-0.00013158+0.0004868i,-0.00045885-5.8148e-05i,-0.00015192-0.00025041i,-0.00038995+0.00013027i,0.0004684+0.00031138i,0.00059194+0.0009772i,-0.0003286+0.00042977i,-0.00041735+9.2438e-05i,-0.00013734+0.0010753i,0.00023022+0.0012063i,0.0001674+0.00049899i
-0.00060526+0.0003286i,-0.00042604-1.9742e-05i,-0.0005506-0.00091458i,0.00099595-0.00073891i,0.0016911-2.7364e-05i,0.00026165-0.00031868i,-0.00028083-0.00050089i,-2.5358e-05-0.00076388i,-0.00014109-0.00090074i,-7.6399e-06-0.00055183i,0.00028391+0.0001842i,0.00051721+0.00071973i,0.00052097+0.0007348i,-0.00034085+0.00046699i,-0.00060766+0.000457i,-0.00026406+0.00056478i,-0.00041439+0.00084824i,-0.0001953+0.00032875i,0.00014859-0.00048829i,-0.00027453-0.00044491i,-0.00070215-0.00019687i,-0.0008184-0.00022622i,-7.3314e-06-0.00047566i
6.9455e-05+0.00065923i,0.0010719+0.00058673i,0.0016071-0.00017071i,0.0013823+0.00011471i,0.00096079+0.00061238i,0.00056753+1.2372e-05i,0.00045707-0.00056076i,3.4864e-05-0.00080732i,-0.00022821-0.0005433i,-0.0002211+0.00014845i,-0.00051473+0.00042738i,-0.00068504+6.4802e-05i,-0.0001069-4.2636e-05i,1.5253e-05-0.00015059i,-0.00038388-0.00026532i,-0.00047608+0.00027911i,1.4368e-05+0.00092197i,-7.5583e-05+0.00071321i,-0.00030775-0.00012941i,-0.00043996-0.00051613i,-0.00073796-0.00026869i,-0.00063546+4.9683e-05i,-0.00055291+0.00046069i
-0.0020085+0.0019407i,-0.0017412+0.0024948i,-0.00051959+0.003961i,0.00077243+0.0030839i,0.0019588+0.00080132i,0.0016872-0.00012291i,4.4821e-05-0.00033423i,-0.00026223-0.00036i,-0.00017059+0.00022423i,3.1298e-05-3.04e-05i,0.00090156-0.00070096i,0.0012454-0.00098001i,0.0011044-0.00074286i,0.00055875-0.00027807i,-3.8205e-05+0.00049677i,9.4137e-05+0.0013772i,0.00028255+0.00040264i,1.4326e-05-0.00055466i,-0.00021825-0.00063215i,-0.00063256-0.00074339i,-0.00061904-2.2339e-05i,0.00051568+0.0011046i,0.001065+0.0019034i
0.0008782-0.0010629i,0.0006527-0.0017172i,0.0015295-0.0020119i,0.0021488-0.002069i,0.0020438-0.00075464i,0.0010061+0.00070274i,-0.00013183+0.00062737i,-0.00025399+4.398e-05i,0.00031129-0.00062868i,0.00051343-0.0011866i,-0.00052087-0.0012658i,-0.0011422-0.00079643i,-0.00012026-1.8964e-05i,0.00013084+0.0007388i,-0.00020823+0.0010734i,-0.00019779+0.0010456i,-0.00027529+0.00057778i,-0.00011849+0.00022724i,-0.00027755+0.00036448i,-0.00067332+0.00022141i,2.4641e-05-9.8463e-05i,4.3324e-05-0.00021753i,-0.00036009+0.00024103i
0.0013075-0.0039284i,0.00042531-0.0026358i,-0.0012243-0.0012234i,-0.00093005-0.00019819i,-0.00044361+0.00063649i,-0.0004292+0.0003487i,0.00043013-3.9206e-05i,0.00049357-0.00063205i,-0.00052354-0.0010796i,-0.0012265+5.6543e-06i,-0.0012222+0.0015798i,-0.00057676+0.001861i,8.3317e-05+0.0011328i,0.00051098+0.00022759i,0.00067448+0.00025042i,0.00014295+0.00051178i,-0.00038907+0.00082272i,-0.00060636+0.00087327i,-0.0013559+0.00090485i,-0.0015825+0.00063743i,-0.00073878+0.00090076i,-0.00063681+0.001095i,-0.00037336+0.0013127i
-0.0016917+3.7477e-05i,-0.0019699-0.00041004i,-0.0019585-0.00048506i,-0.0021875-0.00021562i,-0.0013102-0.00030396i,-6.3419e-05-9.9124e-05i,0.0010736+0.00016697i,0.00071253+2.5989e-05i,-0.00053047-0.00035864i,-0.00048566-0.0002134i,0.0002526-0.00058536i,0.00039371-0.00071363i,-0.00011398+0.00044008i,-0.00048225+0.0014454i,-0.00021448+0.00109i,-9.544e-05+0.00040684i,-6.8236e-05+0.00037467i,-0.00023159+0.00035597i,-0.0010388-0.00014158i,-0.0013539-0.00028621i,-0.00027263+0.00016955i,0.00056388+0.00043789i,0.00028958+0.00056914i
-0.00066371-0.00017244i,-0.00099304-0.00040911i,-0.0013572-0.00056491i,1.1465e-05-0.000294i,0.0014905-0.00022229i,0.00118-0.00036981i,0.00078778-0.00051366i,0.00048265-0.00033692i,-0.00019854-0.00022939i,-0.00037289-6.7098e-06i,0.00023526-0.00012046i,-9.4063e-05+0.00032536i,-0.00028204+0.00070053i,-0.00046375-0.0005076i,-0.00028649-0.00096146i,0.00058993-0.00040994i,0.00037781+0.00034302i,-0.00040954+0.00031928i,-0.00087287+0.00035843i,-0.00019159+0.0003388i,0.00071021-1.4655e-05i,9.5421e-05-0.00026755i,-0.00017581+0.00016075i
-0.0019569-0.0013972i,-0.0011522-0.00082331i,-0.0017656-0.00028574i,-0.0013904+0.00016304i,-0.0005247+0.00067289i,0.00028868+0.0008008i,0.00010634-0.00018111i,-1.2298e-05-0.0007182i,-0.0004721-0.00019541i,-0.00040677+0.00034654i,0.00033763+0.00067027i,0.00033505+0.00058437i,0.00020825+0.00017419i,0.00028531+7.9213e-05i,0.00065229+0.00042385i,0.00046294+0.00060968i,0.00036861+0.00045441i,0.00057336+0.00038743i,0.0006353+0.00028579i,0.00043706+0.00011885i,4.8144e-05+6.2599e-05i,-0.00059342+3.7399e-05i,-0.0012148-1.3047e-05i
-0.0015642-0.0011382i,-0.0026155-0.00018378i,-0.002567-0.00053615i,-0.0015968-0.00014888i,-0.00058727-3.115e-05i,0.00040194+0.00019854i,0.00048336+0.00020712i,-0.00014715-0.00033446i,-0.00036916-0.00063531i,-0.00016958-0.00055804i,0.00085387+0.00011269i,0.0011419+0.0010546i,0.0012784+0.0010221i,0.00049282+0.00042373i,-0.00050349+0.00050528i,4.7815e-05+0.00074626i,-7.1246e-05+0.00036507i,-0.00089479-0.00031585i,-0.00086769+0.00022875i,-0.00082095+0.00090144i,-0.0011284+0.00059463i,-0.0013199+0.00013196i,-0.00065513+0.00044567i
0.00024889+0.0026911i,0.0012215+0.0024403i,0.0031218+0.002883i,0.0032648+0.0016567i,0.0022221-0.00048258i,0.00068107-0.00060719i,0.00028329+0.00042016i,0.00050385+0.00080314i,-0.00016155+0.00085436i,-0.00049396+0.00073767i,-0.00034608+0.00015484i,-0.00010315-0.00027671i,-0.0001688+0.00015676i,-0.00031205-0.0005273i,-0.00038096-0.00095648i,-0.00022333-0.0004079i,0.00020284-3.1249e-05i,0.00055921+0.0003123i,0.00016052+3.0092e-06i,-0.00060102-0.00053153i,-0.0006494-0.00074144i,-9.9862e-05-0.00055909i,0.00061149-0.00084236i
0.00022263+0.00042732i,0.00068389+6.494e-05i,0.00048791-0.00046962i,0.0011989+0.00010733i,0.0014496+0.00057092i,0.00063646+0.00048624i,4.8982e-05+0.00027651i,-0.00038879-0.00029479i,-0.00040247-0.0011065i,-0.00032694-0.00083254i,-0.00021141-0.00030115i,0.00043636+0.00024952i,0.00073919+0.00060303i,0.00032693+0.00048542i,-0.00077914+0.00028183i,-0.0012969-0.0002769i,-0.00083354-0.0005632i,-0.00048065-0.00091915i,-0.00054926-0.00091148i,-0.00072862-0.00015053i,-0.00050774-0.0001715i,0.00039706-0.00040633i,0.0007359-0.00045221i
-0.0025406+0.0018923i,-0.0021089+0.0017172i,-0.00035413+0.0035945i,0.0012536+0.003889i,0.001478+0.0025004i,0.0007569+0.00011221i,-5.6745e-06-0.00027341i,5.7198e-05+0.00055381i,-0.00017922+0.00011804i,-0.00031548+0.0001649i,-0.00030536-0.0002703i,0.0002173-0.00070705i,0.0001603-0.00042497i,-0.00061021-0.00075522i,-0.00059095-0.00035591i,-7.4274e-05+0.0007119i,2.8273e-05+0.00073498i,0.00046077+0.00044933i,0.00046082+0.00067044i,-0.0004375+0.00074719i,-0.0011262+0.00093588i,-0.00064775+0.00011132i,-0.00031525-0.00041291i
0.0011733+0.00039041i,0.0012504-0.00024565i,0.0013842-0.00080341i,0.001917-0.0015271i,0.0019661-0.0018968i,0.0011679-0.00091482i,0.00036446+0.00036768i,-2.042e-05+0.00052504i,0.00014503-0.00012116i,0.00045633-0.0004219i,0.00025037-0.000666i,-0.0002683-0.00085485i,-0.00035134-0.00058847i,-4.1883e-05-0.00047745i,-3.9274e-05-0.0001018i,-7.8581e-05+0.00062959i,-0.00056051+0.00063389i,-0.001243+0.00058293i,-0.00091028+0.00012301i,-0.00058863-4.1459e-05i,-0.0009405+0.00061011i,-0.00080853+0.00024901i,0.00034247-0.00042206i
0.0011391-0.00036795i,0.0015198-4.5738e-05i,0.0025361-0.0012666i,0.0022897-0.002619i,0.0013893-0.0016437i,0.00041171-6.662e-05i,-0.00050593+0.00022517i,-0.00080264-0.00029001i,-0.00066819-0.00080612i,0.0003027-0.00014415i,0.0005276+0.00015153i,-0.00052548-0.00045993i,-0.001617-0.00063458i,-0.0012042-0.0008792i,-0.00060823-0.00059361i,-0.00065327-0.00012282i,0.00036686+0.00014621i,0.00022873+0.00069734i,-0.00048085+0.0011466i,-0.000717+0.00080634i,-0.00070842+0.00024701i,-0.00059148+0.00033505i,-0.00037399+0.0001629i
-0.0012186-0.0019343i,-0.0016371-0.0025991i,-0.00099505-0.0019855i,0.00058737-0.00037074i,0.00020521+0.00070031i,-0.00078968+0.00097068i,-0.00065669+0.00048297i,-0.00087889+1.9206e-05i,-0.00068049-0.00019038i,-0.00017634-0.0005218i,-0.00026745-0.00039941i,-0.00092036+0.00035028i,-0.00042683+0.00063208i,-0.00013397+0.001161i,-0.00074966+0.00066218i,-0.00056484+0.00030272i,0.00017874+0.00031299i,0.00062166+0.00010648i,-0.00034057+7.0932e-05i,-0.0010318-8.6956e-05i,-0.0005105-0.00063304i,5.3894e-05-3.7291e-05i,-1.9597e-05+0.0011302i
0.00016377-0.0024341i,-0.00083486-0.0012975i,-0.0018365-0.00127i,-0.0011439-0.001952i,0.00041822-0.0016077i,0.00088851+0.00020581i,-0.00013545+0.00059679i,-0.00096665+0.00032488i,-0.0007313-9.375e-05i,-0.00031525-0.00064811i,-0.00058503-0.00037743i,-0.00037035+0.00038962i,0.00043662+0.0010797i,0.00085445+0.00076072i,0.00020111+0.0008949i,-0.00018843+0.0010473i,-9.1578e-05+0.00040744i,-1.4843e-05-5.1449e-05i,-0.00026153+0.00033432i,-0.00073817+0.0011097i,-0.0011425+0.00092217i,-0.00055313+0.00062165i,0.00054664+0.00066977i
0.00051655-0.003244i,0.00034929-0.0030738i,-0.00074323-0.0025744i,-0.00078419-0.0023594i,-0.00085571-0.001256i,-0.00094396+0.00039885i,-2.9361e-05+0.0010861i,0.00083603+0.00071169i,0.00033301-1.6604e-05i,-0.00027362-0.00046785i,-0.00047803-4.0215e-05i,-0.00088615-0.00028184i,-0.00030071-0.00043078i,0.00055366+0.00023575i,7.4101e-05+0.00064107i,-0.00020518+0.00054106i,-0.00012016+0.00064758i,-0.00068516-6.6205e-05i,-0.00069868-0.0010036i,-0.00046484-0.00066028i,-0.00048241+0.00015566i,-0.00024005+0.00053162i,-0.00051369+0.00044695i
0.0042717+0.00050708i,0.0049165+0.00081822i,0.0055638-0.00083093i,0.0040038-0.0028851i,0.0016162-0.0032626i,-0.00036582-0.0018779i,-0.00083792-0.00031397i,-0.0005533-7.0663e-05i,-7.0958e-05-0.00052525i,0.00082757-0.00063574i,0.00083276-0.00084528i,-0.00072218-0.00091029i,-0.0015989-0.00068218i,-0.00092582-0.000348i,-0.00070685+0.00023441i,-0.00072856+0.00068472i,-6.9622e-05+0.0008582i,-0.00035087+0.0014201i,-0.00099646+0.0010195i,-0.0014155-0.00016932i,-0.00094917+0.00035591i,0.0001212+0.0008814i,0.00064228+0.00016971i
-0.00054211-0.00058952i,-0.00045876-0.00027571i,-0.0004442+7.5742e-05i,0.00029305-4.8025e-05i,0.00093205-0.00037923i,0.0011045-0.00037387i,0.00067158+0.0001719i,0.00060037+0.00021817i,0.00061459-0.00041878i,-3.0964e-05-0.00043288i,-0.0001391-0.00062938i,0.00073862-0.00022755i,0.00099777+0.00086369i,0.00072497+0.00029186i,0.00064587-0.00017624i,-0.00074498-0.00017201i,-0.0011114-0.00043446i,-0.00014125-0.00069941i,0.00028875-0.00027461i,-0.00023286-0.00023988i,-3.1985e-05-0.00087885i,0.00020926-0.00024729i,-0.0003711+0.00097743i
-0.0019285-0.0027857i,-0.0013319-0.0030883i,-0.0018119-0.0018274i,-0.0015841-0.0010343i,-0.0011719-0.00031923i,-0.0014078+0.00035037i,-0.00083929+0.00047616i,-1.2122e-05+0.00030242i,0.00015164+9.5745e-05i,-7.9298e-05+0.00022061i,-0.00020345+0.00071496i,-9.8872e-05+0.0011872i,-0.00019321+0.0007322i,-0.00036357+0.00022247i,-0.00026043-3.3083e-05i,-0.00054743+0.00013992i,-0.00018896+0.00063322i,0.00081865+0.00044499i,0.00088715-2.6717e-05i,-0.00033786-0.00010676i,-0.0008302+0.00016061i,-0.00053006+0.00055209i,-0.00092585+0.00077414i
0.00070525+0.00098204i,0.00069186+0.0010848i,0.001316-5.5512e-05i,0.0016176-0.00075684i,0.0018095-6.9739e-05i,0.00084277+0.00051278i,0.0006229+0.00052509i,0.00092254+9.1841e-05i,0.00067847-0.00063029i,0.00035958-0.00061334i,3.6707e-05-0.00038201i,-0.00029066+0.0002943i,-0.00030443+0.00083748i,4.7919e-05-5.3824e-05i,0.00052773-0.00042203i,0.00074049+0.00012345i,0.00020373+0.00041118i,7.8205e-05+0.00030785i,0.00072292+0.00058128i,0.00071886+0.00041949i,0.00011636-0.0002119i,0.0002747+8.3185e-05i,4.528e-05+0.00046825i
-0.001433+0.0014152i,-0.00046626+0.0025187i,0.00075747+0.002596i,0.0012281+0.0018953i,0.0010223+0.00043877i,0.00071859+0.00031872i,-6.3733e-05+0.00080337i,-1.5608e-05+0.00038131i,-7.6717e-07-0.00047807i,-0.00016579-0.00042624i,0.00030503+0.00011195i,0.00059953-9.4613e-05i,0.00068508-0.00023828i,0.00029308+0.00055147i,-7.2378e-06+0.0008692i,0.00012244+0.00028669i,-0.00057288-5.6764e-05i,-3.72e-05+0.00041804i,0.00058086+0.00098421i,-0.00023123+0.00045939i,-0.00032952-0.0001262i,6.5063e-05-0.00039745i,-0.00028719+0.000452i
-0.0003714-0.00040294i,-0.0014167-0.00019006i,-0.00083663-0.0004874i,0.00020825-0.00097566i,-2.2577e-05-0.00075983i,-0.0007665+0.0002475i,-0.00090194+0.00024875i,-0.00093783+7.134e-05i,-0.00083438-3.3574e-05i,-0.00041576+0.00012119i,-0.00030952+0.00061276i,9.9315e-05+0.00011354i,0.00082791-9.9147e-05i,0.00052003+0.00065612i,-0.00010656+0.00088182i,-0.00042064+0.0012339i,-0.0003197+0.001783i,-0.00060845+0.0019729i,-0.00083933+0.00056653i,-0.00046593-0.0003711i,1.8561e-05-3.3013e-05i,-0.00011156+0.00017837i,-0.00024563+0.00017242i
