-0.002524+0.0022812i,-0.0026993+0.0017192i,-0.0022636+0.0017962i,-0.001536+0.0013225i,-0.0011266+0.00070565i,-0.0015046+0.00025458i,-0.0013818-9.0859e-05i,-7.3387e-05-0.00063788i,0.00079791-0.00040056i,0.00076724+0.00043627i,0.00088099+0.00059522i,0.0013763+3.2338e-05i,0.0018523-0.00017506i,0.0009572-0.0005653i,0.00038985-0.0014555i,8.767e-05-0.00069956i,5.4001e-05+0.00029373i,0.00052913-0.00055767i,-8.6207e-05-0.00064769i,-0.0013094-8.3308e-05i,-0.0011432+4.1621e-05i,-6.6713e-05+0.0005104i,0.00036593+0.00066175i
-0.00049271-0.00013092i,-0.0014474-0.0010013i,-0.0015503-0.0013321i,-0.0014542-0.00051163i,-0.0012934-0.00023951i,-0.0014627-0.00012189i,-0.001259+0.00071661i,-0.0005697+0.0013955i,-0.00041036+0.00090091i,-0.00042869-0.00019045i,-0.0010049+2.3513e-08i,-0.00098448+0.00013076i,0.00023323-0.00012267i,0.00077732+0.00014587i,-0.00019342+0.00039665i,-0.0015728+0.00055985i,-0.0013892-0.00042682i,-0.00033398-0.00098526i,0.00024463-0.00050065i,0.00022833-0.00060238i,-0.00015979-0.00095725i,-0.0003517-0.00063002i,-2.1103e-05+0.00038183i
-0.0025914-8.2264e-05i,-0.0028849+0.00070422i,-0.0022165+0.0019373i,-0.00074479+0.0022809i,0.00037058+0.0017933i,0.00042005+0.00072612i,0.00045982-0.00018263i,0.0005815-0.00019171i,0.00034462-0.00056841i,-0.00020653-0.00039779i,-0.0002509+0.00069523i,0.00080175+0.001194i,0.00099258+0.00069448i,0.0010461-0.00018276i,0.0017068-0.00030679i,0.00087509+0.00018563i,-0.00014504-0.00028807i,9.4793e-05-0.0010998i,0.0003618-0.0006996i,0.00015873-0.00018656i,-0.0001819-9.8754e-06i,-0.00034999-0.00017651i,-5.7765e-05-0.00011031i
0.00055456-0.00049416i,0.00021934-0.00061567i,0.00085335-0.00016512i,0.0019403-0.00028754i,0.0023271-0.00029118i,0.0015944-0.00034612i,0.0007792-0.00058411i,-5.801e-05-0.00046454i,-0.00097461+0.00023202i,-0.00074612+0.00053693i,-8.9775e-05-0.00071877i,-0.00010903-0.0013879i,-0.00040684-0.00061149i,-0.0005865-0.00018403i,-8.9901e-06-0.00038637i,0.00026716-0.00058392i,-0.00034558-0.00047319i,-0.00049825-0.00038706i,-0.00095366-0.0006406i,-0.0010746-0.00058469i,-0.00022371-0.00058623i,-0.00011581-0.00039967i,-0.00082581-0.00074903i
-0.00047915-0.00035274i,-0.0015611+0.00067948i,-0.0026853+0.0016914i,-0.0017585+0.0016425i,-0.00029557+0.0012277i,0.00027261+0.00033696i,8.58e-05-0.00089238i,-0.00034177-0.0011302i,-0.00012178-0.00071467i,0.00032227-0.00057853i,0.00053069-0.00029144i,0.00026146+0.00024191i,-1.0252e-05+0.00068113i,-0.00091139+0.00056802i,-0.00095933+0.00014997i,0.00021978+0.00032336i,0.00049731+0.00012878i,0.00016389+0.00064898i,-0.00023279+0.0011219i,-0.00054387+0.00034189i,0.00016368+0.00047636i,0.00083091+0.00050847i,0.00091684-0.00018036i
0.002537+0.001462i,0.0026756+0.00087676i,0.0034056+0.00071407i,0.0029623+0.00034947i,0.0011868-0.00035092i,-0.00092115-0.00020679i,-0.0013104+0.00054226i,0.00019069+0.0012576i,0.00024198+0.00062537i,-0.00058893-0.00041388i,-0.00088714-0.00074728i,-0.00036279-0.00054711i,-0.00021704-0.00010527i,-0.00038524+0.00024531i,-0.00083591+0.00041695i,-0.0013307+0.00028558i,-0.00093435+0.00025496i,-0.00058803+0.00041882i,-8.3582e-05-0.00012836i,0.00033282-0.00073879i,0.00039826-0.0012226i,0.00063579-0.00065908i,0.00050228+0.00028942i
0.0019549-0.0023325i,0.0016323-0.0025521i,0.00075931-0.0017023i,0.00048579-0.00060184i,0.00031747-0.00061597i,-2.4576e-05+0.0001104i,0.00044295+0.00086289i,0.00087226+0.00059588i,0.0006825+0.00030396i,0.0014225+0.00063356i,0.00097179+0.00104i,-0.00014983+0.0010371i,-0.00087844+0.00055412i,-0.0010977+0.00031134i,-0.00074134-8.9023e-05i,0.00013162-0.00045133i,0.00041702-5.3485e-05i,-0.00026802+9.6134e-05i,-0.00042832-4.5125e-05i,0.00042498-0.0002138i,0.00076854-0.00012273i,-0.00015925+5.7548e-05i,-3.8559e-05+0.00029453i
-0.00010821+0.0012055i,-0.00046134+0.0011861i,-0.00072774+0.001029i,-0.0003969+0.0011712i,0.00017587+0.00062227i,0.0010322-8.3718e-05i,0.0014551-0.00031418i,9.8318e-07-0.00056533i,-0.0012621-0.00090431i,-0.0012556-0.00047074i,-0.00040591+0.00012637i,0.00075239-1.2713e-06i,0.0007038-7.3094e-05i,0.00058392+6.6623e-06i,0.00067035-0.00022106i,0.000291-0.00056977i,0.00018823-0.00038715i,-3.9594e-05-0.00035379i,8.2636e-05-0.00024479i,0.00014498-0.00079397i,-0.00067616-0.0012306i,-0.00050222-0.00097318i,0.00054992-0.00025551i
-0.0025373+0.00012905i,-0.0019751-0.00011111i,-0.00036276+0.0014744i,0.00055686+0.001861i,-2.8866e-06+0.0003416i,-0.00029849-0.00039909i,-7.8295e-05-0.00048347i,0.00021371-8.7616e-05i,7.8754e-05+0.00040622i,-0.0010196+0.00051526i,-0.0011881+0.00037408i,-0.00043887+0.00076488i,0.0001045+0.00046101i,0.00024927-0.00032772i,0.0003796-0.00024809i,0.000159-0.00014186i,2.9152e-06+6.3418e-06i,0.00033917+0.00063159i,0.00029934+0.00024037i,-0.0003486-0.00028465i,-0.00040204+0.00011074i,-0.0001986+0.00034054i,0.00045974-0.00011473i
0.0013789-0.0028458i,-0.00016847-0.0032429i,-0.00092019-0.0024085i,-0.00055063-0.0016785i,-0.00051929-0.0016301i,-0.0008903-0.0015243i,-0.00040358-0.00069664i,4.8821e-05+5.7366e-05i,-0.00014384+7.7585e-05i,8.8221e-05+0.00032267i,0.00042019+9.7614e-05i,0.00018302-0.00049505i,-6.2109e-05+5.8358e-05i,0.00082735+0.00027676i,0.00091376-0.00042161i,0.00025141-0.00061699i,0.00034114+0.0001187i,0.0006826+0.00056956i,0.00082692+0.00045504i,0.00021636-0.00023303i,5.3812e-05-0.00064465i,0.00069114+0.00010001i,0.00019159+0.00069687i
-0.00074228+0.0015187i,-9.9032e-06+0.0024111i,0.0003154+0.0026653i,-0.00044386+0.0018124i,-0.00030475+0.00096013i,0.0001733+0.00086914i,7.9314e-05+0.00058074i,0.00028272+0.0004971i,-6.9464e-05+0.00027077i,-0.00016245-9.2709e-05i,0.00033846+0.00034621i,-0.00042373+0.00037433i,-0.00065965-0.0003235i,-0.00034968-0.0005822i,-0.00049486-2.2421e-05i,-0.00019125+0.00041745i,-5.5843e-05+0.00064648i,0.00013438+0.00040567i,1.9389e-05+0.00043037i,-0.0001817+0.00061303i,0.00014128+0.00058182i,-2.3266e-05+0.00081658i,-0.0011302-0.00012863i
0.00012651-0.00099072i,0.00099575-0.00058448i,0.0012804+0.00012487i,0.0016339+0.00080489i,0.001724+0.00069443i,0.001147-0.00025873i,1.9715e-05-0.00096917i,-0.0015161-0.0010378i,-0.0010187-0.0008915i,0.00035594-0.00044277i,0.00033276+0.0003561i,0.0003484+0.00075423i,0.00043107+0.00065869i,0.0004011+0.00010353i,0.00079612-0.00045644i,0.00087227-0.00064414i,0.00083947-0.00049165i,0.00040867+0.00013228i,-0.00099162+0.00027507i,-0.0011624-0.00023824i,-0.00055526-4.4153e-05i,-0.00045166+0.00050329i,-0.0008862+0.00075557i
-0.00075002+0.0018006i,-0.00040894+0.0011957i,0.0012005-6.7163e-05i,0.0012676-0.0011114i,0.00018217-0.00046089i,-0.00028325+0.00037729i,-0.00055622+5.0302e-05i,-0.00053124-0.00035988i,-0.00035936-0.00018106i,-0.00054578-8.994e-05i,-0.0012224-0.00074582i,-0.0018331-0.00085821i,-0.0014759-0.00069373i,-3.9059e-05-0.001411i,0.0007131-0.0018192i,0.00094002-0.00094539i,0.00074044+0.00034798i,-0.00010815+0.00097249i,-0.00097153+0.00030705i,-0.00091597-2.7359e-05i,-0.00034036+0.00018443i,-9.1832e-05-0.00052223i,0.00038112-0.00061185i
0.0015331-0.00064695i,0.00095415-0.0002171i,1.2631e-05+0.00064391i,-0.0013565+0.00035668i,-0.0019721-0.0010776i,-0.0019864-0.0010778i,-0.0011702-0.00018488i,-0.000457+0.00021183i,-0.00039751+0.00025355i,-0.00019764+0.00015703i,0.00048431+0.00029562i,0.00020735+0.00040061i,-0.00048596+0.00071648i,2.6661e-05+0.0002068i,-0.00020227-0.00025547i,-0.00052556-0.00039717i,-9.3707e-05-0.00085125i,0.00010266-0.00048092i,-0.00014225-0.00015778i,-0.00060236-0.00031815i,-0.00047284-0.00024436i,5.8334e-05+7.997e-05i,0.00065803-0.00025585i
0.00029297-0.0026088i,0.00058547-0.0016949i,0.00032449+0.00073925i,0.00091622+0.0029631i,0.0019121+0.0026036i,0.0021709+0.00054401i,0.0018864-0.00044746i,0.0013995-0.0002954i,0.00051904+7.8088e-05i,-0.00041085+0.00024076i,-6.824e-05-0.00019464i,0.0013833+0.00010395i,0.001866+0.00094515i,0.00099024+0.0010113i,0.00023563+0.0013193i,0.00016821+0.00060194i,0.00015353-0.00090192i,-0.00041569-0.00077167i,-0.00037341+0.00021505i,-0.00014233+7.5782e-05i,-0.00038029-0.00031694i,0.00014449-2.6517e-05i,0.00054055+0.00049499i
-0.0022449-0.0028624i,-0.0023733-0.0018132i,-0.0014442-0.00051282i,-0.00072869+0.0011538i,-0.0004737+0.0016657i,0.00083032+0.00087405i,0.0016532+0.00012046i,0.00087276-0.00036301i,-0.00044046-0.00018696i,-0.00087804-0.00023972i,-0.00053167+4.974e-05i,-0.00023785+0.00016627i,0.00032246-0.00022827i,0.00077721-0.00022581i,0.0012317-0.00017189i,0.0016646+0.0002746i,0.0014733+0.00027114i,0.00049423-0.00019292i,0.00038486-0.00034352i,0.00062431-0.00030983i,-6.335e-05-0.00012976i,-0.00036867+0.00047276i,0.00028298+0.00078542i
0.00018556-0.00063401i,0.00075406-0.00052975i,-6.9353e-05-0.00083178i,-0.0010018-0.00039826i,-0.00095531+0.00022208i,-0.00049442+0.00011664i,0.00023042-0.00040525i,-0.00011784-0.0010932i,-0.00072963-0.00080606i,-0.00068105+0.00065071i,-0.00034676+0.0011224i,1.0495e-05+0.00098216i,-0.00011267+0.00084935i,-0.00066205+0.0010151i,-4.3811e-05+0.0008544i,0.00029963+0.00062624i,-0.00040662+0.00033482i,-0.0009984+0.00052331i,-0.00027507+0.00032637i,0.00064965-0.00024387i,0.00018283-0.00023464i,0.00061614+4.1638e-05i,0.0013292+4.4267e-05i
0.0011869-0.0027971i,-0.00052932-0.0030284i,-0.0017387-0.0020084i,-0.0012111-0.00030336i,-0.00020441+0.0012271i,-0.00030288+0.00094093i,-0.00019097+8.1234e-05i,-0.00032741-8.3533e-05i,-0.00045273-0.00035657i,-0.00084132-0.00059556i,-0.0012034-0.00014366i,-0.0010351+0.00057119i,-0.00056502+0.00076289i,-0.00073303+0.00055027i,-0.0010448+0.00038142i,-0.001484+0.00053663i,-0.001146-0.00022119i,-0.00020525-0.00085418i,0.00079437-0.00060501i,0.00069753-0.00040663i,-7.8544e-05-0.00032615i,-0.00016998-0.00028396i,-0.00059323-0.00060196i
0.00081518-0.0012683i,0.00072921+0.00023538i,-0.000558-0.0003237i,-0.00097354-0.0003275i,-0.00074925+0.0003216i,-6.458e-05+0.00028894i,-0.00019997+0.00013478i,0.00018094+3.7905e-05i,0.00053296-0.00017157i,-0.00068882-0.00020822i,-0.00083788+0.0012352i,-0.00064969+0.0017492i,-0.00039101+0.0010081i,0.00048834+0.0011224i,0.0013537+0.0017799i,0.00090823+0.0012156i,-0.00020259+0.00048684i,-0.00032209+0.00044842i,-0.00012704+0.00029116i,4.749e-05-0.00063013i,0.00021069-0.0012688i,-0.00030385-0.00030873i,-0.00076302+4.2124e-05i
0.0010131-0.0014433i,0.00050009-0.0013196i,8.4988e-05-0.001065i,4.2002e-05-9.1558e-05i,-7.5779e-05+0.00090388i,0.00031093+0.00035142i,0.00095175-0.00030898i,0.0010046-0.00021603i,0.00095659-0.00052261i,6.0682e-05-0.00021117i,-0.00042642+0.0006378i,-6.4835e-05-0.0002284i,-0.00023707-3.9752e-05i,-0.00029045+0.00040868i,-1.7714e-05-0.0003554i,-1.6834e-05-0.00068523i,-0.0005331-0.00020845i,-0.00014314+0.00039491i,0.00038896+0.00032103i,3.0343e-05+1.3674e-05i,-0.00017422-0.0001098i,0.00018597-0.00017989i,0.00053147-0.00020314i
-0.0017362+1.6715e-05i,-0.0014157+0.00083249i,-0.00058012+0.00089905i,-3.4194e-05+0.0010831i,-0.00089447+0.00094012i,-0.00091516-0.00029267i,-0.00023626-0.00065217i,-0.00013496-0.00084871i,-0.00060216-0.00056659i,-0.00057079+7.3664e-05i,-0.0001499-0.00019518i,-0.00039576+0.0001251i,-0.00013979+0.00043102i,0.0010755+3.1273e-05i,0.00071465-0.00049759i,-0.00041522-0.0010606i,-0.00040028-0.0006064i,-0.00035116-0.00023815i,-0.00046979-0.00039381i,-0.00060028-0.00031204i,-0.00045399+5.8132e-05i,-0.0006+0.00030619i,-0.00040694+0.00057676i
-0.0010538+0.0014406i,0.00038621+0.0018913i,0.0011864+0.0026111i,0.0011576+0.0014634i,0.0017269+0.00058025i,0.0022869+0.00029476i,0.0013198+7.0576e-05i,7.6189e-05+6.4478e-06i,-0.0006902+4.6316e-05i,-0.00031609-0.00031348i,0.00042003-0.0003377i,0.00049512-0.00031512i,0.00087001-0.00065959i,0.00029357-0.0005164i,-0.00059682-0.00098059i,-0.00073759-0.001574i,-0.00075468-0.0013025i,-0.00064947-0.00071785i,-0.00032681-0.00041822i,9.34e-05-7.0523e-05i,-0.00052891+0.00026276i,9.2212e-05-0.00013363i,0.00085367+4.6016e-05i
0.0029601-0.00023564i,0.002891+0.00015538i,0.0015252-7.5977e-05i,-0.0002515-0.00054447i,-0.0009598+0.00015694i,-0.001078+0.00082602i,-0.00047403+0.00053106i,0.00035559+0.00018909i,0.00010068+0.0001385i,-0.00093173+0.00088507i,-0.00079945+0.00027257i,-0.0006724-0.00064356i,-0.001035-0.00054523i,-0.00058293-0.00052833i,-0.00012422-0.00034257i,5.0845e-05-0.00038784i,-0.0001155-0.00079309i,0.00019402-0.00049597i,0.00027364-0.00054667i,-0.00053802-0.00039759i,-0.0010755-0.00023361i,-0.00064913-0.00048353i,-5.3132e-05-0.00044465i
0.0019551+0.0005551i,0.0020088+0.0011317i,0.00092773+0.0015894i,0.00081892+0.0011583i,0.0006824+0.00026063i,0.00030388-0.00044401i,0.00057061+0.00041612i,0.00062294+0.00072037i,-0.00041306+8.3346e-05i,-0.00072529-0.00034776i,-0.00019887+0.0005359i,-0.00058952+0.00080449i,-0.00061783+0.00035269i,-9.5991e-05+0.00057604i,0.00024326+0.00052597i,2.65e-05+0.00010509i,-0.00035084-0.00071334i,-3.369e-05-0.00070283i,0.00061336+9.153e-05i,0.00056751+0.00035866i,0.00055876+6.3195e-05i,0.00027033-0.00019848i,-0.00011565-1.6375e-05i
-0.001739-9.0052e-05i,-0.0013418-0.00020571i,-0.00016712+0.00068488i,-0.00022357+0.00026286i,-0.00032716-0.00050731i,-0.00016641-0.00070033i,-7.5212e-05-0.00012721i,-0.00089709+0.00029565i,-0.001057+0.00011782i,-0.0004012+0.00015973i,-0.00053461+0.00037563i,-0.00089423+0.00046804i,-0.00058309+0.00046024i,0.00023636-0.00042199i,0.00048307-0.00086058i,0.00045867-0.00069338i,0.00020994-0.00045999i,-0.00023565+0.00018024i,-0.00058443+0.00083419i,-0.0012176+0.00044565i,-0.0012731-0.00032212i,-0.0009346-0.00045629i,-0.00049119-0.00025602i
-0.00029101-0.00046656i,-0.00068791+0.0012582i,5.7984e-05+0.0015256i,0.00061912+0.0011902i,0.00025634+0.00088992i,-0.00025885+0.00059953i,-0.00062428+0.00043153i,-0.0011293+0.00064311i,-0.0019538+0.00076293i,-0.0013518+0.00059915i,-0.0005186+0.00060269i,-0.00032336-2.4157e-05i,0.00032789+9.8842e-05i,0.00069153-0.00013186i,0.00069128-0.0010063i,0.0005806-0.00099306i,0.00031869-0.0006895i,-0.00039433-0.00042466i,0.00020049-0.00049042i,0.00050189-0.0003432i,-0.00070341-7.4189e-05i,-0.00079251+9.6041e-05i,7.5719e-05+0.00035532i
