-0.001024-0.00012925i,-0.0018928+5.8044e-05i,-0.0022852-0.000473i,-0.001709-0.00049685i,-0.001715+0.00050968i,-0.0016267+0.0012373i,-0.001081+0.0020979i,-0.00014993+0.0017111i,0.00069337+0.00080423i,0.0012028-4.1209e-05i,0.0012095-0.00085322i,0.00056752-0.00077782i,0.00079053-6.4705e-05i,0.0010365-0.00023189i,0.00026669-0.00041804i,-0.00027821+0.00071181i,-8.2896e-05+0.001345i,0.00054389+0.00044963i,1.3644e-05-0.0001161i,-0.00050206-0.00056291i,-5.174e-05-0.00035842i,-0.00012739+2.3656e-05i,-0.00039512-0.00060664i
0.00040011+2.5103e-05i,0.00019939+0.00020031i,-0.00034041+0.00028218i,4.092e-05+0.00097659i,0.00086977+0.00056184i,0.0010721+0.00022066i,0.00047905+0.00079853i,-0.00047635+0.0009501i,0.00014882-2.661e-05i,0.0005429-0.0010005i,-9.2381e-07-0.00060529i,-0.0007471+0.00055196i,-0.00014202+0.0012169i,0.00081767+0.00089185i,0.00041788+0.00042191i,-0.00048501-1.5924e-06i,-0.00060315-0.00033978i,-7.6806e-05+0.00015826i,0.00018114+0.00019062i,7.5483e-05-1.2308e-05i,0.00017527+8.1539e-05i,0.00012264-5.9339e-05i,-0.0001102-0.00027876i
-0.00042609+0.0011102i,-8.2109e-05+0.0012967i,0.00024648+0.0012015i,0.00057488+0.00057352i,0.00095896+0.00071182i,0.00052274+0.00067038i,0.00023594+0.00076292i,-0.00013106+0.00080638i,-0.0006267+0.00069405i,-0.00072448+0.00046122i,-9.2476e-06+0.00025875i,0.00019668+0.00044486i,2.0374e-05+0.001159i,0.00055716+0.0014107i,0.00062862+0.00088692i,-0.00010119+0.00032915i,-0.00076546-0.00011942i,0.00019268-0.0009158i,0.0015411-0.0011183i,0.00072251+0.00013552i,5.2251e-05+0.00087772i,1.3643e-05+0.00036859i,-0.00028811-7.3501e-05i
-0.00085006-0.00033443i,-0.0010735-0.00094173i,-0.0010855-0.0011609i,-0.0012917-0.00077215i,-0.00066428-0.00040263i,0.0002833-0.0001826i,0.00017347-0.00078899i,-0.00015633-0.001187i,0.00062381-0.00080847i,0.00080062-0.00057648i,0.00010396-0.00055911i,-0.00054374-0.00080021i,-0.00093309-0.0012583i,-0.00036387-0.00137i,0.00079278-0.0007755i,0.0013343-0.00058123i,0.00054368-0.00025549i,-0.00017161+0.00022552i,0.00017649+0.00035836i,0.00036329+0.00026515i,0.00012237+1.6144e-05i,-6.624e-05+0.00014939i,-0.00033453+0.00018985i
-0.00094575+0.00071675i,-0.0022956+0.0013122i,-0.0021013+0.0021796i,-0.00057829+0.0026684i,0.00059414+0.0014907i,0.00074849-7.2293e-05i,-0.00050319+0.00015137i,-0.0010291+0.00083001i,-0.00038659+0.00024642i,-2.7997e-06-0.00077147i,0.00014496-0.0010772i,0.00024249-0.001146i,-0.00010109-0.0011804i,2.2203e-06-0.0007565i,-0.00010235-0.00045753i,-0.00019938-0.00069369i,-0.00042633-0.00081725i,-0.00081834-0.00045336i,-0.0010937+0.00013369i,-0.00086005+0.00022082i,-0.00038899+0.00014865i,0.00015655+0.00036149i,3.6677e-05-6.2094e-05i
0.0031242-0.0016567i,0.0029844-0.0022211i,0.0013559-0.0019955i,0.00081481-0.00092946i,-0.00015223-6.6193e-05i,-0.00086695-0.00032027i,-0.00012541+2.7562e-05i,0.00056434+0.00070479i,0.00089023+0.00086953i,0.00053333+0.00045497i,4.0356e-05-0.00061025i,9.0634e-05-0.0006556i,0.00020407+0.00012963i,0.00065651+0.0010317i,0.00067401+0.0011747i,-0.00052148+0.00052024i,-0.00057307-0.00023836i,-0.00020622-0.0001504i,0.00028536-0.00052725i,0.0011011-0.000698i,0.00099145-8.2658e-05i,0.00086574-2.3613e-05i,0.00067927-0.00045782i
0.0038768+0.00046681i,0.0038315-0.0006203i,0.0022259-0.0012585i,0.00074931-0.0009733i,0.0003423+0.00044163i,0.0003392+0.0014374i,0.00043245+0.00094551i,0.0010855+0.00051754i,0.0012442+0.00057136i,0.00078326+0.00032747i,0.00068407+0.00022938i,0.00053198+0.00036054i,9.6078e-05+0.00025284i,-0.00051233+0.00010515i,-0.00043242+0.00025785i,-0.00033192-0.00042205i,-0.00016809-0.0012228i,4.492e-05-0.00085947i,-0.00063726-0.00018066i,-0.00019717-0.00048153i,0.00045902-0.00077244i,0.00017109-0.00061847i,-0.00010343-0.0003236i
-0.0034467+0.0031547i,-0.0032542+0.0042637i,-0.0021957+0.0040272i,8.1459e-05+0.0025189i,0.0013731+0.0019402i,0.00061863+0.00094514i,-0.00042149-0.00044585i,-0.00053727-0.00055003i,-0.00047286+4.2639e-05i,-6.4126e-05+2.7175e-05i,0.0011255-0.00054194i,0.0011841-0.00031351i,0.00024055-0.00030559i,-0.00025286-0.0009066i,5.9015e-05-0.00066776i,0.00033487-3.9902e-05i,0.0002043+0.00053723i,0.00023571+0.00068232i,-0.0002548+0.00045122i,-0.00022581+0.0005917i,-1.3214e-06+0.00089959i,-0.00027796+0.00050817i,-0.00058522+0.00036232i
0.00048339+0.0012389i,0.0010538+0.00049445i,0.0026864+0.00016557i,0.0035747-0.00055994i,0.0023352-0.0017546i,0.00064103-0.0018217i,-0.00014679-0.00061456i,-0.00015556+0.00057349i,0.00031688+0.00075395i,-0.00013179+0.000723i,-0.00017714+0.0010291i,0.00026377+0.00049485i,-0.00030665-0.0010357i,-0.00077763-0.0014782i,-7.6255e-05-0.00069603i,-9.2595e-05-0.00061922i,-0.0010445-0.00092742i,-0.00021849-0.00057455i,0.0005898+0.00020235i,-0.00035059+0.00056174i,-0.0010064+0.0004476i,-0.00058405+0.00080699i,-4.0966e-05+0.00079078i
-0.0005295-0.0008626i,-0.0013909-0.0015753i,-0.00076646-0.001844i,7.3702e-05-0.0010017i,0.00083641-0.00041261i,0.00079954-0.000913i,0.00031618-0.00084203i,-5.8198e-05+8.6548e-05i,0.00019894+0.00015543i,-0.00066349-0.00020001i,-0.0014358-0.0006059i,-0.00087209-0.00062016i,0.00019761+0.00063587i,0.00083225+0.0015308i,0.00057313+0.001044i,0.0006581+0.00036678i,0.00044991+0.00042499i,0.00044893+0.0002728i,0.00041835+0.00076665i,-0.00035664+0.0013136i,-0.00024974+0.00057184i,0.00024938-0.00045667i,-2.7222e-05-0.00016268i
0.0018019-0.0017715i,0.0017858-0.0016476i,0.00011086+1.6524e-05i,-0.0015059+0.00031344i,-0.0018565-0.00037668i,-0.0016231+0.00094564i,-0.00084489+0.0020575i,0.00014477+0.0014977i,0.00014831+0.0006445i,-0.00025489+0.00028455i,-0.00018718+0.00060396i,-2.8784e-05+0.0006008i,0.00038434+0.0010633i,0.00029195+0.0010233i,0.00011072+0.00056423i,0.000284+0.0010195i,0.00024144+0.0013973i,-5.6731e-05+0.00094321i,0.00027199+0.00014263i,2.4965e-05-5.9009e-05i,-0.00031187+0.00029302i,-0.00015962+0.00057996i,-0.0001269+0.00027904i
0.00057383+0.00085864i,0.0015141+0.00021935i,0.002868+0.00070215i,0.0031127+0.0007284i,0.0025983-8.4716e-06i,0.0017759-0.00051488i,0.0014146+0.00095235i,0.0013084+0.0015447i,0.0013669+0.00017896i,0.00094216-0.00025639i,0.00019561-0.00022358i,-0.00079728-0.00059054i,-0.00033138-0.00094065i,0.00016039-0.0011261i,-0.00025133-0.001017i,-2.0363e-05-0.00093372i,0.00067513-0.00019452i,0.00087387+0.00041559i,-0.00025062-0.00027268i,-0.00055029-0.00062399i,0.00059327+2.7375e-05i,0.00061199+0.0004606i,-0.0002136+0.00033397i
-0.0012072-0.001818i,-0.0021378-0.0024595i,-0.0024222-0.0019455i,-0.0012682-0.0011847i,0.00042637-0.00042512i,0.00073473+0.00035737i,-0.00010943+0.00094033i,-0.0005642+0.00065901i,-0.0012925+0.00050348i,-0.0010008+0.00042499i,0.00069283-0.00083958i,0.0011153-0.00083793i,0.00039544-2.347e-05i,-2.3852e-05-0.00036583i,0.00022478-7.4356e-05i,0.00025814+0.0011758i,8.5366e-05+0.0012299i,1.0109e-05+0.00069922i,-0.00045995+0.00087388i,-0.00023825+0.00068333i,0.00035666-0.00015446i,0.00036757-0.00053669i,-0.00032356+0.00014141i
0.0011865+0.00076159i,2.5258e-05+0.00060961i,-0.00019899+0.00070991i,0.00037095+0.00035821i,0.00073079-0.00060206i,-0.00021369-0.00075348i,-0.00055741+2.4657e-05i,-0.00026199+0.0012206i,0.00034071+0.001626i,0.00068313+0.00045967i,0.00021864+0.00011963i,-3.5696e-05+3.7984e-06i,-7.4676e-06-0.0010529i,-0.00043316-0.0014227i,-0.00089424-0.0011673i,-0.00046599-0.00085507i,0.00037052-0.0001904i,0.0003167-0.00015728i,0.00037519-0.00011531i,0.00055006+0.00023616i,0.00042546+0.00075166i,0.00013276+0.00071351i,-3.719e-06+0.00042052i
0.0011752+0.00086771i,0.0015258+8.3944e-05i,0.0011763-0.00092587i,0.0014697-0.00081078i,0.0012643-0.00024063i,0.00045555+0.00070733i,0.00026586+0.00076199i,0.00050044+0.00021177i,0.00096919+0.00031868i,0.00073248-0.00011319i,0.00014715-0.00034092i,-0.00014088-0.00028225i,-0.00013751+6.069e-05i,-0.00030249-0.00012874i,-0.00056545-0.00066302i,-0.0005444-0.00021139i,-0.0004294-9.6127e-05i,-0.0002702-0.00013406i,-9.4715e-06+0.00033977i,0.00023599-5.6501e-05i,0.00021155-0.00042955i,5.5132e-05-0.00041605i,-8.9595e-05-6.3664e-06i
-0.00053357-0.00038465i,-0.0010408-0.00016596i,-0.0014156+4.4044e-06i,-0.0011316+6.2986e-05i,-0.0002157+0.00054463i,-0.00021848+0.0010518i,0.00018764+0.001374i,0.0010914+0.00085333i,0.0011303+0.00010841i,0.0011473-0.00028006i,0.0012909-0.00024499i,0.00071797-0.00014084i,8.891e-05-0.00058823i,0.00020875-8.34e-05i,0.00028405+0.0006123i,-4.5518e-05+0.00045679i,-0.00039725-0.0001478i,6.4429e-05-0.00034799i,0.00021645+0.00050387i,-0.00025504+0.00089396i,-5.5617e-05+0.0004509i,-8.3702e-05+9.0417e-05i,-4.7243e-05+0.00041031i
-0.0026478-0.0012462i,-0.0024028-0.0013084i,-0.00203-0.00099129i,-0.0018552-0.00088422i,-0.0010031-6.9426e-06i,-4.4622e-05+6.7224e-05i,0.00011848+0.00021684i,-0.00028541+0.0013286i,-0.00017641+0.0015151i,-0.00015529+0.000939i,-2.7162e-05+0.00010919i,0.00038026-0.00015628i,0.00045042+5.0404e-05i,0.00027507-0.00013701i,0.00038344-0.00036017i,0.00046693+0.00010708i,0.00026723+0.0004549i,0.00016893+8.2437e-05i,0.0011033-0.00040816i,0.0012825-0.00074187i,0.00038815+4.6784e-05i,-0.00073407+0.0011347i,-0.00071355+0.00056441i
0.00096311-0.001793i,0.001016-0.0025457i,0.0010619-0.0021643i,0.00085117-0.0017695i,0.00057805-0.00077997i,0.0002452+0.0011931i,-0.00020192+0.0019647i,0.00033843+0.0012745i,-0.0002224+0.00037303i,-0.0011839-0.00014274i,-0.000569+0.00040578i,0.00028928+3.8216e-05i,-0.00027516-0.0002448i,-0.001514+1.449e-05i,-0.0013095+0.00032979i,3.5821e-05+0.00010185i,0.0004536-0.00057671i,5.7863e-05-0.00046012i,-0.00026701-0.00030217i,0.00015904-0.00026273i,0.00048882-0.00042724i,-0.00010929-0.0001471i,-0.00065401-0.00042058i
-0.00058329-0.0024843i,-0.00085153-0.0020254i,-0.0017568-0.0010709i,-0.0012061+0.00056013i,-0.00012305+0.001295i,0.00059117+0.0010028i,0.0015995+0.00089946i,0.0014981+0.00042606i,0.0011615+0.00014122i,0.0009265-8.9224e-06i,0.00034064+0.00017827i,0.00042689+0.00032591i,0.0010503-0.00046738i,0.00094104-0.00025856i,0.0011655+0.00071182i,0.00045359+0.00067564i,-8.9086e-05-0.00028268i,0.00014611-0.0006007i,0.00035397-0.00021888i,0.00053189-0.00068375i,1.7295e-05-0.0010211i,0.00017962-0.00089704i,0.00040231-0.00072948i
-0.00038117+0.00046846i,-0.00019955-0.00086425i,-0.00074999-0.0019445i,3.2345e-07-0.00075734i,0.0017744+0.0012079i,0.0024023+0.0016172i,0.0011448+0.0010811i,-0.0001747+0.00040566i,1.2035e-05-0.00063413i,-3.3338e-06-0.00077164i,-0.00033875-0.00040913i,4.7691e-05-1.7983e-05i,0.00053768-1.23e-05i,0.00061557-0.00029774i,0.00035166-0.00049441i,5.0989e-05-0.00083656i,-0.0001655-0.00064343i,-5.5496e-05+4.5108e-05i,-0.00024719-0.00038787i,-0.0010823-0.00063184i,-0.0013612-0.00033577i,-0.00051447-0.00038417i,-0.00023299-0.00051582i
-0.0037448+0.001173i,-0.0029755+0.0023722i,-0.0016783+0.0031067i,-0.00088117+0.002097i,0.00047804+0.0010526i,0.0010332+0.00035811i,0.00043101+0.00044012i,0.00073323+0.00048799i,0.00044852+0.00031965i,1.817e-06-0.00012921i,0.00052062-0.00099182i,0.00084243-0.0011367i,0.0010179-0.0010292i,0.00064178-0.00073786i,0.00013668-0.00068512i,4.3476e-05-0.0012304i,0.00017038-0.00073273i,-9.6208e-05+0.00014809i,-0.0001031+0.0010097i,-0.00024363+0.00091909i,-0.00054779-0.00019881i,-8.7328e-06-0.00055174i,-0.00053554-0.0001509i
-0.00021413-0.0016128i,-0.0005095-0.0011263i,-0.00039009+0.0002333i,-0.00037685+0.001356i,-0.00044706+0.0014277i,-0.00022609+0.00060035i,0.0003301+1.7928e-05i,0.00042607+0.0001028i,0.00016935-1.1032e-06i,-0.00024031-9.3136e-05i,8.8457e-05+3.7503e-05i,0.00085052-0.0005039i,0.0014038-0.00058495i,0.0012356+0.00013682i,0.00093341+0.00037873i,0.00024306+0.00085644i,-0.00023698+0.00071779i,0.00047523+0.00022719i,0.00077295+0.00090318i,0.00043785+0.0005974i,-0.00027583-0.00039963i,5.1729e-05-7.7543e-05i,0.00023477+0.00050121i
-0.00053918-0.0025644i,-0.00094133-0.0034554i,-0.0015395-0.0032016i,-0.00045833-0.00066031i,-4.979e-05+0.00097281i,0.00047351+0.00064264i,0.001323+0.00028826i,0.0010697-0.00036675i,-0.00010324-0.00023068i,-0.0006182+0.00050445i,-0.00027107+0.00028401i,-0.00061975-0.0010748i,-0.00023824-0.0012934i,0.00036557-5.4599e-05i,0.00031443+0.00034616i,-0.00016204-0.00016646i,-0.00030693-0.00054493i,-0.00011665+0.00016519i,-0.00010869+0.00044509i,-0.00078281+0.00019349i,-0.0008233-0.00035201i,-0.0008108-0.001345i,-0.00091564-0.0013082i
0.00063185-7.6775e-05i,-0.00048796-0.00045578i,-0.0015079-4.0762e-05i,-0.0010913+0.00037933i,-7.7343e-05+0.00073783i,0.00052804+0.00042657i,0.00071279-0.00022857i,0.00072304+1.3041e-05i,0.00067087+3.6365e-05i,0.0009022-6.9097e-05i,0.00054956+0.00035838i,0.00029712+0.00014453i,0.00033115-6.1601e-05i,0.00025022+0.00014369i,0.00021101-9.4255e-05i,-9.9257e-05-0.00077905i,-8.6205e-05-0.00078204i,0.00018069-0.00046262i,0.00035544-0.00074722i,0.00055479-0.001149i,2.5116e-05-0.00071519i,-0.0005205+3.7861e-05i,-0.00052414-0.00017672i
-0.00014019+0.0013565i,0.00025929+0.00085967i,0.0009276+0.0011193i,0.00048528+0.0006956i,-0.00012897-5.8636e-06i,1.8589e-05+0.00078773i,0.0001617+0.0012652i,5.5053e-05+0.00087769i,0.00027968+0.0012157i,0.00067761+0.001424i,0.0010049+0.00028961i,0.00063965-0.00033505i,3.0029e-05-0.00082358i,-0.0006089-0.00084486i,-0.00051142-0.00031786i,-0.00025354-0.00019721i,-0.00057093-0.00029219i,-0.00049181-0.00049492i,0.00024476-0.00057737i,0.00059427-0.00061788i,0.00039493-0.00090394i,0.00059835-0.00096148i,0.00052311-0.0006551i
-0.00068827-0.0015096i,-0.00031903-0.0011491i,-0.00056572-0.00038645i,-0.00013216+0.00062739i,0.000241+0.0011224i,0.00060798+0.0001614i,0.00064776-0.00045786i,0.00013047-0.00017106i,-0.00031092+0.00047568i,-0.0003233+0.00066202i,-0.00051741+0.0010195i,-0.00057862+0.0012411i,-0.00043532+0.00070963i,-0.00032646+0.00017656i,0.00066327+0.00019038i,0.00076549+0.00066695i,0.00015683+0.00069396i,0.00040787+0.00047973i,0.00068215-0.00022774i,0.00025257-0.00052705i,0.00045374+6.3607e-05i,0.00078685+2.2017e-05i,0.00042885-0.00057153i
-0.0017362+0.0010809i,-0.0016682+0.00011921i,-0.00090159-0.00052533i,0.00065876-0.00014373i,0.001139+7.3005e-05i,0.0004501-0.00013297i,-0.00054563-0.00036863i,-0.00057576+0.00044641i,-0.00022857+0.00089704i,-0.00018864+0.0007535i,-8.5664e-05-4.2975e-05i,4.5376e-05-0.0013601i,-8.9677e-05-0.0017288i,9.9973e-05-0.00049048i,0.00010913-6.9663e-06i,-0.00011465-0.0005876i,-9.3618e-05-0.00038912i,7.2253e-05+0.00015931i,0.00033842+0.00033636i,-0.00029337+0.00026409i,-0.00096379+0.0006336i,-0.00049054+0.00033768i,0.00030363-0.00050535i
0.002334-0.0025572i,0.002887-0.0023167i,0.0030925-0.0011066i,0.0016781-0.0015607i,0.0009089-0.0024727i,0.0007586-0.0014108i,0.00052278+0.000117i,6.315e-05+5.6927e-05i,-0.00076467-0.0010029i,-0.0010914-0.0011627i,-0.0008718-0.0005524i,-0.00085606+0.00039276i,-0.000653+0.00055568i,-7.6363e-05+0.0003224i,-0.00036685+0.00044235i,-0.00068203+0.00066793i,-0.0003165+0.00028315i,0.00042353+5.344e-05i,0.00032843+0.00037959i,-0.00023625+0.00011909i,-7.2931e-05-0.00037711i,-0.00015561-0.00069354i,-0.00031378-0.0005316i
0.00030578+0.0018673i,0.00030312+0.0038708i,0.0010424+0.0037005i,0.0020757+0.0015216i,0.0013829-9.4604e-05i,0.00022263-0.00096449i,-0.00016158-0.00094042i,-0.00050568+0.00015563i,-0.00028757+0.00097233i,0.0004127+0.00055899i,0.00014776-0.00023521i,-0.00035398-0.00047472i,-0.00088274-0.00027947i,-0.00051271-0.00048448i,0.00060138-0.00098513i,0.00052208-0.0006064i,-0.00020079+0.00034741i,-0.00041783+0.0008577i,-7.3879e-05+0.00082035i,0.00053982+0.00057318i,0.00072384+0.00018323i,0.00021642+2.1324e-05i,8.3874e-05+0.00037162i
0.00041862+0.00017226i,-0.00040015+0.00017979i,-0.00010714+0.00064774i,-7.2311e-05+0.0014292i,-0.00013126+0.00083115i,-0.0003548+0.00010586i,-0.00089328+0.00024461i,-0.0011121+0.00023766i,0.00023079-0.000156i,0.00044737-0.00045954i,-9.6819e-05-0.00048317i,0.00015358-0.00040361i,0.0002366-0.0012311i,-0.00077545-0.0015937i,-0.0017667-0.00073426i,-0.00083403-0.00026208i,-0.00036136+0.00022459i,-0.00073494+0.00084483i,0.00013807+0.0003602i,0.00019168+0.00023835i,-9.6303e-06-9.1421e-05i,0.00050376-0.00013169i,-0.00042582+0.00035518i
0.0022311+0.00060708i,0.0022053-0.0015362i,0.0023008-0.0028233i,0.0020079-0.0023028i,0.0015249-0.0013965i,0.0009449-0.00067704i,0.00071217-2.2458e-05i,0.00020956+0.00053264i,-0.00055505+0.001027i,-3.4925e-05+0.0002565i,0.00017231-0.00081005i,-0.00073409-0.0010071i,-0.0014496-0.00036192i,-0.001084+0.00040193i,0.00010957+0.00031755i,0.00012334+0.00013833i,-0.00029974-0.00031949i,0.0002306+4.0786e-05i,0.00035931+0.0010285i,-9.8898e-05+0.00040687i,-0.00021443-5.189e-05i,-0.00080202+0.0003212i,-0.0011179+0.00021684i
-0.0016677-0.00019845i,-0.00093778+0.0012671i,0.00021265+0.0022018i,0.00013683+0.002531i,6.3198e-06+0.0020685i,0.00076183+0.0011384i,0.0013323+0.0012076i,0.00087962+0.001235i,0.00038595+0.00079835i,7.1045e-05+0.00031722i,0.00028546-0.00018629i,0.00034026+0.00016199i,0.00011367-0.00020231i,0.00063531-0.0010075i,0.00029387-0.00072413i,0.00011899-0.00074236i,0.00015999-0.0011335i,7.1205e-05-0.00038449i,0.00037808+8.2166e-05i,0.00035892-0.00051317i,0.00015954-0.00032456i,0.00021825+0.00016048i,0.0001977+0.00022129i
0.00082445-8.2554e-05i,0.00011317-0.0015457i,0.00075625-2.8447e-05i,0.0002303+0.0014553i,0.00014457-0.00040088i,0.00027233-0.00084646i,0.00018013+0.00011792i,5.9812e-05+0.00129i,-0.00039344+0.0014264i,-0.00035534+0.0001029i,-0.00050569-0.00045698i,-0.0006824-0.00027098i,2.4539e-05+8.6625e-05i,0.00053319-2.1379e-05i,0.00049006-0.00023461i,0.00048869-0.00020401i,0.00035861+0.00020678i,0.00039945+4.6634e-05i,0.00060531-0.00068131i,-7.1309e-05-0.00036401i,-0.00039457+0.00019756i,0.00028423+0.00039521i,-0.00015759-3.962e-05i
-0.00068896-0.0007772i,-0.00069835-0.00186i,-0.00048782-0.001422i,0.00028657-0.00045769i,0.0011418-0.00011185i,0.0012989+0.00067554i,0.0013148+0.00062526i,0.0015707-0.00036186i,0.0014635-8.8391e-05i,0.00093865+0.00054755i,0.00061064+0.00053702i,0.00041353-0.00024066i,0.00061793-0.00040915i,0.00042913-0.00063035i,0.00052968-0.00046059i,0.00058606+0.00045378i,5.3704e-05+0.0010179i,-8.1135e-05+0.00069084i,0.00026418-5.829e-05i,0.00079841+0.00011327i,0.00079292+0.00020724i,0.00095267-0.00043874i,0.0009434-0.00030693i
-8.7014e-05+0.0022406i,-0.0011106+0.002724i,-0.00067188+0.0019714i,-0.00077953+0.0010983i,-0.0011398+0.00038153i,-0.00062245+0.00022232i,0.00012915+0.0004712i,0.00043101+0.00049055i,0.00034814+0.00046291i,0.00080982+0.00040423i,0.00030768+2.1223e-05i,-0.0004341-0.00017699i,0.00059004-0.00027191i,0.00083956-0.00024604i,0.00017511-0.00012743i,-0.00025933+0.00025899i,-0.0002627+0.00098864i,0.00036334+0.0008i,0.00052826+0.00056904i,0.00024695+0.00099519i,0.00038228+0.00049445i,0.00043868-0.00059856i,0.00029826-0.00091625i
-0.00022183-0.00097946i,-0.0017178-0.0005739i,-0.00092533+0.00062898i,0.00016173-0.00011434i,0.00024305+0.00013808i,-0.00046826+0.0014438i,-0.00017927+0.0018575i,0.0011112+0.0014253i,0.0010726+0.0010738i,0.00066492+0.00040345i,0.00058058-6.9009e-05i,-7.9892e-05+0.00026467i,-0.00094709-0.00012691i,-0.00035336-0.00050271i,0.0008596-0.00032634i,4.645e-05+0.00015325i,-0.00069283+0.00059285i,-0.00067544+0.00024341i,-0.00056416-0.00052635i,0.00020018-0.0004973i,0.00045123-0.00010747i,-0.00047902-0.0001381i,-0.0005316-0.00019959i
-0.0010615-0.0031632i,-0.0018282-0.0036027i,-0.002897-0.001438i,-0.0025666+0.00064023i,-0.00064779+0.0011645i,0.0010078+0.00083129i,0.0012+0.0006801i,0.00085752+0.00057603i,0.00034469+0.00031886i,-0.00031101-0.00051278i,5.5255e-06-0.00056295i,0.00063202+2.099e-05i,0.00066997+5.797e-05i,0.0013762+0.000596i,0.0012482+0.00057048i,0.0011472+0.00012566i,0.0011781+0.00039559i,0.00072281+0.00032656i,0.00045934-2.8778e-05i,0.00051976+0.00034404i,0.00083663+0.0008394i,0.00072387+0.00038816i,0.00084967-2.7454e-05i
0.0010173+0.00010652i,0.0019476+0.00067285i,0.0030798+0.0018737i,0.0029401+0.0018351i,0.0019454+0.00071771i,0.001663+0.0001505i,0.0019576+0.00054305i,0.001762+9.6061e-05i,0.0010331+0.00018436i,0.00091861+0.0004319i,0.00069588+0.00054204i,0.00019497+0.00023962i,-7.5707e-05-0.00030932i,-0.0001658+4.7388e-05i,-0.00043412+0.00082961i,-0.0001305-6.2647e-05i,0.0003919-0.00055138i,0.00034485+4.7604e-05i,-5.8225e-05+8.4097e-05i,-0.00094155-4.8995e-05i,-0.0015203+0.00013356i,-0.0010977+0.00022955i,-0.00078038+0.00060818i
-1.9921e-05-0.00099516i,-0.00016858-0.001682i,-0.00083604-0.0012913i,-0.0017315-0.0012223i,-0.001697-0.0009191i,-0.0010859+0.00021817i,-0.00065661+0.0012483i,0.00034941+0.0018605i,0.00020896+0.0010474i,4.4641e-05+0.00032786i,6.0708e-06+0.00038038i,-0.0004078+0.00010096i,0.00039812+0.00023401i,0.00045305-3.0204e-05i,-0.00030176-0.00032431i,-0.00031232-0.00058411i,3.2381e-05-0.00075389i,0.00056659+0.00025074i,0.00027151+0.0012054i,-0.00034854+0.00026174i,-2.8845e-05-0.00077611i,0.00013866-0.00038128i,0.00036385+0.00037447i
0.00032364+0.00063679i,0.00047341-0.00017791i,0.00054051-0.0010667i,0.00027068-0.001223i,-0.0004844-0.00091413i,-0.0011224+0.00014751i,-0.00080901+0.00076285i,0.00025434+0.0004837i,0.00097936+2.6691e-05i,0.0005325-0.00056591i,-8.1037e-05-0.00042454i,-0.00085382+0.00013033i,-0.00050068+0.00022165i,0.00068276-0.00015556i,0.00035061-0.00052712i,-2.7289e-05-0.00089919i,-0.00023202-0.00011201i,-0.00026617+0.0011152i,0.00055865+0.00086685i,0.00045204+0.00087045i,0.00012784+0.00038956i,8.3059e-05+0.00029645i,0.00016881+0.00035904i
-0.00038229+0.00043948i,0.00054746+0.00024447i,0.00098041+0.00021982i,0.0008315+0.0016967i,0.0011975+0.0022538i,0.00080889+0.0015068i,0.00039052+0.00085698i,0.00060883+0.00065282i,0.00056275-3.2553e-05i,0.00114-0.00040766i,0.00072387-0.00032662i,-0.00037318-0.00088631i,-0.00018842-0.00075477i,-0.00027029+0.00019177i,-0.00052067+0.00071385i,-3.2592e-06+0.00048747i,0.00048143+0.00014406i,-3.8484e-05-9.0891e-06i,-1.9604e-05+6.1288e-05i,0.00033957-0.00034381i,0.00020134-0.0013381i,-6.6207e-05-0.001622i,-0.00034202-0.00097493i
-0.00088686-0.0024571i,-0.0026917-0.001783i,-0.0027397-0.00063627i,-0.0007471+0.00050421i,0.00038676+0.001403i,0.0018267+0.0010155i,0.00233-9.5324e-05i,0.001275-0.00054803i,0.0008796-0.0005872i,0.00065664-0.00054264i,0.00027941-0.00063056i,0.00058087-0.00036016i,0.00085199-0.00034149i,0.0012573-0.00018626i,0.0015484+0.00025899i,0.00093644-0.00033066i,0.00010778-0.00061016i,-0.00038321-0.00027895i,0.00021265-0.00085136i,0.00054271-0.0013552i,0.00011873-0.00087204i,-0.00062058-0.00048202i,-0.00084522-0.00038242i
0.00043789+0.0011039i,7.3587e-05+0.00071446i,0.00036485+0.00063068i,0.00056376+0.00051579i,0.00034498+0.00040152i,0.00034869+0.00071167i,6.896e-05+0.00076359i,-0.00083808+0.0011279i,-0.0006675+0.0010226i,-0.00012408+0.00022916i,-0.00023411-0.00018362i,0.00032509-0.00024462i,0.0012356-0.00023165i,0.00054117-0.00043544i,-0.00032493-0.00032176i,-0.0006175-0.00019647i,-0.00032502-0.00060294i,0.00022367-0.00053471i,-3.7338e-05-0.00041634i,8.9899e-05-0.00010136i,0.00073711+0.00020613i,0.00085701-0.00018144i,0.00045348-0.00023318i
6.7643e-05-0.0027681i,-0.00052998-0.0026341i,-0.00028164-0.0016069i,0.0003853-0.00039651i,0.00043901+0.00094213i,0.00047702+0.0015092i,0.0006348+0.0015524i,0.00061539+0.0014445i,0.0006465+3.9114e-05i,0.0011743-0.00058126i,0.00038172-5.5346e-05i,-0.00056426-0.00012439i,-0.00040053-0.00046939i,-0.00016021-0.0014246i,0.00041877-0.0017679i,0.0011516-0.00056412i,0.00082892+0.00046821i,0.00020252+0.00071922i,0.00042056+0.00062531i,4.3984e-05+0.00062403i,-0.0010336+2.6793e-05i,-0.00092994-0.0008969i,-0.00031984-0.00068345i
