-0.0021246+0.00077193i,-0.0010284+0.0010749i,-0.0012483+0.00084812i,-0.0014413+0.00068932i,-0.001171+0.0012284i,-0.00077206+0.00087703i,-0.00059299+0.00073895i,-0.0010361+0.0010732i,-0.00042315+0.00062895i,0.00059224-0.00013383i,0.0005663+0.00033861i,-0.00012538+0.0005288i,0.0001784-0.00072726i,0.00035543-0.0004826i,0.00015684+6.1727e-05i,0.00049397+0.00027473i,0.00039303+0.00037469i,0.0002454-0.00031019i,0.00040654-0.00078322i,0.0001178-0.00029874i,-0.00024433+0.00043719i,-0.00033894+0.00040787i,-0.00051898+1.9911e-07i
-6.5346e-05-0.001612i,0.00055716-0.0026703i,0.00078802-0.0022639i,-0.00020815-0.00088803i,-0.00037172-0.0010312i,0.00029372-0.00087054i,-0.00062109-9.731e-05i,-0.0013023+0.00013612i,0.00016344+7.0208e-05i,0.00062069-0.00016598i,1.2577e-05-0.00019922i,-0.00053966-0.00026279i,-0.0010486-0.00071951i,-0.00058983-0.0004536i,0.00019995+0.00018804i,0.00027873+0.00011764i,0.00016197-0.00030426i,-0.00034186-0.00016098i,-0.00056364-0.00012904i,0.00035137+6.4091e-05i,0.00042088+0.00088866i,-0.00014832+0.00052128i,-7.6066e-05+0.0001071i
0.00053595-0.00014779i,-9.7556e-05-0.00090508i,-0.0008422-0.0011827i,0.00026641-0.00055394i,0.00128+7.0604e-07i,0.00093168+0.0011263i,0.00032657+0.0017014i,-0.00013799+0.00088276i,-0.00036849-0.00077738i,-0.00077669-0.00092593i,-0.00089364+2.9475e-05i,-3.0449e-05+0.00022447i,0.00080129-0.00026404i,0.00066311-0.00028002i,0.00049862+0.00052287i,8.6926e-05+0.00068518i,-0.00047835+0.00090969i,-6.9241e-05+0.00059325i,-0.0001218-0.00020854i,-0.00041109+4.919e-05i,7.2886e-05+0.00058509i,0.00016531+0.0012565i,0.00026368+0.00085487i
0.00065361-0.00070022i,0.00016496-0.0019094i,-0.0010988-0.0012428i,-0.0015215+0.00049548i,-0.00044827+0.0016111i,0.00074124+0.0013421i,0.0015471+0.00067911i,0.0016867-0.00034954i,0.00051782-0.00059923i,-0.0003002-0.00010761i,-0.00054215-1.0318e-05i,-0.00054056+0.00024783i,0.0008414+0.00038205i,0.00097752+0.00064943i,0.00045096+0.00036442i,0.00038797+0.0004201i,4.895e-05+0.00032988i,0.00011317-0.00016109i,0.00032148-0.00013666i,0.00057132-2.2952e-05i,0.00043249+0.00044049i,-0.00044188+0.00081914i,-0.00092847+0.00040615i
0.00071242+0.0010516i,0.0010564-0.00014099i,0.0011189-0.0016225i,8.2334e-05-0.0023241i,-0.0015398-0.0017077i,-0.0015152-0.00033736i,-0.00065474+0.00086398i,-0.00020445+0.00059275i,0.00021415+5.5315e-05i,0.00059387+0.0001542i,-0.00034066+0.00012832i,-0.0015323+0.00047413i,-0.0015665+0.00069214i,-0.00092888+0.00045674i,-0.0003185-4.8918e-05i,-0.00040068+0.00015774i,-0.00065957+0.00036263i,-0.00031966+0.00036062i,0.00015236+0.0010225i,0.0003291+0.00089024i,7.6035e-05+4.4323e-05i,9.867e-05-0.00048943i,0.00047018-0.00059537i
0.00056753-0.0018906i,0.0010023-0.0019574i,0.00042098-0.0014104i,-0.00077641-0.00084406i,-0.00066319-0.00055178i,0.00017827-0.00073557i,0.00074735+7.1645e-05i,0.00050145+0.00049388i,-0.00038487+0.00021129i,-0.00039159+0.00012242i,0.00055865-0.00051703i,0.00088504-0.0003691i,0.00070526+0.00018078i,0.0002167+0.00050429i,-0.00039513+0.00071534i,-0.00022353+0.00011878i,-0.00023972-0.00025367i,-0.00055723+0.00017686i,-0.00027551+0.0005895i,-0.00017015+0.00025272i,-0.00024158-0.00038008i,-0.00029362+0.00017022i,-0.00015245+0.00079794i
0.0023008-0.0022019i,0.0021718-0.0048137i,0.0023398-0.0055212i,0.00090174-0.0031311i,-0.00028227-0.00086703i,-0.00028155+0.00041007i,-7.1478e-05+0.00053044i,0.00053326-0.00011216i,0.00053893-0.00043167i,-0.00056277-0.00045231i,-0.00033442-6.5369e-06i,-6.5075e-05+0.00042204i,-0.0007709-0.00020634i,-0.00019027-0.00030085i,0.00023443+0.0005625i,-0.0002049+0.00064044i,0.00010808+0.00063042i,-0.00046224+0.00018407i,-0.0015632-0.0001567i,-0.0011859+0.00022273i,-0.00012668-0.00047411i,0.00019475-0.00073583i,-0.00082493-0.00022801i
0.00049754+0.003203i,0.0012326+0.0018631i,0.00087422+0.00029128i,0.0012052-0.0009164i,0.00060862-0.0013102i,-0.00072045-0.0008036i,-0.00078526-0.00039332i,7.6789e-05-0.00019972i,0.00010306-1.3378e-06i,-0.00044085-0.00022483i,-0.00059726-0.00036991i,-0.00020037+0.00016858i,0.00011233+4.9388e-05i,0.00045123-0.00034381i,0.00066277+0.00027692i,0.00035452+0.00015965i,0.00022594-0.00076524i,-7.8376e-06-0.0008234i,-0.00031508-0.00095637i,-0.00084342-0.00076391i,-0.00105-0.00021149i,2.6036e-07-0.00022703i,0.00011566+0.00025661i
-0.00024912+0.00053102i,0.0011464+0.00093936i,0.0019924+0.00077688i,0.0020214-0.000103i,0.0021053+0.00019998i,0.0014855+0.00084179i,0.00069717+0.00090773i,0.00051941+0.00096589i,-0.00010191+0.00067061i,-0.00069017+0.00036408i,-0.00057677+7.1861e-05i,0.00013928-0.00032425i,0.00058083-0.00057273i,0.00028795-0.0010184i,0.00057447-0.00082078i,0.00048714-0.00034488i,-0.00068167-0.0007923i,-0.00016578-0.00087479i,0.00058892-0.0001582i,8.1904e-05+0.00053337i,-0.0008098+0.00014519i,-0.00080021-0.00040741i,-0.00042361-0.00031106i
8.4955e-07+0.0010012i,0.00065722+0.0012727i,0.0012057+0.00062029i,0.00036743-0.00054497i,-0.00025284-0.0010355i,0.00073594-0.0011657i,0.00059727-0.00025076i,0.00027019+0.00047844i,-0.00016387+0.00030855i,-0.00027461+0.00082632i,0.00011484+0.00077622i,0.00026487-0.0004985i,0.00022071-0.00073195i,0.00022447-0.00084757i,0.0011073-0.0011708i,0.00090401-0.0007135i,-0.00013089-0.00047145i,-0.00059635-0.00056661i,-0.00061619-0.00067352i,-0.00042412-0.0008866i,-0.0003373-0.0012979i,0.00012828-0.0010414i,0.00090524+0.00016272i
0.00010826-0.001127i,-0.00032046-0.00053789i,-0.00017643-4.9914e-05i,-0.00021611-0.00014072i,-0.00092256+0.00020666i,-0.0016851+0.00065027i,-0.0010902+0.00059331i,0.00044452-1.5113e-05i,0.00086357+0.00011399i,0.00031302-0.00012858i,0.00056724-0.00060464i,0.00098687-0.00010739i,0.0004239-0.00042545i,3.9695e-05-0.00070368i,-0.00018459-0.00018401i,-0.00078127-0.00038655i,-0.00055437-0.00072735i,-0.00011917-0.00050551i,-0.00035283-0.00024669i,-0.00046512-0.00052114i,-0.00016566-0.0010362i,0.00028012-0.00070561i,0.00048542+0.00021202i
0.00030923+0.0011103i,0.00065584-0.00099396i,0.0018272-0.0019103i,0.0022437-0.0011221i,0.0012896-0.00060107i,-0.00028171+8.4611e-05i,-0.00017014+0.00014574i,0.00044297+7.467e-05i,-0.00051129-8.2606e-05i,-0.00076469+5.0449e-05i,-0.00055798-1.3838e-06i,4.1374e-05-0.00058664i,0.00076152-0.00018288i,0.00039827-0.00033507i,-5.5712e-05-0.00052256i,8.2359e-05-0.00024541i,-5.5891e-05-0.00053697i,-0.00050663-0.00018471i,0.00011286+0.00011476i,0.0001975-0.00012485i,-0.00023859-0.00041757i,-0.00028705-0.0004237i,0.00013784+4.699e-05i
-0.00072175+0.00076819i,0.00058363+0.00060805i,-0.00020966-2.6812e-05i,-5.2655e-05+0.00046323i,0.00091832+0.0010958i,0.0014271+0.00070451i,0.0011046+0.00026885i,0.00040242+0.00031328i,-0.00041586-6.3014e-05i,-0.0011217-0.00044557i,-0.0013208-0.00041854i,-0.00095358-7.8093e-05i,-7.9405e-05+0.00039088i,-0.00012735+0.00031188i,-0.00019243+0.00037594i,0.00025326+0.00031532i,0.0003057+0.00099577i,0.00055156+0.0015216i,0.00029748+0.0011434i,0.00036596+0.00026956i,0.00054789-0.00074826i,-1.5785e-05-0.0012257i,0.00041204-0.00050552i
0.0013783+0.00086133i,0.0022558+0.0004888i,0.0024683-4.4685e-05i,0.00086691-0.0006341i,-0.00044887-0.00048748i,-0.00017-0.00074216i,0.00040647-0.00053676i,-8.6446e-05-7.5971e-05i,0.00033515+3.7548e-05i,0.00023102+0.00024201i,-0.00037581+0.00015813i,0.00020329+0.00074978i,0.00037686+0.0013347i,-0.00013476+0.0014242i,-0.00073795+0.00089557i,-9.7808e-05+0.00026316i,0.00076397+0.00040633i,0.00040247+0.00046358i,0.00028043+0.00012063i,0.00042161-0.00012808i,0.00026417-0.00010294i,4.8633e-05-0.00057898i,-0.0002229-0.00025014i
0.0018436-0.00087457i,0.0019094-0.0015701i,0.0013366-0.0024645i,0.0011769-0.0023676i,0.00086344-0.00057279i,0.00016695+0.0011438i,-0.00029156+0.0013018i,-0.0011539+0.00018295i,-0.0014955-2.2226e-05i,-0.00052582+8.6823e-05i,0.00011388+0.00030206i,-2.6061e-05+0.00018554i,-0.00013135-1.5166e-05i,0.00015567+0.00064111i,-0.00033087+0.00055575i,-0.0010723+0.00016716i,-0.00053657+8.1449e-05i,9.9523e-05+0.00019246i,0.00053147+0.00032074i,0.00027512+0.00027006i,0.00027657+0.00021744i,0.00048048+5.4912e-05i,-0.0002988+0.00013098i
0.00053128-0.0025994i,0.00040355-0.002538i,-0.00097754-0.0020455i,-0.001573-0.0012551i,-0.0013296-0.00064003i,7.592e-05+1.144e-05i,0.00081135-0.00034554i,0.00073113-0.0010753i,0.0007081-0.00035337i,0.00021625+0.00064385i,-0.00028137+0.00046773i,-0.00017571+0.00013586i,0.00053418-1.0643e-05i,0.00053072-0.00033672i,0.00037958-0.00073469i,-0.00022685-0.00072804i,-0.00089329-0.00024686i,-0.0011247-0.00034867i,-0.0010561-0.00081758i,-0.00017015-0.00054263i,0.00063863+0.00051455i,0.00082627+0.00094999i,0.00089277+0.00049403i
0.00098917+0.00057111i,0.0016596-0.00039301i,0.0011881-0.00052364i,0.00027247-0.00082736i,0.00025598-0.0014311i,-0.00068477-0.00064382i,-0.0012314+0.00074172i,-0.00031482+0.00084052i,0.000183+0.00037302i,-3.8605e-05+0.00042003i,-0.0002156+0.00020351i,0.00031491+7.0199e-05i,0.00010954+0.00012032i,-0.00028034-0.00010604i,-0.00020674-0.00016572i,-0.0002568-4.6976e-05i,-0.000113+0.00016186i,2.0896e-05+0.00019372i,0.0005311-0.00021895i,0.00059295+8.8044e-05i,-0.00025096+0.00027032i,-0.00024812-0.00057077i,8.3957e-05-0.00092996i
0.00082666+0.0031329i,0.001866+0.0022957i,0.0020466+0.0018916i,0.001819+0.0012075i,0.0017911+0.00035115i,0.0013059-0.00036105i,0.0010634-0.00050049i,0.00095997+0.00073195i,0.00043343+0.00091821i,0.00021162+0.00013653i,0.00019575-0.00012399i,0.00060698+8.9924e-06i,0.00046535+0.00028419i,-0.00023148-0.00011949i,-0.00042281-0.00055764i,-0.0002018-0.00089132i,-0.0002893-0.00079186i,0.00019754+0.00017052i,0.00074592+0.0005438i,-1.3767e-05+0.00076385i,-0.00037843+0.00078964i,0.00050362+0.00069375i,0.00048345+0.00056223i
-0.00014377-0.00020565i,0.00028908-0.00090057i,0.00084886-0.002131i,0.00016111-0.0016871i,-0.00020764-0.00061263i,0.00048223+0.00037374i,0.00056771+0.0013055i,-0.00029093+0.0009651i,-0.00105+0.00019023i,-0.00058171-0.00070413i,0.00021359-0.00076136i,-1.4196e-06-0.00058921i,-0.00062266-0.00023623i,-0.0012731-4.028e-05i,-0.0016367-0.00064271i,-0.00084808-0.00057077i,0.00040186+0.00012761i,0.0010558+0.00039422i,0.00050385+0.00085934i,-0.00025782+0.00076733i,-0.00076863+0.00036041i,-0.0011534+0.00011288i,-0.00041551-2.3137e-05i
0.0011315-0.00033186i,0.0001518-0.00030542i,-0.0012004-0.0006362i,-0.00094106-0.00078599i,-0.0010259-0.00066354i,-0.0020506+0.00032934i,-0.0017496+0.00012757i,-0.00041316-0.00043097i,-0.0001159-0.00010698i,-2.0541e-05+0.00033817i,0.00064735-2.8223e-05i,0.00042853-0.00045162i,-0.00070237-0.0002271i,-0.0013437-0.00051855i,-0.00076331-0.00078415i,0.00060452-0.00011772i,0.00041509+0.00016333i,-0.00026456+8.3477e-05i,0.0002857+7.2684e-06i,0.00039813-0.00050484i,-0.00014393-0.00029038i,-0.00057493+0.00076938i,-0.00056779+0.0010961i
0.0033474-0.00037549i,0.0040262-0.0011468i,0.0037416-0.0016269i,0.0019792-0.00083105i,0.00065898+0.00014667i,0.00073247+0.0006897i,0.0002838+0.001212i,0.00041677+0.001037i,0.00025608+0.00027824i,-0.00073809-0.00086492i,-0.00036328-0.0011436i,5.9003e-05-0.00014132i,-7.6029e-05+0.00024031i,-0.00029143+7.6906e-05i,-0.00041708+0.00072268i,-0.0007526+0.0004369i,-0.00076047-0.00068671i,4.1524e-05+8.4051e-05i,-7.3951e-05+0.0011471i,-0.00069781+0.0016017i,-9.002e-05+0.0011285i,0.00030411+0.00064442i,0.00011974+0.00026771i
-2.4018e-05+0.0014017i,-4.3549e-06+0.0007775i,0.00079107+0.0001739i,0.00050528-0.00082065i,0.00014036-0.00085622i,-0.00035908-0.0005657i,-0.00094306-0.00054223i,-0.00029626-0.00052258i,0.0004469-0.00027712i,0.00054763+0.00031768i,0.00063862+0.00094735i,0.00029513+0.0011293i,-9.4972e-05+0.00060058i,-0.00020475+0.00017412i,-0.00015956+0.00026871i,-0.00022788+0.00044423i,-0.00069206+0.00033731i,-4.8665e-05+0.00041642i,-2.5898e-05+0.0002847i,-0.00088572-0.00013772i,-0.000246-0.00028581i,0.00025632-5.1338e-05i,0.00030666+0.00035441i
-0.0023608-0.00040543i,-0.0018521+0.00020673i,-0.00086267+0.00064032i,-0.00075111-2.959e-05i,-0.00064871+4.5353e-05i,0.00089311+0.00068067i,0.001419+0.00079464i,0.00094285+0.00078986i,0.00025452+0.0007463i,8.5027e-05+0.0011235i,0.00071102+0.0016356i,0.00060739+0.0010526i,0.00040377+0.0003781i,0.001022+0.00019882i,0.00051307+0.00068042i,0.00048252+0.00064087i,0.0011319+0.00033642i,0.00084642+0.00056838i,0.00049895+0.00022506i,0.00033472+0.00024087i,-0.00059511-3.8198e-05i,-0.0010146-0.00077552i,-0.00069244-0.0013048i
0.0012323-0.0020207i,0.00091365-0.0030025i,0.0010354-0.0035104i,0.00045841-0.0026296i,-0.00065634-0.0013276i,-0.0013317-0.00077524i,-0.00090868+0.00017731i,-0.00024314+0.00045583i,1.9244e-05+0.00030854i,-5.1942e-05+0.0008273i,-0.00021495+7.5062e-05i,-0.00057541-0.00032736i,-0.0005184+0.00028016i,-8.5004e-05+0.00036772i,-2.475e-05+0.00018739i,3.8148e-05-5.8383e-05i,7.7495e-05+0.00037031i,-0.0003501+3.9351e-05i,-0.00021106-0.00043335i,0.00057223-0.00030791i,0.00056906-3.5833e-05i,2.6247e-05+0.00022868i,0.00030329+0.00054033i
-0.00053732+0.0016572i,-0.0008614+0.0021399i,-0.0016248+0.0027643i,-0.0015144+0.0024148i,-0.00093626+0.00062952i,-0.00074837-0.00049031i,-0.00068301-0.00072928i,-0.00093944-0.00082701i,-0.00066237-0.00034682i,-1.1366e-05+2.9327e-05i,0.00052871+0.00011588i,0.00045036+0.00050995i,6.5316e-05+0.00031933i,8.537e-05-0.00091035i,-0.00013253-0.0011813i,-0.00049355-0.00078068i,-0.00071414-0.0009333i,-0.00033505-0.00090796i,0.00030772-2.0037e-05i,0.00072075+0.0006588i,-0.00022031+0.0006407i,-0.00075199+0.00036735i,-0.00055607-0.00027844i
0.0044139+0.00022795i,0.0044282-0.00086581i,0.0030945-0.0011353i,0.0013374-0.00097901i,-0.00015495-0.00089674i,-9.1459e-05-0.00036608i,5.4231e-05+0.00010835i,-7.4161e-05+0.00028476i,0.00076616+0.0002514i,0.00032421+0.00014674i,5.0465e-05+0.00032562i,0.00027866+0.00028141i,-0.00023273-0.00052343i,-0.00053628-0.00079657i,-0.0009257-0.00070233i,-0.00097731-0.00071214i,-0.00034673-0.00045784i,0.00013555-0.0003308i,0.00040941+9.2776e-05i,0.0003411+0.00013455i,0.00048168-0.00019928i,0.00037388-0.00037614i,0.00051445-0.00021808i
-0.0017672+0.0001302i,-0.0011807-0.00099793i,-0.0014858-0.0025277i,-0.0011675-0.0016778i,0.00012769-0.001143i,0.00063169-0.00087428i,0.0005046-0.00025538i,0.00016274+0.00053202i,-0.0010134+0.0013408i,-0.0011742+0.0011315i,-0.00019886+0.00068022i,8.624e-05+0.00055318i,-0.00036212+0.00029718i,-0.00055641-0.00025348i,-0.00013511-0.00029183i,0.00029352-0.00033054i,-2.7497e-05-0.0001066i,-0.0002825+0.00031297i,-8.748e-05+0.00054839i,0.00024442-0.00024044i,0.00042787-0.00088403i,0.00023467-0.00043231i,0.00029009+1.7212e-05i
-0.0014421-0.0015588i,-0.0010399-0.00063517i,-0.0010215+0.00026203i,0.00023455+0.00045951i,0.0010472+0.00056558i,0.00095849+0.00030199i,0.00085317-0.0004756i,0.00043531-0.00065219i,0.00037259-0.00065228i,0.00093371-0.00082896i,0.00018188-0.00059654i,-0.00067927-8.6039e-05i,-0.00048066+0.00038293i,-0.00021961+0.00020466i,0.00047712-0.00063238i,0.00086154-0.00087219i,0.00068751-0.0011226i,0.0012822-0.0011062i,0.0011558-0.00057918i,-3.9369e-05+0.00016269i,-0.00017381+0.00053436i,4.8633e-07-0.00032959i,-7.6339e-05-0.0013988i
0.0019821+9.6204e-05i,0.0023491-0.00013881i,0.0031518-0.0015757i,0.002459-0.0019671i,0.0010681-0.0014643i,0.00092202-0.00018683i,0.00078079+0.0015922i,0.00017077+0.0013065i,3.0893e-05+0.00017025i,0.00015687-0.00013983i,0.00018105-0.00037944i,0.00086194-0.00021922i,0.00064402+0.00022501i,-0.00044005+2.2473e-05i,-0.00073311+6.8705e-05i,-0.00068221+0.00034908i,-0.00075335+0.00024926i,-0.00046962+0.0005187i,-0.00038592+0.0002596i,-0.00021028-0.00047936i,0.00042431-0.00080069i,0.00068825-0.00026635i,0.00018254-5.9105e-05i
0.00097417+0.0014215i,0.0022743+0.0010077i,0.0023508+5.7538e-05i,0.0020601-0.00066721i,0.0018083-0.00057432i,0.0017948+0.00046304i,0.00063717+0.00088614i,-0.00095971+0.00027631i,-0.0010569+0.0002716i,-0.00015784+0.00023147i,-0.00051617-0.00028697i,-0.00031659-0.00075459i,0.00015469-0.00054804i,-5.7842e-05-0.00075701i,-0.00036195-0.0011623i,-0.00014263-0.00065934i,0.00013549-0.0001418i,0.00046734+0.00042783i,-1.2512e-05+0.00044373i,-0.00044494+0.00040412i,2.8346e-05+7.6013e-05i,3.7331e-05-0.00045052i,-0.00071205-0.00025091i
0.00029862+0.0005762i,0.0016979+0.00022338i,-0.0001808+0.00010462i,-0.0016136-0.00016331i,-0.0016189-0.00048448i,-0.0015417-0.00063556i,-0.0011423-0.0002864i,-0.00039409-9.7589e-05i,-0.00014909+0.00014518i,-0.00058378+0.00067808i,-0.00013544+0.0005038i,0.00096531-7.1332e-05i,0.00095766-0.00039434i,0.00038233-0.00017491i,5.7136e-05+0.00044947i,0.00017128+0.0004337i,0.00040794-0.00018235i,0.0001501-0.00033798i,-0.00066573-0.00013359i,-0.00068522-0.00011466i,-0.00012053-0.00082407i,0.00036676-0.00092659i,0.00060011-0.00016396i
0.00015696-0.00071198i,0.00090567-0.0009076i,0.00065541-0.0018184i,-0.00023386-0.002601i,7.5871e-05-0.0022065i,0.0002343-0.00084404i,0.0007589+1.8887e-05i,0.0008449+0.00016176i,0.0001242-0.00041651i,-9.3301e-05-0.00070147i,0.0001652-0.00013462i,-0.00011867+0.00016705i,-0.00054892-0.00024802i,-0.00031632-0.00089912i,5.8793e-05-0.00042153i,0.00010918-0.00021489i,-0.00013719-0.00057476i,-0.00037163-0.00027044i,-0.00015588+0.00047468i,-0.00025458+0.00072962i,-0.00053685+0.00045066i,-0.00017593+0.00038871i,-0.00057062+0.00026755i
0.0003378-0.00065117i,-0.00063029-0.00040625i,-0.00045818-0.00054305i,0.00024452-8.0796e-05i,0.00086321+0.00072617i,0.0011164+0.0019766i,0.00084714+0.0020092i,0.0001522+0.00095004i,-0.00039301+0.00057436i,-0.0012204+0.00024847i,-0.00064054-0.00031591i,0.00029814-0.000181i,0.00015297+0.00011464i,0.00072437-0.00012206i,0.0005994-0.00059091i,0.00014037-0.00089773i,0.0010703-0.00047027i,0.0011285-6.434e-05i,-0.00011468-0.0001653i,-0.00070934-0.00022829i,-0.00072522-0.00087791i,-0.00088769-0.00086755i,-0.00056106-0.00021913i
0.0024255-0.0010184i,0.0013743-0.0011081i,0.00018285-0.0003616i,-0.0013382-0.00080617i,-0.0020767-0.0011168i,-0.001862-2.5234e-05i,-0.0011444+0.00088783i,-0.00031364+0.00062814i,0.00050591-0.00050913i,0.0012337-0.00082913i,0.00040985+0.0001742i,-0.00027476+0.00056294i,-0.00045172+9.4314e-05i,-0.0010818+0.00023859i,-0.00080701+0.00059023i,3.84e-05-6.2416e-05i,0.00014503-0.00026006i,0.00025365+0.00019659i,0.00018029+0.00025307i,0.00013379+0.00021109i,0.00026776+0.00062256i,-0.00015055+0.00082469i,-0.00052307+0.00037548i
-0.00067272-0.0019092i,-0.00057515-0.0026554i,-0.00021299-0.0024068i,0.00043243-0.0011184i,0.0011126+0.00013708i,0.0013696+0.00069734i,0.00052864+0.00035011i,-0.00019214+4.3811e-05i,4.2575e-05+0.00013976i,0.00056899+0.00050771i,0.0006005+0.00060923i,0.00022838+0.00029413i,-0.00062599-0.00026344i,-0.00065152-0.00068227i,0.00060124-0.00068632i,0.00048642-0.00027974i,-0.00014091+0.00027447i,-0.00031554+0.00021128i,-0.00030835-0.00070441i,-6.0007e-05-0.00098447i,-4.7879e-06-0.0011199i,0.00011403-0.00097675i,0.00048341-0.00019884i
-0.00010269-0.00084538i,0.0013169+0.00050224i,0.0017383+0.00035287i,0.00088057-0.0002511i,-8.59e-06+0.0010271i,-0.00052286+0.001515i,-0.00076192+0.00066259i,-0.00082507-0.00011383i,-0.00043318+2.1448e-05i,-0.00055931+7.124e-05i,-0.00051611-0.00075806i,0.00019036-0.00049329i,0.00042731-0.00031483i,0.00030736-0.00076972i,0.0001662-0.00022969i,-0.00032572+0.00041429i,-0.00044255+0.00062065i,-2.776e-05+0.00037382i,6.5087e-05+0.00043576i,0.00023855+0.00019991i,0.00038287-4.8118e-05i,0.00030652+0.00011726i,0.00014183+8.2584e-06i
0.0020094+0.0012219i,0.0020864+0.000344i,0.0017314-0.00015067i,0.00075926-0.000461i,-0.00055746-0.00055337i,-0.00059002-0.00082916i,0.0001134-0.0005192i,0.00023037-9.5417e-05i,-0.00017226-0.0004379i,-0.00061307-0.00036857i,-0.00025843+0.00030528i,5.6769e-05+0.0003736i,0.0002468+0.00029568i,-4.1496e-05+0.00067001i,0.0001439+0.0010111i,0.0006285+0.00018247i,0.00057696-0.00077645i,-0.00045899-0.00064118i,-0.00099471-7.1559e-05i,-0.00080536+5.5405e-05i,-0.0011108+0.00033638i,-0.0012714+0.0008969i,-0.00055257-5.7965e-05i
0.0010166-0.00028704i,0.0012359-0.0013399i,0.001198-0.0017612i,0.00046089-0.00049245i,0.00039107-3.7911e-05i,0.00027802-0.00011891i,6.4792e-05-8.9983e-05i,6.7642e-05-0.00011401i,6.7999e-05+0.00014259i,-0.00019655+0.00047332i,-0.00063967+0.00034859i,-0.00022456+0.00028162i,0.0004176-6.8275e-05i,0.00026379-0.00011154i,0.00036348-1.8432e-06i,0.00062862+0.00021676i,0.00054273+0.00062506i,0.00023222+0.00064609i,-4.9247e-05+0.00045894i,-0.00021607+0.00019335i,-0.00021897+0.00028688i,-0.00018944-4.4578e-05i,0.00030047-0.00038611i
0.00014926+0.0019662i,0.00016528+0.0022299i,-0.00018331+0.0014813i,-0.00073567+0.0002349i,-0.00060123-0.00024359i,-0.00086004-0.00062682i,-0.00061016-0.00074437i,-0.00060954-0.00042189i,-0.00075748+0.00020467i,-0.00038617+0.00026028i,-5.7962e-05-3.0083e-05i,-1.648e-05+0.00034818i,8.06e-05+0.00030427i,0.00018756-3.1258e-05i,-3.8184e-05+0.00013932i,-0.00078812+0.00014208i,-0.0016468+8.6768e-05i,-0.0021173+0.00064375i,-0.0017864+0.001036i,-0.00061649+0.00063738i,0.00030339-0.00012742i,-0.00025951-0.00066606i,-0.00064156-0.00072172i
0.0015204-3.598e-06i,0.0020934-0.00076781i,0.0022545-0.00098767i,0.001221-0.00064895i,-0.00042315-0.00039367i,-0.00062245+0.00026052i,-0.00039273+0.00029333i,-0.00035194-0.00031077i,-0.00053843-0.00095712i,-0.00071326-0.0011761i,-0.00026361-0.00054012i,-6.2271e-06+0.00023979i,-0.00028933+0.0005991i,-0.0011219+0.0009566i,-0.0013842+0.00041668i,-0.00097114-0.00049971i,-0.00057844-0.00010142i,-0.00057121+0.00023988i,-0.00060752+0.0002602i,-0.00039846+0.00072282i,-0.00048436+0.00054677i,-0.00027978-0.00019564i,-0.00045963-0.00036247i
-0.00047636-0.00011983i,-0.00044085-0.0015514i,-7.0713e-05-0.0027047i,0.00040569-0.0015177i,0.00090674+0.00061167i,0.0016177+0.0012566i,0.0012743+0.00076001i,0.00032401-0.00040728i,0.00010473-0.00092688i,-6.5653e-05-0.000504i,-0.00051999-0.00051659i,-0.00069087-0.00078747i,-0.00040382-0.00097996i,-0.00032194-0.00077536i,-0.00017734-0.0002492i,-2.496e-05+9.5538e-06i,-0.00013998+2.735e-05i,0.00015428-0.00068484i,0.00026508-0.00044025i,-0.00041474-0.00014541i,-0.00049519+0.00018879i,-0.00040728+0.00036199i,-0.00031181-0.00054433i
-0.00018341+0.00090719i,-4.3031e-05+0.00036681i,0.00017719+0.00013298i,0.00061722+0.00030328i,0.0012397+0.00060356i,0.00090567+0.00047487i,0.00091975+0.00055318i,0.0015569+0.00076519i,0.00086435+0.00073273i,0.00085139+9.7252e-05i,0.0015012-0.00026638i,0.00088852-0.0005129i,-0.00021147-0.00074914i,-0.00053795-0.00025681i,0.00017563+6.5665e-05i,0.00016826-0.00026618i,-0.00032984-0.00026717i,-0.00084781+6.3097e-05i,-0.00066426+0.00067979i,0.00017639+0.00084561i,0.00033415+0.00043027i,-0.00035643+0.00059732i,-0.00055734+0.00084424i
-0.001114-0.0016129i,-0.00037735-0.0016718i,-0.00062484-0.0010393i,-0.0010384+0.00047877i,-0.00056106+0.0018974i,0.00034843+0.0021531i,0.00092299+0.0012631i,0.00096239+2.8165e-05i,0.00056938-0.00023917i,0.00016867-8.4987e-06i,0.00050638+0.00020518i,0.00078438+0.00030774i,0.00016996+0.00043667i,3.731e-05+3.9911e-05i,0.00088262-0.00037831i,0.001327+0.00026141i,0.00086736+0.00065426i,0.00038132+0.00010742i,-9.4393e-05-0.00050723i,-0.00033936-0.00031436i,-0.00083261+0.00026594i,-0.00024883+0.00052709i,0.0003594+0.00037156i
