-0.003493+0.00029932i,-0.0018104+0.0014205i,-0.0015097+0.0038076i,-0.0012269+0.004122i,-0.0011626+0.0033541i,-0.001263+0.0020911i,-0.00034241+0.00066147i,0.00075198+0.00039572i,0.00045935+0.00078141i,-7.1353e-05+0.00051363i,-9.6839e-07-4.0784e-05i,4.017e-05-5.6235e-05i,4.0386e-05-9.8786e-05i,-4.2418e-05+6.295e-05i,-0.00022205-0.00032128i,0.0002847-0.00051726i,0.00076213-0.00034962i,0.00031905-0.00065164i,0.00025621-0.00085687i,0.00073313-7.8042e-05i,0.00072801+0.00021373i,0.0011128-0.0010552i,0.0010601-0.0014245i
0.013841-0.22563i,-0.0019018-0.38445i,-0.042633-0.43897i,-0.066649-0.36662i,-0.040897-0.22663i,0.0040655-0.082319i,0.040756+0.0034956i,0.049834+0.028455i,0.031323+0.030075i,0.018735+0.021865i,0.010635+0.0048155i,-0.0006329-0.0082058i,-0.011817-0.0045061i,-0.019375+0.016875i,-0.015826+0.041986i,-0.0052053+0.048787i,-0.0028712+0.027263i,-0.018937+0.0027366i,-0.037072+0.0030227i,-0.03444+0.012674i,-0.022532+0.011529i,-0.019893+0.010494i,-0.014534+0.014865i
0.1712+0.11775i,0.22425+0.16833i,0.083723+0.14632i,-0.19922+0.13404i,-0.32209+0.15114i,-0.20086+0.095476i,-0.074246-0.0071544i,-0.036947-0.043975i,-0.0098302-0.027139i,0.011339-0.020688i,0.015111-0.016965i,0.01537-0.00036056i,0.02156+0.011509i,0.034468-0.0010108i,0.043279-0.01695i,0.038803-0.012879i,0.026019+0.0061675i,0.02666+0.023942i,0.042411+0.026123i,0.047315+0.018364i,0.035475+0.012927i,0.023973+0.0079257i,0.014207+0.0009059i
-0.18276+0.10741i,-0.24456+0.21527i,-0.15834+0.35098i,0.019992+0.39271i,0.096114+0.27408i,0.026863+0.1342i,-0.044489+0.081526i,-0.046393+0.055617i,-0.030593+0.013022i,-0.027256-0.0086891i,-0.026313-0.0087783i,-0.025403-0.010509i,-0.024591-0.012682i,-0.026383-0.012636i,-0.036519-0.0193i,-0.048634-0.026723i,-0.047726-0.022586i,-0.037356-0.015566i,-0.033255-0.015198i,-0.033113-0.01594i,-0.024417-0.0092065i,-0.0099816-0.0017694i,-0.001068-0.00061422i
0.027185-0.19388i,0.042133-0.23782i,0.10782-0.15031i,0.24451-0.00073765i,0.31279+0.079231i,0.2451+0.066673i,0.15931+0.05037i,0.1116+0.044806i,0.06632+0.028932i,0.028884+0.013034i,0.0090137+0.0012764i,-0.0080449+0.001693i,-0.016899+0.018974i,-0.010962+0.042809i,0.0076853+0.063842i,0.032006+0.066627i,0.038609+0.042224i,0.013766+0.017488i,-0.010555+0.017805i,-0.0073531+0.024234i,0.0021335+0.015059i,0.0010753+0.0067652i,0.00060061+0.0063811i
0.14727+0.10599i,0.22051+0.025882i,0.20105-0.18669i,0.079233-0.35512i,-0.022121-0.32517i,-0.043077-0.19259i,-0.04619-0.10931i,-0.049356-0.063738i,-0.028095-0.021422i,-0.0032163+0.0033309i,0.0049774+0.01819i,0.019131+0.022635i,0.037534-0.0013333i,0.03859-0.03782i,0.024116-0.059724i,0.0056133-0.057022i,-0.00074378-0.028535i,0.017148+0.0030839i,0.039298+0.0043727i,0.037646-0.011646i,0.02252-0.018096i,0.012748-0.023822i,0.0050763-0.029631i
-0.19518+0.04282i,-0.21576+0.12559i,-0.13249+0.15589i,-0.025136+0.07267i,0.016053-0.011012i,-0.0026411+0.0076328i,-0.00040817+0.050573i,0.018737+0.035386i,0.0073046-0.0039658i,-0.014463-0.020316i,-0.017762-0.020136i,-0.01351-0.01743i,-0.012423-0.013712i,-0.018031-0.017462i,-0.030888-0.025585i,-0.041133-0.031854i,-0.043323-0.037294i,-0.03758-0.037267i,-0.035955-0.028195i,-0.040985-0.01187i,-0.03608+0.0037764i,-0.020954+0.015291i,-0.007474+0.021289i
0.074927-0.13214i,-0.0026378-0.1346i,-0.14445-0.02819i,-0.20941+0.084084i,-0.14259+0.078339i,-0.015025+0.017107i,0.070906-0.020391i,0.074719-0.031126i,0.045806-0.012962i,0.035523+0.0043995i,0.035138+0.00090591i,0.019456-0.0025552i,-0.0049061+0.013461i,-0.010437+0.049614i,0.013219+0.079667i,0.042265+0.079702i,0.047672+0.056006i,0.02778+0.032502i,0.011841+0.028232i,0.018275+0.026099i,0.020485+0.014542i,0.0071172+0.0075941i,-0.002068+0.0055929i
0.045623+0.10939i,0.076248+0.011742i,0.036851-0.17522i,-0.10319-0.25231i,-0.20145-0.16645i,-0.16918-0.080874i,-0.13421-0.057091i,-0.12498-0.022897i,-0.071791+0.012289i,-0.019465+0.01129i,-0.012162+0.0028077i,-0.0097005-0.0012601i,0.0033511-0.014255i,0.010665-0.030443i,0.0022663-0.03873i,-0.01671-0.029749i,-0.0191-0.0021156i,-0.00013052+0.016526i,0.0066922+0.0057282i,-0.0083024-0.008954i,-0.014939-0.011458i,-0.01051-0.018409i,-0.010315-0.025243i
-0.12079-0.035698i,-0.11685+0.083733i,-0.044235+0.28125i,0.05279+0.42798i,0.11162+0.41554i,0.089285+0.26344i,0.038932+0.12631i,0.02819+0.061653i,0.024605+0.0028276i,-0.0073502-0.041436i,-0.030465-0.045767i,-0.032331-0.031337i,-0.026184-0.014246i,-0.017212-0.011273i,-0.017084-0.018907i,-0.021211-0.021923i,-0.024823-0.025399i,-0.027078-0.026558i,-0.01569-0.013067i,0.0022221+0.0048978i,0.013166+0.014976i,0.021356+0.022355i,0.027219+0.026798i
0.15233-0.0054343i,0.14038+0.04476i,0.12234+0.17018i,0.19662+0.2324i,0.25737+0.11884i,0.18184-0.026391i,0.080717-0.056422i,0.038551-0.042022i,0.0097809-0.026095i,-0.0061411+0.0079274i,0.0027371+0.034283i,0.0098919+0.038446i,0.0080451+0.030546i,0.0099338+0.021689i,0.022981+0.015513i,0.039933+0.003617i,0.043267-0.012682i,0.029387-0.015297i,0.016652-0.010045i,0.013575-0.017042i,0.0068281-0.026807i,-0.0064231-0.025409i,-0.016381-0.018483i
-0.10032+0.061757i,-0.032326-0.067226i,0.1357-0.3149i,0.25903-0.49823i,0.19626-0.45996i,0.034783-0.23839i,-0.04635-0.037609i,-0.047619+0.036293i,-0.038892+0.041452i,-0.028626+0.034127i,-0.023544+0.019178i,-0.016359+0.0091228i,0.0015632+0.0013982i,0.0085445-0.012684i,-0.0025868-0.023978i,-0.019362-0.025633i,-0.028978-0.015095i,-0.024799-0.0044873i,-0.025365-0.00075399i,-0.037598+0.0096394i,-0.041003+0.018632i,-0.034123+0.012552i,-0.022889+0.0049052i
-0.029842-0.13305i,-0.086389-0.12314i,-0.17223-0.11652i,-0.26579-0.15166i,-0.26144-0.10379i,-0.10786+0.013061i,0.044278+0.054214i,0.087245+0.034791i,0.075355+0.017537i,0.064069-0.00055436i,0.0555-0.0094254i,0.042005-0.010131i,0.016458-0.011i,-0.0084773-0.0022898i,-0.019249+0.015935i,-0.019213+0.0355i,-0.015834+0.040546i,-0.013119+0.02626i,-0.0015372+0.010868i,0.019171+0.0032802i,0.032103+0.0017098i,0.037047+0.0046015i,0.037575+0.0057497i
0.16937+0.12824i,0.17554+0.17161i,0.024228+0.18585i,-0.18795+0.16258i,-0.26327+0.088976i,-0.18532-0.0031028i,-0.10711-0.059939i,-0.07761-0.059851i,-0.041343-0.028514i,-0.00026718-0.0067683i,0.01829+0.00084815i,0.01711+0.0029387i,0.0058066+0.0014259i,-0.0054511+0.00081322i,-0.0086202+0.0011973i,-0.0072281-0.0035627i,-0.0054066-0.0072117i,-0.0053502+8.0245e-05i,-0.014761+0.0090572i,-0.027009+0.006008i,-0.028355-0.0004001i,-0.022286-0.0044205i,-0.021081-0.0085377i
-0.26232-0.013246i,-0.29803+0.005834i,-0.19555+0.10394i,-0.033731+0.27867i,0.052898+0.35212i,0.027397+0.25373i,-0.019041+0.13676i,-0.017462+0.075278i,-0.015443+0.031169i,-0.038698-0.0089296i,-0.059031-0.042268i,-0.063485-0.046212i,-0.043627-0.017356i,-0.0070994+0.0054889i,0.021305+0.0021451i,0.027738-0.011851i,0.014574-0.019515i,0.00065386-0.011043i,0.0047879+0.011622i,0.018868+0.030753i,0.02314+0.034902i,0.015977+0.030415i,0.012992+0.027205i
0.13703-0.12348i,0.082487-0.11995i,-0.015355-0.064509i,-0.017164+0.002184i,0.10665+0.050292i,0.22171+0.041661i,0.22495+0.00077465i,0.1622-0.017781i,0.11573-0.024062i,0.07773-0.029236i,0.041408-0.013431i,0.024987+0.00086573i,0.020278-0.0081558i,0.017828-0.021435i,0.016766-0.020716i,0.022371-0.0083419i,0.032318+0.0039766i,0.034661+0.0041802i,0.02734-0.012231i,0.013882-0.038254i,0.00021617-0.054517i,-0.0076857-0.053324i,-0.01132-0.043648i
0.14692+0.18527i,0.35388+0.15304i,0.51974+0.040859i,0.51101-0.09291i,0.3265-0.20284i,0.076679-0.20413i,-0.083641-0.11154i,-0.10352-0.047977i,-0.078011-0.043011i,-0.061218-0.023708i,-0.039137+0.012266i,-0.013961+0.028783i,-0.0032559+0.021363i,-0.015217+0.0033776i,-0.040654-0.0089134i,-0.061151-0.0084189i,-0.059948-0.00040337i,-0.037794+0.00010476i,-0.022384-0.0032417i,-0.024879+0.0098379i,-0.022866+0.023076i,-0.01409+0.020839i,-0.0096835+0.01621i
-0.29573-0.17081i,-0.45126-0.12508i,-0.38652-0.0093771i,-0.15976+0.066352i,-0.032168+0.075678i,-0.042109+0.078268i,-0.029233+0.089006i,-0.0013614+0.06621i,-0.019595+0.039625i,-0.030886+0.022043i,-0.029069-0.0065475i,-0.038754-0.010173i,-0.032537+0.017404i,-0.0099017+0.033971i,0.010906+0.031022i,0.022293+0.015451i,0.0146-0.0068914i,0.0014432-0.015614i,0.0050207-0.0086123i,0.019553-0.0043452i,0.023413+0.00093926i,0.024382+0.01281i,0.032567+0.015101i
0.18735+0.080349i,0.10132+0.061918i,-0.11069-0.051612i,-0.23383-0.21801i,-0.15378-0.27523i,0.010422-0.18778i,0.091347-0.10841i,0.057765-0.061407i,0.022479+0.0038646i,0.027101+0.039497i,0.027507+0.041767i,0.028454+0.0239i,0.025455-0.018139i,0.0067145-0.039409i,-0.0092586-0.029013i,-0.014264-0.014826i,-0.0096875-0.0019487i,-0.013638+0.0075033i,-0.035282+0.01266i,-0.051636+0.0158i,-0.049478+0.010506i,-0.043345-0.0026261i,-0.044641-0.0096993i
0.018021+0.079725i,0.28066+0.022803i,0.41725-0.1047i,0.18473-0.15788i,-0.12715-0.10201i,-0.21634-0.053032i,-0.1821-0.03895i,-0.1197-0.0095378i,-0.040938+0.0030451i,0.012669-0.0041009i,0.046619-0.0088843i,0.056623-0.012347i,0.033173-0.0048793i,0.013022+0.008009i,0.0088642+0.018198i,0.010524+0.030312i,0.016839+0.034062i,0.024843+0.021325i,0.034809+0.0043095i,0.045252-0.0024409i,0.05077-0.0036186i,0.04536-0.0063219i,0.030868-0.0064385i
-0.15338-0.23763i,-0.43234-0.18151i,-0.58562+0.098521i,-0.44524+0.41865i,-0.21348+0.50846i,-0.068216+0.37237i,0.017377+0.2038i,0.069929+0.083624i,0.071697-0.0055972i,0.021095-0.063815i,-0.040284-0.074014i,-0.061117-0.043151i,-0.035562-0.0038113i,0.0015081+0.012098i,0.026511-0.0031019i,0.035345-0.033416i,0.021081-0.053067i,-0.00090088-0.042414i,-0.010709-0.018342i,-0.017404-0.010704i,-0.023594-0.010819i,-0.016645-0.0065934i,-0.00091426-0.0045919i
0.1174+0.34048i,0.20144+0.4954i,0.30001+0.52039i,0.45163+0.37968i,0.53261+0.1836i,0.40599+0.055537i,0.18795+0.028751i,0.055626+0.04017i,0.011577+0.047992i,-0.003338+0.055574i,-0.012828+0.057808i,-0.016644+0.036789i,-0.011509-0.0030644i,-0.0067127-0.028969i,-0.017645-0.032197i,-0.047796-0.027078i,-0.070854-0.012573i,-0.06537+0.0096896i,-0.045334+0.027703i,-0.025492+0.032966i,-0.011782+0.019312i,-0.01401+0.0051727i,-0.018004+0.0075741i
-0.013076-0.26961i,0.20856-0.47155i,0.36285-0.6469i,0.2322-0.63335i,0.046021-0.45293i,-0.0046171-0.27852i,-0.0029921-0.1494i,0.0062-0.055426i,0.026883-0.03863i,0.037487-0.056985i,0.042316-0.056756i,0.029741-0.034152i,0.00075503-0.0051302i,-0.013879-0.0028854i,-0.00066585-0.0088203i,0.033946+0.0033689i,0.066615+0.0073422i,0.071818-0.011361i,0.051014-0.033958i,0.019332-0.039306i,-0.0088719-0.022113i,-0.015362+0.00025859i,-0.008053+0.010985i
-0.044965-0.11443i,-0.41151-0.23647i,-0.7306-0.25719i,-0.68442-0.18217i,-0.46394-0.10536i,-0.29274-0.0028073i,-0.12597+0.050367i,-0.030013-0.007649i,-0.063033-0.037688i,-0.09542+0.0038855i,-0.073583+0.029689i,-0.036723+0.019154i,-0.014856+0.0016048i,-0.029885+0.0069221i,-0.063387+0.017314i,-0.084543+0.0099657i,-0.087115+0.0053211i,-0.071867+0.014249i,-0.045591+0.029513i,-0.017881+0.040591i,0.0093994+0.040223i,0.030295+0.023761i,0.034094-0.0012178i
-0.08554+0.4746i,0.074264+0.88616i,0.34848+1.0949i,0.53487+0.86837i,0.50028+0.45144i,0.31686+0.15558i,0.11435+0.030407i,-0.015074+0.018002i,-0.025206+0.039984i,0.013789+0.031654i,0.016322+0.015306i,0.00012586+0.018912i,0.009535+0.017848i,0.044594+0.0074847i,0.066099+0.0065952i,0.046632+0.015133i,0.011228+0.024644i,-0.0045196+0.02968i,0.00077141+0.025223i,0.0087845+0.012906i,0.010877-0.0023019i,0.0050173-0.013444i,-0.0053093-0.017589i
0.18893-0.38026i,0.28605-0.6101i,0.23921-0.71766i,-0.0052405-0.61636i,-0.19284-0.41298i,-0.16494-0.26935i,-0.060548-0.17318i,0.026728-0.078593i,0.0673-0.034734i,0.051724-0.039292i,0.028465-0.039563i,0.011129-0.020666i,-0.0088151+0.0076102i,-0.017977+0.004637i,-0.0013835-0.034082i,0.040245-0.062766i,0.073149-0.073029i,0.056632-0.073426i,0.011561-0.057806i,-0.018307-0.030653i,-0.028733-0.0042238i,-0.02885+0.016859i,-0.018431+0.03003i
-0.094658+0.094734i,-0.30889-0.0097671i,-0.51077-0.095511i,-0.48019-0.013196i,-0.28774+0.14308i,-0.13983+0.20886i,-0.058612+0.16689i,-0.011924+0.088693i,0.014724+0.054263i,0.027562+0.038189i,0.013563+0.0039107i,0.0014011-0.030781i,-0.0015993-0.041243i,-0.025609+0.0037119i,-0.069343+0.078059i,-0.10314+0.12255i,-0.097507+0.12492i,-0.04897+0.10017i,0.0090488+0.055204i,0.043798+0.00035964i,0.051629-0.047588i,0.038317-0.06794i,0.015297-0.054297i
-0.084805+0.17954i,0.12542+0.51887i,0.40058+0.72828i,0.47371+0.59746i,0.35622+0.34064i,0.22824+0.20186i,0.12049+0.14458i,0.016622+0.092659i,-0.030485+0.016644i,-0.029763-0.044447i,-0.0073446-0.039207i,0.020547-0.0058232i,0.048206-0.010172i,0.089948-0.061969i,0.13356-0.11209i,0.14529-0.13693i,0.097049-0.14036i,0.019734-0.10919i,-0.037056-0.052237i,-0.06531+0.0019564i,-0.066574+0.038087i,-0.047007+0.044713i,-0.032088+0.028794i
0.28797-0.31189i,0.31611-0.68025i,0.22938-0.83483i,0.16398-0.58021i,0.15619-0.21239i,0.12027-0.027236i,0.058053+0.034314i,0.051164+0.058915i,0.045444+0.054965i,0.0085867+0.058241i,-0.026472+0.052441i,-0.048041+0.032465i,-0.052163+0.025897i,-0.070904+0.01689i,-0.11122-0.0028435i,-0.12953-0.00028654i,-0.10258+0.032917i,-0.055702+0.063769i,-0.015962+0.067395i,0.010187+0.048948i,0.017962+0.033089i,0.016954+0.03434i,0.021119+0.030655i
-0.44313+0.099004i,-0.74147+0.15278i,-0.86467+0.16664i,-0.63556+0.08122i,-0.26665-0.16761i,-0.097422-0.41666i,-0.10756-0.43193i,-0.11881-0.31123i,-0.10042-0.21608i,-0.07686-0.14889i,-0.043756-0.086518i,-0.015646-0.041448i,-0.0088187-0.012542i,0.0092758+0.03998i,0.057821+0.097506i,0.093685+0.096613i,0.089316+0.038709i,0.071139-0.030689i,0.049434-0.08064i,0.013231-0.092239i,-0.018402-0.072867i,-0.026473-0.054548i,-0.022454-0.040269i
0.13664+0.031861i,0.18258+0.23062i,0.17+0.40247i,0.058396+0.42562i,-0.013193+0.45697i,0.10254+0.49094i,0.25816+0.32419i,0.26264+0.11005i,0.20009+0.026814i,0.14959-0.019729i,0.070012-0.05519i,0.0065131-0.033612i,-0.0070817+0.0062085i,-0.012212-1.0469e-05i,-0.028565-0.042291i,-0.046996-0.059892i,-0.053915-0.0364i,-0.03986+0.0064949i,-0.015563+0.052463i,0.0050176+0.075476i,0.019615+0.058885i,0.025846+0.026504i,0.029805+0.0067928i
0.19093+0.1892i,0.43769+0.10918i,0.6483-0.13619i,0.63093-0.45401i,0.34706-0.66168i,0.0031003-0.57401i,-0.15035-0.261i,-0.11076-0.021588i,-0.079793+0.060359i,-0.096529+0.10442i,-0.0551+0.12348i,0.0060645+0.073218i,0.0098606-0.0063197i,-0.031169-0.050477i,-0.082592-0.044984i,-0.11125-0.012558i,-0.10113+0.029356i,-0.062348+0.059002i,-0.014842+0.056771i,0.020335+0.028208i,0.034651-0.00097699i,0.026859-0.01236i,0.0057446-0.0098926i
-0.070363-0.17845i,-0.061915-0.063344i,0.023286+0.16238i,0.06722+0.31647i,0.046829+0.37604i,0.066574+0.40225i,0.12922+0.352i,0.1325+0.24076i,0.12941+0.14551i,0.15647+0.050393i,0.13427-0.025787i,0.079996-0.021126i,0.05902+0.011896i,0.068848+0.0084094i,0.076321-0.020919i,0.048532-0.053866i,-0.0066053-0.069384i,-0.053609-0.053461i,-0.083513-0.012361i,-0.087879+0.033778i,-0.061328+0.049502i,-0.030231+0.031494i,-0.007745+0.0092702i
0.18881+0.00015242i,0.22597-0.16283i,0.18005-0.35679i,-0.0022656-0.38576i,-0.23453-0.19151i,-0.32234+0.048398i,-0.25025+0.15278i,-0.14891+0.12258i,-0.11463+0.061673i,-0.10995+0.072308i,-0.067336+0.10944i,-0.02574+0.08869i,-0.0025335+0.051265i,0.02594+0.022732i,0.031561-0.0087415i,0.028852-0.026579i,0.029574-0.036431i,-0.0036076-0.04291i,-0.041784-0.037783i,-0.041155-0.031451i,-0.026445-0.020969i,-0.018081-0.0014186i,-0.0092567+0.013506i
-0.25423+0.12045i,-0.35505+0.20307i,-0.46992+0.38333i,-0.29717+0.64028i,0.17476+0.64662i,0.41517+0.30564i,0.23124+0.014942i,0.0156-0.056954i,-0.013167-0.08515i,0.0062983-0.13694i,-0.038373-0.13477i,-0.10401-0.059715i,-0.11679+0.0045106i,-0.072425+0.013455i,-0.020291-0.011847i,-0.026382-0.0511i,-0.073178-0.069919i,-0.082998-0.056231i,-0.051822-0.022887i,-0.01858+0.015034i,0.0010569+0.015826i,0.0038147-0.022175i,-0.0088168-0.042842i
0.089577-0.11836i,-0.028912+0.049657i,0.0056635+0.24911i,0.15939+0.12998i,0.12863-0.17825i,-0.066722-0.2575i,-0.11431-0.10684i,-0.044171+0.0018716i,-0.046441+0.026085i,-0.088786+0.032336i,-0.11844+0.017214i,-0.14237+0.0083367i,-0.13387+0.0060037i,-0.099662-0.01557i,-0.050517-0.038586i,0.018786-0.059309i,0.0785-0.077905i,0.097175-0.077116i,0.081579-0.062095i,0.04546-0.046084i,0.014213-0.014966i,0.014533+0.035793i,0.026061+0.070111i
-0.33561+0.083218i,-0.56764+0.054704i,-0.65393+0.030501i,-0.42765+0.069309i,-0.058434-0.021414i,0.078336-0.28586i,-0.043665-0.39021i,-0.12407-0.27007i,-0.072288-0.1786i,-0.032912-0.21258i,-0.050432-0.24134i,-0.050674-0.19431i,-0.0032062-0.13885i,0.045853-0.083675i,0.082897-0.016619i,0.1047-0.0023337i,0.079771-0.0409i,0.024243-0.059404i,-0.018936-0.045053i,-0.038081-0.032843i,-0.03671-0.038052i,-0.028471-0.056981i,-0.033265-0.072762i
-0.050193+0.059983i,-0.08587+0.20724i,-0.27227+0.37978i,-0.32314+0.41887i,-0.10303+0.25449i,0.071747+0.061365i,0.038987-0.02558i,-0.015872-0.023861i,-0.015716-0.0095155i,-0.017568-0.0098511i,-0.012144-0.017726i,0.010767-0.03899i,0.03572-0.045509i,0.065944-0.023804i,0.088705+9.024e-05i,0.10331+0.025863i,0.10438+0.051072i,0.081178+0.059677i,0.053424+0.047135i,0.034358+0.019591i,0.022197+0.010382i,0.02194+0.024274i,0.031+0.030741i
0.84441+9.2188i,3.584+7.944i,7.1945+7.3859i,8.1099+4.3946i,6.4051+0.97084i,3.3301-1.3919i,0.74711-1.4487i,-0.044051-0.47391i,0.21558+0.27528i,0.86515+0.69054i,1.4328+0.47902i,1.5946-0.23384i,1.3776-0.74702i,0.96764-0.59597i,0.70871-0.27681i,0.49678-0.23659i,0.17204-0.29353i,-0.0454-0.17263i,0.020117+0.074016i,0.25111+0.14636i,0.43445-0.02783i,0.44301-0.22874i,0.30449-0.27778i
-0.29888-0.25196i,-0.52296-0.44818i,-0.74281-0.46536i,-0.66125-0.19727i,-0.45531+0.017607i,-0.45945+0.042624i,-0.48523+0.048766i,-0.36576+0.016701i,-0.23986-0.034563i,-0.11834-0.0034948i,0.031385+0.028694i,0.11219-0.0074027i,0.10362-0.030934i,0.10603-0.0092752i,0.14261-0.027248i,0.1407-0.093461i,0.076635-0.12016i,-0.015685-0.073291i,-0.091361+0.015765i,-0.10834+0.086449i,-0.084079+0.10736i,-0.054777+0.089004i,-0.034109+0.050671i
0.064646+0.23403i,-0.054144+0.4941i,-0.12702+0.65252i,-0.048386+0.51082i,0.018224+0.32206i,0.011157+0.30836i,0.060931+0.26231i,0.094252+0.10856i,0.027038+0.021541i,-0.060024+0.056975i,-0.085545+0.10712i,-0.068342+0.07143i,-0.061969+0.0016031i,-0.051735-0.01801i,-0.03572-0.015721i,-0.036313-0.0099407i,-0.032593+0.020164i,-0.025006+0.045134i,-0.042254+0.055173i,-0.051516+0.065687i,-0.013705+0.058895i,0.036312+0.025861i,0.061596-0.0099995i
-0.025916+0.073963i,0.074058+0.11299i,0.098075+0.16431i,0.063094+0.27805i,0.10669+0.3291i,0.099004+0.2039i,-0.047052+0.068352i,-0.142+0.020268i,-0.1348-0.0045811i,-0.085948+0.0021505i,0.01712+0.018976i,0.098916-0.017821i,0.07888-0.049822i,0.014914+0.0011137i,-0.014973+0.0898i,-0.0061988+0.1306i,0.0089375+0.11312i,0.02692+0.07687i,0.035116+0.069625i,0.020879+0.096422i,0.01186+0.10649i,0.0070179+0.075992i,-0.010211+0.038848i
-0.05445-0.16478i,-0.23079-0.15682i,-0.34466-0.0047476i,-0.25102+0.085575i,-0.17093-0.0076853i,-0.24303-0.039998i,-0.24018+0.080789i,-0.13226+0.11799i,-0.091366+0.071123i,-0.079079+0.086453i,-0.016766+0.094341i,0.0198+0.045642i,0.0010461+0.01727i,-0.014582+0.028327i,-0.0082312+0.045979i,0.011601+0.061505i,0.019468+0.074899i,0.002621+0.080211i,0.0024113+0.061503i,0.017233+0.021699i,0.014661-0.0066302i,0.0022018-0.017207i,-0.01377-0.015022i
-0.032034+0.084825i,0.10868-0.036049i,0.31207-0.25255i,0.31788-0.3517i,0.11187-0.20987i,0.01369+0.0093686i,0.098184+0.06263i,0.14881-0.011419i,0.10269-0.053234i,0.050059-0.048523i,0.025102-0.035902i,0.024932-0.034211i,0.01917-0.045548i,-0.01688-0.032055i,-0.057991+0.016443i,-0.074422+0.07752i,-0.047282+0.12687i,0.016843+0.13067i,0.056617+0.087381i,0.04386+0.051469i,0.018865+0.039757i,-0.00087653+0.025808i,-0.0096011+0.017447i
-0.071075+0.00080617i,-0.24029+0.11691i,-0.39672+0.1965i,-0.32745+0.20318i,-0.055723+0.15455i,0.1085-0.017925i,0.01768-0.20193i,-0.14079-0.22017i,-0.2049-0.14291i,-0.20433-0.071167i,-0.16747-0.00074596i,-0.093766+0.038811i,-0.048555+0.020569i,-0.051905+0.0028492i,-0.036+0.029228i,0.026672+0.067118i,0.094046+0.073097i,0.12848+0.036499i,0.11901-0.0028606i,0.086705-0.006791i,0.053937+0.0095556i,0.028877+0.028186i,0.022776+0.033022i
0.25235+0.1693i,0.44989+0.2129i,0.6209+0.2099i,0.65009-0.0015495i,0.43593-0.31125i,0.11348-0.32305i,-0.017062-0.064461i,0.028702+0.10749i,0.018611+0.14945i,-0.023516+0.19459i,0.017593+0.19351i,0.046353+0.10095i,-0.0031989+0.058038i,-0.024554+0.11692i,0.022562+0.16251i,0.076546+0.14121i,0.098075+0.087243i,0.073242+0.028267i,0.023576-0.014944i,-0.0075623-0.027595i,-0.0092477-0.025158i,-0.0013104-0.019108i,0.0013376-0.0053915i
-0.22448-0.25359i,-0.33335-0.34121i,-0.35788-0.3978i,-0.39355-0.39872i,-0.48268-0.29501i,-0.44618-0.1161i,-0.24227-0.0040031i,-0.070445-0.0055326i,-0.00061895+0.0074042i,0.059492+0.041336i,0.091877+0.0058434i,0.060953-0.038641i,0.045591-0.025076i,0.079521-0.00071407i,0.11283+0.0041633i,0.11438+0.0072854i,0.091793+0.022631i,0.066728+0.048635i,0.051602+0.064799i,0.037887+0.064398i,0.021227+0.051571i,0.011336+0.029625i,0.013741+0.0086879i
0.080492+0.26928i,0.073742+0.44391i,0.029124+0.41541i,-0.090339+0.19938i,-0.19598+0.11815i,-0.13831+0.18361i,-0.0088549+0.097345i,-0.016126-0.0629i,-0.057588-0.095787i,-0.040579-0.07428i,-0.034986-0.048335i,-0.039028-0.013589i,-0.042594-0.013376i,-0.04625-0.036879i,-0.024918-0.050377i,0.033135-0.056984i,0.10077-0.072273i,0.12758-0.10089i,0.099569-0.10831i,0.055504-0.074147i,0.024416-0.03258i,0.0036749-0.013816i,-0.0071007-0.013495i
0.13803-0.069949i,0.45007-0.2421i,0.55931-0.34918i,0.34072-0.14833i,0.17155+0.19529i,0.20824+0.32395i,0.1971+0.26059i,0.1267+0.2192i,0.09173+0.18443i,0.077101+0.1182i,0.073625+0.045803i,0.054499-0.00046751i,0.019164+0.01362i,-0.0020215+0.044075i,-0.01513+0.040322i,-0.037219+0.0086216i,-0.061167-0.024141i,-0.074326-0.040153i,-0.063534-0.041232i,-0.028194-0.034184i,0.0012617-0.024156i,0.00035579-0.0072577i,-0.012399+0.0081818i
-0.08392-0.25332i,-0.39581-0.38511i,-0.64013-0.3538i,-0.47924-0.20152i,-0.068201-0.15488i,0.20655-0.22878i,0.24348-0.2434i,0.17072-0.18671i,0.10044-0.10737i,0.055315-0.038064i,0.0073951+0.0089088i,-0.020876+0.054178i,0.0095561+0.081412i,0.066526+0.081118i,0.11568+0.069461i,0.14243+0.044396i,0.1287+0.015032i,0.08148+0.0086153i,0.029257+0.023494i,-0.00052237+0.029831i,-0.0071675+0.021642i,0.0088307+0.014184i,0.033787+0.0030096i
-0.1515+0.2232i,-0.098591+0.3652i,0.059868+0.38431i,0.15966+0.1841i,0.071767-0.092816i,-0.078227-0.25064i,-0.11432-0.27399i,-0.083164-0.21798i,-0.05589-0.14628i,-0.034481-0.093882i,-0.0025031-0.057885i,0.044788-0.053534i,0.058306-0.083874i,0.028843-0.11758i,-0.01121-0.14453i,-0.062788-0.1478i,-0.099837-0.11034i,-0.081501-0.054099i,-0.025569-0.0091793i,0.012099+0.014853i,0.013365+0.025i,0.0016987+0.018773i,-0.010394+0.0016367i
